page	locus	locus_number	group_count	surface_sequence_ZL3b	structural_role	inventory_item	complete_local_exemplar_German	external_label_status	historical_basis_ids	strongest_rival	rotation_start_status	f68_f69_mapping	confidence
f69v	f69v.1	1	40	dair cheyky otaza sar ar chykar okoirsh ar chetody okeeos o tey otokeeey okeeody okeey doiir teeo y chey ot y okedy chsdy okeod y dy choaiin okar okar chol chees yto odair oty oteeo dar o eykeody dchor char	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC1	Rubrik der achtundzwanzig Wahlstellen. Nimm zuerst den bekannten Mondort oder die im Kalender gelernte laufende Stelle. Prüfe dann die Kräfte des Kranken, die Art des Eingriffs und den beherrschten Körperbezirk. Eine günstige Stelle erlaubt nur die im Rezept bereits bestimmte Maßnahme; sie erfindet weder Krankheit noch Arznei.	NONE	S1|S2|S4|S5|S7|S8	Allgemeine Kalender-, Los- oder Arbeitsregel ohne Medizin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
f69v	f69v.2	2	38	yka chol ykar dal ykady iokeeor cheey choly ykeeal cheo oaram ockhy sheey aiin y daiial cheody cheal yetey chear y dy ykey ch y dy chol ykar ol y ykeeody chey dal ody airchy choky ychey chey	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC2	Bei schädlichem Mondstand, Verbindung mit Saturn oder Mars oder Beherrschung des betroffenen Körperteils werde ein starker Eingriff verschoben. Bei unsicherem Anfang des Kreises benutze die lokal gelernte Reihenfolge des Exemplars und übertrage niemals bloß dieselbe moderne Nummer aus einer anderen Tafel.	NONE	S1|S2|S4|S5|S7|S8	Allgemeine Kalender-, Los- oder Arbeitsregel ohne Medizin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
f69v	f69v.3	3	29	doair otaldal dair chdy otoar ar chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteeser dair chey okody dal oteey oteey	ORDERED_RULE_CIRCULAR_RUBRIC_LOCAL_SOURCE_TEXT	RUBRIC3	Die folgenden kurzen Regeln nennen Bad, Waschung, Salbung, Ruhe, Maß oder Aderlass nur als konkrete Editionsfassung. Gleiche vollständige Einträge behalten dieselbe lokale Regel; langer und kurzer Schreibraum trägt keine günstige oder ungünstige Polarität.	NONE	S1|S2|S4|S5|S7|S8	Allgemeine Kalender-, Los- oder Arbeitsregel ohne Medizin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.32
f69v	f69v.4	4	2	okeey sar	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E01	Warmes Bad ist erlaubt, besonders nach Sonnenuntergang.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.5	5	2	okeo dy	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E02	Verwende eine kühle Waschung und beende danach.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.6	6	1	ochoyk	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E03	Meide den Aderlass.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.7	7	1	ykeey	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E04	Eine Salbung ist erlaubt.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.8	8	1	ytory	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E05	Wende das Mittel an der oberen Körperhälfte an.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.9	9	1	oeesy	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E06	Lass den Kranken ruhen und purgiere nicht.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.10	10	1	ytody	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E07	Vollende genau eine Spülung.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.11	11	1	okody	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E08	Leite überschüssige Flüssigkeit ab.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.12	12	1	otody	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E09	Meide ein heißes Bad.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.13	13	1	okeal	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E10	Wende das Mittel unterhalb der Taille an.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.14	14	1	okeod	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E11	Die Stelle ist für ein Bad günstig.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.15	15	1	oteeys	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E12	Wiederhole die Waschung genau einmal.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.16	16	1	oteol	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E13	Verwende denselben bereiteten Ansatz.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.17	17	1	ykeydy	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E14	Bade, bis die Wärme sanft ist.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.18	18	1	okeod	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E15	Die Stelle ist für ein Bad günstig.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.19	19	1	saral	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E16	Salbe die betroffene Stelle.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.20	20	1	saiir	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E17	Halte den Kranken in Ruhe.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.21	21	1	okolar	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E18	Verwende ein kleineres Maß.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.22	22	1	ykeody	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E19	Spüle und beende die Anwendung.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.23	23	1	sarydy	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E20	Meide eine zweite Anwendung.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.24	24	1	otchy	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E21	Verwende das getrocknete Kraut.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.25	25	2	okeey dy	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E22	Ein warmes Bad ist erlaubt; danach beenden.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.26	26	2	okey d	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E23	Bereite das gewöhnliche Bad unter der gesetzten Grenze.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.27	27	1	okeod	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E24	Die Stelle ist für ein Bad günstig.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.28	28	1	okodchy	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E25	Seihe den Kräutertrank.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.29	29	1	okeody	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E26	Gieße auf und beende die Anwendung.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.30	30	1	okcheys	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E27	Lege ein warmes Tuch auf.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
f69v	f69v.31	31	2	oar alys	INDEPENDENT_28_ELECTION_RULE_LOCAL_SOURCE_TEXT	E28	Prüfe das Mondhaus; bei Schwäche halte die Behandlung zurück.	NONE	S1|S2|S4|S5|S8	Nichtmedizinische Mondhausoperation oder technischer Arbeitstermin	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.29
