local_group_id	diagram_id	page	source_locus	locus_ordinal_editorial	group_index_within_locus	surface_display_only	instrument_component	technical_group_role	local_lookup_address	concrete_technical_function_German	medical_election_comparator_local_only	orientation_contract	crosspage_contract	semantic_status	source_lineage
A1:G093	A1	f67r2	f67r2.38	38	1	otoldos	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I20:G01	Lookup-Anweisungsblock I20 lesen; Fragment 01 als opaken Merker bewahren	for the sick person	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G094	A1	f67r2	f67r2.38	38	2	octhole	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I20:G02	Lookup-Anweisungsblock I20 lesen; Fragment 02 als opaken Merker bewahren	at the affected place	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G095	A1	f67r2	f67r2.39	39	1	sor	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I21:G01	Lookup-Anweisungsblock I21 lesen; Fragment 01 als opaken Merker bewahren	at the affected place	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G096	A1	f67r2	f67r2.39	39	2	chedaiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I21:G02	Lookup-Anweisungsblock I21 lesen; Fragment 02 als opaken Merker bewahren	repeat once	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G097	A1	f67r2	f67r2.39	39	3	dy	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I21:G03	Lookup-Anweisungsblock I21 lesen; Fragment 03 als opaken Merker bewahren	do not overheat	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G098	A1	f67r2	f67r2.40	40	1	yteos	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I22:G01	Lookup-Anweisungsblock I22 lesen; Fragment 01 als opaken Merker bewahren	repeat once	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G099	A1	f67r2	f67r2.40	40	2	oiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I22:G02	Lookup-Anweisungsblock I22 lesen; Fragment 02 als opaken Merker bewahren	do not overheat	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G100	A1	f67r2	f67r2.40	40	3	og	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I22:G03	Lookup-Anweisungsblock I22 lesen; Fragment 03 als opaken Merker bewahren	let it settle	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G101	A1	f67r2	f67r2.41	41	1	ytoeopchey	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I23:G01	Lookup-Anweisungsblock I23 lesen; Fragment 01 als opaken Merker bewahren	do not overheat	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G102	A1	f67r2	f67r2.41	41	2	chekody	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I23:G02	Lookup-Anweisungsblock I23 lesen; Fragment 02 als opaken Merker bewahren	let it settle	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G103	A1	f67r2	f67r2.42	42	1	sosho	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I24:G01	Lookup-Anweisungsblock I24 lesen; Fragment 01 als opaken Merker bewahren	let it settle	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G104	A1	f67r2	f67r2.42	42	2	chos	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I24:G02	Lookup-Anweisungsblock I24 lesen; Fragment 02 als opaken Merker bewahren	then proceed	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G105	A1	f67r2	f67r2.42	42	3	ockhy	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I24:G03	Lookup-Anweisungsblock I24 lesen; Fragment 03 als opaken Merker bewahren	the favourable condition	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G106	A1	f67r2	f67r2.43	43	1	daiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I25:G01	Lookup-Anweisungsblock I25 lesen; Fragment 01 als opaken Merker bewahren	then proceed	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G107	A1	f67r2	f67r2.43	43	2	aiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I25:G02	Lookup-Anweisungsblock I25 lesen; Fragment 02 als opaken Merker bewahren	the favourable condition	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G108	A1	f67r2	f67r2.43	43	3	os	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I25:G03	Lookup-Anweisungsblock I25 lesen; Fragment 03 als opaken Merker bewahren	the adverse condition	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G109	A1	f67r2	f67r2.43	43	4	qsg	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I25:G04	Lookup-Anweisungsblock I25 lesen; Fragment 04 als opaken Merker bewahren	as written above	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G110	A1	f67r2	f67r2.44	44	1	ofydy	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I26:G01	Lookup-Anweisungsblock I26 lesen; Fragment 01 als opaken Merker bewahren	the favourable condition	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G111	A1	f67r2	f67r2.44	44	2	sheody	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I26:G02	Lookup-Anweisungsblock I26 lesen; Fragment 02 als opaken Merker bewahren	the adverse condition	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G112	A1	f67r2	f67r2.44	44	3	aiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I26:G03	Lookup-Anweisungsblock I26 lesen; Fragment 03 als opaken Merker bewahren	as written above	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G113	A1	f67r2	f67r2.45	45	1	ycheody	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I27:G01	Lookup-Anweisungsblock I27 lesen; Fragment 01 als opaken Merker bewahren	the adverse condition	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G114	A1	f67r2	f67r2.45	45	2	es	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I27:G02	Lookup-Anweisungsblock I27 lesen; Fragment 02 als opaken Merker bewahren	as written above	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G115	A1	f67r2	f67r2.45	45	3	odaiiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I27:G03	Lookup-Anweisungsblock I27 lesen; Fragment 03 als opaken Merker bewahren	choose	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G116	A1	f67r2	f67r2.46	46	1	yekees	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I28:G01	Lookup-Anweisungsblock I28 lesen; Fragment 01 als opaken Merker bewahren	as written above	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G117	A1	f67r2	f67r2.46	46	2	oraly	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I28:G02	Lookup-Anweisungsblock I28 lesen; Fragment 02 als opaken Merker bewahren	choose	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G118	A1	f67r2	f67r2.47	47	1	yfain	ROW_7	ROW_KEY	A1:R07:G01	Werk-/Ressourcenreihe R07 wählen; Fragment 01 als opaken Merker bewahren	sevenfold governor 7: Moon	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G119	A1	f67r2	f67r2.48	48	1	todaiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I29:G01	Lookup-Anweisungsblock I29 lesen; Fragment 01 als opaken Merker bewahren	the governing influence	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G120	A1	f67r2	f67r2.48	48	2	dain	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I29:G02	Lookup-Anweisungsblock I29 lesen; Fragment 02 als opaken Merker bewahren	for this division	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G121	A1	f67r2	f67r2.48	48	3	dy	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I29:G03	Lookup-Anweisungsblock I29 lesen; Fragment 03 als opaken Merker bewahren	when the Moon enters	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G122	A1	f67r2	f67r2.49	49	1	os	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I30:G01	Lookup-Anweisungsblock I30 lesen; Fragment 01 als opaken Merker bewahren	for this division	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G123	A1	f67r2	f67r2.49	49	2	choer	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I30:G02	Lookup-Anweisungsblock I30 lesen; Fragment 02 als opaken Merker bewahren	when the Moon enters	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G124	A1	f67r2	f67r2.49	49	3	aiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I30:G03	Lookup-Anweisungsblock I30 lesen; Fragment 03 als opaken Merker bewahren	use the indicated remedy	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G125	A1	f67r2	f67r2.50	50	1	choeea	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I31:G01	Lookup-Anweisungsblock I31 lesen; Fragment 01 als opaken Merker bewahren	when the Moon enters	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G126	A1	f67r2	f67r2.50	50	2	sal	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I31:G02	Lookup-Anweisungsblock I31 lesen; Fragment 02 als opaken Merker bewahren	use the indicated remedy	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G127	A1	f67r2	f67r2.51	51	1	dadaiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I32:G01	Lookup-Anweisungsblock I32 lesen; Fragment 01 als opaken Merker bewahren	use the indicated remedy	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G128	A1	f67r2	f67r2.52	52	1	qotoear	AUX_COLUMN_12	AUXILIARY_KEY	A1:X01:G01	Hilfs-/Kontrollspalte X01 wählen; Fragment 01 als opaken Merker bewahren	house 1: life and body	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G129	A1	f67r2	f67r2.53	53	1	dchdar	AUX_COLUMN_12	AUXILIARY_KEY	A1:X02:G01	Hilfs-/Kontrollspalte X02 wählen; Fragment 01 als opaken Merker bewahren	house 2: goods and wealth	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G130	A1	f67r2	f67r2.54	54	1	y	AUX_COLUMN_12	AUXILIARY_KEY	A1:X03:G01	Hilfs-/Kontrollspalte X03 wählen; Fragment 01 als opaken Merker bewahren	house 3: siblings and messages	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G131	A1	f67r2	f67r2.54	54	2	saldal	AUX_COLUMN_12	AUXILIARY_QUALIFIER_FRAGMENT	A1:X03:G02	Hilfs-/Kontrollspalte X03 wählen; Fragment 02 als opaken Merker bewahren	its permitted application	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G132	A1	f67r2	f67r2.55	55	1	ytodal	AUX_COLUMN_12	AUXILIARY_KEY	A1:X04:G01	Hilfs-/Kontrollspalte X04 wählen; Fragment 01 als opaken Merker bewahren	house 4: home and land	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G133	A1	f67r2	f67r2.56	56	1	tol	AUX_COLUMN_12	AUXILIARY_KEY	A1:X05:G01	Hilfs-/Kontrollspalte X05 wählen; Fragment 01 als opaken Merker bewahren	house 5: children and pleasure	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G134	A1	f67r2	f67r2.56	56	2	daiin	AUX_COLUMN_12	AUXILIARY_QUALIFIER_FRAGMENT	A1:X05:G02	Hilfs-/Kontrollspalte X05 wählen; Fragment 02 als opaken Merker bewahren	its permitted application	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G135	A1	f67r2	f67r2.57	57	1	otar	AUX_COLUMN_12	AUXILIARY_KEY	A1:X06:G01	Hilfs-/Kontrollspalte X06 wählen; Fragment 01 als opaken Merker bewahren	house 6: illness and service	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G136	A1	f67r2	f67r2.57	57	2	dy	AUX_COLUMN_12	AUXILIARY_QUALIFIER_FRAGMENT	A1:X06:G02	Hilfs-/Kontrollspalte X06 wählen; Fragment 02 als opaken Merker bewahren	its permitted application	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G137	A1	f67r2	f67r2.58	58	1	cho	AUX_COLUMN_12	AUXILIARY_KEY	A1:X07:G01	Hilfs-/Kontrollspalte X07 wählen; Fragment 01 als opaken Merker bewahren	house 7: marriage and partners	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G138	A1	f67r2	f67r2.58	58	2	dal	AUX_COLUMN_12	AUXILIARY_QUALIFIER_FRAGMENT	A1:X07:G02	Hilfs-/Kontrollspalte X07 wählen; Fragment 02 als opaken Merker bewahren	its permitted application	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
