lexicon	shol	paragraph	grammar	chol	timing	target	reference	take	patient	patient_form	object	rule	debts	row_status
O	A	f24r|f24r.1-f24r.20	M	D	O	f24r.11:5	E	f24r.8:1	f24r.8:6	qokeol	f24r.8:6	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
O	A	f24r|f24r.1-f24r.20	M	D	O	f24r.11:5	R	f24r.8:1	f24r.8:6	qokeol	f24r.8:6	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
O	A	f24r|f24r.1-f24r.20	M	D	I	f24r.11:5	E	f24r.8:1	f24r.8:6	qokeol	f24r.8:6	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
O	A	f24r|f24r.1-f24r.20	M	D	I	f24r.11:5	R	f24r.8:1	f24r.8:6	qokeol	f24r.8:6	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	f24r.11:5	E	f24r.8:1	f24r.8:6	qokeol	f24r.8:6	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	f24r.11:5	R	f24r.8:1	f24r.8:6	qokeol	f24r.8:6	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	f24r.11:5	E	f24r.8:1	f24r.8:6	qokeol	f24r.8:6	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	f24r.11:5	R	f24r.8:1	f24r.8:6	qokeol	f24r.8:6	LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	B	D	O	f86v5.23:7	E	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	B	D	O	f86v5.23:7	R	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	B	D	I	f86v5.23:7	E	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	B	D	I	f86v5.23:7	R	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	B	H	O	f86v5.23:7	E	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	B	H	O	f86v5.23:7	R	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	B	H	I	f86v5.23:7	E	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	B	H	I	f86v5.23:7	R	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	E	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	R	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	E	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	R	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	J	H	O	f86v5.23:7	E	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	J	H	O	f86v5.23:7	R	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	J	H	I	f86v5.23:7	E	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	J	H	I	f86v5.23:7	R	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	M	D	O	f86v5.23:7	E	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	M	D	O	f86v5.23:7	R	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	M	D	I	f86v5.23:7	E	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	M	D	I	f86v5.23:7	R	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	M	H	O	f86v5.23:7	E	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	M	H	O	f86v5.23:7	R	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	M	H	I	f86v5.23:7	E	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f86v5|f86v5.18-f86v5.25	M	H	I	f86v5.23:7	R	f86v5.20:1	f86v5.20:5	otaiin	f86v5.20:5	LOCAL_RIGHT	UNREAD_BETWEEN:f86v5.20:4	recorded
O	A	f106r|f106r.8-f106r.9	B	D	O	f106r.9:3	E	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	D	O	f106r.9:3	R	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	D	O	f106r.9:7	E	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	D	O	f106r.9:7	R	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	D	I	f106r.9:3	E	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	D	I	f106r.9:3	R	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	D	I	f106r.9:7	E	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	D	I	f106r.9:7	R	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	H	O	f106r.9:3	E	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	H	O	f106r.9:3	R	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	H	O	f106r.9:7	E	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	H	O	f106r.9:7	R	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	H	I	f106r.9:3	E	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	H	I	f106r.9:3	R	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	H	I	f106r.9:7	E	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	B	H	I	f106r.9:7	R	f106r.9:1	f106r.8:3	ol	f106r.8:3	PARAGRAPH_CARRY	UNREAD_BETWEEN:f106r.8:5;UNREAD_BETWEEN:f106r.8:8;UNREAD_BETWEEN:f106r.8:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f106r|f106r.8-f106r.9	J	D	O	f106r.9:3	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	D	O	f106r.9:3	R	f106r.9:1	f106r.9:3	qokain	f106r.8:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	D	O	f106r.9:7	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	D	O	f106r.9:7	R	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	D	I	f106r.9:3	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	D	I	f106r.9:3	R	f106r.9:1	f106r.9:3	qokain	f106r.8:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	D	I	f106r.9:7	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	D	I	f106r.9:7	R	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	H	O	f106r.9:3	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	H	O	f106r.9:3	R	f106r.9:1	f106r.9:3	qokain	f106r.8:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	H	O	f106r.9:7	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	H	O	f106r.9:7	R	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	H	I	f106r.9:3	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	H	I	f106r.9:3	R	f106r.9:1	f106r.9:3	qokain	f106r.8:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	H	I	f106r.9:7	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	J	H	I	f106r.9:7	R	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_J		recorded
O	A	f106r|f106r.8-f106r.9	M	D	O	f106r.9:3	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	D	O	f106r.9:3	R	f106r.9:1	f106r.9:3	qokain	f106r.8:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	D	O	f106r.9:7	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	D	O	f106r.9:7	R	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	D	I	f106r.9:3	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	D	I	f106r.9:3	R	f106r.9:1	f106r.9:3	qokain	f106r.8:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	D	I	f106r.9:7	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	D	I	f106r.9:7	R	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	H	O	f106r.9:3	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	H	O	f106r.9:3	R	f106r.9:1	f106r.9:3	qokain	f106r.8:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	H	O	f106r.9:7	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	H	O	f106r.9:7	R	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	H	I	f106r.9:3	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	H	I	f106r.9:3	R	f106r.9:1	f106r.9:3	qokain	f106r.8:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	H	I	f106r.9:7	E	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_M		recorded
O	A	f106r|f106r.8-f106r.9	M	H	I	f106r.9:7	R	f106r.9:1	f106r.9:3	qokain	f106r.9:3	SHARED_RIGHT_M		recorded
