occurrence_id	page	locus	line_number	token_index	surface	head	written_i_minims	working_value	working_roman	section	language	hand	triple_reading_token_stable	surface_line
G626-M02773	f35r	f35r.13	13	2	chaiin	cha	2	3	III	H	A	1	1	qokoiin chaiin qokchaiin lshy lodaly oteey taiin
G626-M02774	f35r	f35r.13	13	3	qokchaiin	qokcha	2	3	III	H	A	1	1	qokoiin chaiin qokchaiin lshy lodaly oteey taiin
G626-M02775	f35r	f35r.13	13	7	taiin	ta	2	3	III	H	A	1	1	qokoiin chaiin qokchaiin lshy lodaly oteey taiin
G626-M02776	f35r	f35r.14	14	3	aiin	a	2	3	III	H	A	1	1	cthol chol aiin qotchy otchor daiin shol qotaiin
G626-M02777	f35r	f35r.14	14	6	daiin	da	2	3	III	H	A	1	1	cthol chol aiin qotchy otchor daiin shol qotaiin
G626-M02778	f35r	f35r.14	14	8	qotaiin	qota	2	3	III	H	A	1	1	cthol chol aiin qotchy otchor daiin shol qotaiin
G626-M02779	f35r	f35r.15	15	4	daiin	da	2	3	III	H	A	1	1	ochor s chiin daiin ytain
G626-M02780	f35r	f35r.15	15	5	ytain	yta	1	2	II	H	A	1	1	ochor s chiin daiin ytain
G626-M02781	f35v	f35v.1	1	3	roaiin	roa	2	3	III	H	A	1	0	parchor chocthy roaiin ar
G626-M02782	f35v	f35v.3	3	4	daiin	da	2	3	III	H	A	1	1	dchor choty chyty daiin
G626-M02783	f35v	f35v.6	6	4	chcthaiin	chctha	2	3	III	H	A	1	1	shol tcheey chkcheeu chcthaiin
G626-M02784	f35v	f35v.7	7	6	daiin	da	2	3	III	H	A	1	1	tcho tchor shol sho kol daiin
G626-M02785	f35v	f35v.8	8	1	oaiin	oa	2	3	III	H	A	1	1	oaiin tchor cho chotchy dchold
G626-M02786	f35v	f35v.9	9	1	qokchaiin	qokcha	2	3	III	H	A	1	0	qokchaiin cho ksho l choiin
G626-M02787	f35v	f35v.11	11	1	qotcheeaiin	qotcheea	2	3	III	H	A	1	1	qotcheeaiin chodaiin
G626-M02788	f35v	f35v.11	11	2	chodaiin	choda	2	3	III	H	A	1	1	qotcheeaiin chodaiin
G626-M02789	f35v	f35v.12	12	1	dchaiin	dcha	2	3	III	H	A	1	0	dchaiin d aiin d aiin dal s
G626-M02790	f35v	f35v.12	12	3	aiin	a	2	3	III	H	A	1	0	dchaiin d aiin d aiin dal s
G626-M02791	f35v	f35v.12	12	5	aiin	a	2	3	III	H	A	1	0	dchaiin d aiin d aiin dal s
G626-M02792	f35v	f35v.14	14	1	tcheain	tchea	1	2	II	H	A	1	1	tcheain shy tar dain
G626-M02793	f35v	f35v.14	14	4	dain	da	1	2	II	H	A	1	1	tcheain shy tar dain
G626-M02794	f35v	f35v.16	16	1	ydaiin	yda	2	3	III	H	A	1	1	ydaiin okeey d aiin
G626-M02795	f35v	f35v.16	16	4	aiin	a	2	3	III	H	A	1	0	ydaiin okeey d aiin
G626-M02796	f35v	f35v.17	17	1	daiin	da	2	3	III	H	A	1	1	daiin dain chkaly choly
G626-M02797	f35v	f35v.17	17	2	dain	da	1	2	II	H	A	1	1	daiin dain chkaly choly
G626-M02798	f35v	f35v.18	18	1	daiin	da	2	3	III	H	A	1	1	daiin qokeeeb chokeeo r
G626-M02799	f35v	f35v.19	19	5	daiin	da	2	3	III	H	A	1	1	schokey y keol chol daiin
G626-M02800	f35v	f35v.20	20	1	sodaiin	soda	2	3	III	H	A	1	1	sodaiin shy dchy ckhy dan
G626-M02801	f35v	f35v.20	20	5	dan	da	0	1	I	H	A	1	1	sodaiin shy dchy ckhy dan
G626-M02802	f36r	f36r.1	1	2	dan	da	0	1	I	H	A	1	0	pcha dan qorain chcfhal soiin cphor shaiin cthy dair
G626-M02803	f36r	f36r.1	1	3	qorain	qora	1	2	II	H	A	1	1	pcha dan qorain chcfhal soiin cphor shaiin cthy dair
G626-M02804	f36r	f36r.1	1	7	shaiin	sha	2	3	III	H	A	1	1	pcha dan qorain chcfhal soiin cphor shaiin cthy dair
G626-M02805	f36r	f36r.2	2	3	ytaiin	yta	2	3	III	H	A	1	1	oral shor ytaiin qotaiin qooldy chty chol dy tor
G626-M02806	f36r	f36r.2	2	4	qotaiin	qota	2	3	III	H	A	1	1	oral shor ytaiin qotaiin qooldy chty chol dy tor
G626-M02807	f36r	f36r.3	3	3	daiin	da	2	3	III	H	A	1	1	qotchy tchy daiin aiin dolsain
G626-M02808	f36r	f36r.3	3	4	aiin	a	2	3	III	H	A	1	0	qotchy tchy daiin aiin dolsain
G626-M02809	f36r	f36r.3	3	5	dolsain	dolsa	1	2	II	H	A	1	1	qotchy tchy daiin aiin dolsain
G626-M02810	f36r	f36r.5	5	1	daiin	da	2	3	III	H	A	1	1	daiin qor chol ctholy s o r chy sy chytaroiin
G626-M02811	f36r	f36r.6	6	1	okaiin	oka	2	3	III	H	A	1	1	okaiin cthor y kaiiin s dain an dan
G626-M02812	f36r	f36r.6	6	4	kaiiin	ka	3	4	IV	H	A	1	0	okaiin cthor y kaiiin s dain an dan
G626-M02813	f36r	f36r.6	6	6	dain	da	1	2	II	H	A	1	1	okaiin cthor y kaiiin s dain an dan
G626-M02814	f36r	f36r.6	6	7	an	a	0	1	I	H	A	1	1	okaiin cthor y kaiiin s dain an dan
G626-M02815	f36r	f36r.6	6	8	dan	da	0	1	I	H	A	1	1	okaiin cthor y kaiiin s dain an dan
G626-M02816	f36r	f36r.8	8	3	chaiin	cha	2	3	III	H	A	1	1	ytchor cthol chaiin yd
G626-M02817	f36r	f36r.9	9	2	daiin	da	2	3	III	H	A	1	1	ytodaly daiin otaro
G626-M02818	f36v	f36v.1	1	4	shoaiin	shoa	2	3	III	H	A	1	1	pchar asy qoforom shoaiin tchey chy otaiin cphar daiin
G626-M02819	f36v	f36v.1	1	7	otaiin	ota	2	3	III	H	A	1	1	pchar asy qoforom shoaiin tchey chy otaiin cphar daiin
G626-M02820	f36v	f36v.1	1	9	daiin	da	2	3	III	H	A	1	1	pchar asy qoforom shoaiin tchey chy otaiin cphar daiin
G626-M02821	f36v	f36v.2	2	3	daiin	da	2	3	III	H	A	1	1	qotor chol daiin otaiin qotor ytar ochor chety ckhor dom
G626-M02822	f36v	f36v.2	2	4	otaiin	ota	2	3	III	H	A	1	1	qotor chol daiin otaiin qotor ytar ochor chety ckhor dom
G626-M02823	f36v	f36v.3	3	4	otaiin	ota	2	3	III	H	A	1	1	dchytchy ytor s otaiin qopchor otar otchaiin s
G626-M02824	f36v	f36v.3	3	7	otchaiin	otcha	2	3	III	H	A	1	1	dchytchy ytor s otaiin qopchor otar otchaiin s
G626-M02825	f36v	f36v.4	4	6	daiin	da	2	3	III	H	A	1	1	qotchor y ky ty dy daiin cthor
G626-M02826	f36v	f36v.5	5	3	daiin	da	2	3	III	H	A	1	1	tchor ckhoiin daiin cphchar
G626-M02827	f36v	f36v.6	6	1	daiin	da	2	3	III	H	A	1	1	daiin cthor daiin dal dys
G626-M02828	f36v	f36v.6	6	3	daiin	da	2	3	III	H	A	1	1	daiin cthor daiin dal dys
G626-M02829	f36v	f36v.7	7	7	shan	sha	0	1	I	H	A	1	1	qoky keol okchor o s chy shan
G626-M02830	f36v	f36v.9	9	1	okaiin	oka	2	3	III	H	A	1	1	okaiin y kcholqod chory
G626-M02831	f36v	f36v.10	10	2	daiin	da	2	3	III	H	A	1	1	ykchotchy daiin daiild
G626-M02832	f36v	f36v.14	14	2	chtain	chta	1	2	II	H	A	1	1	soiin chtain
G626-M02833	f37r	f37r.1	1	2	shaiin	sha	2	3	III	H	A	1	1	tocphol shaiin qotor ofchor oty chory daiin otod or
G626-M02834	f37r	f37r.1	1	7	daiin	da	2	3	III	H	A	1	1	tocphol shaiin qotor ofchor oty chory daiin otod or
G626-M02835	f37r	f37r.2	2	3	okaiin	oka	2	3	III	H	A	1	1	ykoiin cthor okaiin qo tchy ytody qokaiin sho ytaiin
G626-M02836	f37r	f37r.2	2	7	qokaiin	qoka	2	3	III	H	A	1	1	ykoiin cthor okaiin qo tchy ytody qokaiin sho ytaiin
G626-M02837	f37r	f37r.2	2	9	ytaiin	yta	2	3	III	H	A	1	1	ykoiin cthor okaiin qo tchy ytody qokaiin sho ytaiin
G626-M02838	f37r	f37r.3	3	3	qokaiin	qoka	2	3	III	H	A	1	1	qo shy qokaiin cthol dy ckhor oky dy
G626-M02839	f37r	f37r.4	4	2	daiin	da	2	3	III	H	A	1	1	pchotchy daiin cfholdar chol daiin yd
G626-M02840	f37r	f37r.4	4	5	daiin	da	2	3	III	H	A	1	1	pchotchy daiin cfholdar chol daiin yd
G626-M02841	f37r	f37r.6	6	6	daiin	da	2	3	III	H	A	1	1	shor shol qokchy qotomody dchol daiin
G626-M02842	f37r	f37r.7	7	5	daiin	da	2	3	III	H	A	1	1	sor chey kor qokor daiin
G626-M02843	f37r	f37r.8	8	3	qokaiin	qoka	2	3	III	H	A	1	1	koiin chorody qokaiin ory otal shor sheor dar
G626-M02844	f37r	f37r.9	9	3	ykaiin	yka	2	3	III	H	A	1	1	ykchody qotchy ykaiin chy qotordy otcho loldaiin
G626-M02845	f37r	f37r.9	9	7	loldaiin	lolda	2	3	III	H	A	1	0	ykchody qotchy ykaiin chy qotordy otcho loldaiin
G626-M02846	f37r	f37r.10	10	7	daiin	da	2	3	III	H	A	1	1	qoto o kchochor dchor chy shy daiin ychey kol daiir
G626-M02847	f37r	f37r.11	11	2	daiin	da	2	3	III	H	A	1	1	okchor daiin ckhy dain daiin
G626-M02848	f37r	f37r.11	11	4	dain	da	1	2	II	H	A	1	1	okchor daiin ckhy dain daiin
G626-M02849	f37r	f37r.11	11	5	daiin	da	2	3	III	H	A	1	0	okchor daiin ckhy dain daiin
G626-M02850	f37v	f37v.1	1	4	chopdain	chopda	1	2	II	H	A	1	0	tshody qocthy qotoldy chopdain sol
G626-M02851	f37v	f37v.2	2	5	daiin	da	2	3	III	H	A	1	1	dor chol cthor orchochor daiin
G626-M02852	f37v	f37v.3	3	4	daiin	da	2	3	III	H	A	1	0	qokchon shy chon daiin dy
G626-M02853	f37v	f37v.4	4	4	daiin	da	2	3	III	H	A	1	1	dshor dytory dshor daiin
G626-M02854	f37v	f37v.5	5	4	dain	da	1	2	II	H	A	1	1	dchor qotol ykchon dain
G626-M02855	f37v	f37v.6	6	3	saiin	sa	2	3	III	H	A	1	1	yokor ytchor saiin oty
G626-M02856	f37v	f37v.7	7	2	daiin	da	2	3	III	H	A	1	1	qotchor daiin
G626-M02857	f37v	f37v.8	8	4	daiin	da	2	3	III	H	A	1	1	qotor choiin chetchy daiin
G626-M02858	f37v	f37v.9	9	4	daiiin	da	3	4	IV	H	A	1	1	dor chor sho daiiin daiin
G626-M02859	f37v	f37v.9	9	5	daiin	da	2	3	III	H	A	1	1	dor chor sho daiiin daiin
G626-M02860	f37v	f37v.11	11	4	daiin	da	2	3	III	H	A	1	1	qotoiin choror cthol daiin
G626-M02861	f37v	f37v.12	12	3	sheaiin	shea	2	3	III	H	A	1	1	chor shyly sheaiin do tody
G626-M02862	f37v	f37v.14	14	1	todain	toda	1	2	II	H	A	1	1	todain cphaiin cphorods
G626-M02863	f37v	f37v.14	14	2	cphaiin	cpha	2	3	III	H	A	1	1	todain cphaiin cphorods
G626-M02864	f37v	f37v.15	15	3	daiin	da	2	3	III	H	A	1	1	soiiin cheoky daiin dain
G626-M02865	f37v	f37v.15	15	4	dain	da	1	2	II	H	A	1	0	soiiin cheoky daiin dain
G626-M02866	f37v	f37v.16	16	2	daiin	da	2	3	III	H	A	1	1	qotor daiin chotaiin
G626-M02867	f37v	f37v.16	16	3	chotaiin	chota	2	3	III	H	A	1	1	qotor daiin chotaiin
G626-M02868	f37v	f37v.18	18	2	daiin	da	2	3	III	H	A	1	0	oyteey daiin daiinody
G626-M02869	f37v	f37v.19	19	1	daiin	da	2	3	III	H	A	1	1	daiin qkaiin qotal daiin
G626-M02870	f37v	f37v.19	19	2	qkaiin	qka	2	3	III	H	A	1	0	daiin qkaiin qotal daiin
G626-M02871	f37v	f37v.19	19	4	daiin	da	2	3	III	H	A	1	1	daiin qkaiin qotal daiin
G626-M02872	f37v	f37v.20	20	4	daiin	da	2	3	III	H	A	1	1	y choy ykol daiin s
G626-M02873	f37v	f37v.21	21	3	daiin	da	2	3	III	H	A	1	1	oshctho do daiin cthols
G626-M02874	f37v	f37v.23	23	3	daiin	da	2	3	III	H	A	1	1	yto chol daiin
G626-M02875	f38r	f38r.2	2	4	otaiin	ota	2	3	III	H	A	1	1	okshey chodys ytoiin otaiin otaiin cthar
G626-M02876	f38r	f38r.2	2	5	otaiin	ota	2	3	III	H	A	1	0	okshey chodys ytoiin otaiin otaiin cthar
G626-M02877	f38r	f38r.3	3	2	okaiin	oka	2	3	III	H	A	1	1	qokor okaiin otaiin qo kchol chokokor
G626-M02878	f38r	f38r.3	3	3	otaiin	ota	2	3	III	H	A	1	1	qokor okaiin otaiin qo kchol chokokor
G626-M02879	f38r	f38r.4	4	7	odaiin	oda	2	3	III	H	A	1	1	ychok chey chckh chy chko r odaiin d aiin sy
G626-M02880	f38r	f38r.4	4	9	aiin	a	2	3	III	H	A	1	0	ychok chey chckh chy chko r odaiin d aiin sy
G626-M02881	f38r	f38r.5	5	4	kain	ka	1	2	II	H	A	1	1	o kor chey kain chor ctho dain ckholdy
G626-M02882	f38r	f38r.5	5	7	dain	da	1	2	II	H	A	1	0	o kor chey kain chor ctho dain ckholdy
G626-M02883	f38r	f38r.6	6	4	daiin	da	2	3	III	H	A	1	1	ysho sho kos daiin okoy chochor daiin
G626-M02884	f38r	f38r.6	6	7	daiin	da	2	3	III	H	A	1	1	ysho sho kos daiin okoy chochor daiin
G626-M02885	f38v	f38v.1	1	9	aiin	a	2	3	III	H	A	1	0	okchop chol shotol oteol okeea s chor d aiin d
G626-M02886	f38v	f38v.2	2	9	okeaiin	okea	2	3	III	H	A	1	1	choiin shey key sho oiin s chol ldy okeaiin o kom
G626-M02887	f38v	f38v.3	3	3	daiin	da	2	3	III	H	A	1	1	qokeey keor daiin okey keey daiin dair daiin s
G626-M02888	f38v	f38v.3	3	6	daiin	da	2	3	III	H	A	1	1	qokeey keor daiin okey keey daiin dair daiin s
G626-M02889	f38v	f38v.3	3	8	daiin	da	2	3	III	H	A	1	1	qokeey keor daiin okey keey daiin dair daiin s
G626-M02890	f38v	f38v.4	4	3	aiin	a	2	3	III	H	A	1	0	okeey d aiin qokeey chotey tody oky aiiin d
G626-M02891	f38v	f38v.4	4	8	aiiin	a	3	4	IV	H	A	1	1	okeey d aiin qokeey chotey tody oky aiiin d
G626-M02892	f38v	f38v.5	5	2	daiin	da	2	3	III	H	A	1	1	qoty daiin chol oteeol dody cheod chody
G626-M02893	f38v	f38v.6	6	5	daiin	da	2	3	III	H	A	1	1	sho keeey key tey daiin daiiin dain dain
G626-M02894	f38v	f38v.6	6	6	daiiin	da	3	4	IV	H	A	1	1	sho keeey key tey daiin daiiin dain dain
G626-M02895	f38v	f38v.6	6	7	dain	da	1	2	II	H	A	1	1	sho keeey key tey daiin daiiin dain dain
G626-M02896	f38v	f38v.6	6	8	dain	da	1	2	II	H	A	1	1	sho keeey key tey daiin daiiin dain dain
G626-M02897	f38v	f38v.7	7	1	daiin	da	2	3	III	H	A	1	1	daiin qol chy dain or daiin dain daldy
G626-M02898	f38v	f38v.7	7	4	dain	da	1	2	II	H	A	1	1	daiin qol chy dain or daiin dain daldy
G626-M02899	f38v	f38v.7	7	6	daiin	da	2	3	III	H	A	1	0	daiin qol chy dain or daiin dain daldy
G626-M02900	f38v	f38v.7	7	7	dain	da	1	2	II	H	A	1	0	daiin qol chy dain or daiin dain daldy
G626-M02901	f38v	f38v.8	8	2	aiin	a	2	3	III	H	A	1	1	o aiin char chshol chokaiin
G626-M02902	f38v	f38v.8	8	5	chokaiin	choka	2	3	III	H	A	1	1	o aiin char chshol chokaiin
G626-M02903	f39r	f39r.1	1	4	chdain	chda	1	2	II	H	B	2	1	tedo chshd cphhofy chdain shey fshy dy orain cheepaiin ofy shey kaly dy
G626-M02904	f39r	f39r.1	1	8	orain	ora	1	2	II	H	B	2	1	tedo chshd cphhofy chdain shey fshy dy orain cheepaiin ofy shey kaly dy
G626-M02905	f39r	f39r.1	1	9	cheepaiin	cheepa	2	3	III	H	B	2	1	tedo chshd cphhofy chdain shey fshy dy orain cheepaiin ofy shey kaly dy
G626-M02906	f39r	f39r.2	2	5	qolain	qola	1	2	II	H	B	2	1	olchey cheky qokedy shekshey qolain chy chdy dair shckhey dold
G626-M02907	f39r	f39r.3	3	2	chekaiin	cheka	2	3	III	H	B	2	1	qokalchdy chekaiin checkhy darshed qokeedar eeedy dar ar cheey dyckhy
G626-M02908	f39r	f39r.4	4	3	olaiin	ola	2	3	III	H	B	2	1	tchedy chdy olaiin chedy shckhdchy chol or ordy chees aly okalcheg
G626-M02909	f39r	f39r.5	5	3	ykaiin	yka	2	3	III	H	B	2	0	dchdy chdy ykaiin
G626-M02910	f39r	f39r.6	6	1	pchdaiin	pchda	2	3	III	H	B	2	1	pchdaiin she dam qofchedy shedy kchdy dydy opchekaiin shoy shdalo ry
G626-M02911	f39r	f39r.6	6	8	opchekaiin	opcheka	2	3	III	H	B	2	0	pchdaiin she dam qofchedy shedy kchdy dydy opchekaiin shoy shdalo ry
G626-M02912	f39r	f39r.7	7	13	aiiin	a	3	4	IV	H	B	2	0	dchdar chedy cholal qokedar chdy chckhdy dar ar al ydy eee s aiiin
G626-M02913	f39r	f39r.8	8	3	qokaiin	qoka	2	3	III	H	B	2	1	lchedy shedy qokaiin chkeey fchedy okam chy saiin chckhy daisog
G626-M02914	f39r	f39r.8	8	8	saiin	sa	2	3	III	H	B	2	1	lchedy shedy qokaiin chkeey fchedy okam chy saiin chckhy daisog
G626-M02915	f39r	f39r.9	9	4	qokaiin	qoka	2	3	III	H	B	2	1	tchedy shol odal qokaiin shdaiin
G626-M02916	f39r	f39r.9	9	5	shdaiin	shda	2	3	III	H	B	2	0	tchedy shol odal qokaiin shdaiin
G626-M02917	f39r	f39r.10	10	9	laiin	la	2	3	III	H	B	2	1	pchdar shedy ar aiir okair ykeols shedy qockhdy laiin ky
G626-M02918	f39r	f39r.11	11	3	aiin	a	2	3	III	H	B	2	1	dshdy ar aiin y yken chdy ykal olkaiin qokaldar cheol dar aiin
G626-M02919	f39r	f39r.11	11	8	olkaiin	olka	2	3	III	H	B	2	1	dshdy ar aiin y yken chdy ykal olkaiin qokaldar cheol dar aiin
G626-M02920	f39r	f39r.11	11	12	aiin	a	2	3	III	H	B	2	1	dshdy ar aiin y yken chdy ykal olkaiin qokaldar cheol dar aiin
G626-M02921	f39r	f39r.12	12	1	tolchdaiin	tolchda	2	3	III	H	B	2	1	tolchdaiin chckhy s aiin olor chls aiin oky ches aiin dal
G626-M02922	f39r	f39r.12	12	4	aiin	a	2	3	III	H	B	2	1	tolchdaiin chckhy s aiin olor chls aiin oky ches aiin dal
G626-M02923	f39r	f39r.12	12	7	aiin	a	2	3	III	H	B	2	0	tolchdaiin chckhy s aiin olor chls aiin oky ches aiin dal
G626-M02924	f39r	f39r.12	12	10	aiin	a	2	3	III	H	B	2	0	tolchdaiin chckhy s aiin olor chls aiin oky ches aiin dal
G626-M02925	f39r	f39r.13	13	4	qokaiin	qoka	2	3	III	H	B	2	1	ytor chdar shey qokaiin chor kar sheolkedy otedy tedy s aiin
G626-M02926	f39r	f39r.13	13	11	aiin	a	2	3	III	H	B	2	0	ytor chdar shey qokaiin chor kar sheolkedy otedy tedy s aiin
G626-M02927	f39r	f39r.14	14	1	daiin	da	2	3	III	H	B	2	1	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam
G626-M02928	f39r	f39r.14	14	5	daiin	da	2	3	III	H	B	2	0	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam
G626-M02929	f39r	f39r.14	14	8	daiin	da	2	3	III	H	B	2	0	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam
G626-M02930	f39r	f39r.15	15	1	qolkain	qolka	1	2	II	H	B	2	1	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar
G626-M02931	f39r	f39r.15	15	4	daiin	da	2	3	III	H	B	2	0	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar
G626-M02932	f39r	f39r.15	15	10	aiin	a	2	3	III	H	B	2	1	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar
G626-M02933	f39v	f39v.1	1	3	fdykain	fdyka	1	2	II	H	B	2	1	pdair chdy fdykain or air sheykaiiin ofchy kar or aiin dolky oshdy
G626-M02934	f39v	f39v.1	1	6	sheykaiiin	sheyka	3	4	IV	H	B	2	1	pdair chdy fdykain or air sheykaiiin ofchy kar or aiin dolky oshdy
G626-M02935	f39v	f39v.1	1	10	aiin	a	2	3	III	H	B	2	1	pdair chdy fdykain or air sheykaiiin ofchy kar or aiin dolky oshdy
G626-M02936	f39v	f39v.2	2	11	olkedaiin	olkeda	2	3	III	H	B	2	0	sor shy kar chol qoty kchdy olky dar chdy ykar olkedaiin ody dy
G626-M02937	f39v	f39v.3	3	1	daiin	da	2	3	III	H	B	2	0	daiin chor okain okaii fchody saiin or aiin qokaiin ytodaiin okam
G626-M02938	f39v	f39v.3	3	3	okain	oka	1	2	II	H	B	2	1	daiin chor okain okaii fchody saiin or aiin qokaiin ytodaiin okam
G626-M02939	f39v	f39v.3	3	6	saiin	sa	2	3	III	H	B	2	1	daiin chor okain okaii fchody saiin or aiin qokaiin ytodaiin okam
G626-M02940	f39v	f39v.3	3	8	aiin	a	2	3	III	H	B	2	1	daiin chor okain okaii fchody saiin or aiin qokaiin ytodaiin okam
G626-M02941	f39v	f39v.3	3	9	qokaiin	qoka	2	3	III	H	B	2	1	daiin chor okain okaii fchody saiin or aiin qokaiin ytodaiin okam
G626-M02942	f39v	f39v.3	3	10	ytodaiin	ytoda	2	3	III	H	B	2	1	daiin chor okain okaii fchody saiin or aiin qokaiin ytodaiin okam
G626-M02943	f39v	f39v.4	4	5	aiin	a	2	3	III	H	B	2	1	y okeey chody cheor aiin okody chodal ykedy qokedy dal o d aiin shky
G626-M02944	f39v	f39v.4	4	13	aiin	a	2	3	III	H	B	2	0	y okeey chody cheor aiin okody chodal ykedy qokedy dal o d aiin shky
G626-M02945	f39v	f39v.5	5	4	kain	ka	1	2	II	H	B	2	1	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy
G626-M02946	f39v	f39v.5	5	7	aiin	a	2	3	III	H	B	2	1	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy
G626-M02947	f39v	f39v.5	5	8	okaiin	oka	2	3	III	H	B	2	1	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy
G626-M02948	f39v	f39v.8	8	2	aiin	a	2	3	III	H	B	2	1	oar aiin olkaiin olky dar ald shek chek qokchy dar ain
G626-M02949	f39v	f39v.8	8	3	olkaiin	olka	2	3	III	H	B	2	1	oar aiin olkaiin olky dar ald shek chek qokchy dar ain
G626-M02950	f39v	f39v.8	8	11	ain	a	1	2	II	H	B	2	1	oar aiin olkaiin olky dar ald shek chek qokchy dar ain
G626-M02951	f39v	f39v.9	9	2	aiin	a	2	3	III	H	B	2	1	tar aiin dal ar ain cheor ydam shody okal shd y kshy or
G626-M02952	f39v	f39v.9	9	5	ain	a	1	2	II	H	B	2	1	tar aiin dal ar ain cheor ydam shody okal shd y kshy or
G626-M02953	f39v	f39v.10	10	8	qokain	qoka	1	2	II	H	B	2	1	dar ar ykar or yky chdy fchor qokain ar sheedy olchef
G626-M02954	f39v	f39v.12	12	1	paiin	pa	2	3	III	H	B	2	1	paiin alaiin otal chd okar am okar cheodal ockhy
G626-M02955	f39v	f39v.12	12	2	alaiin	ala	2	3	III	H	B	2	1	paiin alaiin otal chd okar am okar cheodal ockhy
G626-M02956	f39v	f39v.13	13	1	dain	da	1	2	II	H	B	2	1	dain ockhedy otedy okedy lchdy okaiin daiiin y
G626-M02957	f39v	f39v.13	13	6	okaiin	oka	2	3	III	H	B	2	1	dain ockhedy otedy okedy lchdy okaiin daiiin y
G626-M02958	f39v	f39v.13	13	7	daiiin	da	3	4	IV	H	B	2	0	dain ockhedy otedy okedy lchdy okaiin daiiin y
G626-M02959	f39v	f39v.14	14	2	aiin	a	2	3	III	H	B	2	1	tar aiin okaiin cholody
G626-M02960	f39v	f39v.14	14	3	okaiin	oka	2	3	III	H	B	2	1	tar aiin okaiin cholody
G626-M02961	f3r	f3r.3	3	4	daiin	da	2	3	III	H	A	1	1	ochor qocheor chol daiin cthy
G626-M02962	f3r	f3r.6	6	1	ychtaiin	ychta	2	3	III	H	A	1	1	ychtaiin chor cthom otaldam
G626-M02963	f3r	f3r.7	7	2	qodaiin	qoda	2	3	III	H	A	1	1	otchol qodaiin chom shom damo
G626-M02964	f3r	f3r.12	12	1	okadaiin	okada	2	3	III	H	A	1	0	okadaiin qokchor qo schodam octhy
G626-M02965	f3r	f3r.16	16	8	daiin	da	2	3	III	H	A	1	1	oteol chol s cheol ekshy qokeom qokol daiin soleeg
G626-M02966	f3r	f3r.18	18	2	shodaiin	shoda	2	3	III	H	A	1	1	pcheoldom shodaiin qopchor qopol opchol qoty otolom
G626-M02967	f3r	f3r.19	19	7	qosaiin	qosa	2	3	III	H	A	1	1	otchor ol cheor qoeor dair qoteol qosaiin chor cthy
G626-M02968	f3r	f3r.20	20	3	odaiin	oda	2	3	III	H	A	1	1	ycheor chol odaiin chol s aiin okol or am
G626-M02969	f3r	f3r.20	20	6	aiin	a	2	3	III	H	A	1	1	ycheor chol odaiin chol s aiin okol or am
G626-M02970	f3v	f3v.1	1	1	koaiin	koa	2	3	III	H	A	1	1	koaiin cphor qotoy sha ckhol ykoaiin s oly
G626-M02971	f3v	f3v.1	1	6	ykoaiin	ykoa	2	3	III	H	A	1	1	koaiin cphor qotoy sha ckhol ykoaiin s oly
G626-M02972	f3v	f3v.10	10	2	daiin	da	2	3	III	H	A	1	1	ochos daiin qokshol daiim chol okary
G626-M02973	f3v	f3v.11	11	5	chodaiin	choda	2	3	III	H	A	1	1	sho shockho ckhy tchor chodaiin chom
G626-M02974	f3v	f3v.13	13	2	shkaiin	shka	2	3	III	H	A	1	1	shar shkaiin qokchy yty cthal chky
G626-M02975	f3v	f3v.14	14	1	dain	da	1	2	II	H	A	1	1	dain sheam y keam
G626-M02976	f40r	f40r.1	1	11	ordaiin	orda	2	3	III	H	B	2	1	pchey k eodar aldydy qoky okal shdy olkedy opches ar ordaiin
G626-M02977	f40r	f40r.2	2	6	kaiin	ka	2	3	III	H	B	2	1	qokar okar okedy dar ykchey kaiin okas chedy okar a ralos
G626-M02978	f40r	f40r.4	4	2	aiin	a	2	3	III	H	B	2	1	or aiin chekody dar qokol okaiin okar oky okoldy ol
G626-M02979	f40r	f40r.4	4	6	okaiin	oka	2	3	III	H	B	2	1	or aiin chekody dar qokol okaiin okar oky okoldy ol
G626-M02980	f40r	f40r.6	6	12	oraiin	ora	2	3	III	H	B	2	0	tor or ar shok or am o lshedy qokam chdy kar oraiin
G626-M02981	f40r	f40r.7	7	1	yaiin	ya	2	3	III	H	B	2	1	yaiin chekaiin oky ycheey
G626-M02982	f40r	f40r.7	7	2	chekaiin	cheka	2	3	III	H	B	2	1	yaiin chekaiin oky ycheey
G626-M02983	f40r	f40r.8	8	8	ain	a	1	2	II	H	B	2	0	ksheo keeey dar aig kcheo cfhdy or ain chefal daiin dg
G626-M02984	f40r	f40r.8	8	10	daiin	da	2	3	III	H	B	2	0	ksheo keeey dar aig kcheo cfhdy or ain chefal daiin dg
