occurrence_id	page	locus	line_number	token_index	surface	head	written_i_minims	working_value	working_roman	section	language	hand	triple_reading_token_stable	working_default_de	whole_word_status	surface_line
G626-M02810	f36r	f36r.5	5	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin qor chol ctholy s o r chy sy chytaroiin
G626-M02813	f36r	f36r.6	6	6	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okaiin cthor y kaiiin s dain an dan
G626-M02815	f36r	f36r.6	6	8	dan	da	0	1	I	H	A	1	1	d-Wert I; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okaiin cthor y kaiiin s dain an dan
G626-M02817	f36r	f36r.9	9	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ytodaly daiin otaro
G626-M02820	f36v	f36v.1	1	9	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchar asy qoforom shoaiin tchey chy otaiin cphar daiin
G626-M02821	f36v	f36v.2	2	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotor chol daiin otaiin qotor ytar ochor chety ckhor dom
G626-M02825	f36v	f36v.4	4	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchor y ky ty dy daiin cthor
G626-M02826	f36v	f36v.5	5	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tchor ckhoiin daiin cphchar
G626-M02827	f36v	f36v.6	6	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cthor daiin dal dys
G626-M02828	f36v	f36v.6	6	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cthor daiin dal dys
G626-M02831	f36v	f36v.10	10	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ykchotchy daiin daiild
G626-M02834	f37r	f37r.1	1	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tocphol shaiin qotor ofchor oty chory daiin otod or
G626-M02839	f37r	f37r.4	4	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchotchy daiin cfholdar chol daiin yd
G626-M02840	f37r	f37r.4	4	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchotchy daiin cfholdar chol daiin yd
G626-M02841	f37r	f37r.6	6	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shor shol qokchy qotomody dchol daiin
G626-M02842	f37r	f37r.7	7	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sor chey kor qokor daiin
G626-M02846	f37r	f37r.10	10	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qoto o kchochor dchor chy shy daiin ychey kol daiir
G626-M02847	f37r	f37r.11	11	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okchor daiin ckhy dain daiin
G626-M02848	f37r	f37r.11	11	4	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okchor daiin ckhy dain daiin
G626-M02849	f37r	f37r.11	11	5	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okchor daiin ckhy dain daiin
G626-M02851	f37v	f37v.2	2	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dor chol cthor orchochor daiin
G626-M02852	f37v	f37v.3	3	4	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokchon shy chon daiin dy
G626-M02853	f37v	f37v.4	4	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshor dytory dshor daiin
G626-M02854	f37v	f37v.5	5	4	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dchor qotol ykchon dain
G626-M02856	f37v	f37v.7	7	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchor daiin
G626-M02857	f37v	f37v.8	8	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotor choiin chetchy daiin
G626-M02858	f37v	f37v.9	9	4	daiiin	da	3	4	IV	H	A	1	1	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dor chor sho daiiin daiin
G626-M02859	f37v	f37v.9	9	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dor chor sho daiiin daiin
G626-M02860	f37v	f37v.11	11	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotoiin choror cthol daiin
G626-M02864	f37v	f37v.15	15	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	soiiin cheoky daiin dain
G626-M02865	f37v	f37v.15	15	4	dain	da	1	2	II	H	A	1	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	soiiin cheoky daiin dain
G626-M02866	f37v	f37v.16	16	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotor daiin chotaiin
G626-M02868	f37v	f37v.18	18	2	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	oyteey daiin daiinody
G626-M02869	f37v	f37v.19	19	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin qkaiin qotal daiin
G626-M02871	f37v	f37v.19	19	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin qkaiin qotal daiin
G626-M02872	f37v	f37v.20	20	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	y choy ykol daiin s
G626-M02873	f37v	f37v.21	21	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	oshctho do daiin cthols
G626-M02874	f37v	f37v.23	23	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	yto chol daiin
G626-M02882	f38r	f38r.5	5	7	dain	da	1	2	II	H	A	1	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	o kor chey kain chor ctho dain ckholdy
G626-M02883	f38r	f38r.6	6	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ysho sho kos daiin okoy chochor daiin
G626-M02884	f38r	f38r.6	6	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ysho sho kos daiin okoy chochor daiin
G626-M02887	f38v	f38v.3	3	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokeey keor daiin okey keey daiin dair daiin s
G626-M02888	f38v	f38v.3	3	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokeey keor daiin okey keey daiin dair daiin s
G626-M02889	f38v	f38v.3	3	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokeey keor daiin okey keey daiin dair daiin s
G626-M02892	f38v	f38v.5	5	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qoty daiin chol oteeol dody cheod chody
G626-M02893	f38v	f38v.6	6	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho keeey key tey daiin daiiin dain dain
G626-M02894	f38v	f38v.6	6	6	daiiin	da	3	4	IV	H	A	1	1	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho keeey key tey daiin daiiin dain dain
G626-M02895	f38v	f38v.6	6	7	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho keeey key tey daiin daiiin dain dain
G626-M02896	f38v	f38v.6	6	8	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho keeey key tey daiin daiiin dain dain
G626-M02897	f38v	f38v.7	7	1	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin qol chy dain or daiin dain daldy
G626-M02898	f38v	f38v.7	7	4	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin qol chy dain or daiin dain daldy
G626-M02899	f38v	f38v.7	7	6	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin qol chy dain or daiin dain daldy
G626-M02900	f38v	f38v.7	7	7	dain	da	1	2	II	H	A	1	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin qol chy dain or daiin dain daldy
G626-M02927	f39r	f39r.14	14	1	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam
G626-M02928	f39r	f39r.14	14	5	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam
G626-M02929	f39r	f39r.14	14	8	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam
G626-M02931	f39r	f39r.15	15	4	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar
G626-M02937	f39v	f39v.3	3	1	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chor okain okaii fchody saiin or aiin qokaiin ytodaiin okam
G626-M02956	f39v	f39v.13	13	1	dain	da	1	2	II	H	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain ockhedy otedy okedy lchdy okaiin daiiin y
G626-M02958	f39v	f39v.13	13	7	daiiin	da	3	4	IV	H	B	2	0	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain ockhedy otedy okedy lchdy okaiin daiiin y
G626-M02961	f3r	f3r.3	3	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ochor qocheor chol daiin cthy
G626-M02965	f3r	f3r.16	16	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	oteol chol s cheol ekshy qokeom qokol daiin soleeg
G626-M02972	f3v	f3v.10	10	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ochos daiin qokshol daiim chol okary
G626-M02975	f3v	f3v.14	14	1	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain sheam y keam
G626-M02984	f40r	f40r.8	8	10	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ksheo keeey dar aig kcheo cfhdy or ain chefal daiin dg
G626-M02987	f40r	f40r.9	9	5	dain	da	1	2	II	H	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	taiin ol olaiin or dain okaiin okaiin okaiin daram
G626-M03002	f40v	f40v.6	6	4	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qoeedaiin ol chedy daiin
G626-M03007	f40v	f40v.12	12	2	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ycheekeey daiin okaiin
G626-M03009	f40v	f40v.13	13	6	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	toees chedy kedy olfchedy qokedy daiin chefain
G626-M03018	f41r	f41r.9	9	7	daiin	da	2	3	III	H	B	5	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokeedy okedy chekedy chedy chckheody chekol daiin cheo al otedy
G626-M03020	f41v	f41v.3	3	8	daiin	da	2	3	III	H	B	5	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam
G626-M03021	f41v	f41v.5	5	3	daiin	da	2	3	III	H	B	5	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ycheos olchey daiin or cholalaiin oteedy qoteol oteodar orain
G626-M03026	f41v	f41v.8	8	1	daiin	da	2	3	III	H	B	5	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin olkeeo lkol chedy okeey
G626-M03037	f42r	f42r.10	10	9	dain	da	1	2	II	H	A	1	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	choty dol ksheo cthor otol cthol chol shol dain
G626-M03038	f42r	f42r.11	11	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotor cho chody daiin shol ctheey dar chy daiidy
G626-M03040	f42r	f42r.12	12	7	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dcheey chol shol chokaiin choeky d dain dal
G626-M03041	f42r	f42r.13	13	6	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qopor shol shot shol shol daiin dain s cheam
G626-M03042	f42r	f42r.13	13	7	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qopor shol shot shol shol daiin dain s cheam
G626-M03045	f42r	f42r.14	14	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho kshey choty chdain chodaiin daiin dam
G626-M03049	f42r	f42r.17	17	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shotol shol chety daiin chokchy chkaiin
G626-M03053	f42r	f42r.19	19	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchoty daiin chot sho y s os
G626-M03059	f42v	f42v.1	1	8	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	cho sheey qocho taiin shols chol chor dain
G626-M03060	f42v	f42v.2	2	7	dan	da	0	1	I	H	A	1	1	d-Wert I; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshey tchey y kchey chtchy y dan dain otol daiin
G626-M03061	f42v	f42v.2	2	8	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshey tchey y kchey chtchy y dan dain otol daiin
G626-M03062	f42v	f42v.2	2	10	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshey tchey y kchey chtchy y dan dain otol daiin
G626-M03073	f42v	f42v.13	13	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho chey teor shey chey daiin chokeey daiin
G626-M03074	f42v	f42v.13	13	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho chey teor shey chey daiin chokeey daiin
G626-M03077	f43r	f43r.2	2	11	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals
G626-M03081	f43r	f43r.8	8	8	dain	da	1	2	II	H	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor otaiin old
G626-M03084	f43r	f43r.10	10	8	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pshdar shed ody qotedy yfchdy qody opchdy daiin qokedy dydydy qotar
G626-M03086	f43r	f43r.13	13	6	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tshed qosheckhey odeeedy qeokeey qotedy daiin shodody shochol chckhy y kedydy
G626-M03094	f43v	f43v.8	8	6	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef
G626-M03103	f44r	f44r.3	3	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	oair ekokeey kshotol otal daiin ototaykal
G626-M03104	f44r	f44r.5	5	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	toy shysho qoteey char cheeky sheey ytey daiin
G626-M03106	f44v	f44v.2	2	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	yolkol cheol qokchain daly otchol daiin shol qotor ar
G626-M03107	f44v	f44v.3	3	5	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tol okchor shcthy otol daiin cthy cthy
G626-M03123	f45r	f45r.3	3	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom
G626-M03127	f45r	f45r.5	5	10	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	kol sho pchor kchey ty opchaldy otshy qokchy dol daiin
G626-M03128	f45r	f45r.6	6	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	otchar okchar daiin ytchody tcholol otar dal dary
G626-M03130	f45r	f45r.8	8	5	dain	da	1	2	II	H	A	1	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tchol cthy qodaiin cthy dain ey otydal daiin g
G626-M03131	f45r	f45r.8	8	8	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tchol cthy qodaiin cthy dain ey otydal daiin g
G626-M03133	f45r	f45r.9	9	4	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	or or chain dain ykolody ytaiin qotchol kol dy
G626-M03140	f45v	f45v.2	2	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okol chor daiin cthy okchol chom okolor dy okchol s
G626-M03141	f45v	f45v.4	4	3	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okchy qockhy dain dail dair shy
G626-M03144	f46r	f46r.1	1	10	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pcheocphy qotedy chety dy chepchx yfcheky osaiin shee qoteol daiin shee dy daly
G626-M03146	f46r	f46r.2	2	7	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sodaiin sheeoly qoor sheo teoly chckhy daiin sh sheet shedy xor aiin sheckhy
G626-M03148	f46r	f46r.3	3	1	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin
G626-M03149	f46r	f46r.3	3	5	daiin	da	2	3	III	H	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin
G626-M03151	f46r	f46r.3	3	13	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin
G626-M03154	f46r	f46r.11	11	4	daiin	da	2	3	III	H	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchdair shd shep daiin shdy oedy qopchdy ldy shear opdarshdy s yfchedy
