statement_id	record_id	page	image_owner	owner_support	group_count	clause_count	surface_sequence	literal_card_reading_de	original_concrete_reading_de	creative_detail_categories	creative_detail_terms	creative_detail_category_count	lean_owner_clause_reading_de
B3-S034	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	6	3	soiiin checthy chety otaiin olsaly shedy	Sollstufe; bereit; Teil abtrennen; Folgemaß; untere Zielstelle; kurz absetzen lassen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Bis es klar ist. Den örtlichen Prüfzustand der Charge feststellen. Gleichmäßig bearbeiten. Für dieselbe Dauer wie zuvor. Das untere Becken. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Vorgabe Sollstufe: Halte den Posten bereit / Trenne einen Teil ab / Vorgabe Folgemaß; untere Zielstelle: Lass kurz absetzen und schließe
B4-S001	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	1	1	qokeedy	länger ansetzen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	MEDICAL_PRODUCT_OR_USE	MEDICAL_PRODUCT_OR_USE:Auflage	1	Bei der sichtbaren Figurengruppe: Setze länger und schließe
B4-S002	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	3	3	qolchey qokeey qokedy	diesen Posten weiterfuehren; länger ansetzen; kurz ansetzen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Fülle danach das Gefäß. Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Führe den aktuellen Posten fort / Setze die lange Stufe / Setze kurz und schließe
B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	7	5	chedy otal otchey qokeey qoky tol shedy	laufenden Posten umsetzen; danach dorthin; nächster Teilposten; länger ansetzen; aktuellen Posten ansetzen; fortsetzen; kurz absetzen lassen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Rühre, bis alles gleichmäßig vermischt ist. Zum unteren Ablauf hin. Einen recordlokalen Anteil auswählen. Die Charge für den vorgesehenen Gebrauch temperieren. Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Übertrage den aktuellen Posten / Vorgabe danach dorthin; nächster Teilposten: Setze die lange Stufe / Setze den aktuellen Posten / Führe fort / Lass kurz absetzen und schließe
B4-S004	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	1	1	qokylddy	aktuellen Posten befestigen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Befestige den aktuellen Posten und schließe
B4-S005	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	3	2	dain chedy qokeedy	Tuch; laufenden Posten umsetzen; länger ansetzen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Durch ein Tuch. Rühre, bis alles gleichmäßig vermischt ist. Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	MEDICAL_PRODUCT_OR_USE	MEDICAL_PRODUCT_OR_USE:Auflage	1	Bei der sichtbaren Figurengruppe: Vorgabe Tuch: Übertrage den aktuellen Posten / Setze länger und schließe
B4-S006	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	1	1	shckhedy	seihen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Seihe und schließe
B4-S007	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	1	1	shckhedy	seihen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Seihe und schließe
B4-S008	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	4	3	saiin cheeky sheey qokedy	Sollmaß; länger erwärmen und offen halten; laenger ruhen; kurz ansetzen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Solange es noch warm ist. Die erste Öffnung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Vorgabe Sollmaß: Wärme länger / Halte länger / Setze kurz und schließe
B4-S009	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	1	1	shedy	kurz absetzen lassen; Schluss	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Lass kurz absetzen und schließe
B4-S010	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	bei der sichtbaren Figurengruppe	1	1	oldy	Fortsetzung abschließen	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.	NONE	NONE	0	Bei der sichtbaren Figurengruppe: Führe fort und schließe
B4-S011	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	an der sichtbaren lokalen Station	7	6	saiin cheky okeeol okain chdy sol lkedy	Sollmaß; kurz wärmen; länger fortführen; eine Portion zugeben; laufenden Posten umsetzen; fortsetzen; kurz abführen; Schluss	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Bei sanfter Wärme. Das breite Gefäß. Gib einen abgemessenen Anteil in das Gefäß. Rühre, bis alles gleichmäßig vermischt ist. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Wasche zweimal und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Vorgabe Sollmaß: Wärme kurz / Führe länger fort / Gib einen gezählten Anteil zu / Übertrage den aktuellen Posten / Führe fort / Führe kurz ab und schließe
B4-S012	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	an der sichtbaren lokalen Station	1	1	lchedy	abführen; Schluss	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	NONE	NONE	0	An der sichtbaren lokalen Station: Führe ab und schließe
B4-S013	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	an der sichtbaren lokalen Station	2	2	qokol shedy	Fortsetzung ansetzen; kurz absetzen lassen; Schluss	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Lasse die Mischung einlaufen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Setze die Fortsetzung / Lass kurz absetzen und schließe
B4-S014	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION	an der sichtbaren lokalen Station	4	1	or chey qockhey dairydy	Ansatz; dieser Posten; kurzen Durchlauf ansetzen; Wasserlauf schliessen; Schluss	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Diese aktive Portion. Über der örtlich bezeichneten Stelle. Gebrauche sie sofort und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Vorgabe Ansatz; dieser Posten: Setze den kurzen Durchlauf; dazu Wasserlauf schliessen; Schluss
B4-S015	B4	f83r	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	über den sichtbaren Besitzerwechsel hinweg	6	4	qokain shey kain chckhal solkey lchedy	eine Portion zugeben; klarer Auszug; eine Portion; zur Zielstelle durchleiten; kurz sammeln; abführen; Schluss	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Ein abgemessener Anteil. Für die angegebene Dauer. [[STATIONSWECHSEL: linke offene Fransen-/Unterlaufstation -> rechte S-Lauf-/Mehrarmknotenstation; STOFF, ZIEL UND RICHTUNG WERDEN NICHT VERERBT]] Öffne danach den oberen Lauf. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	NONE	NONE	0	Über den sichtbaren Besitzerwechsel hinweg: Gib einen gezählten Anteil zu; dazu klarer Auszug / Vorgabe eine Portion: Leite zum Ziel durch / Sammle kurz / Führe ab und schließe
B4-S016	B4	f83r	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	an der sichtbaren lokalen Station	4	3	qolkain dal skar shedy	weitere Portion; dorthin; vom Ausgang ausgießen; kurz absetzen lassen; Schluss	[[LOKALER BESITZER: rechte S-Lauf-/Mehrarmknotenstation]] Das untere Becken. Den aktiven Posten an der örtlich bezeichneten Station führen. Gieße das erwärmte Wasser ein. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Nimm einen weiteren Anteil; dazu dorthin / Gieße vom Ausgang aus / Lass kurz absetzen und schließe
B5-S001	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	an der sichtbaren lokalen Station	1	1	otchdy	Folgegang vollziehen; Schluss	[[LOKALER BESITZER: linker offener Fransen-Endposten]] Ziehe es ab und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Übertrage den Folgeposten und schließe
B5-S002	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	an der sichtbaren lokalen Station	1	1	qokchdy	Umsetzung ansetzen; Schluss	[[LOKALER BESITZER: linker offener Fransen-Endposten]] Erwärme es einmal und beende den Schritt.	NONE	NONE	0	An der sichtbaren lokalen Station: Setze an, übertrage und schließe
B5-S003	B5	f83r	B5_LEFT_OPEN_FRINGE_STATION	an der sichtbaren lokalen Station	9	6	shedal dal cheol lol chdal aiin sol daiiin chedy	dort absetzen; dorthin; fortsetzen; von dort weiterfuehren; dort umsetzen; Sollmaß; fortsetzen; Öffnungsstufe; laufenden Posten umsetzen	[[LOKALER BESITZER: linker offener Fransen-Endposten]] Für einen Zeitabschnitt. Den aktiven Posten an der örtlich bezeichneten Station führen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Bis es warm ist. Mit der vorigen Mischung. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Die zweite Öffnung. Rühre, bis alles gleichmäßig vermischt ist.	NONE	NONE	0	An der sichtbaren lokalen Station: Lass am Ziel absetzen; dazu dorthin / Führe fort / Führe die Abführung fort / Übertrage zum Ziel; dazu Sollmaß / Führe fort; dazu Öffnungsstufe / Übertrage den aktuellen Posten
B6-S001	B6	f83r	B6_RIGHT_S_RUN_MULTIPORT_STATION	an der sichtbaren lokalen Station	9	4	solkeey qekey raly ol daiin ol dain chey ldalor	länger sammeln; aktuellen Posten kurz bearbeiten; diesen Posten dorthin; fortsetzen; Sollmaß; fortsetzen; Tuch; dieser Posten; Endziel	[[LOKALER BESITZER: rechter S-Lauf-/Mehrarm-Endposten]] Richte die bezeichnete Beckenstation ein. Ohne Kochen. Die erste Öffnung. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Durch ein Tuch. Diese aktive Portion. An der bezeichneten Stelle.	NONE	NONE	0	An der sichtbaren lokalen Station: Sammle länger / Bearbeite den aktuellen Posten kurz; dazu diesen Posten dorthin / Führe fort; dazu Sollmaß / Führe fort; dazu Tuch; dieser Posten; Endziel
