edition	paragraph_a	paragraph_b	projected_length	different_letter_counts_a_b	decision	rotation_offsets
IT2a	f105r|f105r.35-f105r.36	f37r|f37r.1-f37r.3	116	"{""a"":[11,6],""c"":[4,7],""d"":[9,5],""e"":[11,0],""h"":[4,10],""i"":[7,14],""k"":[5,6],""l"":[5,2],""m"":[1,0],""n"":[2,7],""o"":[20,23],""p"":[3,1],""q"":[3,5],""r"":[10,6],""s"":[0,3],""t"":[10,9],""y"":[10,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f105r|f105r.37-f105r.37	f86v5|f86v5.39-f86v5.39	24	"{""a"":[3,0],""c"":[1,2],""d"":[1,3],""e"":[1,4],""h"":[1,2],""i"":[5,0],""l"":[1,0],""n"":[1,0],""o"":[4,3],""q"":[0,1],""r"":[1,0],""s"":[1,0],""y"":[1,6]}"	UNEQUAL_INVENTORY	[]
IT2a	f105v|f105v.5-f105v.7	f108v|f108v.12-f108v.14	163	"{""a"":[17,13],""c"":[10,6],""d"":[18,11],""e"":[16,31],""f"":[1,0],""g"":[1,0],""i"":[21,11],""k"":[6,16],""l"":[8,5],""n"":[7,6],""o"":[18,16],""p"":[4,0],""q"":[1,7],""r"":[7,6],""s"":[1,4],""t"":[4,3],""y"":[12,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f105v|f105v.5-f105v.7	f21r|f21r.4-f21r.7	163	"{""a"":[17,5],""c"":[10,15],""d"":[18,6],""e"":[16,13],""g"":[1,0],""h"":[10,18],""i"":[21,9],""k"":[6,8],""l"":[8,12],""m"":[1,0],""n"":[7,5],""o"":[18,34],""p"":[4,1],""q"":[1,5],""r"":[7,5],""s"":[1,4],""t"":[4,8],""y"":[12,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f105v|f105v.5-f105v.7	f44v|f44v.4-f44v.7	163	"{""a"":[17,10],""c"":[10,13],""d"":[18,7],""e"":[16,4],""f"":[1,0],""g"":[1,0],""h"":[10,19],""i"":[21,14],""l"":[8,9],""m"":[1,0],""n"":[7,8],""o"":[18,27],""p"":[4,3],""r"":[7,5],""s"":[1,6],""t"":[4,13],""y"":[12,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f105v|f105v.8-f105v.13	f66r|f66r.50-f66r.56	336	"{""a"":[42,15],""c"":[16,24],""d"":[27,36],""e"":[32,48],""f"":[1,2],""h"":[19,32],""i"":[37,9],""k"":[21,31],""l"":[17,7],""m"":[3,0],""n"":[12,4],""o"":[38,43],""p"":[7,5],""q"":[3,14],""r"":[22,10],""s"":[12,10],""t"":[8,7],""y"":[19,39]}"	UNEQUAL_INVENTORY	[]
IT2a	f105v|f105v.14-f105v.17	f85r1|f85r1.31-f85r1.34	215	"{""a"":[26,25],""c"":[15,10],""d"":[16,18],""e"":[11,14],""h"":[15,17],""i"":[36,12],""k"":[12,7],""l"":[16,10],""n"":[13,5],""o"":[19,27],""p"":[5,4],""q"":[1,5],""r"":[13,22],""s"":[1,9],""t"":[4,11],""y"":[11,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f105v|f105v.20-f105v.22	f106r|f106r.15-f106r.17	156	"{""a"":[18,16],""c"":[10,12],""d"":[11,12],""e"":[16,14],""h"":[11,14],""i"":[24,12],""k"":[7,6],""l"":[5,6],""m"":[3,2],""o"":[17,24],""p"":[5,3],""q"":[3,2],""r"":[6,10],""s"":[1,4],""t"":[3,4],""y"":[8,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f105v|f105v.20-f105v.22	f116r|f116r.4-f116r.6	156	"{""a"":[18,12],""c"":[10,8],""d"":[11,12],""e"":[16,18],""i"":[24,8],""k"":[7,6],""l"":[5,12],""m"":[3,1],""n"":[8,6],""o"":[17,21],""p"":[5,1],""s"":[1,4],""t"":[3,9],""y"":[8,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f105v|f105v.20-f105v.22	f20v|f20v.1-f20v.4	156	"{""a"":[18,6],""c"":[10,17],""d"":[11,4],""e"":[16,3],""f"":[0,2],""h"":[11,23],""i"":[24,12],""k"":[7,4],""l"":[5,9],""m"":[3,0],""n"":[8,5],""o"":[17,27],""r"":[6,2],""s"":[1,9],""t"":[3,7],""y"":[8,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f105v|f105v.20-f105v.22	f45r|f45r.1-f45r.4	156	"{""a"":[18,14],""c"":[10,14],""d"":[11,3],""e"":[16,5],""f"":[0,1],""h"":[11,18],""i"":[24,13],""k"":[7,11],""l"":[5,9],""n"":[8,6],""o"":[17,19],""p"":[5,4],""q"":[3,6],""s"":[1,3],""t"":[3,5],""y"":[8,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f105v|f105v.32-f105v.38	f33r|f33r.1-f33r.7	362	"{""a"":[43,41],""c"":[13,21],""d"":[25,28],""e"":[39,27],""f"":[0,4],""h"":[24,27],""i"":[53,37],""k"":[18,24],""l"":[15,14],""m"":[1,3],""n"":[20,18],""o"":[43,38],""p"":[4,3],""q"":[8,7],""r"":[13,19],""s"":[11,9],""t"":[11,13],""y"":[21,29]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.1-f106r.3	f10v|f10v.4-f10v.7	158	"{""a"":[2,8],""d"":[19,6],""e"":[24,5],""f"":[1,0],""h"":[22,19],""i"":[0,18],""k"":[5,8],""l"":[3,4],""n"":[0,11],""o"":[16,22],""p"":[1,0],""q"":[4,9],""s"":[12,5],""y"":[20,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.4-f106r.7	f108v|f108v.1-f108v.4	224	"{""a"":[11,19],""c"":[16,8],""d"":[13,24],""e"":[30,43],""h"":[21,11],""i"":[10,9],""k"":[17,16],""l"":[10,16],""m"":[3,2],""n"":[4,6],""o"":[37,21],""p"":[2,1],""q"":[12,9],""r"":[14,5],""s"":[7,4],""t"":[1,9],""y"":[15,20]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.8-f106r.9	f44r|f44r.5-f44r.7	101	"{""a"":[6,2],""d"":[7,4],""e"":[11,9],""h"":[8,15],""i"":[5,2],""k"":[4,2],""l"":[4,2],""n"":[2,1],""o"":[19,16],""p"":[2,0],""q"":[6,4],""r"":[8,3],""s"":[1,8],""t"":[4,9],""y"":[6,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.10-f106r.12	f106v|f106v.15-f106v.17	146	"{""a"":[8,16],""d"":[8,15],""e"":[25,8],""f"":[0,1],""g"":[1,0],""h"":[11,15],""i"":[10,6],""k"":[13,7],""l"":[8,5],""m"":[0,1],""n"":[5,3],""o"":[18,19],""p"":[1,0],""q"":[5,8],""r"":[4,8],""s"":[4,8],""t"":[2,6],""y"":[14,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.10-f106r.12	f106v|f106v.34-f106v.36	146	"{""a"":[8,11],""c"":[9,11],""d"":[8,10],""e"":[25,11],""g"":[1,0],""h"":[11,16],""k"":[13,11],""l"":[8,7],""m"":[0,1],""o"":[18,20],""p"":[1,2],""r"":[4,3],""s"":[4,7],""t"":[2,4],""y"":[14,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.10-f106r.12	f13r|f13r.1-f13r.4	146	"{""a"":[8,4],""c"":[9,16],""d"":[8,10],""e"":[25,4],""g"":[1,0],""h"":[11,23],""i"":[10,4],""k"":[13,5],""l"":[8,6],""m"":[0,1],""n"":[5,2],""o"":[18,19],""p"":[1,4],""q"":[5,3],""r"":[4,8],""s"":[4,10],""t"":[2,5],""y"":[14,22]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.15-f106r.17	f116r|f116r.4-f116r.6	156	"{""a"":[16,12],""c"":[12,8],""e"":[14,18],""h"":[14,11],""i"":[12,8],""l"":[6,12],""m"":[2,1],""n"":[8,6],""o"":[24,21],""p"":[3,1],""q"":[2,3],""r"":[10,6],""t"":[4,9],""y"":[7,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.15-f106r.17	f20v|f20v.1-f20v.4	156	"{""a"":[16,6],""c"":[12,17],""d"":[12,4],""e"":[14,3],""f"":[0,2],""h"":[14,23],""k"":[6,4],""l"":[6,9],""m"":[2,0],""n"":[8,5],""o"":[24,27],""p"":[3,5],""q"":[2,3],""r"":[10,2],""s"":[4,9],""t"":[4,7],""y"":[7,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.15-f106r.17	f45r|f45r.1-f45r.4	156	"{""a"":[16,14],""c"":[12,14],""d"":[12,3],""e"":[14,5],""f"":[0,1],""h"":[14,18],""i"":[12,13],""k"":[6,11],""l"":[6,9],""m"":[2,3],""n"":[8,6],""o"":[24,19],""p"":[3,4],""q"":[2,6],""r"":[10,6],""s"":[4,3],""t"":[4,5],""y"":[7,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.22-f106r.23	f108r|f108r.39-f108r.40	114	"{""a"":[8,7],""c"":[8,5],""d"":[13,9],""e"":[13,19],""h"":[10,6],""k"":[5,9],""l"":[2,3],""m"":[0,2],""n"":[1,3],""o"":[15,18],""p"":[5,1],""r"":[9,6],""s"":[3,1],""t"":[2,6],""y"":[11,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.24-f106r.26	f115v|f115v.34-f115v.36	130	"{""a"":[12,10],""c"":[11,13],""d"":[7,5],""e"":[16,17],""h"":[14,17],""i"":[9,6],""l"":[5,6],""n"":[6,4],""o"":[14,9],""p"":[1,0],""q"":[3,4],""r"":[7,5],""s"":[5,8],""t"":[2,5],""y"":[8,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.32-f106r.33	f112v|f112v.25-f112v.26	105	"{""a"":[12,4],""c"":[7,10],""d"":[5,7],""e"":[9,25],""h"":[9,11],""i"":[8,4],""k"":[8,6],""l"":[5,4],""m"":[0,1],""n"":[3,2],""o"":[13,9],""p"":[2,1],""r"":[6,1],""y"":[9,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.32-f106r.33	f3r|f3r.11-f3r.14	105	"{""a"":[12,4],""e"":[9,12],""h"":[9,11],""i"":[8,3],""k"":[8,7],""l"":[5,4],""m"":[0,1],""n"":[3,1],""o"":[13,20],""p"":[2,1],""q"":[4,8],""r"":[6,3],""s"":[3,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.38-f106r.41	f111v|f111v.48-f111v.51	207	"{""a"":[17,25],""c"":[15,18],""d"":[14,2],""e"":[23,22],""f"":[1,0],""h"":[26,20],""i"":[20,21],""k"":[5,16],""l"":[15,11],""n"":[9,15],""o"":[21,19],""q"":[1,5],""r"":[4,5],""s"":[11,8],""y"":[19,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f106r|f106r.38-f106r.41	f99r|f99r.41-f99r.44	207	"{""a"":[17,5],""c"":[15,21],""d"":[14,7],""e"":[23,38],""f"":[1,0],""h"":[26,24],""i"":[20,9],""k"":[5,15],""l"":[15,9],""m"":[0,1],""n"":[9,4],""o"":[21,24],""q"":[1,4],""r"":[4,5],""s"":[11,9],""t"":[3,4],""y"":[19,25]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.5-f106v.8	f112v|f112v.32-f112v.35	208	"{""a"":[24,12],""c"":[10,21],""d"":[14,16],""e"":[10,38],""f"":[0,1],""h"":[20,23],""i"":[24,14],""k"":[8,15],""l"":[8,3],""m"":[0,1],""n"":[13,7],""o"":[26,18],""p"":[4,5],""q"":[4,6],""r"":[13,7],""s"":[11,3],""t"":[6,3],""y"":[13,15]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.5-f106v.8	f21r|f21r.8-f21r.12	208	"{""a"":[24,11],""c"":[10,21],""d"":[14,4],""e"":[10,13],""f"":[0,1],""h"":[20,31],""i"":[24,16],""l"":[8,10],""n"":[13,8],""o"":[26,28],""p"":[4,2],""q"":[4,2],""r"":[13,4],""s"":[11,12],""t"":[6,18],""y"":[13,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.9-f106v.10	f106v|f106v.20-f106v.21	102	"{""a"":[10,8],""c"":[5,7],""d"":[6,3],""e"":[5,9],""f"":[0,1],""h"":[10,12],""k"":[3,8],""l"":[5,6],""m"":[1,0],""n"":[5,4],""o"":[11,14],""p"":[2,1],""q"":[3,2],""r"":[4,5],""s"":[6,8],""t"":[5,0],""y"":[11,4]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.9-f106v.10	f113r|f113r.37-f113r.38	102	"{""a"":[10,7],""c"":[5,7],""d"":[6,9],""e"":[5,12],""f"":[0,1],""h"":[10,12],""i"":[10,8],""l"":[5,2],""m"":[1,0],""n"":[5,4],""p"":[2,4],""q"":[3,2],""r"":[4,3],""t"":[5,3],""y"":[11,8]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.9-f106v.10	f115v|f115v.29-f115v.30	102	"{""a"":[10,7],""c"":[5,6],""d"":[6,7],""e"":[5,16],""i"":[10,2],""k"":[3,4],""l"":[5,10],""n"":[5,1],""o"":[11,8],""p"":[2,1],""q"":[3,2],""r"":[4,8],""s"":[6,4],""t"":[5,4]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.9-f106v.10	f11r|f11r.5-f11r.7	102	"{""a"":[10,5],""c"":[5,11],""d"":[6,11],""e"":[5,0],""h"":[10,14],""i"":[10,9],""m"":[1,0],""n"":[5,4],""o"":[11,12],""p"":[2,1],""q"":[3,1],""s"":[6,5],""t"":[5,6]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.9-f106v.10	f45r|f45r.5-f45r.7	102	"{""a"":[10,11],""c"":[5,9],""d"":[6,8],""e"":[5,1],""h"":[10,11],""i"":[10,4],""k"":[3,5],""l"":[5,7],""m"":[1,0],""n"":[5,2],""o"":[11,14],""q"":[3,2],""r"":[4,9],""s"":[6,2],""t"":[5,6],""y"":[11,9]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.9-f106v.10	f46r|f46r.9-f46r.10	102	"{""a"":[10,8],""c"":[5,6],""d"":[6,13],""f"":[0,3],""h"":[10,13],""i"":[10,2],""k"":[3,5],""l"":[5,8],""n"":[5,0],""o"":[11,5],""p"":[2,0],""q"":[3,1],""r"":[4,3],""s"":[6,8],""t"":[5,4],""y"":[11,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.15-f106v.17	f106v|f106v.34-f106v.36	146	"{""a"":[16,11],""c"":[9,11],""d"":[15,10],""e"":[8,11],""f"":[1,0],""h"":[15,16],""i"":[6,10],""k"":[7,11],""l"":[5,7],""n"":[3,5],""o"":[19,20],""p"":[0,2],""q"":[8,5],""r"":[8,3],""s"":[8,7],""t"":[6,4],""y"":[11,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.15-f106v.17	f13r|f13r.1-f13r.4	146	"{""a"":[16,4],""c"":[9,16],""d"":[15,10],""e"":[8,4],""f"":[1,0],""h"":[15,23],""i"":[6,4],""k"":[7,5],""l"":[5,6],""n"":[3,2],""p"":[0,4],""q"":[8,3],""s"":[8,10],""t"":[6,5],""y"":[11,22]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.20-f106v.21	f113r|f113r.37-f113r.38	102	"{""a"":[8,7],""d"":[3,9],""e"":[9,12],""i"":[10,8],""k"":[8,3],""l"":[6,2],""o"":[14,11],""p"":[1,4],""r"":[5,3],""s"":[8,6],""t"":[0,3],""y"":[4,8]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.20-f106v.21	f115v|f115v.29-f115v.30	102	"{""a"":[8,7],""c"":[7,6],""d"":[3,7],""e"":[9,16],""f"":[1,0],""h"":[12,10],""i"":[10,2],""k"":[8,4],""l"":[6,10],""m"":[0,1],""n"":[4,1],""o"":[14,8],""r"":[5,8],""s"":[8,4],""t"":[0,4],""y"":[4,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.20-f106v.21	f11r|f11r.5-f11r.7	102	"{""a"":[8,5],""c"":[7,11],""d"":[3,11],""e"":[9,0],""f"":[1,0],""h"":[12,14],""i"":[10,9],""k"":[8,3],""l"":[6,5],""o"":[14,12],""q"":[2,1],""r"":[5,4],""s"":[8,5],""t"":[0,6],""y"":[4,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.20-f106v.21	f45r|f45r.5-f45r.7	102	"{""a"":[8,11],""c"":[7,9],""d"":[3,8],""e"":[9,1],""f"":[1,0],""h"":[12,11],""i"":[10,4],""k"":[8,5],""l"":[6,7],""n"":[4,2],""p"":[1,2],""r"":[5,9],""s"":[8,2],""t"":[0,6],""y"":[4,9]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.20-f106v.21	f46r|f46r.9-f46r.10	102	"{""c"":[7,6],""d"":[3,13],""e"":[9,5],""f"":[1,3],""h"":[12,13],""i"":[10,2],""k"":[8,5],""l"":[6,8],""m"":[0,1],""n"":[4,0],""o"":[14,5],""p"":[1,0],""q"":[2,1],""r"":[5,3],""t"":[0,4],""y"":[4,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.22-f106v.25	f108r|f108r.17-f108r.20	199	"{""a"":[20,16],""c"":[11,14],""d"":[12,23],""e"":[8,27],""f"":[1,2],""h"":[22,14],""i"":[15,11],""k"":[13,18],""l"":[14,13],""m"":[1,2],""n"":[7,6],""o"":[27,20],""p"":[1,0],""q"":[8,4],""r"":[11,5],""s"":[13,2],""t"":[2,3],""y"":[13,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.22-f106v.25	f79r|f79r.26-f79r.30	199	"{""a"":[20,7],""c"":[11,12],""d"":[12,14],""e"":[8,25],""f"":[1,0],""h"":[22,17],""i"":[15,6],""k"":[13,9],""l"":[14,16],""m"":[1,0],""n"":[7,4],""o"":[27,31],""p"":[1,2],""r"":[11,5],""s"":[13,6],""t"":[2,7],""y"":[13,30]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.26-f106v.27	f28v|f28v.4-f28v.5	90	"{""a"":[11,4],""c"":[7,6],""d"":[5,3],""e"":[6,4],""i"":[4,13],""k"":[4,1],""l"":[5,4],""n"":[2,6],""o"":[12,15],""p"":[2,0],""q"":[1,4],""r"":[7,3],""t"":[3,7],""y"":[5,4]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.28-f106v.31	f108r|f108r.41-f108r.44	202	"{""a"":[12,15],""c"":[10,12],""d"":[11,16],""e"":[22,39],""h"":[15,13],""i"":[16,5],""k"":[9,19],""l"":[4,9],""m"":[2,3],""n"":[9,4],""o"":[37,26],""p"":[1,0],""q"":[7,8],""s"":[10,4],""t"":[12,3],""x"":[1,0],""y"":[20,22]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.28-f106v.31	f114v|f114v.29-f114v.32	202	"{""a"":[12,15],""c"":[10,16],""d"":[11,8],""e"":[22,27],""h"":[15,18],""i"":[16,18],""k"":[9,3],""l"":[4,8],""m"":[2,1],""o"":[37,32],""p"":[1,6],""q"":[7,8],""s"":[10,3],""x"":[1,0],""y"":[20,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.28-f106v.31	f39r|f39r.6-f39r.9	202	"{""a"":[12,18],""c"":[10,20],""d"":[11,23],""e"":[22,15],""f"":[0,3],""h"":[15,28],""i"":[16,15],""l"":[4,7],""m"":[2,3],""n"":[9,7],""o"":[37,12],""p"":[1,3],""q"":[7,4],""r"":[4,6],""s"":[10,9],""t"":[12,1],""x"":[1,0],""y"":[20,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.28-f106v.31	f85r1|f85r1.7-f85r1.10	202	"{""a"":[12,15],""c"":[10,19],""d"":[11,25],""e"":[22,16],""f"":[0,3],""h"":[15,23],""i"":[16,10],""k"":[9,7],""l"":[4,6],""m"":[2,1],""n"":[9,4],""o"":[37,20],""p"":[1,4],""q"":[7,9],""r"":[4,10],""s"":[10,8],""t"":[12,6],""x"":[1,0],""y"":[20,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.28-f106v.31	f99r|f99r.47-f99r.52	202	"{""c"":[10,8],""d"":[11,4],""e"":[22,36],""h"":[15,12],""i"":[16,10],""k"":[9,19],""l"":[4,12],""m"":[2,3],""n"":[9,4],""o"":[37,36],""p"":[1,0],""q"":[7,3],""r"":[4,11],""t"":[12,4],""x"":[1,0],""y"":[20,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.34-f106v.36	f13r|f13r.1-f13r.4	146	"{""a"":[11,4],""c"":[11,16],""e"":[11,4],""h"":[16,23],""i"":[10,4],""k"":[11,5],""l"":[7,6],""n"":[5,2],""o"":[20,19],""p"":[2,4],""q"":[5,3],""r"":[3,8],""s"":[7,10],""t"":[4,5],""y"":[12,22]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.37-f106v.39	f113r|f113r.42-f113r.44	140	"{""a"":[10,13],""c"":[8,15],""d"":[9,8],""e"":[17,20],""f"":[1,0],""h"":[10,15],""i"":[8,6],""l"":[6,11],""m"":[0,2],""o"":[23,11],""p"":[3,2],""q"":[7,1],""r"":[8,9],""s"":[2,3],""t"":[4,2],""y"":[12,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.40-f106v.41	f108r|f108r.35-f108r.36	111	"{""c"":[7,12],""d"":[11,12],""f"":[0,1],""h"":[8,13],""i"":[8,0],""k"":[5,6],""l"":[1,8],""n"":[3,0],""o"":[16,13],""p"":[3,4],""q"":[4,3],""r"":[5,3],""s"":[2,1],""t"":[6,1],""y"":[11,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.40-f106v.41	f115v|f115v.6-f115v.7	111	"{""c"":[7,8],""d"":[11,10],""e"":[14,9],""h"":[8,10],""i"":[8,9],""k"":[5,6],""l"":[1,3],""m"":[0,1],""n"":[3,5],""o"":[16,17],""p"":[3,2],""s"":[2,3],""t"":[6,4],""y"":[11,8]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.40-f106v.41	f24v|f24v.12-f24v.16	111	"{""a"":[7,5],""c"":[7,11],""e"":[14,7],""f"":[0,1],""h"":[8,15],""i"":[8,4],""k"":[5,6],""l"":[1,7],""m"":[0,2],""n"":[3,0],""o"":[16,26],""p"":[3,0],""q"":[4,1],""r"":[5,3],""s"":[2,5],""t"":[6,3],""y"":[11,4]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.42-f106v.47	f18v|f18v.1-f18v.10	297	"{""a"":[26,16],""c"":[22,23],""d"":[17,21],""e"":[42,8],""g"":[0,2],""h"":[24,31],""i"":[23,7],""k"":[20,23],""l"":[10,13],""m"":[0,4],""n"":[13,2],""o"":[32,47],""q"":[4,18],""r"":[10,17],""s"":[6,13],""t"":[13,12],""y"":[34,39]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.42-f106v.47	f43r|f43r.10-f43r.14	297	"{""a"":[26,8],""c"":[22,16],""d"":[17,39],""e"":[42,22],""f"":[0,1],""h"":[24,37],""i"":[23,9],""k"":[20,16],""l"":[10,9],""n"":[13,5],""o"":[32,40],""p"":[1,2],""q"":[4,11],""r"":[10,5],""s"":[6,14],""t"":[13,16],""y"":[34,47]}"	UNEQUAL_INVENTORY	[]
IT2a	f106v|f106v.42-f106v.47	f95r1|f95r1.6-f95r1.11	297	"{""a"":[26,24],""c"":[22,31],""d"":[17,26],""e"":[42,18],""f"":[0,1],""h"":[24,33],""k"":[20,25],""l"":[10,14],""m"":[0,1],""o"":[32,26],""q"":[4,7],""r"":[10,14],""s"":[6,3],""t"":[13,8],""y"":[34,29]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.1-f107r.3	f115r|f115r.10-f115r.12	171	"{""a"":[12,8],""c"":[8,16],""d"":[6,15],""e"":[29,24],""h"":[11,17],""k"":[8,10],""l"":[6,3],""o"":[23,22],""p"":[1,0],""q"":[7,11],""r"":[10,7],""s"":[6,1],""t"":[9,5],""y"":[16,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.4-f107r.7	f113r|f113r.16-f113r.19	225	"{""a"":[15,16],""c"":[19,24],""d"":[18,10],""e"":[38,29],""f"":[0,2],""h"":[19,28],""i"":[13,16],""k"":[16,14],""l"":[3,11],""p"":[0,3],""r"":[5,11],""s"":[0,3],""t"":[14,1],""y"":[22,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.4-f107r.7	f79r|f79r.39-f79r.44	225	"{""a"":[15,17],""c"":[19,14],""d"":[18,15],""e"":[38,21],""h"":[19,21],""k"":[16,17],""l"":[3,14],""n"":[8,11],""o"":[27,30],""p"":[0,2],""q"":[7,6],""r"":[5,6],""s"":[0,7],""t"":[14,6],""y"":[22,24]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.13-f107r.15	f46r|f46r.6-f46r.8	172	"{""a"":[22,6],""c"":[10,19],""d"":[6,21],""e"":[14,16],""h"":[17,26],""i"":[20,4],""k"":[6,7],""l"":[12,4],""m"":[1,2],""n"":[10,2],""o"":[16,14],""p"":[3,2],""r"":[7,4],""s"":[8,9],""x"":[0,1],""y"":[10,25]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.13-f107r.15	f89r1|f89r1.15-f89r1.18	172	"{""a"":[22,19],""c"":[10,11],""d"":[6,16],""e"":[14,22],""h"":[17,13],""i"":[20,14],""k"":[6,4],""l"":[12,16],""m"":[1,4],""n"":[10,7],""p"":[3,2],""q"":[3,6],""r"":[7,2],""s"":[8,6],""t"":[7,2],""y"":[10,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.18-f107r.20	f114r|f114r.32-f114r.33	128	"{""a"":[15,19],""c"":[6,8],""d"":[5,11],""e"":[16,9],""f"":[2,0],""h"":[11,8],""i"":[11,24],""k"":[3,2],""l"":[11,4],""n"":[5,13],""p"":[4,0],""q"":[0,3],""r"":[6,2],""s"":[5,1],""t"":[2,8],""y"":[14,4]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.21-f107r.23	f112v|f112v.20-f112v.22	137	"{""a"":[19,11],""c"":[2,10],""d"":[5,8],""e"":[5,18],""h"":[8,11],""i"":[25,14],""k"":[11,8],""l"":[13,8],""n"":[11,8],""o"":[17,15],""p"":[0,1],""q"":[4,6],""r"":[5,3],""s"":[5,4],""y"":[4,9]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.21-f107r.23	f16r|f16r.5-f16r.9	137	"{""a"":[19,11],""c"":[2,9],""d"":[5,11],""e"":[5,6],""h"":[8,13],""i"":[25,17],""k"":[11,6],""l"":[13,3],""n"":[11,9],""o"":[17,14],""p"":[0,1],""q"":[4,1],""r"":[5,2],""s"":[5,9],""t"":[3,7],""y"":[4,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.24-f107r.26	f112v|f112v.7-f112v.10	159	"{""a"":[19,15],""c"":[14,8],""e"":[11,20],""f"":[1,0],""h"":[15,9],""i"":[15,21],""k"":[13,12],""l"":[16,2],""m"":[1,0],""n"":[6,10],""o"":[18,24],""p"":[2,3],""q"":[4,2],""r"":[6,9],""s"":[1,3],""t"":[1,5]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.24-f107r.26	f112v|f112v.36-f112v.38	159	"{""a"":[19,18],""c"":[14,9],""d"":[7,13],""e"":[11,19],""f"":[1,0],""h"":[15,11],""i"":[15,16],""k"":[13,11],""l"":[16,7],""m"":[1,2],""n"":[6,9],""o"":[18,13],""p"":[2,0],""q"":[4,5],""s"":[1,4],""t"":[1,5],""y"":[9,11]}"	UNEQUAL_INVENTORY	[]
