page	locus	record	event_index	surface	exact_tuple_id	prior_default_English	V39_concrete_default_German	effective_default	anonymous_workshop_role	revision_status
f83r	f83r.25	2	5	chedy	6f7ff8287eddf4da9fdb	stir until evenly mixed		stir until evenly mixed	MIXING_ACTION	V25_NONCORE_RETAINED
f83r	f83r.25	2	6	otal	90bcf0a9ec0ef56399e6	toward the lower outlet		toward the lower outlet	LOWER_OUTLET_DIRECTION	V25_NONCORE_RETAINED
f83r	f83r.26	2	1	otchey	faf321940aed922846a9	take the final indicated share	nimm den bezeichneten Anteil	nimm den bezeichneten Anteil	TAKE_SELECTED_PART	V39_CORE_REVISED
f83r	f83r.26	2	2	qokeey	0275fbf14e07935b0a45	temper the working liquid and keep it lukewarm		temper the working liquid and keep it lukewarm	TEMPER_LUKEWARM	V25_NONCORE_RETAINED
f83r	f83r.26	2	3	qoky	276a7c2d74d1143446f4	apply or use this portion	die aktive Portion verwenden	die aktive Portion verwenden	EXECUTE_USE	V39_CORE_REVISED
f83r	f83r.26	2	4	tol	dcda95c81a5460feb191	with the foregoing preparation	mit der vorigen Zubereitung weiter	mit der vorigen Zubereitung weiter	BACK_REFERENCE	V39_CORE_REVISED
f83r	f83r.26	2	5	shedy	bc4f1f5c006c74a4d26d	let it stand until ready; end this instruction		let it stand until ready; end this instruction	SETTLE_READY_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.26	2	6	qokylddy	eb2e4bc143f623ee03ac	bind upon the place; close the rubric		bind upon the place; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.27	2	1	dain	53cd0637c6820ba5e91f	through a cloth		through a cloth	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.27	2	2	chedy	6f7ff8287eddf4da9fdb	stir until evenly mixed		stir until evenly mixed	MIXING_ACTION	V25_NONCORE_RETAINED
f83r	f83r.27	2	3	qokeedy	7d25241b0e56c836372a	bathe or immerse in the tempered warm liquid; end this instruction		bathe or immerse in the tempered warm liquid; end this instruction	TEMPERED_IMMERSION_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.27	2	4	shckhedy	d68bc8de3bcee09db23c	strain it once through cloth; end this instruction		strain it once through cloth; end this instruction	CLOTH_STRAIN_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.27	2	5	shckhedy	d68bc8de3bcee09db23c	strain it once through cloth; end this instruction		strain it once through cloth; end this instruction	CLOTH_STRAIN_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.28	2	1	saiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ein vorgeschriebenes Maß	ein vorgeschriebenes Maß	PARAMETER	V39_CORE_REVISED
f83r	f83r.28	2	2	cheeky	2c1a5fd92b9e3c762242	while still warm		while still warm	PORTABLE_TECHNICAL_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.28	2	3	sheey	92e43836d82f98bf02d3	the first opening		the first opening	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.28	2	4	qokedy	7db18b2f0fb7ed0fcfd3	rinse the indicated place once; end this instruction		rinse the indicated place once; end this instruction	LOCAL_RINSE_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.28	2	5	shedy	bc4f1f5c006c74a4d26d	let it stand until ready; end this instruction		let it stand until ready; end this instruction	SETTLE_READY_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.28	2	6	oldy	1b1ffdd869fb1429ad03	boil gently; close the rubric		boil gently; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.35	2	1	saiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ein vorgeschriebenes Maß	ein vorgeschriebenes Maß	PARAMETER	V39_CORE_REVISED
f83r	f83r.35	2	2	cheky	d904bf7b044dd3922781	over a gentle heat		over a gentle heat	GENTLE_HEAT	V25_NONCORE_RETAINED
f83r	f83r.35	2	3	okeeol	daf32e6db9e04413ce7f	the broad vessel		the broad vessel	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.35	2	4	okain	1645e612504fcef59ced	add one measured portion to the vessel		add one measured portion to the vessel	MEASURED_ADDITION	V25_NONCORE_RETAINED
f83r	f83r.35	2	5	chdy	6f7ff8287eddf4da9fdb	stir until evenly mixed		stir until evenly mixed	MIXING_ACTION	V25_NONCORE_RETAINED
f83r	f83r.37	2	1	sol	dcda95c81a5460feb191	with the foregoing preparation	mit der vorigen Zubereitung weiter	mit der vorigen Zubereitung weiter	BACK_REFERENCE	V39_CORE_REVISED
f83r	f83r.37	2	2	lkedy	b958a512ca6a3559e86e	wash twice; close the rubric		wash twice; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.37	2	3	lchedy	de7321bface5628e35d6	let the spent liquid drain into the lower receiving vessel; end this instruction		let the spent liquid drain into the lower receiving vessel; end this instruction	DRAIN_TO_LOWER_RECEIVER_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.37	2	4	qokol	232195d6ff2f326322f7	let the mixture enter		let the mixture enter	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f83r	f83r.37	2	5	shedy	bc4f1f5c006c74a4d26d	let it stand until ready; end this instruction		let it stand until ready; end this instruction	SETTLE_READY_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.38	2	1	or	7a4bb8136330ee4e6e56	the prepared decoction or working liquid	die bereitete Arbeitsflüssigkeit	die bereitete Arbeitsflüssigkeit	WORKING_MATERIAL	V39_CORE_REVISED
f83r	f83r.38	2	2	chey	b921a237be883a820352	this present portion	diese aktive Portion	diese aktive Portion	CURRENT_ITEM	V39_CORE_REVISED
f83r	f83r.38	2	3	qockhey	ecce30bc8dcc400bf2c8	over the local place		over the local place	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.38	2	4	dairydy	8aedd154964a78e555d6	use immediately; close the rubric		use immediately; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.39	2	1	qokain	1645e612504fcef59ced	add one measured portion to the vessel		add one measured portion to the vessel	MEASURED_ADDITION	V25_NONCORE_RETAINED
f83r	f83r.39	2	2	shey	b5df9126607030b95175	until the liquid runs clear	bis die Flüssigkeit klar abläuft	bis die Flüssigkeit klar abläuft	VISIBLE_THRESHOLD	V39_CORE_REVISED
f83r	f83r.39	2	3	kain	9da1b6ac2c929daea697	one measured portion		one measured portion	MEASURED_PORTION	V25_NONCORE_RETAINED
f83r	f83r.39	2	4	chckhal	21ed2873b71e57269c08	for the stated duration		for the stated duration	APPLICATION_CLAUSE_END	V25_NONCORE_RETAINED
f83r	f83r.41	2	1	solkey	42cdc187d5b9ffc60063	next open the upper channel		next open the upper channel	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f83r	f83r.41	2	2	lchedy	de7321bface5628e35d6	let the spent liquid drain into the lower receiving vessel; end this instruction		let the spent liquid drain into the lower receiving vessel; end this instruction	DRAIN_TO_LOWER_RECEIVER_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.41	2	3	qolkain	94df4847b7b16c98394a	the lower basin		the lower basin	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.41	2	4	dal	dd0ecaf5e27d81befffc	apply it at the place indicated by the drawing	an die bezeichnete Zielstelle führen	an die bezeichnete Zielstelle führen	DESTINATION	V39_CORE_REVISED
f83r	f83r.44	2	1	skar	883a6708116c342cb10b	pour in the warmed water		pour in the warmed water	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f83r	f83r.44	2	2	shedy	bc4f1f5c006c74a4d26d	let it stand until ready; end this instruction		let it stand until ready; end this instruction	SETTLE_READY_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.47	3	1	otchdy	601b77449028deed39de	draw it off; close the rubric		draw it off; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	V25_NONCORE_RETAINED
f83r	f83r.47	3	2	qokchdy	87411f84689b4f93a303	heat it once; end this instruction		heat it once; end this instruction	HEAT_ONCE_CLOSE	V25_NONCORE_RETAINED
f83r	f83r.47	3	3	shedal	abb23e5e6936b4147f76	for one interval		for one interval	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.48	3	1	dal	dd0ecaf5e27d81befffc	apply it at the place indicated by the drawing	an die bezeichnete Zielstelle führen	an die bezeichnete Zielstelle führen	DESTINATION	V39_CORE_REVISED
f83r	f83r.48	3	2	cheol	dcda95c81a5460feb191	with the foregoing preparation	mit der vorigen Zubereitung weiter	mit der vorigen Zubereitung weiter	BACK_REFERENCE	V39_CORE_REVISED
f83r	f83r.48	3	3	lol	8c97dfde96fbc78e3355	until warm		until warm	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.48	3	4	chdal	00d8ebe3c68294eeac39	with the foregoing mixture		with the foregoing mixture	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.48	3	5	aiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ein vorgeschriebenes Maß	ein vorgeschriebenes Maß	PARAMETER	V39_CORE_REVISED
f83r	f83r.49	3	1	sol	dcda95c81a5460feb191	with the foregoing preparation	mit der vorigen Zubereitung weiter	mit der vorigen Zubereitung weiter	BACK_REFERENCE	V39_CORE_REVISED
f83r	f83r.49	3	2	daiiin	fcc1deda9e24ec268eb0	the second opening		the second opening	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.49	3	3	chedy	6f7ff8287eddf4da9fdb	stir until evenly mixed		stir until evenly mixed	MIXING_ACTION	V25_NONCORE_RETAINED
f83r	f83r.52	4	1	solkeey	1bfd786e6b8b63734a59	place the person at the basin		place the person at the basin	APPLICATION_CLAUSE_HEAD	V25_NONCORE_RETAINED
f83r	f83r.52	4	2	qekey	43eb9aa12959b4d5cdc9	without boiling		without boiling	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.52	4	3	raly	3e9c7f217843b588489d	the first opening		the first opening	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.52	4	4	ol	dcda95c81a5460feb191	with the foregoing preparation	mit der vorigen Zubereitung weiter	mit der vorigen Zubereitung weiter	BACK_REFERENCE	V39_CORE_REVISED
f83r	f83r.54	4	1	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ein vorgeschriebenes Maß	ein vorgeschriebenes Maß	PARAMETER	V39_CORE_REVISED
f83r	f83r.54	4	2	ol	dcda95c81a5460feb191	with the foregoing preparation	mit der vorigen Zubereitung weiter	mit der vorigen Zubereitung weiter	BACK_REFERENCE	V39_CORE_REVISED
f83r	f83r.54	4	3	dain	53cd0637c6820ba5e91f	through a cloth		through a cloth	APPLICATION_PHRASE	V25_NONCORE_RETAINED
f83r	f83r.54	4	4	chey	b921a237be883a820352	this present portion	diese aktive Portion	diese aktive Portion	CURRENT_ITEM	V39_CORE_REVISED
f83r	f83r.54	4	5	ldalor	97ddca78c9ebcc956d04	at the indicated place		at the indicated place	APPLICATION_CLAUSE_END	V25_NONCORE_RETAINED
