audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_support_note	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	flags	thermal_reader_rival	hard_collision	verdict	review_reason
G644-A01-053	1	otal	f116r	f116r.5	S	B	3	4	MEDIAL	qokchdy	chedy	dain sheed qokchdy otal chedy lkain oteedy otor aiin oty lol rol oly	dain sheed qokchdy otal chedy lkain oteedy otor aiin oty lol rol oly	deiin sheed qokchdy otal chedy lkain otee y otor aiin oty lol rol oly	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	6	5	Grad-/Maßwert II | [sheed:?] | [qokchdy:?] | [otal:?] | getrockneter Zustand | [lkain:?] | [oteedy:?] | [otor:?] | Menge III | kalter Ansatz, Grundform | Holzstoff | Wurzelstoff | [oly:?]	Grad-/Maßwert II | [sheed:?] | [qokchdy:?] | Ansatz aus kaltem Rohstoff, Form I | getrockneter Zustand | [lkain:?] | [oteedy:?] | [otor:?] | Menge III | kalter Ansatz, Grundform | Holzstoff | Wurzelstoff | [oly:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-054	1	otal	f13v	f13v.9	H	A	1	2	MEDIAL	tchtod	cthor	tchtod otal cthor ytal y cho tal sho qocthy	tchtod otal cthor ytal y cho tal sho qocthy	tchtod otal cthor ytal y chot l sho qocthy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	2	[tchtod:?] | [otal:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [ytal:?] | [y:?] | [cho:?] | [tal:?] | feuchter Ansatz | [qocthy:?]	[tchtod:?] | Ansatz aus kaltem Rohstoff, Form I | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [ytal:?] | [y:?] | [cho:?] | [tal:?] | feuchter Ansatz | [qocthy:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-055	1	otal	f24r	f24r.6	H	A	1	3	MEDIAL	cthor	qocthol	oeeeos cthor otal qocthol qoky	oeeeos eteor otal qocthol qoky	oeeeos cthor otal qocthol qoky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	1	[oeeeos:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [otal:?] | [qocthol:?] | heiße Grundform	[oeeeos:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Ansatz aus kaltem Rohstoff, Form I | [qocthol:?] | heiße Grundform	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-056	1	otal	f26r	f26r.10	H	B	2	5	FINAL	cheody	<EOS>	shese aiin sheos cheody otal	shese aiin sheos cheody otal	shese aiin sheos cheody otal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	2	[shese:?] | Menge III | [sheos:?] | getrockneter Ansatz | [otal:?]	[shese:?] | Menge III | [sheos:?] | getrockneter Ansatz | Ansatz aus kaltem Rohstoff, Form I	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-057	1	otal	f27r	f27r.12	H	A	1	5	FINAL	cthey	<EOS>	dain cheokeey chey cthey otal	dain cheokeey chey cthey otal	dain cheokeey chey cthey otal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	2	Grad-/Maßwert II | [cheokeey:?] | [chey:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [otal:?]	Grad-/Maßwert II | [cheokeey:?] | [chey:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | Ansatz aus kaltem Rohstoff, Form I	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-058	1	otal	f33r	f33r.5	H	B	2	9	MEDIAL	okal	chdal	pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar otam	pair or aiin otaiin ol kor aiin okal otal chdal shekal qakar otam	pair or aiin otaiin ol kor aiin okal otal ch al shekal qokar atam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	8	5	Pulverfraktion II | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kor:?] | Menge III | Ansatz aus heißem Rohstoff, Form I | [otal:?] | [chdal:?] | [shekal:?] | heiße Portion | [otam:?]	Pulverfraktion II | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kor:?] | Menge III | Ansatz aus heißem Rohstoff, Form I | Ansatz aus kaltem Rohstoff, Form I | [chdal:?] | [shekal:?] | heiße Portion | [otam:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-059	1	otal	f33v	f33v.2	H	B	2	5	MEDIAL	oky	dain	kchdy dam dy oky otal dain chdy ytam otam cham	kchdy dam dy oky otal dain chdy ytam otam cham	kchdy dam y oky otal ain chdy ytam otam cham	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	0	[kchdy:?] | [dam:?] | [dy:?] | [oky:?] | [otal:?] | Grad-/Maßwert II | [chdy:?] | [ytam:?] | [otam:?] | [cham:?]	[kchdy:?] | [dam:?] | [dy:?] | [oky:?] | Ansatz aus kaltem Rohstoff, Form I | Grad-/Maßwert II | [chdy:?] | [ytam:?] | [otam:?] | [cham:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-060	1	otal	f37r	f37r.8	H	A	1	5	MEDIAL	ory	shor	koiin chorody qokaiin ory otal shor sheor dar	koiin chorody qokaiin shory otal shor sheor dar	toiin chorody qokaiin ory otal shor sheor dar	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	2	[koiin:?] | [chorody:?] | heiß, Grad III | [ory:?] | [otal:?] | Blüten-/Fruchtstand; reproduktiver Teil | [sheor:?] | [dar:?]	[koiin:?] | [chorody:?] | heiß, Grad III | [ory:?] | Ansatz aus kaltem Rohstoff, Form I | Blüten-/Fruchtstand; reproduktiver Teil | [sheor:?] | [dar:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-061	1	otal	f39r	f39r.14	H	B	2	9	MEDIAL	daiin	chdam	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam	daiin shckhy chekl ol aiin che y ykeey aiin otal ch am qokam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	5	1	Grad-/Maßwert III | [shckhy:?] | [chekl:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | getrockneter Zustand | [ykeey:?] | Grad-/Maßwert III | [otal:?] | [chdam:?] | [qokam:?]	Grad-/Maßwert III | [shckhy:?] | [chekl:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | getrockneter Zustand | [ykeey:?] | Grad-/Maßwert III | Ansatz aus kaltem Rohstoff, Form I | [chdam:?] | [qokam:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-062	1	otal	f39v	f39v.12	H	B	2	3	MEDIAL	alaiin	chd	paiin alaiin otal chd okar am okar cheodal ockhy	paiin alaiin otal chd okar am okar cheodal ockhy	paiin alaiin otalch okar am okar cheodal ockhy	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	1	Pulver, Typ/Charge III | [alaiin:?] | [otal:?] | [chd:?] | [okar:?] | [am:?] | [okar:?] | [cheodal:?] | [ockhy:?]	Pulver, Typ/Charge III | [alaiin:?] | Ansatz aus kaltem Rohstoff, Form I | [chd:?] | [okar:?] | [am:?] | [okar:?] | [cheodal:?] | [ockhy:?]	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G644-A01-063	1	otal	f41r	f41r.4	H	B	5	9	MEDIAL	oteey	dam	chdchy ytcheeky ypchedy schdy ytedy y chees oteey otal dam	chdchy ytcheeky ypchedy schdy ytedy cthey chees oteey otal dam	chdchy tcheeky ypchedy schdy ytedy y chees oteey otal dag	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	1	[chdchy:?] | [ytcheeky:?] | [ypchedy:?] | Samen/Saatgut, getrocknete Kurz-/Kompaktform | [ytedy:?] | [y:?] | [chees:?] | [oteey:?] | [otal:?] | [dam:?]	[chdchy:?] | [ytcheeky:?] | [ypchedy:?] | Samen/Saatgut, getrocknete Kurz-/Kompaktform | [ytedy:?] | [y:?] | [chees:?] | [oteey:?] | Ansatz aus kaltem Rohstoff, Form I | [dam:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-064	1	otal	f44r	f44r.3	H	A	1	4	MEDIAL	kshotol	daiin	oair ekokeey kshotol otal daiin ototaykal	oair ekokeey kshotol otol daiin otota ykal	oair ekokeey kshotol ot l daiin ototaykal	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	1	[oair:?] | [ekokeey:?] | [kshotol:?] | [otal:?] | Grad-/Maßwert III | [ototaykal:?]	[oair:?] | [ekokeey:?] | [kshotol:?] | Ansatz aus kaltem Rohstoff, Form I | Grad-/Maßwert III | [ototaykal:?]	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G644-A01-065	1	otal	f44v	f44v.11	H	A	1	7	FINAL	cthy	<EOS>	okal chol chol choky okaiin cthy otal	okol chol chol choky okaiin cthy otal	ok l chol chol choky okaiin cthy otal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	6	5	Ansatz aus heißem Rohstoff, Form I | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | heiß-trockene Zubereitung, Grundform | heiß, Grad III, im Ansatzrahmen | CTH-Drogenmaterial | [otal:?]	Ansatz aus heißem Rohstoff, Form I | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | heiß-trockene Zubereitung, Grundform | heiß, Grad III, im Ansatzrahmen | CTH-Drogenmaterial | Ansatz aus kaltem Rohstoff, Form I	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-066	1	otal	f48r	f48r.6	H	B	5	7	MEDIAL	qotol	ched	alshey lkeedy ytchedy qokedy lotal qotol otal ched o key ykeey daldy	alshey lkeedy ytchedy qokedy lotal qotol otal ched okey ykeey dalmy	alshey lkee y ytchedy qokedy lotal qotol otal ched o key ykeey al y	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	1	[alshey:?] | [lkeedy:?] | [ytchedy:?] | [qokedy:?] | [lotal:?] | kaltes Material | [otal:?] | [ched:?] | [o:?] | [key:?] | [ykeey:?] | [daldy:?]	[alshey:?] | [lkeedy:?] | [ytchedy:?] | [qokedy:?] | [lotal:?] | kaltes Material | Ansatz aus kaltem Rohstoff, Form I | [ched:?] | [o:?] | [key:?] | [ykeey:?] | [daldy:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-067	1	otal	f48v	f48v.6	H	B	5	10	MEDIAL	ain	ok	shdy qokain okar otar or otees ol or ain otal ok y tar chedy am	shdy qokain okar otar or otees ol or ain otal ok ytar chedy am	shdy qokain okar otar or otees ol or ain otal ok ytar che y am	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	6	2	[shdy:?] | heiß, Grad II | [okar:?] | [otar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [otees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert II | [otal:?] | [ok:?] | [y:?] | [tar:?] | getrockneter Zustand | [am:?]	[shdy:?] | heiß, Grad II | [okar:?] | [otar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [otees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert II | Ansatz aus kaltem Rohstoff, Form I | [ok:?] | [y:?] | [tar:?] | getrockneter Zustand | [am:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-068	1	otal	f50r	f50r.7	H	B	2	5	MEDIAL	otaiin	she	todalain qotal kaiin otaiin otal she kar ariin okchedy dariin	todalain qotal kaiin otaiin otal she kar ariin okchedy dariin	to alain qotal kaiin otaiin otal she kar ariin okche y ariin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	3	[todalain:?] | [qotal:?] | heiß, Grad III | kalt im Zubereitungsrahmen, Grad III | [otal:?] | feucht, attributiv gebunden | [kar:?] | [ariin:?] | [okchedy:?] | [dariin:?]	[todalain:?] | [qotal:?] | heiß, Grad III | kalt im Zubereitungsrahmen, Grad III | Ansatz aus kaltem Rohstoff, Form I | feucht, attributiv gebunden | [kar:?] | [ariin:?] | [okchedy:?] | [dariin:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-069	1	otal	f51r	f51r.15	H	A	1	7	FINAL	aldy	<EOS>	qokol cheor ckhal s or aldy otal	qokol cheor ckhal s or aldy otal	qokol cheor ckhal s or aldy ot l	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	1	[qokol:?] | trockener Drogenteil | [ckhal:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [aldy:?] | [otal:?]	[qokol:?] | trockener Drogenteil | [ckhal:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [aldy:?] | Ansatz aus kaltem Rohstoff, Form I	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G644-A01-070	1	otal	f55r	f55r.11	H	B	2	9	MEDIAL	shdy	otaldiin	lor chey keedy dy qokal okam dal shdy otal otaldiin	lchor chey keedy dy qokal okad dal shdy otal otaldiin	lchor chey kee y dy qokal okaj al sh y otal otal iin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	1	Holzportion | [chey:?] | [keedy:?] | [dy:?] | heiße Substanz | [okam:?] | [dal:?] | [shdy:?] | [otal:?] | [otaldiin:?]	Holzportion | [chey:?] | [keedy:?] | [dy:?] | heiße Substanz | [okam:?] | [dal:?] | [shdy:?] | Ansatz aus kaltem Rohstoff, Form I | [otaldiin:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-071	1	otal	f58r	f58r.10	S	A	3	8	MEDIAL	aldy	cheam	tal ar am shar chepchey otar aldy otal cheam qokaiin ote sy	tal ar am shar chepchey otar aldy otal cheam qokaiin ote ry	tal ar am shar chepchey otar aldy otal cheam qokaiin ote sy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	1	[tal:?] | [ar:?] | [am:?] | [shar:?] | [chepchey:?] | [otar:?] | [aldy:?] | [otal:?] | [cheam:?] | heiß, Grad III | [ote:?] | Saatgut in Grundform	[tal:?] | [ar:?] | [am:?] | [shar:?] | [chepchey:?] | [otar:?] | [aldy:?] | Ansatz aus kaltem Rohstoff, Form I | [cheam:?] | heiß, Grad III | [ote:?] | Saatgut in Grundform	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-072	1	otal	f58r	f58r.18	S	A	3	10	FINAL	okal	<EOS>	darar shol cholraly cholaiin odaiin chaly dalar aiin okal otal	darar shol cholraly cholaiin odaiin chaly dalar aiin okal otal	darar shol cholraly cholaiin o aiin chaly dalar aiin okal otal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	4	[darar:?] | feucht; nominal feuchtes Gut/Material | [cholraly:?] | trocken, Grad III | [odaiin:?] | [chaly:?] | [dalar:?] | Menge III | Ansatz aus heißem Rohstoff, Form I | [otal:?]	[darar:?] | feucht; nominal feuchtes Gut/Material | [cholraly:?] | trocken, Grad III | [odaiin:?] | [chaly:?] | [dalar:?] | Menge III | Ansatz aus heißem Rohstoff, Form I | Ansatz aus kaltem Rohstoff, Form I	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-073	1	otal	f58r	f58r.23	S	A	3	7	MEDIAL	qokalchar	choky	shol aleedy chotar okeal sheody qokalchar otal choky sar	shol aleedy chotar okeal sheody qokalchar otal choky sar	shol olee y chotar okeal sheo y qokalchar otal choky sar	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	3	feucht; nominal feuchtes Gut/Material | [aleedy:?] | [chotar:?] | [okeal:?] | [sheody:?] | [qokalchar:?] | [otal:?] | heiß-trockene Zubereitung, Grundform | Samenfraktion I	feucht; nominal feuchtes Gut/Material | [aleedy:?] | [chotar:?] | [okeal:?] | [sheody:?] | [qokalchar:?] | Ansatz aus kaltem Rohstoff, Form I | heiß-trockene Zubereitung, Grundform | Samenfraktion I	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-074	1	otal	f58r	f58r.6	S	A	3	6	MEDIAL	y	dalchor	torchey otaiin chary oteor y otal dalchor ykeey choltam	torchey otaiin chary oteory otal dalchor ykeey choltam	torchey otaiin chary oteory otal alchor ykeey choltam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	1	[torchey:?] | kalt im Zubereitungsrahmen, Grad III | [chary:?] | [oteor:?] | [y:?] | [otal:?] | [dalchor:?] | [ykeey:?] | [choltam:?]	[torchey:?] | kalt im Zubereitungsrahmen, Grad III | [chary:?] | [oteor:?] | [y:?] | Ansatz aus kaltem Rohstoff, Form I | [dalchor:?] | [ykeey:?] | [choltam:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-075	1	otal	f58v	f58v.17	S	A	3	5	MEDIAL	qokar	chodol	daiin alal dal qokar otal chodol qokeal cheol chos okeeam	daiin alal dal qokiir otal chodol qokeal cheol chos okeeam	aiin lal dal qokiir otal chodol qokeal cheol chos okeeam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	1	Grad-/Maßwert III | [alal:?] | [dal:?] | heiße Portion | [otal:?] | [chodol:?] | [qokeal:?] | trockener Drogenstoff | [chos:?] | [okeeam:?]	Grad-/Maßwert III | [alal:?] | [dal:?] | heiße Portion | Ansatz aus kaltem Rohstoff, Form I | [chodol:?] | [qokeal:?] | trockener Drogenstoff | [chos:?] | [okeeam:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-076	1	otal	f58v	f58v.20	S	A	3	5	MEDIAL	qokeey	chol	tolain ar ykeain qokeey otal chol okal ar ty chkalarol	tolain ar ykeain qokeey otal chol okal ar chety chkalar ol	tolain ar ykeain qokeey otal chol okal ar ty chkalar ol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	2	[tolain:?] | [ar:?] | [ykeain:?] | [qokeey:?] | [otal:?] | trocken; nominal trockenes Gut/Material | Ansatz aus heißem Rohstoff, Form I | [ar:?] | [ty:?] | [chkalarol:?]	[tolain:?] | [ar:?] | [ykeain:?] | [qokeey:?] | Ansatz aus kaltem Rohstoff, Form I | trocken; nominal trockenes Gut/Material | Ansatz aus heißem Rohstoff, Form I | [ar:?] | [ty:?] | [chkalarol:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-077	1	otal	f58v	f58v.21	S	A	3	5	MEDIAL	qetair	qokal	olain olalor odaiin qetair otal qokal dair oiy otam	olain olalor odaiin qotais otal qokal dair oishy otam	olain olalor odaiin qetair otal qokal dair iney otam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	1	[olain:?] | [olalor:?] | [odaiin:?] | [qetair:?] | [otal:?] | heiße Substanz | [dair:?] | [oiy:?] | [otam:?]	[olain:?] | [olalor:?] | [odaiin:?] | [qetair:?] | Ansatz aus kaltem Rohstoff, Form I | heiße Substanz | [dair:?] | [oiy:?] | [otam:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-078	1	otal	f58v	f58v.32	S	A	3	8	MEDIAL	cheal	kol	psheey qoty qokar qokey ky ykar cheal otal kol olchedy	psheey qoty qokar qokey ky ykar cheal otal kol olchedy	peey qoty qokar qokey ky ykar cheal otal kol olchedy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	3	[psheey:?] | kalt, Grundform | heiße Portion | [qokey:?] | [ky:?] | [ykar:?] | [cheal:?] | [otal:?] | heiß; nominal heißes Gut/Material | [olchedy:?]	[psheey:?] | kalt, Grundform | heiße Portion | [qokey:?] | [ky:?] | [ykar:?] | [cheal:?] | Ansatz aus kaltem Rohstoff, Form I | heiß; nominal heißes Gut/Material | [olchedy:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-079	1	otal	f66v	f66v.10	H	B	5	8	MEDIAL	kaldaiin	dokal	dshal keedy qok or okaiin dol kaldaiin otal dokal okag	dshol keedy qokyr okaiin dol kal daiin otal dakar okag	dsh l kee y qok y s okaiin dol kaldaiin otal dokal okag	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	2	[dshal:?] | [keedy:?] | [qok:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß, Grad III, im Ansatzrahmen | Materialmaß | [kaldaiin:?] | [otal:?] | [dokal:?] | [okag:?]	[dshal:?] | [keedy:?] | [qok:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß, Grad III, im Ansatzrahmen | Materialmaß | [kaldaiin:?] | Ansatz aus kaltem Rohstoff, Form I | [dokal:?] | [okag:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-080	1	otal	f66v	f66v.3	H	B	5	8	MEDIAL	dar	chody	ytos s or sheeky okechdy okeedal dar otal chody cheky	ytos s ar sheeky okechdy okchdal dar otal chody cheky	ykeos s or sheeky okech y okchdal ar otal chody cheky	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	0	[ytos:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [sheeky:?] | [okechdy:?] | [okeedal:?] | [dar:?] | [otal:?] | [chody:?] | [cheky:?]	[ytos:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [sheeky:?] | [okechdy:?] | [okeedal:?] | [dar:?] | Ansatz aus kaltem Rohstoff, Form I | [chody:?] | [cheky:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-081	1	otal	f75v	f75v.50	B	B	2	1	INITIAL	<BOS>	opal	otal opal	otal opal	otal opal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	0	0	[otal:?] | [opal:?]	Ansatz aus kaltem Rohstoff, Form I | [opal:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-082	1	otal	f76r	f76r.50	T	B	2	7	MEDIAL	qokaiin	rory	pchedy sal dol shdy olkedy qokaiin otal rory	fchedy ch sal dol shdy olkedy qokaiin otal rory	pche y m sal dol shdy olkedy qokaiin otal rory	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	3	getrocknetes Pulver | Saat-Rohstoff I | Materialmaß | [shdy:?] | [olkedy:?] | heiß, Grad III | [otal:?] | [rory:?]	getrocknetes Pulver | Saat-Rohstoff I | Materialmaß | [shdy:?] | [olkedy:?] | heiß, Grad III | Ansatz aus kaltem Rohstoff, Form I | [rory:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
