system	family	complete_paragraphs	shared_words	status	sampled_maps	common_coherent_variants	meaning_unknowns	remaining_semantic_alternatives	independent_meaning_capacity
LONG_220	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f48v|f48v.1-f48v.6	chedy,chety,otedy,shdy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_221	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f48v|f48v.7-f48v.11	chedy,otchedy,otedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_222	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f50r|f50r.1-f50r.10	chedy,otaiin,qokedy,qoky	SAT	2	0	0	UNRESOLVED	0
LONG_223	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f50v|f50v.1-f50v.11	chedy,otaiin,otor,qokedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_224	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f55v|f55v.1-f55v.6	chckhdy,chedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_225	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f66r|f66r.50-f66r.56	chedy,qokal,qokeedy,qokeey,qotedy,shdy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_226	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f66r|f66r.57-f66r.62	chedy,dal,qokchedy,qoky,shdy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_227	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f66v|f66v.9-f66v.13	chedy,dal,otaiin,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_228	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f75r|f75r.1-f75r.26	checthy,chedy,dal,lchedy,qokal,qokedy,qokeedy,qokeey,qoky,saiin,sain,sar,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_229	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f75r|f75r.27-f75r.31	chedy,otedy,qokal,qokedy,qokeedy,qokeey,shecthy,shedy,sol,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_230	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f75r|f75r.32-f75r.46	chedy,dal,ldy,otedy,qokedy,qokeedy,qokeey,qoky,qotedy,qoteedy,sain,shedy,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_231	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f75v|f75v.43-f75v.49	chedy,dal,qokedy,qokeedy,qokeey,qoky,qotedy,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_232	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f76r|f76r.39-f76r.43	chedy,lchedy,otedy,qokal,qokeedy,qoky,sain,shdy,shecthy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_233	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f76r|f76r.44-f76r.50	chedy,lchedy,otedy,qokal,qoky,saiin,sain,shdy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_234	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f76r|f76r.51-f76r.56	chedy,dal,lkedy,qokedy,qokeedy,qokeey,qoteedy,saiin,sain,shdy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_235	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f76v|f76v.1-f76v.9	chedy,lchedy,otedy,qokedy,qokeedy,shecthy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_236	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f76v|f76v.10-f76v.15	checthy,chedy,otedy,qokedy,qokeedy,qokeey,qotedy,qoteedy,saiin,shedy,sol,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_237	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f76v|f76v.16-f76v.24	chedy,dal,lchedy,lkedy,otchedy,otedy,qokedy,qokeedy,qokeey,qotedy,qoteedy,sar,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_238	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f76v|f76v.25-f76v.33	chedy,dal,lchedy,otaiin,otedy,qokedy,qokeedy,qokeey,saiin,sar,shey,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_239	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f76v|f76v.37-f76v.41	chedy,lchedy,qokedy,qokeedy,qoky,saiin,sar,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_240	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f77r|f77r.9-f77r.24	ched,chedy,lchedy,qokedy,qokeedy,qokeey,qoky,qotedy,qoteedy,saiin,sain,shedaiin,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_241	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f77r|f77r.25-f77r.37	chedy,dal,lchedy,otedy,qokal,qokeedy,qokeey,qotedy,qoteedy,saiin,sar,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_242	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f77v|f77v.6-f77v.15	chedy,dal,lchedy,qokal,qokedy,qokeedy,qotedy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_243	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f77v|f77v.16-f77v.28	chedy,dal,otedy,qokal,qokchedy,qokedy,qokeedy,qokeey,qoky,qotedy,saiin,sain,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_244	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f77v|f77v.29-f77v.42	chedy,dal,lchedy,qokal,qokedy,qokeedy,qokeey,qotedy,saiin,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_245	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f78r|f78r.3-f78r.27	chckhdy,ched,chedy,dal,otedy,otor,qokal,qokedy,qokeedy,qokeey,qoky,qotedy,qoteedy,sain,shdy,shedy,shey,sol,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_246	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f78r|f78r.28-f78r.43	chedy,dal,lchedy,qokedy,qokeedy,saiin,sain,sar,shedy,solkeedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_247	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f78v|f78v.1-f78v.19	chedy,chety,dal,lchedy,otedy,otor,qokal,qokedy,qokeedy,qotedy,sain,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_248	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f78v|f78v.20-f78v.32	chedy,lchedy,otaiin,qoteedy,sain,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_249	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f79r|f79r.7-f79r.12	chedy,qokal,saiin,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_250	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f79r|f79r.13-f79r.20	chedy,otaiin,qokal,saiin,sain,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_251	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f79r|f79r.39-f79r.44	chedy,ldy,otshdy,qoky,sain,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_252	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f79v|f79v.1-f79v.9	chedy,lchedy,qokedy,qokeedy,qokeey,qoky,qoteedy,saiin,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_253	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f79v|f79v.23-f79v.27	chedy,otedy,qokeey,sain	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_254	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f79v|f79v.37-f79v.42	chedy,qokal,qokeedy,qokeey,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_255	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f80r|f80r.11-f80r.17	chedy,qokal,qokedy,qokeedy,shecthy,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_256	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f80r|f80r.28-f80r.33	checthy,chedy,dal,qokal,qokeedy,qokeey,qoky,shecthy,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_257	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f80r|f80r.40-f80r.46	checthy,chedy,qokedy,qokeey,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_258	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f80v|f80v.1-f80v.6	chedy,otaiin,qokedy,qokeedy,qoky,qotedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_259	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f80v|f80v.7-f80v.13	checthy,chedy,qokal,shecthy,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_260	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f80v|f80v.30-f80v.37	chedy,ldy,qokeedy,qokeey,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_261	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f80v|f80v.38-f80v.44	chedy,qokal,qokeedy,shedy,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_262	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f81r|f81r.1-f81r.15	chedy,chety,otedy,qokedy,qokeedy,qokeey,qotedy,sain,sar,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_263	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f81r|f81r.16-f81r.23	chedy,qokal,qokedy,qokeey,qoteedy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_264	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f81r|f81r.24-f81r.31	chedy,lchedy,otedy,qokchedy,qokedy,sar,shedy,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_265	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f81v|f81v.1-f81v.9	chedy,dal,qokedy,qoky,saiin,sar,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_266	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f81v|f81v.10-f81v.27	chedy,dal,otedy,qokal,qokedy,qokeey,qoky,qotedy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_267	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f82r|f82r.1-f82r.9	chedy,ldy,qokal,qokedy,qokeedy,qokeey,qoky,qoteedy,shecthy,shedaiin,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_268	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f82r|f82r.11-f82r.18	chedy,dal,lchedy,otedy,qokedy,qokeedy,qokeey,qotedy,saiin,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_269	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f82r|f82r.20-f82r.33	chedy,dal,lchedy,lkedy,qokedy,qokeedy,qokeey,qotedy,qoteedy,sain,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_270	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f82v|f82v.5-f82v.10	chedy,dal,lchedy,otedy,qokal,qokedy,qokeedy,qotedy,qoteedy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_271	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f82v|f82v.15-f82v.19	chedy,dal,lkedy,qokal,qokedy,qokeedy,qotedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_272	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f82v|f82v.20-f82v.27	chedy,qokal,qokedy,qoky,saiin,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_273	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f86v3|f86v3.29-f86v3.36	chedy,otaiin,otchedy,qokal,qokchedy,shedy,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_274	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f86v5|f86v5.26-f86v5.38	chedy,otaiin,qokal,qokeey,shdy,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_275	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f86v6|f86v6.1-f86v6.12	chedy,otaiin,qokal,qoky,sar,shdy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_276	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f86v6|f86v6.20-f86v6.29	chedy,dal,otor,qokeedy,qotedy,saiin,shedy,shey,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_277	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f89r1|f89r1.6-f89r1.10	chedy,dal,qokeey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_278	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f94r|f94r.1-f94r.8	ched,chedy,dal,qokal,qoky,saiin,shdy,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_279	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f95r1|f95r1.1-f95r1.5	chedy,qoky,shdy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_280	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f95r1|f95r1.6-f95r1.11	chedy,lchedy,qokeedy,qoky	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_281	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f95r2|f95r2.5-f95r2.9	chedy,qokal,shdy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_282	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;IT2a|f95v1|f95v1.1-f95v1.5	chedy,qokal,qokedy,shedy,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
