joint_tuple_id	page_host	surface_examples	corrected_host_class	corrected_host_value_German	host_decision	host_reason	formal_additions	retained_local_creative_expansion_German	translation_status	events	pages
0ec6a45e2950e8e7061d	odaly	chodaly	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern odaly + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die dünne untere Wurzel	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f56r
2c82523794dcb7d2b343	oiiin	oiiin|soiiin	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern oiiin + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bis es klar ist	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	2	f81v|f83r
4a7a6326ac95a8809302	okaly	qokaly	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okaly + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	fahre am zweiten Lauf fort	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
87411f84689b4f93a303	okch	qokchdy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okch + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	erwärme es einmal und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	3	f81v|f83r
07913ef9b1fb773cd325	okche	okchedy|qokchedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okche + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	lasse es abkühlen und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	2	f81v|f83r
087a47b5423438cd6b6a	okcheo	chokcheo	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okcheo + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	trinke es bei Magenschmerz	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f56r
322281bd391aa621f568	okchol	okchol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okchol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	lege ihn warm auf	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f11r
9ad66e67803a12e745de	okchy	chokchy|okchy|qokchy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okchy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	gebrauche die frisch bereitete Arznei	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	3	f10r|f56r
7d25241b0e56c836372a	okee	qokeedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okee + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	10	f82r|f83r
93f69c38fdedee1598e9	okeed	qokeedal	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okeed + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	der eingetauchte Teil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f81v
d25110e0d8488927278f	okeee	qokeeedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okeee + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	tauche vollständig ein und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
daf32e6db9e04413ce7f	okeeol	okeeol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okeeol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	das breite Gefäß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
08bd5ca0c2ad137a056d	okey	okey|qokey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	warmes Wasser	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	2	f81v|f82r
1322bc176443fc2a8a86	okokchy	qokokchy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okokchy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	trockne es im Schatten	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f56r
232195d6ff2f326322f7	okol	qokol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	lasse die Mischung einlaufen	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
db167f8e9b53eefb58f8	okshe	qokshedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okshe + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	koche sanft und beende diesen Arbeitsschritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
eb2e4bc143f623ee03ac	okyld	qokylddy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern okyld + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	binde es auf die Stelle und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
497cbd9c7401810ff56b	ol	otol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ol + exakte Koordinate f217eb91add9e43ad300 + lizenzierte Eintrittsform	eine Handvoll	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f10r
28ffbc88b97772a75f1e	olche	olchedy|qolchedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern olche + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	3	f81v|f82r|f83r
e2eb77ca9d9e1a8ba29a	olchey	qolchey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern olchey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	fülle danach das Gefäß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
3b70942557b3a40e8030	olkee	olkeedy|solkeedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern olkee + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	lasse die Flüssigkeit sich setzen und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	3	f81v|f83r
1bfd786e6b8b63734a59	olkeey	solkeey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern olkeey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	setze die Person an das Becken	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
42cdc187d5b9ffc60063	olkey	solkey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern olkey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	öffne danach den oberen Lauf	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
c205570c49d4d93c23d3	olky	qolky	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern olky + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die betroffene Stelle	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f81v
7811a7daff25d476e28d	olsaly	olsaly	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern olsaly + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	das untere Becken	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
daa1347f456415fe8737	olshe	solshedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern olshe + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	halte es warm und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
204b04837409088c48f9	oltchy	oltchy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern oltchy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bewahre es in einem bedeckten Gefäß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f55v
df1098831679a8ad1b39	os	os	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern os + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	zerstoße sie zu grobem Pulver	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f10r
61a075bc54793c1c781f	otodan	sotodan	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern otodan + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	gebrauche es frisch vermischt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f56r
62ff059766b21c7de083	otytchol	otytchol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern otytchol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	trinke es bei Magenschmerz	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f10r
27d97af8c96eb056c2e6	oykchor	oykchor	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern oykchor + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	wenn sich die Blüte geöffnet hat	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f10r
577c03a928d674d420d7	oyty	shoyty	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern oyty + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	behalte die Blütenkrone zurück	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f11r
65df3cd9e59060042d47	pche	pchedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern pche + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	ziehe es ab und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
ba540da978ea132f6da5	pched	pchedal	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern pched + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	fülle danach das Gefäß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
4da0f0f7b5fc7ac20067	r	ral	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern r + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	und lasse es abkühlen	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f81v
3e9c7f217843b588489d	raly	raly	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern raly + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die erste Öffnung	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f83r
1496a731803a9f48d2e1	rol	rol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern rol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bevor es abkühlt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f81v
7f68f60279efe6b28cd7	rshe	rshedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern rshe + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	trinke den angegebenen Anteil und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
98bdc4244c84cbef3321	rshe	rsheal	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern rshe + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	gieße das erwärmte Wasser ein	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
db729b598e89e11452e0	s	ches	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern s + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	zu gleichen Anteilen	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
cbb42a4fe68068325d6b	she	dshedy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern she + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	gib sauberes Wasser hinzu und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
74c76d589d44120f647b	sheol	dsheol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern sheol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	wende es an der markierten Stelle an	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f81v
d4a31dbcf1ed6d9e5aa9	shey	tshey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern shey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	beginne die Spülung	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f82r
54e32e9c1414b20640e9	shkch	sshkchdy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern shkch + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	halte es warm und beende den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f81v
953ad19b79517fc8a211	shol	tshol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern shol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	sammle die Wurzel im Frühjahr	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f11r
80ebbbbf238eee9f0aef	ty	chety|chty	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ty + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	Gleichmäßig bearbeiten	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	2	f10r|f83r
7249edc4df3419c26999	ycheor	ycheor	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ycheor + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	sie wächst auf feuchtem Wiesengrund	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f10r
403c1592f918c8f23b88	yk	ykain	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern yk + exakte Koordinate fa436db0093634469c20 + lizenzierte Eintrittsform	koche das breite Blatt sanft	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f55v
f7dc90b2c31fd341f0a4	yk	ykaiin	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern yk + exakte Koordinate 62c544e4108c60c3227b + lizenzierte Eintrittsform	für den zweiten Arzneigebrauch	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f55v
d929a14ec45749b2e805	ykan	ykan	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ykan + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	in Weißwein	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f55v
a7af89ab31ce5e247395	ytey	ytey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	KEEP_ONLY_LOCAL_EXACT_CARD_EXPANSION	kein ausgewähltes produktives Hostparadigma	Ganzkartenkern ytey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	fülle danach das Gefäß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE	1	f81v
