case	edition	paragraph	leaf	writer	source_atoms	source_types	target_groups	status	independent_meaning_confirmation_capacity
1408	IT2a	f104r|f104r.5-f104r.9	104	POSTFIX	122	27	49	CONTRADICTED_COMPLETE_EQUATION	0
1409	IT2a	f104r|f104r.10-f104r.11	104	PREFIX	122	27	20	CONTRADICTED_COMPLETE_EQUATION	0
1410	IT2a	f104r|f104r.10-f104r.11	104	POSTFIX	122	27	20	CONTRADICTED_COMPLETE_EQUATION	0
1411	IT2a	f104r|f104r.12-f104r.15	104	PREFIX	122	27	41	CONTRADICTED_COMPLETE_EQUATION	0
1412	IT2a	f104r|f104r.12-f104r.15	104	POSTFIX	122	27	41	CONTRADICTED_COMPLETE_EQUATION	0
1413	IT2a	f104r|f104r.16-f104r.18	104	PREFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
1414	IT2a	f104r|f104r.16-f104r.18	104	POSTFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
1415	IT2a	f104r|f104r.19-f104r.21	104	PREFIX	122	27	29	CONTRADICTED_COMPLETE_EQUATION	0
1416	IT2a	f104r|f104r.19-f104r.21	104	POSTFIX	122	27	29	CONTRADICTED_COMPLETE_EQUATION	0
1417	IT2a	f104r|f104r.22-f104r.26	104	PREFIX	122	27	50	CONTRADICTED_COMPLETE_EQUATION	0
1418	IT2a	f104r|f104r.22-f104r.26	104	POSTFIX	122	27	50	CONTRADICTED_COMPLETE_EQUATION	0
1419	IT2a	f104r|f104r.27-f104r.29	104	PREFIX	122	27	32	CONTRADICTED_COMPLETE_EQUATION	0
1420	IT2a	f104r|f104r.27-f104r.29	104	POSTFIX	122	27	32	CONTRADICTED_COMPLETE_EQUATION	0
1421	IT2a	f104r|f104r.30-f104r.33	104	PREFIX	122	27	41	CONTRADICTED_COMPLETE_EQUATION	0
1422	IT2a	f104r|f104r.30-f104r.33	104	POSTFIX	122	27	41	CONTRADICTED_COMPLETE_EQUATION	0
1423	IT2a	f104r|f104r.34-f104r.35	104	PREFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1424	IT2a	f104r|f104r.34-f104r.35	104	POSTFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1425	IT2a	f104r|f104r.36-f104r.38	104	PREFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
1426	IT2a	f104r|f104r.36-f104r.38	104	POSTFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
1427	IT2a	f104r|f104r.39-f104r.42	104	PREFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
1428	IT2a	f104r|f104r.39-f104r.42	104	POSTFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
1429	IT2a	f104r|f104r.43-f104r.45	104	PREFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1430	IT2a	f104r|f104r.43-f104r.45	104	POSTFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1431	IT2a	f104v|f104v.1-f104v.5	104	PREFIX	122	27	50	CONTRADICTED_COMPLETE_EQUATION	0
1432	IT2a	f104v|f104v.1-f104v.5	104	POSTFIX	122	27	50	CONTRADICTED_COMPLETE_EQUATION	0
1433	IT2a	f104v|f104v.6-f104v.7	104	PREFIX	122	27	24	CONTRADICTED_COMPLETE_EQUATION	0
1434	IT2a	f104v|f104v.6-f104v.7	104	POSTFIX	122	27	24	CONTRADICTED_COMPLETE_EQUATION	0
1435	IT2a	f104v|f104v.8-f104v.11	104	PREFIX	122	27	44	CONTRADICTED_COMPLETE_EQUATION	0
1436	IT2a	f104v|f104v.8-f104v.11	104	POSTFIX	122	27	44	CONTRADICTED_COMPLETE_EQUATION	0
1437	IT2a	f104v|f104v.12-f104v.14	104	PREFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1438	IT2a	f104v|f104v.12-f104v.14	104	POSTFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1439	IT2a	f104v|f104v.15-f104v.18	104	PREFIX	122	27	41	CONTRADICTED_COMPLETE_EQUATION	0
1440	IT2a	f104v|f104v.15-f104v.18	104	POSTFIX	122	27	41	CONTRADICTED_COMPLETE_EQUATION	0
1441	IT2a	f104v|f104v.19-f104v.21	104	PREFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1442	IT2a	f104v|f104v.19-f104v.21	104	POSTFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1443	IT2a	f104v|f104v.22-f104v.26	104	PREFIX	122	27	48	CONTRADICTED_COMPLETE_EQUATION	0
1444	IT2a	f104v|f104v.22-f104v.26	104	POSTFIX	122	27	48	CONTRADICTED_COMPLETE_EQUATION	0
1445	IT2a	f104v|f104v.27-f104v.28	104	PREFIX	122	27	22	CONTRADICTED_COMPLETE_EQUATION	0
1446	IT2a	f104v|f104v.27-f104v.28	104	POSTFIX	122	27	22	CONTRADICTED_COMPLETE_EQUATION	0
1447	IT2a	f104v|f104v.29-f104v.31	104	PREFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1448	IT2a	f104v|f104v.29-f104v.31	104	POSTFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1449	IT2a	f104v|f104v.32-f104v.34	104	PREFIX	122	27	34	CONTRADICTED_COMPLETE_EQUATION	0
1450	IT2a	f104v|f104v.32-f104v.34	104	POSTFIX	122	27	34	CONTRADICTED_COMPLETE_EQUATION	0
1451	IT2a	f104v|f104v.35-f104v.36	104	PREFIX	122	27	16	CONTRADICTED_COMPLETE_EQUATION	0
1452	IT2a	f104v|f104v.35-f104v.36	104	POSTFIX	122	27	16	CONTRADICTED_COMPLETE_EQUATION	0
1453	IT2a	f104v|f104v.37-f104v.40	104	PREFIX	122	27	48	CONTRADICTED_COMPLETE_EQUATION	0
1454	IT2a	f104v|f104v.37-f104v.40	104	POSTFIX	122	27	48	CONTRADICTED_COMPLETE_EQUATION	0
1455	IT2a	f104v|f104v.41-f104v.44	104	PREFIX	122	27	38	CONTRADICTED_COMPLETE_EQUATION	0
1456	IT2a	f104v|f104v.41-f104v.44	104	POSTFIX	122	27	38	CONTRADICTED_COMPLETE_EQUATION	0
1457	IT2a	f105r|f105r.1-f105r.5	105	PREFIX	122	27	56	CONTRADICTED_COMPLETE_EQUATION	0
1458	IT2a	f105r|f105r.1-f105r.5	105	POSTFIX	122	27	56	CONTRADICTED_COMPLETE_EQUATION	0
1459	IT2a	f105r|f105r.6-f105r.9	105	PREFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
1460	IT2a	f105r|f105r.6-f105r.9	105	POSTFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
1461	IT2a	f105r|f105r.10-f105r.10	105	PREFIX	122	27	4	UNKNOWN_SOURCE	0
1462	IT2a	f105r|f105r.10-f105r.10	105	POSTFIX	122	27	4	UNKNOWN_SOURCE	0
1463	IT2a	f105r|f105r.11-f105r.13	105	PREFIX	122	27	32	CONTRADICTED_COMPLETE_EQUATION	0
1464	IT2a	f105r|f105r.11-f105r.13	105	POSTFIX	122	27	32	CONTRADICTED_COMPLETE_EQUATION	0
1465	IT2a	f105r|f105r.14-f105r.16	105	PREFIX	122	27	30	CONTRADICTED_COMPLETE_EQUATION	0
1466	IT2a	f105r|f105r.14-f105r.16	105	POSTFIX	122	27	30	CONTRADICTED_COMPLETE_EQUATION	0
1467	IT2a	f105r|f105r.17-f105r.23	105	PREFIX	122	27	72	CONTRADICTED_COMPLETE_EQUATION	0
1468	IT2a	f105r|f105r.17-f105r.23	105	POSTFIX	122	27	72	CONTRADICTED_COMPLETE_EQUATION	0
1469	IT2a	f105r|f105r.24-f105r.25	105	PREFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1470	IT2a	f105r|f105r.24-f105r.25	105	POSTFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1471	IT2a	f105r|f105r.26-f105r.27	105	PREFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1472	IT2a	f105r|f105r.26-f105r.27	105	POSTFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1473	IT2a	f105r|f105r.28-f105r.30	105	PREFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1474	IT2a	f105r|f105r.28-f105r.30	105	POSTFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1475	IT2a	f105r|f105r.31-f105r.34	105	PREFIX	122	27	44	CONTRADICTED_COMPLETE_EQUATION	0
1476	IT2a	f105r|f105r.31-f105r.34	105	POSTFIX	122	27	44	CONTRADICTED_COMPLETE_EQUATION	0
1477	IT2a	f105r|f105r.35-f105r.36	105	PREFIX	122	27	24	CONTRADICTED_COMPLETE_EQUATION	0
1478	IT2a	f105r|f105r.35-f105r.36	105	POSTFIX	122	27	24	CONTRADICTED_COMPLETE_EQUATION	0
1479	IT2a	f105r|f105r.37-f105r.37	105	PREFIX	122	27	4	CONTRADICTED_COMPLETE_EQUATION	0
1480	IT2a	f105r|f105r.37-f105r.37	105	POSTFIX	122	27	4	CONTRADICTED_COMPLETE_EQUATION	0
1481	IT2a	f105v|f105v.1-f105v.4	105	PREFIX	122	27	40	CONTRADICTED_COMPLETE_EQUATION	0
1482	IT2a	f105v|f105v.1-f105v.4	105	POSTFIX	122	27	40	CONTRADICTED_COMPLETE_EQUATION	0
1483	IT2a	f105v|f105v.5-f105v.7	105	PREFIX	122	27	30	CONTRADICTED_COMPLETE_EQUATION	0
1484	IT2a	f105v|f105v.5-f105v.7	105	POSTFIX	122	27	30	CONTRADICTED_COMPLETE_EQUATION	0
1485	IT2a	f105v|f105v.8-f105v.13	105	PREFIX	122	27	70	CONTRADICTED_COMPLETE_EQUATION	0
1486	IT2a	f105v|f105v.8-f105v.13	105	POSTFIX	122	27	70	CONTRADICTED_COMPLETE_EQUATION	0
1487	IT2a	f105v|f105v.14-f105v.17	105	PREFIX	122	27	42	CONTRADICTED_COMPLETE_EQUATION	0
1488	IT2a	f105v|f105v.14-f105v.17	105	POSTFIX	122	27	42	CONTRADICTED_COMPLETE_EQUATION	0
1489	IT2a	f105v|f105v.18-f105v.19	105	PREFIX	122	27	21	CONTRADICTED_COMPLETE_EQUATION	0
1490	IT2a	f105v|f105v.18-f105v.19	105	POSTFIX	122	27	21	CONTRADICTED_COMPLETE_EQUATION	0
1491	IT2a	f105v|f105v.20-f105v.22	105	PREFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
1492	IT2a	f105v|f105v.20-f105v.22	105	POSTFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
1493	IT2a	f105v|f105v.23-f105v.24	105	PREFIX	122	27	18	CONTRADICTED_COMPLETE_EQUATION	0
1494	IT2a	f105v|f105v.23-f105v.24	105	POSTFIX	122	27	18	CONTRADICTED_COMPLETE_EQUATION	0
1495	IT2a	f105v|f105v.25-f105v.28	105	PREFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
1496	IT2a	f105v|f105v.25-f105v.28	105	POSTFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
1497	IT2a	f105v|f105v.29-f105v.31	105	PREFIX	122	27	32	CONTRADICTED_COMPLETE_EQUATION	0
1498	IT2a	f105v|f105v.29-f105v.31	105	POSTFIX	122	27	32	CONTRADICTED_COMPLETE_EQUATION	0
1499	IT2a	f105v|f105v.32-f105v.38	105	PREFIX	122	27	71	CONTRADICTED_COMPLETE_EQUATION	0
1500	IT2a	f105v|f105v.32-f105v.38	105	POSTFIX	122	27	71	CONTRADICTED_COMPLETE_EQUATION	0
1501	IT2a	f106r|f106r.1-f106r.3	106	PREFIX	122	27	28	CONTRADICTED_COMPLETE_EQUATION	0
1502	IT2a	f106r|f106r.1-f106r.3	106	POSTFIX	122	27	28	CONTRADICTED_COMPLETE_EQUATION	0
1503	IT2a	f106r|f106r.4-f106r.7	106	PREFIX	122	27	42	CONTRADICTED_COMPLETE_EQUATION	0
1504	IT2a	f106r|f106r.4-f106r.7	106	POSTFIX	122	27	42	CONTRADICTED_COMPLETE_EQUATION	0
1505	IT2a	f106r|f106r.8-f106r.9	106	PREFIX	122	27	17	CONTRADICTED_COMPLETE_EQUATION	0
1506	IT2a	f106r|f106r.8-f106r.9	106	POSTFIX	122	27	17	CONTRADICTED_COMPLETE_EQUATION	0
1507	IT2a	f106r|f106r.10-f106r.12	106	PREFIX	122	27	26	CONTRADICTED_COMPLETE_EQUATION	0
1508	IT2a	f106r|f106r.10-f106r.12	106	POSTFIX	122	27	26	CONTRADICTED_COMPLETE_EQUATION	0
1509	IT2a	f106r|f106r.13-f106r.14	106	PREFIX	122	27	20	CONTRADICTED_COMPLETE_EQUATION	0
1510	IT2a	f106r|f106r.13-f106r.14	106	POSTFIX	122	27	20	CONTRADICTED_COMPLETE_EQUATION	0
1511	IT2a	f106r|f106r.15-f106r.17	106	PREFIX	122	27	28	CONTRADICTED_COMPLETE_EQUATION	0
1512	IT2a	f106r|f106r.15-f106r.17	106	POSTFIX	122	27	28	CONTRADICTED_COMPLETE_EQUATION	0
1513	IT2a	f106r|f106r.18-f106r.21	106	PREFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
1514	IT2a	f106r|f106r.18-f106r.21	106	POSTFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
1515	IT2a	f106r|f106r.22-f106r.23	106	PREFIX	122	27	20	CONTRADICTED_COMPLETE_EQUATION	0
1516	IT2a	f106r|f106r.22-f106r.23	106	POSTFIX	122	27	20	CONTRADICTED_COMPLETE_EQUATION	0
1517	IT2a	f106r|f106r.24-f106r.26	106	PREFIX	122	27	22	CONTRADICTED_COMPLETE_EQUATION	0
1518	IT2a	f106r|f106r.24-f106r.26	106	POSTFIX	122	27	22	CONTRADICTED_COMPLETE_EQUATION	0
1519	IT2a	f106r|f106r.32-f106r.33	106	PREFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1520	IT2a	f106r|f106r.32-f106r.33	106	POSTFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1521	IT2a	f106r|f106r.34-f106r.35	106	PREFIX	122	27	15	CONTRADICTED_COMPLETE_EQUATION	0
1522	IT2a	f106r|f106r.34-f106r.35	106	POSTFIX	122	27	15	CONTRADICTED_COMPLETE_EQUATION	0
1523	IT2a	f106r|f106r.36-f106r.37	106	PREFIX	122	27	13	CONTRADICTED_COMPLETE_EQUATION	0
1524	IT2a	f106r|f106r.36-f106r.37	106	POSTFIX	122	27	13	CONTRADICTED_COMPLETE_EQUATION	0
1525	IT2a	f106r|f106r.38-f106r.41	106	PREFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
1526	IT2a	f106r|f106r.38-f106r.41	106	POSTFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
1527	IT2a	f106r|f106r.42-f106r.47	106	PREFIX	122	27	55	CONTRADICTED_COMPLETE_EQUATION	0
1528	IT2a	f106r|f106r.42-f106r.47	106	POSTFIX	122	27	55	CONTRADICTED_COMPLETE_EQUATION	0
1529	IT2a	f106v|f106v.1-f106v.4	106	PREFIX	122	27	45	CONTRADICTED_COMPLETE_EQUATION	0
1530	IT2a	f106v|f106v.1-f106v.4	106	POSTFIX	122	27	45	CONTRADICTED_COMPLETE_EQUATION	0
1531	IT2a	f106v|f106v.5-f106v.8	106	PREFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
1532	IT2a	f106v|f106v.5-f106v.8	106	POSTFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
1533	IT2a	f106v|f106v.9-f106v.10	106	PREFIX	122	27	18	CONTRADICTED_COMPLETE_EQUATION	0
1534	IT2a	f106v|f106v.9-f106v.10	106	POSTFIX	122	27	18	CONTRADICTED_COMPLETE_EQUATION	0
1535	IT2a	f106v|f106v.11-f106v.14	106	PREFIX	122	27	42	CONTRADICTED_COMPLETE_EQUATION	0
1536	IT2a	f106v|f106v.11-f106v.14	106	POSTFIX	122	27	42	CONTRADICTED_COMPLETE_EQUATION	0
1537	IT2a	f106v|f106v.15-f106v.17	106	PREFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
1538	IT2a	f106v|f106v.15-f106v.17	106	POSTFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
1539	IT2a	f106v|f106v.18-f106v.19	106	PREFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1540	IT2a	f106v|f106v.18-f106v.19	106	POSTFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1541	IT2a	f106v|f106v.20-f106v.21	106	PREFIX	122	27	16	CONTRADICTED_COMPLETE_EQUATION	0
1542	IT2a	f106v|f106v.20-f106v.21	106	POSTFIX	122	27	16	CONTRADICTED_COMPLETE_EQUATION	0
1543	IT2a	f106v|f106v.22-f106v.25	106	PREFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
1544	IT2a	f106v|f106v.22-f106v.25	106	POSTFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
1545	IT2a	f106v|f106v.26-f106v.27	106	PREFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1546	IT2a	f106v|f106v.26-f106v.27	106	POSTFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1547	IT2a	f106v|f106v.28-f106v.31	106	PREFIX	122	27	36	CONTRADICTED_COMPLETE_EQUATION	0
1548	IT2a	f106v|f106v.28-f106v.31	106	POSTFIX	122	27	36	CONTRADICTED_COMPLETE_EQUATION	0
1549	IT2a	f106v|f106v.32-f106v.33	106	PREFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1550	IT2a	f106v|f106v.32-f106v.33	106	POSTFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
1551	IT2a	f106v|f106v.34-f106v.36	106	PREFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
1552	IT2a	f106v|f106v.34-f106v.36	106	POSTFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
1553	IT2a	f106v|f106v.37-f106v.39	106	PREFIX	122	27	26	CONTRADICTED_COMPLETE_EQUATION	0
1554	IT2a	f106v|f106v.37-f106v.39	106	POSTFIX	122	27	26	CONTRADICTED_COMPLETE_EQUATION	0
1555	IT2a	f106v|f106v.40-f106v.41	106	PREFIX	122	27	20	CONTRADICTED_COMPLETE_EQUATION	0
1556	IT2a	f106v|f106v.40-f106v.41	106	POSTFIX	122	27	20	CONTRADICTED_COMPLETE_EQUATION	0
1557	IT2a	f106v|f106v.42-f106v.47	106	PREFIX	122	27	59	CONTRADICTED_COMPLETE_EQUATION	0
1558	IT2a	f106v|f106v.42-f106v.47	106	POSTFIX	122	27	59	CONTRADICTED_COMPLETE_EQUATION	0
1559	IT2a	f107r|f107r.1-f107r.3	107	PREFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1560	IT2a	f107r|f107r.1-f107r.3	107	POSTFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1561	IT2a	f107r|f107r.4-f107r.7	107	PREFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
1562	IT2a	f107r|f107r.4-f107r.7	107	POSTFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
1563	IT2a	f107r|f107r.8-f107r.12	107	PREFIX	122	27	49	CONTRADICTED_COMPLETE_EQUATION	0
1564	IT2a	f107r|f107r.8-f107r.12	107	POSTFIX	122	27	49	CONTRADICTED_COMPLETE_EQUATION	0
1565	IT2a	f107r|f107r.13-f107r.15	107	PREFIX	122	27	32	CONTRADICTED_COMPLETE_EQUATION	0
1566	IT2a	f107r|f107r.13-f107r.15	107	POSTFIX	122	27	32	CONTRADICTED_COMPLETE_EQUATION	0
1567	IT2a	f107r|f107r.16-f107r.17	107	PREFIX	122	27	14	CONTRADICTED_COMPLETE_EQUATION	0
1568	IT2a	f107r|f107r.16-f107r.17	107	POSTFIX	122	27	14	CONTRADICTED_COMPLETE_EQUATION	0
1569	IT2a	f107r|f107r.18-f107r.20	107	PREFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
1570	IT2a	f107r|f107r.18-f107r.20	107	POSTFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
1571	IT2a	f107r|f107r.21-f107r.23	107	PREFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
1572	IT2a	f107r|f107r.21-f107r.23	107	POSTFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
1573	IT2a	f107r|f107r.24-f107r.26	107	PREFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1574	IT2a	f107r|f107r.24-f107r.26	107	POSTFIX	122	27	31	CONTRADICTED_COMPLETE_EQUATION	0
1575	IT2a	f107r|f107r.27-f107r.29	107	PREFIX	122	27	26	CONTRADICTED_COMPLETE_EQUATION	0
1576	IT2a	f107r|f107r.27-f107r.29	107	POSTFIX	122	27	26	CONTRADICTED_COMPLETE_EQUATION	0
1577	IT2a	f107r|f107r.30-f107r.33	107	PREFIX	122	27	43	CONTRADICTED_COMPLETE_EQUATION	0
1578	IT2a	f107r|f107r.30-f107r.33	107	POSTFIX	122	27	43	CONTRADICTED_COMPLETE_EQUATION	0
1579	IT2a	f107r|f107r.34-f107r.37	107	PREFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
1580	IT2a	f107r|f107r.34-f107r.37	107	POSTFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
1581	IT2a	f107r|f107r.38-f107r.41	107	PREFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
1582	IT2a	f107r|f107r.38-f107r.41	107	POSTFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
1583	IT2a	f107r|f107r.42-f107r.44	107	PREFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
1584	IT2a	f107r|f107r.42-f107r.44	107	POSTFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
1585	IT2a	f107r|f107r.45-f107r.47	107	PREFIX	122	27	28	CONTRADICTED_COMPLETE_EQUATION	0
1586	IT2a	f107r|f107r.45-f107r.47	107	POSTFIX	122	27	28	CONTRADICTED_COMPLETE_EQUATION	0
1587	IT2a	f107r|f107r.48-f107r.51	107	PREFIX	122	27	44	CONTRADICTED_COMPLETE_EQUATION	0
1588	IT2a	f107r|f107r.48-f107r.51	107	POSTFIX	122	27	44	CONTRADICTED_COMPLETE_EQUATION	0
1589	IT2a	f107v|f107v.1-f107v.4	107	PREFIX	122	27	44	CONTRADICTED_COMPLETE_EQUATION	0
1590	IT2a	f107v|f107v.1-f107v.4	107	POSTFIX	122	27	44	CONTRADICTED_COMPLETE_EQUATION	0
1591	IT2a	f107v|f107v.5-f107v.7	107	PREFIX	122	27	26	CONTRADICTED_COMPLETE_EQUATION	0
1592	IT2a	f107v|f107v.5-f107v.7	107	POSTFIX	122	27	26	CONTRADICTED_COMPLETE_EQUATION	0
1593	IT2a	f107v|f107v.8-f107v.10	107	PREFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
1594	IT2a	f107v|f107v.8-f107v.10	107	POSTFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
1595	IT2a	f107v|f107v.11-f107v.15	107	PREFIX	122	27	50	CONTRADICTED_COMPLETE_EQUATION	0
1596	IT2a	f107v|f107v.11-f107v.15	107	POSTFIX	122	27	50	CONTRADICTED_COMPLETE_EQUATION	0
1597	IT2a	f107v|f107v.16-f107v.19	107	PREFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
1598	IT2a	f107v|f107v.16-f107v.19	107	POSTFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
1599	IT2a	f107v|f107v.20-f107v.22	107	PREFIX	122	27	29	CONTRADICTED_COMPLETE_EQUATION	0
1600	IT2a	f107v|f107v.20-f107v.22	107	POSTFIX	122	27	29	CONTRADICTED_COMPLETE_EQUATION	0
1601	IT2a	f107v|f107v.23-f107v.24	107	PREFIX	122	27	15	CONTRADICTED_COMPLETE_EQUATION	0
1602	IT2a	f107v|f107v.23-f107v.24	107	POSTFIX	122	27	15	CONTRADICTED_COMPLETE_EQUATION	0
1603	IT2a	f107v|f107v.25-f107v.28	107	PREFIX	122	27	38	CONTRADICTED_COMPLETE_EQUATION	0
1604	IT2a	f107v|f107v.25-f107v.28	107	POSTFIX	122	27	38	CONTRADICTED_COMPLETE_EQUATION	0
1605	IT2a	f107v|f107v.29-f107v.31	107	PREFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
1606	IT2a	f107v|f107v.29-f107v.31	107	POSTFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
1607	IT2a	f107v|f107v.32-f107v.34	107	PREFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
1608	IT2a	f107v|f107v.32-f107v.34	107	POSTFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
1609	IT2a	f107v|f107v.35-f107v.36	107	PREFIX	122	27	20	CONTRADICTED_COMPLETE_EQUATION	0
1610	IT2a	f107v|f107v.35-f107v.36	107	POSTFIX	122	27	20	CONTRADICTED_COMPLETE_EQUATION	0
1611	IT2a	f107v|f107v.37-f107v.40	107	PREFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
1612	IT2a	f107v|f107v.37-f107v.40	107	POSTFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
1613	IT2a	f107v|f107v.41-f107v.42	107	PREFIX	122	27	14	CONTRADICTED_COMPLETE_EQUATION	0
1614	IT2a	f107v|f107v.41-f107v.42	107	POSTFIX	122	27	14	CONTRADICTED_COMPLETE_EQUATION	0
1615	IT2a	f107v|f107v.43-f107v.44	107	PREFIX	122	27	17	CONTRADICTED_COMPLETE_EQUATION	0
1616	IT2a	f107v|f107v.43-f107v.44	107	POSTFIX	122	27	17	CONTRADICTED_COMPLETE_EQUATION	0
1617	IT2a	f107v|f107v.45-f107v.49	107	PREFIX	122	27	51	CONTRADICTED_COMPLETE_EQUATION	0
1618	IT2a	f107v|f107v.45-f107v.49	107	POSTFIX	122	27	51	CONTRADICTED_COMPLETE_EQUATION	0
1619	IT2a	f108r|f108r.1-f108r.4	108	PREFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
1620	IT2a	f108r|f108r.1-f108r.4	108	POSTFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
1621	IT2a	f108r|f108r.5-f108r.7	108	PREFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
1622	IT2a	f108r|f108r.5-f108r.7	108	POSTFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
1623	IT2a	f108r|f108r.8-f108r.10	108	PREFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
1624	IT2a	f108r|f108r.8-f108r.10	108	POSTFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
1625	IT2a	f108r|f108r.11-f108r.13	108	PREFIX	122	27	28	CONTRADICTED_COMPLETE_EQUATION	0
1626	IT2a	f108r|f108r.11-f108r.13	108	POSTFIX	122	27	28	CONTRADICTED_COMPLETE_EQUATION	0
1627	IT2a	f108r|f108r.14-f108r.16	108	PREFIX	122	27	28	CONTRADICTED_COMPLETE_EQUATION	0
1628	IT2a	f108r|f108r.14-f108r.16	108	POSTFIX	122	27	28	CONTRADICTED_COMPLETE_EQUATION	0
1629	IT2a	f108r|f108r.17-f108r.20	108	PREFIX	122	27	38	CONTRADICTED_COMPLETE_EQUATION	0
1630	IT2a	f108r|f108r.17-f108r.20	108	POSTFIX	122	27	38	CONTRADICTED_COMPLETE_EQUATION	0
