page	locus	clause_id	line_mode	v68_reader_mode	clause_type	start_ordinal	end_ordinal	token_positions	semantic_units	surfaces	action_ordinals	verb_lemmas	verb_occurrences	explicit_marker_ordinals	right_bound_intro_ids	binding_ids	v68_clause_de	realization_rule	content_word_delta
f86v5	f86v5.24	2	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	3	3	1	1	ykain	3	erhitzen	1	NONE	NONE	NONE	Erhitze hiervon auf Stufe II.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f86v5	f86v5.24	3	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	4	9	6	6	okal|kchody|chckhy|otaiin|olkar|otaiin	NONE	NONE	0	NONE	NONE	NONE	Rohstoffklasse I im heißen Ansatz, Gradanfang; fertige heiß-trockene Zubereitung; Arzneikompositum: trocken, Gradanfang; kalter Ansatz, Grad III; Anteil I des heißen Holzansatzes; kalter Ansatz, Grad III.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f86v5	f86v5.4	1	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	1	1	1	1	ypchesy	1	trocknen	1	NONE	NONE	NONE	Hiervon Samenpulver bis zur Mittelstufe trocknen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f86v5	f86v5.4	2	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	2	11	10	10	oky|sheeey|qoty|qotaiin|sail|chepy|ltedy|dar|olkar|am	NONE	NONE	0	NONE	NONE	f86v5.4#10-11	Heißer Ansatz am Anfang des Grades; vollständig eingeweichtes Gut der Schlussstufe; kalt am Anfang des Grades; kalt, Grad III; Samen, Charge II; Trockenpulver in Grundform; fertig abgekühltes Holz, Mittelstufe; abgemessener Anteil I; Anteil I des heißen Holzansatzes: Maßeinheit I.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f86v6	f86v6.25	1	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	1	1	1	1	yteedy	1	abkühlen	1	NONE	NONE	NONE	Hiervon bis zur Endstufe abkühlen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f86v6	f86v6.25	2	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	2	3	2	2	qokar|olkar	NONE	NONE	0	NONE	NONE	NONE	Heißer Drogenanteil I; Anteil I des heißen Holzansatzes.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f86v6	f86v6.25	3	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	4	4	1	1	qodar	4	abmessen	1	NONE	NONE	NONE	Drogenanteil I abmessen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f86v6	f86v6.25	4	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	5	5	1	1	ykaiin	5	erhitzen	1	NONE	NONE	NONE	Erhitze hiervon auf Stufe III.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f86v6	f86v6.25	5	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	6	10	5	5	or|okeeeey|ofchedy|qokaiin|araram	NONE	NONE	0	NONE	NONE	NONE	Drogenportion; Zubereitung vollständig bis zur letzten Heizstufe geführt; fertig getrocknete Blütenmasse; heiß, Grad III; Drogenanteil I; davon ein Maß.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f86v6	f86v6.31	1	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	1	9	9	9	dair|chepy|qokaiin|olkar|olkchdy|okar|al|dar|olkchey	NONE	NONE	0	NONE	NONE	NONE	Abgemessener Anteil II; Trockenpulver in Grundform; heiß, Grad III; Anteil I des heißen Holzansatzes; fertige heiß-trockene Drogenportion; Anteil I des heißen Ansatzes; Rohstoffklasse I; abgemessener Anteil I; erhitzter Holzansatz, bis Mittelstufe getrocknet.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f86v6	f86v6.31	2	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	10	10	1	1	otytam	10	nehmen|kühlen	2	NONE	NONE	NONE	Aus dem Kaltansatz ein Maß nehmen und erneut kühlen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f86v6	f86v6.31	3	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	11	11	1	1	orom	NONE	NONE	0	NONE	NONE	NONE	Eine Handvoll Drogenmaterial als Portion.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f86v6	f86v6.4	1	QUANTITY_LABEL	QUANTITY_STATE_REGISTER	NOMINAL_BLOCK	1	13	13	12	dshor|shdy|shor|ol|aiin|olkeedy|shdal|oteor|chdar|l|karchees|olkar|dalam	NONE	NONE	0	NONE	NONE	NONE	Abgemessene Blütendroge; feuchte Anfangsstufe erreicht; Blüte; Grundansatz; Menge III; Holzansatz vollständig erhitzt; feuchte abgemessene Rohstoffmenge I am Gradanfang; eine Portion kalten Ansatzes, Mittelstufe; abgemessener trockener Drogenanteil I; vollständig getrocknete Charge aus Anteil I der erhitzten Holzdroge; Anteil I des heißen Holzansatzes; ein Maß Rohdroge I.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f86v6	f86v6.5	1	NOMINAL_REGISTER	NOMINAL_REGISTER	NOMINAL_BLOCK	1	12	12	11	tar|lol|chol|olkar|daiin|chear|or|otshey|qokar|opchey|taiky|qotar	NONE	NONE	0	NONE	NONE	f86v6.5#4-5	Kalter Drogenanteil I; Holzstoff; trocken; Anteil I des heißen Holzansatzes; drei Portionen davon; trockener Drogenanteil I; Drogenportion; kaltes Mazerat in der Mitte des Grades; heißer Drogenanteil I; Trockenpulver, Form I; kalt angesetzte Charge, leicht angewärmt; kalter Drogenanteil I.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f88r	f88r.19	1	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	1	1	1	1	dchey	1	trocknen	1	NONE	NONE	NONE	Eine abgemessene Portion bis zur Mittelstufe trocknen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f88r	f88r.19	2	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	2	3	2	2	chokol|daiin	NONE	NONE	0	NONE	NONE	NONE	Heißer Absud aus Trockengut; Qualitätsgrad III dieses heißen Absuds.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f88r	f88r.19	3	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	4	4	1	1	qoekol	4	zugeben	1	NONE	NONE	NONE	Heißen Drogenstoff der Mittelstufe zugeben.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f88r	f88r.19	4	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	5	5	1	1	qoekol	5	zugeben	1	NONE	NONE	NONE	Heißen Drogenstoff der Mittelstufe zugeben.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f88r	f88r.19	5	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	6	6	1	1	qockhol	6	zugeben	1	NONE	NONE	NONE	Drogenstoff aus Arzneikompositum zugeben.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f88r	f88r.19	6	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	7	8	2	2	okol|cheol	NONE	NONE	0	NONE	NONE	NONE	Heißer Ansatzstoff; trockener Drogenstoff.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f8r	f8r.15	1	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	1	1	1	1	dchey	1	trocknen	1	NONE	NONE	NONE	Eine abgemessene Portion bis zur Mittelstufe trocknen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f8r	f8r.15	2	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	2	10	9	9	ckhol|chol|chey|kc|chy|daiin|dol|daiiiry|ckhy	NONE	NONE	0	NONE	NONE	NONE	Drogenstoff aus Arzneikompositum; trocken; trocken in der Mitte des Grades; Charge unter Wärme getrockneter Droge; trocken am Anfang des Grades; drei Materialmaße; Materialmaß; abgemessener Drogenanteil IV, leicht getrocknet; Arzneikompositum am Gradanfang.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f95v1	f95v1.7	1	NOMINAL_REGISTER	NOMINAL_REGISTER	NOMINAL_BLOCK	1	11	11	11	dshey|kain|qokar|olkar|chy|tar|otar|chdy|kchdy|dolkain|otardy	NONE	NONE	0	NONE	NONE	NONE	Eine Dosis bis zur Mittelstufe angefeuchtete Droge; heiß, Grad II; heißer Drogenanteil I; Anteil I des heißen Holzansatzes; trocken am Anfang des Grades; kalter Drogenanteil I; Anteil I des kalten Ansatzes; trockene Anfangsstufe erreicht; heiß-trockene Anfangsstufe erreicht; abgemessenes heißes Drogenmaterial, Stufe II; fertiger Anteil I des kalten Ansatzes.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
