page	locus	section	language	hand	token_count	zl3b_line	v66_line_mode	v66_reader_mode	v65_compositional_translation_de	v66_selected_candidate	v66_selected_translation_de	v66_selected_changed_token_positions	v66_selected_changed_ordinals	v66_selected_compact_apparatus_de	v66_local_product_rivals_de	v66_status	v67_translation_de	v67_changed_token_positions	v67_changed_ordinals	v67_compact_apparatus_de	v67_local_rivals_de	v67_bound_span_notes_de	v67_word_count	v67_character_count	v67_status	v68_reader_mode	v68_clause_translation_de	v68_clause_count	v68_action_clause_count	v68_nominal_block_count	v68_action_clause_ids	v68_nominal_block_ids	v68_binding_ids	v68_clause_end_ordinals	v68_content_word_sequence_exact	v68_content_word_additions	v68_content_word_deletions	v68_content_word_reorders	v68_changed_punctuation	v68_status
f86v3	f86v3.13	C	B	2	11	osheey orsheey tcheody qokain qodaiin olkar chedaiin y chedy qokady cholkain	MIXED_RECORD	HYBRID_ARBEIT_UND_ZUSTAND	Vollständig eingeweichtes Mazerat; eine Portion vollständig eingeweichte Droge; abkühlen, bis zur Mittelstufe trocknen und ansetzen; heiß, Grad II; drei Portionen der Fraktion I des heißen Holzansatzes; abgemessene Trockendroge, Dosis III; Hierzu: mittlere Trockenstufe erreicht; einen gleichen Teil erhitzen; Trockengut, heiß auf Stufe II.	share	Vollständig eingeweichtes Mazerat; eine Portion vollständig eingeweichte Droge; abkühlen, bis zur Mittelstufe trocknen und ansetzen; heiß, Grad II; drei Portionen des Anteils I des heißen Holzansatzes; abgemessene Trockendroge, Dosis III; Hierzu: mittlere Trockenstufe erreicht; einen gleichen Teil erhitzen; Trockengut, heiß auf Stufe II.	2	5|6	#5 qodaiin: drei Portionen der folgenden Fraktion → drei Portionen des folgenden Anteils [O002] || #6 olkar: Fraktion I des heißen Holzansatzes → Anteil I des heißen Holzansatzes [H011] || #5–6 qodaiin|olkar: gebunden → drei Portionen des Anteils I des heißen Holzansatzes [B001]	R003: drei Portionen des Anteils I des heißen Holzauszugs	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Vollständig eingeweichtes Mazerat; eine Portion vollständig eingeweichte Droge; abkühlen, bis zur Mittelstufe trocknen und ansetzen; heiß, Grad II; drei Portionen des Anteils I des heißen Holzansatzes; abgemessene Trockendroge, Dosis III; Hierzu: mittlere Trockenstufe erreicht; einen gleichen Teil erhitzen; Trockengut, heiß auf Stufe II.	0	NONE	NONE	NONE	B001 qodaiin|olkar: drei Portionen des Anteils I des heißen Holzansatzes	43	339	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	HYBRID_LIST_WITH_ACTION_ISLANDS	Vollständig eingeweichtes Mazerat; eine Portion vollständig eingeweichte Droge. Abkühlen, bis zur Mittelstufe trocknen und ansetzen. Heiß, Grad II; drei Portionen des Anteils I des heißen Holzansatzes; abgemessene Trockendroge, Dosis III; hierzu: mittlere Trockenstufe erreicht. Einen gleichen Teil erhitzen. Trockengut, heiß auf Stufe II.	5	2	3	2|4	1|3|5	NONE	2|3|9|10|11	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f86v3	f86v3.18	C	B	2	7	pchedaiin dchedy qokchdy qopchol shol sheody solkam	MIXED_RECORD	HYBRID_ARBEIT_UND_ZUSTAND	Drei Dosen bis Mittelstufe getrocknetes Pulver; fertige abgemessene Trockenportion; heiß-trockene Anfangsstufe erreicht; nimm getrockneten Pulverstoff; feucht; feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen; ein Maß erhitzter Samenzubereitung.	share	Drei Dosen bis Mittelstufe getrocknetes Pulver; fertige abgemessene Trockenportion; heiß-trockene Anfangsstufe erreicht; nimm getrockneten Pulverstoff; feucht; feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen; ein Maß erhitzter Samenzubereitung.	0	NONE	NONE	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Drei Dosen bis Mittelstufe getrocknetes Pulver; fertige abgemessene Trockenportion; heiß-trockene Anfangsstufe erreicht; nimm getrockneten Pulverstoff; feucht; feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen; ein Maß erhitzter Samenzubereitung.	0	NONE	NONE	NONE	NONE	26	255	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	HYBRID_LIST_WITH_ACTION_ISLANDS	Drei Dosen bis Mittelstufe getrocknetes Pulver; fertige abgemessene Trockenportion; heiß-trockene Anfangsstufe erreicht. Nimm getrockneten Pulverstoff. Feucht; feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen; ein Maß erhitzter Samenzubereitung.	3	1	2	2	1|3	NONE	3|4|7	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f86v3	f86v3.19	C	B	2	10	dchey otain olkechy qokam chol kchdy chol tchdy dar aiindy	ACTION_SEQUENCE	ARBEITSGANG	Eine abgemessene Portion bis zur Mittelstufe trocknen; kalter Ansatz, Grad II; Holzansatz mäßig erhitzen, trocknen und abschließen; nimm ein Maß und erhitze es; trocken; heiß-trockene Anfangsstufe erreicht; trocken; kalt-trockene Anfangsstufe erreicht; abgemessene Fraktion I; drei fertig abgeteilte Teile.	share	Eine abgemessene Portion bis zur Mittelstufe trocknen; kalter Ansatz, Grad II; Holzansatz mäßig erhitzen, trocknen und abschließen; nimm ein Maß und erhitze es; trocken; heiß-trockene Anfangsstufe erreicht; trocken; kalt-trockene Anfangsstufe erreicht; abgemessener Anteil I; drei fertig abgeteilte Teile.	1	9	#9 dar: abgemessene Fraktion I → abgemessener Anteil I [C007]	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Eine abgemessene Portion bis zur Mittelstufe trocknen; kalter Ansatz, Grad II; Holzansatz mäßig erhitzen, trocknen und abschließen; nimm ein Maß und erhitze es; trocken; heiß-trockene Anfangsstufe erreicht; trocken; kalt-trockene Anfangsstufe erreicht; abgemessener Anteil I; drei fertig abgeteilte Teile.	0	NONE	NONE	NONE	NONE	38	305	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	Eine abgemessene Portion bis zur Mittelstufe trocknen. Kalter Ansatz, Grad II. Holzansatz mäßig erhitzen, trocknen und abschließen. Nimm ein Maß und erhitze es. Trocken; heiß-trockene Anfangsstufe erreicht; trocken; kalt-trockene Anfangsstufe erreicht; abgemessener Anteil I; drei fertig abgeteilte Teile.	5	3	2	1|3|4	2|5	NONE	1|2|3|4|10	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f86v5	f86v5.2	T	B	2	12	losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam	ACTION_SEQUENCE	ARBEITSGANG	Zweite Fraktion des Holzpostens; fertige kalte Zubereitung; heiße Drogenfraktion I; feucht am Anfang des Grades; heiße Drogenfraktion I; Blüte; nimm getrockneten Pulverstoff; Rohstoffklasse I, kalt am Gradanfang; Grundansatz; kühle hiervon den Drogenstoff ab; ein Maß kalten Ansatzes; ein Maß kalten Ansatzes.	share	Zweite Fraktion des Holzpostens; fertige kalte Zubereitung; heißer Drogenanteil I; feucht am Anfang des Grades; heißer Drogenanteil I; Blüte; nimm getrockneten Pulverstoff; Rohstoffklasse I, kalt am Gradanfang; Grundansatz; kühle hiervon den Drogenstoff ab; ein Maß kalten Ansatzes; ein Maß kalten Ansatzes.	2	3|5	#3 qokar: heiße Drogenfraktion I → heißer Drogenanteil I [H013] || #5 qokar: heiße Drogenfraktion I → heißer Drogenanteil I [H013]	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Anteil II des Holzpostens; fertige kalte Zubereitung; heißer Drogenanteil I; feucht am Anfang des Grades; heißer Drogenanteil I; Blüte; nimm getrockneten Pulverstoff; Rohstoffklasse I, kalt am Gradanfang; Grundansatz; kühle hiervon den Drogenstoff ab; ein Maß kalten Ansatzes; ein Maß kalten Ansatzes.	1	1	#1 losair: zweite Fraktion des Holzpostens → Anteil II des Holzpostens [M017; COMPOSED_AROUND_LEARNED_BODY]	#1 losair: Holzabsud mit Samenanteil II	NONE	41	301	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	Anteil II des Holzpostens; fertige kalte Zubereitung; heißer Drogenanteil I; feucht am Anfang des Grades; heißer Drogenanteil I; Blüte. Nimm getrockneten Pulverstoff. Rohstoffklasse I, kalt am Gradanfang; Grundansatz. Kühle hiervon den Drogenstoff ab. Ein Maß kalten Ansatzes; ein Maß kalten Ansatzes.	5	2	3	2|4	1|3|5	NONE	6|7|9|10|12	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f86v5	f86v5.24	T	B	2	9	oar aiin ykain okal kchody chckhy otaiin olkar otaiin	MIXED_RECORD	HYBRID_ARBEIT_UND_ZUSTAND	Fraktion I des Ansatzes; Menge III; erhitze hiervon auf Stufe II; Rohstoffklasse I im heißen Ansatz, Gradanfang; fertige heiß-trockene Zubereitung; Arzneikompositum: trocken, Gradanfang; kalter Ansatz, Grad III; Fraktion I des heißen Holzansatzes; kalter Ansatz, Grad III.	share	Anteil I des Ansatzes; Menge III; erhitze hiervon auf Stufe II; Rohstoffklasse I im heißen Ansatz, Gradanfang; fertige heiß-trockene Zubereitung; Arzneikompositum: trocken, Gradanfang; kalter Ansatz, Grad III; Anteil I des heißen Holzansatzes; kalter Ansatz, Grad III.	2	1|8	#1 oar: Fraktion I des Ansatzes → Anteil I des Ansatzes [H003] || #8 olkar: Fraktion I des heißen Holzansatzes → Anteil I des heißen Holzansatzes [H011]	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Anteil I des Ansatzes; Menge III; erhitze hiervon auf Stufe II; Rohstoffklasse I im heißen Ansatz, Gradanfang; fertige heiß-trockene Zubereitung; Arzneikompositum: trocken, Gradanfang; kalter Ansatz, Grad III; Anteil I des heißen Holzansatzes; kalter Ansatz, Grad III.	0	NONE	NONE	NONE	NONE	36	268	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	HYBRID_LIST_WITH_ACTION_ISLANDS	Anteil I des Ansatzes; Menge III. Erhitze hiervon auf Stufe II. Rohstoffklasse I im heißen Ansatz, Gradanfang; fertige heiß-trockene Zubereitung; Arzneikompositum: trocken, Gradanfang; kalter Ansatz, Grad III; Anteil I des heißen Holzansatzes; kalter Ansatz, Grad III.	3	1	2	2	1|3	NONE	2|3|9	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f86v5	f86v5.4	T	B	2	11	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	MIXED_RECORD	HYBRID_ARBEIT_UND_ZUSTAND	Hiervon Samenpulver bis zur Mittelstufe trocknen; heißer Ansatz am Anfang des Grades; vollständig eingeweichtes Gut der Schlussstufe; kalt am Anfang des Grades; kalt, Grad III; Samen, Charge II; Trockenpulver in Grundform; fertig abgekühltes Holz, Mittelstufe; abgemessene Fraktion I; Fraktion I des heißen Holzansatzes; Maßeinheit I.	share	Hiervon Samenpulver bis zur Mittelstufe trocknen; heißer Ansatz am Anfang des Grades; vollständig eingeweichtes Gut der Schlussstufe; kalt am Anfang des Grades; kalt, Grad III; Samen, Charge II; Trockenpulver in Grundform; fertig abgekühltes Holz, Mittelstufe; abgemessener Anteil I; Anteil I des heißen Holzansatzes; Maßeinheit I.	2	9|10	#9 dar: abgemessene Fraktion I → abgemessener Anteil I [C007] || #10 olkar: Fraktion I des heißen Holzansatzes → Anteil I des heißen Holzansatzes [H011]	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Hiervon Samenpulver bis zur Mittelstufe trocknen; heißer Ansatz am Anfang des Grades; vollständig eingeweichtes Gut der Schlussstufe; kalt am Anfang des Grades; kalt, Grad III; Samen, Charge II; Trockenpulver in Grundform; fertig abgekühltes Holz, Mittelstufe; abgemessener Anteil I; Anteil I des heißen Holzansatzes; Maßeinheit I.	0	NONE	NONE	NONE	NONE	45	331	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	HYBRID_LIST_WITH_ACTION_ISLANDS	Hiervon Samenpulver bis zur Mittelstufe trocknen. Heißer Ansatz am Anfang des Grades; vollständig eingeweichtes Gut der Schlussstufe; kalt am Anfang des Grades; kalt, Grad III; Samen, Charge II; Trockenpulver in Grundform; fertig abgekühltes Holz, Mittelstufe; abgemessener Anteil I; Anteil I des heißen Holzansatzes: Maßeinheit I.	2	1	1	1	2	f86v5.4#10-11	1|11	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f86v6	f86v6.25	T	B	2	10	yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram	ACTION_SEQUENCE	ARBEITSGANG	Hiervon bis zur Endstufe abkühlen; heiße Drogenfraktion I; Fraktion I des heißen Holzansatzes; Fraktion I abmessen; erhitze hiervon auf Stufe III; Drogenportion; Zubereitung vollständig bis zur letzten Heizstufe geführt; fertig getrocknete Blütenmasse; heiß, Grad III; ein Maß der ersten Drogenfraktion.	share	Hiervon bis zur Endstufe abkühlen; heißer Drogenanteil I; Anteil I des heißen Holzansatzes; Drogenanteil I abmessen; erhitze hiervon auf Stufe III; Drogenportion; Zubereitung vollständig bis zur letzten Heizstufe geführt; fertig getrocknete Blütenmasse; heiß, Grad III; ein Maß der ersten Drogenfraktion.	3	2|3|4	#2 qokar: heiße Drogenfraktion I → heißer Drogenanteil I [H013] || #3 olkar: Fraktion I des heißen Holzansatzes → Anteil I des heißen Holzansatzes [H011] || #4 qodar: Fraktion I abmessen → Drogenanteil I abmessen [H015]	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Hiervon bis zur Endstufe abkühlen; heißer Drogenanteil I; Anteil I des heißen Holzansatzes; Drogenanteil I abmessen; erhitze hiervon auf Stufe III; Drogenportion; Zubereitung vollständig bis zur letzten Heizstufe geführt; fertig getrocknete Blütenmasse; heiß, Grad III; Drogenanteil I; davon ein Maß.	1	10	#10 araram: ein Maß der ersten Drogenfraktion → Drogenanteil I; davon ein Maß [M018; COMPOSED_BOUNDARY_APPOSITION]	#10 araram: ein Maß des Unteranteils I des Drogenanteils I	NONE	40	300	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	Hiervon bis zur Endstufe abkühlen. Heißer Drogenanteil I; Anteil I des heißen Holzansatzes. Drogenanteil I abmessen. Erhitze hiervon auf Stufe III. Drogenportion; Zubereitung vollständig bis zur letzten Heizstufe geführt; fertig getrocknete Blütenmasse; heiß, Grad III; Drogenanteil I; davon ein Maß.	5	3	2	1|3|4	2|5	NONE	1|3|4|5|10	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f86v6	f86v6.31	T	B	2	11	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	MIXED_RECORD	HYBRID_ARBEIT_UND_ZUSTAND	Abgemessene Fraktion II; Trockenpulver in Grundform; heiß, Grad III; Fraktion I des heißen Holzansatzes; fertige heiß-trockene Drogenportion; Fraktion I des heißen Ansatzes; Rohstoffklasse I; abgemessene Fraktion I; erhitzter Holzansatz, bis Mittelstufe getrocknet; aus dem Kaltansatz ein Maß nehmen und erneut kühlen; eine Handvoll Drogenmaterial als Portion.	share	Abgemessener Anteil II; Trockenpulver in Grundform; heiß, Grad III; Anteil I des heißen Holzansatzes; fertige heiß-trockene Drogenportion; Anteil I des heißen Ansatzes; Rohstoffklasse I; abgemessener Anteil I; erhitzter Holzansatz, bis Mittelstufe getrocknet; aus dem Kaltansatz ein Maß nehmen und erneut kühlen; eine Handvoll Drogenmaterial als Portion.	4	1|4|6|8	#1 dair: abgemessene Fraktion II → abgemessener Anteil II [C008] || #4 olkar: Fraktion I des heißen Holzansatzes → Anteil I des heißen Holzansatzes [H011] || #6 okar: Fraktion I des heißen Ansatzes → Anteil I des heißen Ansatzes [H006] || #8 dar: abgemessene Fraktion I → abgemessener Anteil I [C007]	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Abgemessener Anteil II; Trockenpulver in Grundform; heiß, Grad III; Anteil I des heißen Holzansatzes; fertige heiß-trockene Drogenportion; Anteil I des heißen Ansatzes; Rohstoffklasse I; abgemessener Anteil I; erhitzter Holzansatz, bis Mittelstufe getrocknet; aus dem Kaltansatz ein Maß nehmen und erneut kühlen; eine Handvoll Drogenmaterial als Portion.	0	NONE	NONE	NONE	NONE	46	354	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	HYBRID_LIST_WITH_ACTION_ISLANDS	Abgemessener Anteil II; Trockenpulver in Grundform; heiß, Grad III; Anteil I des heißen Holzansatzes; fertige heiß-trockene Drogenportion; Anteil I des heißen Ansatzes; Rohstoffklasse I; abgemessener Anteil I; erhitzter Holzansatz, bis Mittelstufe getrocknet. Aus dem Kaltansatz ein Maß nehmen und erneut kühlen. Eine Handvoll Drogenmaterial als Portion.	3	1	2	2	1|3	NONE	9|10|11	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f86v6	f86v6.4	T	B	2	13	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	QUANTITY_LABEL	MENGEN_UND_ZUSTANDSLISTE	Abgemessene Blütendroge; feuchte Anfangsstufe erreicht; Blüte; Grundansatz; Menge III; Holzansatz vollständig erhitzt; feuchte abgemessene Rohstoffmenge I am Gradanfang; eine Portion kalten Ansatzes, Mittelstufe; abgemessene Trockenfraktion I, Anfangsstufe; Holz, gebundene Anschlussform; vollständig getrocknete Kräutercharge der ersten heißen Fraktion; Fraktion I des heißen Holzansatzes; ein Maß Rohdroge I.	share	Abgemessene Blütendroge; feuchte Anfangsstufe erreicht; Blüte; Grundansatz; Menge III; Holzansatz vollständig erhitzt; feuchte abgemessene Rohstoffmenge I am Gradanfang; eine Portion kalten Ansatzes, Mittelstufe; abgemessene Trockenfraktion I, Anfangsstufe; Holz, gebundene Anschlussform; vollständig getrocknete Kräutercharge der ersten heißen Fraktion; Anteil I des heißen Holzansatzes; ein Maß Rohdroge I.	1	12	#12 olkar: Fraktion I des heißen Holzansatzes → Anteil I des heißen Holzansatzes [H011]	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Abgemessene Blütendroge; feuchte Anfangsstufe erreicht; Blüte; Grundansatz; Menge III; Holzansatz vollständig erhitzt; feuchte abgemessene Rohstoffmenge I am Gradanfang; eine Portion kalten Ansatzes, Mittelstufe; abgemessener trockener Drogenanteil I; vollständig getrocknete Charge aus Anteil I der erhitzten Holzdroge; Anteil I des heißen Holzansatzes; ein Maß Rohdroge I.	2	9|11	#9 chdar: abgemessene Trockenfraktion I, Anfangsstufe → abgemessener trockener Drogenanteil I [M019; COMPOSED_R_SHARE] || #11 karchees: vollständig getrocknete Kräutercharge der ersten heißen Fraktion → vollständig getrocknete Kräutercharge des heißen Drogenanteils I [M020; COMPOSED_AROUND_LEARNED_BODY]	#9 chdar: abgemessener Anteil I des Trockenguts || #11 karchees: vollständig getrocknete Charge des heißen Auszugs I	B003 l|karchees: vollständig getrocknete Charge aus Anteil I der erhitzten Holzdroge	45	374	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	QUANTITY_STATE_REGISTER	Abgemessene Blütendroge; feuchte Anfangsstufe erreicht; Blüte; Grundansatz; Menge III; Holzansatz vollständig erhitzt; feuchte abgemessene Rohstoffmenge I am Gradanfang; eine Portion kalten Ansatzes, Mittelstufe; abgemessener trockener Drogenanteil I; vollständig getrocknete Charge aus Anteil I der erhitzten Holzdroge; Anteil I des heißen Holzansatzes; ein Maß Rohdroge I.	1	0	1	NONE	1	NONE	13	1	0	0	0	0	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f86v6	f86v6.5	T	B	2	12	tar lol chol olkar daiin chear or otshey qokar opchey taiky qotar	NOMINAL_REGISTER	ZUSTANDSLISTE	Kalte Drogenfraktion I; Holzstoff; trocken; Fraktion I des heißen Holzansatzes; drei Portionen davon; trockene Fraktion I; Drogenportion; kaltes Mazerat in der Mitte des Grades; heiße Drogenfraktion I; Trockenpulver, Form I; kalt angesetzte Charge, leicht angewärmt; kalte Drogenfraktion I.	share	Kalter Drogenanteil I; Holzstoff; trocken; Anteil I des heißen Holzansatzes; drei Portionen davon; trockene Fraktion I; Drogenportion; kaltes Mazerat in der Mitte des Grades; heißer Drogenanteil I; Trockenpulver, Form I; kalt angesetzte Charge, leicht angewärmt; kalter Drogenanteil I.	4	1|4|9|12	#1 tar: kalte Drogenfraktion I → kalter Drogenanteil I [C004] || #4 olkar: Fraktion I des heißen Holzansatzes → Anteil I des heißen Holzansatzes [H011] || #9 qokar: heiße Drogenfraktion I → heißer Drogenanteil I [H013] || #12 qotar: kalte Drogenfraktion I → kalter Drogenanteil I [H014] || #4–5 olkar|daiin: gebunden → Anteil I des heißen Holzansatzes; drei Portionen davon [B002]	R005: Anteil I des heißen Holzauszugs; drei Portionen davon	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Kalter Drogenanteil I; Holzstoff; trocken; Anteil I des heißen Holzansatzes; drei Portionen davon; trockener Drogenanteil I; Drogenportion; kaltes Mazerat in der Mitte des Grades; heißer Drogenanteil I; Trockenpulver, Form I; kalt angesetzte Charge, leicht angewärmt; kalter Drogenanteil I.	1	6	#6 chear: trockene Fraktion I → trockener Drogenanteil I [M021; LEARNED_WHOLE_WITH_SHARE_RENDERER]	#6 chear: trocken gebundene Sortierklasse I	B002 olkar|daiin: Anteil I des heißen Holzansatzes; drei Portionen davon	38	290	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	NOMINAL_REGISTER	Kalter Drogenanteil I; Holzstoff; trocken; Anteil I des heißen Holzansatzes; drei Portionen davon; trockener Drogenanteil I; Drogenportion; kaltes Mazerat in der Mitte des Grades; heißer Drogenanteil I; Trockenpulver, Form I; kalt angesetzte Charge, leicht angewärmt; kalter Drogenanteil I.	1	0	1	NONE	1	f86v6.5#4-5	12	1	0	0	0	0	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f88r	f88r.19	P	A	1	8	dchey chokol daiin qoekol qoekol qockhol okol cheol	ACTION_SEQUENCE	ARBEITSGANG	Eine abgemessene Portion bis zur Mittelstufe trocknen; heißer Absud aus Trockengut; Qualitätsgrad III dieses heißen Absuds; heißen Drogenstoff der Mittelstufe zugeben; heißen Drogenstoff der Mittelstufe zugeben; Drogenstoff aus Arzneikompositum zugeben; heißer Ansatzstoff; trockener Drogenstoff.	share	Eine abgemessene Portion bis zur Mittelstufe trocknen; heißer Absud aus Trockengut; Qualitätsgrad III dieses heißen Absuds; heißen Drogenstoff der Mittelstufe zugeben; heißen Drogenstoff der Mittelstufe zugeben; Drogenstoff aus Arzneikompositum zugeben; heißer Ansatzstoff; trockener Drogenstoff.	0	NONE	NONE	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Eine abgemessene Portion bis zur Mittelstufe trocknen; heißer Absud aus Trockengut; Qualitätsgrad III dieses heißen Absuds; heißen Drogenstoff der Mittelstufe zugeben; heißen Drogenstoff der Mittelstufe zugeben; Drogenstoff aus Arzneikompositum zugeben; heißer Ansatzstoff; trockener Drogenstoff.	0	NONE	NONE	NONE	NONE	34	296	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	Eine abgemessene Portion bis zur Mittelstufe trocknen. Heißer Absud aus Trockengut; Qualitätsgrad III dieses heißen Absuds. Heißen Drogenstoff der Mittelstufe zugeben. Heißen Drogenstoff der Mittelstufe zugeben. Drogenstoff aus Arzneikompositum zugeben. Heißer Ansatzstoff; trockener Drogenstoff.	6	4	2	1|3|4|5	2|6	NONE	1|3|4|5|6|8	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
f8r	f8r.15	H	A	1	10	dchey ckhol chol chey kc chy daiin dol daiiiry ckhy	MIXED_RECORD	HYBRID_ARBEIT_UND_ZUSTAND	Eine abgemessene Portion bis zur Mittelstufe trocknen; Drogenstoff aus Arzneikompositum; trocken; trocken in der Mitte des Grades; Charge unter Wärme getrockneter Droge; trocken am Anfang des Grades; drei Materialmaße; Materialmaß; abgemessene vierte Trockenfraktion, Anfangsstufe; Arzneikompositum am Gradanfang.	share	Eine abgemessene Portion bis zur Mittelstufe trocknen; Drogenstoff aus Arzneikompositum; trocken; trocken in der Mitte des Grades; Charge unter Wärme getrockneter Droge; trocken am Anfang des Grades; drei Materialmaße; Materialmaß; abgemessene vierte Trockenfraktion, Anfangsstufe; Arzneikompositum am Gradanfang.	0	NONE	NONE	NONE	SCOPED_INDEXED_MATERIAL_SHARE_RENDERER__NO_LOCAL_R_REDEFINITION	Eine abgemessene Portion bis zur Mittelstufe trocknen; Drogenstoff aus Arzneikompositum; trocken; trocken in der Mitte des Grades; Charge unter Wärme getrockneter Droge; trocken am Anfang des Grades; drei Materialmaße; Materialmaß; abgemessener Drogenanteil IV, leicht getrocknet; Arzneikompositum am Gradanfang.	1	9	#9 daiiiry: abgemessene vierte Trockenfraktion, Anfangsstufe → abgemessener Drogenanteil IV, leicht getrocknet [M022; COMPOSED_ALTERNATE_READING]	#9 daiiiry: abgemessener Anteil IV, lediglich abgeschlossen	NONE	38	312	ZERO_FRAKTION_EXACT_CARD_READER__NO_FREE_SUBSTRING_EXPORT	HYBRID_LIST_WITH_ACTION_ISLANDS	Eine abgemessene Portion bis zur Mittelstufe trocknen. Drogenstoff aus Arzneikompositum; trocken; trocken in der Mitte des Grades; Charge unter Wärme getrockneter Droge; trocken am Anfang des Grades; drei Materialmaße; Materialmaß; abgemessener Drogenanteil IV, leicht getrocknet; Arzneikompositum am Gradanfang.	2	1	1	1	2	NONE	1|10	1	0	0	0	1	PUNCTUATION_ONLY_CLAUSE_REALIZATION__V67_WORDS_AND_SPANS_FROZEN
