world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
LIGHTNESS	f76r.24	IT2a	"[""IT2a|f76r.24|G001"", ""IT2a|f76r.24|G002"", ""IT2a|f76r.24|G003"", ""IT2a|f76r.24|G004"", ""IT2a|f76r.24|G005"", ""IT2a|f76r.24|G006"", ""IT2a|f76r.24|G007"", ""IT2a|f76r.24|G008"", ""IT2a|f76r.24|G009"", ""IT2a|f76r.24|G010"", ""IT2a|f76r.24|G011"", ""IT2a|f76r.24|G012""]"	"[""dalshedy"", ""qol"", ""sheedy"", ""qokaldy"", ""chepy"", ""dain"", ""alolor"", ""olain"", ""chedy"", ""shecthy"", ""qokeey"", ""lor""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dalshedy]"", ""daraus?"", ""wenn?"", ""[qokaldy]"", ""[chepy]"", ""[dain]"", ""[alolor]"", ""[olain]"", ""wird?"", ""[shecthy]"", ""Feuer?"", ""[lor]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.24	RF1b	"[""RF1b|f76r.24|G001"", ""RF1b|f76r.24|G002"", ""RF1b|f76r.24|G003"", ""RF1b|f76r.24|G004"", ""RF1b|f76r.24|G005"", ""RF1b|f76r.24|G006"", ""RF1b|f76r.24|G007"", ""RF1b|f76r.24|G008"", ""RF1b|f76r.24|G009"", ""RF1b|f76r.24|G010"", ""RF1b|f76r.24|G011""]"	"[""dalshedy"", ""qol{ch'}eedy"", ""qokaldy"", ""chepy"", ""dain"", ""alolor"", ""olain"", ""chedy"", ""shecthy"", ""qokey"", ""lar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dalshedy]"", ""[qol{ch'}eedy]"", ""[qokaldy]"", ""[chepy]"", ""[dain]"", ""[alolor]"", ""[olain]"", ""wird?"", ""[shecthy]"", ""[qokey]"", ""[lar]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.24	RF1b	"[""RF1b|f76r.24|G001"", ""RF1b|f76r.24|G002"", ""RF1b|f76r.24|G003"", ""RF1b|f76r.24|G004"", ""RF1b|f76r.24|G005"", ""RF1b|f76r.24|G006"", ""RF1b|f76r.24|G007"", ""RF1b|f76r.24|G008"", ""RF1b|f76r.24|G009"", ""RF1b|f76r.24|G010"", ""RF1b|f76r.24|G011""]"	"[""dalshedy"", ""qol{ch'}eedy"", ""qokaldy"", ""chepy"", ""dain"", ""alolor"", ""olain"", ""chedy"", ""shecthy"", ""qokey"", ""lar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dalshedy]"", ""[qol{ch'}eedy]"", ""[qokaldy]"", ""[chepy]"", ""[dain]"", ""[alolor]"", ""[olain]"", ""wird?"", ""[shecthy]"", ""[qokey]"", ""[lar]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.33	ZL3b	"[""ZL3b|f76r.33|G001"", ""ZL3b|f76r.33|G002"", ""ZL3b|f76r.33|G003"", ""ZL3b|f76r.33|G004"", ""ZL3b|f76r.33|G005"", ""ZL3b|f76r.33|G006"", ""ZL3b|f76r.33|G007"", ""ZL3b|f76r.33|G008"", ""ZL3b|f76r.33|G009"", ""ZL3b|f76r.33|G010"", ""ZL3b|f76r.33|G011"", ""ZL3b|f76r.33|G012"", ""ZL3b|f76r.33|G013"", ""ZL3b|f76r.33|G014"", ""ZL3b|f76r.33|G015"", ""ZL3b|f76r.33|G016""]"	"[""qokedy"", ""lkey"", ""kal"", ""shedy"", ""qopchey"", ""qo"", ""l"", ""pchedy"", ""okchy"", ""chckhy"", ""shey"", ""lol"", ""r"", ""ol"", ""sheey"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokedy]"", ""[lkey]"", ""[kal]"", ""[shedy]"", ""[qopchey]"", ""[qo]"", ""[l]"", ""[pchedy]"", ""[okchy]"", ""[chckhy]"", ""[shey]"", ""[lol]"", ""[r]"", ""[ol]"", ""[sheey]"", ""[dar]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.33	ZL3b	"[""ZL3b|f76r.33|G001"", ""ZL3b|f76r.33|G002"", ""ZL3b|f76r.33|G003"", ""ZL3b|f76r.33|G004"", ""ZL3b|f76r.33|G005"", ""ZL3b|f76r.33|G006"", ""ZL3b|f76r.33|G007"", ""ZL3b|f76r.33|G008"", ""ZL3b|f76r.33|G009"", ""ZL3b|f76r.33|G010"", ""ZL3b|f76r.33|G011"", ""ZL3b|f76r.33|G012"", ""ZL3b|f76r.33|G013"", ""ZL3b|f76r.33|G014"", ""ZL3b|f76r.33|G015"", ""ZL3b|f76r.33|G016""]"	"[""qokedy"", ""lkey"", ""kal"", ""shedy"", ""qopchey"", ""qo"", ""l"", ""pchedy"", ""okchy"", ""chckhy"", ""shey"", ""lol"", ""r"", ""ol"", ""sheey"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokedy]"", ""[lkey]"", ""[kal]"", ""[shedy]"", ""[qopchey]"", ""[qo]"", ""[l]"", ""[pchedy]"", ""[okchy]"", ""[chckhy]"", ""[shey]"", ""[lol]"", ""[r]"", ""[ol]"", ""[sheey]"", ""[dar]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.33	IT2a	"[""IT2a|f76r.33|G001"", ""IT2a|f76r.33|G002"", ""IT2a|f76r.33|G003"", ""IT2a|f76r.33|G004"", ""IT2a|f76r.33|G005"", ""IT2a|f76r.33|G006"", ""IT2a|f76r.33|G007"", ""IT2a|f76r.33|G008"", ""IT2a|f76r.33|G009"", ""IT2a|f76r.33|G010"", ""IT2a|f76r.33|G011"", ""IT2a|f76r.33|G012"", ""IT2a|f76r.33|G013"", ""IT2a|f76r.33|G014""]"	"[""qokedy"", ""lkey"", ""kal"", ""shedy"", ""qopchey"", ""qol"", ""pchedy"", ""okchy"", ""chckhy"", ""shey"", ""lol"", ""ral"", ""sheey"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokedy]"", ""[lkey]"", ""[kal]"", ""[shedy]"", ""[qopchey]"", ""daraus?"", ""[pchedy]"", ""[okchy]"", ""[chckhy]"", ""[shey]"", ""[lol]"", ""[ral]"", ""[sheey]"", ""[dar]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.33	IT2a	"[""IT2a|f76r.33|G001"", ""IT2a|f76r.33|G002"", ""IT2a|f76r.33|G003"", ""IT2a|f76r.33|G004"", ""IT2a|f76r.33|G005"", ""IT2a|f76r.33|G006"", ""IT2a|f76r.33|G007"", ""IT2a|f76r.33|G008"", ""IT2a|f76r.33|G009"", ""IT2a|f76r.33|G010"", ""IT2a|f76r.33|G011"", ""IT2a|f76r.33|G012"", ""IT2a|f76r.33|G013"", ""IT2a|f76r.33|G014""]"	"[""qokedy"", ""lkey"", ""kal"", ""shedy"", ""qopchey"", ""qol"", ""pchedy"", ""okchy"", ""chckhy"", ""shey"", ""lol"", ""ral"", ""sheey"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokedy]"", ""[lkey]"", ""[kal]"", ""[shedy]"", ""[qopchey]"", ""daraus?"", ""[pchedy]"", ""[okchy]"", ""[chckhy]"", ""[shey]"", ""[lol]"", ""[ral]"", ""[sheey]"", ""[dar]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.33	RF1b	"[""RF1b|f76r.33|G001"", ""RF1b|f76r.33|G002"", ""RF1b|f76r.33|G003"", ""RF1b|f76r.33|G004"", ""RF1b|f76r.33|G005"", ""RF1b|f76r.33|G006"", ""RF1b|f76r.33|G007"", ""RF1b|f76r.33|G008"", ""RF1b|f76r.33|G009"", ""RF1b|f76r.33|G010"", ""RF1b|f76r.33|G011"", ""RF1b|f76r.33|G012"", ""RF1b|f76r.33|G013"", ""RF1b|f76r.33|G014"", ""RF1b|f76r.33|G015""]"	"[""qokedy"", ""lkey"", ""kal"", ""she@152;y"", ""qopchey"", ""qol"", ""pchedy"", ""okchy"", ""chckhy"", ""shey"", ""lol"", ""r"", ""al"", ""sheey"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokedy]"", ""[lkey]"", ""[kal]"", ""[she@152;y]"", ""[qopchey]"", ""daraus?"", ""[pchedy]"", ""[okchy]"", ""[chckhy]"", ""[shey]"", ""[lol]"", ""[r]"", ""[al]"", ""[sheey]"", ""[dar]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.33	RF1b	"[""RF1b|f76r.33|G001"", ""RF1b|f76r.33|G002"", ""RF1b|f76r.33|G003"", ""RF1b|f76r.33|G004"", ""RF1b|f76r.33|G005"", ""RF1b|f76r.33|G006"", ""RF1b|f76r.33|G007"", ""RF1b|f76r.33|G008"", ""RF1b|f76r.33|G009"", ""RF1b|f76r.33|G010"", ""RF1b|f76r.33|G011"", ""RF1b|f76r.33|G012"", ""RF1b|f76r.33|G013"", ""RF1b|f76r.33|G014"", ""RF1b|f76r.33|G015""]"	"[""qokedy"", ""lkey"", ""kal"", ""she@152;y"", ""qopchey"", ""qol"", ""pchedy"", ""okchy"", ""chckhy"", ""shey"", ""lol"", ""r"", ""al"", ""sheey"", ""dar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokedy]"", ""[lkey]"", ""[kal]"", ""[she@152;y]"", ""[qopchey]"", ""daraus?"", ""[pchedy]"", ""[okchy]"", ""[chckhy]"", ""[shey]"", ""[lol]"", ""[r]"", ""[al]"", ""[sheey]"", ""[dar]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.35	ZL3b	"[""ZL3b|f76r.35|G001"", ""ZL3b|f76r.35|G002"", ""ZL3b|f76r.35|G003"", ""ZL3b|f76r.35|G004"", ""ZL3b|f76r.35|G005"", ""ZL3b|f76r.35|G006"", ""ZL3b|f76r.35|G007"", ""ZL3b|f76r.35|G008"", ""ZL3b|f76r.35|G009"", ""ZL3b|f76r.35|G010"", ""ZL3b|f76r.35|G011"", ""ZL3b|f76r.35|G012""]"	"[""sain"", ""shedy"", ""lshey"", ""qokal"", ""chcthy"", ""okeolor"", ""cheol"", ""otar"", ""chedy"", ""qol"", ""chcthy"", ""chckhy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sain]"", ""[shedy]"", ""[lshey]"", ""[qokal]"", ""[chcthy]"", ""[okeolor]"", ""[cheol]"", ""[otar]"", ""wird?"", ""daraus?"", ""[chcthy]"", ""[chckhy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.35	ZL3b	"[""ZL3b|f76r.35|G001"", ""ZL3b|f76r.35|G002"", ""ZL3b|f76r.35|G003"", ""ZL3b|f76r.35|G004"", ""ZL3b|f76r.35|G005"", ""ZL3b|f76r.35|G006"", ""ZL3b|f76r.35|G007"", ""ZL3b|f76r.35|G008"", ""ZL3b|f76r.35|G009"", ""ZL3b|f76r.35|G010"", ""ZL3b|f76r.35|G011"", ""ZL3b|f76r.35|G012""]"	"[""sain"", ""shedy"", ""lshey"", ""qokal"", ""chcthy"", ""okeolor"", ""cheol"", ""otar"", ""chedy"", ""qol"", ""chcthy"", ""chckhy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sain]"", ""[shedy]"", ""[lshey]"", ""[qokal]"", ""[chcthy]"", ""[okeolor]"", ""[cheol]"", ""[otar]"", ""wird?"", ""daraus?"", ""[chcthy]"", ""[chckhy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.35	IT2a	"[""IT2a|f76r.35|G001"", ""IT2a|f76r.35|G002"", ""IT2a|f76r.35|G003"", ""IT2a|f76r.35|G004"", ""IT2a|f76r.35|G005"", ""IT2a|f76r.35|G006"", ""IT2a|f76r.35|G007"", ""IT2a|f76r.35|G008"", ""IT2a|f76r.35|G009"", ""IT2a|f76r.35|G010"", ""IT2a|f76r.35|G011"", ""IT2a|f76r.35|G012""]"	"[""saiin"", ""shedy"", ""lshey"", ""qokal"", ""chcthy"", ""okeolor"", ""cheol"", ""otar"", ""chedy"", ""qol"", ""chcthy"", ""chckhy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[saiin]"", ""[shedy]"", ""[lshey]"", ""[qokal]"", ""[chcthy]"", ""[okeolor]"", ""[cheol]"", ""[otar]"", ""wird?"", ""daraus?"", ""[chcthy]"", ""[chckhy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.35	IT2a	"[""IT2a|f76r.35|G001"", ""IT2a|f76r.35|G002"", ""IT2a|f76r.35|G003"", ""IT2a|f76r.35|G004"", ""IT2a|f76r.35|G005"", ""IT2a|f76r.35|G006"", ""IT2a|f76r.35|G007"", ""IT2a|f76r.35|G008"", ""IT2a|f76r.35|G009"", ""IT2a|f76r.35|G010"", ""IT2a|f76r.35|G011"", ""IT2a|f76r.35|G012""]"	"[""saiin"", ""shedy"", ""lshey"", ""qokal"", ""chcthy"", ""okeolor"", ""cheol"", ""otar"", ""chedy"", ""qol"", ""chcthy"", ""chckhy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[saiin]"", ""[shedy]"", ""[lshey]"", ""[qokal]"", ""[chcthy]"", ""[okeolor]"", ""[cheol]"", ""[otar]"", ""wird?"", ""daraus?"", ""[chcthy]"", ""[chckhy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.35	RF1b	"[""RF1b|f76r.35|G001"", ""RF1b|f76r.35|G002"", ""RF1b|f76r.35|G003"", ""RF1b|f76r.35|G004"", ""RF1b|f76r.35|G005"", ""RF1b|f76r.35|G006"", ""RF1b|f76r.35|G007"", ""RF1b|f76r.35|G008"", ""RF1b|f76r.35|G009"", ""RF1b|f76r.35|G010"", ""RF1b|f76r.35|G011"", ""RF1b|f76r.35|G012""]"	"[""sain"", ""{ch'}edy"", ""lshey"", ""qokal"", ""chcthy"", ""okeolor"", ""cheol"", ""otar"", ""chedy"", ""qol"", ""chcthy"", ""chckhy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sain]"", ""[{ch'}edy]"", ""[lshey]"", ""[qokal]"", ""[chcthy]"", ""[okeolor]"", ""[cheol]"", ""[otar]"", ""wird?"", ""daraus?"", ""[chcthy]"", ""[chckhy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.35	RF1b	"[""RF1b|f76r.35|G001"", ""RF1b|f76r.35|G002"", ""RF1b|f76r.35|G003"", ""RF1b|f76r.35|G004"", ""RF1b|f76r.35|G005"", ""RF1b|f76r.35|G006"", ""RF1b|f76r.35|G007"", ""RF1b|f76r.35|G008"", ""RF1b|f76r.35|G009"", ""RF1b|f76r.35|G010"", ""RF1b|f76r.35|G011"", ""RF1b|f76r.35|G012""]"	"[""sain"", ""{ch'}edy"", ""lshey"", ""qokal"", ""chcthy"", ""okeolor"", ""cheol"", ""otar"", ""chedy"", ""qol"", ""chcthy"", ""chckhy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sain]"", ""[{ch'}edy]"", ""[lshey]"", ""[qokal]"", ""[chcthy]"", ""[okeolor]"", ""[cheol]"", ""[otar]"", ""wird?"", ""daraus?"", ""[chcthy]"", ""[chckhy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.53	ZL3b	"[""ZL3b|f76r.53|G001"", ""ZL3b|f76r.53|G002"", ""ZL3b|f76r.53|G003"", ""ZL3b|f76r.53|G004"", ""ZL3b|f76r.53|G005"", ""ZL3b|f76r.53|G006"", ""ZL3b|f76r.53|G007"", ""ZL3b|f76r.53|G008"", ""ZL3b|f76r.53|G009"", ""ZL3b|f76r.53|G010"", ""ZL3b|f76r.53|G011""]"	"[""saiin"", ""qol"", ""shedy"", ""ol"", ""chedor"", ""chal"", ""shed"", ""qoteedy"", ""dshdy"", ""okal"", ""chedyl""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[saiin]"", ""daraus?"", ""[shedy]"", ""[ol]"", ""[chedor]"", ""[chal]"", ""[shed]"", ""[qoteedy]"", ""[dshdy]"", ""[okal]"", ""[chedyl]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.53	ZL3b	"[""ZL3b|f76r.53|G001"", ""ZL3b|f76r.53|G002"", ""ZL3b|f76r.53|G003"", ""ZL3b|f76r.53|G004"", ""ZL3b|f76r.53|G005"", ""ZL3b|f76r.53|G006"", ""ZL3b|f76r.53|G007"", ""ZL3b|f76r.53|G008"", ""ZL3b|f76r.53|G009"", ""ZL3b|f76r.53|G010"", ""ZL3b|f76r.53|G011""]"	"[""saiin"", ""qol"", ""shedy"", ""ol"", ""chedor"", ""chal"", ""shed"", ""qoteedy"", ""dshdy"", ""okal"", ""chedyl""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[saiin]"", ""daraus?"", ""[shedy]"", ""[ol]"", ""[chedor]"", ""[chal]"", ""[shed]"", ""[qoteedy]"", ""[dshdy]"", ""[okal]"", ""[chedyl]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.53	IT2a	"[""IT2a|f76r.53|G001"", ""IT2a|f76r.53|G002"", ""IT2a|f76r.53|G003"", ""IT2a|f76r.53|G004"", ""IT2a|f76r.53|G005"", ""IT2a|f76r.53|G006"", ""IT2a|f76r.53|G007"", ""IT2a|f76r.53|G008"", ""IT2a|f76r.53|G009"", ""IT2a|f76r.53|G010"", ""IT2a|f76r.53|G011""]"	"[""saiin"", ""qol"", ""shedy"", ""ol"", ""chedor"", ""chal"", ""shed"", ""qoteedy"", ""dshedy"", ""okal"", ""chedyl""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[saiin]"", ""daraus?"", ""[shedy]"", ""[ol]"", ""[chedor]"", ""[chal]"", ""[shed]"", ""[qoteedy]"", ""[dshedy]"", ""[okal]"", ""[chedyl]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.53	IT2a	"[""IT2a|f76r.53|G001"", ""IT2a|f76r.53|G002"", ""IT2a|f76r.53|G003"", ""IT2a|f76r.53|G004"", ""IT2a|f76r.53|G005"", ""IT2a|f76r.53|G006"", ""IT2a|f76r.53|G007"", ""IT2a|f76r.53|G008"", ""IT2a|f76r.53|G009"", ""IT2a|f76r.53|G010"", ""IT2a|f76r.53|G011""]"	"[""saiin"", ""qol"", ""shedy"", ""ol"", ""chedor"", ""chal"", ""shed"", ""qoteedy"", ""dshedy"", ""okal"", ""chedyl""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[saiin]"", ""daraus?"", ""[shedy]"", ""[ol]"", ""[chedor]"", ""[chal]"", ""[shed]"", ""[qoteedy]"", ""[dshedy]"", ""[okal]"", ""[chedyl]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f76r.53	RF1b	"[""RF1b|f76r.53|G001"", ""RF1b|f76r.53|G002"", ""RF1b|f76r.53|G003"", ""RF1b|f76r.53|G004"", ""RF1b|f76r.53|G005"", ""RF1b|f76r.53|G006"", ""RF1b|f76r.53|G007"", ""RF1b|f76r.53|G008"", ""RF1b|f76r.53|G009"", ""RF1b|f76r.53|G010"", ""RF1b|f76r.53|G011""]"	"[""saiin"", ""qol"", ""{ch'}edy"", ""ol"", ""chedor"", ""chal"", ""shed"", ""qoteedy"", ""dshedy"", ""okal"", ""chedyl""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[saiin]"", ""daraus?"", ""[{ch'}edy]"", ""[ol]"", ""[chedor]"", ""[chal]"", ""[shed]"", ""[qoteedy]"", ""[dshedy]"", ""[okal]"", ""[chedyl]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f76r.53	RF1b	"[""RF1b|f76r.53|G001"", ""RF1b|f76r.53|G002"", ""RF1b|f76r.53|G003"", ""RF1b|f76r.53|G004"", ""RF1b|f76r.53|G005"", ""RF1b|f76r.53|G006"", ""RF1b|f76r.53|G007"", ""RF1b|f76r.53|G008"", ""RF1b|f76r.53|G009"", ""RF1b|f76r.53|G010"", ""RF1b|f76r.53|G011""]"	"[""saiin"", ""qol"", ""{ch'}edy"", ""ol"", ""chedor"", ""chal"", ""shed"", ""qoteedy"", ""dshedy"", ""okal"", ""chedyl""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[saiin]"", ""daraus?"", ""[{ch'}edy]"", ""[ol]"", ""[chedor]"", ""[chal]"", ""[shed]"", ""[qoteedy]"", ""[dshedy]"", ""[okal]"", ""[chedyl]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
