unified_id	section	page	record_or_locus	case_ids	surface	local_identity	semantic_component_parse	workshop_role_de	owner_or_namespace_de	case_material_or_label_policy_de	architecture_role	learning_mode	required_for_case	orientation	cross_page_key
ASTRO:A1:G021	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.10	C1|C2	lkshy	A1:G021	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G022	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.10	C1|C2	kchy	A1:G022	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G023	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.10	C1|C2	okar	A1:G023	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G024	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.11	C1|C2	chky	A1:G024	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G025	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.11	C1|C2	chykchs	A1:G025	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G026	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.11	C1|C2	chy	A1:G026	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G027	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.12	C1|C2	ykees	A1:G027	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G028	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.12	C1|C2	ykchos	A1:G028	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G029	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.13	C1|C2	opodchol	A1:G029	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G030	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.13	C1|C2	s	A1:G030	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G031	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.13	C1|C2	ain	A1:G031	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G032	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.13	C1|C2	aldy	A1:G032	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G033	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.14	C1|C2	soeey	A1:G033	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G034	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.14	C1|C2	doiin	A1:G034	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G035	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.14	C1|C2	oldy	A1:G035	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_RIGHT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G036	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.15	C4|C5	dolchsody	A1:G036	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G037	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.16	C4|C5	odaeiin	A1:G037	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G038	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.16	C4|C5	okoes	A1:G038	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G039	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.16	C4|C5	oekain	A1:G039	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G040	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.16	C4|C5	y	A1:G040	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G041	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.17	C4|C5	otchey	A1:G041	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G042	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.17	C4|C5	soraiir	A1:G042	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G043	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.17	C4|C5	dy	A1:G043	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G044	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.18	C4|C5	qopchy	A1:G044	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G045	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.18	C4|C5	daiin	A1:G045	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G046	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.18	C4|C5	dal	A1:G046	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G047	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.19	C4|C5	ydchos	A1:G047	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G048	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.19	C4|C5	ain	A1:G048	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G049	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.19	C4|C5	ar	A1:G049	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G050	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.19	C4|C5	amy	A1:G050	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G051	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.20	C4|C5	chocfhy	A1:G051	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G052	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.20	C4|C5	saral	A1:G052	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G053	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.21	C4|C5	sain	A1:G053	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G054	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.21	C4|C5	am	A1:G054	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G055	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.21	C4|C5	ar	A1:G055	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G056	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.22	C4|C5	okal	A1:G056	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G057	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.23	C4|C5	oparchy	A1:G057	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G058	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.23	C4|C5	salsain	A1:G058	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G059	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.24	C4|C5	sodar	A1:G059	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G060	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.24	C4|C5	ofar	A1:G060	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G061	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.24	C4|C5	ar	A1:G061	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G062	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.25	C4|C5	ydam	A1:G062	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G063	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.26	C4|C5	yteoor	A1:G063	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G064	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.26	C4|C5	yto	A1:G064	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G065	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.26	C4|C5	ykor	A1:G065	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G066	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.27	C4|C5	okeo	A1:G066	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G067	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.27	C4|C5	r	A1:G067	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G068	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.27	C4|C5	aiin	A1:G068	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G069	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.27	C4|C5	am	A1:G069	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G070	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.28	C4|C5	okain	A1:G070	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G071	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.28	C4|C5	am	A1:G071	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G072	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.29	C4|C5	ytody	A1:G072	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G073	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.29	C4|C5	saiin	A1:G073	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G074	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.30	C4|C5	ochol	A1:G074	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G075	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.30	C4|C5	olol	A1:G075	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G076	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.31	C4|C5	opcholdy	A1:G076	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G077	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.32	C4|C5	dosar	A1:G077	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A1:G078	ASTRO_OPTIONAL_LABEL	f67r2	f67r2.32	C4|C5	odas	A1:G078	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F67_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
