gdt755_occurrence_id	bridge_rank	surface	selected_role_axes_not_used_as_self_anchor	gdt754_whole_default_not_used_as_self_anchor	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	line_position	paragraph_first_token	paragraph_last_token	section	language	hand	written_line_eva	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	independent_anchor_count	independent_anchor_surfaces	independent_anchor_tags	independent_anchor_evidence	field_channel	slot_class	suspect_172_neighbor_cells_with_axes_excluded	unknown_neighbor_cells	target_current_cache_value_not_used_as_anchor	target_current_cache_confidence_not_used_as_anchor	all_172_productive_compound_axes_excluded_from_field	reader_exact_target	literal_identity	confirmed_lexeme	component_export_credit
G755-O0233	20	otaly	COLD|BEGIN_STAGE|LEVEL_I|MATERIAL|PREPARATION|CLOSE	Arbeitshypothese: kalt/kühl, Anfangsstufe, Index/Stufe I, Stoff-/Materialrolle, Zubereitungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f99v	f99	f99v.6	1	1	0.000000	SINGLE	0	0	P	A	1	otaly	0	0	LINE_EDGE_AFTER_R0	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	Rohstoff-I-Ansatz leicht kühlen und abschließen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0234	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f99v	f99	f99v.11	4	8	0.428571	MIDDLE	0	0	P	A	1	okoiin choty qokchol qokeol okoldy qoldy toly daiin	3	1	LINE_EDGE_AFTER_R3	CURRENT_CLOSE_INCLUDED_R1	1	3	qokchol|choty|okoldy	HOT|COLD|DRY|MATERIAL|PREPARATION|CLOSE|END_STAGE	L2 choty=kalter Trockenansatz [COLD|DRY|PREPARATION;W3_SOLID_WORKING_THEORY] || L1 qokchol=heiß-trockenes Drogenmaterial [HOT|DRY|MATERIAL;W3_SOLID_WORKING_THEORY] || R1 okoldy=erhitzten Ansatzstoff fertigstellen [HOT|MATERIAL|PREPARATION|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	1	0	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0235	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f99v	f99	f99v.12	2	10	0.111111	MIDDLE	0	0	P	A	1	qokeo qokeol chockhy otol daiin oty otoey da chor aiin	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	2	qokeo|otol	HOT|COLD|PREPARATION	L1 qokeo=bereite einen heißen Auszug [HOT;W3_SOLID_WORKING_THEORY] || R2 otol=kaltes Zubereitungsgut [COLD|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0236	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f99v	f99	f99v.22	7	12	0.545455	MIDDLE	0	0	P	A	1	doiin otey o keeol s aiin okeol qokeol ctheol qokeol dy qokaiin	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	2	otey|ctheol	COLD|MATERIAL|PREPARATION|MIDDLE_STAGE	L5 otey=kalter Ansatz in der Mitte des Grades [COLD|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 ctheol=Krautdrogenstoff der Mittelstufe [MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	2	0	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0237	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f99v	f99	f99v.22	8	12	0.636364	MIDDLE	0	0	P	A	1	doiin otey o keeol s aiin okeol qokeol ctheol qokeol dy qokaiin	5	4	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	1	ctheol	MATERIAL|MIDDLE_STAGE	R1 ctheol=Krautdrogenstoff der Mittelstufe [MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	2	0	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0238	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f99v	f99	f99v.22	10	12	0.818182	MIDDLE	0	0	P	A	1	doiin otey o keeol s aiin okeol qokeol ctheol qokeol dy qokaiin	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	1	ctheol	MATERIAL|MIDDLE_STAGE	L1 ctheol=Krautdrogenstoff der Mittelstufe [MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	2	0	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0239	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f99v	f99	f99v.23	7	9	0.750000	MIDDLE	0	0	P	A	1	qokeey chol okeoldy qokol qokeolo lchol okeol sheodol qokeechom	0	2	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0240	15	qockhey	BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: Anfangsstufe, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f99v	f99	f99v.34	5	11	0.400000	MIDDLE	0	0	P	A	1	yoiin ol ol olaiin qockhey qokol olshy qokeeor or aiin doldam	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	4	olaiin|qokol|olshy|qokeeor	HOT|MOIST|AMOUNT|MATERIAL|PROCESS|END_STAGE	L1 olaiin=drei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || R1 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY] || R2 olshy=Drogenstoff leicht einweichen [MOIST|MATERIAL|PROCESS;W2_PROVISIONAL_WORKING] || R3 qokeeor=erhitze eine Portion vollständig [HOT|AMOUNT|PROCESS|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	1	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0241	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f99v	f99	f99v.38	3	7	0.333333	MIDDLE	0	0	P	A	1	ol cheey qokeol okeol okeol shokol ykey	2	4	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R4	1	2	shokol|ykey	HOT|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	R3 shokol=eingeweichten Drogenstoff im Ansatz erhitzen [HOT|MATERIAL|PREPARATION|PROCESS;W2_PROVISIONAL_WORKING] || R4 ykey=erhitze hiervon bis zur Mittelstufe und schließe ab [HOT|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	2	0	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0242	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f99v	f99	f99v.38	4	7	0.500000	MIDDLE	0	0	P	A	1	ol cheey qokeol okeol okeol shokol ykey	3	3	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R3	1	2	shokol|ykey	HOT|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	R2 shokol=eingeweichten Drogenstoff im Ansatz erhitzen [HOT|MATERIAL|PREPARATION|PROCESS;W2_PROVISIONAL_WORKING] || R3 ykey=erhitze hiervon bis zur Mittelstufe und schließe ab [HOT|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	2	0	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0243	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f99v	f99	f99v.38	5	7	0.666667	MIDDLE	0	0	P	A	1	ol cheey qokeol okeol okeol shokol ykey	4	2	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R2	1	2	shokol|ykey	HOT|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	R1 shokol=eingeweichten Drogenstoff im Ansatz erhitzen [HOT|MATERIAL|PREPARATION|PROCESS;W2_PROVISIONAL_WORKING] || R2 ykey=erhitze hiervon bis zur Mittelstufe und schließe ab [HOT|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	2	0	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0244	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f99v	f99	f99v.39	6	6	1.000000	LAST	0	0	P	A	1	dar shol okchey ckhey qokololal okeol	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	ckhey	PREPARATION|MIDDLE_STAGE	L2 ckhey=Arzneikompositum in der Gradmitte [PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	0	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0245	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f100r	f100	f100r.14	6	10	0.555556	MIDDLE	0	0	P	A	1	shor chkeey qoteey qokeody qoteold qokeol so raiin otal ykeeeo	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	1	qoteey	COLD|END_STAGE	L3 qoteey=kalt am Ende des Grades [COLD|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0246	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f100r	f100	f100r.25	10	10	1.000000	LAST	0	0	P	A	1	sheor qkeeody chol daiin ctheol olcheol cheky cheol cheockhy okeol	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	ctheol	MATERIAL|MIDDLE_STAGE	L5 ctheol=Krautdrogenstoff der Mittelstufe [MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	0	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0247	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f100v	f100	f100v.15	9	11	0.800000	MIDDLE	0	0	P	A	1	sor cheey dair ol cheol qoolkeey chol cheey qokeol chotol s	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0248	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f100v	f100	f100v.16	7	11	0.600000	MIDDLE	0	0	P	A	1	ykeeol chol chey eeoseeo s sheeo okeol ches okeor okeol dy	5	4	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	2	sheeo|okeor	HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE|END_STAGE	L1 sheeo=vollständig eingeweichter Ansatz [PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING] || R2 okeor=eine Portion Ansatz bis zur Mittelstufe erhitzen [HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	1	1	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0249	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f100v	f100	f100v.16	10	11	0.900000	MIDDLE	0	0	P	A	1	ykeeol chol chey eeoseeo s sheeo okeol ches okeor okeol dy	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	2	okeor|sheeo	HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE|END_STAGE	L4 sheeo=vollständig eingeweichter Ansatz [PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING] || L1 okeor=eine Portion Ansatz bis zur Mittelstufe erhitzen [HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	1	0	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0250	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f100v	f100	f100v.17	3	8	0.285714	MIDDLE	0	0	P	A	1	chockhey sholkcheol qokeol okol chol chotor chso solcthy	2	4	LINE_EDGE_AFTER_R2	STRICT_INITIAL_BEFORE_R5	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	2	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0251	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f100v	f100	f100v.18	10	11	0.900000	MIDDLE	0	0	P	A	1	tachso s ol cheo cheeor odaidy ckhod sh chod qokeol sal	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	2	chod|cheeor	DRY|AMOUNT|MATERIAL|PREPARATION|END_STAGE	L5 cheeor=eine Portion vollständig getrocknete Droge [DRY|AMOUNT|MATERIAL|END_STAGE;W3_SOLID_WORKING_THEORY] || L1 chod=Trockenansatz abschließen [DRY|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0252	13	orain	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f102r1	f102	f102r1.5	5	10	0.444444	MIDDLE	0	0	P	A	1	ytol sheol she olaiin orain oraroekeol chol ekey qokol dain	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	4	olaiin|she|sheol|qokol	HOT|MOIST|AMOUNT|MATERIAL|PROCESS	L3 sheol=feuchtes Material [MOIST|MATERIAL;W3_SOLID_WORKING_THEORY] || L2 she=feucht, attributiv gebunden [MOIST;W3_SOLID_WORKING_THEORY] || L1 olaiin=drei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || R4 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	2	Drogenportion II	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0253	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f102r1	f102	f102r1.9	3	7	0.333333	MIDDLE	0	0	P	A	1	daiin orsheoldy qokeol oteeody lshodykeodal qokshdy sy	2	1	LINE_EDGE_AFTER_R2	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0254	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f102r1	f102	f102r1.16	6	10	0.555556	MIDDLE	0	0	P	A	1	ddor chordam soraiin ykeey dy okeol doeoear s aral dor	2	4	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0255	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f102v2	f102	f102v2.18	3	6	0.400000	MIDDLE	0	0	P	A	1	ocheos chyokeor okeol okeol shy y	2	3	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	2	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0256	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f102v2	f102	f102v2.18	4	6	0.600000	MIDDLE	0	0	P	A	1	ocheos chyokeor okeol okeol shy y	3	2	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	2	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0257	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f102v2	f102	f102v2.32	4	12	0.272727	MIDDLE	0	0	P	A	1	dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	1	cheeor	DRY|AMOUNT|MATERIAL|END_STAGE	R5 cheeor=eine Portion vollständig getrocknete Droge [DRY|AMOUNT|MATERIAL|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0258	16	ychor	PART|PASS	Arbeitshypothese: Teil-/Fraktionsfeld, Weiterführungs-/Bezugsfeld; genaue Ganzformbedeutung offen	f102v2	f102	f102v2.35	1	10	0.000000	FIRST	0	0	P	A	1	ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin	0	1	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R2	1	1	sheol	MOIST|MATERIAL	R1 sheol=feuchtes Material [MOIST|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	nimm hiervon den Pflanzenteil	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0259	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f102v2	f102	f102v2.35	9	10	0.888889	MIDDLE	0	0	P	A	1	ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	qoky	HOT|BEGIN_STAGE	L3 qoky=heiß am Anfang des Grades [HOT|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0260	13	orain	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f102v2	f102	f102v2.39	4	4	1.000000	LAST	0	1	P	A	1	yotaiin cheor cheekey orain	3	0	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R0	1	1	cheor	DRY|PART|MATERIAL	L2 cheor=trockener Drogenteil [DRY|PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	Drogenportion II	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0261	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f102v1	f102	f102v1.9	3	10	0.222222	MIDDLE	0	0	P	A	1	teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar	2	4	LINE_EDGE_AFTER_R2	STRICT_INITIAL_BEFORE_R5	1	3	ckheey|teody|cheo	DRY|PREPARATION|END_STAGE	L2 teody=kühle den Ansatz ab und schließe [PREPARATION;W2_PROVISIONAL_WORKING] || L1 ckheey=Arzneikompositum am Gradende [PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING] || R4 cheo=trocken angesetzte Zubereitung [DRY|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0262	15	qockhey	BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: Anfangsstufe, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f102v1	f102	f102v1.23	5	8	0.571429	MIDDLE	0	0	P	A	1	ksheody sho qokey sheody qockhey olcheor odain okchody	3	3	PRIOR_CLOSE_BEFORE_R4	LINE_EDGE_AFTER_R3	1	3	qokey|sho|odain	HOT|MOIST|PREPARATION|MIDDLE_STAGE|LEVEL_II	L3 sho=feuchter Ansatz [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || L2 qokey=heiß in der Mitte des Grades [HOT|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 odain=Zubereitung, Wertstufe II [PREPARATION|LEVEL_II;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0263	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f103r	f103	f103r.9	6	14	0.384615	MIDDLE	0	0	S	B	3	oteeos ar cheal okeey shey lkaiin shey lkeor otaiin shedy otey l dy okeedaram	5	1	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R2	0	1	cheal	DRY|MATERIAL|MIDDLE_STAGE	L3 cheal=Rohstoffklasse I, trocken in der Gradmitte [DRY|MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0264	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f103r	f103	f103r.10	4	14	0.230769	MIDDLE	0	0	S	B	3	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	2	oain|chety	COLD|DRY|PART|PREPARATION	L1 oain=zwei Teile Ansatz [PART|PREPARATION;W3_SOLID_WORKING_THEORY] || R3 chety=trocken-kalte gebundene Form [COLD|DRY;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	1	0	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0265	9	okam	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	Arbeitshypothese: heiß/warm, Index/Stufe I, Mengen-/Maßfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f103r	f103	f103r.10	6	14	0.384615	MIDDLE	0	0	S	B	3	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	2	oain|chety	COLD|DRY|PART|PREPARATION	L3 oain=zwei Teile Ansatz [PART|PREPARATION;W3_SOLID_WORKING_THEORY] || R1 chety=trocken-kalte gebundene Form [COLD|DRY;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	1	0	ein Maß heißen Ansatzes	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0266	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f103r	f103	f103r.11	10	12	0.818182	MIDDLE	0	0	S	B	3	dar oteey otain lolshedy okain chey qorain shey otoy qokeol key dayky	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	1	key	HOT|MIDDLE_STAGE	R1 key=heiß in der Mitte des Grades [HOT|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	3	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0267	5	qokeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f103r	f103	f103r.12	5	9	0.500000	MIDDLE	0	0	S	B	3	oain shey shckhy oteey qokeol keedy shar aiin otedy	4	4	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R4	1	3	oteey|oain|shar	COLD|MOIST|PART|MATERIAL|PREPARATION|END_STAGE	L4 oain=zwei Teile Ansatz [PART|PREPARATION;W3_SOLID_WORKING_THEORY] || L1 oteey=kalter Ansatz am Ende des Grades [COLD|PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY] || R2 shar=angefeuchtete Drogenfraktion I [MOIST|PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
