source_position_id	event_id	record_unit_id	statement_id	surface	joint_tuple_id	family_id	controlled_phrase	dictation_status	setting_route
S325	E326	B4	B4-S004	qokylddy	eb2e4bc143f623ee03ac	A02	SCHLUSS[befestigen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S326	E327	B4	B4-S005	dain	53cd0637c6820ba5e91f	M03	MASS[Einlage]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S327	E328	B4	B4-S005	chedy	6f7ff8287eddf4da9fdb	T01	TRANSFER[Umsetzen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S328	E329	B4	B4-S005	qokeedy	7d25241b0e56c836372a	D03	ZUSTAND[Langkontakt]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S329	E330	B4	B4-S006	shckhedy	d68bc8de3bcee09db23c	T04	TRANSFER[durchlassen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S330	E331	B4	B4-S007	shckhedy	d68bc8de3bcee09db23c	T04	TRANSFER[durchlassen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S331	E332	B4	B4-S008	saiin	2f1c5e56e8f0ff459065	M01	MASS[Sollmaß]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S332	E333	B4	B4-S008	cheeky	2c1a5fd92b9e3c762242	D04	ZUSTAND[Langwärme]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S333	E334	B4	B4-S008	sheey	92e43836d82f98bf02d3	D02	ZUSTAND[Langhalt]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S334	E335	B4	B4-S008	qokedy	7db18b2f0fb7ed0fcfd3	D03	ZUSTAND[Kurzkontakt]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S335	E336	B4	B4-S009	shedy	bc4f1f5c006c74a4d26d	T05	TRANSFER[Kurzabsetzung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S336	E337	B4	B4-S010	oldy	1b1ffdd869fb1429ad03	B04	BEZUG[Fortschluss]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S337	E338	B4	B4-S011	saiin	2f1c5e56e8f0ff459065	M01	MASS[Sollmaß]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S338	E339	B4	B4-S011	cheky	d904bf7b044dd3922781	D04	ZUSTAND[Kurzwärme]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S339	E340	B4	B4-S011	okeeol	daf32e6db9e04413ce7f	B04	BEZUG[Langfortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S340	E341	B4	B4-S011	okain	1645e612504fcef59ced	M03	MASS[Zugabe]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S341	E342	B4	B4-S011	chdy	6f7ff8287eddf4da9fdb	T01	TRANSFER[Umsetzen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S342	E343	B4	B4-S011	sol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S343	E344	B4	B4-S011	lkedy	b958a512ca6a3559e86e	T03	TRANSFER[Kurzabzugsschluss]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S344	E345	B4	B4-S012	lchedy	de7321bface5628e35d6	T03	TRANSFER[abführen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S345	E346	B4	B4-S013	qokol	232195d6ff2f326322f7	Z02	ZIEL[Wiedereinsatz]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S346	E347	B4	B4-S013	shedy	bc4f1f5c006c74a4d26d	T05	TRANSFER[Kurzabsetzung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S347	E348	B4	B4-S014	or	7a4bb8136330ee4e6e56	B03	BEZUG[Ansatz]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S348	E349	B4	B4-S014	chey	b921a237be883a820352	B05	BEZUG[Diesposten]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S349	E350	B4	B4-S014	qockhey	ecce30bc8dcc400bf2c8	T04	TRANSFER[Kurzdurchgang]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S350	E351	B4	B4-S014	dairydy	8aedd154964a78e555d6	T01	TRANSFER[Laufschluss]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S351	E352	B4	B4-S015	qokain	1645e612504fcef59ced	M03	MASS[Zugabe]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S352	E353	B4	B4-S015	shey	b5df9126607030b95175	T07	TRANSFER[Klarauszug]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S353	E354	B4	B4-S015	kain	9da1b6ac2c929daea697	M02	MASS[Portion]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S354	E355	B4	B4-S015	chckhal	21ed2873b71e57269c08	T04	TRANSFER[Zielpassage]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S355	E356	B4	B4-S015	solkey	42cdc187d5b9ffc60063	T06	TRANSFER[Kurzsammlung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S356	E357	B4	B4-S015	lchedy	de7321bface5628e35d6	T03	TRANSFER[abführen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S357	E358	B4	B4-S016	qolkain	94df4847b7b16c98394a	M02	MASS[Folgeportion]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S358	E359	B4	B4-S016	dal	dd0ecaf5e27d81befffc	Z01	ZIEL[Stelle]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S359	E360	B4	B4-S016	skar	883a6708116c342cb10b	T02	TRANSFER[Quellausguss]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S360	E361	B4	B4-S016	shedy	bc4f1f5c006c74a4d26d	T05	TRANSFER[Kurzabsetzung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S361	E362	B5	B5-S001	otchdy	601b77449028deed39de	T01	TRANSFER[Nachtransfer]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S362	E363	B5	B5-S002	qokchdy	87411f84689b4f93a303	Z02	ZIEL[Neueinsatz]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S363	E364	B5	B5-S003	shedal	abb23e5e6936b4147f76	T05	TRANSFER[Zielabsetzung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S364	E365	B5	B5-S003	dal	dd0ecaf5e27d81befffc	Z01	ZIEL[Stelle]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S365	E366	B5	B5-S003	cheol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S366	E367	B5	B5-S003	lol	8c97dfde96fbc78e3355	T03	TRANSFER[Weiterabzug]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S367	E368	B5	B5-S003	chdal	00d8ebe3c68294eeac39	T01	TRANSFER[Zieltransfer]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S368	E369	B5	B5-S003	aiin	2f1c5e56e8f0ff459065	M01	MASS[Sollmaß]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S369	E370	B5	B5-S003	sol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S370	E371	B5	B5-S003	daiiin	fcc1deda9e24ec268eb0	M04	MASS[Endstufe]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S371	E372	B5	B5-S003	chedy	6f7ff8287eddf4da9fdb	T01	TRANSFER[Umsetzen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S372	E373	B6	B6-S001	solkeey	1bfd786e6b8b63734a59	T06	TRANSFER[Langsammlung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S373	E374	B6	B6-S001	qekey	43eb9aa12959b4d5cdc9	D01	ZUSTAND[Kurzbearbeitung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S374	E375	B6	B6-S001	raly	3e9c7f217843b588489d	A04	SCHLUSS[Endposten]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S375	E376	B6	B6-S001	ol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S376	E377	B6	B6-S001	daiin	2f1c5e56e8f0ff459065	M01	MASS[Sollmaß]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S377	E378	B6	B6-S001	ol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S378	E379	B6	B6-S001	dain	53cd0637c6820ba5e91f	M03	MASS[Einlage]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S379	E380	B6	B6-S001	chey	b921a237be883a820352	B05	BEZUG[Diesposten]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S380	E381	B6	B6-S001	ldalor	97ddca78c9ebcc956d04	Z01	ZIEL[Endziel]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
