unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status	shared_card_status	common_family_id	common_nucleus_de	final_register_reading_de	common_reader_path	portable_component_status	portable_atom_sequence	portable_nucleus_de	final_local_expansion_de
U549	ASTRO	f67r2	A1:G168	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	sy	AR142	ASTRO_OWNER_VALUE_142	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F04_Y_CURRENT	AKTUELLER POSTEN	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	Y	AKTUELLER POSTEN	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.
U550	ASTRO	f67r2	A1:G169	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	shees	AR140	ASTRO_OWNER_VALUE_140	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.
U551	ASTRO	f67r2	A1:G170	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	qeykeey	AR138	ASTRO_OWNER_VALUE_138	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.
U552	ASTRO	f67r2	A1:G171	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ykchey	AR143	ASTRO_OWNER_VALUE_143	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.
U553	ASTRO	f67r2	A1:G172	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ykchey	AR143	ASTRO_OWNER_VALUE_143	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.
U554	ASTRO	f67r2	A1:G173	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	qokeochy	AR139	ASTRO_OWNER_VALUE_139	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.
U555	ASTRO	f67r2	A1:G174	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	oaiin	AR135	ASTRO_OWNER_VALUE_135	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.
U556	ASTRO	f67r2	A1:G175	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	okol	AR136	ASTRO_OWNER_VALUE_136	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.
U557	ASTRO	f67r2	A1:G176	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	ar	AR134	ASTRO_OWNER_VALUE_134	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.
U558	ASTRO	f67r2	A1:G177	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	olar	AR137	ASTRO_OWNER_VALUE_137	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.
U559	ASTRO	f67r2	A1:G178	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	yshey	AR133	ASTRO_OWNER_VALUE_133	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.
U560	ASTRO	f67r2	A1:G179	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokeeody	AR131	ASTRO_OWNER_VALUE_131	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.
U561	ASTRO	f67r2	A1:G180	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	cheos	AR125	ASTRO_OWNER_VALUE_125	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.
U562	ASTRO	f67r2	A1:G181	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	oeeos	AR128	ASTRO_OWNER_VALUE_128	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.
U563	ASTRO	f67r2	A1:G182	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qockhy	AR130	ASTRO_OWNER_VALUE_130	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.
U564	ASTRO	f67r2	A1:G183	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	chos	AR126	ASTRO_OWNER_VALUE_126	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.
U565	ASTRO	f67r2	A1:G184	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	aiin	AR121	ASTRO_OWNER_VALUE_121	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F01_AIIN_VALUE	VORGABEWERT	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AIIN	VORGABEWERT	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.
U566	ASTRO	f67r2	A1:G185	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	okeeody	AR129	ASTRO_OWNER_VALUE_129	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.
U567	ASTRO	f67r2	A1:G186	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokoaiin	AR132	ASTRO_OWNER_VALUE_132	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.
U568	ASTRO	f67r2	A1:G187	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	odain	AR127	ASTRO_OWNER_VALUE_127	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.
U569	ASTRO	f67r2	A1:G188	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ar	AR123	ASTRO_OWNER_VALUE_123	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.
U570	ASTRO	f67r2	A1:G189	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	air	AR122	ASTRO_OWNER_VALUE_122	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.
U571	ASTRO	f67r2	A1:G190	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ay	AR124	ASTRO_OWNER_VALUE_124	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.
U572	ASTRO	f68r1	A2:G001	f68r1.1	A2_LEFT_PANEL_HEADER	shokchy	AR203	ASTRO_OWNER_VALUE_203	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.
U573	ASTRO	f68r1	A2:G002	f68r1.1	A2_LEFT_PANEL_HEADER	chteey	AR198	ASTRO_OWNER_VALUE_198	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.
U574	ASTRO	f68r1	A2:G003	f68r1.1	A2_LEFT_PANEL_HEADER	choteey	AR197	ASTRO_OWNER_VALUE_197	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.
