page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces
f31r	f31r.2	H	B	2	8	3	1	0	1	5	0.375000	6	6	1	0	dcheey daiin okeedy qokees s aiin shekeey qef	[dcheey:?] | Grad-/Maßwert III | heißer Ansatz am Ende des Grades, abgeschlossen | [qokees:?] | [s:?] | Menge III | [shekeey:?] | [qef:?]	OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | OPEN | OPEN	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|4|5|7|8	dcheey|qokees|s|shekeey|qef
f31r	f31r.3	H	B	2	9	6	1	0	2	3	0.666667	5	5	1	0	qokeey chey daiin qokeey sair chekey s aiin da	heiß am Ende des Grades | trocken in der Mitte des Grades | Grad-/Maßwert III | heiß am Ende des Grades | Samenfraktion II | [chekey:?] | [s:?] | Menge III | [da:?]	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	6|7|9	chekey|s|da
f31r	f31r.4	H	B	2	10	7	0	0	1	3	0.700000	8	8	1	0	qotar chy dar lo r ar cheey keeol chedy qokey	kalte Drogenfraktion I | trocken am Anfang des Grades | abgemessene Fraktion I | [lo:?] | [r:?] | Drogenfraktion I | trocken am Ende des Grades | [keeol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades	GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT649:STRONG_FAMILY_DEFAULT | OPEN | OPEN | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	4|5|8	lo|r|keeol
f31r	f31r.5	H	B	2	3	1	1	0	0	2	0.333333	2	2	1	0	daiin sheeody qokeor	Grad-/Maßwert III | [sheeody:?] | [qokeor:?]	V13:CONTEXTUAL_VALUE_SERIES | OPEN | OPEN	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE	2|3	sheeody|qokeor
f31r	f31r.6	H	B	2	8	4	0	0	0	4	0.500000	5	5	1	0	tshokeody qokedy qotedy chepos cheda s aiin dal	[tshokeody:?] | heiß in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [chepos:?] | [cheda:?] | [s:?] | Menge III | abgemessene Rohstoffmenge I	OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1|4|5|6	tshokeody|chepos|cheda|s
f31r	f31r.7	H	B	2	8	5	0	0	1	3	0.625000	6	7	1	0	ykeedar saiin checkhey sheol qokedy ykeedy chedy ldy	[ykeedar:?] | Samen/Saatgut, Typ/Charge III | trockenes Arzneikompositum in der Gradmitte | feuchtes Material | heiß in der Mitte des Grades, abgeschlossen | [ykeedy:?] | trocken in der Mitte des Grades, abgeschlossen | [ldy:?]	OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | GDT651:STRONG_LEARNED_CKH_FAMILY | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | OPEN	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|6|8	ykeedar|ykeedy|ldy
f31r	f31r.8	H	B	2	7	5	1	0	1	2	0.714286	6	6	1	0	shedy qokedy cheol cheod qokeody cheol checthy	feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trockener Drogenstoff | [cheod:?] | [qokeody:?] | trockener Drogenstoff | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT642:ROUND_01 | OPEN | OPEN | GDT642:ROUND_01 | V13:DRY_BOUND_CTH_MATERIAL	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	4|5	cheod|qokeody
f31r	f31r.9	H	B	2	4	1	0	0	0	3	0.250000	4	4	1	1	daiir sheeo shcthey okeol	abgemessene Fraktion III | [sheeo:?] | [shcthey:?] | [okeol:?]	GDT649:STRONG_FAMILY_DEFAULT | OPEN | OPEN | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	2|3|4	sheeo|shcthey|okeol
f32r	f32r.1	H	A	1	8	4	1	0	0	4	0.500000	7	7	1	0	fchaiin shykeody daiiody dain sho tchy oty qopy	[fchaiin:?] | [shykeody:?] | [daiiody:?] | Grad-/Maßwert II | feuchter Ansatz | kalt und trocken am Anfang des Grades | kalter Ansatz am Anfang des Grades | [qopy:?]	OPEN | OPEN | OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|2|3|8	fchaiin|shykeody|daiiody|qopy
f32r	f32r.10	H	A	1	3	1	0	0	1	2	0.333333	1	1	1	0	dchor ctho daiin	[dchor:?] | [ctho:?] | Grad-/Maßwert III	OPEN | OPEN | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	1|2	dchor|ctho
f32r	f32r.11	H	A	1	3	0	0	0	0	3	0.000000	3	3	1	1	shos chckhol n	[shos:?] | [chckhol:?] | [n:?]	OPEN | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|3	shos|chckhol|n
f32r	f32r.12	H	A	1	2	1	0	0	1	1	0.500000	1	1	1	0	shodaiin tol	[shodaiin:?] | kalt; nominal kaltes Gut/Material	OPEN | V13:COLD_OL_FORM	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	1	shodaiin
f32r	f32r.13	H	A	1	5	5	2	0	2	0	1.000000	3	3	1	0	otcho rol dain daiin cthy	kalt-trockene Zubereitung | Wurzelstoff | Qualitätsgrad II | Grad-/Maßwert III | CTH-Drogenmaterial	GDT650:STRONG_ATTESTED_FAMILY | V13:SCOPED_CONCRETE_HEAD_FORM | V13:CONTEXTUAL_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE
f32r	f32r.14	H	A	1	5	3	1	0	2	2	0.600000	2	2	1	0	schey qot shey daiin cths	Samen/Saatgut, trocken gebunden, Form I | [qot:?] | feucht in der Mitte des Grades | Grad-/Maßwert III | [cths:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	2|5	qot|cths
f32r	f32r.15	H	A	1	4	3	0	1	0	1	0.750000	4	4	1	1	qokchy qotol doiir ol	heiß und trocken am Anfang des Grades | kaltes Material | [doiir:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL	3	doiir
f32r	f32r.16	H	A	1	3	2	0	0	0	1	0.666667	3	3	1	1	otchol chey soty	kalt-trockener Zubereitungsstoff | trocken in der Mitte des Grades | [soty:?]	GDT638:ROUND_06 | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	3	soty
f32r	f32r.17	H	A	1	2	0	0	0	0	2	0.000000	2	2	1	1	chokeol dchoty	[chokeol:?] | [dchoty:?]	OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2	chokeol|dchoty
f32r	f32r.18	H	A	1	3	3	0	0	2	0	1.000000	1	1	1	0	doiin sho shy	Zubereitungsmaß, Form III | feuchter Ansatz | feucht am Anfang des Grades	GDT638:ROUND_10 | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE
f32r	f32r.19	H	A	1	3	3	1	0	0	0	1.000000	3	3	1	1	dol dchol dan	Materialmaß | Maß trockenen Materials | Qualitätsgrad I	GDT638:ROUND_11 | GDT639:ROUND_02 | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE
f32r	f32r.2	H	A	1	7	5	0	0	0	2	0.714286	7	7	1	1	okor okchor sheor ckhy dal dshodar qotchol	heiße Drogenportion im Ansatz | [okchor:?] | feuchter Drogenteil | Arzneikompositum am Gradanfang | abgemessene Rohstoffmenge I | [dshodar:?] | Material: kalt und trocken	GDT654:NEW_EXACT_WHOLE | OPEN | GDT648:STRICT_WHOLE_COMPLETION | GDT652:STRONG_NEUTRAL_CKH_FAMILY | GDT655:NEW_EXACT_WHOLE | OPEN | GDT638:ROUND_05	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	2|6	okchor|dshodar
f32r	f32r.3	H	A	1	7	5	3	0	0	2	0.714286	7	7	1	1	qokchor chor cthol chol dol dcheodain daiin	[qokchor:?] | Pflanzen-/Reproduktionsteil | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trocken; nominal trockenes Gut/Material | Materialmaß | [dcheodain:?] | Grad-/Maßwert III	OPEN | V13:PART_OR_FORM | GDT644:ROUND_02 | V13:DRY_OL_FORM | GDT638:ROUND_11 | OPEN | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED	1|6	qokchor|dcheodain
f32r	f32r.4	H	A	1	6	2	2	0	0	4	0.333333	5	5	1	0	schor dshor ytsho dain daiin choddal	[schor:?] | [dshor:?] | [ytsho:?] | Grad-/Maßwert II | Grad-/Maßwert III | [choddal:?]	OPEN | OPEN | OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	1|2|3|6	schor|dshor|ytsho|choddal
f32r	f32r.5	H	A	1	3	3	1	0	0	0	1.000000	3	3	1	1	qotchy qokchy daiin	kalt und trocken am Anfang des Grades | heiß und trocken am Anfang des Grades | Grad-/Maßwert III	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE
f32r	f32r.6	H	A	1	2	0	0	0	0	2	0.000000	1	2	1	0	fcho tcheychedy	[fcho:?] | [tcheychedy:?]	OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2	fcho|tcheychedy
f32r	f32r.7	H	A	1	4	4	0	1	0	0	1.000000	4	4	1	1	otol dol ol dair	kaltes Zubereitungsgut | Materialmaß | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Fraktion II	GDT648:STRICT_WHOLE_COMPLETION | GDT638:ROUND_11 | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT649:STRONG_FAMILY_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE	NONE	NONE
f32r	f32r.8	H	A	1	4	2	1	0	1	2	0.500000	2	2	1	0	qo ar daiin dam	[qo:?] | Drogenfraktion I | Grad-/Maßwert III | [dam:?]	OPEN | GDT654:NEW_EXACT_WHOLE | V13:CONTEXTUAL_VALUE_SERIES | OPEN	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	1|4	qo|dam
f32r	f32r.9	H	A	1	2	0	0	0	0	2	0.000000	2	2	1	1	dytchor dary	[dytchor:?] | [dary:?]	OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2	dytchor|dary
f32v	f32v.1	H	A	1	7	2	0	0	1	5	0.285714	3	3	1	0	kcheodaiin chol kechy qotaiin daiioam o chofchody	[kcheodaiin:?] | trocken; nominal trockenes Gut/Material | [kechy:?] | kalt, Grad III | [daiioam:?] | [o:?] | [chofchody:?]	OPEN | V13:DRY_OL_FORM | OPEN | V13:TARGET_SURFACE_DEFAULT | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|3|5|6|7	kcheodaiin|kechy|daiioam|o|chofchody
f32v	f32v.10	H	A	1	10	7	3	0	0	3	0.700000	8	8	1	0	sho keol chor chol daiin cpho l cthol da ar	feuchter Ansatz | heißer Drogenstoff | Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [cpho:?] | [l:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [da:?] | Drogenfraktion I	V13:TARGET_SURFACE_DEFAULT | GDT648:STRICT_WHOLE_COMPLETION | V13:PART_OR_FORM | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES | OPEN | OPEN | GDT644:ROUND_02 | OPEN | GDT654:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	6|7|9	cpho|l|da
f32v	f32v.11	H	A	1	3	3	0	1	0	0	1.000000	3	3	1	1	ol sho chy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feuchter Ansatz | trocken am Anfang des Grades	V13:QUALITY_STATE_MATERIAL_CARRIER | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION	AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE
f32v	f32v.2	H	A	1	10	6	3	0	1	4	0.600000	7	7	1	0	daiin odar chy daiin chey tchy l dy dain teor	Grad-/Maßwert III | [odar:?] | trocken am Anfang des Grades | Grad-/Maßwert III | trocken in der Mitte des Grades | kalt und trocken am Anfang des Grades | [l:?] | [dy:?] | Grad-/Maßwert II | [teor:?]	V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | OPEN | V13:CONTEXTUAL_VALUE_SERIES | OPEN	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	2|7|8|10	odar|l|dy|teor
f32v	f32v.3	H	A	1	9	6	4	0	0	3	0.666667	9	9	1	1	shor daiin chckhy dsho dain daiin s shokey ka	Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | Arzneikompositum: trocken, Gradanfang | [dsho:?] | Grad-/Maßwert II | Grad-/Maßwert III | [s:?] | heiß-feuchter Ansatz in der Gradmitte | [ka:?]	V13:PART_OR_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT651:REVISED_FOUR_SHELL_CKH_GRID | OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT652:STRONG_COMPONENT_GRID | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	4|7|9	dsho|s|ka
f32v	f32v.4	H	A	1	10	5	3	0	0	5	0.500000	9	9	1	0	or chr chor dor chaiin qotcho r chy dcho daiin	Drogenportion | [chr:?] | Pflanzen-/Reproduktionsteil | [dor:?] | trocken, Grad III | [qotcho:?] | [r:?] | trocken am Anfang des Grades | [dcho:?] | Grad-/Maßwert III	GDT654:REVISE_AMBIGUOUS_TO_EXACT | OPEN | V13:PART_OR_FORM | OPEN | V13:QUALITY_DEGREE_SERIES | OPEN | OPEN | GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED	2|4|6|7|9	chr|dor|qotcho|r|dcho
f32v	f32v.5	H	A	1	9	7	3	0	0	2	0.777778	8	8	1	0	chokchy daiin shy chor qo kaiin dain dchol dosg	Trockenansatz: heiß-trockene Grundform | Grad-/Maßwert III | feucht am Anfang des Grades | Pflanzen-/Reproduktionsteil | [qo:?] | heiß, Grad III | Grad-/Maßwert II | Maß trockenen Materials | [dosg:?]	GDT644:ROUND_03 | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | V13:PART_OR_FORM | OPEN | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES | GDT639:ROUND_02 | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	5|9	qo|dosg
f32v	f32v.6	H	A	1	5	2	0	0	2	3	0.400000	1	1	1	0	o kchan chol shal dchcthy	[o:?] | [kchan:?] | trocken; nominal trockenes Gut/Material | Rohstoffklasse I, feucht am Gradanfang | [dchcthy:?]	OPEN | OPEN | V13:DRY_OL_FORM | GDT656:NEW_EXACT_WHOLE | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	1|2|5	o|kchan|dchcthy
f32v	f32v.7	H	A	1	10	3	0	0	1	7	0.300000	6	6	1	0	ksho cphos she sheaiin otshcho r dain shckhy s odan	[ksho:?] | [cphos:?] | feucht, attributiv gebunden | [sheaiin:?] | [otshcho:?] | [r:?] | Grad-/Maßwert II | Arzneikompositum: feucht, Gradanfang | [s:?] | [odan:?]	OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | OPEN | OPEN | OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT651:STRONG_LEARNED_CKH_FAMILY | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|4|5|6|9|10	ksho|cphos|sheaiin|otshcho|r|s|odan
f32v	f32v.8	H	A	1	9	7	2	0	2	2	0.777778	5	5	1	0	otchol daiin daiin ctho daiin qotaiin otchy d shan	kalt-trockener Zubereitungsstoff | Qualitätsgrad III | Grad-/Maßwert III | [ctho:?] | Grad-/Maßwert III | kalt, Grad III | kalt-trockener Ansatz am Anfang des Grades | [d:?] | feucht, Grad I	GDT638:ROUND_06 | V13:CONTEXTUAL_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES | OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	4|8	ctho|d
f32v	f32v.9	H	A	1	7	5	4	0	0	2	0.714286	7	7	1	1	qotchy cfhy skey chocthy daiin cthaiin daiin	kalt und trocken am Anfang des Grades | [cfhy:?] | [skey:?] | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | Menge/Portion III | Blatt-/Krautgut, Menge/Klasse III | Grad-/Maßwert III	GDT647:FAMILY_MIGRATION | OPEN | OPEN | V13:DRY_CTH_PREPARATION | V13:CONTEXTUAL_VALUE_SERIES | V13:PART_VALUE_SERIES | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	2|3	cfhy|skey
f33r	f33r.1	H	B	2	9	2	1	0	1	7	0.222222	4	4	1	0	tshdar shdor shepchdy cphody yfoldy qofody otchedy lfchdy daiin	[tshdar:?] | [shdor:?] | [shepchdy:?] | [cphody:?] | [yfoldy:?] | [qofody:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [lfchdy:?] | Grad-/Maßwert III	OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED	1|2|3|4|5|6|8	tshdar|shdor|shepchdy|cphody|yfoldy|qofody|lfchdy
f33r	f33r.2	H	B	2	10	4	0	0	1	6	0.400000	7	7	1	0	ytchedy qokar cheky okaldy qokaldy otor oldar qotar otar otardam	[ytchedy:?] | heiße Drogenfraktion I | [cheky:?] | [okaldy:?] | [qokaldy:?] | kalte Drogenportion im Ansatz | [oldar:?] | kalte Drogenfraktion I | kalte Drogenfraktion I im Ansatz | [otardam:?]	OPEN | GDT654:REVISE_CONFLICTING_EXACT | OPEN | OPEN | OPEN | GDT654:NEW_EXACT_WHOLE | OPEN | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | OPEN	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|3|4|5|7|10	ytchedy|cheky|okaldy|qokaldy|oldar|otardam
f33r	f33r.3	H	B	2	11	5	0	0	1	6	0.454545	8	8	1	0	laiin y cheky qokedy shedy chdal chechdaiin qokchy ody chekeedy ykam	Drogenholz, Typ/Charge III | [y:?] | [cheky:?] | heiß in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | trockene abgemessene Rohstoffmenge I am Gradanfang | [chechdaiin:?] | heiß und trocken am Anfang des Grades | [ody:?] | [chekeedy:?] | [ykam:?]	V13:SCOPED_CONCRETE_HEAD_FORM | OPEN | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT655:NEW_EXACT_WHOLE | OPEN | GDT647:FAMILY_MIGRATION | OPEN | OPEN | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	2|3|7|9|10|11	y|cheky|chechdaiin|ody|chekeedy|ykam
