audit_id	round	surface	tier	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G650-A05-005	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f108r	f108r.45	S	B	3	2	MEDIAL	dain	okeey	dain sheckhy okeey keey lchedy okeey qokedy chedy dalkedy qokedy dal	dain sheckhy okeey keey lchedy okeey qokedy chedy dalkedy qokedy dal	dain shecthy okeey keey lchedy okeey qoke y chedy dalkedy qokedy dal	READER_VARIANT	0	0	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	8	7	Grad-/Maßwert II | [sheckhy:?] | heißer Ansatz am Ende des Grades | heiß am Ende des Grades | getrocknetes Drogenholz | heißer Ansatz am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [dalkedy:?] | heiß in der Mitte des Grades, abgeschlossen | [dal:?]	Grad-/Maßwert II | feuchte Arzneimischung, Anfangsgrad, gebunden | heißer Ansatz am Ende des Grades | heiß am Ende des Grades | getrocknetes Drogenholz | heißer Ansatz am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [dalkedy:?] | heiß in der Mitte des Grades, abgeschlossen | [dal:?]	0	READER_VARIANT_WARNING
G650-A05-006	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f108v	f108v.12	S	B	3	2	MEDIAL	tshedky	akey	tshedky sheckhy akey sheey teeody qokedy qokeedy shok ar aiin okeey tedam	tshedky sheckhy akey sheey teeody qokedy qokeedy shok ar aiin okeey tedam	tshedky sheckhy akey sheey teeody qokedy qokeedy shok ar aiin okeey tedam	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	5	5	[tshedky:?] | [sheckhy:?] | [akey:?] | feucht am Ende des Grades | [teeody:?] | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [shok:?] | [ar:?] | Menge III | heißer Ansatz am Ende des Grades | [tedam:?]	[tshedky:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | [akey:?] | feucht am Ende des Grades | [teeody:?] | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [shok:?] | [ar:?] | Menge III | heißer Ansatz am Ende des Grades | [tedam:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-007	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f108v	f108v.38	S	B	3	7	MEDIAL	qokedy	lkedy	dsheol qokeedy qokeedy chey qokeedy qokedy sheckhy lkedy qoteedy otam	dsheol qokeedy qokeedy chey qokeedy qokedy sheckhy lkedy qoteedy otam	dsheol qokee y qokeedy chey qokeedy qokedy sheckhy lkedy qotee y otam	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	6	4	[dsheol:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [sheckhy:?] | [lkedy:?] | kalt am Ende des Grades, abgeschlossen | [otam:?]	[dsheol:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feuchte Arzneimischung, Anfangsgrad, gebunden | [lkedy:?] | kalt am Ende des Grades, abgeschlossen | [otam:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-008	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f111v	f111v.23	S	B	3	2	MEDIAL	qokaiin	qokar	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lam	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lom	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lom	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	8	7	heiß, Grad III | [sheckhy:?] | heiße Portion | [chalkain:?] | trockene Arzneimischung in der Gradmitte, abgeschlossen | [lcheol:?] | heiß, Grad III, im Ansatzrahmen | heiß, Grad II | trockener Drogenstoff | Qualitätsgrad III | Drogenholz: Maß-/Einheitsform I	heiß, Grad III | feuchte Arzneimischung, Anfangsgrad, gebunden | heiße Portion | [chalkain:?] | trockene Arzneimischung in der Gradmitte, abgeschlossen | [lcheol:?] | heiß, Grad III, im Ansatzrahmen | heiß, Grad II | trockener Drogenstoff | Qualitätsgrad III | Drogenholz: Maß-/Einheitsform I	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-009	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f113v	f113v.8	S	B	3	7	MEDIAL	odal	qokchedy	ycheody qokeeor choltar olkam chokam odal sheckhy qokchedy otor otar toky	ycheody qokeeor choltar olkam chokam odal sheckhy qokchedy otor otar toky	ycheody qokeeor choltar olkam chokam odal sheckhy qokchedy otor otar toky	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	2	2	[ycheody:?] | [qokeeor:?] | [choltar:?] | heißes Material [terminal-M] | [chokam:?] | [odal:?] | [sheckhy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [otor:?] | [otar:?] | [toky:?]	[ycheody:?] | [qokeeor:?] | [choltar:?] | heißes Material [terminal-M] | [chokam:?] | [odal:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß und trocken in der Mitte des Grades, abgeschlossen | [otor:?] | [otar:?] | [toky:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-010	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f116r	f116r.36	S	B	3	9	MEDIAL	chey	qy	qokeey rain shey okeey lkain l dain chey sheckhy qy qokl ain	qokeey rain shey okeey lkain l dain chey sheckhy qcthhy qoklain	qokeey rain shey okeey lkain l dain chey sheckhy qy qokl ain	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	6	5	heiß am Ende des Grades | [rain:?] | feucht in der Mitte des Grades | heißer Ansatz am Ende des Grades | [lkain:?] | [l:?] | Grad-/Maßwert II | trocken in der Mitte des Grades | [sheckhy:?] | [qy:?] | [qokl:?] | Menge-/Klassenwert II	heiß am Ende des Grades | [rain:?] | feucht in der Mitte des Grades | heißer Ansatz am Ende des Grades | [lkain:?] | [l:?] | Grad-/Maßwert II | trocken in der Mitte des Grades | feuchte Arzneimischung, Anfangsgrad, gebunden | [qy:?] | [qokl:?] | Menge-/Klassenwert II	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-011	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f116r	f116r.42	S	B	3	3	MEDIAL	qokain	qokain	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	5	5	[qo:?] | heiß, Grad II | [sheckhy:?] | heiß, Grad II | [shekain:?] | [shkain:?] | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß im qo-Rahmen, Grad I | [cham:?]	[qo:?] | heiß, Grad II | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß, Grad II | [shekain:?] | [shkain:?] | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß im qo-Rahmen, Grad I | [cham:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-012	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f46r	f46r.12	H	B	2	10	MEDIAL	kar	chdy	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	5	5	[techy:?] | Grad-/Maßwert III | [sheockhy:?] | heiß-trockene Zubereitung, Grundform | [r:?] | Menge III | [ches:?] | feucht in der Mitte des Grades | [kar:?] | [sheckhy:?] | trocken am Anfang des Grades, abgeschlossen | [chckham:?]	[techy:?] | Grad-/Maßwert III | [sheockhy:?] | heiß-trockene Zubereitung, Grundform | [r:?] | Menge III | [ches:?] | feucht in der Mitte des Grades | [kar:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | trocken am Anfang des Grades, abgeschlossen | [chckham:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-013	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f46r	f46r.2	H	B	2	13	FINAL	aiin	<EOS>	sodaiin sheeoly qoor sheo teoly chckhy daiin sh sheet shedy xor aiin sheckhy	rodaiin sheeoly qoor sheoteoly chckhy daiin sheksheet shedy xor aiin sheckhy	sodaiin sheeoly qoor sheoteoly chckhy daiin sh sheet shedy xor aiin sheckhy	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	6	4	Samen/Saatgutzubereitung, Dosis III | [sheeoly:?] | [qoor:?] | Feuchtzubereitung | [teoly:?] | trockene Arzneimischung am Gradanfang | Grad-/Maßwert III | [sh:?] | [sheet:?] | feucht in der Mitte des Grades, abgeschlossen | [xor:?] | Menge III | [sheckhy:?]	Samen/Saatgutzubereitung, Dosis III | [sheeoly:?] | [qoor:?] | Feuchtzubereitung | [teoly:?] | trockene Arzneimischung am Gradanfang | Grad-/Maßwert III | [sh:?] | [sheet:?] | feucht in der Mitte des Grades, abgeschlossen | [xor:?] | Menge III | feuchte Arzneimischung, Anfangsgrad, gebunden	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-014	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f75v	f75v.14	B	B	2	2	MEDIAL	qol	qokedy	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy	qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	READER_VARIANT	0	0	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	5	4	[qol:?] | [sheckhy:?] | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [qokaly:?] | Samenportion | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [olshty:?] | [qokydy:?]	[qol:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [qokaly:?] | Samenportion | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [olshty:?] | [qokydy:?]	0	READER_VARIANT_WARNING
G650-A05-015	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f75v	f75v.17	B	B	2	5	MEDIAL	qokain	ld	sal shed ykain qokain sheckhy ld saiin ckhy lshedy	sal shedykain qokain sheckhy ld saiin ckhy lshedy	sal shed ykain qokain sheckhy ld saiin ckhy lshedy	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	4	4	Saat-Rohstoff I | [shed:?] | [ykain:?] | heiß, Grad II | [sheckhy:?] | [ld:?] | Samen/Saatgut, Typ/Charge III | [ckhy:?] | eingeweichtes Drogenholz	Saat-Rohstoff I | [shed:?] | [ykain:?] | heiß, Grad II | feuchte Arzneimischung, Anfangsgrad, gebunden | [ld:?] | Samen/Saatgut, Typ/Charge III | [ckhy:?] | eingeweichtes Drogenholz	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-016	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f75v	f75v.44	B	B	2	3	MEDIAL	ol	qokain	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy	olshees l sheckhy qokain ol chedy qol chedy qolkeey qolche y chealy	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	6	3	[olshees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheckhy:?] | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | heiß am Ende des Grades | [qolchedy:?] | [chealy:?]	[olshees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | heiß am Ende des Grades | [qolchedy:?] | [chealy:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-017	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f75v	f75v.46	B	B	2	3	MEDIAL	qotain	qokedy	ychey qotain sheckhy qokedy qokedy lsheckhy qokain dal tol olchedy	ychey qotain sheckhy qokedy qokedy lsheckhy qokain dal tol olchedy	ychey qotain eckhy qokedy qokedy leckhy qokain dal tol olchedy	READER_VARIANT	0	0	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	5	5	[ychey:?] | kalt im qo-Rahmen, Grad II | [sheckhy:?] | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [lsheckhy:?] | heiß, Grad II | [dal:?] | kalt; nominal kaltes Gut/Material | [olchedy:?]	[ychey:?] | kalt im qo-Rahmen, Grad II | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [lsheckhy:?] | heiß, Grad II | [dal:?] | kalt; nominal kaltes Gut/Material | [olchedy:?]	0	READER_VARIANT_WARNING
G650-A05-018	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f76v	f76v.28	B	B	2	2	MEDIAL	saiin	cheolchey	saiin sheckhy cheolchey qokedy sair sheckhy l keedy lchedy	saiin sheckhy cheol chey qokeedy sair sheckhy lkeedy lchedy	saiin sheckhy cheolchey qoke y sair sheckhy lkeedy lchedy	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	5	3	Samen/Saatgut, Typ/Charge III | [sheckhy:?] | [cheolchey:?] | heiß in der Mitte des Grades, abgeschlossen | Samenfraktion II | [sheckhy:?] | [l:?] | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz	Samen/Saatgut, Typ/Charge III | feuchte Arzneimischung, Anfangsgrad, gebunden | [cheolchey:?] | heiß in der Mitte des Grades, abgeschlossen | Samenfraktion II | feuchte Arzneimischung, Anfangsgrad, gebunden | [l:?] | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-019	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f76v	f76v.28	B	B	2	6	MEDIAL	sair	l	saiin sheckhy cheolchey qokedy sair sheckhy l keedy lchedy	saiin sheckhy cheol chey qokeedy sair sheckhy lkeedy lchedy	saiin sheckhy cheolchey qoke y sair sheckhy lkeedy lchedy	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	5	3	Samen/Saatgut, Typ/Charge III | [sheckhy:?] | [cheolchey:?] | heiß in der Mitte des Grades, abgeschlossen | Samenfraktion II | [sheckhy:?] | [l:?] | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz	Samen/Saatgut, Typ/Charge III | feuchte Arzneimischung, Anfangsgrad, gebunden | [cheolchey:?] | heiß in der Mitte des Grades, abgeschlossen | Samenfraktion II | feuchte Arzneimischung, Anfangsgrad, gebunden | [l:?] | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-020	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f78r	f78r.31	B	B	2	2	MEDIAL	solkeedy	qokedy	solkeedy sheckhy qokedy otal shedy otar olchedy cthdy	solkeedy sheckhy qokedy otal shedy otar olchedy cthdy	solkeedy sheckhy qokedy otal she y otar olchedy cthdy	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	3	2	[solkeedy:?] | [sheckhy:?] | heiß in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | feucht in der Mitte des Grades, abgeschlossen | [otar:?] | [olchedy:?] | [cthdy:?]	[solkeedy:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | feucht in der Mitte des Grades, abgeschlossen | [otar:?] | [olchedy:?] | [cthdy:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-021	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f80r	f80r.17	B	B	2	2	MEDIAL	solky	sheky	solky sheckhy sheky shkeol qokar sheky chetain ol olkar okain sheky qokal da	solky sheckhy sheky shkeol qokar sheky chetain ol olkar okain sheky qokal day	solky eckhy sheky shkeol qokar sheky chetain l olkar okain sheky qokal da	READER_VARIANT	0	0	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	4	3	[solky:?] | [sheckhy:?] | [sheky:?] | [shkeol:?] | heiße Portion | [sheky:?] | [chetain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olkar:?] | heiß im Zubereitungsrahmen, Grad II | [sheky:?] | heiße Substanz | [da:?]	[solky:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | [sheky:?] | [shkeol:?] | heiße Portion | [sheky:?] | [chetain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olkar:?] | heiß im Zubereitungsrahmen, Grad II | [sheky:?] | heiße Substanz | [da:?]	0	READER_VARIANT_WARNING
G650-A05-022	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f80r	f80r.24	B	B	2	10	MEDIAL	otalor	olkeey	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	lol chey rchy r ol dain oty qoty otalor eckhy olkeey ral chedyor	READER_VARIANT	0	0	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	8	7	Holzstoff | trocken in der Mitte des Grades | Wurzel/Wurzeldroge, trockene Grundform | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad II | kalter Ansatz am Anfang des Grades | kalt am Anfang des Grades | [otalor:?] | [sheckhy:?] | [olkeey:?] | Wurzelrohstoff I | [chedyor:?]	Holzstoff | trocken in der Mitte des Grades | Wurzel/Wurzeldroge, trockene Grundform | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad II | kalter Ansatz am Anfang des Grades | kalt am Anfang des Grades | [otalor:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | [olkeey:?] | Wurzelrohstoff I | [chedyor:?]	0	READER_VARIANT_WARNING
G650-A05-023	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f80r	f80r.32	B	B	2	5	MEDIAL	cheykain	qokain	solchey qoky r cheykain sheckhy qokain okain ol	solchey qoky r cheykain sheckhy qokain okain ol	sol chey qoky r cheykain sheckhy qokain okain ol	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	4	3	[solchey:?] | heiß am Anfang des Grades | [r:?] | [cheykain:?] | [sheckhy:?] | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[solchey:?] | heiß am Anfang des Grades | [r:?] | [cheykain:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-024	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f80r	f80r.36	B	B	2	7	MEDIAL	shekaiin	qolshey	qokeey rchey tain oteey qokain shekaiin sheckhy qolshey qokain ol lom	qokeey rchey tain oteey qokain shekaiin sheckhy qolshey qokain ol lom	qokeey rchey tain oteey qokain shekaiin sheckhy qolshey qokain ol lom	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	7	6	heiß am Ende des Grades | Wurzel/Wurzeldroge, trocken gebunden, Form I | kalt, Grad II | kalter Ansatz am Ende des Grades | heiß, Grad II | [shekaiin:?] | [sheckhy:?] | [qolshey:?] | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lom:?]	heiß am Ende des Grades | Wurzel/Wurzeldroge, trocken gebunden, Form I | kalt, Grad II | kalter Ansatz am Ende des Grades | heiß, Grad II | [shekaiin:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | [qolshey:?] | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lom:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-025	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f80r	f80r.43	B	B	2	2	MEDIAL	sor	qokar	sor sheckhy qokar checkhy okain sheckhy qokeey ly	sor sheckhy qokar checkhy okain sheckhy qokeey ly	sor sheckhy qokar checkhy okain sheckhy qokeey ly	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	5	5	Samenportion | [sheckhy:?] | heiße Portion | [checkhy:?] | heiß im Zubereitungsrahmen, Grad II | [sheckhy:?] | heiß am Ende des Grades | rohes Drogenholz	Samenportion | feuchte Arzneimischung, Anfangsgrad, gebunden | heiße Portion | [checkhy:?] | heiß im Zubereitungsrahmen, Grad II | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß am Ende des Grades | rohes Drogenholz	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-026	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f80r	f80r.43	B	B	2	6	MEDIAL	okain	qokeey	sor sheckhy qokar checkhy okain sheckhy qokeey ly	sor sheckhy qokar checkhy okain sheckhy qokeey ly	sor sheckhy qokar checkhy okain sheckhy qokeey ly	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	5	5	Samenportion | [sheckhy:?] | heiße Portion | [checkhy:?] | heiß im Zubereitungsrahmen, Grad II | [sheckhy:?] | heiß am Ende des Grades | rohes Drogenholz	Samenportion | feuchte Arzneimischung, Anfangsgrad, gebunden | heiße Portion | [checkhy:?] | heiß im Zubereitungsrahmen, Grad II | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß am Ende des Grades | rohes Drogenholz	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-027	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f80v	f80v.11	B	B	2	6	MEDIAL	rorcheey	qotain	tol sheedy qokar olky rorcheey sheckhy qotain chedy rol	tol sheedy qokar olky rorcheey sheckhy qotain chedy rol	t l eedy qokar olky ror cheey eckhy qotain che y rol	READER_VARIANT	0	0	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	6	3	kalt; nominal kaltes Gut/Material | feucht am Ende des Grades, abgeschlossen | heiße Portion | [olky:?] | [rorcheey:?] | [sheckhy:?] | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | Wurzelstoff	kalt; nominal kaltes Gut/Material | feucht am Ende des Grades, abgeschlossen | heiße Portion | [olky:?] | [rorcheey:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | Wurzelstoff	0	READER_VARIANT_WARNING
G650-A05-028	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f81r	f81r.23	B	B	2	3	MEDIAL	okain	soiin	chey okain sheckhy soiin chey lchey	chey okain sheckhy soiin chey lchey	chey okain sheckhy soiin chey lchey	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	5	5	trocken in der Mitte des Grades | heiß im Zubereitungsrahmen, Grad II | [sheckhy:?] | Samen/Saatgutzubereitung, Form III | trocken in der Mitte des Grades | Drogenholz, trocken gebunden, Form I	trocken in der Mitte des Grades | heiß im Zubereitungsrahmen, Grad II | feuchte Arzneimischung, Anfangsgrad, gebunden | Samen/Saatgutzubereitung, Form III | trocken in der Mitte des Grades | Drogenholz, trocken gebunden, Form I	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-029	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f82r	f82r.4	B	B	2	7	MEDIAL	qokal	qoky	qokaiin octheol chkeey ldy oteey qokal sheckhy qoky	qokaiin octheol chkeey ldy oteey qokal sheckhy qoky	qokaiin octheol chkeey ldy oteey qokal sheckhy qoky	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	4	4	heiß, Grad III | [octheol:?] | [chkeey:?] | [ldy:?] | kalter Ansatz am Ende des Grades | heiße Substanz | [sheckhy:?] | heiß am Anfang des Grades	heiß, Grad III | [octheol:?] | [chkeey:?] | [ldy:?] | kalter Ansatz am Ende des Grades | heiße Substanz | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß am Anfang des Grades	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-030	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f82r	f82r.6	B	B	2	5	MEDIAL	shedaiin	okal	sar shedy qol shedaiin sheckhy okal sheky qotaiin chedol	sor shedy qol shedaiin sheckhy okal sheky qotaiin chedol	sar shedy qol shedaiin sheckh okal sheky qotaiin ched l	READER_VARIANT	0	0	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	4	3	Samenfraktion I | feucht in der Mitte des Grades, abgeschlossen | [qol:?] | [shedaiin:?] | [sheckhy:?] | Ansatz aus heißem Rohstoff, Form I | [sheky:?] | kalt, Grad III | [chedol:?]	Samenfraktion I | feucht in der Mitte des Grades, abgeschlossen | [qol:?] | [shedaiin:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | Ansatz aus heißem Rohstoff, Form I | [sheky:?] | kalt, Grad III | [chedol:?]	0	READER_VARIANT_WARNING
