statement_id	record_unit_id	page	dossier_id	master_command_de	macro_sequence	scribe_id	tuple_sequence	semantic_readback_de	original_surface_sequence	counterfactual_surface_sequence	line_broken_copy	changed_token_count	tuple_sequence_changed	starts_after_committed_cell	meaning_changed	copy_status
B2-S013	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe ab und schließe	M06>M09	S1_BARE_MASTER	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S013	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe ab und schließe	M06>M09	S2_Q_CELL_SCRIBE	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S013	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe ab und schließe	M06>M09	S3_S_LINE_SCRIBE	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S013	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe ab und schließe	M06>M09	S4_MIXED_COMPACT	de7321bface5628e35d6	abführen; Schluss	lchedy	lchedy	lchedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S014	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Fuehre von dort ab.	M06	S1_BARE_MASTER	29e0eb222ef2fb99523a	von dort abfuehren	lar	lar	lar	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S014	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Fuehre von dort ab.	M06	S2_Q_CELL_SCRIBE	29e0eb222ef2fb99523a	von dort abfuehren	lar	lar	lar	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S014	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Fuehre von dort ab.	M06	S3_S_LINE_SCRIBE	29e0eb222ef2fb99523a	von dort abfuehren	lar	lar	lar	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S014	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Fuehre von dort ab.	M06	S4_MIXED_COMPACT	29e0eb222ef2fb99523a	von dort abfuehren	lar	lar	lar	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S015	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Halte den vorigen Ablauf geschlossen, gib den Klarlauf zu, setze laenger an und schliesse.	M08>M07>M09	S1_BARE_MASTER	d4a31dbcf1ed6d9e5aa9 7d25241b0e56c836372a	Klarlauf -> länger ansetzen; Schluss	tshey qokeedy	tshey qokeedy	tshey qokeedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S015	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Halte den vorigen Ablauf geschlossen, gib den Klarlauf zu, setze laenger an und schliesse.	M08>M07>M09	S2_Q_CELL_SCRIBE	d4a31dbcf1ed6d9e5aa9 7d25241b0e56c836372a	Klarlauf -> länger ansetzen; Schluss	tshey qokeedy	tshey qokeedy	tshey qokeedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S015	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Halte den vorigen Ablauf geschlossen, gib den Klarlauf zu, setze laenger an und schliesse.	M08>M07>M09	S3_S_LINE_SCRIBE	d4a31dbcf1ed6d9e5aa9 7d25241b0e56c836372a	Klarlauf -> länger ansetzen; Schluss	tshey qokeedy	tshey qokeedy	tshey qokeedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S015	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Halte den vorigen Ablauf geschlossen, gib den Klarlauf zu, setze laenger an und schliesse.	M08>M07>M09	S4_MIXED_COMPACT	d4a31dbcf1ed6d9e5aa9 7d25241b0e56c836372a	Klarlauf -> länger ansetzen; Schluss	tshey qokeedy	tshey qokeedy	tshey qokeedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S016	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe ihn dorthin und von dort ab, teile gleich, stelle das Sollmaß ein, nimm den langen Folgeposten, setze kurz an, führe ein und schließe	M05>M06>M07>M04>M02>M04>M07>M06>M09	S1_BARE_MASTER	dd0ecaf5e27d81befffc 0f15effeca7ab10bb026 db729b598e89e11452e0 2f1c5e56e8f0ff459065 5d5e0b288cf36864ed9d b5fcea1eaed06b2f2291 08bd5ca0c2ad137a056d 65df3cd9e59060042d47	dorthin -> von dort abführen -> teilen -> Sollmaß -> langer Folgeposten -> auf Sollmaß einstellen -> kurz ansetzen -> einführen; Schluss	cheal lchedar ches aiin oteey qokaiin okey pchedy	al lchedar ches aiin oteey okaiin okey pchedy	al lchedar ches aiin oteey okaiin okey pchedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S016	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe ihn dorthin und von dort ab, teile gleich, stelle das Sollmaß ein, nimm den langen Folgeposten, setze kurz an, führe ein und schließe	M05>M06>M07>M04>M02>M04>M07>M06>M09	S2_Q_CELL_SCRIBE	dd0ecaf5e27d81befffc 0f15effeca7ab10bb026 db729b598e89e11452e0 2f1c5e56e8f0ff459065 5d5e0b288cf36864ed9d b5fcea1eaed06b2f2291 08bd5ca0c2ad137a056d 65df3cd9e59060042d47	dorthin -> von dort abführen -> teilen -> Sollmaß -> langer Folgeposten -> auf Sollmaß einstellen -> kurz ansetzen -> einführen; Schluss	cheal lchedar ches aiin oteey qokaiin okey pchedy	al lchedar ches aiin oteey okaiin okey pchedy	al lchedar ches aiin oteey okaiin okey pchedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S016	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe ihn dorthin und von dort ab, teile gleich, stelle das Sollmaß ein, nimm den langen Folgeposten, setze kurz an, führe ein und schließe	M05>M06>M07>M04>M02>M04>M07>M06>M09	S3_S_LINE_SCRIBE	dd0ecaf5e27d81befffc 0f15effeca7ab10bb026 db729b598e89e11452e0 2f1c5e56e8f0ff459065 5d5e0b288cf36864ed9d b5fcea1eaed06b2f2291 08bd5ca0c2ad137a056d 65df3cd9e59060042d47	dorthin -> von dort abführen -> teilen -> Sollmaß -> langer Folgeposten -> auf Sollmaß einstellen -> kurz ansetzen -> einführen; Schluss	cheal lchedar ches aiin oteey qokaiin okey pchedy	sal lchedar ches saiin oteey okaiin okey pchedy	sal lchedar ches / saiin oteey okaiin / okey pchedy	3	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S016	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe ihn dorthin und von dort ab, teile gleich, stelle das Sollmaß ein, nimm den langen Folgeposten, setze kurz an, führe ein und schließe	M05>M06>M07>M04>M02>M04>M07>M06>M09	S4_MIXED_COMPACT	dd0ecaf5e27d81befffc 0f15effeca7ab10bb026 db729b598e89e11452e0 2f1c5e56e8f0ff459065 5d5e0b288cf36864ed9d b5fcea1eaed06b2f2291 08bd5ca0c2ad137a056d 65df3cd9e59060042d47	dorthin -> von dort abführen -> teilen -> Sollmaß -> langer Folgeposten -> auf Sollmaß einstellen -> kurz ansetzen -> einführen; Schluss	cheal lchedar ches aiin oteey qokaiin okey pchedy	sal lchedar ches aiin oteey okaiin okey pchedy	sal lchedar ches aiin / oteey okaiin okey pchedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S017	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Lass den Posten kurz am Ziel ruhen, schliesse die Nebenöffnung und beende den Schritt.	M08>M05>M09	S1_BARE_MASTER	98bdc4244c84cbef3321 78b3b3140714da19090d	kurz am Ziel ruhen -> Nebenoeffnung; Schluss	rsheal daldy	rsheal daldy	rsheal daldy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S017	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Lass den Posten kurz am Ziel ruhen, schliesse die Nebenöffnung und beende den Schritt.	M08>M05>M09	S2_Q_CELL_SCRIBE	98bdc4244c84cbef3321 78b3b3140714da19090d	kurz am Ziel ruhen -> Nebenoeffnung; Schluss	rsheal daldy	rsheal daldy	rsheal daldy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S017	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Lass den Posten kurz am Ziel ruhen, schliesse die Nebenöffnung und beende den Schritt.	M08>M05>M09	S3_S_LINE_SCRIBE	98bdc4244c84cbef3321 78b3b3140714da19090d	kurz am Ziel ruhen -> Nebenoeffnung; Schluss	rsheal daldy	rsheal daldy	rsheal daldy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S017	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Lass den Posten kurz am Ziel ruhen, schliesse die Nebenöffnung und beende den Schritt.	M08>M05>M09	S4_MIXED_COMPACT	98bdc4244c84cbef3321 78b3b3140714da19090d	kurz am Ziel ruhen -> Nebenoeffnung; Schluss	rsheal daldy	rsheal daldy	rsheal daldy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S018	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze länger an und schließe	M07>M09	S1_BARE_MASTER	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S018	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze länger an und schließe	M07>M09	S2_Q_CELL_SCRIBE	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S018	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze länger an und schließe	M07>M09	S3_S_LINE_SCRIBE	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S018	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze länger an und schließe	M07>M09	S4_MIXED_COMPACT	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S019	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe den Waschgang aus und schließe.	M07>M09	S1_BARE_MASTER	7f68f60279efe6b28cd7	Waschgang	rshedy	rshedy	rshedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S019	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe den Waschgang aus und schließe.	M07>M09	S2_Q_CELL_SCRIBE	7f68f60279efe6b28cd7	Waschgang	rshedy	rshedy	rshedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S019	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe den Waschgang aus und schließe.	M07>M09	S3_S_LINE_SCRIBE	7f68f60279efe6b28cd7	Waschgang	rshedy	rshedy	rshedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S019	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe den Waschgang aus und schließe.	M07>M09	S4_MIXED_COMPACT	7f68f60279efe6b28cd7	Waschgang	rshedy	rshedy	rshedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S020	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Nimm die lange Folge und schließe	M02>M09	S1_BARE_MASTER	ff178343c18e287ce3b7	lange Folge; Schluss	qoteedy	qoteedy	qoteedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S020	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Nimm die lange Folge und schließe	M02>M09	S2_Q_CELL_SCRIBE	ff178343c18e287ce3b7	lange Folge; Schluss	qoteedy	qoteedy	qoteedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S020	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Nimm die lange Folge und schließe	M02>M09	S3_S_LINE_SCRIBE	ff178343c18e287ce3b7	lange Folge; Schluss	qoteedy	qoteedy	qoteedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S020	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Nimm die lange Folge und schließe	M02>M09	S4_MIXED_COMPACT	ff178343c18e287ce3b7	lange Folge; Schluss	qoteedy	qoteedy	qoteedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S021	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze länger an und schließe	M07>M09	S1_BARE_MASTER	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S021	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze länger an und schließe	M07>M09	S2_Q_CELL_SCRIBE	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S021	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze länger an und schließe	M07>M09	S3_S_LINE_SCRIBE	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S021	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Setze länger an und schließe	M07>M09	S4_MIXED_COMPACT	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S022	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe den Rest ab und schließe	M06>M09	S1_BARE_MASTER	f2af6326898fb5b490a4	Rest abfuehren; Schluss	lochedy	lochedy	lochedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S022	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe den Rest ab und schließe	M06>M09	S2_Q_CELL_SCRIBE	f2af6326898fb5b490a4	Rest abfuehren; Schluss	lochedy	lochedy	lochedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S022	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe den Rest ab und schließe	M06>M09	S3_S_LINE_SCRIBE	f2af6326898fb5b490a4	Rest abfuehren; Schluss	lochedy	lochedy	lochedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B2-S022	B2	f82r	D2_CLEAR_EXTRACT_STAR_ATLAS	Führe den Rest ab und schließe	M06>M09	S4_MIXED_COMPACT	f2af6326898fb5b490a4	Rest abfuehren; Schluss	lochedy	lochedy	lochedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S001	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Sammle länger und schließe	M07>M09	S1_BARE_MASTER	3b70942557b3a40e8030	länger sammeln; Schluss	olkeedy	olkeedy	olkeedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S001	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Sammle länger und schließe	M07>M09	S2_Q_CELL_SCRIBE	3b70942557b3a40e8030	länger sammeln; Schluss	olkeedy	olkeedy	olkeedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S001	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Sammle länger und schließe	M07>M09	S3_S_LINE_SCRIBE	3b70942557b3a40e8030	länger sammeln; Schluss	olkeedy	solkeedy	solkeedy	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S001	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Sammle länger und schließe	M07>M09	S4_MIXED_COMPACT	3b70942557b3a40e8030	länger sammeln; Schluss	olkeedy	solkeedy	solkeedy	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S002	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe danach dorthin, wärme länger und schließe	M05>M07>M09	S1_BARE_MASTER	90bcf0a9ec0ef56399e6 a84fbe3ad380df345b97	danach dorthin -> länger wärmen; Schluss	qotal chkeedy	otal chkeedy	otal chkeedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S002	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe danach dorthin, wärme länger und schließe	M05>M07>M09	S2_Q_CELL_SCRIBE	90bcf0a9ec0ef56399e6 a84fbe3ad380df345b97	danach dorthin -> länger wärmen; Schluss	qotal chkeedy	qotal chkeedy	qotal chkeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S002	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe danach dorthin, wärme länger und schließe	M05>M07>M09	S3_S_LINE_SCRIBE	90bcf0a9ec0ef56399e6 a84fbe3ad380df345b97	danach dorthin -> länger wärmen; Schluss	qotal chkeedy	otal chkeedy	otal chkeedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S002	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Führe danach dorthin, wärme länger und schließe	M05>M07>M09	S4_MIXED_COMPACT	90bcf0a9ec0ef56399e6 a84fbe3ad380df345b97	danach dorthin -> länger wärmen; Schluss	qotal chkeedy	qotal chkeedy	qotal chkeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S003	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm den aktuellen Posten nach Sollmaß, führe ihn ab und schließe	M02>M04>M02>M06>M09	S1_BARE_MASTER	b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 de7321bface5628e35d6	dieser Posten -> Sollmaß -> dieser Posten -> abführen; Schluss	chey daiin chey lchedy	chey aiin chey lchedy	chey aiin chey lchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S003	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm den aktuellen Posten nach Sollmaß, führe ihn ab und schließe	M02>M04>M02>M06>M09	S2_Q_CELL_SCRIBE	b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 de7321bface5628e35d6	dieser Posten -> Sollmaß -> dieser Posten -> abführen; Schluss	chey daiin chey lchedy	chey aiin chey lchedy	chey aiin chey lchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S003	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm den aktuellen Posten nach Sollmaß, führe ihn ab und schließe	M02>M04>M02>M06>M09	S3_S_LINE_SCRIBE	b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 de7321bface5628e35d6	dieser Posten -> Sollmaß -> dieser Posten -> abführen; Schluss	chey daiin chey lchedy	shy aiin chey lchedy	shy aiin chey / lchedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S003	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm den aktuellen Posten nach Sollmaß, führe ihn ab und schließe	M02>M04>M02>M06>M09	S4_MIXED_COMPACT	b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 de7321bface5628e35d6	dieser Posten -> Sollmaß -> dieser Posten -> abführen; Schluss	chey daiin chey lchedy	shy aiin y lchedy	shy aiin y lchedy	3	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S004	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmaß ein, führe danach dorthin und nimm daraus	M04>M05	S1_BARE_MASTER	b5fcea1eaed06b2f2291 90bcf0a9ec0ef56399e6 4d4559019a961b834aa1	auf Sollmaß einstellen -> danach dorthin -> daraus	qokaiin qotal dar	okaiin otal char	okaiin otal char	3	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S004	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmaß ein, führe danach dorthin und nimm daraus	M04>M05	S2_Q_CELL_SCRIBE	b5fcea1eaed06b2f2291 90bcf0a9ec0ef56399e6 4d4559019a961b834aa1	auf Sollmaß einstellen -> danach dorthin -> daraus	qokaiin qotal dar	qokaiin otal char	qokaiin otal char	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S004	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmaß ein, führe danach dorthin und nimm daraus	M04>M05	S3_S_LINE_SCRIBE	b5fcea1eaed06b2f2291 90bcf0a9ec0ef56399e6 4d4559019a961b834aa1	auf Sollmaß einstellen -> danach dorthin -> daraus	qokaiin qotal dar	okaiin otal char	okaiin otal char	3	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S004	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Stelle das Sollmaß ein, führe danach dorthin und nimm daraus	M04>M05	S4_MIXED_COMPACT	b5fcea1eaed06b2f2291 90bcf0a9ec0ef56399e6 4d4559019a961b834aa1	auf Sollmaß einstellen -> danach dorthin -> daraus	qokaiin qotal dar	qokaiin otal dar	qokaiin otal dar	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S005	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze die entnommene Sollmaßportion um und schließe	M06>M09	S1_BARE_MASTER	259b2b3b0bf859882e2c	umsetzen; Schluss	schedy	dchedy	dchedy	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S005	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze die entnommene Sollmaßportion um und schließe	M06>M09	S2_Q_CELL_SCRIBE	259b2b3b0bf859882e2c	umsetzen; Schluss	schedy	dchedy	dchedy	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S005	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze die entnommene Sollmaßportion um und schließe	M06>M09	S3_S_LINE_SCRIBE	259b2b3b0bf859882e2c	umsetzen; Schluss	schedy	schedy	schedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S005	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze die entnommene Sollmaßportion um und schließe	M06>M09	S4_MIXED_COMPACT	259b2b3b0bf859882e2c	umsetzen; Schluss	schedy	schedy	schedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S006	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze dorthin um, führe weiter und schließe	M06>M07>M06>M09	S1_BARE_MASTER	5e8441397e7c0faf042b 308e8ea2d5d190c498e8 28ffbc88b97772a75f1e	umsetzen -> dort ansetzen -> fortsetzen; Schluss	chedchy qokal olchedy	chedchy okal olchedy	chedchy okal olchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S006	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze dorthin um, führe weiter und schließe	M06>M07>M06>M09	S2_Q_CELL_SCRIBE	5e8441397e7c0faf042b 308e8ea2d5d190c498e8 28ffbc88b97772a75f1e	umsetzen -> dort ansetzen -> fortsetzen; Schluss	chedchy qokal olchedy	chedchy okal olchedy	chedchy okal olchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S006	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze dorthin um, führe weiter und schließe	M06>M07>M06>M09	S3_S_LINE_SCRIBE	5e8441397e7c0faf042b 308e8ea2d5d190c498e8 28ffbc88b97772a75f1e	umsetzen -> dort ansetzen -> fortsetzen; Schluss	chedchy qokal olchedy	chedchy okal olchedy	chedchy okal olchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
