event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	visible_surface	shortest_visible_kernel	semantic_composition_de	concrete_word_translation_de	reading_with_picture_owner_de	crosses_visible_line	creative_status
173	E173	B2	f82r	f82r.2	F048	B2-S004	f329f2051370174e9a38	lcheckhy	lcheckhy	LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	zweite Filteröffnung	zweite Filteröffnung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
174	E174	B2	f82r	f82r.2	F048	B2-S004	ba8142680851f24c9ff2	lched	lched	LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	zum nächsten Becken abziehen	zum nächsten Becken abziehen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
175	E175	B2	f82r	f82r.3	F049	B2-S004	0275fbf14e07935b0a45	qokeey	okeey	OK[einsetzen, aufbringen oder eintauchen] + KEY/KEEY/EKY[Wärme oder Erwärmen] + EE[klar, warm oder vollständig bereitet]	Wasser temperieren	Wasser temperieren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
176	E176	B2	f82r	f82r.3	F049	B2-S004	c1db6b0a28d5cbb5d3d2	lcheckhedy	lcheckhedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	Flüssigkeit klar filtern	Flüssigkeit klar filtern — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
177	E177	B2	f82r	f82r.3	F050	B2-S005	4a7a6326ac95a8809302	qokaly	qokaly	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OK[einsetzen, aufbringen oder eintauchen]	zweite Zielrinne	zweite Zielrinne — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
178	E178	B2	f82r	f82r.3	F050	B2-S005	2d2e37ccb2dacc53ee5a	solkaiin	solkaiin	AIIN[abgemessenes Maß] + OL[Flüssigkeit, Bad oder Auszug]	Flüssigkeitsmaß filtern	Flüssigkeitsmaß filtern — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
179	E179	B2	f82r	f82r.3	F050	B2-S005	2cc8bb3c2af19607888f	chckhy	chckhy	CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	verbundener Filterlauf	verbundener Filterlauf — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
180	E180	B2	f82r	f82r.3	F050	B2-S005	b5fcea1eaed06b2f2291	qokaiin	okaiin	AIIN[abgemessenes Maß] + OK[einsetzen, aufbringen oder eintauchen]	abgemessene Zugabe	abgemessene Zugabe — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
181	E181	B2	f82r	f82r.4	F051	B2-S005	b5fcea1eaed06b2f2291	qokaiin	okaiin	AIIN[abgemessenes Maß] + OK[einsetzen, aufbringen oder eintauchen]	abgemessene Zugabe	abgemessene Zugabe — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
182	E182	B2	f82r	f82r.4	F051	B2-S005	a8f891de626fc00028e9	octheol	octheol	OL[Flüssigkeit, Bad oder Auszug] + CTH/TCH[zerstoßen, rühren oder materiell bearbeiten]	Flüssigkeit gleich bearbeiten	Flüssigkeit gleich bearbeiten — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
183	E183	B2	f82r	f82r.4	F051	B2-S005	f0db6d30cd34f4cb2a4d	chkeey	chkeey	KEY/KEEY/EKY[Wärme oder Erwärmen] + EE[klar, warm oder vollständig bereitet]	Wärmegefäß	Wärmegefäß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
184	E184	B2	f82r	f82r.4	F051	B2-S005	04a3877f0fc81b7597c9	ldy	ldy	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit abziehen	Flüssigkeit abziehen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
185	E185	B2	f82r	f82r.4	F052	B2-S006	5d5e0b288cf36864ed9d	oteey	oteey	OT[danach, zweite Gabe oder Einwirkzeit] + EE[klar, warm oder vollständig bereitet]	nächster Waschzusatz	nächster Waschzusatz — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
186	E186	B2	f82r	f82r.4	F052	B2-S006	308e8ea2d5d190c498e8	qokal	okal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OK[einsetzen, aufbringen oder eintauchen]	an Zielstelle auflegen	an Zielstelle auflegen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
187	E187	B2	f82r	f82r.4	F052	B2-S006	c1913ec4ff84148da6d3	sheckhy	sheckhy	CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf] + SHE[Waschwasser oder spülen]	Filtertuch über Ziel	Filtertuch über Ziel — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
188	E188	B2	f82r	f82r.4	F052	B2-S006	276a7c2d74d1143446f4	qoky	oky	OK[einsetzen, aufbringen oder eintauchen]	Flüssigkeit anwenden	Flüssigkeit anwenden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
189	E189	B2	f82r	f82r.7	F053	B2-S007	cbb42a4fe68068325d6b	dshedy	dshedy	DY[Wasser, Nässe oder nasse Behandlung] + SHE[Waschwasser oder spülen]	sauberes Spülwasser zugeben	sauberes Spülwasser zugeben — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
190	E190	B2	f82r	f82r.7	F054	B2-S008	54d0e228ca346110af05	sotaiin	otaiin	AIIN[abgemessenes Maß] + OT[danach, zweite Gabe oder Einwirkzeit]	gemessene Einwirkzeit	gemessene Einwirkzeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
191	E191	B2	f82r	f82r.7	F054	B2-S008	3ae9a121ba0045b913e8	qokar	qokar	OK[einsetzen, aufbringen oder eintauchen] + AR[gießen, überführen oder Abfluss]	über Zielstelle gießen	über Zielstelle gießen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
192	E192	B2	f82r	f82r.7	F054	B2-S008	bc4f1f5c006c74a4d26d	shedy	tedy	DY[Wasser, Nässe oder nasse Behandlung]	fertige Waschflüssigkeit	fertige Waschflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
193	E193	B2	f82r	f82r.7	F055	B2-S009	daa1347f456415fe8737	solshedy	solshedy	OL[Flüssigkeit, Bad oder Auszug] + DY[Wasser, Nässe oder nasse Behandlung] + SHE[Waschwasser oder spülen]	Waschflüssigkeit warm halten	Waschflüssigkeit warm halten — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
194	E194	B2	f82r	f82r.7	F056	B2-S010	0275fbf14e07935b0a45	qokeey	okeey	OK[einsetzen, aufbringen oder eintauchen] + KEY/KEEY/EKY[Wärme oder Erwärmen] + EE[klar, warm oder vollständig bereitet]	Wasser temperieren	Wasser temperieren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
195	E195	B2	f82r	f82r.7	F056	B2-S010	276a7c2d74d1143446f4	qoky	oky	OK[einsetzen, aufbringen oder eintauchen]	Flüssigkeit anwenden	Flüssigkeit anwenden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
196	E196	B2	f82r	f82r.7	F056	B2-S010	5eff216ba51fbfb21f22	ls	ls	LSH[Spülwasser einlassen oder Spülung beginnen]	erste Einlassöffnung	erste Einlassöffnung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
197	E197	B2	f82r	f82r.7	F056	B2-S010	b5df9126607030b95175	cheey	shey	SHE[Waschwasser oder spülen]	Waschflüssigkeit klären	Waschflüssigkeit klären — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
198	E198	B2	f82r	f82r.19	F057	B2-S011	1645e612504fcef59ced	okain	okain	AIN[Anteil oder Portion] + OK[einsetzen, aufbringen oder eintauchen]	Anteil einfüllen	Anteil einfüllen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
199	E199	B2	f82r	f82r.19	F057	B2-S011	4d4559019a961b834aa1	char	dar	AR[gießen, überführen oder Abfluss]	in Ansatz gießen	in Ansatz gießen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
200	E200	B2	f82r	f82r.19	F057	B2-S011	1645e612504fcef59ced	okain	okain	AIN[Anteil oder Portion] + OK[einsetzen, aufbringen oder eintauchen]	Anteil einfüllen	Anteil einfüllen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
201	E201	B2	f82r	f82r.19	F057	B2-S011	7d25241b0e56c836372a	qokeedy	qokeedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen] + EE[klar, warm oder vollständig bereitet]	eintauchen oder baden	eintauchen oder baden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
202	E202	B2	f82r	f82r.19	F058	B2-S012	0ab57b7166de99db3a55	lchy	lchy	LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen] + CHY[zubereitete Dosis oder Auflage]	klare Flüssigkeit abziehen	klare Flüssigkeit abziehen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
203	E203	B2	f82r	f82r.23	F059	B2-S012	b5df9126607030b95175	cheey	shey	SHE[Waschwasser oder spülen]	Waschflüssigkeit klären	Waschflüssigkeit klären — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
204	E204	B2	f82r	f82r.23	F059	B2-S012	6b89d6dd70635bc60fe0	qcthey	qcthey	CTH/TCH[zerstoßen, rühren oder materiell bearbeiten]	gleich stark bearbeiten	gleich stark bearbeiten — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
205	E205	B2	f82r	f82r.23	F059	B2-S012	0275fbf14e07935b0a45	qokeey	okeey	OK[einsetzen, aufbringen oder eintauchen] + KEY/KEEY/EKY[Wärme oder Erwärmen] + EE[klar, warm oder vollständig bereitet]	Wasser temperieren	Wasser temperieren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
206	E206	B2	f82r	f82r.23	F059	B2-S012	5fca8fc3dee57e1d8c1f	lcheey	lcheey	LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen] + EE[klar, warm oder vollständig bereitet]	Körperbereich benetzen	Körperbereich benetzen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
207	E207	B2	f82r	f82r.23	F059	B2-S012	2f1c5e56e8f0ff459065	daiin	aiin	AIIN[abgemessenes Maß]	örtliches Maß	örtliches Maß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
208	E208	B2	f82r	f82r.23	F059	B2-S012	b921a237be883a820352	chey	y	GANZKARTE[Y = Mischung]	Mischung	Mischung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
209	E209	B2	f82r	f82r.23	F059	B2-S012	d25110e0d8488927278f	qokeeedy	qokeeedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen] + EE[klar, warm oder vollständig bereitet]	vollständig durchnässen	vollständig durchnässen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
210	E210	B2	f82r	f82r.23	F060	B2-S013	de7321bface5628e35d6	lchedy	lchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit ablassen	Flüssigkeit ablassen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
211	E211	B2	f82r	f82r.23	F061	B2-S014	29e0eb222ef2fb99523a	lar	lar	AR[gießen, überführen oder Abfluss]	Abfluss schließen	Abfluss schließen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
212	E212	B2	f82r	f82r.26	F062	B2-S015	d4a31dbcf1ed6d9e5aa9	tshey	tshey	SHE[Waschwasser oder spülen]	Spülwasser einlassen	Spülwasser einlassen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
213	E213	B2	f82r	f82r.26	F062	B2-S015	7d25241b0e56c836372a	qokeedy	qokeedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen] + EE[klar, warm oder vollständig bereitet]	eintauchen oder baden	eintauchen oder baden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
214	E214	B2	f82r	f82r.26	F063	B2-S016	dd0ecaf5e27d81befffc	cheal	al	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	Zielstelle	Zielstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
215	E215	B2	f82r	f82r.26	F063	B2-S016	0f15effeca7ab10bb026	lchedar	lchedar	LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen] + AR[gießen, überführen oder Abfluss]	kalter Abfluss	kalter Abfluss — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
216	E216	B2	f82r	f82r.26	F063	B2-S016	db729b598e89e11452e0	ches	ches	GANZKARTE[CHES = gleiche Anteile]	gleiche Anteile	gleiche Anteile — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
217	E217	B2	f82r	f82r.26	F063	B2-S016	2f1c5e56e8f0ff459065	aiin	aiin	AIIN[abgemessenes Maß]	örtliches Maß	örtliches Maß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
218	E218	B2	f82r	f82r.26	F063	B2-S016	5d5e0b288cf36864ed9d	oteey	oteey	OT[danach, zweite Gabe oder Einwirkzeit] + EE[klar, warm oder vollständig bereitet]	nächster Waschzusatz	nächster Waschzusatz — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
219	E219	B2	f82r	f82r.26	F063	B2-S016	b5fcea1eaed06b2f2291	qokaiin	okaiin	AIIN[abgemessenes Maß] + OK[einsetzen, aufbringen oder eintauchen]	abgemessene Zugabe	abgemessene Zugabe — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
220	E220	B2	f82r	f82r.26	F063	B2-S016	08bd5ca0c2ad137a056d	okey	okey	OK[einsetzen, aufbringen oder eintauchen] + KEY/KEEY/EKY[Wärme oder Erwärmen]	warmes Wasser	warmes Wasser — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
221	E221	B2	f82r	f82r.27	F064	B2-S016	65df3cd9e59060042d47	pchedy	pchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit abziehen	Flüssigkeit abziehen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
222	E222	B2	f82r	f82r.27	F065	B2-S017	98bdc4244c84cbef3321	rsheal	rsheal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + SHE[Waschwasser oder spülen]	warmes Spülwasser eingießen	warmes Spülwasser eingießen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
223	E223	B2	f82r	f82r.27	F065	B2-S017	78b3b3140714da19090d	daldy	daldy	DY[Wasser, Nässe oder nasse Behandlung]	zweite Nassöffnung	zweite Nassöffnung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
224	E224	B2	f82r	f82r.27	F066	B2-S018	7d25241b0e56c836372a	qokeedy	qokeedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen] + EE[klar, warm oder vollständig bereitet]	eintauchen oder baden	eintauchen oder baden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
225	E225	B2	f82r	f82r.27	F067	B2-S019	7f68f60279efe6b28cd7	rshedy	rshedy	DY[Wasser, Nässe oder nasse Behandlung] + SHE[Waschwasser oder spülen]	örtlich waschen	örtlich waschen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
226	E226	B2	f82r	f82r.27	F068	B2-S020	ff178343c18e287ce3b7	qoteedy	qoteedy	DY[Wasser, Nässe oder nasse Behandlung] + OT[danach, zweite Gabe oder Einwirkzeit] + EE[klar, warm oder vollständig bereitet]	warmes Tuch tränken	warmes Tuch tränken — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
227	E227	B2	f82r	f82r.27	F069	B2-S021	7d25241b0e56c836372a	qokeedy	qokeedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen] + EE[klar, warm oder vollständig bereitet]	eintauchen oder baden	eintauchen oder baden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
228	E228	B2	f82r	f82r.27	F070	B2-S022	f2af6326898fb5b490a4	lochedy	lochedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeiten zusammenziehen	Flüssigkeiten zusammenziehen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
229	E229	B3	f83r	f83r.3	F071	B3-S001	3b70942557b3a40e8030	olkeedy	olkeedy	OL[Flüssigkeit, Bad oder Auszug] + DY[Wasser, Nässe oder nasse Behandlung] + EE[klar, warm oder vollständig bereitet]	Flüssigkeit absetzen	Flüssigkeit absetzen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
230	E230	B3	f83r	f83r.3	F072	B3-S002	90bcf0a9ec0ef56399e6	qotal	otal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OT[danach, zweite Gabe oder Einwirkzeit]	untere Zielstelle	untere Zielstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
231	E231	B3	f83r	f83r.3	F072	B3-S002	a84fbe3ad380df345b97	chkeedy	chkeedy	DY[Wasser, Nässe oder nasse Behandlung] + EE[klar, warm oder vollständig bereitet]	vollständig benetzen	vollständig benetzen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
232	E232	B3	f83r	f83r.3	F073	B3-S003	b921a237be883a820352	chey	y	GANZKARTE[Y = Mischung]	Mischung	Mischung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
233	E233	B3	f83r	f83r.3	F073	B3-S003	2f1c5e56e8f0ff459065	daiin	aiin	AIIN[abgemessenes Maß]	örtliches Maß	örtliches Maß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
234	E234	B3	f83r	f83r.3	F073	B3-S003	b921a237be883a820352	chey	y	GANZKARTE[Y = Mischung]	Mischung	Mischung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
235	E235	B3	f83r	f83r.3	F073	B3-S003	de7321bface5628e35d6	lchedy	lchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit ablassen	Flüssigkeit ablassen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
236	E236	B3	f83r	f83r.3	F074	B3-S004	b5fcea1eaed06b2f2291	qokaiin	okaiin	AIIN[abgemessenes Maß] + OK[einsetzen, aufbringen oder eintauchen]	abgemessene Zugabe	abgemessene Zugabe — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
237	E237	B3	f83r	f83r.3	F074	B3-S004	90bcf0a9ec0ef56399e6	qotal	otal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OT[danach, zweite Gabe oder Einwirkzeit]	untere Zielstelle	untere Zielstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
238	E238	B3	f83r	f83r.3	F074	B3-S004	4d4559019a961b834aa1	dar	dar	AR[gießen, überführen oder Abfluss]	in Ansatz gießen	in Ansatz gießen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
239	E239	B3	f83r	f83r.6	F075	B3-S005	259b2b3b0bf859882e2c	schedy	dchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Gefäß nachspülen	Gefäß nachspülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
240	E240	B3	f83r	f83r.6	F076	B3-S006	5e8441397e7c0faf042b	chedchy	chedchy	LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen] + CHY[zubereitete Dosis oder Auflage]	warme Dosis eingießen	warme Dosis eingießen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
241	E241	B3	f83r	f83r.6	F076	B3-S006	308e8ea2d5d190c498e8	qokal	okal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OK[einsetzen, aufbringen oder eintauchen]	an Zielstelle auflegen	an Zielstelle auflegen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
242	E242	B3	f83r	f83r.6	F076	B3-S006	28ffbc88b97772a75f1e	olchedy	olchedy	OL[Flüssigkeit, Bad oder Auszug] + DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit abstellen	Flüssigkeit abstellen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
243	E243	B3	f83r	f83r.6	F077	B3-S007	b5fcea1eaed06b2f2291	qokaiin	okaiin	AIIN[abgemessenes Maß] + OK[einsetzen, aufbringen oder eintauchen]	abgemessene Zugabe	abgemessene Zugabe — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
244	E244	B3	f83r	f83r.6	F077	B3-S007	6f7ff8287eddf4da9fdb	chedy	chdy	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit verrühren	Flüssigkeit verrühren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
245	E245	B3	f83r	f83r.6	F077	B3-S007	7d25241b0e56c836372a	qokeedy	qokeedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen] + EE[klar, warm oder vollständig bereitet]	eintauchen oder baden	eintauchen oder baden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
246	E246	B3	f83r	f83r.6	F078	B3-S008	de7321bface5628e35d6	lchedy	lchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit ablassen	Flüssigkeit ablassen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
247	E247	B3	f83r	f83r.6	F079	B3-S009	276a7c2d74d1143446f4	qoky	oky	OK[einsetzen, aufbringen oder eintauchen]	Flüssigkeit anwenden	Flüssigkeit anwenden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
248	E248	B3	f83r	f83r.8	F080	B3-S010	ba540da978ea132f6da5	pchedal	pchedal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Ablaufgefäß füllen	Ablaufgefäß füllen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
249	E249	B3	f83r	f83r.8	F080	B3-S010	c45ebac60774620561e2	otedy	otedy	DY[Wasser, Nässe oder nasse Behandlung] + OT[danach, zweite Gabe oder Einwirkzeit]	Flüssigkeit weiter klären	Flüssigkeit weiter klären — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
250	E250	B3	f83r	f83r.8	F081	B3-S011	348e81ba084c5acdb32b	shecthedchy	shecthedchy	SHE[Waschwasser oder spülen] + CTH/TCH[zerstoßen, rühren oder materiell bearbeiten] + CHY[zubereitete Dosis oder Auflage]	warme Waschdosis auflegen	warme Waschdosis auflegen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
