occurrence_id	page	locus	token_index	surface	wrapper	quality_core	ending	role	working_meaning_de	left_surface	right_surface	position	section	hand	triple_reading_token_stable	surface_line
G628-O1078	f42r	f42r.9	2	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	qotchar	ctho	MIDDLE	H	1	1	qotchar otchol ctho kchodan chkchory
G628-O1079	f42r	f42r.10	5	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	cthor	cthol	MIDDLE	H	1	1	choty dol ksheo cthor otol cthol chol shol dain
G628-O1080	f42r	f42r.10	7	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	cthol	shol	MIDDLE	H	1	1	choty dol ksheo cthor otol cthol chol shol dain
G628-O1081	f42r	f42r.10	8	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	chol	dain	MIDDLE	H	1	0	choty dol ksheo cthor otol cthol chol shol dain
G628-O1082	f42r	f42r.11	1	qotor	qo	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	cho	FIRST	H	1	1	qotor cho chody daiin shol ctheey dar chy daiidy
G628-O1083	f42r	f42r.11	5	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	daiin	ctheey	MIDDLE	H	1	0	qotor cho chody daiin shol ctheey dar chy daiidy
G628-O1084	f42r	f42r.12	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	dcheey	shol	MIDDLE	H	1	1	dcheey chol shol chokaiin choeky d dain dal
G628-O1085	f42r	f42r.12	3	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	chol	chokaiin	MIDDLE	H	1	1	dcheey chol shol chokaiin choeky d dain dal
G628-O1086	f42r	f42r.13	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	qopor	shot	MIDDLE	H	1	1	qopor shol shot shol shol daiin dain s cheam
G628-O1087	f42r	f42r.13	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	shot	shol	MIDDLE	H	1	1	qopor shol shot shol shol daiin dain s cheam
G628-O1088	f42r	f42r.13	5	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	shol	daiin	MIDDLE	H	1	1	qopor shol shot shol shol daiin dain s cheam
G628-O1089	f42r	f42r.17	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	shotol	chety	MIDDLE	H	1	1	shotol shol chety daiin chokchy chkaiin
G628-O1090	f42r	f42r.20	1	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	<START>	chol	FIRST	H	1	1	shol chol shoky okol sho chol shol chal
G628-O1091	f42r	f42r.20	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	shol	shoky	MIDDLE	H	1	1	shol chol shoky okol sho chol shol chal
G628-O1092	f42r	f42r.20	4	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	shoky	sho	MIDDLE	H	1	1	shol chol shoky okol sho chol shol chal
G628-O1093	f42r	f42r.20	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	sho	shol	MIDDLE	H	1	1	shol chol shoky okol sho chol shol chal
G628-O1094	f42r	f42r.20	7	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	chol	chal	MIDDLE	H	1	0	shol chol shoky okol sho chol shol chal
G628-O1095	f42r	f42r.21	1	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	<START>	chol	FIRST	H	1	1	shol chol chol shol oiin s odan
G628-O1096	f42r	f42r.21	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	shol	chol	MIDDLE	H	1	1	shol chol chol shol oiin s odan
G628-O1097	f42r	f42r.21	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	shol	MIDDLE	H	1	1	shol chol chol shol oiin s odan
G628-O1098	f42r	f42r.21	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	chol	oiin	MIDDLE	H	1	1	shol chol chol shol oiin s odan
G628-O1099	f42r	f42r.23	1	okchol	o	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	<START>	shol	FIRST	H	1	1	okchol shol kolschees
G628-O1100	f42r	f42r.23	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	okchol	kolschees	MIDDLE	H	1	1	okchol shol kolschees
G628-O1101	f42v	f42v.1	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	shols	chor	MIDDLE	H	1	1	cho sheey qocho taiin shols chol chor dain
G628-O1102	f42v	f42v.1	7	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chol	dain	MIDDLE	H	1	1	cho sheey qocho taiin shols chol chor dain
G628-O1103	f42v	f42v.2	9	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	dain	daiin	MIDDLE	H	1	1	dshey tchey y kchey chtchy y dan dain otol daiin
G628-O1104	f42v	f42v.3	5	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	oky	chol	MIDDLE	H	1	1	sho chotody chotol oky chol chol dl chcthy otoy
G628-O1105	f42v	f42v.3	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	dl	MIDDLE	H	1	1	sho chotody chotol oky chol chol dl chcthy otoy
G628-O1106	f42v	f42v.4	8	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	o	dg	MIDDLE	H	1	0	qotchy chkchy sar dy odaiil ykchy o kol dg
G628-O1107	f42v	f42v.5	7	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	ary	chetaiin	MIDDLE	H	1	1	chokeeo r chey chetan s ary okol chetaiin
G628-O1108	f42v	f42v.10	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	chy	olor	MIDDLE	H	1	1	schor okchey chy shol olor cheaiin chy tcheeb d
G628-O1109	f42v	f42v.11	4	kchol	BARE	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	qokeey	cheal	MIDDLE	H	1	1	qo aiin qokeey kchol cheal o t eold shey teaiin d
G628-O1110	f42v	f42v.12	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chotcheey	ol	MIDDLE	H	1	1	chotcheey chol ol chaiin oteeaiin chkchy taiin y
G628-O1111	f42v	f42v.12	3	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	chol	chaiin	MIDDLE	H	1	1	chotcheey chol ol chaiin oteeaiin chkchy taiin y
G628-O1112	f42v	f42v.15	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chokey	okey	MIDDLE	H	1	1	chokey chol okey
G628-O1113	f42v	f42v.16	1	okor	o	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	odeey	FIRST	H	1	1	okor odeey
G628-O1114	f43r	f43r.1	7	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	ypar	folor	MIDDLE	H	2	1	tarodaiin ytedy eeody ofchtar chcphedy ypar shol folor aiin cphey dar
G628-O1115	f43r	f43r.11	3	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	ty	toldy	MIDDLE	H	2	1	ytchedy ty shol toldy shody oteedy shdy otolol shd olky ytol otary cheky dy
G628-O1116	f43r	f43r.12	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	dor	qokol	MIDDLE	H	2	1	dor shol qokol shedy qotedy qokeedy qokody okeedy otedy shedy oty yty dy saiin
G628-O1117	f43r	f43r.12	3	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	shol	shedy	MIDDLE	H	2	1	dor shol qokol shedy qotedy qokeedy qokody okeedy otedy shedy oty yty dy saiin
G628-O1118	f43v	f43v.1	5	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	sheet	arodl	MIDDLE	H	2	1	pdsairy dalteoshy doly sheet or arodl lkeo r araiin otedy opolde
G628-O1119	f43v	f43v.11	2	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	ysheey	air	MIDDLE	H	2	1	ysheey or air yteey cheody ar sheo qody chckhy chdy choty she
G628-O1120	f43v	f43v.12	10	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	oteol	aiin	MIDDLE	H	2	1	yshee kedy dar chey qotedy etaiin chedy cthey oteol or aiin odain
G628-O1121	f43v	f43v.15	7	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	qokeey	dary	MIDDLE	H	2	1	oteod qolkeey kaldy chy darody qokeey kol dary taros
G628-O1122	f43v	f43v.16	1	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	<START>	eees	FIRST	H	2	1	ol eees aiin oloaiin oteos qoky chey
G628-O1123	f44r	f44r.6	3	tchol	BARE	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	y	shy	MIDDLE	H	1	0	dshor y tchol shy o cheekchy qotchy otchy dar
G628-O1124	f44r	f44r.7	3	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	oqd	qotshy	MIDDLE	H	1	1	qot oqd shol qotshy oyty chom
G628-O1125	f44r	f44r.9	1	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	<START>	ol	FIRST	H	1	1	otchol ol dchckhy qoky qotchy qokchy qokyd
G628-O1126	f44r	f44r.9	2	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	otchol	dchckhy	MIDDLE	H	1	1	otchol ol dchckhy qoky qotchy qokchy qokyd
G628-O1127	f44r	f44r.10	1	qokchor	qo	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	okchy	FIRST	H	1	1	qokchor okchy qoto ykol choky choky chol dam
G628-O1128	f44r	f44r.10	7	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	choky	dam	MIDDLE	H	1	0	qokchor okchy qoto ykol choky choky chol dam
G628-O1129	f44v	f44v.1	5	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	d	otol	MIDDLE	H	1	0	tsho qotshy cthol d chor otol shol tol qotshol otoldy
G628-O1130	f44v	f44v.1	6	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	chor	shol	MIDDLE	H	1	1	tsho qotshy cthol d chor otol shol tol qotshol otoldy
G628-O1131	f44v	f44v.1	7	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	otol	tol	MIDDLE	H	1	1	tsho qotshy cthol d chor otol shol tol qotshol otoldy
G628-O1132	f44v	f44v.1	8	tol	BARE	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	shol	qotshol	MIDDLE	H	1	1	tsho qotshy cthol d chor otol shol tol qotshol otoldy
G628-O1133	f44v	f44v.1	9	qotshol	qo	tsh	OL	QUALITY_STATE_CARRIER	kalt-feuchte Zustands-/Materialform; flüssig meist kalt-feucht	tol	otoldy	MIDDLE	H	1	1	tsho qotshy cthol d chor otol shol tol qotshol otoldy
G628-O1134	f44v	f44v.2	5	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	daly	daiin	MIDDLE	H	1	1	yolkol cheol qokchain daly otchol daiin shol qotor ar
G628-O1135	f44v	f44v.2	7	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	daiin	qotor	MIDDLE	H	1	1	yolkol cheol qokchain daly otchol daiin shol qotor ar
G628-O1136	f44v	f44v.2	8	qotor	qo	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	shol	ar	MIDDLE	H	1	1	yolkol cheol qokchain daly otchol daiin shol qotor ar
G628-O1137	f44v	f44v.3	1	tol	BARE	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	<START>	okchor	FIRST	H	1	1	tol okchor shcthy otol daiin cthy cthy
G628-O1138	f44v	f44v.3	2	okchor	o	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	tol	shcthy	MIDDLE	H	1	0	tol okchor shcthy otol daiin cthy cthy
G628-O1139	f44v	f44v.3	4	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	shcthy	daiin	MIDDLE	H	1	1	tol okchor shcthy otol daiin cthy cthy
G628-O1140	f44v	f44v.4	3	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	shaiin	shorody	MIDDLE	H	1	1	yokalod shaiin shor shorody shky sho y tchy opchod opy
G628-O1141	f44v	f44v.5	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	oain	cthy	MIDDLE	H	1	1	oain shol cthy cphaiin ykchor otchy qoty ytchear cthain
G628-O1142	f44v	f44v.6	1	tol	BARE	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	<START>	dair	FIRST	H	1	1	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy
G628-O1143	f44v	f44v.6	9	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	keey	ytaiin	MIDDLE	H	1	1	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy
G628-O1144	f44v	f44v.8	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	odaiin	shey	MIDDLE	H	1	1	tsheody cthaiin odaiin shol shey cthy ykoda ol
G628-O1145	f44v	f44v.8	8	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	ykoda	<END>	LAST	H	1	1	tsheody cthaiin odaiin shol shey cthy ykoda ol
G628-O1146	f44v	f44v.11	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	okal	chol	MIDDLE	H	1	1	okal chol chol choky okaiin cthy otal
G628-O1147	f44v	f44v.11	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	choky	MIDDLE	H	1	1	okal chol chol choky okaiin cthy otal
G628-O1148	f44v	f44v.13	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	lchor	dairl	MIDDLE	H	1	0	lchor shol dairl
G628-O1149	f45r	f45r.2	1	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	<START>	cthy	FIRST	H	1	0	shor cthy qoky qokol qokaiin chol chol ykaiin dar om
G628-O1150	f45r	f45r.2	4	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	qoky	qokaiin	MIDDLE	H	1	1	shor cthy qoky qokol qokaiin chol chol ykaiin dar om
G628-O1151	f45r	f45r.2	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	qokaiin	chol	MIDDLE	H	1	1	shor cthy qoky qokol qokaiin chol chol ykaiin dar om
G628-O1152	f45r	f45r.2	7	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	ykaiin	MIDDLE	H	1	1	shor cthy qoky qokol qokaiin chol chol ykaiin dar om
G628-O1153	f45r	f45r.3	3	kchol	BARE	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	chcthy	daiin	MIDDLE	H	1	1	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom
G628-O1154	f45r	f45r.5	1	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	<START>	sho	FIRST	H	1	0	kol sho pchor kchey ty opchaldy otshy qokchy dol daiin
G628-O1155	f45r	f45r.8	1	tchol	BARE	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	<START>	cthy	FIRST	H	1	1	tchol cthy qodaiin cthy dain ey otydal daiin g
G628-O1156	f45r	f45r.9	1	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	<START>	or	FIRST	H	1	0	or or chain dain ykolody ytaiin qotchol kol dy
G628-O1157	f45r	f45r.9	2	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	or	chain	MIDDLE	H	1	0	or or chain dain ykolody ytaiin qotchol kol dy
G628-O1158	f45r	f45r.9	7	qotchol	qo	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	ytaiin	kol	MIDDLE	H	1	1	or or chain dain ykolody ytaiin qotchol kol dy
G628-O1159	f45r	f45r.9	8	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	qotchol	dy	MIDDLE	H	1	1	or or chain dain ykolody ytaiin qotchol kol dy
G628-O1160	f45v	f45v.1	3	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	chko	chey	MIDDLE	H	1	0	korary chko kol chey fsholom shor ykchy dod opchaiin olald
G628-O1161	f45v	f45v.1	6	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	fsholom	ykchy	MIDDLE	H	1	1	korary chko kol chey fsholom shor ykchy dod opchaiin olald
G628-O1162	f45v	f45v.2	1	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	<START>	chor	FIRST	H	1	1	okol chor daiin cthy okchol chom okolor dy okchol s
G628-O1163	f45v	f45v.2	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	okol	daiin	MIDDLE	H	1	1	okol chor daiin cthy okchol chom okolor dy okchol s
G628-O1164	f45v	f45v.2	5	okchol	o	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	cthy	chom	MIDDLE	H	1	1	okol chor daiin cthy okchol chom okolor dy okchol s
G628-O1165	f45v	f45v.2	9	okchol	o	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	dy	s	MIDDLE	H	1	1	okol chor daiin cthy okchol chom okolor dy okchol s
G628-O1166	f45v	f45v.3	3	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	l	cheol	MIDDLE	H	1	1	qokchy l or cheol qotol qotol chy ky cthod ykar yd
G628-O1167	f45v	f45v.3	5	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	cheol	qotol	MIDDLE	H	1	1	qokchy l or cheol qotol qotol chy ky cthod ykar yd
G628-O1168	f45v	f45v.3	6	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	qotol	chy	MIDDLE	H	1	1	qokchy l or cheol qotol qotol chy ky cthod ykar yd
G628-O1169	f45v	f45v.5	1	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	<START>	choiin	FIRST	H	1	1	qotol choiin okchar dar oty shoto dol py otytam
G628-O1170	f45v	f45v.7	2	kchol	BARE	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	tchtcho	dshy	MIDDLE	H	1	0	tchtcho kchol dshy o tyol ytchom
G628-O1171	f45v	f45v.8	6	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	pchom	oaiir	MIDDLE	H	1	1	yksheor odal sho dy pchom otor oaiir
G628-O1172	f45v	f45v.9	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	cthy	qokom	MIDDLE	H	1	1	ychor cthy chol qokom sy sa ykchom
G628-O1173	f45v	f45v.11	1	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	<START>	chor	FIRST	H	1	1	or chor ytchy doiin dcholdy
G628-O1174	f45v	f45v.11	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	or	ytchy	MIDDLE	H	1	1	or chor ytchy doiin dcholdy
G628-O1175	f46r	f46r.2	3	qoor	qo	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	sheeoly	sheo	MIDDLE	H	2	1	sodaiin sheeoly qoor sheo teoly chckhy daiin sh sheet shedy xor aiin sheckhy
G628-O1176	f46r	f46r.3	2	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	daiin	ykal	MIDDLE	H	2	1	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin
G628-O1177	f46r	f46r.3	8	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	dalshedy	s	MIDDLE	H	2	1	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin
G628-O1178	f46r	f46r.4	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	tshedar	kaldy	MIDDLE	H	2	1	tshedar chol kaldy chckhy qokaldy chekal chckhy sheky sheky daloy
G628-O1179	f46r	f46r.7	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	xol	qokaiin	MIDDLE	H	2	1	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m
G628-O1180	f46r	f46r.9	5	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	dyfchdy	kees	MIDDLE	H	2	1	tshdy shdy fchedy dyfchdy shol kees ytaly fchdy dy karal shky yty dardam
G628-O1181	f46r	f46r.13	3	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	akaiin	okeey	MIDDLE	H	2	1	ar akaiin shol okeey chol dar ols lain y
G628-O1182	f46r	f46r.13	5	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	okeey	dar	MIDDLE	H	2	1	ar akaiin shol okeey chol dar ols lain y
G628-O1183	f46r	f46r.15	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	qokar	kal	MIDDLE	H	2	0	qokar shol kal alkeody
G628-O1184	f46v	f46v.6	1	tor	BARE	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	aiirchar	FIRST	H	2	0	tor aiirchar shedy olaiin qotedy sheedy qokaldy qokedy doir chody cthey m
G628-O1185	f46v	f46v.8	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	chetedar	aiy	MIDDLE	H	2	1	okeedchsy qokeedy chetedar or aiy
G628-O1186	f47r	f47r.1	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	sheaiin	daiin	MIDDLE	H	1	1	chair oly sheaiin shol daiin chdy
G628-O1187	f47r	f47r.2	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chokchol	choldy	MIDDLE	H	1	1	chokchol chol choldy dair chad aiin
G628-O1188	f47r	f47r.3	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	dor	chy	MIDDLE	H	1	1	dor chol chy chaiin ckhey chol dain okaiin
G628-O1189	f47r	f47r.3	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ckhey	dain	MIDDLE	H	1	1	dor chol chy chaiin ckhey chol dain okaiin
G628-O1190	f47r	f47r.4	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chokain	daiin	MIDDLE	H	1	1	qokcheo cthey chokain chol daiin kchdal
G628-O1191	f47r	f47r.6	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	so	shol	MIDDLE	H	1	1	folr chey so chol shol aiin shol shol chdy cholol
G628-O1192	f47r	f47r.6	5	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	chol	aiin	MIDDLE	H	1	1	folr chey so chol shol aiin shol shol chdy cholol
