page	locus	group_count	complete_surface_display_only	canonical_namespace_id	local_image_owner	interface_role	applicable_case_ids	workshop_reading_de	master_action_de	semantic_label_de	orientation	cross_page_key	architecture_role	required_for_case	selection_mode	label_reading
f68r1	f68r1.13	1	octhey	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_05	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.14	1	otshey	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_06	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.15	1	otydy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_07	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.16	1	okear	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_08	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.17	1	cphocthy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_09	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.18	1	ytchody	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_10	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.19	1	otys	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_11	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.20	1	olor	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_12	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.21	1	ockhy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_13	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.22	1	ofcheor	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_14	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.23	1	otchdy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_15	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.24	1	otykchs	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_16	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.25	1	otol	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_17	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.26	1	otor	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_18	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.27	1	oiinar	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_19	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.28	1	okoldy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_20	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.29	1	ykchdy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_21	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.30	1	oeeody	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_22	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.31	1	ocphy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_23	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.32	1	okeeodal	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_24	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.33	1	okshor	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_25	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.34	1	osdaiin	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_26	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.35	1	otochedy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_27	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.36	1	dolchedy	F68_LOCAL_STAR_SLOT_NS	A2_STAR_STATION_28	SELECTABLE_CELESTIAL_SLOT	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f68r1	f68r1.37	5	oky okchdy okardy qear oygy	F68_CENTRAL_LEGEND_QUARANTINE_NS	A2_CENTRAL_LEGEND_UNRESOLVED	OWNER_OR_KEY_UNRESOLVED	C3	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.1	40	dair cheyky otaza sar ar chykar okoirsh ar chetody okeeos o tey otokeeey okeeody okeey doiir teeo y chey ot y okedy chsdy okeod y dy choaiin okar okar chol chees yto odair oty oteeo dar o eykeody dchor char	F69_LEFT_WHEEL_NS	A3_LEFT_WHEEL_RING_TEXT	LOCAL_INSTRUMENT_LEGEND	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.2	38	yka chol ykar dal ykady iokeeor cheey choly ykeeal cheo oaram ockhy sheey aiin y daiial cheody cheal yetey chear y dy ykey ch y dy chol ykar ol y ykeeody chey dal ody airchy choky ychey chey	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT	LOCAL_INSTRUMENT_LEGEND	C1|C3|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.3	29	doair otaldal dair chdy otoar ar chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteeser dair chey okody dal oteey oteey	F69_RIGHT_WHEEL_NS	A3_RIGHT_WHEEL_RING_TEXT	LOCAL_INSTRUMENT_LEGEND	C4	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.4	2	okeey sar	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_01	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.5	2	okeo dy	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_02	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.6	1	ochoyk	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_03	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.7	1	ykeey	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_04	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.8	1	ytory	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_05	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.9	1	oeesy	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_06	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.10	1	ytody	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_07	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.11	1	okody	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_08	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.12	1	otody	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_09	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.13	1	okeal	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_10	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.14	1	okeod	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_11	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.15	1	oteeys	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_12	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.16	1	oteol	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_13	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.17	1	ykeydy	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_14	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.18	1	okeod	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_15	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
