neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N18841	OT+A_ADDR+K+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	OR	ARGUMENT	OT+A_ADDR+K+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18853	OT+CH+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+CH+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18854	OT+CH+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	AIIN	AIN	ARGUMENT	OT+CH+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18855	OT+CH+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	AIIN	OR	ARGUMENT	OT+CH+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18856	OT+CH+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	AIIN	Y	ARGUMENT	OT+CH+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18870	OT+CH+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+CH+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18871	OT+CH+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	AIN	AIIN	ARGUMENT	OT+CH+AIIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18872	OT+CH+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	AIN	OR	ARGUMENT	OT+CH+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18873	OT+CH+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	AIN	Y	ARGUMENT	OT+CH+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18893	OT+CH+E+O+D_ADDR+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+CH+E+O+D_ADDR+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18894	OT+CH+E+O+D_ADDR+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	6	AL	AIR	RELATION	OT+CH+E+O+D_ADDR+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18895	OT+CH+E+O+D_ADDR+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	6	AL	AR	RELATION	OT+CH+E+O+D_ADDR+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18896	OT+CH+E+O+D_ADDR+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	6	AL	L	RELATION	OT+CH+E+O+D_ADDR+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18897	OT+CH+E+O+D_ADDR+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	E	EE	GRADE	OT+CH+EE+O+D_ADDR+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18898	OT+CH+E+O+D_ADDR+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	E	EEE	GRADE	OT+CH+EEE+O+D_ADDR+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18914	OT+CH+E+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+CH+E+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18923	OT+CH+E+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	E	EE	GRADE	OT+CH+EE+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18924	OT+CH+E+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	E	EEE	GRADE	OT+CH+EEE+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18938	OT+CH+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+CH+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18939	OT+CH+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	L	AIR	RELATION	OT+CH+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18940	OT+CH+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	L	AL	RELATION	OT+CH+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18941	OT+CH+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	L	AR	RELATION	OT+CH+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18957	OT+CH+O+S	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+CH+O+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18983	OT+CH+O+SH+OR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+CH+O+SH+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18991	OT+CH+O+SH+OR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	OR	AIIN	ARGUMENT	OT+CH+O+SH+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18992	OT+CH+O+SH+OR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	OR	AIN	ARGUMENT	OT+CH+O+SH+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N18993	OT+CH+O+SH+OR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	OR	Y	ARGUMENT	OT+CH+O+SH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19008	OT+CH+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+CH+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19009	OT+CH+OL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	OL	OT	ORDER_CONTROL	OT+CH+OT	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19023	OT+CH+OR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+CH+OR	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19024	OT+CH+OR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	OR	AIIN	ARGUMENT	OT+CH+AIIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19025	OT+CH+OR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	OR	AIN	ARGUMENT	OT+CH+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19026	OT+CH+OR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	OR	Y	ARGUMENT	OT+CH+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19040	OT+CH+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+CH+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19062	OT+CH+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+CH+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19063	OT+CH+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	AIIN	ARGUMENT	OT+CH+AIIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19064	OT+CH+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	AIN	ARGUMENT	OT+CH+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19065	OT+CH+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	OR	ARGUMENT	OT+CH+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19079	OT+CHD+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+CHD+DY	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19093	OT+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+CHD+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19095	OT+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	AIIN	ARGUMENT	OT+CHD+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19096	OT+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	AIN	ARGUMENT	OT+CHD+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19097	OT+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	OR	ARGUMENT	OT+CHD+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19112	OT+D_ADDR+D_ADDR+Y+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+D_ADDR+D_ADDR+Y+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19113	OT+D_ADDR+D_ADDR+Y+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	AIIN	ARGUMENT	OT+D_ADDR+D_ADDR+AIIN+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19114	OT+D_ADDR+D_ADDR+Y+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	AIN	ARGUMENT	OT+D_ADDR+D_ADDR+AIN+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19115	OT+D_ADDR+D_ADDR+Y+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	OR	ARGUMENT	OT+D_ADDR+D_ADDR+OR+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19116	OT+D_ADDR+D_ADDR+Y+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	AR	AIR	RELATION	OT+D_ADDR+D_ADDR+Y+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N19117	OT+D_ADDR+D_ADDR+Y+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	AR	AL	RELATION	OT+D_ADDR+D_ADDR+Y+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19118	OT+D_ADDR+D_ADDR+Y+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	AR	L	RELATION	OT+D_ADDR+D_ADDR+Y+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19124	OT+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+E+AIIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19125	OT+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AIIN	AIN	ARGUMENT	OT+E+AIN	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19126	OT+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AIIN	OR	ARGUMENT	OT+E+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19127	OT+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AIIN	Y	ARGUMENT	OT+E+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19128	OT+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	OT+EE+AIIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19129	OT+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	OT+EEE+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19135	OT+E+AIN	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+E+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19136	OT+E+AIN	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	3	AIN	AIIN	ARGUMENT	OT+E+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19137	OT+E+AIN	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	3	AIN	OR	ARGUMENT	OT+E+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19138	OT+E+AIN	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	3	AIN	Y	ARGUMENT	OT+E+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19139	OT+E+AIN	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	OT+EE+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19140	OT+E+AIN	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	OT+EEE+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19146	OT+E+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+E+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19147	OT+E+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AR	AIR	RELATION	OT+E+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N19148	OT+E+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AR	AL	RELATION	OT+E+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19149	OT+E+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AR	L	RELATION	OT+E+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19150	OT+E+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	OT+EE+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19151	OT+E+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	OT+EEE+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N19157	OT+E+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N19158	OT+E+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	OT+EE+DY	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N19159	OT+E+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	OT+EEE+DY	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N19167	OT+E+DY+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OT	OL	ORDER_CONTROL	OL+E+DY+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N19168	OT+E+DY+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	L	AIR	RELATION	OT+E+DY+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
