neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N13404	O+DA+E+IIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	DA>E	E>DA	ORDER	O+E+DA+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13411	O+DA+L	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>DA	DA>O	ORDER	DA+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13412	O+DA+L	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	DA>L	L>DA	ORDER	O+L+DA	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13419	O+DA+LOCAL_CHAR_I+IIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>DA	DA>O	ORDER	DA+O+LOCAL_CHAR_I+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13420	O+DA+LOCAL_CHAR_I+IIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	LOCAL_CHAR_I>IIN	IIN>LOCAL_CHAR_I	ORDER	O+DA+IIN+LOCAL_CHAR_I	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13421	O+DA+LOCAL_CHAR_I+IIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	DA>LOCAL_CHAR_I	LOCAL_CHAR_I>DA	ORDER	O+LOCAL_CHAR_I+DA+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13426	O+DA+S	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>DA	DA>O	ORDER	DA+O+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13427	O+DA+S	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	DA>S	S>DA	ORDER	O+S+DA	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13439	O+DY	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>DY	DY>O	ORDER	DY+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N13442	O+D_ADDR+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13443	O+D_ADDR+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	D_ADDR>AIIN	AIIN>D_ADDR	ORDER	O+AIIN+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13450	O+D_ADDR+AIIN+M_LOCAL	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+AIIN+M_LOCAL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13451	O+D_ADDR+AIIN+M_LOCAL	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	D_ADDR>AIIN	AIIN>D_ADDR	ORDER	O+AIIN+D_ADDR+M_LOCAL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13452	O+D_ADDR+AIIN+M_LOCAL	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	AIIN>M_LOCAL	M_LOCAL>AIIN	ORDER	O+D_ADDR+M_LOCAL+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13460	O+D_ADDR+AIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13461	O+D_ADDR+AIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	D_ADDR>AIN	AIN>D_ADDR	ORDER	O+AIN+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13468	O+D_ADDR+AIR	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N13469	O+D_ADDR+AIR	T4_NARROW_APPENDIX	ADJACENT_SWAP	2-3	D_ADDR>AIR	AIR>D_ADDR	ORDER	O+AIR+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N13476	O+D_ADDR+AL	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13477	O+D_ADDR+AL	T4_NARROW_APPENDIX	ADJACENT_SWAP	2-3	D_ADDR>AL	AL>D_ADDR	ORDER	O+AL+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13484	O+D_ADDR+AM_ADDR	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13485	O+D_ADDR+AM_ADDR	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	D_ADDR>AM_ADDR	AM_ADDR>D_ADDR	ORDER	O+AM_ADDR+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13489	O+D_ADDR+AR	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13490	O+D_ADDR+AR	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	D_ADDR>AR	AR>D_ADDR	ORDER	O+AR+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13497	O+D_ADDR+CH+EE+S	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+CH+EE+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13498	O+D_ADDR+CH+EE+S	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	D_ADDR>CH	CH>D_ADDR	ORDER	O+CH+D_ADDR+EE+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13499	O+D_ADDR+CH+EE+S	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	EE>S	S>EE	ORDER	O+D_ADDR+CH+S+EE	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13500	O+D_ADDR+CH+EE+S	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	CH>EE	EE>CH	ORDER	O+D_ADDR+EE+CH+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13524	O+D_ADDR+CH+T+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+CH+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13525	O+D_ADDR+CH+T+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	D_ADDR>CH	CH>D_ADDR	ORDER	O+CH+D_ADDR+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13526	O+D_ADDR+CH+T+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	T>Y	Y>T	ORDER	O+D_ADDR+CH+Y+T	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13527	O+D_ADDR+CH+T+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	CH>T	T>CH	ORDER	O+D_ADDR+T+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13552	O+D_ADDR+EE+DY	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+EE+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N13553	O+D_ADDR+EE+DY	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	EE>DY	DY>EE	ORDER	O+D_ADDR+DY+EE	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N13554	O+D_ADDR+EE+DY	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	D_ADDR>EE	EE>D_ADDR	ORDER	O+EE+D_ADDR+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N13561	O+D_ADDR+L	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13562	O+D_ADDR+L	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	D_ADDR>L	L>D_ADDR	ORDER	O+L+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13569	O+D_ADDR+OR	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+OR	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13570	O+D_ADDR+OR	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	D_ADDR>OR	OR>D_ADDR	ORDER	O+OR+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13577	O+D_ADDR+S	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13578	O+D_ADDR+S	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	D_ADDR>S	S>D_ADDR	ORDER	O+S+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13590	O+D_ADDR+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>D_ADDR	D_ADDR>O	ORDER	D_ADDR+O+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13591	O+D_ADDR+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	D_ADDR>Y	Y>D_ADDR	ORDER	O+Y+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13598	O+E+AR	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>E	E>O	ORDER	E+O+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13599	O+E+AR	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>AR	AR>E	ORDER	O+AR+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13608	O+E+CH+K+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>E	E>O	ORDER	E+O+CH+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13609	O+E+CH+K+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>CH	CH>E	ORDER	O+CH+E+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13610	O+E+CH+K+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	K>Y	Y>K	ORDER	O+E+CH+Y+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13611	O+E+CH+K+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	CH>K	K>CH	ORDER	O+E+K+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13638	O+E+D_ADDR+AIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>E	E>O	ORDER	E+O+D_ADDR+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13639	O+E+D_ADDR+AIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>D_ADDR	D_ADDR>E	ORDER	O+D_ADDR+E+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13640	O+E+D_ADDR+AIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	D_ADDR>AIN	AIN>D_ADDR	ORDER	O+E+AIN+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13650	O+E+K+AIIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	O>E	E>O	ORDER	E+O+K+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13651	O+E+K+AIIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	3-4	K>AIIN	AIIN>K	ORDER	O+E+AIIN+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13652	O+E+K+AIIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	2-3	E>K	K>E	ORDER	O+K+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13670	O+E+K+AIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>E	E>O	ORDER	E+O+K+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13671	O+E+K+AIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	K>AIN	AIN>K	ORDER	O+E+AIN+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13672	O+E+K+AIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>K	K>E	ORDER	O+K+E+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13690	O+E+K+E+OL	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>E	E>O	ORDER	E+O+K+E+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13691	O+E+K+E+OL	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	K>E	E>K	ORDER	O+E+E+K+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13692	O+E+K+E+OL	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	E>OL	OL>E	ORDER	O+E+K+OL+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13693	O+E+K+E+OL	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>K	K>E	ORDER	O+K+E+E+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13712	O+E+K+SH+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>E	E>O	ORDER	E+O+K+SH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13713	O+E+K+SH+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	SH>Y	Y>SH	ORDER	O+E+K+Y+SH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13714	O+E+K+SH+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	K>SH	SH>K	ORDER	O+E+SH+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13715	O+E+K+SH+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>K	K>E	ORDER	O+K+E+SH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13742	O+E+OR	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>E	E>O	ORDER	E+O+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13743	O+E+OR	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>OR	OR>E	ORDER	O+OR+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13752	O+E+P+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	O>E	E>O	ORDER	E+O+P+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13753	O+E+P+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	P>AIIN	AIIN>P	ORDER	O+E+AIIN+P	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13754	O+E+P+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>P	P>E	ORDER	O+P+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
