neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N13185	O+CH+T+E+OL+AR+L	T0_EXACT_OBSERVED	ATOM_DELETION	6	AR	NONE	RELATION	O+CH+T+E+OL+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13186	O+CH+T+E+OL+AR+L	T0_EXACT_OBSERVED	ATOM_DELETION	4	E	NONE	GRADE	O+CH+T+OL+AR+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13187	O+CH+T+E+OL+AR+L	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	O+T+E+OL+AR+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13218	O+CH+T+O+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	CH+T+O+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13219	O+CH+T+O+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	T	NONE	ACTION_HEAD	O+CH+O+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13220	O+CH+T+O+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	O	NONE	FORMAL_CONTROL	O+CH+T+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13221	O+CH+T+O+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	6	Y	NONE	ARGUMENT	O+CH+T+O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13222	O+CH+T+O+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	5	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	O+CH+T+O+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13223	O+CH+T+O+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	O+T+O+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13247	O+CH+T+OL+E	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	CH+T+OL+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13248	O+CH+T+OL+E	T0_EXACT_OBSERVED	ATOM_DELETION	3	T	NONE	ACTION_HEAD	O+CH+OL+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13249	O+CH+T+OL+E	T0_EXACT_OBSERVED	ATOM_DELETION	4	OL	NONE	ORDER_CONTROL	O+CH+T+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13250	O+CH+T+OL+E	T0_EXACT_OBSERVED	ATOM_DELETION	5	E	NONE	GRADE	O+CH+T+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13251	O+CH+T+OL+E	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	O+T+OL+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13274	O+CH+T+OR	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	CH+T+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13275	O+CH+T+OR	T0_EXACT_OBSERVED	ATOM_DELETION	3	T	NONE	ACTION_HEAD	O+CH+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13276	O+CH+T+OR	T0_EXACT_OBSERVED	ATOM_DELETION	4	OR	NONE	ARGUMENT	O+CH+T	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13277	O+CH+T+OR	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	O+T+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13300	O+CH+T+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	CH+T+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13301	O+CH+T+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	Y	NONE	ARGUMENT	O+CH+T	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13302	O+CH+T+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	T	NONE	ACTION_HEAD	O+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13303	O+CH+T+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	O+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13327	O+CH+T+Y+L	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	CH+T+Y+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13328	O+CH+T+Y+L	T0_EXACT_OBSERVED	ATOM_DELETION	4	Y	NONE	ARGUMENT	O+CH+T+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13329	O+CH+T+Y+L	T0_EXACT_OBSERVED	ATOM_DELETION	5	L	NONE	RELATION	O+CH+T+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13330	O+CH+T+Y+L	T0_EXACT_OBSERVED	ATOM_DELETION	3	T	NONE	ACTION_HEAD	O+CH+Y+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13331	O+CH+T+Y+L	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	O+T+Y+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13356	O+CHD+AR	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	CHD+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13357	O+CHD+AR	T0_EXACT_OBSERVED	ATOM_DELETION	2	CHD	NONE	ACTION_HEAD	O+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13358	O+CHD+AR	T0_EXACT_OBSERVED	ATOM_DELETION	3	AR	NONE	RELATION	O+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13372	O+CHD+OR	T4_NARROW_APPENDIX	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	CHD+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13373	O+CHD+OR	T4_NARROW_APPENDIX	ATOM_DELETION	3	OR	NONE	ARGUMENT	O+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13374	O+CHD+OR	T4_NARROW_APPENDIX	ATOM_DELETION	2	CHD	NONE	ACTION_HEAD	O+OR	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13388	O+CHD+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	CHD+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13389	O+CHD+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	Y	NONE	ARGUMENT	O+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13390	O+CHD+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	CHD	NONE	ACTION_HEAD	O+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13405	O+DA+E+IIN	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	DA+E+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13406	O+DA+E+IIN	T0_EXACT_OBSERVED	ATOM_DELETION	4	IIN	NONE	FORMAL_CONTROL	O+DA+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13407	O+DA+E+IIN	T0_EXACT_OBSERVED	ATOM_DELETION	3	E	NONE	GRADE	O+DA+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13408	O+DA+E+IIN	T0_EXACT_OBSERVED	ATOM_DELETION	2	DA	NONE	FORMAL_CONTROL	O+E+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13413	O+DA+L	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	DA+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13414	O+DA+L	T0_EXACT_OBSERVED	ATOM_DELETION	3	L	NONE	RELATION	O+DA	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13415	O+DA+L	T0_EXACT_OBSERVED	ATOM_DELETION	2	DA	NONE	FORMAL_CONTROL	O+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13422	O+DA+LOCAL_CHAR_I+IIN	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	DA+LOCAL_CHAR_I+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13423	O+DA+LOCAL_CHAR_I+IIN	T0_EXACT_OBSERVED	ATOM_DELETION	3	LOCAL_CHAR_I	NONE	LOCAL_OR_CLASS_SIGN	O+DA+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13424	O+DA+LOCAL_CHAR_I+IIN	T0_EXACT_OBSERVED	ATOM_DELETION	4	IIN	NONE	FORMAL_CONTROL	O+DA+LOCAL_CHAR_I	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13425	O+DA+LOCAL_CHAR_I+IIN	T0_EXACT_OBSERVED	ATOM_DELETION	2	DA	NONE	FORMAL_CONTROL	O+LOCAL_CHAR_I+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13428	O+DA+S	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	DA+S	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13429	O+DA+S	T0_EXACT_OBSERVED	ATOM_DELETION	3	S	NONE	ACTION_HEAD	O+DA	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13430	O+DA+S	T0_EXACT_OBSERVED	ATOM_DELETION	2	DA	NONE	FORMAL_CONTROL	O+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13440	O+DY	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N13441	O+DY	T0_EXACT_OBSERVED	ATOM_DELETION	2	DY	NONE	FORMAL_CONTROL	O	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13444	O+D_ADDR+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	D_ADDR+AIIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13445	O+D_ADDR+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	O+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13446	O+D_ADDR+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	3	AIIN	NONE	ARGUMENT	O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13453	O+D_ADDR+AIIN+M_LOCAL	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	D_ADDR+AIIN+M_LOCAL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13454	O+D_ADDR+AIIN+M_LOCAL	T0_EXACT_OBSERVED	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	O+AIIN+M_LOCAL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13455	O+D_ADDR+AIIN+M_LOCAL	T0_EXACT_OBSERVED	ATOM_DELETION	4	M_LOCAL	NONE	LOCAL_OR_CLASS_SIGN	O+D_ADDR+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13456	O+D_ADDR+AIIN+M_LOCAL	T0_EXACT_OBSERVED	ATOM_DELETION	3	AIIN	NONE	ARGUMENT	O+D_ADDR+M_LOCAL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13462	O+D_ADDR+AIN	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	D_ADDR+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13463	O+D_ADDR+AIN	T0_EXACT_OBSERVED	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	O+AIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13464	O+D_ADDR+AIN	T0_EXACT_OBSERVED	ATOM_DELETION	3	AIN	NONE	ARGUMENT	O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13470	O+D_ADDR+AIR	T4_NARROW_APPENDIX	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	D_ADDR+AIR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N13471	O+D_ADDR+AIR	T4_NARROW_APPENDIX	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	O+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N13472	O+D_ADDR+AIR	T4_NARROW_APPENDIX	ATOM_DELETION	3	AIR	NONE	RELATION	O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13478	O+D_ADDR+AL	T4_NARROW_APPENDIX	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	D_ADDR+AL	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13479	O+D_ADDR+AL	T4_NARROW_APPENDIX	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	O+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13480	O+D_ADDR+AL	T4_NARROW_APPENDIX	ATOM_DELETION	3	AL	NONE	RELATION	O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13486	O+D_ADDR+AM_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	D_ADDR+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13487	O+D_ADDR+AM_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	O+AM_ADDR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13488	O+D_ADDR+AM_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	3	AM_ADDR	NONE	LOCAL_OR_CLASS_SIGN	O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13491	O+D_ADDR+AR	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	D_ADDR+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13492	O+D_ADDR+AR	T0_EXACT_OBSERVED	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	O+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13493	O+D_ADDR+AR	T0_EXACT_OBSERVED	ATOM_DELETION	3	AR	NONE	RELATION	O+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13501	O+D_ADDR+CH+EE+S	T0_EXACT_OBSERVED	ATOM_DELETION	1	O	NONE	FORMAL_CONTROL	D_ADDR+CH+EE+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N13502	O+D_ADDR+CH+EE+S	T0_EXACT_OBSERVED	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	O+CH+EE+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
