neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N15816	OK+CHD+DY+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	SH	ACTION_HEAD	SH+CHD+DY+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:SH>CHD	NO	NO	NO	NO
G447-N15817	OK+CHD+DY+L	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	T	ACTION_HEAD	T+CHD+DY+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15825	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	CH	ACTION_HEAD	CH+CHD+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CH>CHD	NO	NO	NO	NO
G447-N15826	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	CHD	ACTION_HEAD	CHD+CHD+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>CHD	NO	NO	NO	NO
G447-N15827	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	K	ACTION_HEAD	K+CHD+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N15828	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	CH	ACTION_HEAD	OK+CH+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15829	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	S	CH	ACTION_HEAD	OK+CHD+CH+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>CH	NO	NO	NO	NO
G447-N15830	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	S	CHD	ACTION_HEAD	OK+CHD+CHD+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>CHD	NO	NO	NO	NO
G447-N15831	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	S	K	ACTION_HEAD	OK+CHD+K+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>K	NO	NO	NO	NO
G447-N15832	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	S	OK	ACTION_HEAD	OK+CHD+OK+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>OK	NO	NO	NO	NO
G447-N15833	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	S	P	ACTION_HEAD	OK+CHD+P+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>P	NO	NO	NO	NO
G447-N15834	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	S	R	ACTION_HEAD	OK+CHD+R+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>R	NO	NO	NO	NO
G447-N15835	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	S	SH	ACTION_HEAD	OK+CHD+SH+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>SH	NO	NO	NO	NO
G447-N15836	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	S	T	ACTION_HEAD	OK+CHD+T+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>T	NO	NO	NO	NO
G447-N15837	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	K	ACTION_HEAD	OK+K+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_MULTIPLE_UNLICENSED_FACTORS	STOP	PAIR:OK>K|PAIR:K>S	NO	NO	NO	NO
G447-N15838	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	OK	ACTION_HEAD	OK+OK+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N15839	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	P	ACTION_HEAD	OK+P+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_MULTIPLE_UNLICENSED_FACTORS	STOP	PAIR:OK>P|PAIR:P>S	NO	NO	NO	NO
G447-N15840	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	R	ACTION_HEAD	OK+R+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_MULTIPLE_UNLICENSED_FACTORS	STOP	PAIR:OK>R|PAIR:R>S	NO	NO	NO	NO
G447-N15841	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	S	ACTION_HEAD	OK+S+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:S>S	NO	NO	NO	NO
G447-N15842	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	SH	ACTION_HEAD	OK+SH+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:SH>S	NO	NO	NO	NO
G447-N15843	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	T	ACTION_HEAD	OK+T+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_MULTIPLE_UNLICENSED_FACTORS	STOP	PAIR:OK>T|PAIR:T>S	NO	NO	NO	NO
G447-N15844	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	P	ACTION_HEAD	P+CHD+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N15845	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	R	ACTION_HEAD	R+CHD+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N15846	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	S	ACTION_HEAD	S+CHD+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:S>CHD	NO	NO	NO	NO
G447-N15847	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	SH	ACTION_HEAD	SH+CHD+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:SH>CHD	NO	NO	NO	NO
G447-N15848	OK+CHD+S+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	T	ACTION_HEAD	T+CHD+S+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N15854	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	CH	ACTION_HEAD	CH+CHD+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CH>CHD	NO	NO	NO	NO
G447-N15855	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	CHD	ACTION_HEAD	CHD+CHD+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>CHD	NO	NO	NO	NO
G447-N15856	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	K	ACTION_HEAD	K+CHD+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15857	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	CH	ACTION_HEAD	OK+CH+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15861	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	K	ACTION_HEAD	OK+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:OK>K	NO	NO	NO	NO
G447-N15862	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	OK	ACTION_HEAD	OK+OK+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15863	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	P	ACTION_HEAD	OK+P+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:OK>P	NO	NO	NO	NO
G447-N15864	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	R	ACTION_HEAD	OK+R+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:OK>R	NO	NO	NO	NO
G447-N15865	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	S	ACTION_HEAD	OK+S+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N15866	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	SH	ACTION_HEAD	OK+SH+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15867	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	CHD	T	ACTION_HEAD	OK+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:OK>T	NO	NO	NO	NO
G447-N15868	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	P	ACTION_HEAD	P+CHD+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15869	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	R	ACTION_HEAD	R+CHD+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15870	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	S	ACTION_HEAD	S+CHD+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:S>CHD	NO	NO	NO	NO
G447-N15871	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	SH	ACTION_HEAD	SH+CHD+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:SH>CHD	NO	NO	NO	NO
G447-N15872	OK+CHD+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	T	ACTION_HEAD	T+CHD+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15878	OK+E+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	CH	ACTION_HEAD	CH+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15879	OK+E+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	CHD	ACTION_HEAD	CHD+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15880	OK+E+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	K	ACTION_HEAD	K+E+AIIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15886	OK+E+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	P	ACTION_HEAD	P+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15887	OK+E+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	R	ACTION_HEAD	R+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15888	OK+E+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	S	ACTION_HEAD	S+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15889	OK+E+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	SH	ACTION_HEAD	SH+E+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15890	OK+E+AIIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	T	ACTION_HEAD	T+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15896	OK+E+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	CH	ACTION_HEAD	CH+E+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15897	OK+E+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	CHD	ACTION_HEAD	CHD+E+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15898	OK+E+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	K	ACTION_HEAD	K+E+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15904	OK+E+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	P	ACTION_HEAD	P+E+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15905	OK+E+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	R	ACTION_HEAD	R+E+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15906	OK+E+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	S	ACTION_HEAD	S+E+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15907	OK+E+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	SH	ACTION_HEAD	SH+E+AIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15908	OK+E+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	T	ACTION_HEAD	T+E+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15914	OK+E+AIR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	CH	ACTION_HEAD	CH+E+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15915	OK+E+AIR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	CHD	ACTION_HEAD	CHD+E+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15916	OK+E+AIR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	K	ACTION_HEAD	K+E+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15922	OK+E+AIR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	P	ACTION_HEAD	P+E+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15923	OK+E+AIR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	R	ACTION_HEAD	R+E+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N15924	OK+E+AIR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	S	ACTION_HEAD	S+E+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15925	OK+E+AIR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	SH	ACTION_HEAD	SH+E+AIR	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15926	OK+E+AIR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	OK	T	ACTION_HEAD	T+E+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15932	OK+E+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	CH	ACTION_HEAD	CH+E+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15933	OK+E+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	CHD	ACTION_HEAD	CHD+E+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15934	OK+E+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	K	ACTION_HEAD	K+E+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15940	OK+E+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	P	ACTION_HEAD	P+E+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15941	OK+E+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	R	ACTION_HEAD	R+E+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N15942	OK+E+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	OK	S	ACTION_HEAD	S+E+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
