unified_serial	job_id	phase	page	local_unit	source_group_id	visible_owner	visible_surface	portable_card_value_de	owner_argument_de	controlled_local_expansion_de	meaning_provenance	menu_status	orientation	crosspage_key
U349	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S014	E349	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	chey	dies	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	Besitzer: Hauptpaar mit Tuchanwendung und getrennten Dienstläufen. Karten: Ansatz; dies; einsetzen · Durchgang · kurz · Posten; Flüssigkeitslauf · Posten; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U350	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S014	E350	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	qockhey	einsetzen · Durchgang · kurz · Posten	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	Besitzer: Hauptpaar mit Tuchanwendung und getrennten Dienstläufen. Karten: Ansatz; dies; einsetzen · Durchgang · kurz · Posten; Flüssigkeitslauf · Posten; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U351	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S014	E351	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	dairydy	Flüssigkeitslauf · Posten; schließen	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	Besitzer: Hauptpaar mit Tuchanwendung und getrennten Dienstläufen. Karten: Ansatz; dies; einsetzen · Durchgang · kurz · Posten; Flüssigkeitslauf · Posten; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U352	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E352	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	qokain	Anteil zugeben	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	Besitzer: Hauptpaar mit Tuchanwendung und getrennten Dienstläufen. Karten: Anteil zugeben; Klarauszug; Anteil; Durchgang · Zielstelle; auffangen · kurz · Posten; abführen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U353	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E353	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	shey	Klarauszug	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	Besitzer: Hauptpaar mit Tuchanwendung und getrennten Dienstläufen. Karten: Anteil zugeben; Klarauszug; Anteil; Durchgang · Zielstelle; auffangen · kurz · Posten; abführen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U354	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E354	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	kain	Anteil	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	Besitzer: Hauptpaar mit Tuchanwendung und getrennten Dienstläufen. Karten: Anteil zugeben; Klarauszug; Anteil; Durchgang · Zielstelle; auffangen · kurz · Posten; abführen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U355	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E355	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	chckhal	Durchgang · Zielstelle	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	Besitzer: Hauptpaar mit Tuchanwendung und getrennten Dienstläufen. Karten: Anteil zugeben; Klarauszug; Anteil; Durchgang · Zielstelle; auffangen · kurz · Posten; abführen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U356	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E356	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	solkey	auffangen · kurz · Posten	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	Besitzer: Hauptpaar mit Tuchanwendung und getrennten Dienstläufen. Karten: Anteil zugeben; Klarauszug; Anteil; Durchgang · Zielstelle; auffangen · kurz · Posten; abführen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U357	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E357	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	lchedy	abführen; Schluss	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	Besitzer: Hauptpaar mit Tuchanwendung und getrennten Dienstläufen. Karten: Anteil zugeben; Klarauszug; Anteil; Durchgang · Zielstelle; auffangen · kurz · Posten; abführen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U358	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S016	E358	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	qolkain	weiter · Anteil	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	Besitzer: Hauptpaar mit Tuchanwendung und getrennten Dienstläufen. Karten: weiter · Anteil; dorthin; ausgießen · Ausgang; kurz absetzen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U359	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S016	E359	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	dal	dorthin	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	Besitzer: Hauptpaar mit Tuchanwendung und getrennten Dienstläufen. Karten: weiter · Anteil; dorthin; ausgießen · Ausgang; kurz absetzen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U360	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S016	E360	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	skar	ausgießen · Ausgang	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	Besitzer: Hauptpaar mit Tuchanwendung und getrennten Dienstläufen. Karten: weiter · Anteil; dorthin; ausgießen · Ausgang; kurz absetzen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U361	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S016	E361	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	shedy	kurz absetzen; Schluss	Hauptpaar mit Tuchanwendung und getrennten Dienstläufen	Besitzer: Hauptpaar mit Tuchanwendung und getrennten Dienstläufen. Karten: weiter · Anteil; dorthin; ausgießen · Ausgang; kurz absetzen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U362	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S001	E362	linke figurenlose Dienststation	otchdy	danach · übertragen; schließen	linke figurenlose Dienststation	Besitzer: linke figurenlose Dienststation. Karten: danach · übertragen; schließen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U363	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S002	E363	linke figurenlose Dienststation	qokchdy	einführen; Schluss	linke figurenlose Dienststation	Besitzer: linke figurenlose Dienststation. Karten: einführen; Schluss.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U364	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E364	linke figurenlose Dienststation	shedal	absetzen · Zielstelle	linke figurenlose Dienststation	Besitzer: linke figurenlose Dienststation. Karten: absetzen · Zielstelle; dorthin; weiter; abführen · weiter; übertragen · Zielstelle; Sollmaß; weiter; Arbeitsstufe; überführen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U365	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E365	linke figurenlose Dienststation	dal	dorthin	linke figurenlose Dienststation	Besitzer: linke figurenlose Dienststation. Karten: absetzen · Zielstelle; dorthin; weiter; abführen · weiter; übertragen · Zielstelle; Sollmaß; weiter; Arbeitsstufe; überführen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U366	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E366	linke figurenlose Dienststation	cheol	weiter	linke figurenlose Dienststation	Besitzer: linke figurenlose Dienststation. Karten: absetzen · Zielstelle; dorthin; weiter; abführen · weiter; übertragen · Zielstelle; Sollmaß; weiter; Arbeitsstufe; überführen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U367	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E367	linke figurenlose Dienststation	lol	abführen · weiter	linke figurenlose Dienststation	Besitzer: linke figurenlose Dienststation. Karten: absetzen · Zielstelle; dorthin; weiter; abführen · weiter; übertragen · Zielstelle; Sollmaß; weiter; Arbeitsstufe; überführen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U368	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E368	linke figurenlose Dienststation	chdal	übertragen · Zielstelle	linke figurenlose Dienststation	Besitzer: linke figurenlose Dienststation. Karten: absetzen · Zielstelle; dorthin; weiter; abführen · weiter; übertragen · Zielstelle; Sollmaß; weiter; Arbeitsstufe; überführen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U369	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E369	linke figurenlose Dienststation	aiin	Sollmaß	linke figurenlose Dienststation	Besitzer: linke figurenlose Dienststation. Karten: absetzen · Zielstelle; dorthin; weiter; abführen · weiter; übertragen · Zielstelle; Sollmaß; weiter; Arbeitsstufe; überführen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U370	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E370	linke figurenlose Dienststation	sol	weiter	linke figurenlose Dienststation	Besitzer: linke figurenlose Dienststation. Karten: absetzen · Zielstelle; dorthin; weiter; abführen · weiter; übertragen · Zielstelle; Sollmaß; weiter; Arbeitsstufe; überführen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U371	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E371	linke figurenlose Dienststation	daiiin	Arbeitsstufe	linke figurenlose Dienststation	Besitzer: linke figurenlose Dienststation. Karten: absetzen · Zielstelle; dorthin; weiter; abführen · weiter; übertragen · Zielstelle; Sollmaß; weiter; Arbeitsstufe; überführen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U372	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E372	linke figurenlose Dienststation	chedy	überführen	linke figurenlose Dienststation	Besitzer: linke figurenlose Dienststation. Karten: absetzen · Zielstelle; dorthin; weiter; abführen · weiter; übertragen · Zielstelle; Sollmaß; weiter; Arbeitsstufe; überführen.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U373	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E373	rechte figurenlose Dienststation	solkeey	auffangen · länger · Posten	rechte figurenlose Dienststation	Besitzer: rechte figurenlose Dienststation. Karten: auffangen · länger · Posten; bearbeiten · kurz · Posten; Zielstelle · Posten; weiter; Sollmaß; weiter; Tuch; dies; Zielstelle.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U374	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E374	rechte figurenlose Dienststation	qekey	bearbeiten · kurz · Posten	rechte figurenlose Dienststation	Besitzer: rechte figurenlose Dienststation. Karten: auffangen · länger · Posten; bearbeiten · kurz · Posten; Zielstelle · Posten; weiter; Sollmaß; weiter; Tuch; dies; Zielstelle.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U375	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E375	rechte figurenlose Dienststation	raly	Zielstelle · Posten	rechte figurenlose Dienststation	Besitzer: rechte figurenlose Dienststation. Karten: auffangen · länger · Posten; bearbeiten · kurz · Posten; Zielstelle · Posten; weiter; Sollmaß; weiter; Tuch; dies; Zielstelle.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U376	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E376	rechte figurenlose Dienststation	ol	weiter	rechte figurenlose Dienststation	Besitzer: rechte figurenlose Dienststation. Karten: auffangen · länger · Posten; bearbeiten · kurz · Posten; Zielstelle · Posten; weiter; Sollmaß; weiter; Tuch; dies; Zielstelle.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U377	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E377	rechte figurenlose Dienststation	daiin	Sollmaß	rechte figurenlose Dienststation	Besitzer: rechte figurenlose Dienststation. Karten: auffangen · länger · Posten; bearbeiten · kurz · Posten; Zielstelle · Posten; weiter; Sollmaß; weiter; Tuch; dies; Zielstelle.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U378	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E378	rechte figurenlose Dienststation	ol	weiter	rechte figurenlose Dienststation	Besitzer: rechte figurenlose Dienststation. Karten: auffangen · länger · Posten; bearbeiten · kurz · Posten; Zielstelle · Posten; weiter; Sollmaß; weiter; Tuch; dies; Zielstelle.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U379	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E379	rechte figurenlose Dienststation	dain	Tuch	rechte figurenlose Dienststation	Besitzer: rechte figurenlose Dienststation. Karten: auffangen · länger · Posten; bearbeiten · kurz · Posten; Zielstelle · Posten; weiter; Sollmaß; weiter; Tuch; dies; Zielstelle.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U380	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E380	rechte figurenlose Dienststation	chey	dies	rechte figurenlose Dienststation	Besitzer: rechte figurenlose Dienststation. Karten: auffangen · länger · Posten; bearbeiten · kurz · Posten; Zielstelle · Posten; weiter; Sollmaß; weiter; Tuch; dies; Zielstelle.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U381	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E381	rechte figurenlose Dienststation	ldalor	Zielstelle	rechte figurenlose Dienststation	Besitzer: rechte figurenlose Dienststation. Karten: auffangen · länger · Posten; bearbeiten · kurz · Posten; Zielstelle · Posten; weiter; Sollmaß; weiter; Tuch; dies; Zielstelle.	PROSE_CARD_PLUS_OWNER	ACTIVE_PROSE	PROSE_ORDER	NONE
U382	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.1	A1:G001	A1_RIGHT_SECTOR_SLOT_01	ykshy	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_01	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Position oder Bedingung halten; lokaler Namensrest yk/y.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U383	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.1	A1:G002	A1_RIGHT_SECTOR_SLOT_01	s	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_01	A1_RIGHT_SECTOR_SLOT_01: Nebenwert.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U384	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.1	A1:G003	A1_RIGHT_SECTOR_SLOT_01	aram	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_01	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest am.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U385	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.2	A1:G004	A1_RIGHT_SECTOR_SLOT_02	ykecho	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_02	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ykec.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U386	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.2	A1:G005	A1_RIGHT_SECTOR_SLOT_02	ols	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_02	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest s.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U387	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.2	A1:G006	A1_RIGHT_SECTOR_SLOT_02	eesydy	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_02	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: lange oder volle Diagrammstufe; lokaler Namensrest sydy.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U388	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.3	A1:G007	A1_RIGHT_SECTOR_SLOT_03	ey	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_03	A1_RIGHT_SECTOR_SLOT_03: aktueller Auswahlwert.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U389	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.3	A1:G008	A1_RIGHT_SECTOR_SLOT_03	shs	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_03	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Position oder Bedingung halten; lokaler Namensrest s.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U390	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.3	A1:G009	A1_RIGHT_SECTOR_SLOT_03	okar	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_03	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U391	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.4	A1:G010	A1_RIGHT_SECTOR_SLOT_04	shekchy	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_04	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U392	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.4	A1:G011	A1_RIGHT_SECTOR_SLOT_04	sykos	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_04	A1_RIGHT_SECTOR_SLOT_04: sekundäre Grundklasse.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U393	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.5	A1:G012	A1_RIGHT_SECTOR_SLOT_05	ykeody	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_05	A1_RIGHT_SECTOR_SLOT_05: Klassenplatz fest eingetragen.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U394	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.5	A1:G013	A1_RIGHT_SECTOR_SLOT_05	okchy	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_05	Sektorplatz A1_RIGHT_SECTOR_SLOT_05: diesen Diagrammposten setzen.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U395	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.6	A1:G014	A1_RIGHT_SECTOR_SLOT_06	dchetay	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_06	A1_RIGHT_SECTOR_SLOT_06: fester Hauptphasenwert.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U396	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.7	A1:G015	A1_RIGHT_SECTOR_SLOT_07	ykchy	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_07	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U397	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.7	A1:G016	A1_RIGHT_SECTOR_SLOT_07	kchey	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_07	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: diesen Diagrammplatz kurz bearbeiten.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U398	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.7	A1:G017	A1_RIGHT_SECTOR_SLOT_07	ykchys	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_07	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ys.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U399	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.8	A1:G018	A1_RIGHT_SECTOR_SLOT_08	chkchdar	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_08	Sektorplatz A1_RIGHT_SECTOR_SLOT_08: Grad oder Diagrammzustand justieren + Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	SELECTED_FOR_SAMPLE_JOB	NONE__VISIBLE_OWNER_ONLY	NONE
U400	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.9	A1:G019	A1_RIGHT_SECTOR_SLOT_09	ykar	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_09	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U401	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.9	A1:G020	A1_RIGHT_SECTOR_SLOT_09	ykaly	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_09	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk/y.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U402	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.10	A1:G021	A1_RIGHT_SECTOR_SLOT_10	lkshy	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_10	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Position oder Bedingung halten; lokaler Namensrest lk/y.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U403	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.10	A1:G022	A1_RIGHT_SECTOR_SLOT_10	kchy	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_10	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: diesen Diagrammplatz bearbeiten.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U404	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.10	A1:G023	A1_RIGHT_SECTOR_SLOT_10	okar	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_10	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U405	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.11	A1:G024	A1_RIGHT_SECTOR_SLOT_11	chky	NO_PROSE_CARD_VALUE	A1_RIGHT_SECTOR_SLOT_11	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Grad oder Diagrammzustand justieren; lokaler Namensrest y.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
