source_position_id	event_id	record_unit_id	statement_id	surface	joint_tuple_id	family_id	family_head_de	controlled_phrase	fixed_reverse_formula	exact_card_value_de
S336	E337	B4	B4-S010	oldy	1b1ffdd869fb1429ad03	B04	Fortsetzung	BEZUG[Fortschluss]	B04::BEZUG[Fortschluss]	Fortschluss
S337	E338	B4	B4-S011	saiin	2f1c5e56e8f0ff459065	M01	Sollmaß	MASS[Sollmaß]	M01::MASS[Sollmaß]	Sollmaß
S338	E339	B4	B4-S011	cheky	d904bf7b044dd3922781	D04	Wärmen	ZUSTAND[Kurzwärme]	D04::ZUSTAND[Kurzwärme]	Kurzwärme
S339	E340	B4	B4-S011	okeeol	daf32e6db9e04413ce7f	B04	Fortsetzung	BEZUG[Langfortsetzung]	B04::BEZUG[Langfortsetzung]	Langfortsetzung
S340	E341	B4	B4-S011	okain	1645e612504fcef59ced	M03	Zugabe	MASS[Zugabe]	M03::MASS[Zugabe]	Zugabe
S341	E342	B4	B4-S011	chdy	6f7ff8287eddf4da9fdb	T01	Transfer	TRANSFER[Umsetzen]	T01::TRANSFER[Umsetzen]	Umsetzen
S342	E343	B4	B4-S011	sol	dcda95c81a5460feb191	B04	Fortsetzung	BEZUG[Fortsetzung]	B04::BEZUG[Fortsetzung]	Fortsetzung
S343	E344	B4	B4-S011	lkedy	b958a512ca6a3559e86e	T03	Abführung	TRANSFER[Kurzabzugsschluss]	T03::TRANSFER[Kurzabzugsschluss]	Kurzabzugsschluss
S344	E345	B4	B4-S012	lchedy	de7321bface5628e35d6	T03	Abführung	TRANSFER[abführen]	T03::TRANSFER[abführen]	abführen
S345	E346	B4	B4-S013	qokol	232195d6ff2f326322f7	Z02	Einsetzen	ZIEL[Wiedereinsatz]	Z02::ZIEL[Wiedereinsatz]	Wiedereinsatz
S346	E347	B4	B4-S013	shedy	bc4f1f5c006c74a4d26d	T05	Absetzen	TRANSFER[Kurzabsetzung]	T05::TRANSFER[Kurzabsetzung]	Kurzabsetzung
S347	E348	B4	B4-S014	or	7a4bb8136330ee4e6e56	B03	Ansatz	BEZUG[Ansatz]	B03::BEZUG[Ansatz]	Ansatz
S348	E349	B4	B4-S014	chey	b921a237be883a820352	B05	Diesposten	BEZUG[Diesposten]	B05::BEZUG[Diesposten]	Diesposten
S349	E350	B4	B4-S014	qockhey	ecce30bc8dcc400bf2c8	T04	Durchgang	TRANSFER[Kurzdurchgang]	T04::TRANSFER[Kurzdurchgang]	Kurzdurchgang
S350	E351	B4	B4-S014	dairydy	8aedd154964a78e555d6	T01	Transfer	TRANSFER[Laufschluss]	T01::TRANSFER[Laufschluss]	Laufschluss
S351	E352	B4	B4-S015	qokain	1645e612504fcef59ced	M03	Zugabe	MASS[Zugabe]	M03::MASS[Zugabe]	Zugabe
S352	E353	B4	B4-S015	shey	b5df9126607030b95175	T07	Klären	TRANSFER[Klarauszug]	T07::TRANSFER[Klarauszug]	Klarauszug
S353	E354	B4	B4-S015	kain	9da1b6ac2c929daea697	M02	Portion	MASS[Portion]	M02::MASS[Portion]	Portion
S354	E355	B4	B4-S015	chckhal	21ed2873b71e57269c08	T04	Durchgang	TRANSFER[Zielpassage]	T04::TRANSFER[Zielpassage]	Zielpassage
S355	E356	B4	B4-S015	solkey	42cdc187d5b9ffc60063	T06	Sammeln	TRANSFER[Kurzsammlung]	T06::TRANSFER[Kurzsammlung]	Kurzsammlung
S356	E357	B4	B4-S015	lchedy	de7321bface5628e35d6	T03	Abführung	TRANSFER[abführen]	T03::TRANSFER[abführen]	abführen
S357	E358	B4	B4-S016	qolkain	94df4847b7b16c98394a	M02	Portion	MASS[Folgeportion]	M02::MASS[Folgeportion]	Folgeportion
S358	E359	B4	B4-S016	dal	dd0ecaf5e27d81befffc	Z01	Zielstelle	ZIEL[Stelle]	Z01::ZIEL[Stelle]	Stelle
S359	E360	B4	B4-S016	skar	883a6708116c342cb10b	T02	Zuführung	TRANSFER[Quellausguss]	T02::TRANSFER[Quellausguss]	Quellausguss
S360	E361	B4	B4-S016	shedy	bc4f1f5c006c74a4d26d	T05	Absetzen	TRANSFER[Kurzabsetzung]	T05::TRANSFER[Kurzabsetzung]	Kurzabsetzung
S361	E362	B5	B5-S001	otchdy	601b77449028deed39de	T01	Transfer	TRANSFER[Nachtransfer]	T01::TRANSFER[Nachtransfer]	Nachtransfer
S362	E363	B5	B5-S002	qokchdy	87411f84689b4f93a303	Z02	Einsetzen	ZIEL[Neueinsatz]	Z02::ZIEL[Neueinsatz]	Neueinsatz
S363	E364	B5	B5-S003	shedal	abb23e5e6936b4147f76	T05	Absetzen	TRANSFER[Zielabsetzung]	T05::TRANSFER[Zielabsetzung]	Zielabsetzung
S364	E365	B5	B5-S003	dal	dd0ecaf5e27d81befffc	Z01	Zielstelle	ZIEL[Stelle]	Z01::ZIEL[Stelle]	Stelle
S365	E366	B5	B5-S003	cheol	dcda95c81a5460feb191	B04	Fortsetzung	BEZUG[Fortsetzung]	B04::BEZUG[Fortsetzung]	Fortsetzung
S366	E367	B5	B5-S003	lol	8c97dfde96fbc78e3355	T03	Abführung	TRANSFER[Weiterabzug]	T03::TRANSFER[Weiterabzug]	Weiterabzug
S367	E368	B5	B5-S003	chdal	00d8ebe3c68294eeac39	T01	Transfer	TRANSFER[Zieltransfer]	T01::TRANSFER[Zieltransfer]	Zieltransfer
S368	E369	B5	B5-S003	aiin	2f1c5e56e8f0ff459065	M01	Sollmaß	MASS[Sollmaß]	M01::MASS[Sollmaß]	Sollmaß
S369	E370	B5	B5-S003	sol	dcda95c81a5460feb191	B04	Fortsetzung	BEZUG[Fortsetzung]	B04::BEZUG[Fortsetzung]	Fortsetzung
S370	E371	B5	B5-S003	daiiin	fcc1deda9e24ec268eb0	M04	Arbeitsstufe	MASS[Endstufe]	M04::MASS[Endstufe]	Endstufe
S371	E372	B5	B5-S003	chedy	6f7ff8287eddf4da9fdb	T01	Transfer	TRANSFER[Umsetzen]	T01::TRANSFER[Umsetzen]	Umsetzen
S372	E373	B6	B6-S001	solkeey	1bfd786e6b8b63734a59	T06	Sammeln	TRANSFER[Langsammlung]	T06::TRANSFER[Langsammlung]	Langsammlung
S373	E374	B6	B6-S001	qekey	43eb9aa12959b4d5cdc9	D01	Kurzprozess	ZUSTAND[Kurzbearbeitung]	D01::ZUSTAND[Kurzbearbeitung]	Kurzbearbeitung
S374	E375	B6	B6-S001	raly	3e9c7f217843b588489d	A04	Rest	SCHLUSS[Endposten]	A04::SCHLUSS[Endposten]	Endposten
S375	E376	B6	B6-S001	ol	dcda95c81a5460feb191	B04	Fortsetzung	BEZUG[Fortsetzung]	B04::BEZUG[Fortsetzung]	Fortsetzung
S376	E377	B6	B6-S001	daiin	2f1c5e56e8f0ff459065	M01	Sollmaß	MASS[Sollmaß]	M01::MASS[Sollmaß]	Sollmaß
S377	E378	B6	B6-S001	ol	dcda95c81a5460feb191	B04	Fortsetzung	BEZUG[Fortsetzung]	B04::BEZUG[Fortsetzung]	Fortsetzung
S378	E379	B6	B6-S001	dain	53cd0637c6820ba5e91f	M03	Zugabe	MASS[Einlage]	M03::MASS[Einlage]	Einlage
S379	E380	B6	B6-S001	chey	b921a237be883a820352	B05	Diesposten	BEZUG[Diesposten]	B05::BEZUG[Diesposten]	Diesposten
S380	E381	B6	B6-S001	ldalor	97ddca78c9ebcc956d04	Z01	Zielstelle	ZIEL[Endziel]	Z01::ZIEL[Endziel]	Endziel
