event_id	physical_page	locus	surface	component_recipe	codebook_layer	register	portable_atomic_reading_de	register_expansion_de	former_canonical_reading_de
P912-E1234	f82r	f82r.16	or	OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SATZ	ARBEITSSATZ	ANSATZ
P912-E1235	f82r	f82r.16	ol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E1236	f82r	f82r.16	s	S	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	AUSWÄHLEN	AUSWÄHLEN	AUSWÄHLEN
P912-E1237	f82r	f82r.16	aiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E1238	f82r	f82r.16	chey	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E1239	f82r	f82r.16	ra	R+A_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · ORT	MARKIEREN · ORT	MARKIEREN · ORT
P912-E1240	f82r	f82r.16	dam	DA+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	ZWEIT · INNEN	ZWEIT · INNEN	ZWEIT · INNEN
P912-E1241	f82r	f82r.17	dshedy	SH+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · KURZ · SCHLIESSEN	HALTEN · KURZ · SCHLIESSEN	KURZ HALTEN; ENDE
P912-E1242	f82r	f82r.17	qoteey	OT+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · LÄNGER · DIES	DANACH · LÄNGER · DIES	NAECHSTEN POSTEN LAENGER HALTEN
P912-E1243	f82r	f82r.17	chedy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E1244	f82r	f82r.17	qokeeey	OK+EEE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SETZEN · VOLL · DIES	AN STATION SETZEN · VOLL · DIES	ANSETZEN · VOLL · DIES
P912-E1245	f82r	f82r.17	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E1246	f82r	f82r.17	lteedy	L+T+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · EINSTELLEN · LÄNGER · TEIL · DIES	LEITEN · EINSTELLEN · LÄNGER · TEIL · DIES	LEITEN · EINSTELLEN · LÄNGER · TEIL · DIES
P912-E1247	f82r	f82r.17	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E1248	f82r	f82r.17	ralchey	R+AL+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · ZIEL · NEHMEN · KURZ · DIES	MARKIEREN · ZIELSTATION · AUS STATION NEHMEN · KURZ · DIES	MARKIEREN · ZIEL · ENTNEHMEN · KURZ · DIES
P912-E1249	f82r	f82r.18	polched	P+OL+CHD	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	EINSETZEN · FORTSETZEN · UMSETZEN	EINSETZEN · FORTSETZEN · UMSETZEN	EINSETZEN · FORTSETZEN · UMSETZEN
P912-E1250	f82r	f82r.18	otain	OT+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DANACH · EINHEIT	DANACH · TEILMENGE	DANACH · PORTION
P912-E1251	f82r	f82r.18	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E1252	f82r	f82r.18	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E1253	f82r	f82r.18	dal	AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	ZIEL	ZIELSTATION	ZIEL
P912-E1254	f82r	f82r.18	chedar	CHD+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	UMSETZEN · QUELLE	UMSETZEN · QUELLSTATION	UMSETZEN · QUELLE
P912-E1255	f82r	f82r.18	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · DIES	AN STATION SETZEN · LÄNGER · DIES	LAENGER ANSETZEN
P912-E1256	f82r	f82r.18	ykeey	Y+K+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	DIES · GEBEN · LÄNGER · DIES	DIES · IN STATION GEBEN · LÄNGER · DIES	DIESEN POSTEN LÄNGER ZUGEBEN
P912-E1257	f82r	f82r.18	l	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN	LEITEN	LEITEN
P912-E1258	f82r	f82r.18	s	S	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	AUSWÄHLEN	AUSWÄHLEN	AUSWÄHLEN
P912-E1259	f82r	f82r.18	araiin	AR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	QUELLE · SOLLWERT	QUELLSTATION · STATIONSWERT	QUELLE · SOLLMASS
P912-E1260	f82r	f82r.18	ory	OR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SATZ · DIES	ARBEITSSATZ · DIES	ANSATZ · DIES
P912-E1261	f82r	f82r.19	okain	OK+AIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · EINHEIT	AN STATION SETZEN · TEILMENGE	EINE PORTION ANSETZEN
P912-E1262	f82r	f82r.19	char	AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	QUELLE	QUELLSTATION	QUELLE
P912-E1263	f82r	f82r.19	okain	OK+AIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · EINHEIT	AN STATION SETZEN · TEILMENGE	EINE PORTION ANSETZEN
P912-E1264	f82r	f82r.19	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E1265	f82r	f82r.19	lchy	L+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · NEHMEN · DIES	LEITEN · AUS STATION NEHMEN · DIES	LEITEN · ENTNEHMEN · DIES
P912-E1266	f82r	f82r.20	posalshy	P+O+S+A_ADDR+LSH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	EINSETZEN · AUSFÜHREN · AUSWÄHLEN · ORT · SPÜLEN · DIES	EINSETZEN · AUSFÜHREN · AUSWÄHLEN · ORT · SPÜLEN · DIES	EINSETZEN · AUSFÜHREN · AUSWÄHLEN · ORT · SPÜLEN · DIES
P912-E1267	f82r	f82r.20	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · SCHLIESSEN	AN STATION SETZEN · KURZ · SCHLIESSEN	KURZ ANSETZEN; ENDE
P912-E1268	f82r	f82r.20	cphal	CPH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	UMLEITEN · ZIEL	UMLEITEN · ZIELSTATION	UMLEITEN · ZIEL
P912-E1269	f82r	f82r.20	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E1270	f82r	f82r.20	sheol	SH+E+OL	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · KURZ · FORTSETZEN	HALTEN · KURZ · FORTSETZEN	KURZ HALTEN UND WEITERFÜHREN
P912-E1271	f82r	f82r.20	keeedy	K+EEE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	GEBEN · VOLL · TEIL · DIES	IN STATION GEBEN · VOLL · TEIL · DIES	ZUGEBEN · VOLL · TEIL · DIES
P912-E1272	f82r	f82r.20	lkaiin	L+K+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · GEBEN · SOLLWERT	LEITEN · IN STATION GEBEN · STATIONSWERT	LEITEN · ZUGEBEN · SOLLMASS
P912-E1273	f82r	f82r.20	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E1274	f82r	f82r.20	qoly	OL+Y	LEARNED_FORMULA_CARD	BATH_STATION	FORTSETZEN · DIES	FORTSETZEN · DIES	MIT DIESEM POSTEN WEITER
P912-E1275	f82r	f82r.21	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E1276	f82r	f82r.21	cheoky	CHEO+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	AUSZUG · GEBEN · DIES	AUSZUG · IN STATION GEBEN · DIES	AUSZUG · ZUGEBEN · DIES
P912-E1277	f82r	f82r.21	lkedy	L+K+E+DY	LEARNED_FORMULA_CARD	BATH_STATION	LEITEN · GEBEN · KURZ · SCHLIESSEN	LEITEN · IN STATION GEBEN · KURZ · SCHLIESSEN	AM WEG KURZ ZUGEBEN; ENDE
P912-E1278	f82r	f82r.21	salshey	S+A_ADDR+LSH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	AUSWÄHLEN · ORT · SPÜLEN · KURZ · DIES	AUSWÄHLEN · ORT · SPÜLEN · KURZ · DIES	AUSWÄHLEN · ORT · SPÜLEN · KURZ · DIES
P912-E1279	f82r	f82r.21	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E1280	f82r	f82r.21	chey	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E1281	f82r	f82r.21	qol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E1282	f82r	f82r.21	chedy	CHD+Y	LEARNED_FORMULA_CARD	BATH_STATION	UMSETZEN · DIES	UMSETZEN · DIES	DIESEN POSTEN UMSETZEN
P912-E1283	f82r	f82r.21	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · DIES	AN STATION SETZEN · LÄNGER · DIES	LAENGER ANSETZEN
P912-E1284	f82r	f82r.21	dal	AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	ZIEL	ZIELSTATION	ZIEL
P912-E1285	f82r	f82r.22	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · SOLLWERT	AN STATION SETZEN · STATIONSWERT	NACH SOLLMASS ANSETZEN
P912-E1286	f82r	f82r.22	cheor	CHEO+R	LEARNED_FORMULA_CARD	BATH_STATION	AUSZUG · MARKIEREN	AUSZUG · MARKIEREN	AUSZUG MARKIEREN
P912-E1287	f82r	f82r.22	sheey	SH+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · LÄNGER · DIES	HALTEN · LÄNGER · DIES	LAENGER HALTEN
P912-E1288	f82r	f82r.22	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · SOLLWERT	AN STATION SETZEN · STATIONSWERT	NACH SOLLMASS ANSETZEN
P912-E1289	f82r	f82r.22	shckhey	SH+CKH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	HALTEN · DURCHLASS · KURZ · DIES	HALTEN · DURCHLASS · KURZ · DIES	HALTEN · DURCHLASS · KURZ · DIES
P912-E1290	f82r	f82r.22	qol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E1291	f82r	f82r.22	keeedy	K+EEE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	GEBEN · VOLL · TEIL · DIES	IN STATION GEBEN · VOLL · TEIL · DIES	ZUGEBEN · VOLL · TEIL · DIES
P912-E1292	f82r	f82r.22	qokeeey	OK+EEE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SETZEN · VOLL · DIES	AN STATION SETZEN · VOLL · DIES	ANSETZEN · VOLL · DIES
P912-E1293	f82r	f82r.22	rasy	R+A_ADDR+S+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · ORT · AUSWÄHLEN · DIES	MARKIEREN · ORT · AUSWÄHLEN · DIES	MARKIEREN · ORT · AUSWÄHLEN · DIES
P912-E1294	f82r	f82r.23	cheey	SH+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · LÄNGER · DIES	HALTEN · LÄNGER · DIES	LAENGER HALTEN
P912-E1295	f82r	f82r.23	qcthey	CTH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEREIT · KURZ · DIES	BEREIT · KURZ · DIES	BEREIT · KURZ · DIES
P912-E1296	f82r	f82r.23	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · DIES	AN STATION SETZEN · LÄNGER · DIES	LAENGER ANSETZEN
P912-E1297	f82r	f82r.23	lcheey	L+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · LÄNGER · DIES	LEITEN · LÄNGER · DIES	LEITEN · LÄNGER · DIES
P912-E1298	f82r	f82r.23	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E1299	f82r	f82r.23	chey	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E1300	f82r	f82r.23	qokeeedy	OK+EEE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SETZEN · VOLL · SCHLIESSEN	AN STATION SETZEN · VOLL · SCHLIESSEN	ANSETZEN · VOLL · SCHLIESSEN
P912-E1301	f82r	f82r.23	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	BATH_STATION	LEITEN · UMSETZEN · SCHLIESSEN	LEITEN · UMSETZEN · SCHLIESSEN	WEITER UMSETZEN; ENDE
P912-E1302	f82r	f82r.23	lar	L+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · QUELLE	LEITEN · QUELLSTATION	LEITEN · QUELLE
P912-E1303	f82r	f82r.24	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E1304	f82r	f82r.24	lcheedy	L+CH+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · NEHMEN · LÄNGER · TEIL · DIES	LEITEN · AUS STATION NEHMEN · LÄNGER · TEIL · DIES	LEITEN · ENTNEHMEN · LÄNGER · TEIL · DIES
P912-E1305	f82r	f82r.24	qokeoy	OK+E+O+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SETZEN · KURZ · AUSFÜHREN · DIES	AN STATION SETZEN · KURZ · AUSFÜHREN · DIES	ANSETZEN · KURZ · AUSFÜHREN · DIES
P912-E1306	f82r	f82r.24	sal	S+AL	LEARNED_FORMULA_CARD	BATH_STATION	AUSWÄHLEN · ZIEL	AUSWÄHLEN · ZIELSTATION	ZIELSTELLE WAEHLEN
P912-E1307	f82r	f82r.24	raiin	R+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · SOLLWERT	MARKIEREN · STATIONSWERT	MARKIEREN · SOLLMASS
P912-E1308	f82r	f82r.24	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · DIES	AN STATION SETZEN · LÄNGER · DIES	LAENGER ANSETZEN
P912-E1309	f82r	f82r.24	lkeey	L+K+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · GEBEN · LÄNGER · DIES	LEITEN · IN STATION GEBEN · LÄNGER · DIES	LEITEN · ZUGEBEN · LÄNGER · DIES
P912-E1310	f82r	f82r.24	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · DIES	AN STATION SETZEN · LÄNGER · DIES	LAENGER ANSETZEN
P912-E1311	f82r	f82r.24	raiin	R+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · SOLLWERT	MARKIEREN · STATIONSWERT	MARKIEREN · SOLLMASS
P912-E1312	f82r	f82r.24	ydy	Y+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES · SCHLIESSEN	DIES · SCHLIESSEN	DIES · SCHLIESSEN
P912-E1313	f82r	f82r.25	dol	D_ADDR+OL	LEARNED_FORMULA_CARD	BATH_STATION	TEIL · FORTSETZEN	TEIL · FORTSETZEN	DEN BEZEICHNETEN TEIL WEITERFÜHREN
P912-E1314	f82r	f82r.25	qoesedy	CARRIER_Q+O+E+S+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	BEGINNEN · AUSFÜHREN · KURZ · AUSWÄHLEN · KURZ · SCHLIESSEN	BEGINNEN · AUSFÜHREN · KURZ · AUSWÄHLEN · KURZ · SCHLIESSEN	BEGINNEN · AUSFÜHREN · KURZ · AUSWÄHLEN · KURZ · SCHLIESSEN
P912-E1315	f82r	f82r.25	sheeal	SH+EE+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	HALTEN · LÄNGER · ZIEL	HALTEN · LÄNGER · ZIELSTATION	HALTEN · LÄNGER · ZIEL
P912-E1316	f82r	f82r.25	sheedy	SH+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · LÄNGER · SCHLIESSEN	HALTEN · LÄNGER · SCHLIESSEN	LAENGER HALTEN; ENDE
P912-E1317	f82r	f82r.25	lshed	L+SHED	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · ABSETZEN	LEITEN · ABSETZEN	LEITEN · ABSETZEN
P912-E1318	f82r	f82r.25	qockhey	O+CKH+E+Y	LEARNED_FORMULA_CARD	BATH_STATION	AUSFÜHREN · DURCHLASS · KURZ · DIES	AUSFÜHREN · DURCHLASS · KURZ · DIES	DIESEN POSTEN KURZ DURCHFÜHREN
P912-E1319	f82r	f82r.25	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	BATH_STATION	LEITEN · UMSETZEN · SCHLIESSEN	LEITEN · UMSETZEN · SCHLIESSEN	WEITER UMSETZEN; ENDE
P912-E1320	f82r	f82r.25	lar	L+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · QUELLE	LEITEN · QUELLSTATION	LEITEN · QUELLE
P912-E1321	f82r	f82r.25	sheey	SH+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · LÄNGER · DIES	HALTEN · LÄNGER · DIES	LAENGER HALTEN
P912-E1322	f82r	f82r.25	ry	R+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · DIES	MARKIEREN · DIES	MARKIEREN · DIES
P912-E1323	f82r	f82r.26	tshey	SH+E+Y	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · KURZ · DIES	HALTEN · KURZ · DIES	KURZ HALTEN
P912-E1324	f82r	f82r.26	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E1325	f82r	f82r.26	cheal	AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	ZIEL	ZIELSTATION	ZIEL
P912-E1326	f82r	f82r.26	lchedar	L+CHD+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · UMSETZEN · QUELLE	LEITEN · UMSETZEN · QUELLSTATION	LEITEN · UMSETZEN · QUELLE
P912-E1327	f82r	f82r.26	ches	CH+E+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	NEHMEN · KURZ · AUSWÄHLEN	AUS STATION NEHMEN · KURZ · AUSWÄHLEN	ENTNEHMEN · KURZ · AUSWÄHLEN
P912-E1328	f82r	f82r.26	aiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SOLLWERT	STATIONSWERT	SOLLMASS
P912-E1329	f82r	f82r.26	oteey	OT+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · LÄNGER · DIES	DANACH · LÄNGER · DIES	NAECHSTEN POSTEN LAENGER HALTEN
P912-E1330	f82r	f82r.26	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · SOLLWERT	AN STATION SETZEN · STATIONSWERT	NACH SOLLMASS ANSETZEN
P912-E1331	f82r	f82r.26	okey	OK+E+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · KURZ · DIES	AN STATION SETZEN · KURZ · DIES	KURZ ANSETZEN
P912-E1332	f82r	f82r.27	pchedy	P+CHD+DY	LEARNED_FORMULA_CARD	BATH_STATION	EINSETZEN · UMSETZEN · SCHLIESSEN	EINSETZEN · UMSETZEN · SCHLIESSEN	EINSETZEN, UMSETZEN; ENDE
P912-E1333	f82r	f82r.27	rsheal	R+SH+E+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · HALTEN · KURZ · ZIEL	MARKIEREN · HALTEN · KURZ · ZIELSTATION	MARKIEREN · HALTEN · KURZ · ZIEL
P912-E1334	f82r	f82r.27	daldy	AL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	ZIEL · SCHLIESSEN	ZIELSTATION · SCHLIESSEN	ZIEL · SCHLIESSEN
P912-E1335	f82r	f82r.27	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E1336	f82r	f82r.27	rshedy	R+SHED+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · ABSETZEN · SCHLIESSEN	MARKIEREN · ABSETZEN · SCHLIESSEN	MARKIEREN · ABSETZEN · SCHLIESSEN
P912-E1337	f82r	f82r.27	qoteedy	OT+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	DANACH · LÄNGER · SCHLIESSEN	DANACH · LÄNGER · SCHLIESSEN	NAECHSTEN SCHRITT LAENGER; ENDE
P912-E1338	f82r	f82r.27	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E1339	f82r	f82r.27	lochedy	L+O+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	LEITEN · AUSFÜHREN · UMSETZEN · SCHLIESSEN	LEITEN · AUSFÜHREN · UMSETZEN · SCHLIESSEN	LEITEN · AUSFÜHREN · UMSETZEN · SCHLIESSEN
P912-E1340	f82r	f82r.28	qokoiin	OK+O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	SETZEN · AUSFÜHREN · STUFE	AN STATION SETZEN · AUSFÜHREN · STUFE	ANSETZEN · AUSFÜHREN · STUFE
P912-E1341	f82r	f82r.28	shedy	SHED+DY	LEARNED_FORMULA_CARD	BATH_STATION	ABSETZEN · SCHLIESSEN	ABSETZEN · SCHLIESSEN	ABSETZEN; ENDE
P912-E1342	f82r	f82r.28	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E1343	f82r	f82r.28	qotaiin	OT+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DANACH · SOLLWERT	DANACH · STATIONSWERT	DANACH · SOLLMASS
P912-E1344	f82r	f82r.28	chcthey	CH+CTH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	NEHMEN · BEREIT · KURZ · DIES	AUS STATION NEHMEN · BEREIT · KURZ · DIES	ENTNEHMEN · BEREIT · KURZ · DIES
P912-E1345	f82r	f82r.28	qoteeol	OT+EE+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DANACH · LÄNGER · FORTSETZEN	DANACH · LÄNGER · FORTSETZEN	DANACH · LÄNGER · FORTSETZEN
P912-E1346	f82r	f82r.28	chey	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	DIES	DIES	DIES
P912-E1347	f82r	f82r.28	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · SOLLWERT	AN STATION SETZEN · STATIONSWERT	NACH SOLLMASS ANSETZEN
P912-E1348	f82r	f82r.28	oly	OL+Y	LEARNED_FORMULA_CARD	BATH_STATION	FORTSETZEN · DIES	FORTSETZEN · DIES	MIT DIESEM POSTEN WEITER
P912-E1349	f82r	f82r.29	d	D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	TEIL	TEIL	TEIL
P912-E1350	f82r	f82r.29	cheey	SH+EE+Y	LEARNED_FORMULA_CARD	BATH_STATION	HALTEN · LÄNGER · DIES	HALTEN · LÄNGER · DIES	LAENGER HALTEN
P912-E1351	f82r	f82r.29	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	BATH_STATION	LEITEN · UMSETZEN · SCHLIESSEN	LEITEN · UMSETZEN · SCHLIESSEN	WEITER UMSETZEN; ENDE
P912-E1352	f82r	f82r.29	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · LÄNGER · SCHLIESSEN	AN STATION SETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E1353	f82r	f82r.29	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	BATH_STATION	LEITEN · UMSETZEN · SCHLIESSEN	LEITEN · UMSETZEN · SCHLIESSEN	WEITER UMSETZEN; ENDE
P912-E1354	f82r	f82r.29	rchedy	R+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	BATH_STATION	MARKIEREN · UMSETZEN · DIES	MARKIEREN · UMSETZEN · DIES	MARKIEREN · UMSETZEN · DIES
P912-E1355	f82r	f82r.29	oky	OK+Y	LEARNED_FORMULA_CARD	BATH_STATION	SETZEN · DIES	AN STATION SETZEN · DIES	DIESEN POSTEN ANSETZEN
