family	contrast_pair	frozen_frame	left_root	left_meaning_de	left_event_count	left_pages	left_registers	left_surfaces	right_root	right_meaning_de	right_event_count	right_pages	right_registers	right_surfaces	reading_rule_de
ARGUMENT	AIN~OR	SH+E+@CORE	AIN	ANTEIL	1	f95v	HERBAL	shedain	OR	EINHEIT	5	f81r|f88r|f88v|f89r	BIOLOGICAL|PHARMA	sheor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	Y+K+@CORE	AIN	ANTEIL	3	f55v	HERBAL	ykain	OR	EINHEIT	3	f13r|f67r2|f68r1	CELESTIAL|HERBAL	ykor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
ARGUMENT	AIN~OR	Y+T+@CORE	AIN	ANTEIL	3	f1r|f75r|f76r	BIOLOGICAL|SOURCE_SECTION_T	ytain	OR	EINHEIT	1	f67r2	CELESTIAL	ytor	Gleicher Rahmen; AIN liest ANTEIL, OR liest EINHEIT
RELATION	AL~AR	@CORE	AL	ZIELORT	75	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	al|cheal|dal	AR	AUSGANG	39	f10r|f1r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	ar|char	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	@CORE+AIIN	AL	ZIELORT	6	f67r2|f72r|f76r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	alaiin|chalaiin|dalaiin|daldaiin	AR	AUSGANG	1	f82r	BIOLOGICAL	araiin	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	@CORE+OL	AL	ZIELORT	1	f76r	BIOLOGICAL	alol	AR	AUSGANG	4	f71v|f77r|f81r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	arol|darolg	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	@CORE+Y	AL	ZIELORT	9	f71v|f72r|f75r|f76r|f77r|f81r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	aly|chealdy|chealy|daly|tealy	AR	AUSGANG	1	f83r	BIOLOGICAL	chary	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	CH+E+O+@CORE	AL	ZIELORT	2	f89r	PHARMA	cheodal	AR	AUSGANG	1	f55v	HERBAL	cheoar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	CH+K+@CORE	AL	ZIELORT	3	f72r|f75r|f81v	BIOLOGICAL|CELESTIAL	chekal|chkal|ckhal	AR	AUSGANG	4	f1r|f72r|f75r	BIOLOGICAL|CELESTIAL|SOURCE_SECTION_T	chekar|chkar|ckhar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	CH+P+@CORE	AL	ZIELORT	1	f82r	BIOLOGICAL	cphal	AR	AUSGANG	1	f1r	SOURCE_SECTION_T	cphar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	CH+T+@CORE	AL	ZIELORT	6	f18r|f1r|f83r|f95v	BIOLOGICAL|HERBAL|SOURCE_SECTION_T	chcthal|chtal|cthal	AR	AUSGANG	6	f17r|f18r|f1r|f76r	BIOLOGICAL|HERBAL|SOURCE_SECTION_T	cthar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	CHD+@CORE	AL	ZIELORT	2	f72r|f83r	BIOLOGICAL|CELESTIAL	chdal|chedal	AR	AUSGANG	3	f81r|f82r	BIOLOGICAL	chedar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	D_ADDR+CH+@CORE	AL	ZIELORT	1	f24v	HERBAL	dchal	AR	AUSGANG	1	f1r	SOURCE_SECTION_T	dchar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	K+@CORE	AL	ZIELORT	5	f55v|f71v|f75r|f76r	BIOLOGICAL|CELESTIAL|HERBAL	kal	AR	AUSGANG	6	f55v|f75r|f76r|f81v|f83r	BIOLOGICAL|HERBAL	kar|skar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	L+@CORE	AL	ZIELORT	1	f83r	BIOLOGICAL	lal	AR	AUSGANG	3	f76r|f82r	BIOLOGICAL	lar|lchar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	L+CHD+@CORE	AL	ZIELORT	1	f81v	BIOLOGICAL	lchedal	AR	AUSGANG	2	f76r|f82r	BIOLOGICAL	lchedar|olchdar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	O+LOCAL_CHAR_F+@CORE	AL	ZIELORT	1	f88r	PHARMA	ofal	AR	AUSGANG	1	f67r2	CELESTIAL	ofar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	OK+@CORE	AL	ZIELORT	47	f18r|f55v|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	chokal|chykald|okal|okedal|qokal	AR	AUSGANG	39	f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	chokar|okar|qokar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	OK+@CORE+AR	AL	ZIELORT	1	f71v	CELESTIAL	okalar	AR	AUSGANG	2	f72r|f95v	CELESTIAL|HERBAL	okarar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	OK+@CORE+DY	AL	ZIELORT	1	f75r	BIOLOGICAL	okaldy	AR	AUSGANG	1	f75r	BIOLOGICAL	qokardy	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	OK+AL+@CORE	AL	ZIELORT	1	f72r	CELESTIAL	okalal	AR	AUSGANG	1	f71v	CELESTIAL	okalar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	OK+E+@CORE	AL	ZIELORT	1	f83r	BIOLOGICAL	qokeal	AR	AUSGANG	1	f77r	BIOLOGICAL	qokear	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	OL+@CORE	AL	ZIELORT	3	f76r|f77r	BIOLOGICAL	qolal|qoolkal	AR	AUSGANG	1	f67r2	CELESTIAL	olar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	OL+K+@CORE	AL	ZIELORT	1	f81r	BIOLOGICAL	olkal	AR	AUSGANG	3	f75r|f81r|f95v	BIOLOGICAL|HERBAL	olkar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	OT+@CORE	AL	ZIELORT	16	f71v|f72r|f76r|f77r|f81r|f82r|f83r|f95v	BIOLOGICAL|CELESTIAL|HERBAL	chotal|otal|qotal	AR	AUSGANG	22	f10r|f55v|f71v|f72r|f75r|f76r|f81r|f81v|f83r|f95v	BIOLOGICAL|CELESTIAL|HERBAL	otar|qotar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	OT+@CORE+DY	AL	ZIELORT	1	f95v	HERBAL	otaldy	AR	AUSGANG	1	f95v	HERBAL	otardy	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	OT+@CORE+Y	AL	ZIELORT	3	f71v|f72r|f76r	BIOLOGICAL|CELESTIAL	otaly|qotaly	AR	AUSGANG	1	f77r	BIOLOGICAL	qotary	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	P+CHD+@CORE	AL	ZIELORT	1	f83r	BIOLOGICAL	pchedal	AR	AUSGANG	2	f75r|f83r	BIOLOGICAL	pchedar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	S+@CORE	AL	ZIELORT	10	f67r2|f72r|f75r|f76r|f77r|f81v|f82r	BIOLOGICAL|CELESTIAL	sal	AR	AUSGANG	15	f17r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r	BIOLOGICAL|HERBAL|PHARMA	sar|schar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	SH+@CORE	AL	ZIELORT	1	f75r	BIOLOGICAL	shal	AR	AUSGANG	3	f1r|f89r|f95v	HERBAL|PHARMA|SOURCE_SECTION_T	shar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	SH+E+@CORE	AL	ZIELORT	5	f72r|f76r|f77r|f83r	BIOLOGICAL|CELESTIAL	sheal|shedal	AR	AUSGANG	6	f1r|f72r|f76r|f77r|f88r	BIOLOGICAL|CELESTIAL|PHARMA|SOURCE_SECTION_T	shear	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	T+@CORE	AL	ZIELORT	3	f71v|f77r|f83r	BIOLOGICAL|CELESTIAL	tal	AR	AUSGANG	4	f55v|f83r|f95v	BIOLOGICAL|HERBAL	tar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	Y+@CORE	AL	ZIELORT	3	f13r|f24v|f72r	CELESTIAL|HERBAL	ydal	AR	AUSGANG	1	f81v	BIOLOGICAL	yar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	Y+K+@CORE	AL	ZIELORT	1	f1r	SOURCE_SECTION_T	ykal	AR	AUSGANG	3	f55v|f76r|f88r	BIOLOGICAL|HERBAL|PHARMA	ykar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~AR	Y+T+@CORE	AL	ZIELORT	2	f76r	BIOLOGICAL	ytal	AR	AUSGANG	1	f81r	BIOLOGICAL	ytar	Gleicher Rahmen; AL liest ZIELORT, AR liest AUSGANG
RELATION	AL~L	@CORE	AL	ZIELORT	75	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	al|cheal|dal	L	VERBINDUNG	18	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	dl|l	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	@CORE+AIIN	AL	ZIELORT	6	f67r2|f72r|f76r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	alaiin|chalaiin|dalaiin|daldaiin	L	VERBINDUNG	6	f76r|f77r|f83r	BIOLOGICAL	chldaiin|laiin|ldaiin|llaiir	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	@CORE+AL	AL	ZIELORT	2	f81v|f89r	BIOLOGICAL|PHARMA	dalal|daldal	L	VERBINDUNG	1	f83r	BIOLOGICAL	lal	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	@CORE+CHD	AL	ZIELORT	1	f81r	BIOLOGICAL	alched	L	VERBINDUNG	2	f82r	BIOLOGICAL	lched	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	@CORE+CHD+DY	AL	ZIELORT	5	f72r|f76r|f77r|f83r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	alchdy|dalchdy|dalchedy|dalchom	L	VERBINDUNG	34	f75r|f76r|f77r|f81r|f81v|f82r|f83r	BIOLOGICAL	lchedy	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	@CORE+DY	AL	ZIELORT	4	f13r|f75r|f81v|f82r	BIOLOGICAL|HERBAL	daldy	L	VERBINDUNG	6	f75r|f82r|f83r|f95v	BIOLOGICAL|HERBAL	ldy	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	@CORE+K+AIN	AL	ZIELORT	1	f95v	HERBAL	alkain	L	VERBINDUNG	2	f76r	BIOLOGICAL	lkain	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	@CORE+O	AL	ZIELORT	1	f72r	CELESTIAL	alo	L	VERBINDUNG	5	f75r|f83r	BIOLOGICAL	lo	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	@CORE+OL	AL	ZIELORT	1	f76r	BIOLOGICAL	alol	L	VERBINDUNG	12	f18r|f72r|f75r|f76r|f77r|f81r|f83r	BIOLOGICAL|CELESTIAL|HERBAL	chlol|lol	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	@CORE+OR	AL	ZIELORT	3	f76r|f77r|f95v	BIOLOGICAL|HERBAL	alor|chealor	L	VERBINDUNG	4	f75r|f76r|f81v	BIOLOGICAL	lor	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	@CORE+SH+E+DY	AL	ZIELORT	2	f76r	BIOLOGICAL	dalshedy	L	VERBINDUNG	7	f75r|f76r|f81v|f82r|f83r	BIOLOGICAL	lshedy	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	@CORE+Y	AL	ZIELORT	9	f71v|f72r|f75r|f76r|f77r|f81r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	aly|chealdy|chealy|daly|tealy	L	VERBINDUNG	12	f75r|f76r|f77r|f81r|f81v|f82r|f88v	BIOLOGICAL|PHARMA	lchey|lklchey|ly	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	CH+@CORE	AL	ZIELORT	8	f1r|f56r|f71v|f72r|f75r|f76r|f81v	BIOLOGICAL|CELESTIAL|HERBAL|SOURCE_SECTION_T	chal	L	VERBINDUNG	1	f77r	BIOLOGICAL	chl	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	CH+E+O+@CORE	AL	ZIELORT	2	f89r	PHARMA	cheodal	L	VERBINDUNG	29	f24v|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	cheol	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	S+@CORE	AL	ZIELORT	10	f67r2|f72r|f75r|f76r|f77r|f81v|f82r	BIOLOGICAL|CELESTIAL	sal	L	VERBINDUNG	2	f55v|f77r	BIOLOGICAL|HERBAL	sl	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~L	Y+@CORE	AL	ZIELORT	3	f13r|f24v|f72r	CELESTIAL|HERBAL	ydal	L	VERBINDUNG	1	f89r	PHARMA	cheyl	Gleicher Rahmen; AL liest ZIELORT, L liest VERBINDUNG
RELATION	AL~AIR	@CORE	AL	ZIELORT	75	f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	al|cheal|dal	AIR	BAHN	5	f67r2|f72r|f89r	CELESTIAL|PHARMA	air	Gleicher Rahmen; AL liest ZIELORT, AIR liest BAHN
RELATION	AL~AIR	CH+@CORE	AL	ZIELORT	8	f1r|f56r|f71v|f72r|f75r|f76r|f81v	BIOLOGICAL|CELESTIAL|HERBAL|SOURCE_SECTION_T	chal	AIR	BAHN	1	f10r	HERBAL	chair	Gleicher Rahmen; AL liest ZIELORT, AIR liest BAHN
RELATION	AL~AIR	CH+K+@CORE	AL	ZIELORT	3	f72r|f75r|f81v	BIOLOGICAL|CELESTIAL	chekal|chkal|ckhal	AIR	BAHN	1	f76r	BIOLOGICAL	chekair	Gleicher Rahmen; AL liest ZIELORT, AIR liest BAHN
RELATION	AL~AIR	CHD+@CORE	AL	ZIELORT	2	f72r|f83r	BIOLOGICAL|CELESTIAL	chdal|chedal	AIR	BAHN	1	f83r	BIOLOGICAL	schedair	Gleicher Rahmen; AL liest ZIELORT, AIR liest BAHN
RELATION	AL~AIR	K+@CORE	AL	ZIELORT	5	f55v|f71v|f75r|f76r	BIOLOGICAL|CELESTIAL|HERBAL	kal	AIR	BAHN	2	f1r|f81v	BIOLOGICAL|SOURCE_SECTION_T	kair	Gleicher Rahmen; AL liest ZIELORT, AIR liest BAHN
RELATION	AL~AIR	OK+@CORE	AL	ZIELORT	47	f18r|f55v|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	chokal|chykald|okal|okedal|qokal	AIR	BAHN	4	f75r|f81r|f83r|f89r	BIOLOGICAL|PHARMA	okair|qokair	Gleicher Rahmen; AL liest ZIELORT, AIR liest BAHN
RELATION	AL~AIR	S+@CORE	AL	ZIELORT	10	f67r2|f72r|f75r|f76r|f77r|f81v|f82r	BIOLOGICAL|CELESTIAL	sal	AIR	BAHN	2	f1r|f83r	BIOLOGICAL|SOURCE_SECTION_T	sair	Gleicher Rahmen; AL liest ZIELORT, AIR liest BAHN
RELATION	AL~AIR	Y+K+@CORE	AL	ZIELORT	1	f1r	SOURCE_SECTION_T	ykal	AIR	BAHN	1	f55v	HERBAL	ykair	Gleicher Rahmen; AL liest ZIELORT, AIR liest BAHN
RELATION	AR~L	@CORE	AR	AUSGANG	39	f10r|f1r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	ar|char	L	VERBINDUNG	18	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	dl|l	Gleicher Rahmen; AR liest AUSGANG, L liest VERBINDUNG
RELATION	AR~L	@CORE+AIIN	AR	AUSGANG	1	f82r	BIOLOGICAL	araiin	L	VERBINDUNG	6	f76r|f77r|f83r	BIOLOGICAL	chldaiin|laiin|ldaiin|llaiir	Gleicher Rahmen; AR liest AUSGANG, L liest VERBINDUNG
RELATION	AR~L	@CORE+OL	AR	AUSGANG	4	f71v|f77r|f81r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	arol|darolg	L	VERBINDUNG	12	f18r|f72r|f75r|f76r|f77r|f81r|f83r	BIOLOGICAL|CELESTIAL|HERBAL	chlol|lol	Gleicher Rahmen; AR liest AUSGANG, L liest VERBINDUNG
RELATION	AR~L	@CORE+OL+Y	AR	AUSGANG	1	f72r	CELESTIAL	aroly	L	VERBINDUNG	3	f77r|f81r	BIOLOGICAL	loly	Gleicher Rahmen; AR liest AUSGANG, L liest VERBINDUNG
RELATION	AR~L	@CORE+Y	AR	AUSGANG	1	f83r	BIOLOGICAL	chary	L	VERBINDUNG	12	f75r|f76r|f77r|f81r|f81v|f82r|f88v	BIOLOGICAL|PHARMA	lchey|lklchey|ly	Gleicher Rahmen; AR liest AUSGANG, L liest VERBINDUNG
RELATION	AR~L	CH+E+O+@CORE	AR	AUSGANG	1	f55v	HERBAL	cheoar	L	VERBINDUNG	29	f24v|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	cheol	Gleicher Rahmen; AR liest AUSGANG, L liest VERBINDUNG
RELATION	AR~L	O+D_ADDR+@CORE	AR	AUSGANG	4	f17r|f1r|f72r|f75r	BIOLOGICAL|CELESTIAL|HERBAL|SOURCE_SECTION_T	keodar|odar|qodar	L	VERBINDUNG	1	f11r	HERBAL	odl	Gleicher Rahmen; AR liest AUSGANG, L liest VERBINDUNG
RELATION	AR~L	S+@CORE	AR	AUSGANG	15	f17r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r	BIOLOGICAL|HERBAL|PHARMA	sar|schar	L	VERBINDUNG	2	f55v|f77r	BIOLOGICAL|HERBAL	sl	Gleicher Rahmen; AR liest AUSGANG, L liest VERBINDUNG
RELATION	AR~L	Y+@CORE	AR	AUSGANG	1	f81v	BIOLOGICAL	yar	L	VERBINDUNG	1	f89r	PHARMA	cheyl	Gleicher Rahmen; AR liest AUSGANG, L liest VERBINDUNG
RELATION	AR~AIR	@CORE	AR	AUSGANG	39	f10r|f1r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	ar|char	AIR	BAHN	5	f67r2|f72r|f89r	CELESTIAL|PHARMA	air	Gleicher Rahmen; AR liest AUSGANG, AIR liest BAHN
RELATION	AR~AIR	CH+K+@CORE	AR	AUSGANG	4	f1r|f72r|f75r	BIOLOGICAL|CELESTIAL|SOURCE_SECTION_T	chekar|chkar|ckhar	AIR	BAHN	1	f76r	BIOLOGICAL	chekair	Gleicher Rahmen; AR liest AUSGANG, AIR liest BAHN
RELATION	AR~AIR	CHD+@CORE	AR	AUSGANG	3	f81r|f82r	BIOLOGICAL	chedar	AIR	BAHN	1	f83r	BIOLOGICAL	schedair	Gleicher Rahmen; AR liest AUSGANG, AIR liest BAHN
RELATION	AR~AIR	D_ADDR+@CORE	AR	AUSGANG	47	f10r|f13r|f17r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	dar	AIR	BAHN	9	f10r|f11r|f17r|f18r|f88v|f89r	HERBAL|PHARMA	dair	Gleicher Rahmen; AR liest AUSGANG, AIR liest BAHN
RELATION	AR~AIR	K+@CORE	AR	AUSGANG	6	f55v|f75r|f76r|f81v|f83r	BIOLOGICAL|HERBAL	kar|skar	AIR	BAHN	2	f1r|f81v	BIOLOGICAL|SOURCE_SECTION_T	kair	Gleicher Rahmen; AR liest AUSGANG, AIR liest BAHN
RELATION	AR~AIR	OK+@CORE	AR	AUSGANG	39	f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	chokar|okar|qokar	AIR	BAHN	4	f75r|f81r|f83r|f89r	BIOLOGICAL|PHARMA	okair|qokair	Gleicher Rahmen; AR liest AUSGANG, AIR liest BAHN
RELATION	AR~AIR	S+@CORE	AR	AUSGANG	15	f17r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r	BIOLOGICAL|HERBAL|PHARMA	sar|schar	AIR	BAHN	2	f1r|f83r	BIOLOGICAL|SOURCE_SECTION_T	sair	Gleicher Rahmen; AR liest AUSGANG, AIR liest BAHN
RELATION	AR~AIR	S+@CORE+AL	AR	AUSGANG	1	f67r2	CELESTIAL	saral	AIR	BAHN	1	f88v	PHARMA	sairal	Gleicher Rahmen; AR liest AUSGANG, AIR liest BAHN
RELATION	AR~AIR	Y+D_ADDR+@CORE	AR	AUSGANG	1	f17r	HERBAL	ydar	AIR	BAHN	2	f17r|f89r	HERBAL|PHARMA	ydair	Gleicher Rahmen; AR liest AUSGANG, AIR liest BAHN
RELATION	AR~AIR	Y+K+@CORE	AR	AUSGANG	3	f55v|f76r|f88r	BIOLOGICAL|HERBAL|PHARMA	ykar	AIR	BAHN	1	f55v	HERBAL	ykair	Gleicher Rahmen; AR liest AUSGANG, AIR liest BAHN
RELATION	L~AIR	@CORE	L	VERBINDUNG	18	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	dl|l	AIR	BAHN	5	f67r2|f72r|f89r	CELESTIAL|PHARMA	air	Gleicher Rahmen; L liest VERBINDUNG, AIR liest BAHN
RELATION	L~AIR	CH+@CORE	L	VERBINDUNG	1	f77r	BIOLOGICAL	chl	AIR	BAHN	1	f10r	HERBAL	chair	Gleicher Rahmen; L liest VERBINDUNG, AIR liest BAHN
RELATION	L~AIR	S+@CORE	L	VERBINDUNG	2	f55v|f77r	BIOLOGICAL|HERBAL	sl	AIR	BAHN	2	f1r|f83r	BIOLOGICAL|SOURCE_SECTION_T	sair	Gleicher Rahmen; L liest VERBINDUNG, AIR liest BAHN
ORDER	OL~OT	@CORE	OL	FORTSETZEN	175	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA|SOURCE_SECTION_T	chol|ls|ol|qol|sol	OT	DANACH	2	f56r|f76r	BIOLOGICAL|HERBAL	ot|qot	Gleicher Rahmen; OL liest FORTSETZEN, OT liest DANACH
ORDER	OL~OT	@CORE+AIIN	OL	FORTSETZEN	13	f17r|f18r|f72r|f75r|f76r|f77r|f81r|f88v|f95v	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	doldaiin|olaiin|qolaiin	OT	DANACH	20	f71v|f72r|f77r|f82r|f83r|f95v	BIOLOGICAL|CELESTIAL|HERBAL	chotaiin|otaiin|qotaiin	Gleicher Rahmen; OL liest FORTSETZEN, OT liest DANACH
ORDER	OL~OT	@CORE+AIN	OL	FORTSETZEN	7	f1r|f76r|f89r	BIOLOGICAL|PHARMA|SOURCE_SECTION_T	olain|oldain|qolain	OT	DANACH	17	f75r|f76r|f77r|f81r|f81v|f82r|f95v	BIOLOGICAL|HERBAL	otain|otarain|qotain	Gleicher Rahmen; OL liest FORTSETZEN, OT liest DANACH
ORDER	OL~OT	@CORE+AL	OL	FORTSETZEN	3	f76r|f77r	BIOLOGICAL	qolal|qoolkal	OT	DANACH	16	f71v|f72r|f76r|f77r|f81r|f82r|f83r|f95v	BIOLOGICAL|CELESTIAL|HERBAL	chotal|otal|qotal	Gleicher Rahmen; OL liest FORTSETZEN, OT liest DANACH
ORDER	OL~OT	@CORE+AL+Y	OL	FORTSETZEN	1	f83r	BIOLOGICAL	olsaly	OT	DANACH	3	f71v|f72r|f76r	BIOLOGICAL|CELESTIAL	otaly|qotaly	Gleicher Rahmen; OL liest FORTSETZEN, OT liest DANACH
ORDER	OL~OT	@CORE+AM_ADDR	OL	FORTSETZEN	1	f81r	BIOLOGICAL	olam	OT	DANACH	6	f55v|f72r|f75r|f88r|f89r	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	otam|otcham	Gleicher Rahmen; OL liest FORTSETZEN, OT liest DANACH
ORDER	OL~OT	@CORE+AR	OL	FORTSETZEN	1	f67r2	CELESTIAL	olar	OT	DANACH	22	f10r|f55v|f71v|f72r|f75r|f76r|f81r|f81v|f83r|f95v	BIOLOGICAL|CELESTIAL|HERBAL	otar|qotar	Gleicher Rahmen; OL liest FORTSETZEN, OT liest DANACH
ORDER	OL~OT	@CORE+CH+Y	OL	FORTSETZEN	4	f76r|f77r|f81v|f82r	BIOLOGICAL	olchy|qolchy	OT	DANACH	4	f17r|f56r|f71v|f76r	BIOLOGICAL|CELESTIAL|HERBAL	otchy	Gleicher Rahmen; OL liest FORTSETZEN, OT liest DANACH
