case	edition	paragraph	leaf	variant	writer	original_status	status	source_forms	target_groups	independent_meaning_confirmation_capacity
19218	IT2a	f107v|f107v.23-f107v.24	107	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	15	0
19219	IT2a	f107v|f107v.23-f107v.24	107	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	15	0
19220	IT2a	f107v|f107v.23-f107v.24	107	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	15	0
19221	IT2a	f107v|f107v.23-f107v.24	107	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	15	0
19222	IT2a	f107v|f107v.23-f107v.24	107	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	15	0
19223	IT2a	f107v|f107v.23-f107v.24	107	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	15	0
19224	IT2a	f107v|f107v.23-f107v.24	107	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	15	0
19225	IT2a	f107v|f107v.25-f107v.28	107	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	38	0
19226	IT2a	f107v|f107v.25-f107v.28	107	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	38	0
19227	IT2a	f107v|f107v.25-f107v.28	107	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	38	0
19228	IT2a	f107v|f107v.25-f107v.28	107	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	38	0
19229	IT2a	f107v|f107v.25-f107v.28	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	38	0
19230	IT2a	f107v|f107v.25-f107v.28	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	38	0
19231	IT2a	f107v|f107v.25-f107v.28	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	38	0
19232	IT2a	f107v|f107v.25-f107v.28	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	38	0
19233	IT2a	f107v|f107v.25-f107v.28	107	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	38	0
19234	IT2a	f107v|f107v.25-f107v.28	107	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	38	0
19235	IT2a	f107v|f107v.25-f107v.28	107	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	38	0
19236	IT2a	f107v|f107v.25-f107v.28	107	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	38	0
19237	IT2a	f107v|f107v.25-f107v.28	107	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	38	0
19238	IT2a	f107v|f107v.25-f107v.28	107	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	38	0
19239	IT2a	f107v|f107v.25-f107v.28	107	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	38	0
19240	IT2a	f107v|f107v.25-f107v.28	107	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	38	0
19241	IT2a	f107v|f107v.25-f107v.28	107	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	38	0
19242	IT2a	f107v|f107v.25-f107v.28	107	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	38	0
19243	IT2a	f107v|f107v.25-f107v.28	107	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	38	0
19244	IT2a	f107v|f107v.25-f107v.28	107	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	38	0
19245	IT2a	f107v|f107v.25-f107v.28	107	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	38	0
19246	IT2a	f107v|f107v.25-f107v.28	107	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	38	0
19247	IT2a	f107v|f107v.25-f107v.28	107	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	38	0
19248	IT2a	f107v|f107v.25-f107v.28	107	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	38	0
19249	IT2a	f107v|f107v.29-f107v.31	107	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	27	0
19250	IT2a	f107v|f107v.29-f107v.31	107	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	27	0
19251	IT2a	f107v|f107v.29-f107v.31	107	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	27	0
19252	IT2a	f107v|f107v.29-f107v.31	107	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	27	0
19253	IT2a	f107v|f107v.29-f107v.31	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	27	0
19254	IT2a	f107v|f107v.29-f107v.31	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	27	0
19255	IT2a	f107v|f107v.29-f107v.31	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	27	0
19256	IT2a	f107v|f107v.29-f107v.31	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	27	0
19257	IT2a	f107v|f107v.29-f107v.31	107	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	27	0
19258	IT2a	f107v|f107v.29-f107v.31	107	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	27	0
19259	IT2a	f107v|f107v.29-f107v.31	107	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	27	0
19260	IT2a	f107v|f107v.29-f107v.31	107	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	27	0
19261	IT2a	f107v|f107v.29-f107v.31	107	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	27	0
19262	IT2a	f107v|f107v.29-f107v.31	107	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	27	0
19263	IT2a	f107v|f107v.29-f107v.31	107	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	27	0
19264	IT2a	f107v|f107v.29-f107v.31	107	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	27	0
19265	IT2a	f107v|f107v.29-f107v.31	107	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	27	0
19266	IT2a	f107v|f107v.29-f107v.31	107	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	27	0
19267	IT2a	f107v|f107v.29-f107v.31	107	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	27	0
19268	IT2a	f107v|f107v.29-f107v.31	107	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	27	0
19269	IT2a	f107v|f107v.29-f107v.31	107	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	27	0
19270	IT2a	f107v|f107v.29-f107v.31	107	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	27	0
19271	IT2a	f107v|f107v.29-f107v.31	107	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	27	0
19272	IT2a	f107v|f107v.29-f107v.31	107	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	27	0
19273	IT2a	f107v|f107v.32-f107v.34	107	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	25	0
19274	IT2a	f107v|f107v.32-f107v.34	107	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	25	0
19275	IT2a	f107v|f107v.32-f107v.34	107	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	25	0
19276	IT2a	f107v|f107v.32-f107v.34	107	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	25	0
19277	IT2a	f107v|f107v.32-f107v.34	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	25	0
19278	IT2a	f107v|f107v.32-f107v.34	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	25	0
19279	IT2a	f107v|f107v.32-f107v.34	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	25	0
19280	IT2a	f107v|f107v.32-f107v.34	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	25	0
19281	IT2a	f107v|f107v.32-f107v.34	107	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	25	0
19282	IT2a	f107v|f107v.32-f107v.34	107	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	25	0
19283	IT2a	f107v|f107v.32-f107v.34	107	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	25	0
19284	IT2a	f107v|f107v.32-f107v.34	107	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	25	0
19285	IT2a	f107v|f107v.32-f107v.34	107	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	25	0
19286	IT2a	f107v|f107v.32-f107v.34	107	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	25	0
19287	IT2a	f107v|f107v.32-f107v.34	107	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	25	0
19288	IT2a	f107v|f107v.32-f107v.34	107	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	25	0
19289	IT2a	f107v|f107v.32-f107v.34	107	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	25	0
19290	IT2a	f107v|f107v.32-f107v.34	107	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	25	0
19291	IT2a	f107v|f107v.32-f107v.34	107	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	25	0
19292	IT2a	f107v|f107v.32-f107v.34	107	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	25	0
19293	IT2a	f107v|f107v.32-f107v.34	107	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	25	0
19294	IT2a	f107v|f107v.32-f107v.34	107	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	25	0
19295	IT2a	f107v|f107v.32-f107v.34	107	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	25	0
19296	IT2a	f107v|f107v.32-f107v.34	107	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	25	0
19297	IT2a	f107v|f107v.35-f107v.36	107	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	20	0
19298	IT2a	f107v|f107v.35-f107v.36	107	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	20	0
19299	IT2a	f107v|f107v.35-f107v.36	107	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	20	0
19300	IT2a	f107v|f107v.35-f107v.36	107	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	20	0
19301	IT2a	f107v|f107v.35-f107v.36	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	20	0
19302	IT2a	f107v|f107v.35-f107v.36	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	20	0
19303	IT2a	f107v|f107v.35-f107v.36	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	20	0
19304	IT2a	f107v|f107v.35-f107v.36	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	20	0
19305	IT2a	f107v|f107v.35-f107v.36	107	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	20	0
19306	IT2a	f107v|f107v.35-f107v.36	107	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	20	0
19307	IT2a	f107v|f107v.35-f107v.36	107	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	20	0
19308	IT2a	f107v|f107v.35-f107v.36	107	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	20	0
19309	IT2a	f107v|f107v.35-f107v.36	107	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	20	0
19310	IT2a	f107v|f107v.35-f107v.36	107	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	20	0
19311	IT2a	f107v|f107v.35-f107v.36	107	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	20	0
19312	IT2a	f107v|f107v.35-f107v.36	107	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	20	0
19313	IT2a	f107v|f107v.35-f107v.36	107	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	20	0
19314	IT2a	f107v|f107v.35-f107v.36	107	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	20	0
19315	IT2a	f107v|f107v.35-f107v.36	107	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	20	0
19316	IT2a	f107v|f107v.35-f107v.36	107	VERSA_VIS__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	20	0
19317	IT2a	f107v|f107v.35-f107v.36	107	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	20	0
19318	IT2a	f107v|f107v.35-f107v.36	107	VERSA_VIS__GLORY_YOU_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	20	0
19319	IT2a	f107v|f107v.35-f107v.36	107	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	20	0
19320	IT2a	f107v|f107v.35-f107v.36	107	VERSA_VIS__GLORY_YOU_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	20	0
19321	IT2a	f107v|f107v.37-f107v.40	107	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	35	0
19322	IT2a	f107v|f107v.37-f107v.40	107	VERSA_TOPIC__GLORY_TOPIC_PAST	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	35	0
19323	IT2a	f107v|f107v.37-f107v.40	107	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	35	0
19324	IT2a	f107v|f107v.37-f107v.40	107	VERSA_TOPIC__GLORY_TOPIC_PAST	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	35	0
19325	IT2a	f107v|f107v.37-f107v.40	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	35	0
19326	IT2a	f107v|f107v.37-f107v.40	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	35	0
19327	IT2a	f107v|f107v.37-f107v.40	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	35	0
19328	IT2a	f107v|f107v.37-f107v.40	107	VERSA_TOPIC__GLORY_TOPIC_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	35	0
19329	IT2a	f107v|f107v.37-f107v.40	107	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	35	0
19330	IT2a	f107v|f107v.37-f107v.40	107	VERSA_TOPIC__GLORY_YOU_FUTURE	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	35	0
19331	IT2a	f107v|f107v.37-f107v.40	107	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	35	0
19332	IT2a	f107v|f107v.37-f107v.40	107	VERSA_TOPIC__GLORY_YOU_FUTURE	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	192	35	0
19333	IT2a	f107v|f107v.37-f107v.40	107	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	35	0
19334	IT2a	f107v|f107v.37-f107v.40	107	VERSA_VIS__GLORY_TOPIC_PAST	PREFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	35	0
19335	IT2a	f107v|f107v.37-f107v.40	107	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	35	0
19336	IT2a	f107v|f107v.37-f107v.40	107	VERSA_VIS__GLORY_TOPIC_PAST	POSTFIX_REVERSE	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	35	0
19337	IT2a	f107v|f107v.37-f107v.40	107	VERSA_VIS__GLORY_TOPIC_FUTURE	PREFIX_FORWARD	CONTRADICTED_NONEMPTY_LENGTH	CONTRADICTED_NONEMPTY_LENGTH	193	35	0
