length_id	island_length	island_id	anchor_id	island_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	variant_selection_rule	nested_anchor_rule
L11	11	G457-L11-G457-A006	G457-A006	2	G407-E0324	324	P1009-S004	f11r	blühender dreikroniger Sodenstock	OT+Y	OL+Y	G447-N19748	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A006	G457-A006	3	G407-E0325	325	P1009-S004	f11r	blühender dreikroniger Sodenstock	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A006	G457-A006	4	G407-E0326	326	P1009-S004	f11r	blühender dreikroniger Sodenstock	CH+T+Y	CH+CHD+Y	G447-N07359	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A006	G457-A006	5	G407-E0327	327	P1009-S004	f11r	blühender dreikroniger Sodenstock	D_ADDR+OR	OR+D_ADDR	G447-N08892	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A006	G457-A006	6	G407-E0328	328	P1009-S004	f11r	blühender dreikroniger Sodenstock	Y+K+Y+CH+Y	K+Y+Y+CH+Y	G447-N29632	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A006	G457-A006	7	G407-E0329	329	P1009-S004	f11r	blühender dreikroniger Sodenstock	CH+OT+Y	CH+OT	G447-N05920	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A006	G457-A006	8	G407-E0330	330	P1009-S004	f11r	blühender dreikroniger Sodenstock	AIN	AIIN	G447-N00049	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A006	G457-A006	9	G407-E0331	331	P1009-S004	f11r	blühender dreikroniger Sodenstock	CH+AIIN	AIIN+CH	G447-N01927	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A006	G457-A006	10	G407-E0332	332	P1009-S004	f11r	blühender dreikroniger Sodenstock	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A006	G457-A006	11	G407-E0333	333	P1009-S004	f11r	blühender dreikroniger Sodenstock	D_ADDR+O+D_ADDR	D_ADDR+D_ADDR	G447-N08609	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A007	G457-A007	1	G407-E0367	367	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	O+P+Y	O+CH+Y	G447-N14594	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A007	G457-A007	2	G407-E0368	368	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	SH+OL	CH+OL	G447-N26815	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A007	G457-A007	3	G407-E0369	369	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A007	G457-A007	4	G407-E0370	370	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	O+P+Y	O+CH+Y	G447-N14594	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A007	G457-A007	5	G407-E0371	371	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	SH+OL	CH+OL	G447-N26815	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A007	G457-A007	6	G407-E0372	372	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	O+P+CH+OR	O+CH+OR	G447-N14322	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A007	G457-A007	7	G407-E0373	373	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR+Y+P+Y	D_ADDR+P+Y	G447-N09251	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A007	G457-A007	8	G407-E0374	374	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR+CH+LOCAL_CHAR_G	CH+D_ADDR+LOCAL_CHAR_G	G447-N08302	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A007	G457-A007	9	G407-E0375	375	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR+OL	OL+D_ADDR	G447-N08706	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A007	G457-A007	10	G407-E0376	376	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A007	G457-A007	11	G407-E0377	377	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR+OL	OL+D_ADDR	G447-N08706	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A008	G457-A008	1	G407-E0460	460	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	O+D_ADDR+CH+T+Y	O+D_ADDR+CH+CH+Y	G447-N13533	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A008	G457-A008	2	G407-E0461	461	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	O+D_ADDR+S	D_ADDR+O+S	G447-N13577	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A008	G457-A008	3	G407-E0462	462	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A008	G457-A008	4	G407-E0463	463	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OR	AIIN	G447-N18502	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A008	G457-A008	5	G407-E0464	464	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A008	G457-A008	6	G407-E0465	465	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	O+D_ADDR+AM_ADDR	D_ADDR+AM_ADDR	G447-N13486	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A008	G457-A008	7	G407-E0466	466	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OK+OR	CH+OR	G447-N17138	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A008	G457-A008	8	G407-E0467	467	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	CH+OR	CH	G447-N05679	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A008	G457-A008	9	G407-E0468	468	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OK+CH+O+AM_ADDR	CH+CH+O+AM_ADDR	G447-N15612	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A008	G457-A008	10	G407-E0469	469	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	T+CH+O	CH+O	G447-N27289	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A008	G457-A008	11	G407-E0470	470	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	SH+OL	CH+OL	G447-N26815	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A009	G457-A009	1	G407-E0505	505	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	DA+S	DA	G447-N07860	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A009	G457-A009	2	G407-E0506	506	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	CH+Y+P+CH+AM_ADDR	CH+Y+CHD+CH+AM_ADDR	G447-N07463	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A009	G457-A009	3	G407-E0507	507	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	D_ADDR+AR	AR+D_ADDR	G447-N07991	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A009	G457-A009	4	G407-E0508	508	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	CH+E+AR	CH+AR+E	G447-N02602	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A009	G457-A009	5	G407-E0509	509	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	D_ADDR+CH+E+O+R	CH+E+O+R	G447-N08241	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A009	G457-A009	6	G407-E0510	510	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	S+AIN	CH+AIN	G447-N21922	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A009	G457-A009	7	G407-E0511	511	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A009	G457-A009	8	G407-E0512	512	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	M_LOCAL+OL	M_LOCAL+OT	G447-N12943	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A009	G457-A009	9	G407-E0513	513	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OT+CH+OL	CH+OT+OL	G447-N19003	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A009	G457-A009	10	G407-E0514	514	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	CH+T+AR	CH+CH+AR	G447-N06748	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A009	G457-A009	11	G407-E0515	515	P1009-S017	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OK+AIIN	AIIN	G447-N14840	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A010	G457-A010	1	G407-E0524	524	P1009-S019	f18r	große abgebildete Blütenpflanze	Y+K+OL	K+Y+OL	G447-N29555	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A010	G457-A010	2	G407-E0525	525	P1009-S019	f18r	große abgebildete Blütenpflanze	D_ADDR+AR	AR+D_ADDR	G447-N07991	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A010	G457-A010	3	G407-E0526	526	P1009-S019	f18r	große abgebildete Blütenpflanze	O+AM_ADDR	AM_ADDR+O	G447-N12957	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A010	G457-A010	4	G407-E0527	527	P1009-S019	f18r	große abgebildete Blütenpflanze	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A010	G457-A010	5	G407-E0528	528	P1009-S019	f18r	große abgebildete Blütenpflanze	O+CH+T+OR	O+CH+CHD+OR	G447-N13279	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A010	G457-A010	6	G407-E0529	529	P1009-S019	f18r	große abgebildete Blütenpflanze	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A010	G457-A010	7	G407-E0530	530	P1009-S019	f18r	große abgebildete Blütenpflanze	OT+SH+OL	OT+OL+SH	G447-N19730	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A010	G457-A010	8	G407-E0531	531	P1009-S019	f18r	große abgebildete Blütenpflanze	OK+OL	OL+OK	G447-N17109	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A010	G457-A010	9	G407-E0532	532	P1009-S019	f18r	große abgebildete Blütenpflanze	Y+K+CH+Y	K+Y+CH+Y	G447-N29064	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A010	G457-A010	10	G407-E0533	533	P1009-S019	f18r	große abgebildete Blütenpflanze	OK+CH+AL	CH+AL	G447-N15420	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A010	G457-A010	11	G407-E0534	534	P1009-S019	f18r	große abgebildete Blütenpflanze	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A011	G457-A011	1	G407-E0553	553	P1009-S020	f18r	große abgebildete Blütenpflanze	CH+T+AIIN	CH+AIIN+T	G447-N06647	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A011	G457-A011	2	G407-E0554	554	P1009-S020	f18r	große abgebildete Blütenpflanze	CH+T+OL	CH+CH+OL	G447-N07208	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A011	G457-A011	3	G407-E0555	555	P1009-S020	f18r	große abgebildete Blütenpflanze	L+OL	OL+L	G447-N12219	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A011	G457-A011	4	G407-E0556	556	P1009-S020	f18r	große abgebildete Blütenpflanze	HO+M_LOCAL	HO	G447-N09572	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A011	G457-A011	5	G407-E0557	557	P1009-S020	f18r	große abgebildete Blütenpflanze	Y+Y	Y	G447-N30757	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A011	G457-A011	6	G407-E0558	558	P1009-S020	f18r	große abgebildete Blütenpflanze	K+CH+OR	CH+CH+OR	G447-N10022	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A011	G457-A011	7	G407-E0559	559	P1009-S020	f18r	große abgebildete Blütenpflanze	D_ADDR+AIR	AIR	G447-N07919	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A011	G457-A011	8	G407-E0560	560	P1009-S020	f18r	große abgebildete Blütenpflanze	Y+T+OL	AIIN+T+OL	G447-N30677	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A011	G457-A011	9	G407-E0561	561	P1009-S020	f18r	große abgebildete Blütenpflanze	CH+CH+T+Y	CH+CH+T	G447-N02511	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A011	G457-A011	10	G407-E0562	562	P1009-S020	f18r	große abgebildete Blütenpflanze	D_ADDR+AR	AR+D_ADDR	G447-N07991	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A011	G457-A011	11	G407-E0563	563	P1009-S020	f18r	große abgebildete Blütenpflanze	D_ADDR+AR	AR+D_ADDR	G447-N07991	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A012	G457-A012	1	G407-E0574	574	P1009-S022	f18r	große abgebildete Blütenpflanze	OK+AL	AL	G447-N14917	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A012	G457-A012	2	G407-E0575	575	P1009-S022	f18r	große abgebildete Blütenpflanze	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A012	G457-A012	3	G407-E0576	576	P1009-S022	f18r	große abgebildete Blütenpflanze	DA+R+Y	DA+R	G447-N07845	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A012	G457-A012	4	G407-E0577	577	P1009-S022	f18r	große abgebildete Blütenpflanze	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A012	G457-A012	5	G407-E0578	578	P1009-S022	f18r	große abgebildete Blütenpflanze	CH+T+AL	CH+CH+AL	G447-N06724	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A012	G457-A012	6	G407-E0579	579	P1009-S022	f18r	große abgebildete Blütenpflanze	OK+SH+AL	OK+AL+SH	G447-N17238	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A012	G457-A012	7	G407-E0580	580	P1009-S022	f18r	große abgebildete Blütenpflanze	OK+AL	AL	G447-N14917	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A012	G457-A012	8	G407-E0581	581	P1009-S022	f18r	große abgebildete Blütenpflanze	D_ADDR+AR	AR+D_ADDR	G447-N07991	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A012	G457-A012	9	G407-E0582	582	P1009-S022	f18r	große abgebildete Blütenpflanze	SH+OR	CH+OR	G447-N26875	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A012	G457-A012	10	G407-E0583	583	P1009-S022	f18r	große abgebildete Blütenpflanze	OK+OL	OL+OK	G447-N17109	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A012	G457-A012	11	G407-E0584	584	P1009-S022	f18r	große abgebildete Blütenpflanze	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A013	G457-A013	1	G407-E0620	620	G404-S009	f24v	F24V_WHOLE_PLANT	D_ADDR+CH+OR	D_ADDR+CH+AIIN	G447-N08335	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A013	G457-A013	2	G407-E0621	621	G404-S009	f24v	F24V_WHOLE_PLANT	OT+OL	OL	G447-N19625	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A013	G457-A013	3	G407-E0622	622	G404-S009	f24v	F24V_WHOLE_PLANT	OT+IIN+R	IIN+OT+R	G447-N19533	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A013	G457-A013	4	G407-E0623	623	G404-S009	f24v	F24V_WHOLE_PLANT	OT+CH+O+S	CH+OT+O+S	G447-N18950	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A013	G457-A013	5	G407-E0624	624	G404-S009	f24v	F24V_WHOLE_PLANT	OK+CH+O+AM_ADDR	CH+CH+O+AM_ADDR	G447-N15612	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A013	G457-A013	6	G407-E0625	625	G404-S009	f24v	F24V_WHOLE_PLANT	OK+CH+O	CH+OK+O	G447-N15558	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L11	11	G457-L11-G457-A013	G457-A013	7	G407-E0626	626	G404-S009	f24v	F24V_WHOLE_PLANT	O+CH+T+Y+L	CH+T+Y+L	G447-N13327	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
