event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	master_card_id	surface_display	corrected_semantic_atoms	short_default_de	imperative_de	syntactic_role	action_head	attachment_host_event_id	attachment_direction	attachment_ambiguity	is_statement_terminal_event	is_exact_close_card	surface_parse_class
221	E221	B2	f82r	f82r.27	F064	B2-S016	MC070	pchedy	P+CHD+CLOSE	einführen; Schluss	Führe ein und schließe	ACTION_HEAD	P	E221	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
222	E222	B2	f82r	f82r.27	F065	B2-S017	MC102	rsheal	SH+E+AL	kurz am Ziel ruhen	Halte kurz am Ziel	ACTION_HEAD	SH	E222	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
223	E223	B2	f82r	f82r.27	F065	B2-S017	MC079	daldy	AL+CLOSE	Nebenoeffnung; Schluss	Schließe das Ziel	ENDPOINT_ONLY	CLOSE	E222	BACKWARD	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
224	E224	B2	f82r	f82r.27	F066	B2-S018	MC082	qokeedy	OK+EE+CLOSE	länger ansetzen; Schluss	Setze länger und schließe	ACTION_HEAD	OK	E224	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
225	E225	B2	f82r	f82r.27	F067	B2-S019	MC084	rshedy	WASH+CLOSE	Waschgang abschließen	Wasche und schließe	ACTION_HEAD	WASH	E225	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
226	E226	B2	f82r	f82r.27	F068	B2-S020	MC173	qoteedy	OT+EE+CLOSE	lange Folge; Schluss	Führe die lange Folge aus und schließe	ELLIPTIC_HEAD	OWNER_SUPPLIED_ACTION	E226	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
227	E227	B2	f82r	f82r.27	F069	B2-S021	MC082	qokeedy	OK+EE+CLOSE	länger ansetzen; Schluss	Setze länger und schließe	ACTION_HEAD	OK	E227	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
228	E228	B2	f82r	f82r.27	F070	B2-S022	MC167	lochedy	L+CHD+CLOSE	Rest abfuehren; Schluss	Führe den Rest ab und schließe	ACTION_HEAD	L	E228	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
229	E229	B3	f83r	f83r.3	F071	B3-S001	MC045	olkeedy	SOLK+EE+CLOSE	länger sammeln; Schluss	Sammle länger und schließe	ACTION_HEAD	SOLK	E229	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
230	E230	B3	f83r	f83r.3	F072	B3-S002	MC093	qotal	OT+AL	danach dorthin	Führe danach zum Ziel	ORDER_MARKER	OT	E231	FORWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
231	E231	B3	f83r	f83r.3	F072	B3-S002	MC110	chkeedy	CHK+EE+CLOSE	länger wärmen; Schluss	Wärme länger und schließe	ACTION_HEAD	CHK	E231	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
232	E232	B3	f83r	f83r.3	F073	B3-S003	MC123	chey	Y	dieser Posten	Nimm den aktuellen Posten	ARGUMENT_OR_MODIFIER	Y	E235	FORWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
233	E233	B3	f83r	f83r.3	F073	B3-S003	MC039	daiin	AIIN	Sollmaß	Stelle den Vorgabewert ein	ARGUMENT_OR_MODIFIER	AIIN	E235	FORWARD	NONE	NO	NO	RENDERER_ALIAS_PLUS_PRODUCTIVE_PARSE
234	E234	B3	f83r	f83r.3	F073	B3-S003	MC123	chey	Y	dieser Posten	Nimm den aktuellen Posten	ARGUMENT_OR_MODIFIER	Y	E235	FORWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
235	E235	B3	f83r	f83r.3	F073	B3-S003	MC155	lchedy	L+CHD+CLOSE	abführen; Schluss	Führe ab und schließe	ACTION_HEAD	L	E235	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
236	E236	B3	f83r	f83r.3	F074	B3-S004	MC120	qokaiin	OK+AIIN	auf Sollmaß einstellen	Stelle auf den Vorgabewert ein	ACTION_HEAD	OK	E236	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
237	E237	B3	f83r	f83r.3	F074	B3-S004	MC093	qotal	OT+AL	danach dorthin	Führe danach zum Ziel	ORDER_MARKER	OT	E236	BACKWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
238	E238	B3	f83r	f83r.3	F074	B3-S004	MC055	dar	AR	aus dem Ansatz	Nimm vom Ausgang	ARGUMENT_OR_MODIFIER	AR	E236	BACKWARD	NONE	YES	NO	LITERAL_PRODUCTIVE_PARSE
239	E239	B3	f83r	f83r.6	F075	B3-S005	MC025	schedy	CHD+CLOSE	Posten überführen; Schluss	Übertrage und schließe	ACTION_HEAD	CHD	E239	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
240	E240	B3	f83r	f83r.6	F076	B3-S006	MC064	chedchy	CHD+Y	diesen Posten überführen	Übertrage den aktuellen Posten	ACTION_HEAD	CHD	E240	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
241	E241	B3	f83r	f83r.6	F076	B3-S006	MC040	qokal	OK+AL	dort ansetzen	Setze am Ziel	ACTION_HEAD	OK	E241	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
242	E242	B3	f83r	f83r.6	F076	B3-S006	MC028	olchedy	OL+CHD+CLOSE	weiterüberführen; Schluss	Übertrage weiter und schließe	ACTION_HEAD	OL	E242	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
243	E243	B3	f83r	f83r.6	F077	B3-S007	MC120	qokaiin	OK+AIIN	auf Sollmaß einstellen	Stelle auf den Vorgabewert ein	ACTION_HEAD	OK	E243	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
244	E244	B3	f83r	f83r.6	F077	B3-S007	MC074	chedy	CHD+Y	laufenden Posten umsetzen	Übertrage den aktuellen Posten	ACTION_HEAD	CHD	E244	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
245	E245	B3	f83r	f83r.6	F077	B3-S007	MC082	qokeedy	OK+EE+CLOSE	länger ansetzen; Schluss	Setze länger und schließe	ACTION_HEAD	OK	E245	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
246	E246	B3	f83r	f83r.6	F078	B3-S008	MC155	lchedy	L+CHD+CLOSE	abführen; Schluss	Führe ab und schließe	ACTION_HEAD	L	E246	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
247	E247	B3	f83r	f83r.6	F079	B3-S009	MC026	qoky	OK+Y	aktuellen Posten ansetzen	Setze den aktuellen Posten	ACTION_HEAD	OK	E247	SELF	NONE	YES	NO	LITERAL_PRODUCTIVE_PARSE
248	E248	B3	f83r	f83r.8	F080	B3-S010	MC126	pchedal	P+CHD+AL	Einlass	Führe zum Ziel ein	ACTION_HEAD	P	E248	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
249	E249	B3	f83r	f83r.8	F080	B3-S010	MC135	otedy	OT+E+CLOSE	kurze Folge; Schluss	Führe die kurze Folge aus und schließe	ORDER_MARKER	OT	E248	BACKWARD	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
250	E250	B3	f83r	f83r.8	F081	B3-S011	MC043	shecthedchy	CTH+CHD+Y	bereiten Posten umsetzen	Übertrage den bereiten Posten	ACTION_HEAD	CTH	E250	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
251	E251	B3	f83r	f83r.8	F081	B3-S011	MC026	qoky	OK+Y	aktuellen Posten ansetzen	Setze den aktuellen Posten	ACTION_HEAD	OK	E251	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
252	E252	B3	f83r	f83r.8	F081	B3-S011	MC074	chedy	CHD+Y	laufenden Posten umsetzen	Übertrage den aktuellen Posten	ACTION_HEAD	CHD	E252	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
253	E253	B3	f83r	f83r.8	F081	B3-S011	MC009	chary	AR+Y	aus diesem Posten	Nimm den Posten vom Ausgang	ARGUMENT_OR_MODIFIER	AR	E252	BACKWARD	NONE	YES	NO	LITERAL_PRODUCTIVE_PARSE
254	E254	B3	f83r	f83r.11	F082	B3-S012	MC080	sor	OR	Ansatz	Bereite den Ansatz	CONTENT_OR_STATE	OR	E255	FORWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
255	E255	B3	f83r	f83r.11	F082	B3-S012	MC128	shedy	SHED+E+CLOSE	kurz absetzen lassen; Schluss	Lass kurz absetzen und schließe	ACTION_HEAD	SHED	E255	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
256	E256	B3	f83r	f83r.11	F083	B3-S013	MC120	qokaiin	OK+AIIN	auf Sollmaß einstellen	Stelle auf den Vorgabewert ein	ACTION_HEAD	OK	E256	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
257	E257	B3	f83r	f83r.11	F083	B3-S013	MC105	chkain	AIN	eine Portion	Nimm einen Anteil	ARGUMENT_OR_MODIFIER	AIN	E256	BACKWARD	EQUAL_DISTANCE	NO	NO	LITERAL_PRODUCTIVE_PARSE
258	E258	B3	f83r	f83r.11	F083	B3-S013	MC073	shcthey	CTH+E+Y	kurz bereithalten	Halte kurz bereit	ACTION_HEAD	CTH	E258	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
259	E259	B3	f83r	f83r.11	F083	B3-S013	MC083	qokedy	OK+E+CLOSE	kurz ansetzen; Schluss	Setze kurz und schließe	ACTION_HEAD	OK	E259	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
260	E260	B3	f83r	f83r.11	F084	B3-S014	MC081	okair	OK+AIR	Wasser einlassen	Öffne den Wasserlauf	ACTION_HEAD	OK	E260	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
261	E261	B3	f83r	f83r.11	F084	B3-S014	MC003	sheedy	SHED+EE+CLOSE	länger absetzen; Schluss	Lass länger absetzen und schließe	ACTION_HEAD	SHED	E261	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
262	E262	B3	f83r	f83r.11	F085	B3-S015	MC155	lchedy	L+CHD+CLOSE	abführen; Schluss	Führe ab und schließe	ACTION_HEAD	L	E262	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
263	E263	B3	f83r	f83r.11	F086	B3-S016	MC030	lo	L	abfuehren	Führe ab	ACTION_HEAD	L	E263	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
264	E264	B3	f83r	f83r.14	F087	B3-S016	MC005	qokchedy	OK+CHD+CLOSE	angesetzten Inhalt überführen; Schluss	Setze an, übertrage und schließe	ACTION_HEAD	OK	E264	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
265	E265	B3	f83r	f83r.14	F088	B3-S017	MC082	qokeedy	OK+EE+CLOSE	länger ansetzen; Schluss	Setze länger und schließe	ACTION_HEAD	OK	E265	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
266	E266	B3	f83r	f83r.14	F089	B3-S018	MC128	shedy	SHED+E+CLOSE	kurz absetzen lassen; Schluss	Lass kurz absetzen und schließe	ACTION_HEAD	SHED	E266	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
267	E267	B3	f83r	f83r.14	F090	B3-S019	MC151	qokshedy	OK+SHED+CLOSE	Absetzgang ansetzen; Schluss	Beginne den Absetzgang und schließe	ACTION_HEAD	OK	E267	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
268	E268	B3	f83r	f83r.14	F091	B3-S020	MC154	dal	AL	dorthin	Führe zum Ziel	ARGUMENT_OR_MODIFIER	AL	E269	FORWARD	NONE	NO	NO	RENDERER_ALIAS_PLUS_PRODUCTIVE_PARSE
269	E269	B3	f83r	f83r.14	F091	B3-S020	MC155	lchedy	L+CHD+CLOSE	abführen; Schluss	Führe ab und schließe	ACTION_HEAD	L	E269	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
270	E270	B3	f83r	f83r.14	F092	B3-S021	MC120	qokaiin	OK+AIIN	auf Sollmaß einstellen	Stelle auf den Vorgabewert ein	ACTION_HEAD	OK	E270	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
271	E271	B3	f83r	f83r.14	F092	B3-S021	MC161	shcthy	CTH+Y	bereit	Halte den Posten bereit	ACTION_HEAD	CTH	E271	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
272	E272	B3	f83r	f83r.14	F092	B3-S021	MC154	dal	AL	dorthin	Führe zum Ziel	ARGUMENT_OR_MODIFIER	AL	E271	BACKWARD	NONE	NO	NO	RENDERER_ALIAS_PLUS_PRODUCTIVE_PARSE
273	E273	B3	f83r	f83r.14	F092	B3-S021	MC123	sy	Y	dieser Posten	Nimm den aktuellen Posten	ARGUMENT_OR_MODIFIER	Y	E271	BACKWARD	EQUAL_DISTANCE	NO	NO	LITERAL_PRODUCTIVE_PARSE
274	E274	B3	f83r	f83r.15	F093	B3-S021	MC039	saiin	AIIN	Sollmaß	Stelle den Vorgabewert ein	ARGUMENT_OR_MODIFIER	AIIN	E275	FORWARD	NONE	NO	NO	RENDERER_ALIAS_PLUS_PRODUCTIVE_PARSE
275	E275	B3	f83r	f83r.15	F093	B3-S021	MC113	shedal	SHED+AL	dort absetzen	Lass am Ziel absetzen	ACTION_HEAD	SHED	E275	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
276	E276	B3	f83r	f83r.15	F093	B3-S021	MC137	shecthy	CTH+E+Y	kurz bereit halten	Halte kurz bereit	ACTION_HEAD	CTH	E276	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
277	E277	B3	f83r	f83r.15	F093	B3-S021	MC123	chey	Y	dieser Posten	Nimm den aktuellen Posten	ARGUMENT_OR_MODIFIER	Y	E276	BACKWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
278	E278	B3	f83r	f83r.15	F093	B3-S021	MC154	tal	AL	dorthin	Führe zum Ziel	ARGUMENT_OR_MODIFIER	AL	E279	FORWARD	NONE	NO	NO	RENDERER_ALIAS_PLUS_PRODUCTIVE_PARSE
279	E279	B3	f83r	f83r.15	F093	B3-S021	MC161	shcthy	CTH+Y	bereit	Halte den Posten bereit	ACTION_HEAD	CTH	E279	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
280	E280	B3	f83r	f83r.15	F093	B3-S021	MC031	dalchdy	AL+CHD+CLOSE	dorthin umsetzen; Schluss	Übertrage zum Ziel und schließe	ACTION_HEAD	CHD	E280	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
281	E281	B3	f83r	f83r.15	F094	B3-S022	MC057	qotchedy	OT+CHD+CLOSE	nächsten Posten überführen; Schluss	Übertrage den Folgeposten und schließe	ACTION_HEAD	CHD	E281	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
282	E282	B3	f83r	f83r.15	F095	B3-S023	MC155	lchedy	L+CHD+CLOSE	abführen; Schluss	Führe ab und schließe	ACTION_HEAD	L	E282	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
283	E283	B3	f83r	f83r.16	F096	B3-S024	MC025	tchedy	CHD+CLOSE	Posten überführen; Schluss	Übertrage und schließe	ACTION_HEAD	CHD	E283	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
284	E284	B3	f83r	f83r.16	F097	B3-S025	MC088	qokchdy	OK+CHD+CLOSE	Umsetzung ansetzen; Schluss	Setze an, übertrage und schließe	ACTION_HEAD	OK	E284	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
285	E285	B3	f83r	f83r.16	F098	B3-S026	MC042	cheedar	CHD+AR	von dort umsetzen	Übertrage vom Ausgang	ACTION_HEAD	CHD	E285	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
286	E286	B3	f83r	f83r.16	F098	B3-S026	MC144	chldaiin	SHED+AIIN	Absetzmaß	Stelle den Absetzwert ein	ACTION_HEAD	SHED	E286	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
287	E287	B3	f83r	f83r.16	F098	B3-S026	MC074	chedy	CHD+Y	laufenden Posten umsetzen	Übertrage den aktuellen Posten	ACTION_HEAD	CHD	E287	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
288	E288	B3	f83r	f83r.16	F098	B3-S026	MC017	qokain	OK+AIN	eine Portion zugeben	Gib einen gezählten Anteil zu	ACTION_HEAD	OK	E288	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
289	E289	B3	f83r	f83r.16	F098	B3-S026	MC161	checthy	CTH+Y	bereit	Halte den Posten bereit	ACTION_HEAD	CTH	E289	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
290	E290	B3	f83r	f83r.16	F098	B3-S026	MC146	chealror	AL+OR	Ansatz von dort zur Zielstelle	Führe den Ansatz zum Ziel	CONTENT_OR_STATE	OR	E289	BACKWARD	EQUAL_DISTANCE	NO	NO	LITERAL_PRODUCTIVE_PARSE
291	E291	B3	f83r	f83r.20	F099	B3-S026	MC045	solkeedy	SOLK+EE+CLOSE	länger sammeln; Schluss	Sammle länger und schließe	ACTION_HEAD	SOLK	E291	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
292	E292	B3	f83r	f83r.20	F100	B3-S027	MC173	qoteedy	OT+EE+CLOSE	lange Folge; Schluss	Führe die lange Folge aus und schließe	ELLIPTIC_HEAD	OWNER_SUPPLIED_ACTION	E292	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
293	E293	B3	f83r	f83r.20	F101	B3-S028	MC002	qokeey	OK+EE+Y	länger ansetzen	Setze die lange Stufe	ACTION_HEAD	OK	E293	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
294	E294	B3	f83r	f83r.20	F101	B3-S028	MC083	qokedy	OK+E+CLOSE	kurz ansetzen; Schluss	Setze kurz und schließe	ACTION_HEAD	OK	E294	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
295	E295	B3	f83r	f83r.20	F102	B3-S029	MC153	sol	OL	fortsetzen	Führe fort	ACTION_HEAD	OL	E295	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
296	E296	B3	f83r	f83r.20	F102	B3-S029	MC094	cheeety	EEE+TY	ganzen Teilposten	Nimm den ganzen Teil	ARGUMENT_OR_MODIFIER	EEE	E295	BACKWARD	EQUAL_DISTANCE	NO	NO	LITERAL_PRODUCTIVE_PARSE
297	E297	B3	f83r	f83r.20	F102	B3-S029	MC083	qokedy	OK+E+CLOSE	kurz ansetzen; Schluss	Setze kurz und schließe	ACTION_HEAD	OK	E297	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
298	E298	B3	f83r	f83r.20	F103	B3-S030	MC026	qoky	OK+Y	aktuellen Posten ansetzen	Setze den aktuellen Posten	ACTION_HEAD	OK	E298	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
299	E299	B3	f83r	f83r.20	F103	B3-S030	MC039	saiin	AIIN	Sollmaß	Stelle den Vorgabewert ein	ARGUMENT_OR_MODIFIER	AIIN	E298	BACKWARD	NONE	NO	NO	RENDERER_ALIAS_PLUS_PRODUCTIVE_PARSE
300	E300	B3	f83r	f83r.22	F104	B3-S030	MC116	schedair	AIR	Wasser weiterleiten	Nutze den Wasserlauf	ARGUMENT_OR_MODIFIER	AIR	E301	FORWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
301	E301	B3	f83r	f83r.22	F104	B3-S030	MC057	otchedy	OT+CHD+CLOSE	nächsten Posten überführen; Schluss	Übertrage den Folgeposten und schließe	ACTION_HEAD	CHD	E301	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
302	E302	B3	f83r	f83r.22	F105	B3-S031	MC082	qokeedy	OK+EE+CLOSE	länger ansetzen; Schluss	Setze länger und schließe	ACTION_HEAD	OK	E302	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
303	E303	B3	f83r	f83r.22	F106	B3-S032	MC145	chedain	CHD+AIN	Portion umsetzen	Übertrage einen Anteil	ACTION_HEAD	CHD	E303	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
304	E304	B3	f83r	f83r.22	F106	B3-S032	MC074	chedy	CHD+Y	laufenden Posten umsetzen	Übertrage den aktuellen Posten	ACTION_HEAD	CHD	E304	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
305	E305	B3	f83r	f83r.22	F106	B3-S032	MC018	qotedaiin	OT+E+AIIN	kurzes Folgemass	Stelle den kurzen Folgewert ein	ORDER_MARKER	OT	E304	BACKWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
306	E306	B3	f83r	f83r.22	F106	B3-S032	MC060	otaiin	OT+AIIN	Folgemaß	Stelle den Folgewert ein	ORDER_MARKER	OT	E304	BACKWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
307	E307	B3	f83r	f83r.22	F106	B3-S032	MC135	otedy	OT+E+CLOSE	kurze Folge; Schluss	Führe die kurze Folge aus und schließe	ORDER_MARKER	OT	E304	BACKWARD	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
308	E308	B3	f83r	f83r.22	F107	B3-S033	MC004	ldy	L+CLOSE	abziehen; Ende	Führe ab und schließe	ACTION_HEAD	L	E308	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
309	E309	B3	f83r	f83r.24	F108	B3-S034	MC033	soiiin	IIN	Sollstufe	Stelle die Stufe ein	ARGUMENT_OR_MODIFIER	IIN	E310	FORWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
310	E310	B3	f83r	f83r.24	F108	B3-S034	MC161	checthy	CTH+Y	bereit	Halte den Posten bereit	ACTION_HEAD	CTH	E310	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
311	E311	B3	f83r	f83r.24	F108	B3-S034	MC086	chety	PARTITION+TY	Teil abtrennen	Trenne einen Teil ab	ACTION_HEAD	PARTITION	E311	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
312	E312	B3	f83r	f83r.24	F108	B3-S034	MC060	otaiin	OT+AIIN	Folgemaß	Stelle den Folgewert ein	ORDER_MARKER	OT	E314	FORWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
313	E313	B3	f83r	f83r.24	F108	B3-S034	MC078	olsaly	AL+Y	untere Zielstelle	Führe den Posten zur unteren Zielstelle	ARGUMENT_OR_MODIFIER	AL	E314	FORWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
314	E314	B3	f83r	f83r.24	F108	B3-S034	MC128	shedy	SHED+E+CLOSE	kurz absetzen lassen; Schluss	Lass kurz absetzen und schließe	ACTION_HEAD	SHED	E314	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
315	E315	B4	f83r	f83r.25	F109	B4-S001	MC082	qokeedy	OK+EE+CLOSE	länger ansetzen; Schluss	Setze länger und schließe	ACTION_HEAD	OK	E315	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
316	E316	B4	f83r	f83r.25	F110	B4-S002	MC162	qolchey	OL+Y	diesen Posten weiterfuehren	Führe den aktuellen Posten fort	ACTION_HEAD	OL	E316	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
317	E317	B4	f83r	f83r.25	F110	B4-S002	MC002	qokeey	OK+EE+Y	länger ansetzen	Setze die lange Stufe	ACTION_HEAD	OK	E317	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
318	E318	B4	f83r	f83r.25	F110	B4-S002	MC083	qokedy	OK+E+CLOSE	kurz ansetzen; Schluss	Setze kurz und schließe	ACTION_HEAD	OK	E318	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
319	E319	B4	f83r	f83r.25	F111	B4-S003	MC074	chedy	CHD+Y	laufenden Posten umsetzen	Übertrage den aktuellen Posten	ACTION_HEAD	CHD	E319	SELF	NONE	NO	NO	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
320	E320	B4	f83r	f83r.25	F111	B4-S003	MC093	otal	OT+AL	danach dorthin	Führe danach zum Ziel	ORDER_MARKER	OT	E322	FORWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
321	E321	B4	f83r	f83r.26	F112	B4-S003	MC171	otchey	OT+Y	nächster Teilposten	Nimm den nächsten Posten	ORDER_MARKER	OT	E322	FORWARD	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
322	E322	B4	f83r	f83r.26	F112	B4-S003	MC002	qokeey	OK+EE+Y	länger ansetzen	Setze die lange Stufe	ACTION_HEAD	OK	E322	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
323	E323	B4	f83r	f83r.26	F112	B4-S003	MC026	qoky	OK+Y	aktuellen Posten ansetzen	Setze den aktuellen Posten	ACTION_HEAD	OK	E323	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
324	E324	B4	f83r	f83r.26	F112	B4-S003	MC153	tol	OL	fortsetzen	Führe fort	ACTION_HEAD	OL	E324	SELF	NONE	NO	NO	LITERAL_PRODUCTIVE_PARSE
325	E325	B4	f83r	f83r.26	F112	B4-S003	MC128	shedy	SHED+E+CLOSE	kurz absetzen lassen; Schluss	Lass kurz absetzen und schließe	ACTION_HEAD	SHED	E325	SELF	NONE	YES	YES	LEXICAL_BODY_PLUS_PRODUCTIVE_SUFFIX
326	E326	B4	f83r	f83r.26	F113	B4-S004	MC164	qokylddy	OK+Y+LDDY	aktuellen Posten befestigen; Schluss	Befestige den aktuellen Posten und schließe	ACTION_HEAD	OK	E326	SELF	NONE	YES	NO	PRODUCTIVE_FRAME_PLUS_MEMORIZED_BODY
327	E327	B4	f83r	f83r.27	F114	B4-S005	MC059	dain	DAIN	Tuch	Nimm den Abdeckträger	CONTENT_OR_STATE	DAIN	E328	FORWARD	NONE	NO	NO	MEMORIZED_WHOLE
