station_work_unit_id	base_unit_id	statement_id	record_unit_id	page	event_ids	surfaces	atomic_chain	event_count	owner_id	owner_status	owner_gloss_not_translation	station_role	work_instruction_de	boundary_from_previous_unit	incoming_contact_rule	direction_constraint	global_flow_edge
B3-S030	B3-S030	B3-S030	B3	f83r	E298|E299|E300|E301	qoky daiin schedair otchedy	einsetzen → Sollmaß → Weiterlauf → Folgetransfer	4	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	unteres f83r-Hauptpaar am gemeinsamen Bogen	SICHTBAR_VERBUNDENES_PAAR	EINBRINGEN: einsetzen; dann EINSTELLEN: Sollmaß; dann STEUERN: Weiterlauf; dann EINBRINGEN: Folgetransfer.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B3-S031	B3-S031	B3-S031	B3	f83r	E302	qokeedy	Langkontakt	1	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	unteres f83r-Hauptpaar am gemeinsamen Bogen	SICHTBAR_VERBUNDENES_PAAR	BEHANDELN: Langkontakt.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B3-S032	B3-S032	B3-S032	B3	f83r	E303|E304|E305|E306|E307	chedain chedy qotedaiin otaiin otedy	Anteilstransfer → überführen → Kurzsoll → Folgemaß → Kurzfolge	5	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	unteres f83r-Hauptpaar am gemeinsamen Bogen	SICHTBAR_VERBUNDENES_PAAR	EINBRINGEN: Anteilstransfer – überführen; dann STEUERN: Kurzsoll; dann EINSTELLEN: Folgemaß; dann STEUERN: Kurzfolge.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B3-S033	B3-S033	B3-S033	B3	f83r	E308	ldy	abziehen	1	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	unteres f83r-Hauptpaar am gemeinsamen Bogen	SICHTBAR_VERBUNDENES_PAAR	ABFÜHREN: abziehen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B3-S034-M01	B3-S034-M01	B3-S034	B3	f83r	E309|E310|E311	soiiin checthy chety	Arbeitsstufe → bereit → Teil	3	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	unteres f83r-Hauptpaar am gemeinsamen Bogen	SICHTBAR_VERBUNDENES_PAAR	Stelle die Arbeitsstufe ein und halte den bezeichneten Teil bereit.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B3-S034-M02	B3-S034-M02	B3-S034	B3	f83r	E312|E313|E314	otaiin olsaly tedy	Folgemaß → Zwischenziel → Kurzabsetzung	3	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	unteres f83r-Hauptpaar am gemeinsamen Bogen	SICHTBAR_VERBUNDENES_PAAR	Stelle das Folgemaß ein, führe zum Zwischenziel und setze kurz ab.	SAME_LOCAL_STATION	WITHIN_FIELD_SAME_OWNER	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B4-S001	B4-S001	B4-S001	B4	f83r	E315	qokeedy	Langkontakt	1	B4_MAIN_ARCH_LINKED_PAIR	DIRECT_VISIBLE	f83r-Hauptpaar als eigener B4-Record	ANWENDUNGS_UND_DURCHLASS_PAAR	BEHANDELN: Langkontakt.	RECORD_START	RECORD_RESET;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS	RECORD_RESET;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B4-S002	B4-S002	B4-S002	B4	f83r	E316|E317|E318	qolchey okeey qokedy	Weiterposten → Langkontakt → Kurzkontakt	3	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	f83r-Hauptpaar als eigener B4-Record	ANWENDUNGS_UND_DURCHLASS_PAAR	STEUERN: Weiterposten; dann BEHANDELN: Langkontakt – Kurzkontakt.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B4-S003-M01	B4-S003-M01	B4-S003	B4	f83r	E319|E320	chedy otal	überführen → Folgeziel	2	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	f83r-Hauptpaar als eigener B4-Record	ANWENDUNGS_UND_DURCHLASS_PAAR	Überführe zum folgenden Ziel.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B4-S003-M02	B4-S003-M02	B4-S003	B4	f83r	E321|E322|E323|E324|E325	otchey okeey choky cheol cheedy	Folgeposten → Langkontakt → einsetzen → weiter → Kurzabsetzung	5	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	f83r-Hauptpaar als eigener B4-Record	ANWENDUNGS_UND_DURCHLASS_PAAR	Behandle den Folgeposten lange, setze ihn ein, führe weiter und setze kurz ab.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B4-S004	B4-S004	B4-S004	B4	f83r	E326	qokylddy	befestigen	1	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	f83r-Hauptpaar als eigener B4-Record	ANWENDUNGS_UND_DURCHLASS_PAAR	BEHANDELN: befestigen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B4-S005	B4-S005	B4-S005	B4	f83r	E327|E328|E329	dain chedy qokeedy	Einlage → überführen → Langkontakt	3	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	f83r-Hauptpaar als eigener B4-Record	ANWENDUNGS_UND_DURCHLASS_PAAR	EINBRINGEN: Einlage – überführen; dann BEHANDELN: Langkontakt.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B4-S006	B4-S006	B4-S006	B4	f83r	E330	shckhedy	durchlassen	1	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	f83r-Hauptpaar als eigener B4-Record	ANWENDUNGS_UND_DURCHLASS_PAAR	DURCHARBEITEN: durchlassen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B4-S007	B4-S007	B4-S007	B4	f83r	E331	shckhedy	durchlassen	1	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	f83r-Hauptpaar als eigener B4-Record	ANWENDUNGS_UND_DURCHLASS_PAAR	DURCHARBEITEN: durchlassen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B4-S008	B4-S008	B4-S008	B4	f83r	E332|E333|E334|E335	saiin cheeky sheey qokedy	Sollmaß → Langbearbeitung → Langhalt → Kurzkontakt	4	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	f83r-Hauptpaar als eigener B4-Record	ANWENDUNGS_UND_DURCHLASS_PAAR	EINSTELLEN: Sollmaß; dann BEHANDELN: Langbearbeitung; dann STEUERN: Langhalt; dann BEHANDELN: Kurzkontakt.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B4-S009	B4-S009	B4-S009	B4	f83r	E336	cheedy	Kurzabsetzung	1	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	f83r-Hauptpaar als eigener B4-Record	ANWENDUNGS_UND_DURCHLASS_PAAR	ABSETZEN: Kurzabsetzung.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B4-S010	B4-S010	B4-S010	B4	f83r	E337	oldy	fertig	1	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	f83r-Hauptpaar als eigener B4-Record	ANWENDUNGS_UND_DURCHLASS_PAAR	STEUERN: fertig.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B4-S011-M01	B4-S011-M01	B4-S011	B4	f83r	E338|E339|E340	saiin cheky okeeol	Sollmaß → Kurzwärme → Langfortsetzung	3	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	linker f83r-Unterlauf mit offenen Fransen	OFFENE_LINKSSTATION	Wärme bis zum Soll kurz an und führe den Gang lange fort.	VISIBLE_OWNER_BREAK_NO_PHYSICAL_CARRY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B4-S011-M02	B4-S011-M02	B4-S011	B4	f83r	E341|E342|E343|E344	okain chedy sol lkedy	Zugabe → überführen → weiter → Weiterabzug	4	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	linker f83r-Unterlauf mit offenen Fransen	OFFENE_LINKSSTATION	Gib die Portion zu, überführe sie, führe weiter und ziehe weiter ab.	SAME_LOCAL_STATION	WITHIN_FIELD_SAME_OWNER	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B4-S012	B4-S012	B4-S012	B4	f83r	E345	lchedy	abführen	1	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	linker f83r-Unterlauf mit offenen Fransen	OFFENE_LINKSSTATION	ABFÜHREN: abführen.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B4-S013	B4-S013	B4-S013	B4	f83r	E346|E347	qokol cheedy	Wiedereinsatz → Kurzabsetzung	2	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	linker f83r-Unterlauf mit offenen Fransen	OFFENE_LINKSSTATION	EINBRINGEN: Wiedereinsatz; dann ABSETZEN: Kurzabsetzung.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B4-S014	B4-S014	B4-S014	B4	f83r	E348|E349|E350|E351	sor chey qockhey dairydy	Ansatz → dies → Kurzdurchgang → Laufschluss	4	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	linker f83r-Unterlauf mit offenen Fransen	OFFENE_LINKSSTATION	EINBRINGEN: Ansatz; dann STEUERN: dies – Kurzdurchgang – Laufschluss.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B4-S015-M01	B4-S015-M01	B4-S015	B4	f83r	E352|E353|E354|E355	okain cheey chkain chckhal	Zugabe → Klarlauf → Portion → Zielpassage	4	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	linker f83r-Unterlauf mit offenen Fransen	OFFENE_LINKSSTATION	Gib eine Portion des Klarlaufs zu und führe sie durch die Zielpassage.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B4-S015-M02	B4-S015-M02	B4-S015	B4	f83r	E356|E357	solkey lchedy	Kurzsammlung → abführen	2	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	DIRECT_VISIBLE	rechter f83r-S-Lauf mit Mehrarmknoten	S_FOERMIGER_MEHRPORT	Sammle an der neuen Station kurz und führe ab.	VISIBLE_OWNER_BREAK_NO_PHYSICAL_CARRY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B4-S016	B4-S016	B4-S016	B4	f83r	E358|E359|E360|E361	qolkain cheal skar cheedy	Folgeportion → dorthin → Quellausguss → Kurzabsetzung	4	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE	rechter f83r-S-Lauf mit Mehrarmknoten	S_FOERMIGER_MEHRPORT	EINBRINGEN: Folgeportion; dann STEUERN: dorthin – Quellausguss; dann ABSETZEN: Kurzabsetzung.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B5-S001	B5-S001	B5-S001	B5	f83r	E362	otchdy	Nachtransfer	1	B5_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	linker offener f83r-Endposten im eigenen B5-Record	LINKER_NACHTRAGSPOSTEN	EINBRINGEN: Nachtransfer.	RECORD_START	RECORD_RESET;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS	RECORD_RESET;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B5-S002	B5-S002	B5-S002	B5	f83r	E363	qokchdy	Neueinsatz	1	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	linker offener f83r-Endposten im eigenen B5-Record	LINKER_NACHTRAGSPOSTEN	EINBRINGEN: Neueinsatz.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B5-S003-M01	B5-S003-M01	B5-S003	B5	f83r	E364|E365|E366|E367	shedal sal sol lol	Zielabsetzung → dorthin → weiter → Weiterabzug	4	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	linker offener f83r-Endposten im eigenen B5-Record	LINKER_NACHTRAGSPOSTEN	Setze am Ziel ab und ziehe dort weiter ab.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B5-S003-M02	B5-S003-M02	B5-S003	B5	f83r	E368|E369	chdal saiin	Zieltransfer → Sollmaß	2	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	linker offener f83r-Endposten im eigenen B5-Record	LINKER_NACHTRAGSPOSTEN	Überführe ans Ziel bis zum Sollmaß.	SAME_LOCAL_STATION	WITHIN_FIELD_SAME_OWNER	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B5-S003-M03	B5-S003-M03	B5-S003	B5	f83r	E370|E371|E372	sol daiiin chdy	weiter → Endstufe → überführen	3	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	linker offener f83r-Endposten im eigenen B5-Record	LINKER_NACHTRAGSPOSTEN	Führe zur Endstufe weiter und überführe.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;OWNER_CONTEXT_ONLY_NO_PIPE_INFERRED	NONE
B6-S001-M01	B6-S001-M01	B6-S001	B6	f83r	E373|E374|E375|E376	solkeey qekey raly sol	Langsammlung → Kurzbearbeitung → Endposten → weiter	4	B6_RIGHT_S_RUN_MULTIPORT_STATION	DIRECT_VISIBLE	rechter f83r-S-Lauf-/Mehrarm-Endposten im eigenen B6-Record	RECHTER_NACHTRAGSPOSTEN	Sammle lange, bearbeite kurz und führe den Endposten weiter.	RECORD_START	HARD_RECORD_RESET_B5_TO_B6;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS	HARD_RECORD_RESET_B5_TO_B6;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
B6-S001-M02	B6-S001-M02	B6-S001	B6	f83r	E377|E378|E379|E380|E381	saiin sol dain sy ldalor	Sollmaß → weiter → Einlage → dies → Endziel	5	B6_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE	rechter f83r-S-Lauf-/Mehrarm-Endposten im eigenen B6-Record	RECHTER_NACHTRAGSPOSTEN	Stelle das Sollmaß ein, führe weiter und lege diesen Posten am Endziel ein.	SAME_LOCAL_STATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	SAME_LOCAL_OWNER_LEDGER_CONTINUATION;NO_GLOBAL_FLOW_DIRECTION;VISIBLE_LOCAL_CONTACT_IS_UNDIRECTED	NONE
