event_id	physical_page	locus	channel	surface	component_recipe	codebook_layer	current_value_de	learned_card_id	pass949_revision	residual_drawer
P912-E1121	f82r	f82r.2	WORKSHOP_PROSE	dchedy	D_ADDR+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Arbeitsgut umsetzen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1127	f82r	f82r.2	WORKSHOP_PROSE	lcheckhy	L+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; durch einen Durchlass führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1128	f82r	f82r.2	WORKSHOP_PROSE	lched	L+CHD	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgut umsetzen	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1130	f82r	f82r.3	WORKSHOP_PROSE	lcheckhedy	L+CKH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; durch einen Durchlass führen; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1131	f82r	f82r.3	WORKSHOP_PROSE	qokaly	OK+AL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Ziel- oder Anschlussstelle; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1132	f82r	f82r.3	WORKSHOP_PROSE	solkaiin	SOLK+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; Sollmaß	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1136	f82r	f82r.4	WORKSHOP_PROSE	octheol	O+CTH+E+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; bis bereit führen; kurz oder direkt; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1138	f82r	f82r.4	WORKSHOP_PROSE	ldy	L+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1141	f82r	f82r.4	WORKSHOP_PROSE	sheckhy	SH+E+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; durch einen Durchlass führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1144	f82r	f82r.5	WORKSHOP_PROSE	lkchedy	L+K+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Material zugeben; Arbeitsgut umsetzen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1147	f82r	f82r.5	WORKSHOP_PROSE	cthol	CTH+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	bis bereit führen; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1154	f82r	f82r.6	WORKSHOP_PROSE	shedaiin	SHED+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	absetzen lassen; Sollmaß	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1155	f82r	f82r.6	WORKSHOP_PROSE	sheckhy	SH+E+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; durch einen Durchlass führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1157	f82r	f82r.6	WORKSHOP_PROSE	sheky	SH+E+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; Material zugeben; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1158	f82r	f82r.6	WORKSHOP_PROSE	qotaiin	OT+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Sollmaß	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1159	f82r	f82r.6	WORKSHOP_PROSE	chedol	CHD+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgut umsetzen; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1161	f82r	f82r.7	WORKSHOP_PROSE	sotaiin	S+OT+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; danach oder nächster Posten; Sollmaß	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1164	f82r	f82r.7	WORKSHOP_PROSE	solshedy	OL+SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Arbeitsgegenstand halten; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1169	f82r	f82r.8	WORKSHOP_PROSE	qekeey	CARRIER_Q+E+K+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; kurz oder direkt; Material zugeben; länger oder gehalten; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1172	f82r	f82r.8	WORKSHOP_PROSE	lcho	L+CH+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; bezeichneten Anteil entnehmen; Arbeitsgang ausführen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1178	f82r	f82r.8	WORKSHOP_PROSE	qoteor	OT+E+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; kurz oder direkt; Ansatz oder Zubereitung	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1179	f82r	f82r.9	WORKSHOP_PROSE	ssholshecthy	S+SH+O+LSH+E+CTH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; Arbeitsgegenstand halten; Arbeitsgang ausführen; spülen; kurz oder direkt; bis bereit führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1181	f82r	f82r.9	WORKSHOP_PROSE	chkedy	CHK+E+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand behandeln; kurz oder direkt; bezeichneter Teil; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1182	f82r	f82r.9	WORKSHOP_PROSE	rchey	R+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; bezeichneten Anteil entnehmen; kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1183	f82r	f82r.9	WORKSHOP_PROSE	dairchey	D_ADDR+AIR+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Flüssigkeits- oder Stationslauf; bezeichneten Anteil entnehmen; kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1186	f82r	f82r.11	WORKSHOP_PROSE	kolchdy	K+OL+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; im selben Arbeitsgang fortfahren; Arbeitsgut umsetzen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1188	f82r	f82r.11	WORKSHOP_PROSE	qopol	CARRIER_Q+O+P+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; Material einsetzen; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1189	f82r	f82r.11	WORKSHOP_PROSE	qotedor	OT+E+D_ADDR+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; kurz oder direkt; bezeichneter Teil; Ansatz oder Zubereitung	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1190	f82r	f82r.11	WORKSHOP_PROSE	chopchedy	CH+O+P+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Arbeitsgang ausführen; Material einsetzen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1193	f82r	f82r.11	WORKSHOP_PROSE	kam	K+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; Innenstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1195	f82r	f82r.12	WORKSHOP_PROSE	qodched	CARRIER_Q+O+D_ADDR+CHD	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; bezeichneter Teil; Arbeitsgut umsetzen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1196	f82r	f82r.12	WORKSHOP_PROSE	olqo	OL+CARRIER_Q+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; neuen Kartenblock beginnen; Arbeitsgang ausführen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1198	f82r	f82r.12	WORKSHOP_PROSE	checkho	CH+E+CKH+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; kurz oder direkt; durch einen Durchlass führen; Arbeitsgang ausführen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1199	f82r	f82r.12	WORKSHOP_PROSE	lolol	L+OL+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; im selben Arbeitsgang fortfahren; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1201	f82r	f82r.12	WORKSHOP_PROSE	okarchedy	OK+AR+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Entnahmestelle; Arbeitsgut umsetzen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1202	f82r	f82r.13	WORKSHOP_PROSE	tcheol	T+CHEO+L	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Auszug; entlang des Arbeitswegs führen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1206	f82r	f82r.13	WORKSHOP_PROSE	chedar	CHD+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgut umsetzen; Entnahmestelle	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1208	f82r	f82r.13	WORKSHOP_PROSE	lchey	L+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1209	f82r	f82r.13	WORKSHOP_PROSE	solarol	S+OL+AR+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; im selben Arbeitsgang fortfahren; Entnahmestelle; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1211	f82r	f82r.14	WORKSHOP_PROSE	olchy	OL+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1215	f82r	f82r.14	WORKSHOP_PROSE	deeedy	D_ADDR+EEE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; vollständig; bezeichneter Teil; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1219	f82r	f82r.15	WORKSHOP_PROSE	kedy	K+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1223	f82r	f82r.15	WORKSHOP_PROSE	lkeedy	L+K+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Material zugeben; länger oder gehalten; bezeichneter Teil; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1239	f82r	f82r.16	WORKSHOP_PROSE	ra	R+A_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; lokale Arbeitsstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1240	f82r	f82r.16	WORKSHOP_PROSE	dam	DA+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	zweite Arbeitsstufe; Innenstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1244	f82r	f82r.17	WORKSHOP_PROSE	qokeeey	OK+EEE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; vollständig; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1246	f82r	f82r.17	WORKSHOP_PROSE	lteedy	L+T+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgang einstellen; länger oder gehalten; bezeichneter Teil; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1248	f82r	f82r.17	WORKSHOP_PROSE	ralchey	R+AL+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; Ziel- oder Anschlussstelle; bezeichneten Anteil entnehmen; kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1249	f82r	f82r.18	WORKSHOP_PROSE	polched	P+OL+CHD	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; im selben Arbeitsgang fortfahren; Arbeitsgut umsetzen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1250	f82r	f82r.18	WORKSHOP_PROSE	otain	OT+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Portion	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1254	f82r	f82r.18	WORKSHOP_PROSE	chedar	CHD+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgut umsetzen; Entnahmestelle	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1256	f82r	f82r.18	WORKSHOP_PROSE	ykeey	Y+K+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; länger oder gehalten; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1257	f82r	f82r.18	WORKSHOP_PROSE	l	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen	NONE	UNCHANGED	BASIC_ABBREVIATION
P912-E1259	f82r	f82r.18	WORKSHOP_PROSE	araiin	AR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Entnahmestelle; Sollmaß	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1260	f82r	f82r.18	WORKSHOP_PROSE	ory	OR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Ansatz oder Zubereitung; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1265	f82r	f82r.19	WORKSHOP_PROSE	lchy	L+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1266	f82r	f82r.20	WORKSHOP_PROSE	posalshy	P+O+S+A_ADDR+LSH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; Arbeitsgang ausführen; Arbeitsvariante auswählen; lokale Arbeitsstelle; spülen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1268	f82r	f82r.20	WORKSHOP_PROSE	cphal	CPH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	umleiten; Ziel- oder Anschlussstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1271	f82r	f82r.20	WORKSHOP_PROSE	keeedy	K+EEE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; vollständig; bezeichneter Teil; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1272	f82r	f82r.20	WORKSHOP_PROSE	lkaiin	L+K+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Material zugeben; Sollmaß	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1276	f82r	f82r.21	WORKSHOP_PROSE	cheoky	CHEO+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Auszug; Material zugeben; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1277	f82r	f82r.21	WORKSHOP_PROSE	lkedy	L+K+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Material zugeben; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1278	f82r	f82r.21	WORKSHOP_PROSE	salshey	S+A_ADDR+LSH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; lokale Arbeitsstelle; spülen; kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1289	f82r	f82r.22	WORKSHOP_PROSE	shckhey	SH+CKH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; durch einen Durchlass führen; kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1291	f82r	f82r.22	WORKSHOP_PROSE	keeedy	K+EEE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; vollständig; bezeichneter Teil; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1292	f82r	f82r.22	WORKSHOP_PROSE	qokeeey	OK+EEE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; vollständig; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1293	f82r	f82r.22	WORKSHOP_PROSE	rasy	R+A_ADDR+S+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; lokale Arbeitsstelle; Arbeitsvariante auswählen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1295	f82r	f82r.23	WORKSHOP_PROSE	qcthey	CTH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bis bereit führen; kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1297	f82r	f82r.23	WORKSHOP_PROSE	lcheey	L+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; länger oder gehalten; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1300	f82r	f82r.23	WORKSHOP_PROSE	qokeeedy	OK+EEE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; vollständig; Arbeitsschritt schließen	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1302	f82r	f82r.23	WORKSHOP_PROSE	lar	L+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Entnahmestelle	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1304	f82r	f82r.24	WORKSHOP_PROSE	lcheedy	L+CH+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; bezeichneten Anteil entnehmen; länger oder gehalten; bezeichneter Teil; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1305	f82r	f82r.24	WORKSHOP_PROSE	qokeoy	OK+E+O+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; kurz oder direkt; Arbeitsgang ausführen; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1307	f82r	f82r.24	WORKSHOP_PROSE	raiin	R+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; Sollmaß	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1309	f82r	f82r.24	WORKSHOP_PROSE	lkeey	L+K+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Material zugeben; länger oder gehalten; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1311	f82r	f82r.24	WORKSHOP_PROSE	raiin	R+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; Sollmaß	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1312	f82r	f82r.24	WORKSHOP_PROSE	ydy	Y+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1314	f82r	f82r.25	WORKSHOP_PROSE	qoesedy	CARRIER_Q+O+E+S+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; kurz oder direkt; Arbeitsvariante auswählen; kurz oder direkt; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1315	f82r	f82r.25	WORKSHOP_PROSE	sheeal	SH+EE+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; länger oder gehalten; Ziel- oder Anschlussstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1317	f82r	f82r.25	WORKSHOP_PROSE	lshed	L+SHED	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; absetzen lassen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1318	f82r	f82r.25	WORKSHOP_PROSE	qockhey	O+CKH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; durch einen Durchlass führen; kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1320	f82r	f82r.25	WORKSHOP_PROSE	lar	L+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Entnahmestelle	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1322	f82r	f82r.25	WORKSHOP_PROSE	ry	R+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; dieser Arbeitsgegenstand	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1326	f82r	f82r.26	WORKSHOP_PROSE	lchedar	L+CHD+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgut umsetzen; Entnahmestelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1327	f82r	f82r.26	WORKSHOP_PROSE	ches	CH+E+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; kurz oder direkt; Arbeitsvariante auswählen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1332	f82r	f82r.27	WORKSHOP_PROSE	pchedy	P+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; Arbeitsgut umsetzen; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1333	f82r	f82r.27	WORKSHOP_PROSE	rsheal	R+SH+E+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; Arbeitsgegenstand halten; kurz oder direkt; Ziel- oder Anschlussstelle	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1334	f82r	f82r.27	WORKSHOP_PROSE	daldy	AL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Ziel- oder Anschlussstelle; Arbeitsschritt schließen	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1336	f82r	f82r.27	WORKSHOP_PROSE	rshedy	R+SHED+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; absetzen lassen; Arbeitsschritt schließen	NONE	UNCHANGED	RECURRENT_TRANSPARENT_COMPOSITION
P912-E1339	f82r	f82r.27	WORKSHOP_PROSE	lochedy	L+O+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgang ausführen; Arbeitsgut umsetzen; Arbeitsschritt schließen	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1340	f82r	f82r.28	WORKSHOP_PROSE	qokoiin	OK+O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgang ausführen; Arbeitsstufe	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1343	f82r	f82r.28	WORKSHOP_PROSE	qotaiin	OT+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Sollmaß	NONE	UNCHANGED	NEXT_FORMULA_CANDIDATE
P912-E1344	f82r	f82r.28	WORKSHOP_PROSE	chcthey	CH+CTH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; bis bereit führen; kurz oder direkt; dieser Arbeitsgegenstand	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
P912-E1345	f82r	f82r.28	WORKSHOP_PROSE	qoteeol	OT+EE+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; länger oder gehalten; im selben Arbeitsgang fortfahren	NONE	UNCHANGED	ONE_OFF_PRODUCTIVE_COMPOSITION
