neighbor_id	source_recipe	target_recipe	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_is_exact_catalog_key	target_identity_route	neutral_execution_decision	sampled_context_count	sampled_occurrence_weight	sampled_page_count	sampled_pages	green_context_count	amber_context_count	stop_context_count	green_occurrence_weight	amber_occurrence_weight	stop_occurrence_weight	observed_context_robustness	stop_factor_rules	neutral_stop_rescued_in_any_context	neutral_read_stops_in_any_context	deck_instruction	identity_is_not_inferred_from_robustness	occurrence_is_not_predicted_from_robustness
G447-N15852	OK+CHD+Y	OK+CHD	ATOM_DELETION	3	Y	NONE	ARGUMENT	YES	IDENTITY_EXACT_OBSERVED	READ	4	4	2	f81r|f83r	4	0	0	4	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15853	OK+CHD+Y	OK+Y	ATOM_DELETION	2	CHD	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	4	4	2	f81r|f83r	4	0	0	4	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15929	OK+E+AL	E+AL	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15930	OK+E+AL	OK+AL	ATOM_DELETION	2	E	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15931	OK+E+AL	OK+E	ATOM_DELETION	3	AL	NONE	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15947	OK+E+AR	E+AR	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15948	OK+E+AR	OK+AR	ATOM_DELETION	2	E	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15949	OK+E+AR	OK+E	ATOM_DELETION	3	AR	NONE	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15969	OK+E+AR+CH+E+O+L	E+AR+CH+E+O+L	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15970	OK+E+AR+CH+E+O+L	OK+AR+CH+E+O+L	ATOM_DELETION	2	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15971	OK+E+AR+CH+E+O+L	OK+E+AR+CH+E+L	ATOM_DELETION	6	O	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15972	OK+E+AR+CH+E+O+L	OK+E+AR+CH+E+O	ATOM_DELETION	7	L	NONE	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15973	OK+E+AR+CH+E+O+L	OK+E+AR+CH+O+L	ATOM_DELETION	5	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15974	OK+E+AR+CH+E+O+L	OK+E+AR+E+O+L	ATOM_DELETION	4	CH	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15975	OK+E+AR+CH+E+O+L	OK+E+CH+E+O+L	ATOM_DELETION	3	AR	NONE	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16005	OK+E+CHD+DY	E+CHD+DY	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f75r|f81r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16006	OK+E+CHD+DY	OK+CHD+DY	ATOM_DELETION	2	E	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	2	2	2	f75r|f81r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16007	OK+E+CHD+DY	OK+E+CHD	ATOM_DELETION	4	DY	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f75r|f81r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16008	OK+E+CHD+DY	OK+E+DY	ATOM_DELETION	3	CHD	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	2	2	2	f75r|f81r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16029	OK+E+DY	E+DY	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	25	67	9	f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	24	0	1	66	0	1	OBSERVED_CONTEXT_MIXED_READ_STOP	CLOSE:NO_ACTIVE_ACTION	YES	NO	CONTEXT_REQUIRED__STOP_POSSIBLE	YES	YES
G447-N16030	OK+E+DY	OK+DY	ATOM_DELETION	2	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	25	67	9	f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	25	0	0	67	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16031	OK+E+DY	OK+E	ATOM_DELETION	3	DY	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	25	67	9	f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	25	0	0	67	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16044	OK+E+D_ADDR	E+D_ADDR	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	2	f75r|f76r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16045	OK+E+D_ADDR	OK+D_ADDR	ATOM_DELETION	2	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	2	f75r|f76r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16046	OK+E+D_ADDR	OK+E	ATOM_DELETION	3	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	2	f75r|f76r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16061	OK+E+D_ADDR+AL+OR	E+D_ADDR+AL+OR	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16062	OK+E+D_ADDR+AL+OR	OK+D_ADDR+AL+OR	ATOM_DELETION	2	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16063	OK+E+D_ADDR+AL+OR	OK+E+AL+OR	ATOM_DELETION	3	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16064	OK+E+D_ADDR+AL+OR	OK+E+D_ADDR+AL	ATOM_DELETION	5	OR	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16065	OK+E+D_ADDR+AL+OR	OK+E+D_ADDR+OR	ATOM_DELETION	4	AL	NONE	RELATION	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16085	OK+E+D_ADDR+AR	E+D_ADDR+AR	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16086	OK+E+D_ADDR+AR	OK+D_ADDR+AR	ATOM_DELETION	2	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16087	OK+E+D_ADDR+AR	OK+E+AR	ATOM_DELETION	3	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16088	OK+E+D_ADDR+AR	OK+E+D_ADDR	ATOM_DELETION	4	AR	NONE	RELATION	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16105	OK+E+D_ADDR+OL	E+D_ADDR+OL	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16106	OK+E+D_ADDR+OL	OK+D_ADDR+OL	ATOM_DELETION	2	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16107	OK+E+D_ADDR+OL	OK+E+D_ADDR	ATOM_DELETION	4	OL	NONE	ORDER_CONTROL	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16108	OK+E+D_ADDR+OL	OK+E+OL	ATOM_DELETION	3	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16123	OK+E+D_ADDR+OR	E+D_ADDR+OR	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16124	OK+E+D_ADDR+OR	OK+D_ADDR+OR	ATOM_DELETION	2	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16125	OK+E+D_ADDR+OR	OK+E+D_ADDR	ATOM_DELETION	4	OR	NONE	ARGUMENT	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16126	OK+E+D_ADDR+OR	OK+E+OR	ATOM_DELETION	3	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16160	OK+E+O	E+O	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	8	8	5	f67r2|f71v|f72r|f88v|f89r	8	0	0	8	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16161	OK+E+O	OK+E	ATOM_DELETION	3	O	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	8	8	5	f67r2|f71v|f72r|f88v|f89r	8	0	0	8	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16162	OK+E+O	OK+O	ATOM_DELETION	2	E	NONE	GRADE	YES	IDENTITY_EXACT_OBSERVED	READ	8	8	5	f67r2|f71v|f72r|f88v|f89r	8	0	0	8	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16176	OK+E+O+AL	E+O+AL	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16177	OK+E+O+AL	OK+E+AL	ATOM_DELETION	3	O	NONE	FORMAL_CONTROL	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16178	OK+E+O+AL	OK+E+O	ATOM_DELETION	4	AL	NONE	RELATION	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16179	OK+E+O+AL	OK+O+AL	ATOM_DELETION	2	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16196	OK+E+O+AM_ADDR	E+O+AM_ADDR	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f88r|f88v	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16197	OK+E+O+AM_ADDR	OK+E+AM_ADDR	ATOM_DELETION	3	O	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f88r|f88v	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16198	OK+E+O+AM_ADDR	OK+E+O	ATOM_DELETION	4	AM_ADDR	NONE	LOCAL_OR_CLASS_SIGN	YES	IDENTITY_EXACT_OBSERVED	READ	2	2	2	f88r|f88v	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16199	OK+E+O+AM_ADDR	OK+O+AM_ADDR	ATOM_DELETION	2	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f88r|f88v	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16214	OK+E+O+CH+Y	E+O+CH+Y	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16215	OK+E+O+CH+Y	OK+E+CH+Y	ATOM_DELETION	3	O	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16216	OK+E+O+CH+Y	OK+E+O+CH	ATOM_DELETION	5	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16217	OK+E+O+CH+Y	OK+E+O+Y	ATOM_DELETION	4	CH	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16218	OK+E+O+CH+Y	OK+O+CH+Y	ATOM_DELETION	2	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16245	OK+E+O+D_ADDR+AL+Y	E+O+D_ADDR+AL+Y	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f71v|f72r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16246	OK+E+O+D_ADDR+AL+Y	OK+E+D_ADDR+AL+Y	ATOM_DELETION	3	O	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f71v|f72r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16247	OK+E+O+D_ADDR+AL+Y	OK+E+O+AL+Y	ATOM_DELETION	4	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f71v|f72r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16248	OK+E+O+D_ADDR+AL+Y	OK+E+O+D_ADDR+AL	ATOM_DELETION	6	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f71v|f72r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16249	OK+E+O+D_ADDR+AL+Y	OK+E+O+D_ADDR+Y	ATOM_DELETION	5	AL	NONE	RELATION	YES	IDENTITY_EXACT_OBSERVED	READ	2	2	2	f71v|f72r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16250	OK+E+O+D_ADDR+AL+Y	OK+O+D_ADDR+AL+Y	ATOM_DELETION	2	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f71v|f72r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16271	OK+E+O+D_ADDR+Y	E+O+D_ADDR+Y	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	12	12	5	f55v|f72r|f88r|f88v|f89r	12	0	0	12	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16272	OK+E+O+D_ADDR+Y	OK+E+D_ADDR+Y	ATOM_DELETION	3	O	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	12	12	5	f55v|f72r|f88r|f88v|f89r	12	0	0	12	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16273	OK+E+O+D_ADDR+Y	OK+E+O+D_ADDR	ATOM_DELETION	5	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	12	12	5	f55v|f72r|f88r|f88v|f89r	12	0	0	12	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16274	OK+E+O+D_ADDR+Y	OK+E+O+Y	ATOM_DELETION	4	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	YES	IDENTITY_EXACT_OBSERVED	READ	12	12	5	f55v|f72r|f88r|f88v|f89r	12	0	0	12	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16275	OK+E+O+D_ADDR+Y	OK+O+D_ADDR+Y	ATOM_DELETION	2	E	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	12	12	5	f55v|f72r|f88r|f88v|f89r	12	0	0	12	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N16292	OK+E+O+S	E+O+S	ATOM_DELETION	1	OK	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	1	f72r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
