neighbor_id	source_recipe	target_recipe	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_is_exact_catalog_key	target_identity_route	neutral_execution_decision	sampled_context_count	sampled_occurrence_weight	sampled_page_count	sampled_pages	green_context_count	amber_context_count	stop_context_count	green_occurrence_weight	amber_occurrence_weight	stop_occurrence_weight	observed_context_robustness	stop_factor_rules	neutral_stop_rescued_in_any_context	neutral_read_stops_in_any_context	deck_instruction	identity_is_not_inferred_from_robustness	occurrence_is_not_predicted_from_robustness
G447-N14981	OK+AL+AR	R+AL+AR	SAME_CLASS_SUBSTITUTION	1	OK	R	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f71v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N14982	OK+AL+AR	S+AL+AR	SAME_CLASS_SUBSTITUTION	1	OK	S	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f71v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N14983	OK+AL+AR	SH+AL+AR	SAME_CLASS_SUBSTITUTION	1	OK	SH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f71v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N14984	OK+AL+AR	T+AL+AR	SAME_CLASS_SUBSTITUTION	1	OK	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f71v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N14994	OK+AL+CH+E+Y	CH+AL+CH+E+Y	SAME_CLASS_SUBSTITUTION	1	OK	CH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N14995	OK+AL+CH+E+Y	CHD+AL+CH+E+Y	SAME_CLASS_SUBSTITUTION	1	OK	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N14996	OK+AL+CH+E+Y	K+AL+CH+E+Y	SAME_CLASS_SUBSTITUTION	1	OK	K	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N14997	OK+AL+CH+E+Y	OK+AIR+CH+E+Y	SAME_CLASS_SUBSTITUTION	2	AL	AIR	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N14998	OK+AL+CH+E+Y	OK+AL+CH+E+AIIN	SAME_CLASS_SUBSTITUTION	5	Y	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N14999	OK+AL+CH+E+Y	OK+AL+CH+E+AIN	SAME_CLASS_SUBSTITUTION	5	Y	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15000	OK+AL+CH+E+Y	OK+AL+CH+E+OR	SAME_CLASS_SUBSTITUTION	5	Y	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15001	OK+AL+CH+E+Y	OK+AL+CH+EE+Y	SAME_CLASS_SUBSTITUTION	4	E	EE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15002	OK+AL+CH+E+Y	OK+AL+CH+EEE+Y	SAME_CLASS_SUBSTITUTION	4	E	EEE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15003	OK+AL+CH+E+Y	OK+AL+CHD+E+Y	SAME_CLASS_SUBSTITUTION	3	CH	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15004	OK+AL+CH+E+Y	OK+AL+K+E+Y	SAME_CLASS_SUBSTITUTION	3	CH	K	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15005	OK+AL+CH+E+Y	OK+AL+OK+E+Y	SAME_CLASS_SUBSTITUTION	3	CH	OK	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15006	OK+AL+CH+E+Y	OK+AL+P+E+Y	SAME_CLASS_SUBSTITUTION	3	CH	P	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15007	OK+AL+CH+E+Y	OK+AL+R+E+Y	SAME_CLASS_SUBSTITUTION	3	CH	R	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15008	OK+AL+CH+E+Y	OK+AL+S+E+Y	SAME_CLASS_SUBSTITUTION	3	CH	S	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15009	OK+AL+CH+E+Y	OK+AL+SH+E+Y	SAME_CLASS_SUBSTITUTION	3	CH	SH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15010	OK+AL+CH+E+Y	OK+AL+T+E+Y	SAME_CLASS_SUBSTITUTION	3	CH	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15011	OK+AL+CH+E+Y	OK+AR+CH+E+Y	SAME_CLASS_SUBSTITUTION	2	AL	AR	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15012	OK+AL+CH+E+Y	OK+L+CH+E+Y	SAME_CLASS_SUBSTITUTION	2	AL	L	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15013	OK+AL+CH+E+Y	P+AL+CH+E+Y	SAME_CLASS_SUBSTITUTION	1	OK	P	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15014	OK+AL+CH+E+Y	R+AL+CH+E+Y	SAME_CLASS_SUBSTITUTION	1	OK	R	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15015	OK+AL+CH+E+Y	S+AL+CH+E+Y	SAME_CLASS_SUBSTITUTION	1	OK	S	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15016	OK+AL+CH+E+Y	SH+AL+CH+E+Y	SAME_CLASS_SUBSTITUTION	1	OK	SH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15017	OK+AL+CH+E+Y	T+AL+CH+E+Y	SAME_CLASS_SUBSTITUTION	1	OK	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15023	OK+AL+DY	CH+AL+DY	SAME_CLASS_SUBSTITUTION	1	OK	CH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15024	OK+AL+DY	CHD+AL+DY	SAME_CLASS_SUBSTITUTION	1	OK	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15025	OK+AL+DY	K+AL+DY	SAME_CLASS_SUBSTITUTION	1	OK	K	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15026	OK+AL+DY	OK+AIR+DY	SAME_CLASS_SUBSTITUTION	2	AL	AIR	RELATION	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15027	OK+AL+DY	OK+AR+DY	SAME_CLASS_SUBSTITUTION	2	AL	AR	RELATION	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15028	OK+AL+DY	OK+L+DY	SAME_CLASS_SUBSTITUTION	2	AL	L	RELATION	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15029	OK+AL+DY	P+AL+DY	SAME_CLASS_SUBSTITUTION	1	OK	P	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15030	OK+AL+DY	R+AL+DY	SAME_CLASS_SUBSTITUTION	1	OK	R	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15031	OK+AL+DY	S+AL+DY	SAME_CLASS_SUBSTITUTION	1	OK	S	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15032	OK+AL+DY	SH+AL+DY	SAME_CLASS_SUBSTITUTION	1	OK	SH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15033	OK+AL+DY	T+AL+DY	SAME_CLASS_SUBSTITUTION	1	OK	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15060	OK+AL+O+DY	CH+AL+O+DY	SAME_CLASS_SUBSTITUTION	1	OK	CH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15061	OK+AL+O+DY	CHD+AL+O+DY	SAME_CLASS_SUBSTITUTION	1	OK	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15062	OK+AL+O+DY	K+AL+O+DY	SAME_CLASS_SUBSTITUTION	1	OK	K	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15063	OK+AL+O+DY	OK+AIR+O+DY	SAME_CLASS_SUBSTITUTION	2	AL	AIR	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15064	OK+AL+O+DY	OK+AR+O+DY	SAME_CLASS_SUBSTITUTION	2	AL	AR	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15065	OK+AL+O+DY	OK+L+O+DY	SAME_CLASS_SUBSTITUTION	2	AL	L	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15066	OK+AL+O+DY	P+AL+O+DY	SAME_CLASS_SUBSTITUTION	1	OK	P	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15067	OK+AL+O+DY	R+AL+O+DY	SAME_CLASS_SUBSTITUTION	1	OK	R	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15068	OK+AL+O+DY	S+AL+O+DY	SAME_CLASS_SUBSTITUTION	1	OK	S	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15069	OK+AL+O+DY	SH+AL+O+DY	SAME_CLASS_SUBSTITUTION	1	OK	SH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15070	OK+AL+O+DY	T+AL+O+DY	SAME_CLASS_SUBSTITUTION	1	OK	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15078	OK+AL+OR+O	CH+AL+OR+O	SAME_CLASS_SUBSTITUTION	1	OK	CH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15079	OK+AL+OR+O	CHD+AL+OR+O	SAME_CLASS_SUBSTITUTION	1	OK	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15080	OK+AL+OR+O	K+AL+OR+O	SAME_CLASS_SUBSTITUTION	1	OK	K	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15081	OK+AL+OR+O	OK+AIR+OR+O	SAME_CLASS_SUBSTITUTION	2	AL	AIR	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15082	OK+AL+OR+O	OK+AL+AIIN+O	SAME_CLASS_SUBSTITUTION	3	OR	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15083	OK+AL+OR+O	OK+AL+AIN+O	SAME_CLASS_SUBSTITUTION	3	OR	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15084	OK+AL+OR+O	OK+AL+Y+O	SAME_CLASS_SUBSTITUTION	3	OR	Y	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15085	OK+AL+OR+O	OK+AR+OR+O	SAME_CLASS_SUBSTITUTION	2	AL	AR	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15086	OK+AL+OR+O	OK+L+OR+O	SAME_CLASS_SUBSTITUTION	2	AL	L	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15087	OK+AL+OR+O	P+AL+OR+O	SAME_CLASS_SUBSTITUTION	1	OK	P	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15088	OK+AL+OR+O	R+AL+OR+O	SAME_CLASS_SUBSTITUTION	1	OK	R	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15089	OK+AL+OR+O	S+AL+OR+O	SAME_CLASS_SUBSTITUTION	1	OK	S	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15090	OK+AL+OR+O	SH+AL+OR+O	SAME_CLASS_SUBSTITUTION	1	OK	SH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15091	OK+AL+OR+O	T+AL+OR+O	SAME_CLASS_SUBSTITUTION	1	OK	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15097	OK+AL+Y	CH+AL+Y	SAME_CLASS_SUBSTITUTION	1	OK	CH	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	5	5	4	f72r|f76r|f77r|f82r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15098	OK+AL+Y	CHD+AL+Y	SAME_CLASS_SUBSTITUTION	1	OK	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	4	f72r|f76r|f77r|f82r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15099	OK+AL+Y	K+AL+Y	SAME_CLASS_SUBSTITUTION	1	OK	K	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	4	f72r|f76r|f77r|f82r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15100	OK+AL+Y	OK+AIR+Y	SAME_CLASS_SUBSTITUTION	2	AL	AIR	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	4	f72r|f76r|f77r|f82r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N15101	OK+AL+Y	OK+AL+AIIN	SAME_CLASS_SUBSTITUTION	3	Y	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	4	f72r|f76r|f77r|f82r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
