mutation_family	source_atom_or_pair	target_atom_or_pair	substitution_class	neighbor_edge_count	sampled_context_count	all_green_edge_count	all_readable_with_amber_edge_count	mixed_read_stop_edge_count	all_stop_edge_count	edge_readable_rate	operator_is_not_an_authorial_rule
ATOM_DELETION	OT	NONE	ORDER_CONTROL	91	334	87	2	0	2	0.978022	YES
ATOM_DELETION	P	NONE	ACTION_HEAD	121	156	116	2	0	3	0.975207	YES
ATOM_DELETION	R	NONE	ACTION_HEAD	52	112	51	0	0	1	0.980769	YES
ATOM_DELETION	RESUME_CARD	NONE	LOCAL_OR_CLASS_SIGN	1	1	0	0	0	1	0.000000	YES
ATOM_DELETION	S	NONE	ACTION_HEAD	154	303	153	0	0	1	0.993506	YES
ATOM_DELETION	SH	NONE	ACTION_HEAD	229	554	222	3	1	3	0.982533	YES
ATOM_DELETION	S_ADDR	NONE	LOCAL_OR_CLASS_SIGN	6	15	6	0	0	0	1.000000	YES
ATOM_DELETION	T	NONE	ACTION_HEAD	171	296	169	0	0	2	0.988304	YES
ATOM_DELETION	Y	NONE	ARGUMENT	540	1594	528	3	0	9	0.983333	YES
SAME_CLASS_SUBSTITUTION	AIIN	AIN	ARGUMENT	80	424	79	1	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AIIN	OR	ARGUMENT	80	424	79	1	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AIIN	Y	ARGUMENT	80	424	79	1	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AIN	AIIN	ARGUMENT	46	236	45	1	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AIN	OR	ARGUMENT	46	236	45	1	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AIN	Y	ARGUMENT	46	236	45	1	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AIR	AL	RELATION	23	43	23	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AIR	AR	RELATION	23	43	23	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AIR	L	RELATION	23	43	23	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AL	AIR	RELATION	133	348	121	12	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AL	AR	RELATION	133	348	133	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AL	L	RELATION	133	348	133	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AR	AIR	RELATION	110	318	100	10	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AR	AL	RELATION	110	318	110	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	AR	L	RELATION	110	318	110	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	CH	CHD	ACTION_HEAD	425	841	245	7	0	173	0.592941	YES
SAME_CLASS_SUBSTITUTION	CH	K	ACTION_HEAD	425	841	193	1	0	231	0.456471	YES
SAME_CLASS_SUBSTITUTION	CH	OK	ACTION_HEAD	425	841	223	23	0	179	0.578824	YES
SAME_CLASS_SUBSTITUTION	CH	P	ACTION_HEAD	425	841	190	0	0	235	0.447059	YES
SAME_CLASS_SUBSTITUTION	CH	R	ACTION_HEAD	425	841	182	77	0	166	0.609412	YES
SAME_CLASS_SUBSTITUTION	CH	S	ACTION_HEAD	425	841	246	16	0	163	0.616471	YES
SAME_CLASS_SUBSTITUTION	CH	SH	ACTION_HEAD	425	841	317	49	0	59	0.861176	YES
SAME_CLASS_SUBSTITUTION	CH	T	ACTION_HEAD	425	841	193	2	0	230	0.458824	YES
SAME_CLASS_SUBSTITUTION	CHD	CH	ACTION_HEAD	78	263	78	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	CHD	K	ACTION_HEAD	78	263	48	0	0	30	0.615385	YES
SAME_CLASS_SUBSTITUTION	CHD	OK	ACTION_HEAD	78	263	57	8	0	13	0.833333	YES
SAME_CLASS_SUBSTITUTION	CHD	P	ACTION_HEAD	78	263	48	0	0	30	0.615385	YES
SAME_CLASS_SUBSTITUTION	CHD	R	ACTION_HEAD	78	263	52	1	0	25	0.679487	YES
SAME_CLASS_SUBSTITUTION	CHD	S	ACTION_HEAD	78	263	48	4	0	26	0.666667	YES
SAME_CLASS_SUBSTITUTION	CHD	SH	ACTION_HEAD	78	263	77	0	0	1	0.987179	YES
SAME_CLASS_SUBSTITUTION	CHD	T	ACTION_HEAD	78	263	48	1	0	29	0.628205	YES
SAME_CLASS_SUBSTITUTION	E	EE	GRADE	378	861	378	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	E	EEE	GRADE	378	861	351	22	4	1	0.986772	YES
SAME_CLASS_SUBSTITUTION	EE	E	GRADE	135	421	135	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	EE	EEE	GRADE	135	421	124	8	3	0	0.977778	YES
SAME_CLASS_SUBSTITUTION	EEE	E	GRADE	21	28	21	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	EEE	EE	GRADE	21	28	21	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	K	CH	ACTION_HEAD	245	488	226	1	0	18	0.926531	YES
SAME_CLASS_SUBSTITUTION	K	CHD	ACTION_HEAD	245	488	147	0	0	98	0.600000	YES
SAME_CLASS_SUBSTITUTION	K	OK	ACTION_HEAD	245	488	185	60	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	K	P	ACTION_HEAD	245	488	240	0	0	5	0.979592	YES
SAME_CLASS_SUBSTITUTION	K	R	ACTION_HEAD	245	488	209	29	0	7	0.971429	YES
SAME_CLASS_SUBSTITUTION	K	S	ACTION_HEAD	245	488	234	2	0	9	0.963265	YES
SAME_CLASS_SUBSTITUTION	K	SH	ACTION_HEAD	245	488	166	0	0	79	0.677551	YES
SAME_CLASS_SUBSTITUTION	K	T	ACTION_HEAD	245	488	241	2	0	2	0.991837	YES
SAME_CLASS_SUBSTITUTION	L	AIR	RELATION	112	241	104	8	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	L	AL	RELATION	112	241	112	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	L	AR	RELATION	112	241	112	0	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	OK	CH	ACTION_HEAD	127	669	114	1	0	12	0.905512	YES
SAME_CLASS_SUBSTITUTION	OK	CHD	ACTION_HEAD	127	669	88	1	0	38	0.700787	YES
SAME_CLASS_SUBSTITUTION	OK	K	ACTION_HEAD	127	669	120	2	0	5	0.960630	YES
SAME_CLASS_SUBSTITUTION	OK	P	ACTION_HEAD	127	669	111	1	0	15	0.881890	YES
SAME_CLASS_SUBSTITUTION	OK	R	ACTION_HEAD	127	669	98	14	0	15	0.881890	YES
SAME_CLASS_SUBSTITUTION	OK	S	ACTION_HEAD	127	669	106	3	0	18	0.858268	YES
SAME_CLASS_SUBSTITUTION	OK	SH	ACTION_HEAD	127	669	107	0	0	20	0.842520	YES
SAME_CLASS_SUBSTITUTION	OK	T	ACTION_HEAD	127	669	112	7	0	8	0.937008	YES
SAME_CLASS_SUBSTITUTION	OL	OT	ORDER_CONTROL	192	657	191	1	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	OR	AIIN	ARGUMENT	106	263	105	1	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	OR	AIN	ARGUMENT	106	263	105	1	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	OR	Y	ARGUMENT	106	263	105	1	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	OT	OL	ORDER_CONTROL	91	334	89	2	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	P	CH	ACTION_HEAD	121	156	97	2	0	22	0.818182	YES
SAME_CLASS_SUBSTITUTION	P	CHD	ACTION_HEAD	121	156	48	2	0	71	0.413223	YES
SAME_CLASS_SUBSTITUTION	P	K	ACTION_HEAD	121	156	119	2	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	P	OK	ACTION_HEAD	121	156	89	32	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	P	R	ACTION_HEAD	121	156	115	6	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	P	S	ACTION_HEAD	121	156	106	3	0	12	0.900826	YES
SAME_CLASS_SUBSTITUTION	P	SH	ACTION_HEAD	121	156	70	2	0	49	0.595041	YES
SAME_CLASS_SUBSTITUTION	P	T	ACTION_HEAD	121	156	119	2	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	R	CH	ACTION_HEAD	52	112	47	0	0	5	0.903846	YES
SAME_CLASS_SUBSTITUTION	R	CHD	ACTION_HEAD	52	112	41	0	0	11	0.788462	YES
SAME_CLASS_SUBSTITUTION	R	K	ACTION_HEAD	52	112	50	0	0	2	0.961538	YES
SAME_CLASS_SUBSTITUTION	R	OK	ACTION_HEAD	52	112	49	2	0	1	0.980769	YES
SAME_CLASS_SUBSTITUTION	R	P	ACTION_HEAD	52	112	50	0	0	2	0.961538	YES
SAME_CLASS_SUBSTITUTION	R	S	ACTION_HEAD	52	112	49	0	0	3	0.942308	YES
SAME_CLASS_SUBSTITUTION	R	SH	ACTION_HEAD	52	112	44	1	0	7	0.865385	YES
SAME_CLASS_SUBSTITUTION	R	T	ACTION_HEAD	52	112	50	0	0	2	0.961538	YES
SAME_CLASS_SUBSTITUTION	S	CH	ACTION_HEAD	154	303	145	3	0	6	0.961039	YES
SAME_CLASS_SUBSTITUTION	S	CHD	ACTION_HEAD	154	303	130	0	0	24	0.844156	YES
SAME_CLASS_SUBSTITUTION	S	K	ACTION_HEAD	154	303	147	3	0	4	0.974026	YES
SAME_CLASS_SUBSTITUTION	S	OK	ACTION_HEAD	154	303	143	8	0	3	0.980519	YES
SAME_CLASS_SUBSTITUTION	S	P	ACTION_HEAD	154	303	147	0	0	7	0.954545	YES
SAME_CLASS_SUBSTITUTION	S	R	ACTION_HEAD	154	303	138	8	0	8	0.948052	YES
SAME_CLASS_SUBSTITUTION	S	SH	ACTION_HEAD	154	303	140	0	0	14	0.909091	YES
SAME_CLASS_SUBSTITUTION	S	T	ACTION_HEAD	154	303	150	0	0	4	0.974026	YES
SAME_CLASS_SUBSTITUTION	SH	CH	ACTION_HEAD	229	554	223	6	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	SH	CHD	ACTION_HEAD	229	554	206	0	0	23	0.899563	YES
SAME_CLASS_SUBSTITUTION	SH	K	ACTION_HEAD	229	554	181	6	0	42	0.816594	YES
SAME_CLASS_SUBSTITUTION	SH	OK	ACTION_HEAD	229	554	201	11	0	17	0.925764	YES
SAME_CLASS_SUBSTITUTION	SH	P	ACTION_HEAD	229	554	176	0	0	53	0.768559	YES
SAME_CLASS_SUBSTITUTION	SH	R	ACTION_HEAD	229	554	158	26	0	45	0.803493	YES
SAME_CLASS_SUBSTITUTION	SH	S	ACTION_HEAD	229	554	184	7	0	38	0.834061	YES
SAME_CLASS_SUBSTITUTION	SH	T	ACTION_HEAD	229	554	182	4	0	43	0.812227	YES
SAME_CLASS_SUBSTITUTION	T	CH	ACTION_HEAD	171	296	157	2	0	12	0.929825	YES
SAME_CLASS_SUBSTITUTION	T	CHD	ACTION_HEAD	171	296	81	0	0	90	0.473684	YES
SAME_CLASS_SUBSTITUTION	T	K	ACTION_HEAD	171	296	167	2	0	2	0.988304	YES
SAME_CLASS_SUBSTITUTION	T	OK	ACTION_HEAD	171	296	109	60	0	2	0.988304	YES
SAME_CLASS_SUBSTITUTION	T	P	ACTION_HEAD	171	296	166	0	0	5	0.970760	YES
SAME_CLASS_SUBSTITUTION	T	R	ACTION_HEAD	171	296	152	10	0	9	0.947368	YES
SAME_CLASS_SUBSTITUTION	T	S	ACTION_HEAD	171	296	159	4	0	8	0.953216	YES
SAME_CLASS_SUBSTITUTION	T	SH	ACTION_HEAD	171	296	98	0	0	73	0.573099	YES
SAME_CLASS_SUBSTITUTION	Y	AIIN	ARGUMENT	541	1597	539	2	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	Y	AIN	ARGUMENT	541	1597	539	2	0	0	1.000000	YES
SAME_CLASS_SUBSTITUTION	Y	OR	ARGUMENT	541	1597	539	2	0	0	1.000000	YES
