instruction_id	clause_id	physical_page	register	start_event	end_event	event_count	loci	crosses_physical_line	surface_sequence	component_sequence	fluent_workshop_de	editorial_boundary	minimal_verb_sequence	revised_fluent_de
P917-I0820	P915-C197	f82r	BIOLOGICAL	P912-E1191	P912-E1192	2	f82r.11	NO	qotal · chedy	OT+AL | CHD+Y	Danach diesen Posten umsetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	CHD	Danach diesen Posten umsetzen zur Ziel- oder Anschlussstelle.
P917-I0821	P915-C197	f82r	BIOLOGICAL	P912-E1193	P912-E1193	1	f82r.11	NO	kam	K+AM_ADDR	Zugeben oder zuordnen zur Innenstelle.	ACTION_OR_LICENSED_CLOSE	K	Zugeben zur Innenstelle.
P917-I0822	P915-C197	f82r	BIOLOGICAL	P912-E1194	P912-E1194	1	f82r.12	NO	otedy	OT+E+DY	Danach kurz weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach kurz weiterarbeiten; fertig.
P917-I0823	P915-C198	f82r	BIOLOGICAL	P912-E1195	P912-E1195	1	f82r.12	NO	qodched	CARRIER_Q+O+D_ADDR+CHD	Aus diesem Teil bearbeiten und umsetzen unter q-Träger.	ACTION_OR_LICENSED_CLOSE	O>CHD	Aus diesem Teil ausführen und umsetzen unter q-Träger.
P917-I0824	P915-C198	f82r	BIOLOGICAL	P912-E1196	P912-E1196	1	f82r.12	NO	olqo	OL+CARRIER_Q+O	Weiter bearbeiten unter q-Träger.	ACTION_OR_LICENSED_CLOSE	O	Weiter ausführen unter q-Träger.
P917-I0825	P915-C198	f82r	BIOLOGICAL	P912-E1197	P912-E1198	2	f82r.12	NO	dar · checkho	D_ADDR+AR | CH+E+CKH+O	Aus diesem Teil von der Entnahmestelle kurz entnehmen und bearbeiten durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	CH>O	Aus diesem Teil von der Entnahmestelle kurz entnehmen und ausführen durch den Durchlass.
P917-I0826	P915-C198	f82r	BIOLOGICAL	P912-E1199	P912-E1200	2	f82r.12	NO	lolol · okal	L+OL+OL | OK+AL	Weiter ansetzen in den nächsten Lauf zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK	Weiter ansetzen in den nächsten Lauf zur Ziel- oder Anschlussstelle.
P917-I0827	P915-C198	f82r	BIOLOGICAL	P912-E1201	P912-E1201	1	f82r.12	NO	okarchedy	OK+AR+CHD+Y	Von der Entnahmestelle diesen Posten ansetzen und umsetzen.	ACTION_OR_LICENSED_CLOSE	OK>CHD	Von der Entnahmestelle diesen Posten ansetzen und umsetzen.
P917-I0828	P915-C198	f82r	BIOLOGICAL	P912-E1202	P912-E1202	1	f82r.13	NO	tcheol	T+CHEO+L	Den Auszug bearbeiten in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	T	Den Auszug einstellen in den nächsten Lauf.
P917-I0829	P915-C198	f82r	BIOLOGICAL	P912-E1203	P912-E1203	1	f82r.13	NO	olchedy	OL+CHD+DY	Weiter umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Weiter umsetzen; fertig.
P917-I0830	P915-C199	f82r	BIOLOGICAL	P912-E1204	P912-E1204	1	f82r.13	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0831	P915-C200	f82r	BIOLOGICAL	P912-E1205	P912-E1205	1	f82r.13	NO	qotedy	OT+E+DY	Danach kurz weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach kurz weiterarbeiten; fertig.
P917-I0832	P915-C201	f82r	BIOLOGICAL	P912-E1206	P912-E1206	1	f82r.13	NO	chedar	CHD+AR	Von der Entnahmestelle umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Von der Entnahmestelle umsetzen.
P917-I0833	P915-C201	f82r	BIOLOGICAL	P912-E1207	P912-E1207	1	f82r.13	NO	cheey	SH+EE+Y	Diesen Posten länger halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten länger halten.
P917-I0834	P915-C201	f82r	BIOLOGICAL	P912-E1208	P912-E1209	2	f82r.13	NO	lchey · solarol	L+Y | S+OL+AR+OL	Weiter von der Entnahmestelle diesen Posten prüfen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	S	Weiter von der Entnahmestelle diesen Posten wählen in den nächsten Lauf.
P917-I0835	P915-C201	f82r	BIOLOGICAL	P912-E1210	P912-E1210	1	f82r.14	NO	r	R	Den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Kennzeichnen.
P917-I0836	P915-C201	f82r	BIOLOGICAL	P912-E1211	P912-E1211	1	f82r.14	NO	olchy	OL+CH+Y	Weiter diesen Posten entnehmen.	ACTION_OR_LICENSED_CLOSE	CH	Weiter diesen Posten entnehmen.
P917-I0837	P915-C201	f82r	BIOLOGICAL	P912-E1212	P912-E1212	1	f82r.14	NO	qokal	OK+AL	Ansetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK	Ansetzen zur Ziel- oder Anschlussstelle.
P917-I0838	P915-C201	f82r	BIOLOGICAL	P912-E1213	P912-E1214	2	f82r.14	NO	chey · qokain	Y | OK+AIN	Als eine Portion diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion diesen Posten ansetzen.
P917-I0839	P915-C201	f82r	BIOLOGICAL	P912-E1215	P912-E1216	2	f82r.14	NO	deeedy · qokeey	D_ADDR+EEE+D_ADDR+Y | OK+EE+Y	Aus diesem Teil diesen Posten vollständig länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Aus diesem Teil diesen Posten vollständig länger ansetzen.
P917-I0840	P915-C201	f82r	BIOLOGICAL	P912-E1217	P912-E1217	1	f82r.14	NO	qokaiin	OK+AIIN	Nach Sollmaß ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Nach Sollmaß ansetzen.
P917-I0841	P915-C201	f82r	BIOLOGICAL	P912-E1218	P912-E1218	1	f82r.14	NO	olchedy	OL+CHD+DY	Weiter umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Weiter umsetzen; fertig.
P917-I0842	P915-C202	f82r	BIOLOGICAL	P912-E1219	P912-E1219	1	f82r.15	NO	kedy	K+E+DY	Kurz zugeben oder zuordnen; fertig.	ACTION_OR_LICENSED_CLOSE	K	Kurz zugeben; fertig.
P917-I0843	P915-C203	f82r	BIOLOGICAL	P912-E1220	P912-E1220	1	f82r.15	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I0844	P915-C204	f82r	BIOLOGICAL	P912-E1221	P912-E1221	1	f82r.15	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I0845	P915-C205	f82r	BIOLOGICAL	P912-E1222	P912-E1222	1	f82r.15	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0846	P915-C206	f82r	BIOLOGICAL	P912-E1223	P912-E1223	1	f82r.15	NO	lkeedy	L+K+EE+D_ADDR+Y	Aus diesem Teil diesen Posten länger zugeben oder zuordnen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	K	Aus diesem Teil diesen Posten länger zugeben in den nächsten Lauf.
P917-I0847	P915-C206	f82r	BIOLOGICAL	P912-E1224	P912-E1224	1	f82r.15	NO	qokaiin	OK+AIIN	Nach Sollmaß ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Nach Sollmaß ansetzen.
P917-I0848	P915-C206	f82r	BIOLOGICAL	P912-E1225	P912-E1227	3	f82r.15	NO	dy · daiin · chdy	Y | AIIN | CHD+Y	Nach Sollmaß diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Nach Sollmaß diesen Posten umsetzen.
P917-I0849	P915-C206	f82r	BIOLOGICAL	P912-E1228	P912-E1229	2	f82r.15|f82r.16	YES	dy · qokeedy	Y | OK+EE+DY	Diesen Posten länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen; fertig.
P917-I0850	P915-C207	f82r	BIOLOGICAL	P912-E1230	P912-E1230	1	f82r.16	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I0851	P915-C208	f82r	BIOLOGICAL	P912-E1231	P912-E1231	1	f82r.16	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0852	P915-C209	f82r	BIOLOGICAL	P912-E1232	P912-E1232	1	f82r.16	NO	cheey	SH+EE+Y	Diesen Posten länger halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten länger halten.
P917-I0853	P915-C209	f82r	BIOLOGICAL	P912-E1233	P912-E1233	1	f82r.16	NO	r	R	Den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Kennzeichnen.
P917-I0854	P915-C209	f82r	BIOLOGICAL	P912-E1234	P912-E1236	3	f82r.16	NO	or · ol · s	OR | OL | S	Weiter den Ansatz prüfen.	ACTION_OR_LICENSED_CLOSE	S	Weiter den Ansatz wählen.
P917-I0855	P915-C209	f82r	BIOLOGICAL	P912-E1237	P912-E1239	3	f82r.16	NO	aiin · chey · ra	AIIN | Y | R+A_ADDR	Von der lokalen Stelle nach Sollmaß diesen Posten den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Von der lokalen Stelle nach Sollmaß diesen Posten kennzeichnen.
P917-I0856	P915-C209	f82r	BIOLOGICAL	P912-E1240	P912-E1241	2	f82r.16|f82r.17	YES	dam · dshedy	DA+AM_ADDR | SH+E+DY	Auf der zweiten Stufe kurz halten zur Innenstelle; fertig.	ACTION_OR_LICENSED_CLOSE	SH	Auf der zweiten Stufe kurz halten zur Innenstelle; fertig.
P917-I0857	P915-C210	f82r	BIOLOGICAL	P912-E1242	P912-E1243	2	f82r.17	NO	qoteey · chedy	OT+EE+Y | CHD+Y	Danach diesen Posten länger umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Danach diesen Posten länger umsetzen.
P917-I0858	P915-C210	f82r	BIOLOGICAL	P912-E1244	P912-E1244	1	f82r.17	NO	qokeeey	OK+EEE+Y	Diesen Posten vollständig ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten vollständig ansetzen.
P917-I0859	P915-C210	f82r	BIOLOGICAL	P912-E1245	P912-E1245	1	f82r.17	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I0860	P915-C211	f82r	BIOLOGICAL	P912-E1246	P912-E1246	1	f82r.17	NO	lteedy	L+T+EE+D_ADDR+Y	Aus diesem Teil diesen Posten länger bearbeiten in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	T	Aus diesem Teil diesen Posten länger einstellen in den nächsten Lauf.
P917-I0861	P915-C211	f82r	BIOLOGICAL	P912-E1247	P912-E1247	1	f82r.17	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0862	P915-C212	f82r	BIOLOGICAL	P912-E1248	P912-E1248	1	f82r.17	NO	ralchey	R+AL+CH+E+Y	Diesen Posten kurz den Zustand markieren und entnehmen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	R>CH	Diesen Posten kurz kennzeichnen und entnehmen zur Ziel- oder Anschlussstelle.
P917-I0863	P915-C212	f82r	BIOLOGICAL	P912-E1249	P912-E1249	1	f82r.18	NO	polched	P+OL+CHD	Weiter einsetzen und umsetzen.	ACTION_OR_LICENSED_CLOSE	P>CHD	Weiter einsetzen und umsetzen.
P917-I0864	P915-C212	f82r	BIOLOGICAL	P912-E1250	P912-E1251	2	f82r.18	NO	otain · shedy	OT+AIN | SHED+DY	Danach als eine Portion ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Danach als eine Portion absetzen; fertig.
P917-I0865	P915-C213	f82r	BIOLOGICAL	P912-E1252	P912-E1252	1	f82r.18	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I0866	P915-C214	f82r	BIOLOGICAL	P912-E1253	P912-E1254	2	f82r.18	NO	dal · chedar	AL | CHD+AR	Von der Entnahmestelle umsetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	CHD	Von der Entnahmestelle umsetzen zur Ziel- oder Anschlussstelle.
P917-I0867	P915-C214	f82r	BIOLOGICAL	P912-E1255	P912-E1255	1	f82r.18	NO	qokeey	OK+EE+Y	Diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen.
P917-I0868	P915-C214	f82r	BIOLOGICAL	P912-E1256	P912-E1256	1	f82r.18	NO	ykeey	Y+K+EE+Y	Diesen Posten länger zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Diesen Posten länger zugeben.
P917-I0869	P915-C214	f82r	BIOLOGICAL	P912-E1257	P912-E1258	2	f82r.18	NO	l · s	L | S	Prüfen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	S	Wählen in den nächsten Lauf.
P917-I0870	P915-C214	f82r	BIOLOGICAL	P912-E1259	P912-E1261	3	f82r.18|f82r.19	YES	araiin · ory · okain	AR+AIIN | OR+Y | OK+AIN	Von der Entnahmestelle nach Sollmaß als eine Portion den Ansatz und diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle nach Sollmaß als eine Portion den Ansatz und diesen Posten ansetzen.
P917-I0871	P915-C214	f82r	BIOLOGICAL	P912-E1262	P912-E1263	2	f82r.19	NO	char · okain	AR | OK+AIN	Von der Entnahmestelle als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle als eine Portion ansetzen.
P917-I0872	P915-C214	f82r	BIOLOGICAL	P912-E1264	P912-E1264	1	f82r.19	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0873	P915-C215	f82r	BIOLOGICAL	P912-E1265	P912-E1265	1	f82r.19	NO	lchy	L+CH+Y	Diesen Posten entnehmen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	CH	Diesen Posten entnehmen in den nächsten Lauf.
P917-I0874	P915-C215	f82r	BIOLOGICAL	P912-E1266	P912-E1266	1	f82r.20	NO	posalshy	P+O+S+A_ADDR+LSH+Y	Von der lokalen Stelle diesen Posten einsetzen, bearbeiten, prüfen und spülen.	ACTION_OR_LICENSED_CLOSE	P>O>S>LSH	Von der lokalen Stelle diesen Posten einsetzen, ausführen, wählen und spülen.
P917-I0875	P915-C215	f82r	BIOLOGICAL	P912-E1267	P912-E1267	1	f82r.20	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I0876	P915-C216	f82r	BIOLOGICAL	P912-E1268	P912-E1268	1	f82r.20	NO	cphal	CPH+AL	In den Gegengang führen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	CPH	Rückführen zur Ziel- oder Anschlussstelle.
P917-I0877	P915-C216	f82r	BIOLOGICAL	P912-E1269	P912-E1269	1	f82r.20	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I0878	P915-C217	f82r	BIOLOGICAL	P912-E1270	P912-E1270	1	f82r.20	NO	sheol	SH+E+OL	Weiter kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Weiter kurz halten.
P917-I0879	P915-C217	f82r	BIOLOGICAL	P912-E1271	P912-E1271	1	f82r.20	NO	keeedy	K+EEE+D_ADDR+Y	Aus diesem Teil diesen Posten vollständig zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Aus diesem Teil diesen Posten vollständig zugeben.
P917-I0880	P915-C217	f82r	BIOLOGICAL	P912-E1272	P912-E1272	1	f82r.20	NO	lkaiin	L+K+AIIN	Nach Sollmaß zugeben oder zuordnen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	K	Nach Sollmaß zugeben in den nächsten Lauf.
P917-I0881	P915-C217	f82r	BIOLOGICAL	P912-E1273	P912-E1273	1	f82r.20	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I0882	P915-C218	f82r	BIOLOGICAL	P912-E1274	P912-E1276	3	f82r.20|f82r.21	YES	qoly · daiin · cheoky	OL+Y | AIIN | CHEO+K+Y	Weiter nach Sollmaß diesen Posten und den Auszug zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Weiter nach Sollmaß diesen Posten und den Auszug zugeben.
P917-I0883	P915-C218	f82r	BIOLOGICAL	P912-E1277	P912-E1277	1	f82r.21	NO	lkedy	L+K+E+DY	Kurz zugeben oder zuordnen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	K	Kurz zugeben in den nächsten Lauf; fertig.
P917-I0884	P915-C219	f82r	BIOLOGICAL	P912-E1278	P912-E1278	1	f82r.21	NO	salshey	S+A_ADDR+LSH+E+Y	Von der lokalen Stelle diesen Posten kurz prüfen und spülen.	ACTION_OR_LICENSED_CLOSE	S>LSH	Von der lokalen Stelle diesen Posten kurz wählen und spülen.
P917-I0885	P915-C219	f82r	BIOLOGICAL	P912-E1279	P912-E1282	4	f82r.21	NO	daiin · chey · qol · chedy	AIIN | Y | OL | CHD+Y	Weiter nach Sollmaß diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Weiter nach Sollmaß diesen Posten umsetzen.
P917-I0886	P915-C219	f82r	BIOLOGICAL	P912-E1283	P912-E1283	1	f82r.21	NO	qokeey	OK+EE+Y	Diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen.
P917-I0887	P915-C219	f82r	BIOLOGICAL	P912-E1284	P912-E1285	2	f82r.21|f82r.22	YES	dal · qokaiin	AL | OK+AIIN	Nach Sollmaß ansetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK	Nach Sollmaß ansetzen zur Ziel- oder Anschlussstelle.
P917-I0888	P915-C219	f82r	BIOLOGICAL	P912-E1286	P912-E1286	1	f82r.22	NO	cheor	CHEO+R	Den Auszug den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Den Auszug kennzeichnen.
P917-I0889	P915-C219	f82r	BIOLOGICAL	P912-E1287	P912-E1287	1	f82r.22	NO	sheey	SH+EE+Y	Diesen Posten länger halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten länger halten.
P917-I0890	P915-C219	f82r	BIOLOGICAL	P912-E1288	P912-E1288	1	f82r.22	NO	qokaiin	OK+AIIN	Nach Sollmaß ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Nach Sollmaß ansetzen.
P917-I0891	P915-C219	f82r	BIOLOGICAL	P912-E1289	P912-E1289	1	f82r.22	NO	shckhey	SH+CKH+E+Y	Diesen Posten kurz halten durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten kurz halten durch den Durchlass.
P917-I0892	P915-C219	f82r	BIOLOGICAL	P912-E1290	P912-E1291	2	f82r.22	NO	qol · keeedy	OL | K+EEE+D_ADDR+Y	Weiter aus diesem Teil diesen Posten vollständig zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Weiter aus diesem Teil diesen Posten vollständig zugeben.
P917-I0893	P915-C219	f82r	BIOLOGICAL	P912-E1292	P912-E1292	1	f82r.22	NO	qokeeey	OK+EEE+Y	Diesen Posten vollständig ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten vollständig ansetzen.
P917-I0894	P915-C219	f82r	BIOLOGICAL	P912-E1293	P912-E1293	1	f82r.22	NO	rasy	R+A_ADDR+S+Y	Von der lokalen Stelle diesen Posten den Zustand markieren und prüfen.	ACTION_OR_LICENSED_CLOSE	R>S	Von der lokalen Stelle diesen Posten kennzeichnen und wählen.
P917-I0895	P915-C219	f82r	BIOLOGICAL	P912-E1294	P912-E1294	1	f82r.23	NO	cheey	SH+EE+Y	Diesen Posten länger halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten länger halten.
P917-I0896	P915-C219	f82r	BIOLOGICAL	P912-E1295	P912-E1295	1	f82r.23	NO	qcthey	CTH+E+Y	Diesen Posten kurz bis bereit führen.	ACTION_OR_LICENSED_CLOSE	CTH	Diesen Posten kurz bereitstellen.
P917-I0897	P915-C219	f82r	BIOLOGICAL	P912-E1296	P912-E1296	1	f82r.23	NO	qokeey	OK+EE+Y	Diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen.
P917-I0898	P915-C219	f82r	BIOLOGICAL	P912-E1297	P912-E1300	4	f82r.23	NO	lcheey · daiin · chey · qokeeedy	L+EE+Y | AIIN | Y | OK+EEE+DY	Nach Sollmaß diesen Posten länger vollständig ansetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Nach Sollmaß diesen Posten länger vollständig ansetzen in den nächsten Lauf; fertig.
P917-I0899	P915-C220	f82r	BIOLOGICAL	P912-E1301	P912-E1301	1	f82r.23	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I0900	P915-C221	f82r	BIOLOGICAL	P912-E1302	P912-E1303	2	f82r.23|f82r.24	YES	lar · qokeedy	L+AR | OK+EE+DY	Von der Entnahmestelle länger ansetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle länger ansetzen in den nächsten Lauf; fertig.
P917-I0901	P915-C222	f82r	BIOLOGICAL	P912-E1304	P912-E1304	1	f82r.24	NO	lcheedy	L+CH+EE+D_ADDR+Y	Aus diesem Teil diesen Posten länger entnehmen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	CH	Aus diesem Teil diesen Posten länger entnehmen in den nächsten Lauf.
P917-I0902	P915-C222	f82r	BIOLOGICAL	P912-E1305	P912-E1305	1	f82r.24	NO	qokeoy	OK+E+O+Y	Diesen Posten kurz ansetzen und bearbeiten.	ACTION_OR_LICENSED_CLOSE	OK>O	Diesen Posten kurz ansetzen und ausführen.
P917-I0903	P915-C222	f82r	BIOLOGICAL	P912-E1306	P912-E1306	1	f82r.24	NO	sal	S+AL	Prüfen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	S	Wählen zur Ziel- oder Anschlussstelle.
P917-I0904	P915-C222	f82r	BIOLOGICAL	P912-E1307	P912-E1307	1	f82r.24	NO	raiin	R+AIIN	Nach Sollmaß den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Nach Sollmaß kennzeichnen.
P917-I0905	P915-C222	f82r	BIOLOGICAL	P912-E1308	P912-E1308	1	f82r.24	NO	qokeey	OK+EE+Y	Diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen.
P917-I0906	P915-C222	f82r	BIOLOGICAL	P912-E1309	P912-E1309	1	f82r.24	NO	lkeey	L+K+EE+Y	Diesen Posten länger zugeben oder zuordnen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	K	Diesen Posten länger zugeben in den nächsten Lauf.
P917-I0907	P915-C222	f82r	BIOLOGICAL	P912-E1310	P912-E1310	1	f82r.24	NO	qokeey	OK+EE+Y	Diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen.
P917-I0908	P915-C222	f82r	BIOLOGICAL	P912-E1311	P912-E1311	1	f82r.24	NO	raiin	R+AIIN	Nach Sollmaß den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Nach Sollmaß kennzeichnen.
P917-I0909	P915-C222	f82r	BIOLOGICAL	P912-E1312	P912-E1312	1	f82r.24	NO	ydy	Y+DY	Mit diesen Posten weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Diesen Posten weiterarbeiten; fertig.
P917-I0910	P915-C223	f82r	BIOLOGICAL	P912-E1313	P912-E1314	2	f82r.25	NO	dol · qoesedy	D_ADDR+OL | CARRIER_Q+O+E+S+E+DY	Weiter aus diesem Teil kurz bearbeiten und prüfen unter q-Träger; fertig.	ACTION_OR_LICENSED_CLOSE	O>S	Weiter aus diesem Teil kurz ausführen und wählen unter q-Träger; fertig.
P917-I0911	P915-C224	f82r	BIOLOGICAL	P912-E1315	P912-E1315	1	f82r.25	NO	sheeal	SH+EE+AL	Länger halten zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	SH	Länger halten zur Ziel- oder Anschlussstelle.
P917-I0912	P915-C224	f82r	BIOLOGICAL	P912-E1316	P912-E1316	1	f82r.25	NO	sheedy	SH+EE+DY	Länger halten; fertig.	ACTION_OR_LICENSED_CLOSE	SH	Länger halten; fertig.
P917-I0913	P915-C225	f82r	BIOLOGICAL	P912-E1317	P912-E1317	1	f82r.25	NO	lshed	L+SHED	Ruhen lassen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen in den nächsten Lauf.
P917-I0914	P915-C225	f82r	BIOLOGICAL	P912-E1318	P912-E1318	1	f82r.25	NO	qockhey	O+CKH+E+Y	Diesen Posten kurz bearbeiten durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	O	Diesen Posten kurz ausführen durch den Durchlass.
P917-I0915	P915-C225	f82r	BIOLOGICAL	P912-E1319	P912-E1319	1	f82r.25	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I0916	P915-C226	f82r	BIOLOGICAL	P912-E1320	P912-E1321	2	f82r.25	NO	lar · sheey	L+AR | SH+EE+Y	Von der Entnahmestelle diesen Posten länger halten in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	SH	Von der Entnahmestelle diesen Posten länger halten in den nächsten Lauf.
P917-I0917	P915-C226	f82r	BIOLOGICAL	P912-E1322	P912-E1322	1	f82r.25	NO	ry	R+Y	Diesen Posten den Zustand markieren.	ACTION_OR_LICENSED_CLOSE	R	Diesen Posten kennzeichnen.
P917-I0918	P915-C226	f82r	BIOLOGICAL	P912-E1323	P912-E1323	1	f82r.26	NO	tshey	SH+E+Y	Diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten kurz halten.
P917-I0919	P915-C226	f82r	BIOLOGICAL	P912-E1324	P912-E1324	1	f82r.26	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0920	P915-C227	f82r	BIOLOGICAL	P912-E1325	P912-E1326	2	f82r.26	NO	cheal · lchedar	AL | L+CHD+AR	Von der Entnahmestelle umsetzen zur Ziel- oder Anschlussstelle in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	CHD	Von der Entnahmestelle umsetzen zur Ziel- oder Anschlussstelle in den nächsten Lauf.
