page	locus	token_ordinal	surface	working_meaning_de	form_level	v68_clause_type	v68_action_license	v68_active_verb_occurrences	last_semantic_writer	last_semantic_artifact	semantic_change_chain	last_writer_evidence_de	position_assignment_writer_gdt	semantic_card_origin_gdt	semantic_origin_artifact	semantic_origin_label	v57_baseline_gloss_de	v57_debt_applicability	v57_debt_severity	v57_primary_class	v57_signals	v57_identity_signals	v57_action_signals	v57_specificity_open	v57_strict_card_debt	v57_strict_debt_categories	v57_low_or_exploratory_applies	v57_low_confidence_sources	live_rivals_de	global_v48_semantic_match	global_v48_prior_gloss_de	global_v48_source	global_v48_strength	global_v48_scope_state	bound_span_id	bound_span_role	bound_span_global_export_allowed	evidence_summary_de	historical_confirmation	relation_word_delta	position_id	reading_id	source_reading_id	v91_reading_id	v91_lexical_core_de	v91_context_realization_de	v91_repair_mode	v91_resolved_debt_atom	v91_lexical_score	v91_lexical_level	v91_context_score	v91_context_level	v91_semantic_scope	v91_semantic_applicability	v91_global_export_scope	v91_lexical_bound_span_ids	v91_unconditional_global_export_allowed	v91_historical_confirmation	v91_occurrence_bound_span_id	v91_occurrence_bound_span_role	v91_occurrence_bound_span_global_export_allowed	v91_audit_decision	v91_evidence_class	v91_open_semantic_slots	v91_component_global_export_allowed	v91_boundary_decision	v91_boundary_render_once_de	v91_local_context_hypothesis	v91_expected_left_surface
f86v3	f86v3.19	6	kchdy	heiß-trockene Anfangsstufe erreicht	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT689	V62_50_POSITION_REVISIONS.tsv	GDT684|GDT687|GDT689	gebundener dy-Schwestervergleich und Endpunkt-Dispatch	GDT689	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	heiß und trocken am Anfang des Grades, abgeschlossen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C2_STATE_WITHOUT_OBJECT	STATE_DRY|STATE_FINISHED|STATE_HOT|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	heiß und trocken am Anfang des Grades, abgeschlossen	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT689 zugewiesen; Kartenursprung GDT689; Signale STATE_DRY|STATE_FINISHED|STATE_HOT|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P368	kchdy#1	kchdy#1	kchdy#1	heiß-trockene Anfangsstufe erreicht	heiß-trockene Anfangsstufe erreicht	RETAIN_V83	NONE	66	W3_SOLID_WORKING_THEORY	66	W3_SOLID_WORKING_THEORY	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v3	f86v3.19	7	chol	trocken	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT685	V58_TARGET_POSITION_DEBT_DELTA.tsv	GDT684|GDT685	Zustandszellen-Dispatch und Entfernung generischer Ansatzkoepfe	GDT685	GDT685	experiments/yolo/gdt685_v58_ch_sh_t_ol_ansatz_dispatch/artifacts/V58_TARGET_POSITION_DEBT_DELTA.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	trocken; nominal trockenes Gut/Material	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	CRITICAL	D3_GENERIC_CARRIER	AMBIGUOUS_ALTERNATIVE|MATERIAL_ROLE|STATE_DRY	NONE	NONE	1	1	GENERIC_CARRIER	0	SUPERSEDED_OR_NONE	NONE	0	trocken; nominal trockenes Gut/Material	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT685 zugewiesen; Kartenursprung GDT685; Signale AMBIGUOUS_ALTERNATIVE|MATERIAL_ROLE|STATE_DRY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P369	chol#1	chol#1	chol#1	trocken	trocken	RETAIN_V83	NONE	69	W3_SOLID_WORKING_THEORY	69	W3_SOLID_WORKING_THEORY	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v3	f86v3.19	8	tchdy	kalt-trockene Anfangsstufe erreicht	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT689	V62_50_POSITION_REVISIONS.tsv	GDT684|GDT687|GDT689	gebundener dy-Schwestervergleich und Endpunkt-Dispatch	GDT689	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	kalt und trocken am Anfang des Grades, abgeschlossen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C2_STATE_WITHOUT_OBJECT	STATE_COLD|STATE_DRY|STATE_FINISHED|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	kalt und trocken am Anfang des Grades, abgeschlossen	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT689 zugewiesen; Kartenursprung GDT689; Signale STATE_COLD|STATE_DRY|STATE_FINISHED|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P370	tchdy#1	tchdy#1	tchdy#1	kalt-trockene Anfangsstufe erreicht	kalt-trockene Anfangsstufe erreicht	RETAIN_V83	NONE	54	W2_PROVISIONAL_WORKING	54	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v3	f86v3.19	9	dar	abgemessener Anteil I	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT693	AR-Kopf-Semantiktournament	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	abgemessene Fraktion I	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	abgemessene Fraktion I	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT693 zugewiesen; Kartenursprung GDT693; Signale MATERIAL_ROLE|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P371	dar#1	dar#1	dar#1	abgemessener Anteil I	abgemessener Anteil I	RETAIN_V83	NONE	61	W3_SOLID_WORKING_THEORY	61	W3_SOLID_WORKING_THEORY	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v3	f86v3.19	10	aiindy	drei fertig abgeteilte Teile	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT687	V60_95_POSITION_SCOPE_DISPATCH.tsv	GDT684|GDT687	vollstaendiger Action/Result/Boundary-Dispatch	GDT687	GDT687	experiments/yolo/gdt687_v60_dchey_y_dy_action_result_boundary_dispatch/artifacts/V60_95_POSITION_SCOPE_DISPATCH.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	drei Teile, fertig abgeteilt	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C2_STATE_WITHOUT_OBJECT	STATE_FINISHED|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	dy als selbständiger Befehl innerhalb des Wortes	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT687 zugewiesen; Kartenursprung GDT687; Signale STATE_FINISHED|VALUE_QUANTITY; Rivalen dy als selbständiger Befehl innerhalb des Wortes.	H0_NONE	0_GDT696_TO_GDT709	P372	aiindy#1	aiindy#1	aiindy#1	drei fertig abgeteilte Teile	drei fertig abgeteilte Teile	RETAIN_V83	NONE	40	W2_PROVISIONAL_WORKING	40	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v5	f86v5.2	1	losair	Anteil II des Holzpostens	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT694	V67_479_TOKEN_ZERO_FRACTION_READER.tsv	GDT684|GDT690|GDT694	Migration der restlichen Anteilslesungen	GDT694	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_479_TOKEN_ZERO_FRACTION_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	zweite Fraktion des Drogenholzpostens	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A2_IDENTITY_BEARING_ENTITY	IDENTITY_WOOD|MATERIAL_ROLE|VALUE_QUANTITY	IDENTITY_WOOD	NONE	0	0	NONE	0	SUPERSEDED_OR_NONE	Holzabsud mit Samenanteil II	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT694 zugewiesen; Kartenursprung GDT694; Signale IDENTITY_WOOD|MATERIAL_ROLE|VALUE_QUANTITY; Rivalen Holzabsud mit Samenanteil II.	H0_NONE	0_GDT696_TO_GDT709	P373	losair#1	losair#1	losair#1	Anteil II des Holzpostens	Anteil II des Holzpostens	RETAIN_V83	NONE	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v5	f86v5.2	2	yteody	fertige kalte Zubereitung	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT690	V63_479_TOKEN_NOUN_BINDING.tsv	GDT684|GDT687|GDT690	Nomenordinal-, Kopf- und Rivalenapparat	GDT690	GDT690	experiments/yolo/gdt690_noun_ordinal_provenance_main_apparatus/artifacts/V63_479_TOKEN_NOUN_BINDING.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	Eintrag/Bezug: kalte Zubereitung, abgeschlossen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	CRITICAL	D2_STRUCTURAL_OR_REGISTER_META	AMBIGUOUS_ALTERNATIVE|MATERIAL_ROLE|REGISTER_CONNECTIVE|STATE_COLD|STATE_FINISHED|STRUCTURAL_META	NONE	NONE	1	1	STRUCTURAL_META_CARD	0	SUPERSEDED_OR_NONE	NONE	0	Eintrag/Bezug: kalte Zubereitung, abgeschlossen	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT690 zugewiesen; Kartenursprung GDT690; Signale AMBIGUOUS_ALTERNATIVE|MATERIAL_ROLE|REGISTER_CONNECTIVE|STATE_COLD|STATE_FINISHED|STRUCTURAL_META; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P374	yteody#1	yteody#1	yteody#1	fertige kalte Zubereitung	fertige kalte Zubereitung	RETAIN_V83	NONE	44	W2_PROVISIONAL_WORKING	44	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v5	f86v5.2	3	qokar	heißer Drogenanteil I	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT693	AR-Kopf-Semantiktournament	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	heiße Drogenfraktion I	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_HOT|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	heißer Drogenauszug I	0	heiße Drogenfraktion I	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT693 zugewiesen; Kartenursprung GDT693; Signale MATERIAL_ROLE|STATE_HOT|VALUE_QUANTITY; Rivalen heißer Drogenauszug I.	H0_NONE	0_GDT696_TO_GDT709	P375	qokar#1	qokar#1	qokar#1	heißer Drogenanteil I	heißer Drogenanteil I	RETAIN_V83	NONE	52	W2_PROVISIONAL_WORKING	52	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v5	f86v5.2	4	shy	feucht am Anfang des Grades	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT647	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	feucht am Anfang des Grades	APPLIES_TO_CURRENT_GLOSS	MAJOR	C2_STATE_WITHOUT_OBJECT	STATE_WET|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	1	feucht am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT647; Signale STATE_WET|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P376	shy#1	shy#1	shy#1	feucht, Anfangsstufe	feucht, Anfangsstufe	DIRECT_STATE_CELL_NORMALIZATION	NONE	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v5	f86v5.2	5	qokar	heißer Drogenanteil I	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT693	AR-Kopf-Semantiktournament	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	heiße Drogenfraktion I	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_HOT|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	heißer Drogenauszug I	0	heiße Drogenfraktion I	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT693 zugewiesen; Kartenursprung GDT693; Signale MATERIAL_ROLE|STATE_HOT|VALUE_QUANTITY; Rivalen heißer Drogenauszug I.	H0_NONE	0_GDT696_TO_GDT709	P377	qokar#1	qokar#1	qokar#1	heißer Drogenanteil I	heißer Drogenanteil I	RETAIN_V83	NONE	52	W2_PROVISIONAL_WORKING	52	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v5	f86v5.2	6	shor	Blüte	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT690	V63_479_TOKEN_NOUN_BINDING.tsv	GDT684|GDT690	Nomenordinal-, Kopf- und Rivalenapparat	GDT690	GDT690	experiments/yolo/gdt690_noun_ordinal_provenance_main_apparatus/artifacts/V63_479_TOKEN_NOUN_BINDING.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	Blüten-/Fruchtstand; reproduktiver Teil	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A2_IDENTITY_BEARING_ENTITY	AMBIGUOUS_ALTERNATIVE|IDENTITY_FLOWER_FRUIT|VALUE_QUANTITY	IDENTITY_FLOWER_FRUIT	NONE	0	1	OPEN_TAXONOMY_OR_MATERIAL_ALTERNATIVE	0	SUPERSEDED_OR_NONE	NONE	0	Blüten-/Fruchtstand; reproduktiver Teil	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT690 zugewiesen; Kartenursprung GDT690; Signale AMBIGUOUS_ALTERNATIVE|IDENTITY_FLOWER_FRUIT|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P378	shor#1	shor#1	shor#1	Blüte	Blüte	RETAIN_V83	NONE	69	W3_SOLID_WORKING_THEORY	69	W3_SOLID_WORKING_THEORY	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v5	f86v5.2	7	qopchol	nimm getrockneten Pulverstoff	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT675	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	NEW_V50	nimm getrockneten Pulverstoff	APPLIES_TO_CURRENT_GLOSS	NONE	A1_LICENSED_OPERATION	ACT_TAKE|IDENTITY_POWDER|MATERIAL_ROLE|STATE_DRY	IDENTITY_POWDER	ACT_TAKE	0	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT675; Signale ACT_TAKE|IDENTITY_POWDER|MATERIAL_ROLE|STATE_DRY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P379	qopchol#1	qopchol#1	qopchol#1	nimm getrockneten Pulverstoff	nimm getrockneten Pulverstoff	RETAIN_V83	NONE	69	W3_SOLID_WORKING_THEORY	69	W3_SOLID_WORKING_THEORY	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v5	f86v5.2	8	tal	Rohstoffklasse I, kalt am Gradanfang	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT656	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	Rohstoffklasse I, kalt am Gradanfang	APPLIES_TO_CURRENT_GLOSS	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_COLD|VALUE_GRADE	NONE	NONE	1	1	RAW_CLASS_WITHOUT_IDENTITY	0	SUPERSEDED_OR_NONE	NONE	1	Rohstoffklasse I, kalt am Gradanfang	GDT656:NEW_EXACT_WHOLE	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT656; Signale MATERIAL_ROLE|STATE_COLD|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P380	tal#1	tal#1	tal#1	kaltes Material I, Anfangsstufe	kaltes Material I, Anfangsstufe	ATLAS_FAMILY_CORE	ROHSTOFF+KLASSENHAUPT	34	W1_WEAK_WORKING	34	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v5	f86v5.2	9	ol	Grundansatz	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT683	GDT683	experiments/yolo/gdt683_ol_semantic_debt_reconciliation/artifacts/V57_51_LINE_READER.tsv	V57_TARGET_OR_RENDER_REVISION	Grundansatz	APPLIES_TO_CURRENT_GLOSS	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT683; Signale MATERIAL_ROLE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P381	ol#1	ol#1	ol#V84_1	Ansatz	Ansatz	DROP_UNSUPPORTED_QUALIFIER	UNSUPPORTED_GRUND_QUALIFIER	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	NAMED_CONTEXT_ONLY	NONE	0	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f86v5	f86v5.2	10	ytol	kühle hiervon den Drogenstoff ab	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT666	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_NARROW_CARRIER	kühle hiervon den Drogenstoff ab	APPLIES_TO_CURRENT_GLOSS	MAJOR	B1_LICENSED_OPERATION_WITH_GENERIC_OBJECT	ACT_COOL|MATERIAL_ROLE|STATE_COLD	NONE	ACT_COOL	1	1	GENERIC_DRUG_HEAD	0	SUPERSEDED_OR_NONE	NONE	1	kühle hiervon den Drogenstoff ab	GDT666:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT666; Signale ACT_COOL|MATERIAL_ROLE|STATE_COLD; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P382	ytol#1	ytol#1	ytol#1	kühle hiervon den Drogenstoff ab	kühle hiervon den Drogenstoff ab	RETAIN_V83	NONE	40	W2_PROVISIONAL_WORKING	40	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
