work_order_serial	source_unified_serial	work_order_id	work_order_title_de	phase	execution_step	phase_step	source_unit	reading_unit_id	register	page	source_group_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status	assignment_status
W380	U766	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	2	2	M69_LEFT_28_SLOTS	f69v.24	ASTRO	f69v	A3:G130	A3_LEFT_RADIAL_SLOT_21	otchy	AR276	ASTRO_OWNER_VALUE_276	Radstelle A3_LEFT_RADIAL_SLOT_21: naechster Platz oder folgende Bedingung; lokaler Namensrest chy.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W381	U767	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	2	2	M69_LEFT_28_SLOTS	f69v.25	ASTRO	f69v	A3:G131	A3_LEFT_RADIAL_SLOT_22	okeey	AR278	ASTRO_OWNER_VALUE_278	Radstelle A3_LEFT_RADIAL_SLOT_22: in langer Stufe setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W382	U768	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	2	2	M69_LEFT_28_SLOTS	f69v.25	ASTRO	f69v	A3:G132	A3_LEFT_RADIAL_SLOT_22	dy	AR277	ASTRO_OWNER_VALUE_277	Radstelle A3_LEFT_RADIAL_SLOT_22: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W383	U769	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	2	2	M69_LEFT_28_SLOTS	f69v.26	ASTRO	f69v	A3:G133	A3_LEFT_RADIAL_SLOT_23	okey	AR280	ASTRO_OWNER_VALUE_280	Radstelle A3_LEFT_RADIAL_SLOT_23: in kurzer Stufe setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W384	U770	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	2	2	M69_LEFT_28_SLOTS	f69v.26	ASTRO	f69v	A3:G134	A3_LEFT_RADIAL_SLOT_23	d	AR279	ASTRO_OWNER_VALUE_279	A3_LEFT_RADIAL_SLOT_23: Festwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W385	U771	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	2	2	M69_LEFT_28_SLOTS	f69v.27	ASTRO	f69v	A3:G135	A3_LEFT_RADIAL_SLOT_24	okeod	AR281	ASTRO_OWNER_VALUE_281	Radstelle A3_LEFT_RADIAL_SLOT_24: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W386	U772	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	2	2	M69_LEFT_28_SLOTS	f69v.28	ASTRO	f69v	A3:G136	A3_LEFT_RADIAL_SLOT_25	okodchy	AR282	ASTRO_OWNER_VALUE_282	Radstelle A3_LEFT_RADIAL_SLOT_25: Diagrammposten setzen oder aktivieren; lokaler Namensrest odchy.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W387	U773	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	2	2	M69_LEFT_28_SLOTS	f69v.29	ASTRO	f69v	A3:G137	A3_LEFT_RADIAL_SLOT_26	okeody	AR283	ASTRO_OWNER_VALUE_283	Radstelle A3_LEFT_RADIAL_SLOT_26: Diagrammposten setzen oder aktivieren; lokaler Namensrest eody.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W388	U774	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	2	2	M69_LEFT_28_SLOTS	f69v.30	ASTRO	f69v	A3:G138	A3_LEFT_RADIAL_SLOT_27	okcheys	AR284	ASTRO_OWNER_VALUE_284	Radstelle A3_LEFT_RADIAL_SLOT_27: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/eys.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W389	U775	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	2	2	M69_LEFT_28_SLOTS	f69v.31	ASTRO	f69v	A3:G139	A3_LEFT_RADIAL_SLOT_28	oar	AR286	ASTRO_OWNER_VALUE_286	Radstelle A3_LEFT_RADIAL_SLOT_28: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W390	U776	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	2	2	M69_LEFT_28_SLOTS	f69v.31	ASTRO	f69v	A3:G140	A3_LEFT_RADIAL_SLOT_28	alys	AR285	ASTRO_OWNER_VALUE_285	Radstelle A3_LEFT_RADIAL_SLOT_28: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ys.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W391	U677	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G041	A3_MIDDLE_WHEEL_RING_TEXT	yka	AR346	ASTRO_OWNER_VALUE_346	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W392	U678	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G042	A3_MIDDLE_WHEEL_RING_TEXT	chol	AR332	ASTRO_OWNER_VALUE_332	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W393	U679	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G043	A3_MIDDLE_WHEEL_RING_TEXT	ykar	AR348	ASTRO_OWNER_VALUE_348	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W394	U680	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G044	A3_MIDDLE_WHEEL_RING_TEXT	dal	AR335	ASTRO_OWNER_VALUE_335	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W395	U681	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G045	A3_MIDDLE_WHEEL_RING_TEXT	ykady	AR347	ASTRO_OWNER_VALUE_347	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W396	U682	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G046	A3_MIDDLE_WHEEL_RING_TEXT	iokeeor	AR337	ASTRO_OWNER_VALUE_337	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W397	U683	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G047	A3_MIDDLE_WHEEL_RING_TEXT	cheey	AR327	ASTRO_OWNER_VALUE_327	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W398	U684	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G048	A3_MIDDLE_WHEEL_RING_TEXT	choly	AR333	ASTRO_OWNER_VALUE_333	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W399	U685	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G049	A3_MIDDLE_WHEEL_RING_TEXT	ykeeal	AR349	ASTRO_OWNER_VALUE_349	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W400	U686	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G050	A3_MIDDLE_WHEEL_RING_TEXT	cheo	AR328	ASTRO_OWNER_VALUE_328	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W401	U687	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G051	A3_MIDDLE_WHEEL_RING_TEXT	oaram	AR338	ASTRO_OWNER_VALUE_338	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o/am.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W402	U688	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G052	A3_MIDDLE_WHEEL_RING_TEXT	ockhy	AR339	ASTRO_OWNER_VALUE_339	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W403	U689	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G053	A3_MIDDLE_WHEEL_RING_TEXT	sheey	AR342	ASTRO_OWNER_VALUE_342	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W404	U690	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G054	A3_MIDDLE_WHEEL_RING_TEXT	aiin	AR322	ASTRO_OWNER_VALUE_322	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W405	U691	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G055	A3_MIDDLE_WHEEL_RING_TEXT	y	AR343	ASTRO_OWNER_VALUE_343	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W406	U692	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G056	A3_MIDDLE_WHEEL_RING_TEXT	daiial	AR334	ASTRO_OWNER_VALUE_334	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W407	U693	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G057	A3_MIDDLE_WHEEL_RING_TEXT	cheody	AR329	ASTRO_OWNER_VALUE_329	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert fest.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W408	U694	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G058	A3_MIDDLE_WHEEL_RING_TEXT	cheal	AR325	ASTRO_OWNER_VALUE_325	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W409	U695	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G059	A3_MIDDLE_WHEEL_RING_TEXT	yetey	AR345	ASTRO_OWNER_VALUE_345	A3_MIDDLE_WHEEL_RING_TEXT: ausgewählter Phasenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W410	U696	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G060	A3_MIDDLE_WHEEL_RING_TEXT	chear	AR326	ASTRO_OWNER_VALUE_326	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W411	U697	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G061	A3_MIDDLE_WHEEL_RING_TEXT	y	AR343	ASTRO_OWNER_VALUE_343	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W412	U698	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G062	A3_MIDDLE_WHEEL_RING_TEXT	dy	AR336	ASTRO_OWNER_VALUE_336	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W413	U699	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G063	A3_MIDDLE_WHEEL_RING_TEXT	ykey	AR351	ASTRO_OWNER_VALUE_351	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Klasse.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W414	U700	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G064	A3_MIDDLE_WHEEL_RING_TEXT	ch	AR324	ASTRO_OWNER_VALUE_324	A3_MIDDLE_WHEEL_RING_TEXT: Zustand.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W415	U701	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G065	A3_MIDDLE_WHEEL_RING_TEXT	y	AR343	ASTRO_OWNER_VALUE_343	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W416	U702	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G066	A3_MIDDLE_WHEEL_RING_TEXT	dy	AR336	ASTRO_OWNER_VALUE_336	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W417	U703	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G067	A3_MIDDLE_WHEEL_RING_TEXT	chol	AR332	ASTRO_OWNER_VALUE_332	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W418	U704	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G068	A3_MIDDLE_WHEEL_RING_TEXT	ykar	AR348	ASTRO_OWNER_VALUE_348	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W419	U705	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G069	A3_MIDDLE_WHEEL_RING_TEXT	ol	AR341	ASTRO_OWNER_VALUE_341	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W420	U706	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G070	A3_MIDDLE_WHEEL_RING_TEXT	y	AR343	ASTRO_OWNER_VALUE_343	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W421	U707	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G071	A3_MIDDLE_WHEEL_RING_TEXT	ykeeody	AR350	ASTRO_OWNER_VALUE_350	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest yk/ody.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W422	U708	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G072	A3_MIDDLE_WHEEL_RING_TEXT	chey	AR330	ASTRO_OWNER_VALUE_330	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W423	U709	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G073	A3_MIDDLE_WHEEL_RING_TEXT	dal	AR335	ASTRO_OWNER_VALUE_335	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W424	U710	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G074	A3_MIDDLE_WHEEL_RING_TEXT	ody	AR340	ASTRO_OWNER_VALUE_340	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten zuruecknehmen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W425	U711	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G075	A3_MIDDLE_WHEEL_RING_TEXT	airchy	AR323	ASTRO_OWNER_VALUE_323	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W426	U712	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G076	A3_MIDDLE_WHEEL_RING_TEXT	choky	AR331	ASTRO_OWNER_VALUE_331	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W427	U713	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G077	A3_MIDDLE_WHEEL_RING_TEXT	ychey	AR344	ASTRO_OWNER_VALUE_344	A3_MIDDLE_WHEEL_RING_TEXT: aktueller Ablesewert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W428	U714	D3_STORED_APPLICATION_THREE_WHEELS	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	WHEN	3	3	M69_MIDDLE_QUALITY	f69v.2	ASTRO	f69v	A3:G078	A3_MIDDLE_WHEEL_RING_TEXT	chey	AR330	ASTRO_OWNER_VALUE_330	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
