world	event	location	form	kind	E_object	R_object	E_second	R_second	E_before	R_before	E_after	R_after	E_status	R_status	state_values_differ	debts	assertion	alias_collision	physical_values_differ	beyond_target_introduction	row_status
R0037	25	f86v5.23:8	cheey	ACTION	f86v5.23:7	f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False			False	False	True	recorded
R0038	23	f86v5.23:7	qokar	MATERIAL	f86v5.23:7	f86v5.20:6			{}	"{""PHYSICAL:thermal"":""warm""}"	{}	"{""PHYSICAL:thermal"":""warm""}"	EXTERNAL_PORTION	RENAMED_EXISTING_PORTION	True			False	True	False	recorded
R0038	24	f86v5.23:7	qokar	PROCESSED_NOMINAL	f86v5.23:7	f86v5.20:6			{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	MATCH	True		PHYSICAL:thermal=warm	False	True	False	recorded
R0038	25	f86v5.23:8	cheey	ACTION	f86v5.23:7	f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False			False	False	True	recorded
R0039	23	f86v5.23:7	qokar	MATERIAL	f86v5.23:7	f86v5.20:6			{}	"{""PHYSICAL:thermal"":""warm""}"	{}	"{""PHYSICAL:thermal"":""warm""}"	EXTERNAL_PORTION	RENAMED_EXISTING_PORTION	True			False	True	False	recorded
R0039	24	f86v5.23:7	qokar	PROCESSED_NOMINAL	f86v5.23:7	f86v5.20:6			{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	MATCH	True		PHYSICAL:thermal=warm	False	True	False	recorded
R0039	25	f86v5.23:8	cheey	ACTION	f86v5.23:7	f86v5.20:6			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False			False	False	True	recorded
R0040	3	f93r.3:6	chody	MATERIAL	f93r.3:6	f93r.2:6			{}	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	{}	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	EXTERNAL_PORTION	RENAMED_EXISTING_PORTION	True			False	True	False	recorded
R0040	4	f93r.3:6	chody	PROCESSED_NOMINAL	f93r.3:6	f93r.2:6			{}	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	INITIAL_CONSTRAINT	MATCH	True		PHYSICAL:moisture=dry	False	True	False	recorded
R0040	8	f93r.5:2	chody	MATERIAL	f93r.3:6	f93r.2:6			"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	True	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0040	9	f93r.5:2	chody	PROCESSED_NOMINAL	f93r.3:6	f93r.2:6			"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	MATCH	MATCH	True		PHYSICAL:moisture=dry	False	False	True	recorded
R0040	26	f93r.11:5	sheo	MATERIAL	f93r.2:6	f93r.2:6			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	False	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0040	27	f93r.11:5	sheo	BARE_NOMINAL	f93r.2:6	f93r.2:6			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	MATCH	MATCH	False		CONSTITUTION:moisture=wet	False	False	True	recorded
R0040	28	f93r.12:1	qokor	ACTION	f93r.2:6	f93r.2:6			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	False	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	"{""axis"":""thermal"",""value"":""hot""}"	False	False	True	recorded
R0041	10	f93r.5:5	qokol	MATERIAL	f93r.5:5	f93r.4:5			{}	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	{}	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	EXTERNAL_PORTION	RENAMED_EXISTING_PORTION	True			False	True	False	recorded
R0041	11	f93r.5:5	qokol	PROCESSED_NOMINAL	f93r.5:5	f93r.4:5			{}	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	MATCH	True		PHYSICAL:thermal=warm	False	True	False	recorded
R0041	35	f93r.18:3	shody	MATERIAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	False	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0041	36	f93r.18:3	shody	PROCESSED_NOMINAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	MATCH	MATCH	False		PHYSICAL:moisture=wet	False	False	True	recorded
R0041	42	f93r.23:3	shody	MATERIAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	False	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0041	43	f93r.23:3	shody	PROCESSED_NOMINAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	MATCH	MATCH	False		PHYSICAL:moisture=wet	False	False	True	recorded
R0041	44	f93r.25:3	shody	MATERIAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	False	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0041	45	f93r.25:3	shody	PROCESSED_NOMINAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	MATCH	MATCH	False		PHYSICAL:moisture=wet	False	False	True	recorded
R0042	3	f93r.3:6	chody	MATERIAL	f93r.3:6	f93r.2:6			{}	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	{}	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	EXTERNAL_PORTION	RENAMED_EXISTING_PORTION	True			False	True	False	recorded
R0042	4	f93r.3:6	chody	PROCESSED_NOMINAL	f93r.3:6	f93r.2:6			{}	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	INITIAL_CONSTRAINT	MATCH	True		PHYSICAL:moisture=dry	False	True	False	recorded
R0042	8	f93r.5:2	chody	MATERIAL	f93r.3:6	f93r.2:6			"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	True	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0042	9	f93r.5:2	chody	PROCESSED_NOMINAL	f93r.3:6	f93r.2:6			"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	MATCH	MATCH	True		PHYSICAL:moisture=dry	False	False	True	recorded
R0042	26	f93r.11:5	sheo	MATERIAL	f93r.2:6	f93r.2:6			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	False	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0042	27	f93r.11:5	sheo	BARE_NOMINAL	f93r.2:6	f93r.2:6			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	MATCH	MATCH	False		CONSTITUTION:moisture=wet	False	False	True	recorded
R0042	28	f93r.12:1	qokor	ACTION	f93r.2:6	f93r.2:6			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	False	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	"{""axis"":""thermal"",""value"":""hot""}"	False	False	True	recorded
R0043	10	f93r.5:5	qokol	MATERIAL	f93r.5:5	f93r.4:5			{}	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	{}	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	EXTERNAL_PORTION	RENAMED_EXISTING_PORTION	True			False	True	False	recorded
R0043	11	f93r.5:5	qokol	PROCESSED_NOMINAL	f93r.5:5	f93r.4:5			{}	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	MATCH	True		PHYSICAL:thermal=warm	False	True	False	recorded
R0043	35	f93r.18:3	shody	MATERIAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	False	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0043	36	f93r.18:3	shody	PROCESSED_NOMINAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	MATCH	MATCH	False		PHYSICAL:moisture=wet	False	False	True	recorded
R0043	42	f93r.23:3	shody	MATERIAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	False	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0043	43	f93r.23:3	shody	PROCESSED_NOMINAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	MATCH	MATCH	False		PHYSICAL:moisture=wet	False	False	True	recorded
R0043	44	f93r.25:3	shody	MATERIAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	False	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0043	45	f93r.25:3	shody	PROCESSED_NOMINAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	MATCH	MATCH	False		PHYSICAL:moisture=wet	False	False	True	recorded
R0044	3	f93r.3:6	chody	MATERIAL	f93r.3:6	f93r.2:6			{}	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	{}	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	EXTERNAL_PORTION	RENAMED_EXISTING_PORTION	True			False	True	False	recorded
R0044	4	f93r.3:6	chody	PROCESSED_NOMINAL	f93r.3:6	f93r.2:6			{}	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	INITIAL_CONSTRAINT	MATCH	True		PHYSICAL:moisture=dry	False	True	False	recorded
R0044	8	f93r.5:2	chody	MATERIAL	f93r.3:6	f93r.2:6			"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	True	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0044	9	f93r.5:2	chody	PROCESSED_NOMINAL	f93r.3:6	f93r.2:6			"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	MATCH	MATCH	True		PHYSICAL:moisture=dry	False	False	True	recorded
R0044	26	f93r.11:5	sheo	MATERIAL	f93r.2:6	f93r.2:6			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	False	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0044	27	f93r.11:5	sheo	BARE_NOMINAL	f93r.2:6	f93r.2:6			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	MATCH	MATCH	False		CONSTITUTION:moisture=wet	False	False	True	recorded
R0044	28	f93r.12:1	qokor	ACTION	f93r.2:6	f93r.2:6			"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	False	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	"{""axis"":""thermal"",""value"":""hot""}"	False	False	True	recorded
R0045	10	f93r.5:5	qokol	MATERIAL	f93r.5:5	f93r.4:5			{}	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	{}	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	EXTERNAL_PORTION	RENAMED_EXISTING_PORTION	True			False	True	False	recorded
R0045	11	f93r.5:5	qokol	PROCESSED_NOMINAL	f93r.5:5	f93r.4:5			{}	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	MATCH	True		PHYSICAL:thermal=warm	False	True	False	recorded
R0045	35	f93r.18:3	shody	MATERIAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	False	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0045	36	f93r.18:3	shody	PROCESSED_NOMINAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	MATCH	MATCH	False		PHYSICAL:moisture=wet	False	False	True	recorded
R0045	42	f93r.23:3	shody	MATERIAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	False	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0045	43	f93r.23:3	shody	PROCESSED_NOMINAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	MATCH	MATCH	False		PHYSICAL:moisture=wet	False	False	True	recorded
R0045	44	f93r.25:3	shody	MATERIAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION	False	SAME_FORM_IDENTITY_ASSUMED		False	False	True	recorded
R0045	45	f93r.25:3	shody	PROCESSED_NOMINAL	f93r.4:5	f93r.4:5			"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	MATCH	MATCH	False		PHYSICAL:moisture=wet	False	False	True	recorded
