direct_pair	left_action	separator_focus	right_action	separated_recipe	direct_pair_reader_status	separated_factor_gate_status	separator_decision	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	ordered_literal_reading_de	direct_pair_promoted	surface_or_occurrence_prediction
OK>R	OK	EE	R	OK+EE+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-EE	NONE	NONE	SETZEN · GRAD II · MARKIEREN	NO	NO
OK>R	OK	EEE	R	OK+EEE+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-EEE	NONE	NONE	SETZEN · GRAD III · MARKIEREN	NO	NO
OK>R	OK	L	R	OK+L+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OK<-L	NONE	NONE	SETZEN · VERBINDUNG · MARKIEREN	NO	NO
OK>R	OK	OR	R	OK+OR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-OR	NONE	NONE	SETZEN · EINHEIT · MARKIEREN	NO	NO
OK>R	OK	Y	R	OK+Y+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-Y	NONE	NONE	SETZEN · POSTEN · MARKIEREN	NO	NO
OK>T	OK	AIIN	T	OK+AIIN+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-AIIN	NONE	NONE	SETZEN · WERT · EINSTELLEN	NO	NO
OK>T	OK	AIN	T	OK+AIN+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-AIN	NONE	NONE	SETZEN · ANTEIL · EINSTELLEN	NO	NO
OK>T	OK	AIR	T	OK+AIR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-AIR	NONE	NONE	SETZEN · BAHN · EINSTELLEN	NO	NO
OK>T	OK	AL	T	OK+AL+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:OK<-AL	NONE	NONE	SETZEN · ZIELORT · EINSTELLEN	NO	NO
OK>T	OK	AR	T	OK+AR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:OK<-AR	NONE	NONE	SETZEN · AUSGANG · EINSTELLEN	NO	NO
OK>T	OK	E	T	OK+E+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-E	NONE	NONE	SETZEN · GRAD I · EINSTELLEN	NO	NO
OK>T	OK	EE	T	OK+EE+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-EE	NONE	NONE	SETZEN · GRAD II · EINSTELLEN	NO	NO
OK>T	OK	EEE	T	OK+EEE+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-EEE	NONE	NONE	SETZEN · GRAD III · EINSTELLEN	NO	NO
OK>T	OK	L	T	OK+L+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-L	NONE	NONE	SETZEN · VERBINDUNG · EINSTELLEN	NO	NO
OK>T	OK	OR	T	OK+OR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-OR	NONE	NONE	SETZEN · EINHEIT · EINSTELLEN	NO	NO
OK>T	OK	Y	T	OK+Y+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-Y	NONE	NONE	SETZEN · POSTEN · EINSTELLEN	NO	NO
P>K	P	AIIN	K	P+AIIN+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-AIIN	NONE	NONE	EINSETZEN · WERT · GEBEN	NO	NO
P>K	P	AIN	K	P+AIN+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-AIN	NONE	NONE	EINSETZEN · ANTEIL · GEBEN	NO	NO
P>K	P	AIR	K	P+AIR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-AIR	NONE	NONE	EINSETZEN · BAHN · GEBEN	NO	NO
P>K	P	AL	K	P+AL+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AL	NONE	NONE	EINSETZEN · ZIELORT · GEBEN	NO	NO
P>K	P	AR	K	P+AR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AR	NONE	NONE	EINSETZEN · AUSGANG · GEBEN	NO	NO
P>K	P	E	K	P+E+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-E	NONE	NONE	EINSETZEN · GRAD I · GEBEN	NO	NO
P>K	P	EE	K	P+EE+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-EE	NONE	NONE	EINSETZEN · GRAD II · GEBEN	NO	NO
P>K	P	EEE	K	P+EEE+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-EEE	NONE	NONE	EINSETZEN · GRAD III · GEBEN	NO	NO
P>K	P	L	K	P+L+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-L	NONE	NONE	EINSETZEN · VERBINDUNG · GEBEN	NO	NO
P>K	P	OR	K	P+OR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-OR	NONE	NONE	EINSETZEN · EINHEIT · GEBEN	NO	NO
P>K	P	Y	K	P+Y+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y	NONE	NONE	EINSETZEN · POSTEN · GEBEN	NO	NO
P>OK	P	AIIN	OK	P+AIIN+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-AIIN	NONE	NONE	EINSETZEN · WERT · SETZEN	NO	NO
P>OK	P	AIN	OK	P+AIN+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-AIN	NONE	NONE	EINSETZEN · ANTEIL · SETZEN	NO	NO
P>OK	P	AIR	OK	P+AIR+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OK<-AIR	NONE	NONE	EINSETZEN · BAHN · SETZEN	NO	NO
P>OK	P	AL	OK	P+AL+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AL	NONE	NONE	EINSETZEN · ZIELORT · SETZEN	NO	NO
P>OK	P	AR	OK	P+AR+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AR	NONE	NONE	EINSETZEN · AUSGANG · SETZEN	NO	NO
P>OK	P	E	OK	P+E+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-E	NONE	NONE	EINSETZEN · GRAD I · SETZEN	NO	NO
P>OK	P	EE	OK	P+EE+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-EE	NONE	NONE	EINSETZEN · GRAD II · SETZEN	NO	NO
P>OK	P	EEE	OK	P+EEE+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-EEE	NONE	NONE	EINSETZEN · GRAD III · SETZEN	NO	NO
P>OK	P	L	OK	P+L+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OK<-L	NONE	NONE	EINSETZEN · VERBINDUNG · SETZEN	NO	NO
P>OK	P	OR	OK	P+OR+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-OR	NONE	NONE	EINSETZEN · EINHEIT · SETZEN	NO	NO
P>OK	P	Y	OK	P+Y+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y	NONE	NONE	EINSETZEN · POSTEN · SETZEN	NO	NO
P>P	P	AIIN	P	P+AIIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-AIIN	NONE	NONE	EINSETZEN · WERT · EINSETZEN	NO	NO
P>P	P	AIN	P	P+AIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-AIN	NONE	NONE	EINSETZEN · ANTEIL · EINSETZEN	NO	NO
P>P	P	AIR	P	P+AIR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-AIR	NONE	NONE	EINSETZEN · BAHN · EINSETZEN	NO	NO
P>P	P	AL	P	P+AL+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AL	NONE	NONE	EINSETZEN · ZIELORT · EINSETZEN	NO	NO
P>P	P	AR	P	P+AR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AR	NONE	NONE	EINSETZEN · AUSGANG · EINSETZEN	NO	NO
P>P	P	E	P	P+E+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-E	NONE	NONE	EINSETZEN · GRAD I · EINSETZEN	NO	NO
P>P	P	EE	P	P+EE+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-EE	NONE	NONE	EINSETZEN · GRAD II · EINSETZEN	NO	NO
P>P	P	EEE	P	P+EEE+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-EEE	NONE	NONE	EINSETZEN · GRAD III · EINSETZEN	NO	NO
P>P	P	L	P	P+L+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-L	NONE	NONE	EINSETZEN · VERBINDUNG · EINSETZEN	NO	NO
P>P	P	OR	P	P+OR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-OR	NONE	NONE	EINSETZEN · EINHEIT · EINSETZEN	NO	NO
P>P	P	Y	P	P+Y+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y	NONE	NONE	EINSETZEN · POSTEN · EINSETZEN	NO	NO
P>R	P	AIIN	R	P+AIIN+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-AIIN	NONE	NONE	EINSETZEN · WERT · MARKIEREN	NO	NO
P>R	P	AIN	R	P+AIN+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-AIN	NONE	NONE	EINSETZEN · ANTEIL · MARKIEREN	NO	NO
P>R	P	AIR	R	P+AIR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-AIR	NONE	NONE	EINSETZEN · BAHN · MARKIEREN	NO	NO
P>R	P	AL	R	P+AL+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AL	NONE	NONE	EINSETZEN · ZIELORT · MARKIEREN	NO	NO
P>R	P	AR	R	P+AR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AR	NONE	NONE	EINSETZEN · AUSGANG · MARKIEREN	NO	NO
P>R	P	E	R	P+E+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-E	NONE	NONE	EINSETZEN · GRAD I · MARKIEREN	NO	NO
P>R	P	EE	R	P+EE+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-EE	NONE	NONE	EINSETZEN · GRAD II · MARKIEREN	NO	NO
P>R	P	EEE	R	P+EEE+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-EEE	NONE	NONE	EINSETZEN · GRAD III · MARKIEREN	NO	NO
P>R	P	L	R	P+L+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-L	NONE	NONE	EINSETZEN · VERBINDUNG · MARKIEREN	NO	NO
P>R	P	OR	R	P+OR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-OR	NONE	NONE	EINSETZEN · EINHEIT · MARKIEREN	NO	NO
P>R	P	Y	R	P+Y+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y	NONE	NONE	EINSETZEN · POSTEN · MARKIEREN	NO	NO
P>S	P	AIIN	S	P+AIIN+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-AIIN	NONE	NONE	EINSETZEN · WERT · WÄHLEN	NO	NO
P>S	P	AIN	S	P+AIN+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-AIN	NONE	NONE	EINSETZEN · ANTEIL · WÄHLEN	NO	NO
P>S	P	AIR	S	P+AIR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-AIR	NONE	NONE	EINSETZEN · BAHN · WÄHLEN	NO	NO
P>S	P	AL	S	P+AL+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AL	NONE	NONE	EINSETZEN · ZIELORT · WÄHLEN	NO	NO
P>S	P	AR	S	P+AR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AR	NONE	NONE	EINSETZEN · AUSGANG · WÄHLEN	NO	NO
P>S	P	E	S	P+E+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-E	NONE	NONE	EINSETZEN · GRAD I · WÄHLEN	NO	NO
P>S	P	EE	S	P+EE+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-EE	NONE	NONE	EINSETZEN · GRAD II · WÄHLEN	NO	NO
P>S	P	EEE	S	P+EEE+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-EEE	NONE	NONE	EINSETZEN · GRAD III · WÄHLEN	NO	NO
P>S	P	L	S	P+L+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-L	NONE	NONE	EINSETZEN · VERBINDUNG · WÄHLEN	NO	NO
P>S	P	OR	S	P+OR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-OR	NONE	NONE	EINSETZEN · EINHEIT · WÄHLEN	NO	NO
P>S	P	Y	S	P+Y+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y	NONE	NONE	EINSETZEN · POSTEN · WÄHLEN	NO	NO
P>T	P	AIIN	T	P+AIIN+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-AIIN	NONE	NONE	EINSETZEN · WERT · EINSTELLEN	NO	NO
P>T	P	AIN	T	P+AIN+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-AIN	NONE	NONE	EINSETZEN · ANTEIL · EINSTELLEN	NO	NO
P>T	P	AIR	T	P+AIR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-AIR	NONE	NONE	EINSETZEN · BAHN · EINSTELLEN	NO	NO
P>T	P	AL	T	P+AL+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AL	NONE	NONE	EINSETZEN · ZIELORT · EINSTELLEN	NO	NO
P>T	P	AR	T	P+AR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AR	NONE	NONE	EINSETZEN · AUSGANG · EINSTELLEN	NO	NO
P>T	P	E	T	P+E+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-E	NONE	NONE	EINSETZEN · GRAD I · EINSTELLEN	NO	NO
P>T	P	EE	T	P+EE+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-EE	NONE	NONE	EINSETZEN · GRAD II · EINSTELLEN	NO	NO
P>T	P	EEE	T	P+EEE+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-EEE	NONE	NONE	EINSETZEN · GRAD III · EINSTELLEN	NO	NO
P>T	P	L	T	P+L+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-L	NONE	NONE	EINSETZEN · VERBINDUNG · EINSTELLEN	NO	NO
P>T	P	OR	T	P+OR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-OR	NONE	NONE	EINSETZEN · EINHEIT · EINSTELLEN	NO	NO
P>T	P	Y	T	P+Y+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y	NONE	NONE	EINSETZEN · POSTEN · EINSTELLEN	NO	NO
R>K	R	AIIN	K	R+AIIN+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-AIIN	NONE	NONE	MARKIEREN · WERT · GEBEN	NO	NO
R>K	R	AIN	K	R+AIN+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-AIN	NONE	NONE	MARKIEREN · ANTEIL · GEBEN	NO	NO
R>K	R	AIR	K	R+AIR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-AIR	NONE	NONE	MARKIEREN · BAHN · GEBEN	NO	NO
R>K	R	AL	K	R+AL+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:R<-AL	NONE	NONE	MARKIEREN · ZIELORT · GEBEN	NO	NO
R>K	R	AR	K	R+AR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:R<-AR	NONE	NONE	MARKIEREN · AUSGANG · GEBEN	NO	NO
R>K	R	E	K	R+E+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-E	NONE	NONE	MARKIEREN · GRAD I · GEBEN	NO	NO
R>K	R	EE	K	R+EE+K	STOP_UNLICENSED	FACTOR_AMBER_LOCAL_APPENDIX	SEPARATED_CHAIN_AMBER	NEAREST_HEAD_LEFT_TIE	NONE	FOCUS:R<-EE	NONE	MARKIEREN · GRAD II · GEBEN	NO	NO
R>K	R	EEE	K	R+EEE+K	STOP_UNLICENSED	STOP__UNLICENSED_FACTOR	SEPARATED_CHAIN_STILL_STOPPED	NEAREST_HEAD_LEFT_TIE	NONE	NONE	FOCUS:R<-EEE	MARKIEREN · GRAD III · GEBEN	NO	NO
R>K	R	L	K	R+L+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-L	NONE	NONE	MARKIEREN · VERBINDUNG · GEBEN	NO	NO
R>K	R	OR	K	R+OR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-OR	NONE	NONE	MARKIEREN · EINHEIT · GEBEN	NO	NO
R>K	R	Y	K	R+Y+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-Y	NONE	NONE	MARKIEREN · POSTEN · GEBEN	NO	NO
R>OK	R	AIIN	OK	R+AIIN+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-AIIN	NONE	NONE	MARKIEREN · WERT · SETZEN	NO	NO
R>OK	R	AIN	OK	R+AIN+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-AIN	NONE	NONE	MARKIEREN · ANTEIL · SETZEN	NO	NO
R>OK	R	AIR	OK	R+AIR+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OK<-AIR	NONE	NONE	MARKIEREN · BAHN · SETZEN	NO	NO
R>OK	R	AL	OK	R+AL+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:R<-AL	NONE	NONE	MARKIEREN · ZIELORT · SETZEN	NO	NO
R>OK	R	AR	OK	R+AR+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:R<-AR	NONE	NONE	MARKIEREN · AUSGANG · SETZEN	NO	NO
R>OK	R	E	OK	R+E+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-E	NONE	NONE	MARKIEREN · GRAD I · SETZEN	NO	NO
R>OK	R	EE	OK	R+EE+OK	STOP_UNLICENSED	FACTOR_AMBER_LOCAL_APPENDIX	SEPARATED_CHAIN_AMBER	NEAREST_HEAD_LEFT_TIE	NONE	FOCUS:R<-EE	NONE	MARKIEREN · GRAD II · SETZEN	NO	NO
