audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G648-A02-009	2	sheor	f108v	f108v.37	S	B	3	2	MEDIAL	sain	sheey	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam	sain sheor sheey sheckhey qokey okey shey lkain she y qokain dalam	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	6	5	[sain:?] | [sheor:?] | feucht am Ende des Grades | [sheckhey:?] | heiß in der Mitte des Grades | heißer Ansatz in der Mitte des Grades | feucht in der Mitte des Grades | [lkain:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dalam:?]	[sain:?] | feuchter Drogenteil | feucht am Ende des Grades | [sheckhey:?] | heiß in der Mitte des Grades | heißer Ansatz in der Mitte des Grades | feucht in der Mitte des Grades | [lkain:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dalam:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-010	2	sheor	f111r	f111r.25	S	B	3	2	MEDIAL	so	okeedy	so sheor okeedy oteeey qokeey qokeeo s chedar alal oy oxar aiin odaiin chody	so sheor okeedy oteeey qokeey qokeeos chedar alal oikhy oxar aiin odaiin chody	so shear okee y oteeey qokeey qokeeo s che ar alal oy oxar aiin odaiin chod	READER_VARIANT	0	0	[sheor:?]	feuchter Drogenteil	4	2	[so:?] | [sheor:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [oteeey:?] | heiß am Ende des Grades | heißer Ansatz, Bindungsstufe II | [s:?] | [chedar:?] | [alal:?] | [oy:?] | [oxar:?] | Menge III | [odaiin:?] | [chody:?]	[so:?] | feuchter Drogenteil | heißer Ansatz am Ende des Grades, abgeschlossen | [oteeey:?] | heiß am Ende des Grades | heißer Ansatz, Bindungsstufe II | [s:?] | [chedar:?] | [alal:?] | [oy:?] | [oxar:?] | Menge III | [odaiin:?] | [chody:?]	0	READER_VARIANT_WARNING
G648-A02-011	2	sheor	f112r	f112r.43	S	B	3	10	MEDIAL	yteeey	oteeg	yteeo r aiin okar opor aiin ycheedy qeedar yteeey sheor oteeg	yteeo raiin okar opor aiin ycheedy qeedar yteeey sheor oteeg	yteeo r aiin okar opor aiin y cheedy qeedar yteeey eor oteeey	READER_VARIANT	0	0	[sheor:?]	feuchter Drogenteil	2	1	[yteeo:?] | [r:?] | Menge III | [okar:?] | [opor:?] | Menge III | [ycheedy:?] | [qeedar:?] | [yteeey:?] | [sheor:?] | [oteeg:?]	[yteeo:?] | [r:?] | Menge III | [okar:?] | [opor:?] | Menge III | [ycheedy:?] | [qeedar:?] | [yteeey:?] | feuchter Drogenteil | [oteeg:?]	0	READER_VARIANT_WARNING
G648-A02-012	2	sheor	f113r	f113r.22	S	B	3	8	MEDIAL	chokain	qokchy	tchoar sheeodaiin chkaiin otchod okchedy qokaiin chokain sheor qokchy qopam	tchoar sheeodaiin chkaiin otchod okchedy qokaiin chokain sheor qokchy qopam	tchoar sheeodaiin chkaiin otchod okchedy qokaiin chotain sheor qokchy qopam	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	4	4	[tchoar:?] | [sheeodaiin:?] | heiß-trocken, Grad III | [otchod:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad III | [chokain:?] | [sheor:?] | heiß und trocken am Anfang des Grades | [qopam:?]	[tchoar:?] | [sheeodaiin:?] | heiß-trocken, Grad III | [otchod:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad III | [chokain:?] | feuchter Drogenteil | heiß und trocken am Anfang des Grades | [qopam:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-013	2	sheor	f113r	f113r.38	S	B	3	2	MEDIAL	daiin	qoteey	daiin sheor qoteey daiin okchedy sheos aiin	daiin sheor qoteey daiin okchedy sheos aiin	daiin sheor qoteey aiin okched y sheos aiin	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	5	3	Grad-/Maßwert III | [sheor:?] | kalt am Ende des Grades | Grad-/Maßwert III | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [sheos:?] | Menge III	Grad-/Maßwert III | feuchter Drogenteil | kalt am Ende des Grades | Grad-/Maßwert III | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [sheos:?] | Menge III	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-014	2	sheor	f17v	f17v.21	H	A	1	2	MEDIAL	oal	sholor	oal sheor sholor or shecthy cpheor daiin	oal sheor sholor or shecthy cpheor daiin	oal sheor sholor or shecthy cpheor daiin	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	3	2	[oal:?] | [sheor:?] | [sholor:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | [cpheor:?] | Menge/Portion III	[oal:?] | feuchter Drogenteil | [sholor:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | [cpheor:?] | Menge/Portion III	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-015	2	sheor	f32r	f32r.2	H	A	1	3	MEDIAL	okchor	ckhy	okor okchor sheor ckhy dal dshodar qotchol	okor okchor sheor ckhy dal dshodar qotchol	okor okchor sheor ckhy dal dshodar qotchol	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	1	1	[okor:?] | [okchor:?] | [sheor:?] | [ckhy:?] | [dal:?] | [dshodar:?] | Material: kalt und trocken	[okor:?] | [okchor:?] | feuchter Drogenteil | [ckhy:?] | [dal:?] | [dshodar:?] | Material: kalt und trocken	0	OPAQUE_OR_SHORT_CONTEXT
G648-A02-016	2	sheor	f37r	f37r.8	H	A	1	7	MEDIAL	shor	dar	koiin chorody qokaiin ory otal shor sheor dar	koiin chorody qokaiin shory otal shor sheor dar	toiin chorody qokaiin ory otal shor sheor dar	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	3	3	[koiin:?] | [chorody:?] | heiß, Grad III | [ory:?] | Ansatz aus kaltem Rohstoff, Form I | Blüten-/Fruchtstand; reproduktiver Teil | [sheor:?] | [dar:?]	[koiin:?] | [chorody:?] | heiß, Grad III | [ory:?] | Ansatz aus kaltem Rohstoff, Form I | Blüten-/Fruchtstand; reproduktiver Teil | feuchter Drogenteil | [dar:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-017	2	sheor	f42r	f42r.16	H	A	1	2	MEDIAL	pydaiin	shaiin	pydaiin sheor shaiin tsh olchy sholy	pydaiin sheor shaiin tsh olcha sholy	pydaiin sheor shaiin tsh olchy sholy	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	1	1	[pydaiin:?] | [sheor:?] | feucht, Grad III | [tsh:?] | [olchy:?] | [sholy:?]	[pydaiin:?] | feuchter Drogenteil | feucht, Grad III | [tsh:?] | [olchy:?] | [sholy:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A02-018	2	sheor	f49r	f49r.14	H	A	1	4	MEDIAL	shor	otol	qo shoqoky shor sheor otol daiin	qo shoqoky shor sheor otol daiin	qo shoqoky shor sheos otol daiin	READER_VARIANT	0	0	[sheor:?]	feuchter Drogenteil	3	3	[qo:?] | [shoqoky:?] | Blüten-/Fruchtstand; reproduktiver Teil | [sheor:?] | kaltes Zubereitungsgut | Qualitätsgrad III	[qo:?] | [shoqoky:?] | Blüten-/Fruchtstand; reproduktiver Teil | feuchter Drogenteil | kaltes Zubereitungsgut | Qualitätsgrad III	0	READER_VARIANT_WARNING
G648-A02-019	2	sheor	f49r	f49r.18	H	A	1	1	INITIAL	<BOS>	cheol	sheor cheol od cho dcheeey qot chotchy	sheor cheol od cho dcheeey qotchotchy	sheor cheol od cho dcheeey qotchotchy	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	1	1	[sheor:?] | trockener Drogenstoff | [od:?] | [cho:?] | [dcheeey:?] | [qot:?] | [chotchy:?]	feuchter Drogenteil | trockener Drogenstoff | [od:?] | [cho:?] | [dcheeey:?] | [qot:?] | [chotchy:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A02-020	2	sheor	f49r	f49r.5	H	A	1	2	MEDIAL	chor	chey	chor sheor chey teey qotan	chor sheor chey teey qotan	chor sheor chey teey qotan	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	4	4	Pflanzen-/Reproduktionsteil | [sheor:?] | trocken in der Mitte des Grades | kalt am Ende des Grades | kalt im qo-Rahmen, Grad I	Pflanzen-/Reproduktionsteil | feuchter Drogenteil | trocken in der Mitte des Grades | kalt am Ende des Grades | kalt im qo-Rahmen, Grad I	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-021	2	sheor	f4r	f4r.11	H	A	1	2	MEDIAL	qotchoiin	qoty	qotchoiin sheor qoty	qotchoiin sheyr qoty	qotchoiin she r qot	READER_VARIANT	0	0	[sheor:?]	feuchter Drogenteil	1	0	[qotchoiin:?] | [sheor:?] | kalt am Anfang des Grades	[qotchoiin:?] | feuchter Drogenteil | kalt am Anfang des Grades	0	READER_VARIANT_WARNING
G648-A02-022	2	sheor	f66r	f66r.64	T	B	5	9	MEDIAL	lor	cheal	dalcheeeky sheol dairody chekchy shed ykesho l lor sheor cheal	dalcheeeky sheol dairody chekchy shed ykesheo l lor sheor cheyl	dalcheeeky sheol dairody chekchy shed ytesho l lor sheor che l	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	2	2	[dalcheeeky:?] | feuchtes Material | [dairody:?] | [chekchy:?] | [shed:?] | [ykesho:?] | [l:?] | Holzportion | [sheor:?] | [cheal:?]	[dalcheeeky:?] | feuchtes Material | [dairody:?] | [chekchy:?] | [shed:?] | [ykesho:?] | [l:?] | Holzportion | feuchter Drogenteil | [cheal:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-023	2	sheor	f66r	f66r.75	T	B	5	2	MEDIAL	tcheo	oteody	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy rol	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	4	2	[tcheo:?] | [sheor:?] | [oteody:?] | [lpchees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ar:?] | [alkey:?] | kalter Ansatz in der Mitte des Grades | [ltsholy:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[tcheo:?] | feuchter Drogenteil | [oteody:?] | [lpchees:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ar:?] | [alkey:?] | kalter Ansatz in der Mitte des Grades | [ltsholy:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-024	2	sheor	f6r	f6r.4	H	A	1	4	MEDIAL	s	choy	dar cho s sheor choy otcham yaiir chy	dar cho s sheor chocthy otcham yaiir chy	dar chos sheor choy otcham yaiir chy	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	1	1	[dar:?] | [cho:?] | [s:?] | [sheor:?] | [choy:?] | [otcham:?] | [yaiir:?] | trocken am Anfang des Grades	[dar:?] | [cho:?] | [s:?] | feuchter Drogenteil | [choy:?] | [otcham:?] | [yaiir:?] | trocken am Anfang des Grades	0	OPAQUE_OR_SHORT_CONTEXT
G648-A02-025	2	sheor	f76v	f76v.6	B	B	2	6	MEDIAL	chckhey	aiin	qotees olkeey okeedy qoeeedy chckhey sheor aiin otar cheedy lchedy	qotees olkeey okeedy qoeeedy chckhey sheor aiin otar cheedy lchedy	qotees olkeey okeedy qoeeed chckhey sheor aiin ot r cheed lchedy	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	4	3	[qotees:?] | [olkeey:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [qoeeedy:?] | [chckhey:?] | [sheor:?] | Menge III | [otar:?] | trocken am Ende des Grades, abgeschlossen | getrocknetes Drogenholz	[qotees:?] | [olkeey:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [qoeeedy:?] | [chckhey:?] | feuchter Drogenteil | Menge III | [otar:?] | trocken am Ende des Grades, abgeschlossen | getrocknetes Drogenholz	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-026	2	sheor	f76v	f76v.9	B	B	2	1	INITIAL	<BOS>	chey	sheor chey ral cheey r al cheedy	sheor chey ral cheey r al cheedy	sheor chey ral cheey r al cheedy	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	4	4	[sheor:?] | trocken in der Mitte des Grades | Wurzelrohstoff I | trocken am Ende des Grades | [r:?] | [al:?] | trocken am Ende des Grades, abgeschlossen	feuchter Drogenteil | trocken in der Mitte des Grades | Wurzelrohstoff I | trocken am Ende des Grades | [r:?] | [al:?] | trocken am Ende des Grades, abgeschlossen	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-027	2	sheor	f77v	f77v.26	B	B	2	4	MEDIAL	rchy	qokedy	dairol shedy rchy sheor qokedy qoky chckhy qokchy ldol	dairol shedy rchy sheor qokedy qoky chckhy qokchy ldol	dairol shedy r chy sheor qoke y qoky chckhy qokchy ld l	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	5	3	[dairol:?] | feucht in der Mitte des Grades, abgeschlossen | Wurzel/Wurzeldroge, trockene Grundform | [sheor:?] | heiß in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [chckhy:?] | heiß und trocken am Anfang des Grades | [ldol:?]	[dairol:?] | feucht in der Mitte des Grades, abgeschlossen | Wurzel/Wurzeldroge, trockene Grundform | feuchter Drogenteil | heiß in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [chckhy:?] | heiß und trocken am Anfang des Grades | [ldol:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-028	2	sheor	f77v	f77v.28	B	B	2	5	MEDIAL	ol	olchdy	ychedy qokedy qoked ol sheor olchdy	ychedy qokedy qoked olsheor olchdy	yche y qoke y qoked ol sheor olch y	READER_VARIANT	0	0	[sheor:?]	feuchter Drogenteil	2	0	[ychedy:?] | heiß in der Mitte des Grades, abgeschlossen | [qoked:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheor:?] | [olchdy:?]	[ychedy:?] | heiß in der Mitte des Grades, abgeschlossen | [qoked:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feuchter Drogenteil | [olchdy:?]	0	READER_VARIANT_WARNING
G648-A02-029	2	sheor	f78r	f78r.23	B	B	2	2	MEDIAL	sain	olkchdy	sain sheor olkchdy roiin okeedy	sain sheor ol kchdy roiin okeedy	sain sheor ol kee y roiin okee y	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	2	1	[sain:?] | [sheor:?] | [olkchdy:?] | Wurzel/Wurzeldrogezubereitung, Form III | heißer Ansatz am Ende des Grades, abgeschlossen	[sain:?] | feuchter Drogenteil | [olkchdy:?] | Wurzel/Wurzeldrogezubereitung, Form III | heißer Ansatz am Ende des Grades, abgeschlossen	0	OPAQUE_OR_SHORT_CONTEXT
G648-A02-030	2	sheor	f78v	f78v.12	B	B	2	1	INITIAL	<BOS>	ol	sheor ol qokaiin shckhy otaly qolsheey qokal sain	sheor ol qokaiin shckhy otaly qolsheey qokal sain	sheor ol qokaiin shckhy otaly qolsheey qokal sain	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	3	2	[sheor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | [shckhy:?] | [otaly:?] | [qolsheey:?] | heiße Substanz | [sain:?]	feuchter Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | [shckhy:?] | [otaly:?] | [qolsheey:?] | heiße Substanz | [sain:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-031	2	sheor	f79v	f79v.34	B	B	2	8	MEDIAL	otain	oly	ykeeey qokeey lshey qoky tchedy orsheedy otain sheor oly	ykeeey qokeey lshey qoky tchedy orsheedy otain sheor oly	ykeeey qokeey lshey qokytchedy orshee y otain sheor oly	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	5	3	[ykeeey:?] | heiß am Ende des Grades | eingeweichtes Drogenholz, Form I | heiß am Anfang des Grades | kalt und trocken in der Mitte des Grades, abgeschlossen | [orsheedy:?] | kalt im Zubereitungsrahmen, Grad II | [sheor:?] | [oly:?]	[ykeeey:?] | heiß am Ende des Grades | eingeweichtes Drogenholz, Form I | heiß am Anfang des Grades | kalt und trocken in der Mitte des Grades, abgeschlossen | [orsheedy:?] | kalt im Zubereitungsrahmen, Grad II | feuchter Drogenteil | [oly:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-032	2	sheor	f80r	f80r.50	B	B	2	6	MEDIAL	okaiiin	tchey	lol chey saiin shety okaiiin sheor tchey lkaiin okainy	lol chey saiin shety okaiiin sheor tchey lkaiin okainy	lol chey saiin shety okaiiin sheor tchey lkeiiin okainy	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	5	5	Holzstoff | trocken in der Mitte des Grades | Samen/Saatgut, Typ/Charge III | [shety:?] | heiß im Zubereitungsrahmen, Grad IV | [sheor:?] | kalt und trocken in der Mitte des Grades | [lkaiin:?] | [okainy:?]	Holzstoff | trocken in der Mitte des Grades | Samen/Saatgut, Typ/Charge III | [shety:?] | heiß im Zubereitungsrahmen, Grad IV | feuchter Drogenteil | kalt und trocken in der Mitte des Grades | [lkaiin:?] | [okainy:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-033	2	sheor	f80v	f80v.36	B	B	2	3	MEDIAL	okain	ol	soin okain sheor ol shey daly olshedy olal shedy lchy	soin okain sheor ol shey daly olshedy olal shedy lchy	soin okain sheor l shey daly olshedy olal shedy lchy	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	5	4	[soin:?] | heiß im Zubereitungsrahmen, Grad II | [sheor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades | [daly:?] | [olshedy:?] | [olal:?] | feucht in der Mitte des Grades, abgeschlossen | Drogenholz, trockene Grundform	[soin:?] | heiß im Zubereitungsrahmen, Grad II | feuchter Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades | [daly:?] | [olshedy:?] | [olal:?] | feucht in der Mitte des Grades, abgeschlossen | Drogenholz, trockene Grundform	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-034	2	sheor	f81r	f81r.26	B	B	2	5	MEDIAL	qol	shedy	pchedy qokey oteol qol sheor shedy qcthdys	pchedy qokey oteol qol sheor shedy qcthdys	pchedy qokey oteol qol shear shedy qcthdys	READER_VARIANT	0	0	[sheor:?]	feuchter Drogenteil	3	3	getrocknetes Pulver | heiß in der Mitte des Grades | [oteol:?] | [qol:?] | [sheor:?] | feucht in der Mitte des Grades, abgeschlossen | [qcthdys:?]	getrocknetes Pulver | heiß in der Mitte des Grades | [oteol:?] | [qol:?] | feuchter Drogenteil | feucht in der Mitte des Grades, abgeschlossen | [qcthdys:?]	0	READER_VARIANT_WARNING
G648-A02-035	2	sheor	f88r	f88r.7	P	A	1	5	MEDIAL	dory	sholfchor	dorsheoy ctheol qockhey dory sheor sholfchor dal chcthol	dorsheoy ctheol qockhey dory sheor sholfchor dal chckhod	doreoy ctheol qockhey dory sheor sholfchor dal chcthol	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	1	1	[dorsheoy:?] | [ctheol:?] | [qockhey:?] | abgemessene Portion | [sheor:?] | [sholfchor:?] | [dal:?] | [chcthol:?]	[dorsheoy:?] | [ctheol:?] | [qockhey:?] | abgemessene Portion | feuchter Drogenteil | [sholfchor:?] | [dal:?] | [chcthol:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A02-036	2	sheor	f88v	f88v.24	P	A	1	2	MEDIAL	daiin	sheedy	daiin sheor sheedy daiin shoy qokeody doy dair	daiin sheor sheedy daiin shoikhy qokeody doikhy dair	daiin sheor sheedy daiin shoy qokeo y doy dair	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	3	3	Grad-/Maßwert III | [sheor:?] | feucht am Ende des Grades, abgeschlossen | Grad-/Maßwert III | [shoy:?] | [qokeody:?] | [doy:?] | [dair:?]	Grad-/Maßwert III | feuchter Drogenteil | feucht am Ende des Grades, abgeschlossen | Grad-/Maßwert III | [shoy:?] | [qokeody:?] | [doy:?] | [dair:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-037	2	sheor	f88v	f88v.25	P	A	1	2	MEDIAL	ykeey	tos	ykeey sheor tos checkhy dain cheos cheockhy saldy	ykeey sheor tos checkhy dain cheos cheockhy raldy	ykeey sheor tos checkhy dain cheos cheockhy saldy	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	1	1	[ykeey:?] | [sheor:?] | [tos:?] | [checkhy:?] | Grad-/Maßwert II | [cheos:?] | [cheockhy:?] | [saldy:?]	[ykeey:?] | feuchter Drogenteil | [tos:?] | [checkhy:?] | Grad-/Maßwert II | [cheos:?] | [cheockhy:?] | [saldy:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A02-038	2	sheor	f89v1	f89v1.10	P	A	1	2	MEDIAL	tor	cheeor	tor sheor cheeor cthey qokol daiin chekal dals chear qotam	tor sheor cheor cthey qokol daiin chekal dal s chear qotam	tor sheor cheeor cthey qokol aiin chekal dals chear qotam	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	3	2	[tor:?] | [sheor:?] | [cheeor:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qokol:?] | Qualitätsgrad III | [chekal:?] | [dals:?] | trockene Fraktion I | [qotam:?]	[tor:?] | feuchter Drogenteil | [cheeor:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qokol:?] | Qualitätsgrad III | [chekal:?] | [dals:?] | trockene Fraktion I | [qotam:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-039	2	sheor	f90r1	f90r1.2	H	A	1	3	MEDIAL	tor	qotchor	yshol tor sheor qotchor qoky darala	yshol tor sheor qotchor qoky darala	yshol tor sheor qotchor qoky darala	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	2	2	[yshol:?] | [tor:?] | [sheor:?] | kalt-trockene Drogenportion | heiß am Anfang des Grades | [darala:?]	[yshol:?] | [tor:?] | feuchter Drogenteil | kalt-trockene Drogenportion | heiß am Anfang des Grades | [darala:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A02-040	2	sheor	f96r	f96r.5	H	A	1	5	MEDIAL	tol	qokeol	daiin chodaiin cthey tol sheor qokeol okol	daiin chodaiin cthey tol sheor qokeol okol	daiin chodaiin cthey tol sheor qokeol okol	ALL_THREE_EXACT	1	1	[sheor:?]	feuchter Drogenteil	3	3	Grad-/Maßwert III | [chodaiin:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | kalt; nominal kaltes Gut/Material | [sheor:?] | [qokeol:?] | [okol:?]	Grad-/Maßwert III | [chodaiin:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | kalt; nominal kaltes Gut/Material | feuchter Drogenteil | [qokeol:?] | [okol:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A03-001	3	keol	f108r	f108r.31	S	B	3	1	INITIAL	<BOS>	sheody	keol sheody qokedy qokeedy qokoy qoiiedy otedy qokedy qokedy qokal	keol sheody qokedy qokeedy qokoy qotedy otedy qokedy qokedy qokal	keol sheody qokedy qokeedy qokoy qoiiedy otedy qoke y qokedy qokal	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	6	5	[keol:?] | [sheody:?] | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qokoy:?] | [qoiiedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiße Substanz	heißer Drogenstoff | [sheody:?] | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qokoy:?] | [qoiiedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiße Substanz	0	CLEAN_CONTEXT_COMPATIBLE
G648-A03-002	3	keol	f108r	f108r.48	S	B	3	5	MEDIAL	okeol	dain	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	pcheedy qokeol okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	pcheedy qokeo l okeol keol dain ar otedy qoke y qokee y qokeedy lchdy	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	6	4	[pcheedy:?] | [qokeo:?] | [l:?] | [okeol:?] | [keol:?] | Qualitätsgrad II | [ar:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Drogenholz, getrocknete Kurz-/Kompaktform	[pcheedy:?] | [qokeo:?] | [l:?] | [okeol:?] | heißer Drogenstoff | Qualitätsgrad II | [ar:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Drogenholz, getrocknete Kurz-/Kompaktform	0	CLEAN_CONTEXT_COMPATIBLE
G648-A03-003	3	keol	f108v	f108v.30	S	B	3	3	MEDIAL	qokeoy	chokeol	polshedaiin qokeoy keol chokeol qotedy qoteedy dar raiin shedy qotain oteedy	pol shedaiin qokeoy keol chokeol qotedy qoteedy dar raiin shedy qotain oteedy	polshedaiin qokeoy keol chokeol qote y qoteedy dar raiin shed qotain oteedy	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	6	4	[polshedaiin:?] | [qokeoy:?] | [keol:?] | [chokeol:?] | kalt in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [dar:?] | Wurzel, Typ/Charge III | feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | kalter Ansatz am Ende des Grades, abgeschlossen	[polshedaiin:?] | [qokeoy:?] | heißer Drogenstoff | [chokeol:?] | kalt in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [dar:?] | Wurzel, Typ/Charge III | feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | kalter Ansatz am Ende des Grades, abgeschlossen	0	CLEAN_CONTEXT_COMPATIBLE
