held_form_id	source_shared_id	body	head_occupancy	opaque_head_id	eva_transcription_label	form	atlas_occurrences	atlas_reader_exact	atlas_pages	atlas_loci	gdt736_training_record_role	held_position_rule	default_precedence	current_default_render_de	exploratory_body_candidate_de	exploratory_candidate_confidence	exploratory_renderer_de	inherited_whole_status	body_candidate_renderer_license	semantic_cluster_export	literal_head_lexeme	literal_body_lexeme	component_export_credit
G737-F111	G635-R027	kar	3	H4	l	lkar	31	29	21	30	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Teil-/Fraktionsstufe I	HIGH	internes Feld: erhitzte Teil-/Fraktionsstufe I	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F112	G635-R077	kchdy	2	H2	s	skchdy	1	0	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzt-trockenes Ergebnis, Grundform	HIGH	Posten: erhitzt-trockenes Ergebnis, Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F113	G635-R077	kchdy	2	H4	l	lkchdy	5	3	3	5	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzt-trockenes Ergebnis, Grundform	HIGH	internes Feld: erhitzt-trockenes Ergebnis, Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F114	G635-R119	keeal	2	H2	s	skeeal	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	vollständig erhitztes Material, Stufe I	LOW	Posten: vollständig erhitztes Material, Stufe I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F115	G635-R119	keeal	2	H4	l	lkeeal	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	vollständig erhitztes Material, Stufe I	LOW	internes Feld: vollständig erhitztes Material, Stufe I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F116	G635-R078	keeody	2	H2	s	skeeody	1	0	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	vollständig erhitztes Zubereitungsergebnis	MEDIUM_HIGH	Posten: vollständig erhitztes Zubereitungsergebnis	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F117	G635-R078	keeody	2	H4	l	lkeeody	5	2	5	5	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	vollständig erhitztes Zubereitungsergebnis	MEDIUM_HIGH	internes Feld: vollständig erhitztes Zubereitungsergebnis	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F118	G635-R059	keey	2	H3	r	rkeey	1	1	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Form II	HIGH	erhitzte Form II; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F119	G635-R059	keey	2	H4	l	lkeey	38	34	19	37	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Form II	HIGH	internes Feld: erhitzte Form II	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F120	G635-R067	key	2	H2	s	skey	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Form I	HIGH	Posten: erhitzte Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F121	G635-R067	key	2	H4	l	lkey	7	7	7	7	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Form I	HIGH	internes Feld: erhitzte Form I	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F122	G635-R028	ky	3	H2	s	sky	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Grundform	HIGH	Posten: erhitzte Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F123	G635-R028	ky	3	H3	r	rky	1	1	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Grundform	HIGH	erhitzte Grundform; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F124	G635-R028	ky	3	H4	l	lky	19	16	13	18	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Grundform	HIGH	internes Feld: erhitzte Grundform	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F125	G635-R088	l	2	H2	s	sl	2	1	2	2	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	verschachtelter H4-Kopf oder gebundenes Feld	STRUCTURE_ONLY	Posten: verschachtelter H4-Kopf oder gebundenes Feld	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F126	G635-R088	l	2	H3	r	rl	2	2	2	2	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	verschachtelter H4-Kopf oder gebundenes Feld	STRUCTURE_ONLY	verschachtelter H4-Kopf oder gebundenes Feld; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F127	G635-R026	o	3	H2	s	so	7	5	7	7	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Ansatz-/Zubereitungsrahmen	LOW	Posten: Ansatz-/Zubereitungsrahmen	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F128	G635-R026	o	3	H3	r	ro	7	6	6	7	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Ansatz-/Zubereitungsrahmen	LOW	Ansatz-/Zubereitungsrahmen; interner/später Bezug	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F129	G635-R026	o	3	H4	l	lo	20	15	14	20	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Ansatz-/Zubereitungsrahmen	LOW	internes Feld: Ansatz-/Zubereitungsrahmen	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F130	G635-R100	oar	2	H1	p	poar	2	2	2	2	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsanteil, Stufe I	MEDIUM_HIGH	Eintrag: Zubereitungsanteil, Stufe I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F131	G635-R100	oar	2	H4	l	loar	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsanteil, Stufe I	MEDIUM_HIGH	internes Feld: Zubereitungsanteil, Stufe I	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F132	G635-R101	ochedy	2	H1	p	pochedy	2	1	2	2	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitung aus Trockenresultat, Form I	HIGH	Eintrag: Zubereitung aus Trockenresultat, Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F133	G635-R101	ochedy	2	H4	l	lochedy	1	0	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitung aus Trockenresultat, Form I	HIGH	internes Feld: Zubereitung aus Trockenresultat, Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F134	G635-R120	ochey	2	H1	p	pochey	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	trockene Zubereitung, Form I	MEDIUM_HIGH	Eintrag: trockene Zubereitung, Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F135	G635-R120	ochey	2	H4	l	lochey	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	trockene Zubereitung, Form I	MEDIUM_HIGH	internes Feld: trockene Zubereitung, Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F136	G635-R102	od	2	H3	r	rod	1	1	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Abmess- oder Entnahmeschritt am Ansatz	MEDIUM_HIGH	Abmess- oder Entnahmeschritt am Ansatz; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F137	G635-R102	od	2	H4	l	lod	2	2	2	2	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Abmess- oder Entnahmeschritt am Ansatz	MEDIUM_HIGH	internes Feld: Abmess- oder Entnahmeschritt am Ansatz	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F138	G635-R121	odair	2	H1	p	podair	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsanteil oder -dosis, Stufe II	LOW	Eintrag: Zubereitungsanteil oder -dosis, Stufe II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F139	G635-R121	odair	2	H2	s	sodair	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsanteil oder -dosis, Stufe II	LOW	Posten: Zubereitungsanteil oder -dosis, Stufe II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F140	G635-R043	odar	3	H1	p	podar	2	0	2	2	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsanteil oder Dosisstufe I	MEDIUM_HIGH	Eintrag: Zubereitungsanteil oder Dosisstufe I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F141	G635-R043	odar	3	H2	s	sodar	2	2	2	2	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsanteil oder Dosisstufe I	MEDIUM_HIGH	Posten: Zubereitungsanteil oder Dosisstufe I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F142	G635-R043	odar	3	H4	l	lodar	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsanteil oder Dosisstufe I	MEDIUM_HIGH	internes Feld: Zubereitungsanteil oder Dosisstufe I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F143	G635-R122	oees	2	H3	r	roees	1	0	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsposten, Endform	MEDIUM	Zubereitungsposten, Endform; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F144	G635-R122	oees	2	H4	l	loees	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsposten, Endform	MEDIUM	internes Feld: Zubereitungsposten, Endform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F145	G635-R044	oiiin	3	H2	s	soiiin	3	3	3	3	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsform: Index IV	HIGH	Posten: Zubereitungsform: Index IV	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F146	G635-R044	oiiin	3	H3	r	roiiin	1	0	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsform: Index IV	HIGH	Zubereitungsform: Index IV; interner/später Bezug	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F147	G635-R044	oiiin	3	H4	l	loiiin	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsform: Index IV	HIGH	internes Feld: Zubereitungsform: Index IV	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F148	G635-R123	oiir	2	H2	s	soiir	1	0	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	UNKNOWN	UNKNOWN	Posten: UNKNOWN	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F149	G635-R123	oiir	2	H3	r	roiir	1	1	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F150	G635-R124	oiis	2	H1	p	poiis	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	UNKNOWN	UNKNOWN	Eintrag: UNKNOWN	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F151	G635-R124	oiis	2	H2	s	soiis	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	UNKNOWN	UNKNOWN	Posten: UNKNOWN	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F152	G635-R125	oiry	2	H2	s	soiry	1	0	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsfraktion II, Grund-/Schlussform	LOW	Posten: Zubereitungsfraktion II, Grund-/Schlussform	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F153	G635-R125	oiry	2	H3	r	roiry	1	0	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsfraktion II, Grund-/Schlussform	LOW	Zubereitungsfraktion II, Grund-/Schlussform; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F154	G635-R126	okaiin	2	H2	s	sokaiin	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Zubereitung: Index III	HIGH	Posten: erhitzte Zubereitung: Index III	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F155	G635-R126	okaiin	2	H4	l	lokaiin	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Zubereitung: Index III	HIGH	internes Feld: erhitzte Zubereitung: Index III	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F156	G635-R127	okain	2	H1	p	pokain	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Zubereitung: Index II	HIGH	Eintrag: erhitzte Zubereitung: Index II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F157	G635-R127	okain	2	H4	l	lokain	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Zubereitung: Index II	HIGH	internes Feld: erhitzte Zubereitung: Index II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F158	G635-R054	okar	3	H1	p	pokar	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Zubereitungsfraktion I	HIGH	Eintrag: erhitzte Zubereitungsfraktion I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F159	G635-R054	okar	3	H2	s	sokar	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Zubereitungsfraktion I	HIGH	Posten: erhitzte Zubereitungsfraktion I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F160	G635-R054	okar	3	H4	l	lokar	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Zubereitungsfraktion I	HIGH	internes Feld: erhitzte Zubereitungsfraktion I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F161	G635-R128	okedy	2	H2	s	sokedy	1	0	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Zubereitungsergebnis, Form I	HIGH	Posten: erhitztes Zubereitungsergebnis, Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F162	G635-R128	okedy	2	H4	l	lokedy	1	0	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Zubereitungsergebnis, Form I	HIGH	internes Feld: erhitztes Zubereitungsergebnis, Form I	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F163	G635-R045	okeedy	3	H2	s	sokeedy	2	1	2	2	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Zubereitungsergebnis, Form II	HIGH	Posten: erhitztes Zubereitungsergebnis, Form II	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F164	G635-R045	okeedy	3	H3	r	rokeedy	1	0	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Zubereitungsergebnis, Form II	HIGH	erhitztes Zubereitungsergebnis, Form II; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F165	G635-R045	okeedy	3	H4	l	lokeedy	2	0	2	2	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Zubereitungsergebnis, Form II	HIGH	internes Feld: erhitztes Zubereitungsergebnis, Form II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F166	G635-R050	okeey	3	H1	p	pokeey	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Zubereitung, Form II	HIGH	Eintrag: erhitzte Zubereitung, Form II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
