unified_serial	job_id	phase	page	local_unit	source_group_id	visible_owner	visible_surface	current_value_de	reading_layer	orientation	crosspage_key
U225	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S019	E225	lokale Randstationen des unteren Feldes	rshedy	Waschschluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U226	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S020	E226	lokale Randstationen des unteren Feldes	qoteedy	lange Folgestufe; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U227	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S021	E227	lokale Randstationen des unteren Feldes	qokeedy	lange einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U228	J2_CLEAR_EXTRACT_STATIONS	WHAT_OR_HOW_PROSE	f82r	B2-S022	E228	lokale Randstationen des unteren Feldes	lochedy	Abführung; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U229	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S001	E229	obere offene Fächer-Randstation	olkeedy	lange sammeln; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U230	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S002	E230	obere offene Fächer-Randstation	qotal	danach dorthin	SHARED_DECK	PROSE_ORDER	NONE
U231	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S002	E231	obere offene Fächer-Randstation	chkeedy	Langwärmen; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U232	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S003	E232	obere offene Fächer-Randstation	chey	dies	SHARED_DECK	PROSE_ORDER	NONE
U233	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S003	E233	obere offene Fächer-Randstation	daiin	Sollmaß	SHARED_DECK	PROSE_ORDER	NONE
U234	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S003	E234	obere offene Fächer-Randstation	chey	dies	SHARED_DECK	PROSE_ORDER	NONE
U235	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S003	E235	obere offene Fächer-Randstation	lchedy	abführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U236	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S004	E236	obere offene Fächer-Randstation	qokaiin	bemessen	SHARED_DECK	PROSE_ORDER	NONE
U237	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S004	E237	obere offene Fächer-Randstation	qotal	danach dorthin	SHARED_DECK	PROSE_ORDER	NONE
U238	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S004	E238	obere offene Fächer-Randstation	dar	davon	SHARED_DECK	PROSE_ORDER	NONE
U239	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S005	E239	mittlere runde Gefäß-Randstation	schedy	überführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U240	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S006	E240	mittlere runde Gefäß-Randstation	chedchy	Postentransfer	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U241	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S006	E241	mittlere runde Gefäß-Randstation	qokal	dorthin einsetzen	SHARED_DECK	PROSE_ORDER	NONE
U242	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S006	E242	mittlere runde Gefäß-Randstation	olchedy	weiterführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U243	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S007	E243	mittlere runde Gefäß-Randstation	qokaiin	bemessen	SHARED_DECK	PROSE_ORDER	NONE
U244	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S007	E244	mittlere runde Gefäß-Randstation	chedy	überführen	SHARED_DECK	PROSE_ORDER	NONE
U245	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S007	E245	mittlere runde Gefäß-Randstation	qokeedy	lange einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U246	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S008	E246	mittlere runde Gefäß-Randstation	lchedy	abführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U247	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S009	E247	mittlere runde Gefäß-Randstation	qoky	einsetzen	SHARED_DECK	PROSE_ORDER	NONE
U248	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S010	E248	untere korbartige Gefäß-Randstation	pchedal	Zielzuführung	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U249	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S010	E249	untere korbartige Gefäß-Randstation	otedy	Kurzfolge; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U250	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S011	E250	untere korbartige Gefäß-Randstation	shecthedchy	Vorbereitungstransfer	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U251	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S011	E251	untere korbartige Gefäß-Randstation	qoky	einsetzen	SHARED_DECK	PROSE_ORDER	NONE
U252	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S011	E252	untere korbartige Gefäß-Randstation	chedy	überführen	SHARED_DECK	PROSE_ORDER	NONE
U253	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S011	E253	untere korbartige Gefäß-Randstation	chary	Quellposten	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U254	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S012	E254	untere korbartige Gefäß-Randstation	sor	Ansatz	SHARED_DECK	PROSE_ORDER	NONE
U255	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S012	E255	untere korbartige Gefäß-Randstation	shedy	kurz absetzen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U256	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S013	E256	untere korbartige Gefäß-Randstation	qokaiin	bemessen	SHARED_DECK	PROSE_ORDER	NONE
U257	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S013	E257	untere korbartige Gefäß-Randstation	chkain	Anteil	SHARED_DECK	PROSE_ORDER	NONE
U258	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S013	E258	untere korbartige Gefäß-Randstation	shcthey	kurz vorbereiten	SHARED_DECK	PROSE_ORDER	NONE
U259	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S013	E259	untere korbartige Gefäß-Randstation	qokedy	kurz einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U260	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S014	E260	untere korbartige Gefäß-Randstation	okair	Laufeinsatz	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U261	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S014	E261	untere korbartige Gefäß-Randstation	sheedy	Langabsetzen; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U262	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S015	E262	untere korbartige Gefäß-Randstation	lchedy	abführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U263	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S016	E263	untere korbartige Gefäß-Randstation	lo	Abzug	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U264	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S016	E264	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokchedy	einführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U265	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S017	E265	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokeedy	lange einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U266	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S018	E266	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shedy	kurz absetzen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U267	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S019	E267	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokshedy	Einsatzabsetzen; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U268	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S020	E268	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dal	dorthin	SHARED_DECK	PROSE_ORDER	NONE
U269	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S020	E269	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	lchedy	abführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U270	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S021	E270	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokaiin	bemessen	SHARED_DECK	PROSE_ORDER	NONE
U271	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S021	E271	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shcthy	bereit	SHARED_DECK	PROSE_ORDER	NONE
U272	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S021	E272	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dal	dorthin	SHARED_DECK	PROSE_ORDER	NONE
U273	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S021	E273	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	sy	dies	SHARED_DECK	PROSE_ORDER	NONE
U274	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S021	E274	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	saiin	Sollmaß	SHARED_DECK	PROSE_ORDER	NONE
U275	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S021	E275	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shedal	am Ziel absetzen	SHARED_DECK	PROSE_ORDER	NONE
U276	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S021	E276	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shecthy	Kurzvorbereitung	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U277	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S021	E277	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chey	dies	SHARED_DECK	PROSE_ORDER	NONE
U278	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S021	E278	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	tal	dorthin	SHARED_DECK	PROSE_ORDER	NONE
U279	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S021	E279	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shcthy	bereit	SHARED_DECK	PROSE_ORDER	NONE
U280	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S021	E280	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dalchdy	Zieltransfer; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U281	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S022	E281	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qotchedy	Folgetransfer; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U282	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S023	E282	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	lchedy	abführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U283	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S024	E283	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	tchedy	überführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U284	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S025	E284	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokchdy	einführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U285	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E285	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	cheedar	Quelltransfer	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U286	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E286	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chldaiin	Sollabsetzung	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U287	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E287	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chedy	überführen	SHARED_DECK	PROSE_ORDER	NONE
U288	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E288	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokain	Anteil zugeben	SHARED_DECK	PROSE_ORDER	NONE
U289	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E289	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	checthy	bereit	SHARED_DECK	PROSE_ORDER	NONE
U290	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E290	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chealror	Zielbereitung	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U291	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S026	E291	Hauptpaar am sichtbaren ungerichteten Bogen	solkeedy	lange sammeln; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U292	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S027	E292	Hauptpaar am sichtbaren ungerichteten Bogen	qoteedy	lange Folgestufe; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U293	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S028	E293	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	lange einwirken	SHARED_DECK	PROSE_ORDER	NONE
U294	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S028	E294	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	kurz einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U295	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S029	E295	Hauptpaar am sichtbaren ungerichteten Bogen	sol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U296	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S029	E296	Hauptpaar am sichtbaren ungerichteten Bogen	cheeety	Vollteil	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U297	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S029	E297	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	kurz einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U298	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S030	E298	Hauptpaar am sichtbaren ungerichteten Bogen	qoky	einsetzen	SHARED_DECK	PROSE_ORDER	NONE
U299	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S030	E299	Hauptpaar am sichtbaren ungerichteten Bogen	saiin	Sollmaß	SHARED_DECK	PROSE_ORDER	NONE
U300	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S030	E300	Hauptpaar am sichtbaren ungerichteten Bogen	schedair	Weiterlauf	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U301	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S030	E301	Hauptpaar am sichtbaren ungerichteten Bogen	otchedy	Folgetransfer; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U302	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S031	E302	Hauptpaar am sichtbaren ungerichteten Bogen	qokeedy	lange einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U303	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S032	E303	Hauptpaar am sichtbaren ungerichteten Bogen	chedain	Anteilstransfer	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U304	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S032	E304	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	überführen	SHARED_DECK	PROSE_ORDER	NONE
U305	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S032	E305	Hauptpaar am sichtbaren ungerichteten Bogen	qotedaiin	Kurzsoll	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U306	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S032	E306	Hauptpaar am sichtbaren ungerichteten Bogen	otaiin	Folgemaß	SHARED_DECK	PROSE_ORDER	NONE
U307	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S032	E307	Hauptpaar am sichtbaren ungerichteten Bogen	otedy	Kurzfolge; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U308	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S033	E308	Hauptpaar am sichtbaren ungerichteten Bogen	ldy	abziehen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U309	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S034	E309	Hauptpaar am sichtbaren ungerichteten Bogen	soiiin	Arbeitsstufe	SHARED_DECK	PROSE_ORDER	NONE
U310	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S034	E310	Hauptpaar am sichtbaren ungerichteten Bogen	checthy	bereit	SHARED_DECK	PROSE_ORDER	NONE
U311	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S034	E311	Hauptpaar am sichtbaren ungerichteten Bogen	chety	Anteil	SHARED_DECK	PROSE_ORDER	NONE
U312	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S034	E312	Hauptpaar am sichtbaren ungerichteten Bogen	otaiin	Folgemaß	SHARED_DECK	PROSE_ORDER	NONE
U313	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S034	E313	Hauptpaar am sichtbaren ungerichteten Bogen	olsaly	Zwischenziel	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U314	J4_FRESH_PLANT_LONG_ROUTE	WHAT_OR_HOW_PROSE	f83r	B3-S034	E314	Hauptpaar am sichtbaren ungerichteten Bogen	shedy	kurz absetzen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U315	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S001	E315	Hauptpaar am sichtbaren ungerichteten Bogen	qokeedy	lange einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U316	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S002	E316	Hauptpaar am sichtbaren ungerichteten Bogen	qolchey	Weiterposten	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U317	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S002	E317	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	lange einwirken	SHARED_DECK	PROSE_ORDER	NONE
U318	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S002	E318	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	kurz einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U319	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E319	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	überführen	SHARED_DECK	PROSE_ORDER	NONE
U320	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E320	Hauptpaar am sichtbaren ungerichteten Bogen	otal	danach dorthin	SHARED_DECK	PROSE_ORDER	NONE
U321	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E321	Hauptpaar am sichtbaren ungerichteten Bogen	otchey	das nächste	SHARED_DECK	PROSE_ORDER	NONE
U322	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E322	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	lange einwirken	SHARED_DECK	PROSE_ORDER	NONE
U323	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E323	Hauptpaar am sichtbaren ungerichteten Bogen	qoky	einsetzen	SHARED_DECK	PROSE_ORDER	NONE
U324	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E324	Hauptpaar am sichtbaren ungerichteten Bogen	tol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U325	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S003	E325	Hauptpaar am sichtbaren ungerichteten Bogen	shedy	kurz absetzen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U326	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S004	E326	Hauptpaar am sichtbaren ungerichteten Bogen	qokylddy	Festsetzen; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U327	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S005	E327	Hauptpaar am sichtbaren ungerichteten Bogen	dain	Einlage	SHARED_DECK	PROSE_ORDER	NONE
U328	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S005	E328	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	überführen	SHARED_DECK	PROSE_ORDER	NONE
U329	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S005	E329	Hauptpaar am sichtbaren ungerichteten Bogen	qokeedy	lange einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U330	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S006	E330	Hauptpaar am sichtbaren ungerichteten Bogen	shckhedy	durchlassen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U331	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S007	E331	Hauptpaar am sichtbaren ungerichteten Bogen	shckhedy	durchlassen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U332	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S008	E332	Hauptpaar am sichtbaren ungerichteten Bogen	saiin	Sollmaß	SHARED_DECK	PROSE_ORDER	NONE
U333	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S008	E333	Hauptpaar am sichtbaren ungerichteten Bogen	cheeky	länger bearbeiten	SHARED_DECK	PROSE_ORDER	NONE
U334	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S008	E334	Hauptpaar am sichtbaren ungerichteten Bogen	sheey	Langhalt	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U335	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S008	E335	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	kurz einwirken; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U336	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S009	E336	Hauptpaar am sichtbaren ungerichteten Bogen	shedy	kurz absetzen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U337	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S010	E337	Hauptpaar am sichtbaren ungerichteten Bogen	oldy	fertig	SHARED_DECK	PROSE_ORDER	NONE
U338	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E338	linke offene Fransen-/Unterlaufstation	saiin	Sollmaß	SHARED_DECK	PROSE_ORDER	NONE
U339	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E339	linke offene Fransen-/Unterlaufstation	cheky	kurz wärmen	SHARED_DECK	PROSE_ORDER	NONE
U340	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E340	linke offene Fransen-/Unterlaufstation	okeeol	Langfortsetzung	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U341	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E341	linke offene Fransen-/Unterlaufstation	okain	Anteil zugeben	SHARED_DECK	PROSE_ORDER	NONE
U342	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E342	linke offene Fransen-/Unterlaufstation	chdy	überführen	SHARED_DECK	PROSE_ORDER	NONE
