unit_id	pair_id	view_id	positive_surface	negative_surface	paragraph_id	page	physical_folio	section	language	hand	true_label	class_surface	basis_retained_token_count	basis_nonempty_retained_lines	post_mask_length_bin	model_feature_tokens	model_feature_types	model_feature_counts	exclusive_pair_membership	paragraph_vote_weight	semantic_credit
G807-P02:RAW_PAIRED:G807-P0345	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0345	f90r1	f90r	H	A	1	1	qokol	43	6	5	42	39	chocfhor=1|chockhy=1|chodaiin=1|choky=1|chol=1|dair=1|darala=1|dolshy=1|kor=1|lkaldy=1|okar=1|okchod=1|okeoschso=1|oko=1|otchol=1|qodar=2|qoekchy=1|qofchol=1|qokchor=1|qokeed=1|qokeey=1|qokeos=2|qoky=1|qotchor=1|s=2|sary=1|sheol=1|sheor=1|shkeea=1|shokol=1|shorydar=1|talchor=1|tol=1|tor=1|ykeey=1|ykodar=1|ykorshy=1|yshol=1|ytod=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0346	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0346	f93r	f93r	H	A	1	1	qokol	126	28	6	126	97	al=1|chakal=1|chckhs=1|cheo=1|cheodaiin=1|cheodam=1|cho=2|chodaiin=2|chokal=1|chol=2|cholchecthody=1|choshy=1|chotar=1|chotey=1|chotol=1|chotom=1|chr=1|ckheody=1|ckhos=1|ctho=1|cthocthol=1|cthodar=1|cthol=2|cthosg=1|cthoshol=1|cthy=1|daiin=2|dain=1|dol=3|kchol=1|kchor=1|kodshol=1|l=1|lor=1|los=1|oain=1|oar=1|ocheodaiin=1|ochol=1|octhodaly=1|odam=1|odar=1|odol=1|ody=1|oepchksheey=1|ofchoshy=1|okcheod=1|okcheody=1|okcheor=1|okeol=1|okor=1|olkees=1|opalepam=1|osos=1|oteodal=1|oteol=1|otol=1|otolsheeos=1|otor=1|qokcho=1|qokchodal=1|qokor=3|qotchy=1|qotodain=1|r=2|s=12|sal=1|schos=1|shcthy=1|sheeody=1|sheo=2|sheodom=1|sheoees=1|sheoky=1|shey=1|shodaiin=3|shodal=1|shodam=1|shody=4|shol=3|shor=1|shotol=1|sol=1|sor=1|tar=1|tcheo=1|tchor=1|tchos=1|teey=1|teols=1|ycham=1|ychey=1|ychockhy=1|ychocthy=1|ychor=1|ysaiin=1|ytchdg=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0354	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0354	f95r2	f95r	H	B	3	1	qokol	24	3	4	23	20	chckhey=1|chckhy=1|chckhyfchy=1|chdy=1|chkain=1|chol=1|daiin=2|dalal=1|dalfchy=1|daraiin=1|kar=1|kshedy=1|okain=1|or=2|otain=1|oteedy=1|oty=1|qodaiin=1|shody=2|tor=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0364	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0364	f99r	f99r	P	A	1	1	qokol	26	3	4	26	20	chees=1|ckheol=1|ckhey=1|ckhol=1|ctheol=1|daiin=1|dald=1|dar=1|dsheol=1|kodaiin=1|okeey=2|okeol=4|opchey=1|opsho=1|otchor=1|oteoefol=1|qokey=1|qoky=1|qotol=2|sheol=2	1	1	0
G807-P02:RAW_PAIRED:G807-P0368	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0368	f99v	f99v	P	A	1	1	qokol	16	2	4	16	16	aiiin=1|cholshey=1|doror=1|eosaiin=1|okeeody=1|okeodal=1|okol=1|okor=1|oldy=1|ols=1|opar=1|otoraiin=1|qoetal=1|qokey=1|shey=1|shokeeey=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0370	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0370	f99v	f99v	P	A	1	1	qokol	15	3	3	15	15	aiin=1|ckhey=1|dar=1|odaiin=1|okchey=1|okeody=1|okeol=1|okol=1|olaldy=1|olkeeoldy=1|or=1|qokololal=1|qoky=1|shol=1|ychol=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0374	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0374	f102r1	f102r	P	A	1	1	qokol	18	3	4	18	18	chkeeody=1|cpheodar=1|ctheoly=1|daiin=1|daraiiin=1|dsheody=1|kod=1|loiiin=1|okeeoy=1|okodaiin=1|oldy=1|oteeor=1|polaiin=1|qokcheololain=1|qoteol=1|shocthy=1|sholdaiin=1|ykeeol=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0377	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0377	f102v1	f102v	P	A	1	1	qokol	13	2	3	13	13	aeky=1|cheor=1|chor=1|ckhey=1|doiin=1|ockhey=1|oteol=1|pchol=1|poaiin=1|qokeody=1|sheocthy=1|shey=1|shockhsy=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0381	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0381	f103r	f103r	S	B	3	0	qotal	29	2	4	28	27	ain=1|ar=1|chckhy=1|chdy=1|chedy=2|cheoty=1|chep=1|dain=1|daloky=1|eeal=1|eeokal=1|kar=1|lkeey=1|ok=1|okaiin=1|opchedy=1|or=1|orol=1|ot=1|otar=1|otchy=1|peshol=1|sal=1|sar=1|sheek=1|shek=1|yshdain=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0393	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0393	f103r	f103r	S	B	3	0	qotal	18	2	4	18	18	chckhy=1|checkhy=1|chsky=1|eeey=1|lokain=1|lokeedy=1|okeey=1|otechedy=1|pchedy=1|qokain=1|qokchdy=1|qokeedy=1|qokeey=1|qokeodair=1|qokshy=1|shalky=1|shcthy=1|shedy=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0405	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0405	f103v	f103v	S	B	3	0	qotal	36	4	5	35	33	aiin=1|ar=1|kain=1|lchey=1|lshedy=1|olan=1|oleeedy=1|oll=1|oloiin=1|olshey=1|otain=2|otan=1|oteaiin=1|oteedy=1|oteey=1|qokain=1|qokeed=1|qokeey=2|qokey=1|qokshy=1|qotalsheey=1|ror=1|shal=1|shay=1|shedy=1|sheety=1|sheoky=1|tar=1|teor=1|tokain=1|y=1|ykeey=1|yteey=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0413	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0413	f104r	f104r	S	B	3	1	qokol	35	3	5	32	30	aiin=1|ar=1|chedy=1|cheeo=1|cheeody=1|dain=1|dchodees=1|lkar=1|lkeedy=1|lkeody=1|lsheedy=1|o=1|ockhedy=1|odaiin=1|odar=1|odr=1|okar=2|otain=1|otar=1|otchdy=1|otchedy=1|qodain=2|qokaiin=1|qokal=1|qokar=1|qokeedy=1|qotain=1|shedy=1|sheos=1|y=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0415	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0415	f104r	f104r	S	B	3	0	qotal	21	2	4	20	20	al=1|chdy=1|cheody=1|chokar=1|lkain=1|lo=1|octhy=1|okar=1|okcho=1|okeeody=1|olcheol=1|opchey=1|qodain=1|qodam=1|qokoeey=1|qotchedy=1|qoteode=1|qotor=1|sar=1|tshdol=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0418	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0418	f104r	f104r	S	B	3	0	qotal	27	3	4	27	26	airam=1|ar=1|chckhey=2|chckhy=1|checkhd=1|cheedy=1|cheor=1|chllo=1|chokor=1|dam=1|kar=1|kchedy=1|l=1|okair=1|opchar=1|otain=1|qodaiin=1|raiin=1|rl=1|sar=1|shar=1|shed=1|sheey=1|sheody=1|taiin=1|tshedar=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0423	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0423	f104r	f104r	S	B	3	0	qotal	24	3	4	24	24	al=1|chcthy=1|cholkar=1|dar=1|lkaiin=1|lshedy=1|ly=1|oair=1|oeear=1|oiinol=1|olched=1|olkaiin=1|olkeeos=1|oqockhy=1|qcthy=1|qokain=1|qokeor=1|qokl=1|qotaiiin=1|qoteey=1|qoty=1|soiir=1|y=1|yteedy=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0427	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0427	f104v	f104v	S	B	3	1	qokol	23	2	4	23	23	air=1|chedy=1|cheedy=1|cheeo=1|cheeody=1|cheeool=1|cheos=1|chotedy=1|lchey=1|lo=1|ls=1|okain=1|otaiin=1|oteedy=1|qoeky=1|qokaiin=1|qotchedy=1|qotedor=1|qoteedy=1|qoteeo=1|shol=1|tchodls=1|ykeedy=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0430	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0430	f104v	f104v	S	B	3	1	qokol	19	2	4	19	18	aiin=1|chekal=1|chodain=1|chol=1|cholkshedy=1|chpcheor=1|fchor=1|ols=1|pcheor=1|qokaiin=1|qokchy=1|qokeey=1|qotched=1|qotol=1|sheedy=2|sho=1|shokchey=1|yshor=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0480	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0480	f106v	f106v	S	B	3	1	qokol	15	2	3	15	14	chol=2|okarol=1|okshy=1|qokaiin=1|qokar=1|qokchy=1|qopshedy=1|sar=1|shar=1|shdykairylam=1|shedy=1|sheol=1|shey=1|tshod=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0493	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0493	f107r	f107r	S	B	3	0	qotal	14	2	3	14	13	aiiin=1|chodaiin=2|daiin=1|lldy=1|lshedy=1|okaiiin=1|okair=1|qokal=1|qotalal=1|r=1|shar=1|shoy=1|yksheol=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0497	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0497	f107r	f107r	S	B	3	0	qotal	17	2	4	17	17	al=1|alchor=1|chaiin=1|chckhy=1|chey=1|cho=1|dal=1|dar=1|kcheo=1|l=1|lkaiin=1|lkar=1|olkain=1|qokchey=1|qokl=1|rkeey=1|ychklkaiin=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0504	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0504	f107v	f107v	S	B	3	1	qokol	19	2	4	19	17	aty=1|chokedy=1|kedy=1|lkaiin=1|lkal=1|qokaiin=2|qokain=1|qokair=1|qokedy=1|qoky=1|saiin=1|shedy=1|shey=2|shodaiin=1|tain=1|tar=1|y=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0507	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0507	f107v	f107v	S	B	3	1	qokol	16	2	4	16	16	air=1|alol=1|chdar=1|cheody=1|chol=1|chpal=1|dar=1|kalkal=1|okaiin=1|olaiin=1|olkal=1|opalkam=1|or=1|palar=1|pcholkal=1|qopchedy=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0513	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0513	f107v	f107v	S	B	3	1	qokol	16	2	4	16	16	aiily=1|aiin=1|cheary=1|cheor=1|chokeey=1|lor=1|oain=1|odaiin=1|okaiin=1|okain=1|okoiin=1|olkaiin=1|qokaiii=1|qokey=1|raiin=1|y=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0521	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0521	f108r	f108r	S	B	3	1	qokol	27	3	4	25	24	chdy=1|chedy=2|chey=1|cholcheey=1|chtal=1|dain=1|dalkar=1|dchedy=1|fcheokair=1|kedy=1|laiin=1|ofar=1|okain=1|okedaiin=1|okedy=1|okeedar=1|okeedy=1|okol=1|otedy=1|qokeed=1|qokeedy=1|raiin=1|shchy=1|tedam=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0535	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0535	f108v	f108v	S	B	3	0	qotal	13	2	3	13	13	aiin=1|lcheam=1|ofaramoty=1|okear=1|olcheeey=1|opsholal=1|pcheor=1|qokeeol=1|qokeey=1|rar=1|shedy=1|sheey=1|ykeealkey=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0544	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0544	f111v	f111v	S	B	3	0	qotal	168	15	7	168	122	aiin=2|ain=3|air=2|al=1|alam=1|alchedar=1|alkain=1|alkeedym=1|alo=1|am=1|ar=2|as=1|chan=1|char=1|chckheal=1|chckhy=1|chctham=1|chcthar=1|chd=1|cheal=2|chear=2|checkhy=1|chedkain=1|chedy=7|cheey=1|cheo=1|cheodain=1|cheok=1|cheokain=1|cheolkeey=1|chetain=1|chey=2|chkal=1|chokedair=1|chol=1|chy=1|daiin=1|dain=2|kaiin=1|kedy=1|koshey=1|kshartar=1|l=2|lchal=2|lcheey=1|ldy=1|lkain=2|lkam=1|lkeeey=1|lkeey=2|lkey=1|lol=1|lor=1|lshedy=1|lshey=1|okaiin=1|okain=1|okalchey=1|okchor=1|okeal=1|okear=1|okedy=1|okeeey=1|okeeo=1|okeey=1|olsheey=1|opcheodair=1|otaim=1|otain=3|otar=1|otedy=2|oteedaiin=1|oteedy=2|oteey=1|qear=1|qo=1|qokaiin=3|qokain=8|qokal=2|qokar=2|qokedar=1|qokeey=3|qokey=1|qokl=1|qokshedy=1|qoksheo=1|qoky=1|qol=1|qotain=4|qoteal=1|qotedy=1|qoteol=1|ralchy=1|rar=1|saiin=2|sair=1|shain=1|shalg=1|shar=1|shckhey=1|shckhy=1|shcthey=1|shcthy=2|she=1|shear=1|shed=1|shedaitain=1|shedal=2|shedy=1|sheear=1|sheey=2|sheo=1|sheokain=1|shey=4|sho=1|shykaiin=1|soiin=1|solkain=1|tain=1|tair=1|y=1|ychear=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0548	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0548	f111v	f111v	S	B	3	0	qotal	21	2	4	21	19	ain=1|ar=3|chey=1|chtal=1|okaiin=1|okar=1|olor=1|olr=1|opchedy=1|otar=1|polar=1|qokain=1|qokar=1|qotar=1|sam=1|shain=1|talol=1|tarol=1|teody=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0549	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0549	f111v	f111v	S	B	3	0	qotal	71	7	6	71	59	aiin=1|aldl=1|alo=1|chckhal=1|chckhy=1|chcthy=1|chear=3|checkhey=1|chedy=6|cheeal=1|cheedy=1|cheeo=1|chey=1|chokain=1|chokeal=1|chotag=1|daiin=1|dain=1|dsheey=1|dy=1|keedy=1|keey=1|l=1|laiin=1|lchdy=1|lcheam=1|lchsl=1|lkain=1|lkarshar=1|lkeey=2|lteedy=1|o=1|okaiin=1|okain=1|okeedy=1|okeeor=1|olaiin=1|or=1|otain=2|polchey=1|qokain=3|qokal=1|qokeain=1|qokeedy=1|qokeey=2|qotl=1|r=1|shalky=1|sheckhedy=1|sheekar=1|sheeky=1|shey=1|teedy=1|teeodain=1|tor=1|ycheey=1|ycheo=1|ykain=1|ykeeey=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0562	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0562	f112r	f112r	S	B	3	0	qotal	32	3	5	32	30	aiin=3|ain=1|akcheey=1|alair=1|ar=1|arody=1|keeey=1|koeechey=1|o=1|oin=1|okar=1|okary=1|okeeedy=1|okeey=1|opor=1|oteeedyqokeey=1|oteeg=1|qeedar=1|qokoekeeey=1|r=1|sar=1|sheor=1|shkar=1|teey=1|ycheedy=1|yk=1|yky=1|yor=1|yteeey=1|yteeo=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0586	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0586	f113r	f113r	S	B	3	0	qotal	29	3	4	29	26	ar=1|chear=3|chockhy=1|chokain=1|chor=1|ckhar=1|cky=1|folchear=1|lkshedy=1|lshedy=1|o=1|okaiin=1|okain=2|opy=1|otar=1|oteol=1|qchar=1|qokchd=1|qoky=1|shal=1|shckhy=1|sheeeky=1|shkchedy=1|tar=1|ykeeor=1|ytaiin=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0622	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0622	f114v	f114v	S	B	3	0	qotal	16	2	4	16	14	chcthdy=1|chdaiin=1|chedaiin=1|chedain=2|dain=1|olchedaiin=1|olkees=1|pchedchdy=1|qoeedy=1|qokedain=1|qokedy=1|qotaiin=2|qoteedy=1|qotey=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0624	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0624	f114v	f114v	S	B	3	1	qokol	15	2	3	15	14	alchedy=1|chcphedy=1|cheo=1|chos=1|ckhor=1|oaiir=1|ofcheds=1|okary=1|qokchedy=1|qopchedy=2|qotaiin=1|sheoal=1|shody=1|tsheodar=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0626	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0626	f114v	f114v	S	B	3	1	qokol	18	2	4	18	18	aral=1|chdaiin=1|cheeo=1|chockhy=1|chy=1|dain=1|dair=1|olkedy=1|otcheodaiin=1|otechy=1|otedal=1|qokaiin=1|qokchdy=1|qokedy=1|qotchey=1|shod=1|ychedar=1|ykedckhy=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0640	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0640	f115r	f115r	S	B	@	0	qotal	39	4	5	39	35	aiin=1|chckhey=1|chdy=1|chedy=2|cheeo=1|cheey=2|cheky=1|chety=1|chey=1|chokchaiin=1|chokeeey=1|daiin=1|dchol=1|dlchd=1|keeey=1|l=1|laiin=1|lchea=1|lkeedy=1|okaiin=1|okeey=1|oky=1|qoaiin=1|qokairor=1|qokeedy=1|qokeey=1|qoky=1|qopol=1|qotaiin=2|qotchedy=1|raiin=2|shod=1|sor=1|y=1|ykaiin=1	1	1	0
G807-P02:RAW_PAIRED:G807-P0644	G807-P02	RAW_PAIRED	qokol	qotal	G807-P0644	f115r	f115r	S	B	@	1	qokol	27	3	4	27	24	aloky=1|ar=2|cheor=1|chols=1|chotar=1|dain=1|dchedy=1|dcheo=1|dcheos=1|kody=1|oiin=1|olchdy=1|orar=1|otar=2|qokain=1|qokchedy=2|qokeedy=1|qoor=1|qotchedy=1|shedar=1|sheol=1|shody=1|y=1|ytar=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0005	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0005	f3r	f3r	H	A	1	1	qokol	37	8	5	34	29	chag=1|cho=1|chol=3|cholcthom=1|chom=1|chor=4|cthol=1|cthom=1|cthy=1|dago=1|daiin=1|daimg=1|dam=1|damo=1|ochor=1|oky=1|otaldam=1|otchol=1|qocheor=1|qodaiin=1|qopal=1|qotcham=1|schey=1|shom=1|tsheos=1|ycheor=1|ychtaiin=1|ydar=1|ysheor=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0037	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0037	f10v	f10v	H	A	1	1	qokol	16	2	4	16	14	chol=1|daiin=3|dain=1|ky=1|qokchy=1|qotchey=1|qotchy=1|qotchytor=1|qotor=1|sho=1|shoiin=1|shy=1|ykeey=1|ytor=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0043	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0043	f13v	f13v	H	A	1	1	qokol	22	4	4	22	20	chey=1|chtoiin=1|chy=1|cthody=1|daiin=1|kchod=1|koair=1|l=1|o=1|oaiin=1|octhos=1|okos=1|okshy=1|otchy=3|otol=1|qo=1|qokchy=1|qokod=1|qoky=1|s=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0056	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0056	f17r	f17r	H	A	1	1	qokol	14	2	3	14	14	cheteg=1|cho=1|chor=1|cphaldy=1|cphor=1|cthey=1|cthy=1|dair=1|qody=1|qof=1|qokcheor=1|shor=1|tsho=1|ychekchy=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0061	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0061	f18v	f18v	H	A	1	1	qokol	61	9	5	60	54	ar=1|chkchy=1|chor=1|chy=1|cphoy=1|daiir=1|dair=1|dar=1|daror=1|dchal=1|dchy=1|ddy=1|doky=1|dom=1|dshy=1|dy=1|g=1|kchy=1|oaiin=1|okchor=1|okshy=1|or=1|orshy=1|otchdal=1|otchy=1|qoeees=1|qokam=1|qokay=1|qokchy=4|qokeees=1|qokshy=1|qoky=2|qol=1|qotchol=1|qotchy=2|qotor=1|s=2|sh=1|shor=1|shy=1|told=1|tolol=1|ychoees=1|ydl=1|ykam=1|ykar=1|ykcho=1|ykchy=1|yko=1|ykol=1|ytdg=1|ytol=1|ytor=1|ytshy=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0077	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0077	f22r	f22r	H	A	1	1	qokol	23	3	4	23	22	cthy=1|daiin=2|dain=1|dchchy=1|dchol=1|dchor=1|doiin=1|dol=1|dy=1|kchy=1|odchaiin=1|okain=1|okchy=1|oky=1|or=1|otoldy=1|qockhy=1|qokchy=1|yckhody=1|ydaiin=1|ykol=1|yty=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0079	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0079	f22v	f22v	H	A	1	1	qokol	39	10	5	39	33	chkoldy=1|chocthy=1|chol=1|chor=1|chory=1|cthy=2|daiin=4|daldalol=1|dory=1|dy=1|fshor=1|okchain=1|okshor=1|olshly=1|or=1|otaiin=2|oty=1|qokchol=1|qokchy=2|qotchy=1|s=1|saiinchy=1|sho=1|shody=1|shol=1|shotoly=1|shy=1|sokaiin=1|tchol=1|tchor=1|ychky=1|ychor=1|ytal=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0084	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0084	f23v	f23v	H	A	1	1	qokol	24	3	4	24	24	ar=1|chees=1|chol=1|chy=1|ctho=1|daiin=1|dal=1|dar=1|dor=1|g=1|kshol=1|l=1|okol=1|oldar=1|oloiir=1|olsar=1|or=1|otol=1|otshor=1|otshy=1|qoto=1|shkshy=1|shor=1|tshol=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0095	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0095	f28r	f28r	H	A	1	1	qokol	60	8	5	60	50	chakod=1|chocphy=1|chodaiin=1|choky=1|chotchy=2|choty=1|chtol=1|chy=1|ctheol=1|cthody=1|cthol=4|daiin=3|dar=1|dchar=1|deaiin=1|deey=1|dly=1|dol=1|dsho=1|dshor=1|dy=1|kchoror=1|kol=1|ldy=1|okchey=1|okoy=1|oksho=1|opchol=1|oschotshl=1|otaiin=1|otchol=1|otchor=2|otol=2|otoldy=1|otor=1|otorchy=1|pchodar=1|qo=1|qotchaiin=1|qoty=1|sho=2|shockhy=1|shocthy=1|shod=1|shol=1|shor=2|tchodar=1|y=1|ytchol=1|yteol=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0133	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0133	f37v	f37v	H	A	1	0	qotal	31	9	4	31	25	cheoky=1|chol=1|chotaiin=1|choy=2|cphaiin=1|cphorods=1|cthols=1|daiin=6|daiinody=1|dain=1|do=1|oshctho=1|oyteey=1|qokoiiin=1|qotol=1|qotor=1|s=1|soiiin=1|sokchor=1|todain=1|y=1|ykeeols=1|ykol=1|yto=1|ytoiin=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0141	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0141	f40r	f40r	H	B	2	1	qokol	38	4	5	37	32	a=1|aiir=1|am=1|ar=1|chckhd=1|chdy=2|chedy=1|chekaiin=1|dar=1|kaiin=1|kar=1|ky=1|lshedy=1|o=2|okar=2|okas=1|okedy=1|okolchy=1|oky=1|or=2|oraiin=1|otor=1|qokal=1|qokam=1|qokar=2|ralos=1|shok=1|shy=1|tor=1|yaiin=1|ycheey=1|ykchey=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0143	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0143	f40v	f40v	H	B	2	1	qokol	22	6	4	21	19	ain=1|air=1|ch=1|chckhy=1|chefaiin=1|daiin=1|okaiin=3|okar=1|oldy=1|oly=1|oraiin=1|pchedain=1|qokaiin=1|s=1|solaiin=1|taraiin=1|tchedy=1|tchkaiin=1|ycheekeey=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0155	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0155	f43r	f43r	H	B	2	1	qokol	42	4	5	42	40	chckhy=1|checkhy=1|cheky=1|chokoraiin=1|choteey=1|chy=1|daiin=2|dy=1|dydydy=1|kedydy=1|odain=1|odeeedy=1|ody=1|olky=1|opchdy=1|otary=1|oteedy=1|otolol=1|pshdar=1|qeokeey=1|qody=1|qokedy=1|qosheckhey=1|qotar=1|qotedy=2|shd=1|shdy=1|shed=1|shochol=1|shodody=1|shody=1|shol=1|toldy=1|tshed=1|ty=1|y=1|yfchdy=1|ykeody=1|ytchedy=1|ytol=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0165	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0165	f45r	f45r	H	A	1	1	qokol	24	3	4	23	22	chaiin=1|char=1|chcthy=1|cthom=1|cthy=1|daiin=1|kaiin=1|kchol=1|lor=1|ofchar=1|opchal=1|oty=1|pykydal=1|qo=1|qoaiin=1|qop=1|shay=1|shey=1|y=1|ykeey=1|ykeol=2|ypchor=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0170	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0170	f46r	f46r	H	B	2	1	qokol	46	4	5	46	39	aiin=1|chckhy=3|chdy=1|chekal=1|cheor=1|chepchx=1|chety=1|chol=1|daiin=2|daloy=1|daly=1|dy=2|kaldy=1|okeedy=1|osaiin=1|pcheocphy=1|qokaldy=1|qoor=1|qotedy=1|qoteol=1|qotsheod=1|sh=1|sheckhy=1|shedy=2|shee=2|sheeoly=1|sheet=1|shekeey=1|sheky=2|sheo=1|shky=1|sodaiin=1|teoly=1|tshedar=1|xor=1|yfcheky=1|ykey=1|ytedy=1|ytey=1	1	1	0
G807-P02:STABLE_PAIRED:G807-P0189	G807-P02	STABLE_PAIRED	qokol	qotal	G807-P0189	f50r	f50r	H	B	2	0	qotal	73	8	6	72	60	ald=1|alol=2|alosam=1|ar=4|chckhy=2|chedy=1|chefchdy=1|chkaiin=1|chky=1|chody=1|daiiin=1|dair=1|dar=1|darin=1|dy=1|kaiin=1|kar=4|kchdy=1|kchedy=1|keodaiin=1|laiin=1|o=1|ockhody=1|odam=1|okain=1|okar=2|okeody=1|oky=1|olfchedy=1|olkair=1|ols=1|opalke=1|opchey=1|or=1|orolkain=1|orsheckhy=1|otchdy=1|pchdy=1|psheor=1|qokaiin=1|qokain=1|qokas=1|qokchdy=4|qokedy=1|qopeeedar=1|shedain=1|sheedy=1|sheekar=1|shos=1|solkaiin=1|solkchy=1|sor=1|taipar=1|tchdy=1|tshol=1|y=1|yk=1|ykaiin=1|ykeey=1|ytchdy=1	1	1	0
