occurrence_id	surface	page	physical_folio	locus	token_index	strict_paragraph_id	in_strict_paragraph	legacy_rank_stable_all_three	it2a_alignment_status	it2a_aligned_token_ordinal	it2a_lcs_length	rf1b_alignment_status	rf1b_aligned_token_ordinal	rf1b_lcs_length	all_three_unique_forced_exact_alignment	audit_only_membership	primary_membership_replacement	semantic_credit
GDT800-O1188	cheol	f114v	f114v	f114v.32	2	G807-P0629	1	0	NO_EXACT_ALIGNMENT	NA	3	NO_EXACT_ALIGNMENT	NA	2	0	1	0	0
GDT800-O1190	ol	f114v	f114v	f114v.34	2	G807-P0630	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O1194	ol	f114v	f114v	f114v.37	2	G807-P0631	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O1195	otal	f114v	f114v	f114v.37	6	G807-P0631	1	1	UNIQUE_FORCED_EXACT	6	9	UNIQUE_FORCED_EXACT	7	8	1	1	0	0
GDT800-O1196	okal	f114v	f114v	f114v.38	7	G807-P0631	1	1	UNIQUE_FORCED_EXACT	7	6	UNIQUE_FORCED_EXACT	7	6	1	1	0	0
GDT800-O1201	qotal	f114v	f114v	f114v.9	10	G807-P0622	1	1	UNIQUE_FORCED_EXACT	10	11	UNIQUE_FORCED_EXACT	10	11	1	1	0	0
GDT800-O1202	ol	f115r	f115r	f115r.1	6	G807-P0632	1	0	NO_EXACT_ALIGNMENT	NA	7	NO_EXACT_ALIGNMENT	NA	4	0	1	0	0
GDT800-O1206	cheol	f115r	f115r	f115r.15	10	G807-P0636	1	1	UNIQUE_FORCED_EXACT	9	11	UNIQUE_FORCED_EXACT	10	13	1	1	0	0
GDT800-O1209	cheol	f115r	f115r	f115r.18	1	G807-P0636	1	0	UNIQUE_FORCED_EXACT	1	6	NO_EXACT_ALIGNMENT	NA	5	0	1	0	0
GDT800-O1216	qokeol	f115r	f115r	f115r.24	2	G807-P0638	1	1	UNIQUE_FORCED_EXACT	2	13	UNIQUE_FORCED_EXACT	2	13	1	1	0	0
GDT800-O1218	ol	f115r	f115r	f115r.24	11	G807-P0638	1	1	UNIQUE_FORCED_EXACT	11	13	UNIQUE_FORCED_EXACT	11	13	1	1	0	0
GDT800-O1225	ol	f115r	f115r	f115r.29	9	G807-P0640	1	0	NO_EXACT_ALIGNMENT	NA	8	NO_EXACT_ALIGNMENT	NA	8	0	1	0	0
GDT800-O1226	cheol	f115r	f115r	f115r.3	2	G807-P0632	1	0	NO_EXACT_ALIGNMENT	NA	8	NO_EXACT_ALIGNMENT	NA	8	0	1	0	0
GDT800-O1227	qotal	f115r	f115r	f115r.30	10	G807-P0640	1	1	UNIQUE_FORCED_EXACT	10	7	UNIQUE_FORCED_EXACT	11	9	1	1	0	0
GDT800-O1231	cheol	f115r	f115r	f115r.38	2	G807-P0642	1	1	UNIQUE_FORCED_EXACT	2	10	UNIQUE_FORCED_EXACT	2	11	1	1	0	0
GDT800-O1233	qokol	f115r	f115r	f115r.42	4	G807-P0644	1	1	UNIQUE_FORCED_EXACT	4	10	UNIQUE_FORCED_EXACT	4	8	1	1	0	0
GDT800-O1237	cheol	f115r	f115r	f115r.8	2	G807-P0634	1	1	UNIQUE_FORCED_EXACT	2	12	UNIQUE_FORCED_EXACT	2	10	1	1	0	0
GDT800-O1240	ol	f115v	f115v	f115v.1	9	G807-P0645	1	1	UNIQUE_FORCED_EXACT	9	7	UNIQUE_FORCED_EXACT	10	10	1	1	0	0
GDT800-O1248	otal	f115v	f115v	f115v.20	7	G807-P0650	1	1	UNIQUE_FORCED_EXACT	7	8	UNIQUE_FORCED_EXACT	7	8	1	1	0	0
GDT800-O1254	ol	f115v	f115v	f115v.30	2	G807-P0653	1	1	UNIQUE_FORCED_EXACT	2	8	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O1270	ol	f116r	f116r	f116r.11	1	G807-P0661	1	1	UNIQUE_FORCED_EXACT	1	10	UNIQUE_FORCED_EXACT	1	8	1	1	0	0
GDT800-O1271	otal	f116r	f116r	f116r.12	10	G807-P0661	1	1	UNIQUE_FORCED_EXACT	11	9	UNIQUE_FORCED_EXACT	13	8	1	1	0	0
GDT800-O1276	otal	f116r	f116r	f116r.15	3	G807-P0662	1	0	UNIQUE_FORCED_EXACT	3	12	NO_EXACT_ALIGNMENT	NA	9	0	1	0	0
GDT800-O1278	otal	f116r	f116r	f116r.16	4	G807-P0662	1	1	UNIQUE_FORCED_EXACT	4	12	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O1282	ol	f116r	f116r	f116r.20	3	G807-P0663	1	1	UNIQUE_FORCED_EXACT	3	11	UNIQUE_FORCED_EXACT	3	10	1	1	0	0
GDT800-O1290	otal	f116r	f116r	f116r.25	8	G807-P0663	1	1	UNIQUE_FORCED_EXACT	8	10	UNIQUE_FORCED_EXACT	8	10	1	1	0	0
GDT800-O1294	ol	f116r	f116r	f116r.26	6	G807-P0663	1	1	UNIQUE_FORCED_EXACT	6	9	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O1297	cheol	f116r	f116r	f116r.28	1	G807-P0663	1	1	UNIQUE_FORCED_EXACT	1	10	UNIQUE_FORCED_EXACT	1	9	1	1	0	0
GDT800-O1304	ol	f116r	f116r	f116r.32	7	G807-P0664	1	1	UNIQUE_FORCED_EXACT	7	11	UNIQUE_FORCED_EXACT	7	12	1	1	0	0
GDT800-O1312	ol	f116r	f116r	f116r.40	8	G807-P0664	1	0	UNIQUE_FORCED_EXACT	8	9	NO_EXACT_ALIGNMENT	NA	7	0	1	0	0
GDT800-O1316	ol	f116r	f116r	f116r.44	5	G807-P0664	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	5	8	1	1	0	0
GDT800-O1320	okal	f116r	f116r	f116r.47	8	G807-P0665	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	9	7	1	1	0	0
GDT800-O1322	ol	f116r	f116r	f116r.49	11	G807-P0665	1	1	UNIQUE_FORCED_EXACT	11	10	UNIQUE_FORCED_EXACT	13	10	1	1	0	0
GDT800-O1323	otal	f116r	f116r	f116r.5	4	G807-P0659	1	1	UNIQUE_FORCED_EXACT	4	13	UNIQUE_FORCED_EXACT	4	11	1	1	0	0
GDT800-O1327	ol	f116r	f116r	f116r.6	2	G807-P0659	1	1	UNIQUE_FORCED_EXACT	2	8	UNIQUE_FORCED_EXACT	3	8	1	1	0	0
GDT800-O1345	ol	f13v	f13v	f13v.10	2	G807-P0044	1	0	UNIQUE_FORCED_EXACT	2	6	NO_EXACT_ALIGNMENT	NA	4	0	1	0	0
GDT800-O1347	qokol	f13v	f13v	f13v.2	2	G807-P0043	1	1	UNIQUE_FORCED_EXACT	2	6	UNIQUE_FORCED_EXACT	2	6	1	1	0	0
GDT800-O1352	okal	f13v	f13v	f13v.7	2	G807-P0044	1	1	UNIQUE_FORCED_EXACT	2	5	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O1353	otal	f13v	f13v	f13v.9	2	G807-P0044	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O1379	ol	f15v	f15v	f15v.8	3	G807-P0049	1	1	UNIQUE_FORCED_EXACT	3	7	UNIQUE_FORCED_EXACT	3	6	1	1	0	0
GDT800-O1387	okal	f16r	f16r	f16r.10	7	G807-P0052	1	1	UNIQUE_FORCED_EXACT	6	4	UNIQUE_FORCED_EXACT	5	3	1	1	0	0
GDT800-O1388	qokol	f16r	f16r	f16r.11	2	G807-P0052	1	1	UNIQUE_FORCED_EXACT	2	5	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O1408	qokol	f17r	f17r	f17r.4	3	G807-P0056	1	1	UNIQUE_FORCED_EXACT	3	9	UNIQUE_FORCED_EXACT	3	7	1	1	0	0
GDT800-O1413	ol	f17v	f17v	f17v.12	5	G807-P0058	1	1	UNIQUE_FORCED_EXACT	5	5	UNIQUE_FORCED_EXACT	5	5	1	1	0	0
GDT800-O1425	ol	f17v	f17v	f17v.18	3	G807-P0058	1	1	UNIQUE_FORCED_EXACT	3	8	UNIQUE_FORCED_EXACT	3	6	1	1	0	0
GDT800-O1429	okal	f17v	f17v	f17v.2	6	G807-P0058	1	1	UNIQUE_FORCED_EXACT	6	6	UNIQUE_FORCED_EXACT	6	5	1	1	0	0
GDT800-O1433	okal	f17v	f17v	f17v.3	3	G807-P0058	1	1	UNIQUE_FORCED_EXACT	3	5	UNIQUE_FORCED_EXACT	4	5	1	1	0	0
GDT800-O1440	ol	f17v	f17v	f17v.8	3	G807-P0058	1	1	UNIQUE_FORCED_EXACT	3	6	UNIQUE_FORCED_EXACT	3	6	1	1	0	0
GDT800-O1443	ol	f17v	f17v	f17v.9	5	G807-P0058	1	1	UNIQUE_FORCED_EXACT	5	5	UNIQUE_FORCED_EXACT	5	5	1	1	0	0
GDT800-O1447	ol	f18r	f18r	f18r.10	4	G807-P0060	1	1	UNIQUE_FORCED_EXACT	4	5	UNIQUE_FORCED_EXACT	4	5	1	1	0	0
GDT800-O1451	okal	f18r	f18r	f18r.13	5	G807-P0060	1	1	UNIQUE_FORCED_EXACT	5	6	UNIQUE_FORCED_EXACT	5	6	1	1	0	0
GDT800-O1457	okal	f18r	f18r	f18r.8	4	G807-P0060	1	0	NO_EXACT_ALIGNMENT	NA	4	UNIQUE_FORCED_EXACT	5	5	0	1	0	0
GDT800-O1464	qokol	f18v	f18v	f18v.7	4	G807-P0061	1	1	UNIQUE_FORCED_EXACT	4	8	UNIQUE_FORCED_EXACT	4	8	1	1	0	0
GDT800-O1465	qokol	f18v	f18v	f18v.7	6	G807-P0061	1	1	UNIQUE_FORCED_EXACT	6	8	UNIQUE_FORCED_EXACT	6	8	1	1	0	0
GDT800-O1488	ol	f20r	f20r	f20r.4	2	G807-P0065	1	1	UNIQUE_FORCED_EXACT	2	4	UNIQUE_FORCED_EXACT	2	4	1	1	0	0
GDT800-O1494	ol	f20v	f20v	f20v.11	3	G807-P0069	1	0	NO_EXACT_ALIGNMENT	NA	2	NO_EXACT_ALIGNMENT	NA	3	0	1	0	0
GDT800-O1495	cheol	f20v	f20v	f20v.2	3	G807-P0068	1	1	UNIQUE_FORCED_EXACT	3	9	UNIQUE_FORCED_EXACT	3	10	1	1	0	0
GDT800-O1512	qokeol	f21r	f21r	f21r.6	8	G807-P0071	1	1	UNIQUE_FORCED_EXACT	6	7	UNIQUE_FORCED_EXACT	6	6	1	1	0	0
GDT800-O1514	ol	f21r	f21r	f21r.6	10	G807-P0071	1	0	NO_EXACT_ALIGNMENT	NA	7	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O1523	qokol	f22r	f22r	f22r.10	7	G807-P0077	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O1527	ol	f22r	f22r	f22r.2	1	G807-P0074	1	1	UNIQUE_FORCED_EXACT	1	9	UNIQUE_FORCED_EXACT	1	11	1	1	0	0
GDT800-O1530	qokol	f22r	f22r	f22r.3	1	G807-P0074	1	1	UNIQUE_FORCED_EXACT	1	7	UNIQUE_FORCED_EXACT	1	9	1	1	0	0
GDT800-O1532	ol	f22r	f22r	f22r.5	1	G807-P0075	1	1	UNIQUE_FORCED_EXACT	1	10	UNIQUE_FORCED_EXACT	1	8	1	1	0	0
GDT800-O1535	ol	f22r	f22r	f22r.7	6	G807-P0076	1	1	UNIQUE_FORCED_EXACT	7	8	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O1540	qokol	f22v	f22v	f22v.8	3	G807-P0079	1	1	UNIQUE_FORCED_EXACT	3	5	UNIQUE_FORCED_EXACT	3	5	1	1	0	0
GDT800-O1551	ol	f23r	f23r	f23r.5	8	G807-P0081	1	1	UNIQUE_FORCED_EXACT	8	10	UNIQUE_FORCED_EXACT	9	10	1	1	0	0
GDT800-O1552	ol	f23r	f23r	f23r.5	9	G807-P0081	1	1	UNIQUE_FORCED_EXACT	9	10	UNIQUE_FORCED_EXACT	10	10	1	1	0	0
GDT800-O1556	ol	f23r	f23r	f23r.7	9	G807-P0082	1	1	UNIQUE_FORCED_EXACT	9	11	UNIQUE_FORCED_EXACT	9	11	1	1	0	0
GDT800-O1560	qokol	f23r	f23r	f23r.9	4	G807-P0082	1	0	UNIQUE_FORCED_EXACT	4	12	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O1564	ol	f23v	f23v	f23v.1	8	G807-P0083	1	1	UNIQUE_FORCED_EXACT	6	8	UNIQUE_FORCED_EXACT	6	8	1	1	0	0
GDT800-O1566	ol	f23v	f23v	f23v.11	6	G807-P0084	1	1	UNIQUE_FORCED_EXACT	6	7	UNIQUE_FORCED_EXACT	5	6	1	1	0	0
GDT800-O1567	ol	f23v	f23v	f23v.12	1	G807-P0084	1	0	NO_EXACT_ALIGNMENT	NA	2	UNIQUE_FORCED_EXACT	1	3	0	1	0	0
GDT800-O1572	ol	f23v	f23v	f23v.4	4	G807-P0083	1	0	NO_EXACT_ALIGNMENT	NA	4	NO_EXACT_ALIGNMENT	NA	4	0	1	0	0
GDT800-O1577	qokol	f23v	f23v	f23v.7	5	G807-P0084	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	5	9	1	1	0	0
GDT800-O1579	okal	f23v	f23v	f23v.8	4	G807-P0084	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O1584	cheol	f24r	f24r	f24r.1	7	G807-P0085	1	1	UNIQUE_FORCED_EXACT	5	6	UNIQUE_FORCED_EXACT	5	6	1	1	0	0
GDT800-O1587	ol	f24r	f24r	f24r.13	2	G807-P0085	1	1	UNIQUE_FORCED_EXACT	2	5	UNIQUE_FORCED_EXACT	2	6	1	1	0	0
GDT800-O1589	ol	f24r	f24r	f24r.15	3	G807-P0085	1	1	UNIQUE_FORCED_EXACT	3	5	UNIQUE_FORCED_EXACT	3	5	1	1	0	0
GDT800-O1607	otal	f24r	f24r	f24r.6	3	G807-P0085	1	1	UNIQUE_FORCED_EXACT	3	4	UNIQUE_FORCED_EXACT	3	5	1	1	0	0
GDT800-O1611	qokeol	f24r	f24r	f24r.8	6	G807-P0085	1	1	UNIQUE_FORCED_EXACT	6	6	UNIQUE_FORCED_EXACT	6	6	1	1	0	0
GDT800-O1619	cheol	f24v	f24v	f24v.13	2	G807-P0087	1	1	UNIQUE_FORCED_EXACT	2	7	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O1632	okal	f25r	f25r	f25r.6	1	G807-P0088	1	1	UNIQUE_FORCED_EXACT	1	2	UNIQUE_FORCED_EXACT	1	2	1	1	0	0
GDT800-O1636	otal	f26r	f26r	f26r.10	5	G807-P0091	1	1	UNIQUE_FORCED_EXACT	5	5	UNIQUE_FORCED_EXACT	5	5	1	1	0	0
GDT800-O1639	ol	f26r	f26r	f26r.8	7	G807-P0091	1	1	UNIQUE_FORCED_EXACT	7	8	UNIQUE_FORCED_EXACT	9	5	1	1	0	0
GDT800-O1641	otal	f27r	f27r	f27r.12	5	G807-P0094	1	1	UNIQUE_FORCED_EXACT	5	5	UNIQUE_FORCED_EXACT	5	5	1	1	0	0
GDT800-O1660	qokol	f28r	f28r	f28r.6	6	G807-P0095	1	1	UNIQUE_FORCED_EXACT	6	6	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O1677	ol	f29v	f29v	f29v.1	4	G807-P0101	1	0	NO_EXACT_ALIGNMENT	NA	8	UNIQUE_FORCED_EXACT	4	8	0	1	0	0
GDT800-O1704	cheol	f2v	f2v	f2v.8	3	G807-P0004	1	1	UNIQUE_FORCED_EXACT	3	5	UNIQUE_FORCED_EXACT	3	4	1	1	0	0
GDT800-O1707	ol	f30r	f30r	f30r.8	2	G807-P0105	1	1	UNIQUE_FORCED_EXACT	2	7	UNIQUE_FORCED_EXACT	2	6	1	1	0	0
GDT800-O1711	ol	f30v	f30v	f30v.2	7	G807-P0106	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	9	1	1	0	0
GDT800-O1720	cheol	f31r	f31r	f31r.8	3	G807-P0108	1	1	UNIQUE_FORCED_EXACT	3	7	UNIQUE_FORCED_EXACT	4	6	1	1	0	0
GDT800-O1721	cheol	f31r	f31r	f31r.8	6	G807-P0108	1	1	UNIQUE_FORCED_EXACT	6	7	UNIQUE_FORCED_EXACT	7	6	1	1	0	0
GDT800-O1727	ol	f32r	f32r	f32r.15	4	G807-P0111	1	1	UNIQUE_FORCED_EXACT	4	4	UNIQUE_FORCED_EXACT	4	4	1	1	0	0
GDT800-O1736	ol	f32r	f32r	f32r.7	3	G807-P0111	1	1	UNIQUE_FORCED_EXACT	3	4	UNIQUE_FORCED_EXACT	3	4	1	1	0	0
GDT800-O1742	ol	f32v	f32v	f32v.11	1	G807-P0113	1	1	UNIQUE_FORCED_EXACT	1	3	UNIQUE_FORCED_EXACT	1	3	1	1	0	0
GDT800-O1750	ol	f33r	f33r	f33r.5	5	G807-P0114	1	1	UNIQUE_FORCED_EXACT	5	12	UNIQUE_FORCED_EXACT	5	11	1	1	0	0
GDT800-O1751	okal	f33r	f33r	f33r.5	8	G807-P0114	1	1	UNIQUE_FORCED_EXACT	8	12	UNIQUE_FORCED_EXACT	8	11	1	1	0	0
GDT800-O1752	otal	f33r	f33r	f33r.5	9	G807-P0114	1	1	UNIQUE_FORCED_EXACT	9	12	UNIQUE_FORCED_EXACT	9	11	1	1	0	0
GDT800-O1756	okal	f33r	f33r	f33r.6	9	G807-P0114	1	1	UNIQUE_FORCED_EXACT	8	7	UNIQUE_FORCED_EXACT	9	6	1	1	0	0
GDT800-O1760	otal	f33v	f33v	f33v.2	5	G807-P0115	1	1	UNIQUE_FORCED_EXACT	5	10	UNIQUE_FORCED_EXACT	5	8	1	1	0	0
GDT800-O1767	cheol	f33v	f33v	f33v.7	7	G807-P0116	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	8	1	1	0	0
GDT800-O1773	ol	f34r	f34r	f34r.14	5	G807-P0118	1	1	UNIQUE_FORCED_EXACT	5	13	UNIQUE_FORCED_EXACT	5	11	1	1	0	0
GDT800-O1781	ol	f34r	f34r	f34r.5	4	G807-P0117	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O1787	okal	f34v	f34v	f34v.11	6	G807-P0120	1	1	UNIQUE_FORCED_EXACT	6	6	UNIQUE_FORCED_EXACT	7	5	1	1	0	0
GDT800-O1792	ol	f34v	f34v	f34v.3	7	G807-P0119	1	1	UNIQUE_FORCED_EXACT	7	11	UNIQUE_FORCED_EXACT	8	8	1	1	0	0
GDT800-O1795	cheol	f34v	f34v	f34v.6	5	G807-P0120	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	5	9	1	1	0	0
GDT800-O1806	ol	f35v	f35v	f35v.13	1	G807-P0123	1	1	UNIQUE_FORCED_EXACT	1	5	UNIQUE_FORCED_EXACT	1	5	1	1	0	0
GDT800-O1807	cheol	f35v	f35v	f35v.15	2	G807-P0123	1	1	UNIQUE_FORCED_EXACT	2	4	UNIQUE_FORCED_EXACT	2	4	1	1	0	0
GDT800-O1833	otal	f37r	f37r	f37r.8	5	G807-P0130	1	1	UNIQUE_FORCED_EXACT	5	7	UNIQUE_FORCED_EXACT	5	7	1	1	0	0
GDT800-O1837	qotal	f37v	f37v	f37v.19	3	G807-P0133	1	1	UNIQUE_FORCED_EXACT	3	3	UNIQUE_FORCED_EXACT	4	3	1	1	0	0
GDT800-O1849	cheol	f39r	f39r	f39r.11	10	G807-P0138	1	1	UNIQUE_FORCED_EXACT	10	11	UNIQUE_FORCED_EXACT	12	10	1	1	0	0
GDT800-O1851	ol	f39r	f39r	f39r.14	4	G807-P0138	1	1	UNIQUE_FORCED_EXACT	4	11	UNIQUE_FORCED_EXACT	4	7	1	1	0	0
GDT800-O1852	otal	f39r	f39r	f39r.14	9	G807-P0138	1	1	UNIQUE_FORCED_EXACT	9	11	UNIQUE_FORCED_EXACT	10	7	1	1	0	0
GDT800-O1855	ol	f39r	f39r	f39r.15	2	G807-P0138	1	1	NO_EXACT_ALIGNMENT	NA	8	UNIQUE_FORCED_EXACT	2	8	0	1	0	0
GDT800-O1856	cheol	f39r	f39r	f39r.15	3	G807-P0138	1	0	NO_EXACT_ALIGNMENT	NA	8	UNIQUE_FORCED_EXACT	3	8	0	1	0	0
GDT800-O1857	ol	f39r	f39r	f39r.15	6	G807-P0138	1	0	UNIQUE_FORCED_EXACT	5	8	NO_EXACT_ALIGNMENT	NA	8	0	1	0	0
GDT800-O1868	otal	f39v	f39v	f39v.12	3	G807-P0140	1	0	UNIQUE_FORCED_EXACT	3	9	NO_EXACT_ALIGNMENT	NA	7	0	1	0	0
GDT800-O1875	ol	f39v	f39v	f39v.5	10	G807-P0139	1	1	UNIQUE_FORCED_EXACT	10	11	UNIQUE_FORCED_EXACT	11	10	1	1	0	0
GDT800-O1878	okal	f39v	f39v	f39v.9	9	G807-P0140	1	1	UNIQUE_FORCED_EXACT	9	11	UNIQUE_FORCED_EXACT	9	10	1	1	0	0
GDT800-O1888	cheol	f3r	f3r	f3r.16	4	G807-P0007	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	4	8	1	1	0	0
GDT800-O1890	qokol	f3r	f3r	f3r.16	7	G807-P0007	1	0	UNIQUE_FORCED_EXACT	7	9	NO_EXACT_ALIGNMENT	NA	8	0	1	0	0
GDT800-O1894	ol	f3r	f3r	f3r.19	2	G807-P0008	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	9	1	1	0	0
GDT800-O1904	qokol	f3r	f3r	f3r.5	1	G807-P0005	1	1	UNIQUE_FORCED_EXACT	1	5	UNIQUE_FORCED_EXACT	1	5	1	1	0	0
GDT800-O1913	ol	f3r	f3r	f3r.9	5	G807-P0005	1	1	UNIQUE_FORCED_EXACT	5	4	UNIQUE_FORCED_EXACT	5	4	1	1	0	0
GDT800-O1925	okal	f3v	f3v	f3v.4	5	G807-P0009	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	5	5	1	1	0	0
GDT800-O1932	okal	f40r	f40r	f40r.1	6	G807-P0141	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	6	8	1	1	0	0
GDT800-O1936	qokol	f40r	f40r	f40r.4	5	G807-P0141	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O1937	ol	f40r	f40r	f40r.4	10	G807-P0141	1	1	UNIQUE_FORCED_EXACT	10	9	UNIQUE_FORCED_EXACT	12	7	1	1	0	0
GDT800-O1939	ol	f40r	f40r	f40r.5	5	G807-P0141	1	1	UNIQUE_FORCED_EXACT	5	10	UNIQUE_FORCED_EXACT	5	11	1	1	0	0
GDT800-O1942	ol	f40r	f40r	f40r.9	2	G807-P0142	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O1944	qokol	f40v	f40v	f40v.11	2	G807-P0143	1	1	UNIQUE_FORCED_EXACT	2	4	UNIQUE_FORCED_EXACT	2	3	1	1	0	0
GDT800-O1948	okal	f40v	f40v	f40v.18	4	G807-P0144	1	1	UNIQUE_FORCED_EXACT	4	8	UNIQUE_FORCED_EXACT	4	8	1	1	0	0
GDT800-O1950	ol	f40v	f40v	f40v.2	3	G807-P0143	1	1	UNIQUE_FORCED_EXACT	3	3	UNIQUE_FORCED_EXACT	3	3	1	1	0	0
GDT800-O1952	ol	f40v	f40v	f40v.6	2	G807-P0143	1	1	UNIQUE_FORCED_EXACT	3	2	UNIQUE_FORCED_EXACT	3	1	1	1	0	0
GDT800-O1953	qokol	f40v	f40v	f40v.7	2	G807-P0143	1	1	UNIQUE_FORCED_EXACT	2	5	UNIQUE_FORCED_EXACT	2	4	1	1	0	0
GDT800-O1954	okal	f40v	f40v	f40v.8	3	G807-P0143	1	1	UNIQUE_FORCED_EXACT	4	2	UNIQUE_FORCED_EXACT	3	3	1	1	0	0
GDT800-O1955	ol	f40v	f40v	f40v.9	5	G807-P0143	1	1	UNIQUE_FORCED_EXACT	5	5	UNIQUE_FORCED_EXACT	6	1	1	1	0	0
GDT800-O1956	otal	f41r	f41r	f41r.4	9	G807-P0145	1	1	UNIQUE_FORCED_EXACT	9	9	UNIQUE_FORCED_EXACT	9	8	1	1	0	0
GDT800-O1961	qotal	f41v	f41v	f41v.2	8	G807-P0147	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	8	9	1	1	0	0
GDT800-O1963	qokol	f41v	f41v	f41v.4	9	G807-P0147	1	1	UNIQUE_FORCED_EXACT	9	10	UNIQUE_FORCED_EXACT	12	7	1	1	0	0
GDT800-O1964	ol	f41v	f41v	f41v.6	2	G807-P0147	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O1965	okal	f41v	f41v	f41v.6	5	G807-P0147	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O2005	ol	f42v	f42v	f42v.12	3	G807-P0152	1	1	UNIQUE_FORCED_EXACT	3	8	UNIQUE_FORCED_EXACT	3	8	1	1	0	0
GDT800-O2020	qokol	f43r	f43r	f43r.12	3	G807-P0155	1	1	UNIQUE_FORCED_EXACT	3	12	UNIQUE_FORCED_EXACT	3	11	1	1	0	0
GDT800-O2031	ol	f43v	f43v	f43v.16	1	G807-P0158	1	1	UNIQUE_FORCED_EXACT	1	7	UNIQUE_FORCED_EXACT	1	7	1	1	0	0
GDT800-O2038	otal	f44r	f44r	f44r.3	4	G807-P0159	1	0	NO_EXACT_ALIGNMENT	NA	4	NO_EXACT_ALIGNMENT	NA	5	0	1	0	0
GDT800-O2043	ol	f44r	f44r	f44r.9	2	G807-P0161	1	1	UNIQUE_FORCED_EXACT	2	6	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O2049	okal	f44v	f44v	f44v.11	1	G807-P0164	1	0	NO_EXACT_ALIGNMENT	NA	6	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O2052	otal	f44v	f44v	f44v.11	7	G807-P0164	1	1	UNIQUE_FORCED_EXACT	7	6	UNIQUE_FORCED_EXACT	8	6	1	1	0	0
GDT800-O2055	cheol	f44v	f44v	f44v.2	2	G807-P0162	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	9	1	1	0	0
GDT800-O2064	cheol	f44v	f44v	f44v.7	5	G807-P0163	1	1	UNIQUE_FORCED_EXACT	5	5	UNIQUE_FORCED_EXACT	5	5	1	1	0	0
GDT800-O2066	ol	f44v	f44v	f44v.8	8	G807-P0164	1	1	UNIQUE_FORCED_EXACT	8	6	UNIQUE_FORCED_EXACT	8	5	1	1	0	0
GDT800-O2067	cheol	f45r	f45r	f45r.10	8	G807-P0167	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	8	9	1	1	0	0
GDT800-O2069	qokol	f45r	f45r	f45r.2	4	G807-P0165	1	1	UNIQUE_FORCED_EXACT	4	10	UNIQUE_FORCED_EXACT	5	8	1	1	0	0
