occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v38_gloss_de	v39_gloss_de	v38_scope_state	v39_scope_state	v39_working_translation_de	exact_surface_dispatch	substring_dispatch
G662-T0336	f34r	f34r.13	4	4	11	oly	P	MEDIAL	H	B	2	HYBRID	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	OLY_STRAIN_PREVIOUS	ochey	okaly	abseihen	seihe Vorstehendes ab	OL_MATERIAL+Y_CLOSE_AS_LEARNED_ACTION	Drogenmaterial in Grundform	1	1	1	0	ykeo lor ochey oly okaly kechdy qokchdy chor ar aiiin daly	ykeo lor ochey oly okaly kechdy qokchdy chor ar aiiin daly	ykeo lor ochey oly okaly kech y qokchdy chor ar aiiin aly	[oly:?]	abseihen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ykeo:?]; Holzportion; [ochey:?]; seihe Vorstehendes ab; [okaly:?]; [kechdy:?]; heiß und trocken am Anfang des Grades, abgeschlossen; Pflanzen-/Reproduktionsteil; Drogenfraktion I; Menge-/Klassenwert IV; abgemessene Rohstoffmenge I, Grundform	1	0
G662-T0337	f34v	f34v.5	7	7	11	kair	P	MEDIAL	H	B	2	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dykey	chedy	heiße Drogenfraktion II	heiße Drogenfraktion II	K_HOT+AIR_FRACTION_II	Hitze-/Sortierklasse II	1	1	1	0	lshaiir or air shedy chechey dykey kair chedy qokar chekaly chalky	lshaiir orair shedy chechey dykey kair chedy qokar chekaly cholky	lshaiir or air shedy chechey dykey kair che y qokar chekaly cholky	[kair:?]	heiße Drogenfraktion II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[lshaiir:?]; Drogenportion; [air:?]; feucht in der Mitte des Grades, abgeschlossen; [chechey:?]; [dykey:?]; heiße Drogenfraktion II; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; [chekaly:?]; [chalky:?]	1	0
G662-T0338	f35r	f35r.1	5	5	7	choty	P	MEDIAL	H	A	1	COLD_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	y	char	kalter Trockenansatz	kalter Trockenansatz	CH_DRY+O_PREP+T_COLD+Y_BASE	nur kalt-trockener Zustand	1	1	1	0	oo r choly y choty char dy	cthoo r choly cthy choty char dy	oo r cholyy choty char dy	[choty:?]	kalter Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[oo:?]; Wurzel; [choly:?]; hierzu: kalter Trockenansatz; [char:?].	1	0
G662-T0339	f35r	f35r.10	6	6	9	chl	P	MEDIAL	H	A	1	LEARNED_WHOLE	LEARNED_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	CHL_DRY_NEXT	r	s	trocknen	trockne Folgendes:	LEARNED_DRY_COMMAND	trockenes Drogenholz/Kurzform	1	1	1	1	o aiin chaiin ckhy r chl s chochy daiin	o aiin chaiin ckhy r chl s chochy daiin	o aiin chaiin ckhy r chl s chochy daiin	[chl:?]	trocknen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[o:?]; Menge III; trocken, Grad III; Arzneikompositum am Gradanfang; Wurzel; trockne Folgendes: Samen-/Saatgutposten; [chochy:?]; Grad-/Maßwert III	1	0
G662-T0340	f35r	f35r.2	3	3	5	qo	P	MEDIAL	H	A	1	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QO_TAKE_NEXT	chokaiin	tchy	nehmen	nimm Folgendes:	LEARNED_RECIPE_COMMAND	Rezept- oder Qualitätsrahmen	0	0	1	0	qokeeaiin chokaiin qo tchy daiin	qokeeaiin chokaiin qotchy daiin	qokeeaiin chokaiin qotchy daiin	[qo:?]	nehmen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[qokeeaiin:?]; [chokaiin:?]; nimm Folgendes: kalt und trocken am Anfang des Grades; Grad-/Maßwert III	1	0
G662-T0341	f35r	f35r.3	1	1	5	dchaiin	P	BOS	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	cthey	abgemessene Trockendroge, Grad III	abgemessene Trockendroge, Grad III	D_MEASURED+CH_DRY+A_VALUE+IIN_III	Trockenheitsgrad III	1	1	1	1	dchaiin cthey qotchey taiin cthory	dchaiin cthey qotchey taiin cthory	dchaiin cthey qotchey taiin cthory	[dchaiin:?]	abgemessene Trockendroge, Grad III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Trockendroge, Grad III; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; kalt und trocken in der Mitte des Grades; kalt, Grad III; [cthory:?]	1	0
G662-T0342	f35r	f35r.7	2	2	3	tchor	P	MEDIAL	H	A	1	PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	shosaiin	choky	kalt-trockene Drogenportion	kalt-trockene Drogenportion	T_COLD+CHOR_PLANT_PART	kalt-trockener Pflanzenteil	1	1	1	1	shosaiin tchor choky	shosaiin tchor choky	shosaiin tchor choky	[tchor:?]	kalt-trockene Drogenportion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[shosaiin:?]; kalt-trockene Drogenportion; heiß-trockene Zubereitung, Grundform	1	0
G662-T0343	f35v	f35v.12	1	1	7	dchaiin	P	BOS	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	d	abgemessene Trockendroge, Grad III	abgemessene Trockendroge, Grad III	D_MEASURED+CH_DRY+A_VALUE+IIN_III	Trockenheitsgrad III	0	0	1	0	dchaiin d aiin d aiin dal s	dchaiin daiin daiin dal s	chaiin d aiin d oiin dals	[dchaiin:?]	abgemessene Trockendroge, Grad III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	abgemessene Trockendroge, Grad III; Dosis; Menge III; Dosis; Menge III; abgemessene Rohstoffmenge I; Samen-/Saatgutposten.	1	0
G662-T0344	f35v	f35v.16	1	1	4	ydaiin	P	BOS	H	A	1	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	okeey	davon drei Maße	davon drei Maße	Y_REFERENCE+DAIIN_DOSE_III	Bezugsdosis III	1	1	1	0	ydaiin okeey d aiin	ydaiin okeey daiin	ydaiin okeey d aiin	[ydaiin:?]	davon drei Maße	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	davon drei Maße; heißer Ansatz am Ende des Grades; Dosis; Menge III	1	0
G662-T0345	f35v	f35v.20	3	3	5	dchy	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	shy	ckhy	Dosis Trockendroge, Grundform	Dosis Trockendroge, Grundform	D_DOSE+CHY_DRY_BASE	bloßes Trockenmaß	1	1	1	1	sodaiin shy dchy ckhy dan	sodaiin shy dchy ckhy dan	sodaiin shy dchy ckhy dan	[dchy:?]	Dosis Trockendroge, Grundform	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samen/Saatgutzubereitung, Dosis III; feucht am Anfang des Grades; Dosis Trockendroge, Grundform; Arzneikompositum am Gradanfang; Grad-/Maßwert I	1	0
G662-T0346	f35v	f35v.3	2	2	4	choty	P	MEDIAL	H	A	1	COLD_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	dchor	chyty	kalter Trockenansatz	kalter Trockenansatz	CH_DRY+O_PREP+T_COLD+Y_BASE	nur kalt-trockener Zustand	1	1	1	1	dchor choty chyty daiin	dchor choty chyty daiin	dchor choty chyty daiin	[choty:?]	kalter Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dchor:?]; kalter Trockenansatz; [chyty:?]; Grad-/Maßwert III	1	0
G662-T0347	f35v	f35v.4	3	3	4	dchy	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qotchy	cthy	Dosis Trockendroge, Grundform	Dosis Trockendroge, Grundform	D_DOSE+CHY_DRY_BASE	bloßes Trockenmaß	1	1	1	1	ytchy qotchy dchy cthy	ytchy qotchy dchy cthy	ytchy qotchy dchy cthy	[dchy:?]	Dosis Trockendroge, Grundform	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ytchy:?]; kalt und trocken am Anfang des Grades; Dosis Trockendroge, Grundform; CTH-Drogenmaterial	1	0
G662-T0348	f35v	f35v.7	2	2	6	tchor	P	MEDIAL	H	A	1	PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	tcho	shol	kalt-trockene Drogenportion	kalt-trockene Drogenportion	T_COLD+CHOR_PLANT_PART	kalt-trockener Pflanzenteil	0	0	1	0	tcho tchor shol sho kol daiin	tchotchor shol sho co kol daiin	tchotchor shol sho kol daiin	[tchor:?]	kalt-trockene Drogenportion	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[tcho:?]; kalt-trockene Drogenportion; feucht; nominal feuchtes Gut/Material; feuchter Ansatz; heiß; nominal heißes Gut/Material; Qualitätsgrad III	1	0
G662-T0349	f35v	f35v.8	2	2	5	tchor	P	MEDIAL	H	A	1	PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	oaiin	cho	kalt-trockene Drogenportion	kalt-trockene Drogenportion	T_COLD+CHOR_PLANT_PART	kalt-trockener Pflanzenteil	1	1	1	0	oaiin tchor cho chotchy dchold	oaiin tchor cho chotchy dchol d	oaiin tchor cho chotchy dchold	[tchor:?]	kalt-trockene Drogenportion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Ansatzmenge III; kalt-trockene Drogenportion; Trockenansatz; [chotchy:?]; [dchold:?]	1	0
G662-T0350	f36r	f36r.4	6	6	8	dchy	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chy	fchom	Dosis Trockendroge, Grundform	Dosis Trockendroge, Grundform	D_DOSE+CHY_DRY_BASE	bloßes Trockenmaß	1	1	1	0	podaiir cphy qoypchol som chy dchy fchom dar	podaiir cphy qoypchol rom cy chy dchy fchom dar	podaiir cphy qoypchol som chy dchy fchom ar	[dchy:?]	Dosis Trockendroge, Grundform	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[podaiir:?]; [cphy:?]; [qoypchol:?]; [som:?]; trocken am Anfang des Grades; Dosis Trockendroge, Grundform; [fchom:?]; abgemessene Fraktion I	1	0
G662-T0351	f36v	f36v.5	1	1	4	tchor	P	BOS	H	A	1	PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	ckhoiin	kalt-trockene Drogenportion	kalt-trockene Drogenportion	T_COLD+CHOR_PLANT_PART	kalt-trockener Pflanzenteil	1	1	1	0	tchor ckhoiin daiin cphchar	tchor ckhoiin daiin cphchar	tchor ckh iin daiin cphchar	[tchor:?]	kalt-trockene Drogenportion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt-trockene Drogenportion; [ckhoiin:?]; Grad-/Maßwert III; [cphchar:?]	1	0
G662-T0352	f37r	f37r.2	4	4	9	qo	P	MEDIAL	H	A	1	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QO_TAKE_NEXT	okaiin	tchy	nehmen	nimm Folgendes:	LEARNED_RECIPE_COMMAND	Rezept- oder Qualitätsrahmen	0	0	1	0	ykoiin cthor okaiin qo tchy ytody qokaiin sho ytaiin	ykoiin cthor okaiin qotchy ytody qokaiin sho ytaiin	ykoiin cthor okaiin qotchy ytody qokaiin sho ytaiin	[qo:?]	nehmen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ykoiin:?]; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; heiß, Grad III, im Ansatzrahmen; nimm Folgendes: kalt und trocken am Anfang des Grades; [ytody:?]; heiß, Grad III; feuchter Ansatz; [ytaiin:?]	1	0
G662-T0353	f37r	f37r.3	1	1	8	qo	P	BOS	H	A	1	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QO_TAKE_NEXT	<BOS>	shy	nehmen	nimm Folgendes:	LEARNED_RECIPE_COMMAND	Rezept- oder Qualitätsrahmen	0	0	1	0	qo shy qokaiin cthol dy ckhor oky dy	qoshy qokaiin cthol dy ckhor oky dy	qo shy qokaiin ctholdy ckhor oky dy	[qo:?]	nehmen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	nimm Folgendes: feucht am Anfang des Grades; heiß, Grad III; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; [ckhor:?]; heißer Ansatz am Anfang des Grades.	1	0
G662-T0354	f37v	f37v.10	2	2	6	ey	P	MEDIAL	H	A	1	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EY_SEQUENCE_NEXT	soiin	o	anschließend	anschließend:	LEARNED_SEQUENCE_SIGN	mischen oder Mittelstufe	0	0	1	0	soiin ey o koiin chey tom	soiin shey otoiin chey tom	soiin ey okoiin chey tom	[ey:?]	anschließend	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Samen/Saatgutzubereitung, Form III; anschließend: [o:?]; [koiin:?]; trocken in der Mitte des Grades; [tom:?]	1	0
G662-T0355	f37v	f37v.4	2	2	4	dytory	P	MEDIAL	H	A	1	PART	HYBRID_EXACT	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	PRACTICAL_ACTION	dshor	dshor	als kalte Portion abteilen	teile als kalte Portion ab	DY_FINISHED+T_COLD+OR_PORTION+Y	abgeschlossener kalter Teilwert	1	1	1	1	dshor dytory dshor daiin	dshor dytory dshor daiin	dshor dytory dshor daiin	[dytory:?]	als kalte Portion abteilen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Blüten-/Fruchtdroge; teile als kalte Portion ab; abgemessene Blüten-/Fruchtdroge; Menge/Portion III	1	0
G662-T0356	f38r	f38r.1	6	6	7	oly	P	MEDIAL	H	A	1	HYBRID	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	OLY_STRAIN_PREVIOUS	okshol	oky	abseihen	seihe Vorstehendes ab	OL_MATERIAL+Y_CLOSE_AS_LEARNED_ACTION	Drogenmaterial in Grundform	1	1	1	1	tolor chockhy oky choiin okshol oly oky	tolor chockhy oky choiin okshol oly oky	tolor chockhy oky choiin okshol oly oky	[oly:?]	abseihen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[tolor:?]; Arzneikompositum im Trockenansatz am Gradanfang; heißer Ansatz am Anfang des Grades; trockene Zubereitungsform III; [okshol:?]; seihe Vorstehendes ab; heißer Ansatz am Anfang des Grades	1	0
G662-T0357	f38r	f38r.3	4	4	6	qo	P	MEDIAL	H	A	1	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QO_TAKE_NEXT	otaiin	kchol	nehmen	nimm Folgendes:	LEARNED_RECIPE_COMMAND	Rezept- oder Qualitätsrahmen	0	0	1	0	qokor okaiin otaiin qo kchol chokokor	qokor okaiin otaiin qokchol chokokor	qokor okaiin otaiin qo kchol chokokor	[qo:?]	nehmen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	heiße Drogenportion; heiß, Grad III, im Ansatzrahmen; kalt im Zubereitungsrahmen, Grad III; nimm Folgendes: [kchol:?]; [chokokor:?]	1	0
G662-T0358	f38r	f38r.5	6	6	8	ctho	P	MEDIAL	H	A	1	CTH	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chor	dain	Krautansatz	Krautansatz	CTH_LEAF_HERB+O_PREP	Blattansatz	1	1	1	0	o kor chey kain chor ctho dain ckholdy	okor chey kain chor ctho dain ckholdy	okor chey kain chor ctho d ain ckholdy	[ctho:?]	Krautansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[o:?]; heiße Drogenportion; trocken in der Mitte des Grades; heiß, Grad II; Pflanzen-/Reproduktionsteil; Krautansatz; Grad-/Maßwert II; [ckholdy:?]	1	0
G662-T0359	f38v	f38v.7	2	2	8	qol	P	MEDIAL	H	A	1	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	daiin	chy	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	daiin qol chy dain or daiin dain daldy	daiin qol chy dain or daiin dais daldy	daiin qol chy dain r or aiin dain dal y	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Grad-/Maßwert III; gib Folgendes hinzu: trocken am Anfang des Grades; Grad-/Maßwert II; Drogenportion; Menge/Portion III; Grad-/Maßwert II; abgemessene Rohstoffmenge I, abgeschlossen	1	0
G662-T0360	f39v	f39v.11	5	5	9	chl	P	MEDIAL	H	B	2	LEARNED_WHOLE	LEARNED_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	CHL_DRY_PREVIOUS_HOT_FRACTION	qokar	ykeedy	trocknen	trockne die vorstehende heiße Drogenfraktion I	LEARNED_DRY_COMMAND	trockenes Drogenholz/Kurzform	1	1	1	1	sarol chedy shekam qokar chl ykeedy chckhy dalor dy	sarol chedy shekam qokar chl ykeedy chckhy dalor dy	sarol chedy shekam qokar chl ykeedy chckhy dalor dy	[chl:?]	trocknen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[sarol:?]; trocken in der Mitte des Grades, abgeschlossen; [shekam:?]; heiße Drogenfraktion I; trockne die vorstehende heiße Drogenfraktion I; Eintrag/Bezug: heiß am Gradende, abgeschlossen; Arzneikompositum: trocken, Gradanfang; [dalor:?].	1	0
G662-T0361	f3r	f3r.11	1	1	5	pcheol	P	BOS	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	shol	getrockneter Pulverstoff	getrockneter Pulverstoff	P_POWDER+CHEOL_DRY_MATERIAL	Pulver aus Trockendroge	1	1	1	0	pcheol shol sols sheol shey	pcheol shol sols sheol shey	pcheol ol sols sheol shey	[pcheol:?]	getrockneter Pulverstoff	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	getrockneter Pulverstoff; feucht; nominal feuchtes Gut/Material; [sols:?]; feuchtes Material; feucht in der Mitte des Grades	1	0
G662-T0362	f3r	f3r.12	3	3	5	qo	P	MEDIAL	H	A	1	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QO_TAKE_NEXT	qokchor	schodam	nehmen	nimm Folgendes:	LEARNED_RECIPE_COMMAND	Rezept- oder Qualitätsrahmen	0	0	1	0	okadaiin qokchor qo schodam octhy	okadaiin qokchor qoschodam octhy	ok daiin qokchor qo schodam octhy	[qo:?]	nehmen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[okadaiin:?]; [qokchor:?]; nimm Folgendes: [schodam:?]; CTH-Zubereitung/Ansatz, Grundform	1	0
G662-T0363	f3r	f3r.16	7	7	9	qokol	P	MEDIAL	H	A	1	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_TO_GRADE	qokeom	daiin	erhitzen	erhitze	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	0	0	1	0	oteol chol s cheol ekshy qokeom qokol daiin soleeg	oteol chol s cheol ekshy qokeom qokol daiin soleeg	oteol chol s cheol ekshy qokeom qok l daiin soleeg	[qokol:?]	erhitzen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[oteol:?]; trocken; nominal trockenes Gut/Material; Samen-/Saatgutposten; trockener Drogenstoff; [ekshy:?]; [qokeom:?]; erhitze bis Grad III; [soleeg:?]	1	0
G662-T0364	f3r	f3r.5	1	1	5	qokol	P	BOS	H	A	1	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	<BOS>	chololy	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	1	qokol chololy s cham cthol	qokol chololy s cham cthol	qokol chololy s cham cthol	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	erhitze Folgendes: [chololy:?]; Samen-/Saatgutposten; [cham:?]; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	0
G662-T0365	f3r	f3r.7	2	2	5	qodaiin	P	MEDIAL	H	A	1	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otchol	chom	Qualitätsgrad III	Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	Ansatzdosis III	1	1	1	0	otchol qodaiin chom shom damo	otchol qodaiin chom shom damo	otchol qodaiin chom shom amo	[qodaiin:?]	Qualitätsgrad III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt-trockener Zubereitungsstoff; Qualitätsgrad III; [chom:?]; [shom:?]; [damo:?]	1	0
G662-T0366	f3v	f3v.1	8	8	8	oly	P	EOS	H	A	1	HYBRID	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	OLY_STRAIN_FINISH	s	<EOS>	abseihen	seihe Vorstehendes ab.	OL_MATERIAL+Y_CLOSE_AS_LEARNED_ACTION	Drogenmaterial in Grundform	1	1	1	1	koaiin cphor qotoy sha ckhol ykoaiin s oly	koaiin cphor qotoy sha ckhol ykoaiin s oly	koaiin cphor qotoy sha ckhol ykoaiin s oly	[oly:?]	abseihen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[koaiin:?]; [cphor:?]; [qotoy:?]; [sha:?]; [ckhol:?]; [ykoaiin:?]; Samen-/Saatgutposten; seihe Vorstehendes ab.	1	0
G662-T0367	f3v	f3v.11	4	4	6	tchor	P	MEDIAL	H	A	1	PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ckhy	chodaiin	kalt-trockene Drogenportion	kalt-trockene Drogenportion	T_COLD+CHOR_PLANT_PART	kalt-trockener Pflanzenteil	1	1	1	1	sho shockho ckhy tchor chodaiin chom	sho shockho ckhy tchor chodaiin chom	sho shockho ckhy tchor chodaiin chom	[tchor:?]	kalt-trockene Drogenportion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feuchter Ansatz; [shockho:?]; Arzneikompositum am Gradanfang; kalt-trockene Drogenportion; [chodaiin:?]; [chom:?]	1	0
G662-T0368	f3v	f3v.12	4	4	6	tchor	P	MEDIAL	H	A	1	PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ytchy	kcham	kalt-trockene Drogenportion	kalt-trockene Drogenportion	T_COLD+CHOR_PLANT_PART	kalt-trockener Pflanzenteil	1	1	1	1	osh chodair ytchy tchor kcham s	osh chodair ytchy tchor kcham s	osh chodair ytchy tchor kcham s	[tchor:?]	kalt-trockene Drogenportion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[osh:?]; [chodair:?]; [ytchy:?]; kalt-trockene Drogenportion; [kcham:?]; Samen-/Saatgutposten.	1	0
G662-T0369	f3v	f3v.13	1	1	6	shar	P	BOS	H	A	1	MOIST	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	shkaiin	angefeuchtete Drogenfraktion I	angefeuchtete Drogenfraktion I	SH_MOIST+AR_FRACTION_I	Feuchtfraktion ohne Zubereitungswert	1	1	1	0	shar shkaiin qokchy yty cthal chky	shar shkaiin qokchy yty cthal chky	shar shkaiin qokch yty cthal chky	[shar:?]	angefeuchtete Drogenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	angefeuchtete Drogenfraktion I; [shkaiin:?]; heiß und trocken am Anfang des Grades; [yty:?]; [cthal:?]; [chky:?]	1	0
G662-T0370	f3v	f3v.7	1	1	5	tchor	P	BOS	H	A	1	PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	otcham	kalt-trockene Drogenportion	kalt-trockene Drogenportion	T_COLD+CHOR_PLANT_PART	kalt-trockener Pflanzenteil	1	1	1	1	tchor otcham chor cfham s	tchor otcham chor cfham s	tchor otcham chor cfham s	[tchor:?]	kalt-trockene Drogenportion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt-trockene Drogenportion; [otcham:?]; Pflanzen-/Reproduktionsteil; [cfham:?]; Samen-/Saatgutposten.	1	0
