delayed_pair_id	action_case_id	page	locus	action_clause_id	action_clause_start	action_clause_end	action_clause_surfaces	action_ordinal	action_surface	action_gloss_de	right_clause_id	right_clause_start	right_clause_end	v78_decision	target_rank	target_ordinal	target_surface	target_gloss_de	intervening_ordinals	intervening_surfaces	intervening_glosses_de	inner_v79_window	semantic_item	word_delta	status
P093	A047	f76v	f76v.10	3	3	3	qopchdy	3	qopchdy	fertig getrocknetes Pulver nehmen	4	4	10	CONTROL_CONFLICT	2	5	shedy	mittlere Feuchtstufe erreicht	4	dshedy	bis zur Mittelstufe angefeuchtete Drogenportion	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P094	A047	f76v	f76v.10	3	3	3	qopchdy	3	qopchdy	fertig getrocknetes Pulver nehmen	4	4	10	CONTROL_CONFLICT	3	6	tchedy	kalt-trockene Mittelstufe erreicht	4|5	dshedy|shedy	bis zur Mittelstufe angefeuchtete Drogenportion|mittlere Feuchtstufe erreicht	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P095	A047	f76v	f76v.10	3	3	3	qopchdy	3	qopchdy	fertig getrocknetes Pulver nehmen	4	4	10	CONTROL_CONFLICT	4	7	lsheetal	Rohholz I, vollständig eingeweicht und kaltgestellt	4|5|6	dshedy|shedy|tchedy	bis zur Mittelstufe angefeuchtete Drogenportion|mittlere Feuchtstufe erreicht|kalt-trockene Mittelstufe erreicht	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P096	A047	f76v	f76v.10	3	3	3	qopchdy	3	qopchdy	fertig getrocknetes Pulver nehmen	4	4	10	CONTROL_CONFLICT	5	8	shecphy	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	4|5|6|7	dshedy|shedy|tchedy|lsheetal	bis zur Mittelstufe angefeuchtete Drogenportion|mittlere Feuchtstufe erreicht|kalt-trockene Mittelstufe erreicht|Rohholz I, vollständig eingeweicht und kaltgestellt	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P097	A047	f76v	f76v.10	3	3	3	qopchdy	3	qopchdy	fertig getrocknetes Pulver nehmen	4	4	10	CONTROL_CONFLICT	6	9	daiin	drei Portionen des eingeweichten Arzneikompositums	4|5|6|7|8	dshedy|shedy|tchedy|lsheetal|shecphy	bis zur Mittelstufe angefeuchtete Drogenportion|mittlere Feuchtstufe erreicht|kalt-trockene Mittelstufe erreicht|Rohholz I, vollständig eingeweicht und kaltgestellt|bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P098	A048	f77r	f77r.38	2	3	3	qoeedy	3	qoeedy	nimm die Endportion hinzu	3	4	5	OPEN_PARTIAL	2	5	chcphey	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	4	qokaiin	heiß, Grad III	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P099	A049	f77r	f77r.38	4	6	6	qol	6	qol	Drogenstoff zugeben	5	7	8	CONTROL_CONFLICT	2	8	shedy	mittlere Feuchtstufe erreicht	7	ltaiin	Holz, kalt auf Stufe III	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P100	A053	f77v	f77v.7	5	5	5	ycheedy	5	ycheedy	hiervon bis zur Endstufe trocknen	6	6	10	RETAIN_PRIOR_HOLD	2	7	lshedy	vollständig eingeweichtes Holz, Form I	6	okedy	heißer Ansatz, Mittelstufe erreicht	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P101	A053	f77v	f77v.7	5	5	5	ycheedy	5	ycheedy	hiervon bis zur Endstufe trocknen	6	6	10	RETAIN_PRIOR_HOLD	3	8	chs	Trockengut, Grundform	6|7	okedy|lshedy	heißer Ansatz, Mittelstufe erreicht|vollständig eingeweichtes Holz, Form I	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P102	A053	f77v	f77v.7	5	5	5	ycheedy	5	ycheedy	hiervon bis zur Endstufe trocknen	6	6	10	RETAIN_PRIOR_HOLD	4	9	shdal	feuchte abgemessene Rohstoffmenge I am Gradanfang	6|7|8	okedy|lshedy|chs	heißer Ansatz, Mittelstufe erreicht|vollständig eingeweichtes Holz, Form I|Trockengut, Grundform	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P103	A053	f77v	f77v.7	5	5	5	ycheedy	5	ycheedy	hiervon bis zur Endstufe trocknen	6	6	10	RETAIN_PRIOR_HOLD	5	10	chedy	mittlere Trockenstufe erreicht	6|7|8|9	okedy|lshedy|chs|shdal	heißer Ansatz, Mittelstufe erreicht|vollständig eingeweichtes Holz, Form I|Trockengut, Grundform|feuchte abgemessene Rohstoffmenge I am Gradanfang	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P104	A055	f7r	f7r.2	1	1	1	dcheey	1	dcheey	eine Dosis vollständig trocknen und abschließen	2	2	4	CONTROL_CONFLICT	2	3	r	Wurzel	2	keo	Ansatz auf mittlerer Heizstufe	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P105	A055	f7r	f7r.2	1	1	1	dcheey	1	dcheey	eine Dosis vollständig trocknen und abschließen	2	2	4	CONTROL_CONFLICT	3	4	shor	Blüte	2|3	keo|r	Ansatz auf mittlerer Heizstufe|Wurzel	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P106	A059	f80r	f80r.17	5	7	7	chetain	7	chetain	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	6	8	10	OPEN_PARTIAL	2	9	olkar	Anteil I des heißen Holzansatzes	8	ol	Grundansatz	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P107	A059	f80r	f80r.17	5	7	7	chetain	7	chetain	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	6	8	10	OPEN_PARTIAL	3	10	okain	heißer Ansatz, Grad II	8|9	ol|olkar	Grundansatz|Anteil I des heißen Holzansatzes	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P108	A063	f80v	f80v.35	3	6	6	qol	6	qol	Drogenstoff zugeben	4	7	12	OPEN_PARTIAL	2	8	okiin	erhitzte Zubereitung, Form III	7	kain	heiß, Grad II	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P109	A063	f80v	f80v.35	3	6	6	qol	6	qol	Drogenstoff zugeben	4	7	12	OPEN_PARTIAL	3	9	ol	Grundansatz	7|8	kain|okiin	heiß, Grad II|erhitzte Zubereitung, Form III	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P110	A063	f80v	f80v.35	3	6	6	qol	6	qol	Drogenstoff zugeben	4	7	12	OPEN_PARTIAL	4	10	kain	heiß, Grad II	7|8|9	kain|okiin|ol	heiß, Grad II|erhitzte Zubereitung, Form III|Grundansatz	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P111	A063	f80v	f80v.35	3	6	6	qol	6	qol	Drogenstoff zugeben	4	7	12	OPEN_PARTIAL	5	11	shey	feucht in der Mitte des Grades	7|8|9|10	kain|okiin|ol|kain	heiß, Grad II|erhitzte Zubereitung, Form III|Grundansatz|heiß, Grad II	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P112	A063	f80v	f80v.35	3	6	6	qol	6	qol	Drogenstoff zugeben	4	7	12	OPEN_PARTIAL	6	12	ldy	fertig aufbereitetes Holz	7|8|9|10|11	kain|okiin|ol|kain|shey	heiß, Grad II|erhitzte Zubereitung, Form III|Grundansatz|heiß, Grad II|feucht in der Mitte des Grades	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P113	A064	f83v	f83v.12	2	4	4	lldar	4	lldar	Anteil I der Holzdroge abmessen	3	5	11	OPEN_PARTIAL	2	6	qoal	Rohstoffklasse I	5	cheey	trocken am Ende des Grades	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P114	A064	f83v	f83v.12	2	4	4	lldar	4	lldar	Anteil I der Holzdroge abmessen	3	5	11	OPEN_PARTIAL	3	7	qokeedy	heiß am Ende des Grades	5|6	cheey|qoal	trocken am Ende des Grades|Rohstoffklasse I	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P115	A064	f83v	f83v.12	2	4	4	lldar	4	lldar	Anteil I der Holzdroge abmessen	3	5	11	OPEN_PARTIAL	4	8	olkar	Anteil I des heißen Holzansatzes	5|6|7	cheey|qoal|qokeedy	trocken am Ende des Grades|Rohstoffklasse I|heiß am Ende des Grades	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P116	A064	f83v	f83v.12	2	4	4	lldar	4	lldar	Anteil I der Holzdroge abmessen	3	5	11	OPEN_PARTIAL	5	9	sheedy	feucht am Ende des Grades	5|6|7|8	cheey|qoal|qokeedy|olkar	trocken am Ende des Grades|Rohstoffklasse I|heiß am Ende des Grades|Anteil I des heißen Holzansatzes	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P117	A064	f83v	f83v.12	2	4	4	lldar	4	lldar	Anteil I der Holzdroge abmessen	3	5	11	OPEN_PARTIAL	6	10	qokain	heiß, Grad II	5|6|7|8|9	cheey|qoal|qokeedy|olkar|sheedy	trocken am Ende des Grades|Rohstoffklasse I|heiß am Ende des Grades|Anteil I des heißen Holzansatzes|feucht am Ende des Grades	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P118	A064	f83v	f83v.12	2	4	4	lldar	4	lldar	Anteil I der Holzdroge abmessen	3	5	11	OPEN_PARTIAL	7	11	olal	Ansatz aus Holzrohstoff, Form I	5|6|7|8|9|10	cheey|qoal|qokeedy|olkar|sheedy|qokain	trocken am Ende des Grades|Rohstoffklasse I|heiß am Ende des Grades|Anteil I des heißen Holzansatzes|feucht am Ende des Grades|heiß, Grad II	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P119	A065	f86v3	f86v3.13	2	3	3	tcheody	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	3	4	9	CONTROL_CONFLICT	2	5	qodaiin	drei Portionen des folgenden Anteils	4	qokain	heiß, Grad II	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P120	A065	f86v3	f86v3.13	2	3	3	tcheody	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	3	4	9	CONTROL_CONFLICT	3	6	olkar	Anteil I des heißen Holzansatzes	4|5	qokain|qodaiin	heiß, Grad II|drei Portionen des folgenden Anteils	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P121	A065	f86v3	f86v3.13	2	3	3	tcheody	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	3	4	9	CONTROL_CONFLICT	4	7	chedaiin	abgemessene Trockendroge, Dosis III	4|5|6	qokain|qodaiin|olkar	heiß, Grad II|drei Portionen des folgenden Anteils|Anteil I des heißen Holzansatzes	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P122	A065	f86v3	f86v3.13	2	3	3	tcheody	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	3	4	9	CONTROL_CONFLICT	5	8	y	Hierzu:	4|5|6|7	qokain|qodaiin|olkar|chedaiin	heiß, Grad II|drei Portionen des folgenden Anteils|Anteil I des heißen Holzansatzes|abgemessene Trockendroge, Dosis III	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P123	A065	f86v3	f86v3.13	2	3	3	tcheody	3	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	3	4	9	CONTROL_CONFLICT	6	9	chedy	mittlere Trockenstufe erreicht	4|5|6|7|8	qokain|qodaiin|olkar|chedaiin|y	heiß, Grad II|drei Portionen des folgenden Anteils|Anteil I des heißen Holzansatzes|abgemessene Trockendroge, Dosis III|Hierzu:	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P124	A067	f86v3	f86v3.18	2	4	4	qopchol	4	qopchol	nimm getrockneten Pulverstoff	3	5	7	CONTROL_CONFLICT	2	6	sheody	feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen	5	shol	feucht	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P125	A067	f86v3	f86v3.18	2	4	4	qopchol	4	qopchol	nimm getrockneten Pulverstoff	3	5	7	CONTROL_CONFLICT	3	7	solkam	ein Maß erhitzter Samenzubereitung	5|6	shol|sheody	feucht|feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P126	A070	f86v3	f86v3.19	4	4	4	qokam	4	qokam	nimm ein Maß und erhitze es	5	5	10	OPEN_PARTIAL	2	6	kchdy	heiß-trockene Anfangsstufe erreicht	5	chol	trocken	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P127	A070	f86v3	f86v3.19	4	4	4	qokam	4	qokam	nimm ein Maß und erhitze es	5	5	10	OPEN_PARTIAL	3	7	chol	trocken	5|6	chol|kchdy	trocken|heiß-trockene Anfangsstufe erreicht	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P128	A070	f86v3	f86v3.19	4	4	4	qokam	4	qokam	nimm ein Maß und erhitze es	5	5	10	OPEN_PARTIAL	4	8	tchdy	kalt-trockene Anfangsstufe erreicht	5|6|7	chol|kchdy|chol	trocken|heiß-trockene Anfangsstufe erreicht|trocken	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P129	A070	f86v3	f86v3.19	4	4	4	qokam	4	qokam	nimm ein Maß und erhitze es	5	5	10	OPEN_PARTIAL	5	9	dar	abgemessener Anteil I	5|6|7|8	chol|kchdy|chol|tchdy	trocken|heiß-trockene Anfangsstufe erreicht|trocken|kalt-trockene Anfangsstufe erreicht	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P130	A070	f86v3	f86v3.19	4	4	4	qokam	4	qokam	nimm ein Maß und erhitze es	5	5	10	OPEN_PARTIAL	6	10	aiindy	drei fertig abgeteilte Teile	5|6|7|8|9	chol|kchdy|chol|tchdy|dar	trocken|heiß-trockene Anfangsstufe erreicht|trocken|kalt-trockene Anfangsstufe erreicht|abgemessener Anteil I	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P131	A071	f86v5	f86v5.2	2	7	7	qopchol	7	qopchol	nimm getrockneten Pulverstoff	3	8	9	CONTROL_CONFLICT	2	9	ol	Grundansatz	8	tal	Rohstoffklasse I, kalt am Gradanfang	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P132	A072	f86v5	f86v5.2	4	10	10	ytol	10	ytol	kühle hiervon den Drogenstoff ab	5	11	12	HOLD_NEW	2	12	otam	ein Maß kalten Ansatzes	11	otam	ein Maß kalten Ansatzes	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P133	A073	f86v5	f86v5.24	2	3	3	ykain	3	ykain	erhitze hiervon auf Stufe II	3	4	9	CONTROL_CONFLICT	2	5	kchody	fertige heiß-trockene Zubereitung	4	okal	Rohstoffklasse I im heißen Ansatz, Gradanfang	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P134	A073	f86v5	f86v5.24	2	3	3	ykain	3	ykain	erhitze hiervon auf Stufe II	3	4	9	CONTROL_CONFLICT	3	6	chckhy	Arzneikompositum: trocken, Gradanfang	4|5	okal|kchody	Rohstoffklasse I im heißen Ansatz, Gradanfang|fertige heiß-trockene Zubereitung	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P135	A073	f86v5	f86v5.24	2	3	3	ykain	3	ykain	erhitze hiervon auf Stufe II	3	4	9	CONTROL_CONFLICT	4	7	otaiin	kalter Ansatz, Grad III	4|5|6	okal|kchody|chckhy	Rohstoffklasse I im heißen Ansatz, Gradanfang|fertige heiß-trockene Zubereitung|Arzneikompositum: trocken, Gradanfang	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P136	A073	f86v5	f86v5.24	2	3	3	ykain	3	ykain	erhitze hiervon auf Stufe II	3	4	9	CONTROL_CONFLICT	5	8	olkar	Anteil I des heißen Holzansatzes	4|5|6|7	okal|kchody|chckhy|otaiin	Rohstoffklasse I im heißen Ansatz, Gradanfang|fertige heiß-trockene Zubereitung|Arzneikompositum: trocken, Gradanfang|kalter Ansatz, Grad III	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P137	A073	f86v5	f86v5.24	2	3	3	ykain	3	ykain	erhitze hiervon auf Stufe II	3	4	9	CONTROL_CONFLICT	6	9	otaiin	kalter Ansatz, Grad III	4|5|6|7|8	okal|kchody|chckhy|otaiin|olkar	Rohstoffklasse I im heißen Ansatz, Gradanfang|fertige heiß-trockene Zubereitung|Arzneikompositum: trocken, Gradanfang|kalter Ansatz, Grad III|Anteil I des heißen Holzansatzes	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P138	A074	f86v5	f86v5.4	1	1	1	ypchesy	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	2	11	CONTROL_CONFLICT	2	3	sheeey	vollständig eingeweichtes Gut der Schlussstufe	2	oky	heißer Ansatz am Anfang des Grades	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P139	A074	f86v5	f86v5.4	1	1	1	ypchesy	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	2	11	CONTROL_CONFLICT	3	4	qoty	kalt am Anfang des Grades	2|3	oky|sheeey	heißer Ansatz am Anfang des Grades|vollständig eingeweichtes Gut der Schlussstufe	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P140	A074	f86v5	f86v5.4	1	1	1	ypchesy	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	2	11	CONTROL_CONFLICT	4	5	qotaiin	kalt, Grad III	2|3|4	oky|sheeey|qoty	heißer Ansatz am Anfang des Grades|vollständig eingeweichtes Gut der Schlussstufe|kalt am Anfang des Grades	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P141	A074	f86v5	f86v5.4	1	1	1	ypchesy	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	2	11	CONTROL_CONFLICT	5	6	sail	Samen, Charge II	2|3|4|5	oky|sheeey|qoty|qotaiin	heißer Ansatz am Anfang des Grades|vollständig eingeweichtes Gut der Schlussstufe|kalt am Anfang des Grades|kalt, Grad III	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P142	A074	f86v5	f86v5.4	1	1	1	ypchesy	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	2	11	CONTROL_CONFLICT	6	7	chepy	Trockenpulver in Grundform	2|3|4|5|6	oky|sheeey|qoty|qotaiin|sail	heißer Ansatz am Anfang des Grades|vollständig eingeweichtes Gut der Schlussstufe|kalt am Anfang des Grades|kalt, Grad III|Samen, Charge II	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
