surface	truth_recipe	candidate_is_truth	gdt517_compiler_rank	gdt519_rank	candidate_recipe	gdt518_base_score	anchor_cost	gdt519_score	alignment_trace
kechody	K+E+CH+O+D_ADDR+Y	NO	7	5	K+E+LOCAL_C+SH+O+DY	6.150836833	0.501722060	6.652558893	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	5	6	K+E+LOCAL_C+O+D_ADDR+Y	6.389489128	0.276826399	6.666315526	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | hod=>hod~O+D_ADDR@edit0+alias0.277 | y=>y~Y@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	4	7	K+E+CH+O+Y	5.832417455	1.000000000	6.832417455	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	8	8	K+E+O+DY	5.667116084	1.277045377	6.944161461	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | cho=>ho~O@edit1+alias0.277 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	10	9	K+E+HO+DY	6.875097835	1.000000000	7.875097835	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | cho=>ho~HO@edit1+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	13	10	K+E+CH+O+D_ADDR+DY	6.866319256	2.000000000	8.866319256	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	29	11	K+E+LOCAL_C+O+Y	7.886571754	1.277045377	9.163617131	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | ho=>ho~O@edit0+alias0.277 | dy=>y~Y@edit1+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	11	12	K+E+O+D_ADDR+Y	8.196399693	1.276826399	9.473226092	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | chod=>hod~O+D_ADDR@edit1+alias0.277 | y=>y~Y@edit0+alias0.000
keeol	K+EE+O+L	NO	1	1	K+EE+OL	1.497583684	0.000000000	1.497583684	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
keeol	K+EE+O+L	YES	4	2	K+EE+O+L	5.981818523	0.000000000	5.981818523	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
keeol	K+EE+O+L	NO	3	3	K+E+E+OL	7.611073347	0.000000000	7.611073347	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
keeol	K+EE+O+L	NO	2	4	OL+K+EE	2.762617714	5.000000000	7.762617714	ke=>ol~OL@edit2+alias0.000 | e=>k~K@edit1+alias0.000 | ol=>ee~EE@edit2+alias0.000
keeol	K+EE+O+L	NO	8	5	K+EE+O+AL	7.098677584	2.000000000	9.098677584	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>al~AL@edit2+alias0.000
keeol	K+EE+O+L	NO	11	6	K+SH+EE+OL	6.798483804	2.501722060	9.300205864	k=>k~K@edit0+alias0.000 | ∅=>h~SH@edit2+alias0.502 | ee=>ee~EE@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
keeol	K+EE+O+L	NO	5	7	OK+EE+L	6.313781835	3.000000000	9.313781835	k=>ok~OK@edit2+alias0.000 | ee=>ee~EE@edit0+alias0.000 | ol=>l~L@edit1+alias0.000
keeol	K+EE+O+L	NO	7	8	K+EE+O+D_ADDR+L	8.700191448	2.000000000	10.700191448	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000 | l=>l~L@edit0+alias0.000
keeol	K+EE+O+L	NO	9	9	OK+EE+AL	8.078089688	3.000000000	11.078089688	k=>ok~OK@edit2+alias0.000 | ee=>ee~EE@edit0+alias0.000 | ol=>al~AL@edit1+alias0.000
keeol	K+EE+O+L	NO	13	10	K+SH+EE+O+L	10.062554899	2.501722060	12.564276959	k=>k~K@edit0+alias0.000 | ∅=>h~SH@edit2+alias0.502 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
keeol	K+EE+O+L	NO	6	11	K+E+E+O+L	12.647067538	0.000000000	12.647067538	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
keeol	K+EE+O+L	NO	10	12	K+EE+O+D_ADDR+AL	9.320959349	4.000000000	13.320959349	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000 | l=>al~AL@edit2+alias0.000
keody	K+E+O+D_ADDR+Y	NO	1	1	K+E+O+DY	2.115005182	0.000000000	2.115005182	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	YES	2	2	K+E+O+D_ADDR+Y	3.278045839	0.000000000	3.278045839	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	4	3	K+E+O+Y	4.153795893	1.000000000	5.153795893	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
keody	K+E+O+D_ADDR+Y	NO	3	4	OK+E+DY	7.147822523	0.787267529	7.935090052	keo=>keo~OK+E@edit0+alias0.787 | dy=>dy~DY@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	5	5	O+D_ADDR+Y	5.942886613	2.000000000	7.942886613	keo=>o~O@edit2+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	6	6	OK+E+D_ADDR+Y	8.232336345	0.787267529	9.019603874	keo=>keo~OK+E@edit0+alias0.787 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	7	7	OK+E+Y	7.886571560	1.787267529	9.673839088	keo=>keo~OK+E@edit0+alias0.787 | dy=>y~Y@edit1+alias0.000
keody	K+E+O+D_ADDR+Y	NO	8	8	K+CH+E+O+Y	7.751292775	3.517589067	11.268881841	k=>kc~K+CH@edit2+alias0.518 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
keody	K+E+O+D_ADDR+Y	NO	11	9	K+E+O+CHD+Y	7.335361427	4.500000000	11.835361427	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>chd~CHD@edit4+alias0.500 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	10	10	K+E+CH+E+O+Y	9.218850856	4.501169604	13.720020460	k=>k~K@edit0+alias0.000 | e=>ec~E+CH@edit2+alias0.501 | o=>e~E@edit1+alias0.000 | d=>o~O@edit1+alias0.000 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	9	11	OK+E+CHD+Y	10.202311053	5.287267529	15.489578581	keo=>keo~OK+E@edit0+alias0.787 | d=>chd~CHD@edit4+alias0.500 | y=>y~Y@edit0+alias0.000
ld	L+D_ADDR	NO	1	1	L	0.591102988	0.266705408	0.857808397	ld=>ld~L@edit0+alias0.267
ld	L+D_ADDR	YES	3	2	L+D_ADDR	2.691980572	0.000000000	2.691980572	l=>l~L@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000
ld	L+D_ADDR	NO	2	3	AL	2.522120463	1.500000000	4.022120463	ld=>la~AL@edit1+alias0.500
ld	L+D_ADDR	NO	5	4	AL+D_ADDR	4.466195699	2.000000000	6.466195699	l=>al~AL@edit2+alias0.000 | d=>d~D_ADDR@edit0+alias0.000
ld	L+D_ADDR	NO	4	5	L+CHD	3.936035305	4.500000000	8.436035305	l=>l~L@edit0+alias0.000 | d=>chd~CHD@edit4+alias0.500
ld	L+D_ADDR	NO	6	6	AL+CHD	5.693076448	6.500000000	12.193076448	l=>al~AL@edit2+alias0.000 | d=>chd~CHD@edit4+alias0.500
okedals	OK+AL+S	NO	2	1	OK+E+D_ADDR+AL+S	3.462749117	0.000000000	3.462749117	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	NO	4	2	OK+E+AL+S	3.774075479	0.272516172	4.046591650	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dal=>dal~AL@edit0+alias0.273 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	YES	1	3	OK+AL+S	3.311212547	1.272516172	4.583728718	ok=>ok~OK@edit0+alias0.000 | edal=>dal~AL@edit1+alias0.273 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	NO	3	4	OK+E+AL	3.951824529	1.272516172	5.224340701	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dals=>dal~AL@edit1+alias0.273
okedals	OK+AL+S	NO	5	5	OK+E+DA+L	7.647386520	0.270945810	7.918332330	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | ls=>ls~L@edit0+alias0.271
okedals	OK+AL+S	NO	8	6	OK+E+D_ADDR+AL+SH	7.025714577	1.501722060	8.527436637	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | s=>h~SH@edit1+alias0.502
okedals	OK+AL+S	NO	6	7	OK+E+D_ADDR+A_ADDR+L	8.364194667	0.270945810	8.635140476	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000 | ls=>ls~L@edit0+alias0.271
okedals	OK+AL+S	NO	13	8	OK+E+AL+SH	7.132474841	1.774238231	8.906713073	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dal=>dal~AL@edit0+alias0.273 | s=>h~SH@edit1+alias0.502
okedals	OK+AL+S	NO	22	9	OK+E+D_ADDR+L	8.036654562	1.270945810	9.307600372	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | als=>ls~L@edit1+alias0.271
okedals	OK+AL+S	NO	55	10	OK+E+DA+AL+S	7.328102304	2.000000000	9.328102304	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>da~DA@edit2+alias0.000 | al=>al~AL@edit0+alias0.000 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	NO	15	11	O+K+E+AL+S	9.155453164	0.272516172	9.427969335	o=>o~O@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dal=>dal~AL@edit0+alias0.273 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	NO	28	12	OK+E+DA+L+S	9.635301723	0.000000000	9.635301723	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | l=>l~L@edit0+alias0.000 | s=>s~S@edit0+alias0.000
qef	E+LOCAL_CHAR_F	NO	1	1	CARRIER_Q+E+LOCAL_CHAR_F	2.161535792	0.000000000	2.161535792	q=>q~CARRIER_Q@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000
qef	E+LOCAL_CHAR_F	YES	3	2	E+LOCAL_CHAR_F	3.243960321	1.000000000	4.243960321	qe=>e~E@edit1+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000
qef	E+LOCAL_CHAR_F	NO	2	3	CARRIER_Q+D_ADDR	2.964795305	2.000000000	4.964795305	q=>q~CARRIER_Q@edit0+alias0.000 | ef=>d~D_ADDR@edit2+alias0.000
qef	E+LOCAL_CHAR_F	NO	4	4	CARRIER_Q+CH+E+LOCAL_CHAR_F	4.921370451	4.000000000	8.921370451	q=>q~CARRIER_Q@edit0+alias0.000 | ∅=>ch~CH@edit4+alias0.000 | e=>e~E@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	1	1	CARRIER_Q+O+CH+T+E+DY	2.479477162	0.508031070	2.987508232	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	3	2	O+CH+T+E+DY	3.399869551	1.508031070	4.907900620	qo=>o~O@edit1+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	YES	4	3	CARRIER_Q+O+CH+T+E+Y	4.239503922	1.508031070	5.747534992	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	2	4	CARRIER_Q+O+CH+T+E+D_ADDR+Y	5.523236331	0.508031070	6.031267401	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	15	5	CARRIER_Q+O+LOCAL_C+T+E+DY	7.439513270	0.250600602	7.690113872	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | th=>th~T@edit0+alias0.251 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	5	6	O+CH+T+E+D_ADDR+Y	6.258269322	1.508031070	7.766300391	qo=>o~O@edit1+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	9	7	CH+T+E+DY	6.055055747	1.750600602	7.805656349	qoc=>qc~CH@edit1+alias0.500 | th=>th~T@edit0+alias0.251 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	25	8	O+CH+T+E+Y	5.889032611	2.508031070	8.397063681	qo=>o~O@edit1+alias0.000 | cth=>cth~CH+T@edit0+alias0.508 | e=>e~E@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	7	9	CARRIER_Q+O+CH+T+SH+E+DY	7.538086397	1.001722060	8.539808457	q=>q~CARRIER_Q@edit0+alias0.000 | oct=>oct~O+CH+T@edit0+alias0.500 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	19	10	O+LOCAL_C+T+E+DY	7.502162583	1.250600602	8.752763185	qo=>o~O@edit1+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | th=>th~T@edit0+alias0.251 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	6	11	O+CH+T+SH+E+DY	7.205415295	2.001722060	9.207137355	qoct=>oct~O+CH+T@edit1+alias0.500 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
qocthedy	CARRIER_Q+O+CH+T+E+Y	NO	18	12	CARRIER_Q+O+CH+T+CHD+Y	7.296940307	2.500000000	9.796940307	q=>q~CARRIER_Q@edit0+alias0.000 | oct=>oct~O+CH+T@edit0+alias0.500 | hed=>ched~CHD@edit2+alias0.000 | y=>y~Y@edit0+alias0.000
qokchey	OK+CH+E+Y	YES	4	1	OK+CH+E+Y	2.839700405	0.250420463	3.090120868	qok=>qok~OK@edit0+alias0.250 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
qokchey	OK+CH+E+Y	NO	1	2	OK+Y	2.510003293	2.504687108	5.014690400	qok=>qok~OK@edit0+alias0.250 | chey=>hy~Y@edit2+alias0.254
qokchey	OK+CH+E+Y	NO	12	3	OK+LOCAL_C+E+Y	3.775953406	1.250420463	5.026373869	qok=>qok~OK@edit0+alias0.250 | c=>c~LOCAL_C@edit0+alias0.000 | he=>e~E@edit1+alias0.000 | y=>y~Y@edit0+alias0.000
qokchey	OK+CH+E+Y	NO	15	4	CARRIER_Q+OK+CH+E+Y	5.134579575	0.000000000	5.134579575	q=>q~CARRIER_Q@edit0+alias0.000 | ok=>ok~OK@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
qokchey	OK+CH+E+Y	NO	3	5	OK+E+Y	3.229381283	2.250000000	5.479381283	qokche=>qoke~OK+E@edit2+alias0.250 | y=>y~Y@edit0+alias0.000
qokchey	OK+CH+E+Y	NO	2	6	OK+CHD+Y	4.640727311	1.750420463	6.391147774	qok=>qok~OK@edit0+alias0.250 | che=>chd~CHD@edit1+alias0.500 | y=>y~Y@edit0+alias0.000
qokchey	OK+CH+E+Y	NO	13	7	OK+LOCAL_C+SH+E+Y	5.703510877	0.752142523	6.455653400	qok=>qok~OK@edit0+alias0.250 | c=>c~LOCAL_C@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
qokchey	OK+CH+E+Y	NO	30	8	CARRIER_Q+OK+LOCAL_C+E+Y	5.660490801	1.000000000	6.660490801	q=>q~CARRIER_Q@edit0+alias0.000 | ok=>ok~OK@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | he=>e~E@edit1+alias0.000 | y=>y~Y@edit0+alias0.000
qokchey	OK+CH+E+Y	NO	17	9	OK+CH+Y	5.628326863	1.250420463	6.878747326	qok=>qok~OK@edit0+alias0.250 | ch=>ch~CH@edit0+alias0.000 | ey=>y~Y@edit1+alias0.000
qokchey	OK+CH+E+Y	NO	5	10	CARRIER_Q+OK+Y	5.110965555	2.254266645	7.365232200	q=>q~CARRIER_Q@edit0+alias0.000 | ok=>ok~OK@edit0+alias0.000 | chey=>hy~Y@edit2+alias0.254
qokchey	OK+CH+E+Y	NO	8	11	OK+SH+E+Y	6.133577928	1.250420463	7.383998391	qok=>qok~OK@edit0+alias0.250 | ch=>sh~SH@edit1+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
qokchey	OK+CH+E+Y	NO	10	12	OK+CH+SH+E+Y	5.450271582	2.001722060	7.451993642	qokc=>okc~OK+CH@edit1+alias0.500 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
saiis	S+IIN+S	NO	1	1	S+A_ADDR+IIN+S	3.045798749	1.533647224	4.579445972	s=>s~S@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000 | ii=>in~IIN@edit1+alias0.534 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	YES	4	2	S+IIN+S	3.041763798	2.000000000	5.041763798	s=>s~S@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	NO	3	3	S+AIIN+S	3.099803010	2.000000000	5.099803010	s=>s~S@edit0+alias0.000 | aii=>aiin~AIIN@edit2+alias0.000 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	NO	23	4	S+LOCAL_CHAR_I+S	5.153494189	2.000000000	7.153494189	s=>s~S@edit0+alias0.000 | ai=>i~LOCAL_CHAR_I@edit1+alias0.000 | is=>s~S@edit1+alias0.000
saiis	S+IIN+S	NO	15	5	S+A_ADDR+LOCAL_CHAR_I+S	6.448495172	1.000000000	7.448495172	s=>s~S@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000 | i=>i~LOCAL_CHAR_I@edit0+alias0.000 | is=>s~S@edit1+alias0.000
saiis	S+IIN+S	NO	9	6	SH+IIN+S	5.129852641	2.533647224	7.663499865	sa=>sh~SH@edit1+alias0.000 | ii=>in~IIN@edit1+alias0.534 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	NO	6	7	SH+A_ADDR+IIN+S	5.573566410	3.035369283	8.608935693	s=>h~SH@edit1+alias0.502 | a=>a~A_ADDR@edit0+alias0.000 | ii=>in~IIN@edit1+alias0.534 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	NO	54	8	S+IIN+LOCAL_CHAR_I+S	6.164022215	2.533647224	8.697669439	s=>s~S@edit0+alias0.000 | ai=>in~IIN@edit2+alias0.534 | i=>i~LOCAL_CHAR_I@edit0+alias0.000 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	NO	2	9	S+A_ADDR+IIN+S+S	5.305236674	3.533647224	8.838883898	s=>s~S@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000 | i=>in~IIN@edit2+alias0.534 | i=>s~S@edit1+alias0.000 | s=>s~S@edit0+alias0.000
saiis	S+IIN+S	NO	14	10	S+IIN+SH	5.341647604	3.501722060	8.843369663	s=>s~S@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | s=>h~SH@edit1+alias0.502
saiis	S+IIN+S	NO	8	11	S+AIIN+SH	5.378073883	3.501722060	8.879795943	s=>s~S@edit0+alias0.000 | aii=>aiin~AIIN@edit2+alias0.000 | s=>h~SH@edit1+alias0.502
saiis	S+IIN+S	NO	32	12	S+AIN+LOCAL_CHAR_I+S	7.124914479	2.000000000	9.124914479	s=>s~S@edit0+alias0.000 | ai=>ain~AIN@edit2+alias0.000 | i=>i~LOCAL_CHAR_I@edit0+alias0.000 | s=>s~S@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	1	1	SH+CH+K+E+O+D_ADDR+Y	2.789811826	0.500000000	3.289811826	shckh=>shckh~SH+CH+K@edit0+alias0.500 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	YES	2	2	SH+CH+K+E+O+DY	2.870221937	0.500000000	3.370221937	shckh=>shckh~SH+CH+K@edit0+alias0.500 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	3	3	SH+CH+K+E+O+Y	3.998300123	1.500000000	5.498300123	shckh=>shckh~SH+CH+K@edit0+alias0.500 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	9	4	S+SH+CH+K+E+O+DY	6.321345045	1.015537094	7.336882138	s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | ckhe=>ckhe~CH+K+E@edit0+alias0.514 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	5	5	SH+CH+K+E+O+R	5.435533753	2.500000000	7.935533753	shckh=>shckh~SH+CH+K@edit0+alias0.500 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>r~R@edit2+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	10	6	S+SH+CH+K+E+O+D_ADDR+Y	7.036754661	1.015537094	8.052291754	s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | ckhe=>ckhe~CH+K+E@edit0+alias0.514 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	12	7	S+CH+K+E+O+DY	7.552636940	0.761441035	8.314077975	s=>s~S@edit0+alias0.000 | hc=>hc~CH@edit0+alias0.511 | kh=>kh~K@edit0+alias0.250 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	7	8	SH+CH+K+SH+E+O+DY	7.515789766	1.001722060	8.517511826	shc=>shc~SH+CH@edit0+alias0.500 | k=>k~K@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	4	9	SH+CH+K+SH+E+O+D_ADDR+Y	7.567125704	1.001722060	8.568847764	shc=>shc~SH+CH@edit0+alias0.500 | k=>k~K@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	35	10	SH+LOCAL_C+K+E+O+DY	8.383703608	0.250000000	8.633703608	sh=>sh~SH@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | kh=>kh~K@edit0+alias0.250 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	19	11	SH+SH+CH+K+E+O+DY	6.349020806	2.517259153	8.866279959	s=>h~SH@edit1+alias0.502 | h=>h~SH@edit0+alias0.502 | ckhe=>ckhe~CH+K+E@edit0+alias0.514 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shckheody	SH+CH+K+E+O+DY	NO	13	12	S+CH+K+E+O+D_ADDR+Y	8.243531044	0.761441035	9.004972079	s=>s~S@edit0+alias0.000 | hc=>hc~CH@edit0+alias0.511 | kh=>kh~K@edit0+alias0.250 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
