page	panel_id	record_id	locus	position	word	model	reading	candidate_ids	status
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	1	daiin	C1	⟦daiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	2	cheoky	C1	⟦cheoky⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	3	lkedy	C1	⟦lkedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	4	salshey	C1	⟦salshey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	5	daiin	C1	⟦daiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	6	chey	C1	⟦chey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	7	qol	C1	⟦qol⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	8	chedy	C1	⟦chedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	9	qokeey	C1	⟦qokeey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	10	dal	C1	⟦dal⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	1	qokaiin	C1	⟦qokaiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	2	cheor	C1	⟦cheor⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	3	sheey	C1	⟦sheey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	4	qokaiin	C1	⟦qokaiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	5	shckhey	C1	⟦shckhey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	6	qol	C1	⟦qol⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	7	keeedy	C1	⟦keeedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	8	qokeeey	C1	⟦qokeeey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	9	rasy	C1	⟦rasy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	1	cheey	C1	⟦cheey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	2	qcthey	C1	⟦qcthey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	3	qokeey	C1	⟦qokeey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	4	lcheey	C1	⟦lcheey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	5	daiin	C1	⟦daiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	6	chey	C1	⟦chey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	7	qokeeedy	C1	⟦qokeeedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	8	lchedy	C1	⟦lchedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	9	lar	C1	⟦lar⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	1	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	2	lcheedy	C1	⟦lcheedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	3	qokeoy	C1	⟦qokeoy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	4	sal	C1	⟦sal⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	5	raiin	C1	⟦raiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	6	qokeey	C1	⟦qokeey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	7	lkeey	C1	⟦lkeey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	8	qokeey	C1	⟦qokeey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	9	raiin	C1	⟦raiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	10	ydy	C1	⟦ydy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	1	dol	C1	⟦dol⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	2	qoesedy	C1	⟦qoesedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	3	sheeal	C1	⟦sheeal⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	4	sheedy	C1	⟦sheedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	5	lshed	C1	⟦lshed⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	6	qockhey	C1	⟦qockhey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	7	lchedy	C1	⟦lchedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	8	lar	C1	⟦lar⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	9	sheey	C1	⟦sheey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	10	ry	C1	⟦ry⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	1	tshey	C1	⟦tshey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	2	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	3	cheal	C1	⟦cheal⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	4	lchedar	C1	⟦lchedar⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	5	ches	C1	⟦ches⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	6	aiin	C1	⟦aiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	7	oteey	C1	⟦oteey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	8	qokaiin	C1	⟦qokaiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.26	9	okey	C1	⟦okey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	1	pchedy	C1	⟦pchedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	2	rsheal	C1	⟦rsheal⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	3	daldy	C1	⟦daldy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	4	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	5	rshedy	C1	⟦rshedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	6	qoteedy	C1	⟦qoteedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	7	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.27	8	lochedy	C1	⟦lochedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	1	qokoiin	C1	⟦qokoiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	2	shedy	C1	⟦shedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	3	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	4	qotaiin	C1	⟦qotaiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	5	chcthey	C1	⟦chcthey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	6	qoteeol	C1	⟦qoteeol⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	7	chey	C1	⟦chey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	8	qokaiin	C1	⟦qokaiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.28	9	oly	C1	⟦oly⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	1	d	C1	⟦d⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	2	cheey	C1	⟦cheey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	3	lchedy	C1	⟦lchedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	4	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	5	lchedy	C1	⟦lchedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	6	rchedy	C1	⟦rchedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	7	oky	C1	⟦oky⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	8	qotedy	C1	⟦qotedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	9	qoty	C1	⟦qoty⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.29	10	qoty	C1	⟦qoty⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	1	qoteey	C1	⟦qoteey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	2	raiin	C1	⟦raiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	3	cheol	C1	⟦cheol⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	4	qoteey	C1	⟦qoteey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	5	shedy	C1	⟦shedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	6	qokeey	C1	⟦qokeey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	7	lshedy	C1	⟦lshedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	8	qokeedy	C1	⟦qokeedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.30	9	rag	C1	⟦rag⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	1	cheol	C1	⟦cheol⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	2	ol	C1	⟦ol⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	3	rsheedy	C1	⟦rsheedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	4	lchedy	C1	⟦lchedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	5	qoty	C1	⟦qoty⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	6	lcheeor	C1	⟦lcheeor⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	7	qokain	C1	⟦qokain⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	8	cheedy	C1	⟦cheedy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.31	9	lched	C1	⟦lched⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	1	taiin	C1	⟦taiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	2	shedaiin	C1	⟦shedaiin⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	3	chckhey	C1	⟦chckhey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	4	lchey	C1	⟦lchey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	5	lcheckhy	C1	⟦lcheckhy⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	6	sheey	C1	⟦sheey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	7	lr	C1	⟦lr⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	8	chey	C1	⟦chey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.32	9	rain	C1	⟦rain⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.33	1	sain	C1	⟦sain⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.33	2	ol	C1	⟦ol⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.33	3	cheol	C1	⟦cheol⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.33	4	ey	C1	⟦ey⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.33	5	cheor	C1	⟦cheor⟧	NA	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.33	6	chey	C1	⟦chey⟧	NA	OPEN
