event_id	prior_local_code	surface	register	physical_page	source_page	locus	token_index	namespace	role_family	role_detail	concrete_owner_or_name_de	component_recipe	component_label_functions_de	combined_creative_reading_de	owner_source	source_class	interpretation_rule
P912-E1880	Z-L137	ytodal	ZODIAC	f67r2	f67r2	f67r2.55	1	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 04 des linken f67r2-Rades	Y+T+O+DA+L	AKTUELL GEMEINTER BESITZER · PLATZ MARKIEREN · LOKALEN GANG / KREISLESUNG AUFRUFEN · ZWEITER ODER MARKIERTER UNTERPLATZ · L	äußerer Sternplatz 04 des linken f67r2-Rades: AKTUELL GEMEINTER BESITZER; PLATZ MARKIEREN; LOKALEN GANG / KREISLESUNG AUFRUFEN; ZWEITER ODER MARKIERTER UNTERPLATZ; L	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1881	Z-L118	tol	ZODIAC	f67r2	f67r2	f67r2.56	1	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 05 des linken f67r2-Rades	T+OL	PLATZ MARKIEREN · GLEICHE REIHE FORTSETZEN	äußerer Sternplatz 05 des linken f67r2-Rades: PLATZ MARKIEREN; GLEICHE REIHE FORTSETZEN	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1882	Z-L019	daiin	ZODIAC	f67r2	f67r2	f67r2.56	2	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 05 des linken f67r2-Rades	AIIN	SOLLZAHL ODER MASSINDEX	äußerer Sternplatz 05 des linken f67r2-Rades: SOLLZAHL ODER MASSINDEX	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1883	Z-L088	otar	ZODIAC	f67r2	f67r2	f67r2.57	1	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 06 des linken f67r2-Rades	OT+AR	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · QUELL- ODER BEZUGSPLATZ	äußerer Sternplatz 06 des linken f67r2-Rades: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; QUELL- ODER BEZUGSPLATZ	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1884	Z-L026	dy	ZODIAC	f67r2	f67r2	f67r2.57	2	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 06 des linken f67r2-Rades	Y	AKTUELL GEMEINTER BESITZER	äußerer Sternplatz 06 des linken f67r2-Rades: AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1885	Z-L013	cho	ZODIAC	f67r2	f67r2	f67r2.58	1	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 07 des linken f67r2-Rades	HO	HO	äußerer Sternplatz 07 des linken f67r2-Rades: HO	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1886	Z-L020	dal	ZODIAC	f67r2	f67r2	f67r2.58	2	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 07 des linken f67r2-Rades	AL	ZIEL- ODER ZUGEWIESENER PLATZ	äußerer Sternplatz 07 des linken f67r2-Rades: ZIEL- ODER ZUGEWIESENER PLATZ	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1887	Z-L029	g	ZODIAC	f67r2	f67r2	f67r2.58	3	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 07 des linken f67r2-Rades	G_LABEL	LOKALES G-KLASSENZEICHEN	äußerer Sternplatz 07 des linken f67r2-Rades: LOKALES G-KLASSENZEICHEN	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1888	Z-L134	ytchodly	ZODIAC	f67r2	f67r2	f67r2.59	1	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 08 des linken f67r2-Rades	Y+T+CH+O+D_ADDR+L+Y	AKTUELL GEMEINTER BESITZER · PLATZ MARKIEREN · KENNUNG ABLESEN · LOKALEN GANG / KREISLESUNG AUFRUFEN · UNTER- ODER TEILADRESSE · L · AKTUELL GEMEINTER BESITZER	äußerer Sternplatz 08 des linken f67r2-Rades: AKTUELL GEMEINTER BESITZER; PLATZ MARKIEREN; KENNUNG ABLESEN; LOKALEN GANG / KREISLESUNG AUFRUFEN; UNTER- ODER TEILADRESSE; L; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1889	Z-L037	octhys	ZODIAC	f67r2	f67r2	f67r2.60	1	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 09 des linken f67r2-Rades	O+CTH+Y+S	LOKALEN GANG / KREISLESUNG AUFRUFEN · CTH · AKTUELL GEMEINTER BESITZER · KLASSEN- ODER KONTEXTMARKER	äußerer Sternplatz 09 des linken f67r2-Rades: LOKALEN GANG / KREISLESUNG AUFRUFEN; CTH; AKTUELL GEMEINTER BESITZER; KLASSEN- ODER KONTEXTMARKER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1890	Z-L138	ytokar	ZODIAC	f67r2	f67r2	f67r2.61	1	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 10 des linken f67r2-Rades	Y+T+OK+AR	AKTUELL GEMEINTER BESITZER · PLATZ MARKIEREN · PLATZ AKTIVIEREN · QUELL- ODER BEZUGSPLATZ	äußerer Sternplatz 10 des linken f67r2-Rades: AKTUELL GEMEINTER BESITZER; PLATZ MARKIEREN; PLATZ AKTIVIEREN; QUELL- ODER BEZUGSPLATZ	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1891	Z-L100	otolor	ZODIAC	f67r2	f67r2	f67r2.62	1	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 11 des linken f67r2-Rades	OT+OL+OR	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · GLEICHE REIHE FORTSETZEN · LOKALER EINTRAG ODER ANSATZKLASSE	äußerer Sternplatz 11 des linken f67r2-Rades: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; GLEICHE REIHE FORTSETZEN; LOKALER EINTRAG ODER ANSATZKLASSE	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1892	Z-L061	okodar	ZODIAC	f67r2	f67r2	f67r2.63	1	A1_LEFT_WHEEL_ONLY	OUTER_STAR_POSITION	LEFT_WHEEL_OUTER_STAR_POSITION	äußerer Sternplatz 12 des linken f67r2-Rades	OK+O+DA+R	PLATZ AKTIVIEREN · LOKALEN GANG / KREISLESUNG AUFRUFEN · ZWEITER ODER MARKIERTER UNTERPLATZ · MARKIERTER ZUSTAND	äußerer Sternplatz 12 des linken f67r2-Rades: PLATZ AKTIVIEREN; LOKALEN GANG / KREISLESUNG AUFRUFEN; ZWEITER ODER MARKIERTER UNTERPLATZ; MARKIERTER ZUSTAND	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1893	Z-L109	s	ZODIAC	f67r2	f67r2	f67r2.64	1	A1_RIGHT_WHEEL_ONLY	PHASE_OR_CONDITION_SLOT	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	lokaler Scheiben-/Bedingungsplatz 01 des rechten f67r2-Rades	S	KLASSEN- ODER KONTEXTMARKER	lokaler Scheiben-/Bedingungsplatz 01 des rechten f67r2-Rades: KLASSEN- ODER KONTEXTMARKER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1894	Z-L001	air	ZODIAC	f67r2	f67r2	f67r2.64	2	A1_RIGHT_WHEEL_ONLY	PHASE_OR_CONDITION_SLOT	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	lokaler Scheiben-/Bedingungsplatz 01 des rechten f67r2-Rades	AIR	AIR	lokaler Scheiben-/Bedingungsplatz 01 des rechten f67r2-Rades: AIR	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1895	Z-L115	soear	ZODIAC	f67r2	f67r2	f67r2.65	1	A1_RIGHT_WHEEL_ONLY	PHASE_OR_CONDITION_SLOT	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	lokaler Scheiben-/Bedingungsplatz 02 des rechten f67r2-Rades	S+O+E+AR	KLASSEN- ODER KONTEXTMARKER · LOKALEN GANG / KREISLESUNG AUFRUFEN · KURZER / ERSTER GRAD · QUELL- ODER BEZUGSPLATZ	lokaler Scheiben-/Bedingungsplatz 02 des rechten f67r2-Rades: KLASSEN- ODER KONTEXTMARKER; LOKALEN GANG / KREISLESUNG AUFRUFEN; KURZER / ERSTER GRAD; QUELL- ODER BEZUGSPLATZ	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1896	Z-L017	cpheey	ZODIAC	f67r2	f67r2	f67r2.66	1	A1_RIGHT_WHEEL_ONLY	PHASE_OR_CONDITION_SLOT	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	lokaler Scheiben-/Bedingungsplatz 03 des rechten f67r2-Rades	CPH+EE+Y	GEGEN- ODER EMPFANGSPLATZ · LÄNGERER / ZWEITER GRAD · AKTUELL GEMEINTER BESITZER	lokaler Scheiben-/Bedingungsplatz 03 des rechten f67r2-Rades: GEGEN- ODER EMPFANGSPLATZ; LÄNGERER / ZWEITER GRAD; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1897	Z-L061	okodar	ZODIAC	f67r2	f67r2	f67r2.67	1	A1_RIGHT_WHEEL_ONLY	PHASE_OR_CONDITION_SLOT	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	lokaler Scheiben-/Bedingungsplatz 04 des rechten f67r2-Rades	OK+O+DA+R	PLATZ AKTIVIEREN · LOKALEN GANG / KREISLESUNG AUFRUFEN · ZWEITER ODER MARKIERTER UNTERPLATZ · MARKIERTER ZUSTAND	lokaler Scheiben-/Bedingungsplatz 04 des rechten f67r2-Rades: PLATZ AKTIVIEREN; LOKALEN GANG / KREISLESUNG AUFRUFEN; ZWEITER ODER MARKIERTER UNTERPLATZ; MARKIERTER ZUSTAND	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1898	Z-L042	oepchod	ZODIAC	f67r2	f67r2	f67r2.68	1	A1_RIGHT_WHEEL_ONLY	PHASE_OR_CONDITION_SLOT	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	lokaler Scheiben-/Bedingungsplatz 05 des rechten f67r2-Rades	O+E+P+CH+O+D_ADDR	LOKALEN GANG / KREISLESUNG AUFRUFEN · KURZER / ERSTER GRAD · P · KENNUNG ABLESEN · LOKALEN GANG / KREISLESUNG AUFRUFEN · UNTER- ODER TEILADRESSE	lokaler Scheiben-/Bedingungsplatz 05 des rechten f67r2-Rades: LOKALEN GANG / KREISLESUNG AUFRUFEN; KURZER / ERSTER GRAD; P; KENNUNG ABLESEN; LOKALEN GANG / KREISLESUNG AUFRUFEN; UNTER- ODER TEILADRESSE	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1899	Z-L109	s	ZODIAC	f67r2	f67r2	f67r2.69	1	A1_RIGHT_WHEEL_ONLY	PHASE_OR_CONDITION_SLOT	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	lokaler Scheiben-/Bedingungsplatz 06 des rechten f67r2-Rades	S	KLASSEN- ODER KONTEXTMARKER	lokaler Scheiben-/Bedingungsplatz 06 des rechten f67r2-Rades: KLASSEN- ODER KONTEXTMARKER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1900	Z-L010	ay	ZODIAC	f67r2	f67r2	f67r2.69	2	A1_RIGHT_WHEEL_ONLY	PHASE_OR_CONDITION_SLOT	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	lokaler Scheiben-/Bedingungsplatz 06 des rechten f67r2-Rades	A_ADDR+Y	LOKALE ADRESSE · AKTUELL GEMEINTER BESITZER	lokaler Scheiben-/Bedingungsplatz 06 des rechten f67r2-Rades: LOKALE ADRESSE; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1901	Z-L075	osar	ZODIAC	f67r2	f67r2	f67r2.70	1	A1_RIGHT_WHEEL_ONLY	PHASE_OR_CONDITION_SLOT	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	lokaler Scheiben-/Bedingungsplatz 07 des rechten f67r2-Rades	O+S+AR	LOKALEN GANG / KREISLESUNG AUFRUFEN · KLASSEN- ODER KONTEXTMARKER · QUELL- ODER BEZUGSPLATZ	lokaler Scheiben-/Bedingungsplatz 07 des rechten f67r2-Rades: LOKALEN GANG / KREISLESUNG AUFRUFEN; KLASSEN- ODER KONTEXTMARKER; QUELL- ODER BEZUGSPLATZ	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1902	Z-L074	oran	ZODIAC	f67r2	f67r2	f67r2.71	1	A1_RIGHT_WHEEL_ONLY	PHASE_OR_CONDITION_SLOT	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	lokaler Scheiben-/Bedingungsplatz 08 des rechten f67r2-Rades	OR+AN	LOKALER EINTRAG ODER ANSATZKLASSE · AN	lokaler Scheiben-/Bedingungsplatz 08 des rechten f67r2-Rades: LOKALER EINTRAG ODER ANSATZKLASSE; AN	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1970	Z-L060	okodaly	ZODIAC	f68r1	f68r1	f68r1.8	1	A2_LOCAL_OWNER_UNRESOLVED	CENTRE_OR_FACE_SLOT	FACE_CENTRE_IDENTITY_UNRESOLVED	eines der sichtbaren Gesichtmedaillons; genaue Wahl nur aus dem Exemplar	OK+O+DA+L+Y	PLATZ AKTIVIEREN · LOKALEN GANG / KREISLESUNG AUFRUFEN · ZWEITER ODER MARKIERTER UNTERPLATZ · L · AKTUELL GEMEINTER BESITZER	eines der sichtbaren Gesichtmedaillons; genaue Wahl nur aus dem Exemplar: PLATZ AKTIVIEREN; LOKALEN GANG / KREISLESUNG AUFRUFEN; ZWEITER ODER MARKIERTER UNTERPLATZ; L; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_CONTEXT_BUT_OWNER_UNRESOLVED__FORMAL_COPY_DEFAULT	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1971	Z-L038	odchecthy	ZODIAC	f68r1	f68r1	f68r1.9	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 01 im f68r1-Atlas	O+D_ADDR+CH+E+CTH+Y	LOKALEN GANG / KREISLESUNG AUFRUFEN · UNTER- ODER TEILADRESSE · KENNUNG ABLESEN · KURZER / ERSTER GRAD · CTH · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 01 im f68r1-Atlas: LOKALEN GANG / KREISLESUNG AUFRUFEN; UNTER- ODER TEILADRESSE; KENNUNG ABLESEN; KURZER / ERSTER GRAD; CTH; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1972	Z-L090	otcheody	ZODIAC	f68r1	f68r1	f68r1.10	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 02 im f68r1-Atlas	OT+CHEO+D_ADDR+Y	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · CHEO · UNTER- ODER TEILADRESSE · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 02 im f68r1-Atlas: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; CHEO; UNTER- ODER TEILADRESSE; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1973	Z-L059	okoaly	ZODIAC	f68r1	f68r1	f68r1.11	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 03 im f68r1-Atlas	OK+O+AL+Y	PLATZ AKTIVIEREN · LOKALEN GANG / KREISLESUNG AUFRUFEN · ZIEL- ODER ZUGEWIESENER PLATZ · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 03 im f68r1-Atlas: PLATZ AKTIVIEREN; LOKALEN GANG / KREISLESUNG AUFRUFEN; ZIEL- ODER ZUGEWIESENER PLATZ; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1974	Z-L014	chocfhy	ZODIAC	f68r1	f68r1	f68r1.12	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 04 im f68r1-Atlas	CH+O+CFH+Y	KENNUNG ABLESEN · LOKALEN GANG / KREISLESUNG AUFRUFEN · CFH · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 04 im f68r1-Atlas: KENNUNG ABLESEN; LOKALEN GANG / KREISLESUNG AUFRUFEN; CFH; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1975	Z-L036	octhey	ZODIAC	f68r1	f68r1	f68r1.13	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 05 im f68r1-Atlas	O+CTH+E+Y	LOKALEN GANG / KREISLESUNG AUFRUFEN · CTH · KURZER / ERSTER GRAD · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 05 im f68r1-Atlas: LOKALEN GANG / KREISLESUNG AUFRUFEN; CTH; KURZER / ERSTER GRAD; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1976	Z-L102	otshey	ZODIAC	f68r1	f68r1	f68r1.14	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 06 im f68r1-Atlas	OT+SH+E+Y	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · SH · KURZER / ERSTER GRAD · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 06 im f68r1-Atlas: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; SH; KURZER / ERSTER GRAD; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1977	Z-L105	otydy	ZODIAC	f68r1	f68r1	f68r1.15	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 07 im f68r1-Atlas	OT+Y+D_ADDR+Y	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · AKTUELL GEMEINTER BESITZER · UNTER- ODER TEILADRESSE · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 07 im f68r1-Atlas: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; AKTUELL GEMEINTER BESITZER; UNTER- ODER TEILADRESSE; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1978	Z-L055	okear	ZODIAC	f68r1	f68r1	f68r1.16	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 08 im f68r1-Atlas	OK+E+AR	PLATZ AKTIVIEREN · KURZER / ERSTER GRAD · QUELL- ODER BEZUGSPLATZ	sichtbarer lokal beschrifteter Sternplatz 08 im f68r1-Atlas: PLATZ AKTIVIEREN; KURZER / ERSTER GRAD; QUELL- ODER BEZUGSPLATZ	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1979	Z-L018	cphocthy	ZODIAC	f68r1	f68r1	f68r1.17	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 09 im f68r1-Atlas	CPH+O+CTH+Y	GEGEN- ODER EMPFANGSPLATZ · LOKALEN GANG / KREISLESUNG AUFRUFEN · CTH · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 09 im f68r1-Atlas: GEGEN- ODER EMPFANGSPLATZ; LOKALEN GANG / KREISLESUNG AUFRUFEN; CTH; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
