carrier_a	carrier_b	component_id	train_shared_frames	train_weight	train_internal_weight	train_left_weight	train_right_weight	train_both_weight	held_reused_exact_frames	held_reused_weight	held_channels	held_examples
Sedy	dal	X001	41	33.588274727	0.000000000	22.967923468	9.927204079	0.693147181	7	4.852030264	left:6;right:1	left:daN;left:Ceol;left:qokedy
Sedy	dal+dy	X001	6	4.158883083	0.000000000	2.079441542	2.079441542	0.000000000	0	0.000000000		<NA>
Sedy	dar	X001	49	40.304571151	0.000000000	22.858108602	16.753315369	0.693147181	6	4.158883083	left:4;right:2	left:daN;right:Sey;left:ot+aN
Sedy	dar+y	X001	3	2.079441542	0.000000000	2.079441542	0.000000000	0.000000000	0	0.000000000		<NA>
Sedy	dy	X001	38	31.257290160	0.000000000	20.742299416	10.514990744	0.000000000	3	2.079441542	left:3	left:daN;left:dar;left:qok+y
Sedy	k+Edy	X001	17	12.188967178	0.000000000	5.545177444	6.643789733	0.000000000	0	0.000000000		<NA>
Sedy	k+aN	X001	19	13.575261539	0.000000000	8.030084094	5.545177444	0.000000000	2	1.386294361	left:2	left:Ceol;left:ol
Sedy	l+Cedy	X001	33	27.673771221	0.000000000	11.901285105	15.772486116	0.000000000	4	2.772588722	right:4	right:qok+ey;right:qokaI;right:Sedy
Sedy	lk+ar	X001	13	9.416378455	0.000000000	4.158883083	5.257495372	0.000000000	1	0.693147181	right:1	right:Sedy
Sedy	ok+Edy	X001	28	21.435446596	0.000000000	11.901285105	9.534161491	0.000000000	6	4.969813300	left:3;right:3	left:daN;right:qokEy;left:dar
Sedy	ok+Ey	X001	28	21.723128669	0.000000000	12.306750213	8.723231275	0.693147181	5	4.564348191	left:2;right:3	right:qokEy;left:qokEdy;right:qokEdy
Sedy	ok+aI	X001	41	33.665235768	0.000000000	17.317385507	16.347850261	0.000000000	6	4.158883083	left:3;right:3	right:Sey;left:qokaN;right:ol
Sedy	ok+ar	X001	34	28.484701437	0.000000000	14.216292718	14.268408719	0.000000000	4	2.772588722	left:3;right:1	left:qokaN;left:ot+aI;left:qokedy
Sedy	ok+edy	X001	29	22.416275849	0.000000000	14.098509683	8.317766167	0.000000000	5	3.465735903	left:3;right:2	left:daN;right:qok+y;left:ok+ar
Sedy	ok+eol	X001	12	8.317766167	0.000000000	4.158883083	4.158883083	0.000000000	0	0.000000000		<NA>
Sedy	ok+ey	X001	17	11.783502070	0.000000000	6.238324625	4.852030264	0.693147181	1	0.693147181	right:1	right:Sey
Sedy	ok+ol	X001	13	9.416378455	0.000000000	3.871201011	5.545177444	0.000000000	0	0.000000000		<NA>
Sedy	okaN	X001	51	41.472176311	0.000000000	25.412008123	15.367021008	0.693147181	10	8.030084094	left:5;right:5	left:okaN;left:ol;right:qokaN
Sedy	okal	X001	47	35.873754352	0.000000000	17.734144622	17.446462550	0.693147181	6	4.564348191	left:4;right:2	left:okaN;left:ot+aN;left:qokaN
Sedy	ol	X001	78	68.745353355	0.000000000	42.421508850	24.937550143	1.386294361	12	9.010913347	left:9;right:3	left:daN;right:Sey;left:okaN
Sedy	ol+Cedy	X001	24	17.851927658	0.000000000	9.128696383	8.030084094	0.693147181	2	1.386294361	right:2	right:qokaN;right:qokEdy
Sedy	ol+Cey	X001	10	6.931471806	0.000000000	2.772588722	4.158883083	0.000000000	0	0.000000000		<NA>
Sedy	ol+Sedy	X001	16	11.090354889	0.000000000	5.545177444	5.545177444	0.000000000	1	0.693147181	right:1	right:qokEdy
Sedy	ol+y	X001	18	13.693044574	0.000000000	11.208137925	2.484906650	0.000000000	2	1.386294361	left:2	left:ol;left:qokaN
Sedy	olk+Edy	X001	19	13.980726647	0.000000000	7.049254841	6.931471806	0.000000000	1	1.098612289	right:1	right:qokEdy
Sedy	olk+Ey	X001	11	8.435549202	0.000000000	4.969813300	3.465735903	0.000000000	0	0.000000000		<NA>
Sedy	olk+aN	X001	12	9.416378455	0.000000000	4.158883083	5.257495372	0.000000000	2	1.386294361	left:1;right:1	right:ol;left:ok+ar
Sedy	olk+edy	X001	13	9.416378455	0.000000000	5.950642553	3.465735903	0.000000000	1	0.693147181	left:1	left:qokedy
Sedy	op+Cedy	X001	18	12.882114358	0.000000000	4.158883083	8.723231275	0.000000000	1	0.693147181	right:1	right:qot+ar
Sedy	or	X001	48	40.033765949	0.000000000	26.117577823	13.916188126	0.000000000	5	3.465735903	left:4;right:1	left:daN;left:or;left:okaN
Sedy	ot+Cey	X001	9	6.643789733	0.000000000	3.465735903	3.178053830	0.000000000	0	0.000000000		<NA>
Sedy	ot+Edy	X001	28	21.029981488	0.000000000	8.553332238	12.476649250	0.000000000	6	4.564348191	left:3;right:3	right:qot+aN;left:okaN;right:ot+Ey
Sedy	ot+Ey	X001	26	20.049152235	0.000000000	9.939626599	10.109525636	0.000000000	9	6.238324625	left:4;right:5	left:qok+ol;right:qokaN;left:daI
Sedy	ot+aI	X001	30	23.972469247	0.000000000	13.169796431	10.802672817	0.000000000	8	5.950642553	left:5;right:3	left:daN;left:okaN;left:qokaN
Sedy	ot+ar	X001	30	23.802570210	0.000000000	16.177951224	7.624618986	0.000000000	7	4.852030264	left:4;right:3	left:ot+aN;left:ot+aI;right:ot+aN
Sedy	ot+edy	X001	43	33.336731701	0.000000000	13.287579466	19.356005055	0.693147181	10	9.246479419	left:5;right:5	left:okaN;left:ot+aN;left:qok+ar
Sedy	ot+eol	X001	7	4.852030264	0.000000000	2.772588722	2.079441542	0.000000000	1	0.693147181	left:1	left:daN
Sedy	otal	X001	33	28.014697808	0.000000000	19.356005055	7.965545573	0.693147181	5	3.871201011	left:4;right:1	left:ot+aN;left:qokaN;left:ot+aI
Sedy	oty	X001	36	24.953298500	0.000000000	15.249237972	9.704060528	0.000000000	3	2.484906650	left:2;right:1	right:Sey;left:dar;left:qokal
Sedy	p+Cedy	X001	11	7.624618986	0.000000000	2.772588722	4.158883083	0.693147181	1	1.098612289	right:1	right:qokEy
Sedy	qo+p+Cedy	X001	6	4.969813300	0.000000000	2.197224577	2.772588722	0.000000000	0	0.000000000		<NA>
Sedy	qok+Cey	X001	10	6.931471806	0.000000000	2.772588722	4.158883083	0.000000000	1	0.693147181	left:1	left:Sedy
Sedy	qok+ar	X001	46	37.244300356	0.000000000	16.871098405	19.680054771	0.693147181	5	3.465735903	left:2;right:3	right:qok+ey;left:qokedy;right:Sedy
Sedy	qok+ol	X001	25	19.343582535	0.000000000	9.010913347	10.332669187	0.000000000	4	2.772588722	left:1;right:3	left:qok+ol;right:qokaN;right:ot+Ey
Sedy	qokEdy	X001	59	53.228636017	0.000000000	17.430714193	35.797921825	0.000000000	14	13.223040945	left:4;right:10	right:qok+ey;right:qokEy;right:qokaN
Sedy	qokEy	X001	50	43.199397259	0.000000000	16.688776848	25.817473231	0.693147181	11	10.044987115	left:3;right:8	right:qok+ey;left:daN;right:qokEy
Sedy	qokaN	X001	59	47.662127352	0.000000000	18.411543446	27.864289545	1.386294361	10	6.931471806	left:5;right:5	left:qok+ol;left:okaN;right:ot+aN
Sedy	qokedy	X001	65	58.869123642	0.000000000	21.707380312	35.775448969	1.386294361	13	11.208137925	left:3;right:10	right:qokaN;right:dal;right:ol
Sedy	qot+Edy	X001	34	26.405259896	0.000000000	9.821843563	16.583416332	0.000000000	5	3.465735903	left:2;right:3	right:qokaI;left:qokedy;right:qokedy
Sedy	qot+Ey	X001	15	10.802672817	0.000000000	4.564348191	6.238324625	0.000000000	2	1.386294361	right:2	right:ot+Ey;right:qot+aI
Sedy	qot+aI	X001	20	15.926636796	0.000000000	6.356107661	8.877381955	0.693147181	2	1.386294361	left:1;right:1	right:qokaI;left:Sedy
Sedy	qot+ar	X001	18	14.203870198	0.000000000	5.545177444	8.658692754	0.000000000	2	1.386294361	left:1;right:1	right:ol;left:Sedy
Sedy	r+aN	X001	18	13.287579466	0.000000000	7.336936914	5.950642553	0.000000000	0	0.000000000		<NA>
Sedy	s+ol	X001	15	10.802672817	0.000000000	3.465735903	7.336936914	0.000000000	0	0.000000000		<NA>
Sedy	t+Cedy	X001	8	5.950642553	0.000000000	1.791759469	4.158883083	0.000000000	1	0.693147181	right:1	right:qokEdy
Sedy	y+CEy	X001	5	3.465735903	0.000000000	0.693147181	2.772588722	0.000000000	1	0.693147181	right:1	right:qokEy
Sedy	yk+Edy	X001	8	5.950642553	0.000000000	2.079441542	3.871201011	0.000000000	0	0.000000000		<NA>
Sedy	yt+Edy	X001	11	8.030084094	0.000000000	2.079441542	5.950642553	0.000000000	3	2.079441542	left:1;right:2	right:qokEdy;left:Sedy;right:qok+ar
Sey	daN	X001	44	34.710603543	0.000000000	22.809318437	11.901285105	0.000000000	4	3.178053830	left:2;right:2	left:daN;right:qokEy;left:ol
Sey	ol	X001	43	35.010708135	0.000000000	22.821740957	12.188967178	0.000000000	8	5.950642553	left:7;right:1	left:daN;left:Ce+or;left:ol
Sey	ot+Cedy	X001	9	7.049254841	0.000000000	3.178053830	3.871201011	0.000000000	1	0.693147181	right:1	right:qokEdy
So	daN	X001	29	22.128593777	0.000000000	9.128696383	12.999897394	0.000000000	2	1.386294361	right:2	right:Sol;right:dy
So	ol	X001	20	15.484804044	0.000000000	6.068425588	9.416378455	0.000000000	0	0.000000000		<NA>
So	or	X001	23	17.969710693	0.000000000	8.841014310	9.128696383	0.000000000	0	0.000000000		<NA>
So+daN	Sol	X001	7	4.852030264	0.000000000	2.079441542	2.772588722	0.000000000	0	0.000000000		<NA>
So+daN	daN	X001	10	6.931471806	0.000000000	2.772588722	4.158883083	0.000000000	0	0.000000000		<NA>
So+daN	o+daN	X001	4	4.852030264	2.772588722	0.693147181	1.386294361	0.000000000	1	2.079441542	internal:1	internal:0/2:*+daN
Sol	T+ol	X001	16	14.714695822	0.000000000	6.866933284	7.847762537	0.000000000	2	1.791759469	left:1;right:1	left:daN;right:daN
Sol	daN	X001	58	49.199058574	0.000000000	24.220686436	24.285224957	0.693147181	6	4.158883083	left:2;right:4	right:Ty;right:Sol;left:daN
Sol	o	X001	8	5.545177444	0.000000000	3.465735903	2.079441542	0.000000000	0	0.000000000		<NA>
Sol	ok+eol	X001	12	8.317766167	0.000000000	2.772588722	5.545177444	0.000000000	0	0.000000000		<NA>
Sol	ol	X001	47	36.802467604	0.000000000	16.177951224	20.624516380	0.000000000	3	2.484906650	left:2;right:1	left:daN;right:daN;left:ar
Sol	qot+Cdy	X001	5	3.465735903	0.000000000	2.772588722	0.693147181	0.000000000	0	0.000000000		<NA>
Sol	qot+Cy	X001	18	13.287579466	0.000000000	3.871201011	8.723231275	0.693147181	1	0.693147181	right:1	right:daN
Sy	daN	X001	32	23.684787175	0.000000000	14.556090792	8.435549202	0.693147181	0	0.000000000		<NA>
Sy	dar+y	X001	3	2.079441542	0.000000000	2.079441542	0.000000000	0.000000000	0	0.000000000		<NA>
Sy	dy	X001	23	17.040997442	0.000000000	9.010913347	7.336936914	0.693147181	0	0.000000000		<NA>
Sy	ol	X001	26	18.714973875	0.000000000	11.783502070	6.931471806	0.000000000	0	0.000000000		<NA>
T+ey	daN	X001	24	17.734144622	0.000000000	10.397207708	7.336936914	0.000000000	0	0.000000000		<NA>
T+ey	qokaN	X001	14	10.109525636	0.000000000	6.238324625	3.871201011	0.000000000	0	0.000000000		<NA>
T+ol	Ty	X001	15	13.510723018	0.000000000	6.579251212	6.238324625	0.693147181	1	0.693147181	left:1	left:daN
T+ol	daI	X001	17	13.392939982	0.000000000	5.768320996	6.931471806	0.693147181	0	0.000000000		<NA>
T+ol	daN	X001	24	20.665338375	0.000000000	10.044987115	10.620351260	0.000000000	4	2.772588722	left:2;right:2	right:S+or;left:Cor;left:daN
Ty	daN	X001	41	35.757099830	0.000000000	20.454617343	15.302482487	0.000000000	3	2.079441542	left:3	left:S+or;left:daN;left:Sol
Ty	ol	X001	25	20.847659931	0.000000000	9.128696383	11.718963548	0.000000000	2	1.386294361	left:1;right:1	left:daN;right:daI
aI	aN	X001	20	16.465633297	0.000000000	7.742402022	7.336936914	1.386294361	7	5.950642553	left:4;right:3	right:Cey;left:or;right:al
aI	al	X001	16	13.287579466	0.000000000	8.435549202	4.852030264	0.000000000	5	3.871201011	left:3;right:2	left:or;right:ar;left:s+ar
aI	l	X001	7	4.852030264	0.000000000	2.079441542	2.772588722	0.000000000	0	0.000000000		<NA>
aI	ol	X001	21	15.772486116	0.000000000	8.841014310	6.931471806	0.000000000	7	5.662960480	left:5;right:2	right:Cey;left:Ce+or;left:s+aI
aI	or	X001	18	13.693044574	0.000000000	4.276666119	8.723231275	0.693147181	5	3.871201011	left:2;right:3	right:Cey;left:or;right:al
aN	ai+N	X001	17	13.392939982	0.000000000	7.154615357	5.545177444	0.693147181	4	3.583518938	left:3;right:1	left:or;left:r;right:ol
aN	air	X001	7	5.257495372	0.000000000	4.564348191	0.693147181	0.000000000	1	0.693147181	left:1	left:ar
aN	al	X001	26	22.051632736	0.000000000	11.942107100	9.416378455	0.693147181	7	5.950642553	left:5;right:2	left:or;left:dar;left:s+ar
aN	am	X001	12	9.128696383	0.000000000	7.049254841	2.079441542	0.000000000	1	0.693147181	left:1	left:ar
aN	ar	X001	42	35.205680809	0.000000000	15.967458790	19.238222019	0.000000000	13	11.731386068	left:6;right:7	left:s;right:Cey;left:or
aN	daN	X001	53	43.094036744	0.000000000	15.654703080	27.439333663	0.000000000	9	7.742402022	left:2;right:7	left:Cor;right:Cey;left:ol
aN	ol	X001	49	39.105052697	0.000000000	18.545074838	19.866830678	0.693147181	12	10.514990744	left:7;right:5	left:s;left:Cor;right:Cey
aN	or	X001	39	33.049049629	0.000000000	16.465633297	15.890269152	0.693147181	8	7.336936914	left:4;right:4	left:Cor;right:Cey;left:or
aN	os	X001	6	4.158883083	0.000000000	2.772588722	1.386294361	0.000000000	0	0.000000000		<NA>
ai+N	ar	X001	13	10.620351260	0.000000000	7.154615357	3.465735903	0.000000000	3	2.890371758	left:2;right:1	left:or;right:ol;left:ar
ai+N	daN	X001	16	11.090354889	0.000000000	5.545177444	5.545177444	0.000000000	1	0.693147181	right:1	right:ol
ai+N	ol	X001	17	13.392939982	0.000000000	9.927204079	3.465735903	0.000000000	3	2.484906650	left:2;right:1	left:r;right:ol;left:ar
air	ar	X001	10	7.336936914	0.000000000	4.564348191	2.772588722	0.000000000	1	0.693147181	left:1	left:ar
air	ol	X001	9	6.643789733	0.000000000	4.564348191	2.079441542	0.000000000	1	0.693147181	left:1	left:ar
al	daN	X001	35	25.764228716	0.000000000	11.901285105	13.862943611	0.000000000	3	2.079441542	left:1;right:2	left:daN;right:ol;right:Cedy
al	o	X001	8	5.545177444	0.000000000	3.465735903	2.079441542	0.000000000	0	0.000000000		<NA>
al	ol	X001	34	27.896914773	0.000000000	17.499707064	10.397207708	0.000000000	7	5.545177444	left:5;right:2	left:daN;left:s+ar;right:ol
al	os	X001	6	4.158883083	0.000000000	2.079441542	2.079441542	0.000000000	0	0.000000000		<NA>
am	ar	X001	11	8.435549202	0.000000000	7.742402022	0.693147181	0.000000000	1	0.693147181	left:1	left:ar
am	ol	X001	14	10.514990744	0.000000000	9.821843563	0.693147181	0.000000000	2	1.386294361	left:2	left:aN;left:ar
ar	d+air	X001	16	11.901285105	0.000000000	4.564348191	7.336936914	0.000000000	0	0.000000000		<NA>
ar	daN	X001	54	41.877641419	0.000000000	19.461365570	22.416275849	0.000000000	9	6.643789733	right:9	right:Cy;right:Sol;right:Cor
ar	l	X001	12	8.723231275	0.000000000	3.465735903	5.257495372	0.000000000	1	0.693147181	right:1	right:Cedy
ar	ok+Cey	X001	13	9.010913347	0.000000000	5.545177444	3.465735903	0.000000000	0	0.000000000		<NA>
ar	ol	X001	54	45.173478285	0.000000000	23.568132652	21.605345633	0.000000000	15	11.783502070	left:8;right:7	left:s;left:al;right:Cey
ar	olk+Ey	X001	9	7.049254841	0.000000000	4.276666119	2.772588722	0.000000000	1	0.693147181	left:1	left:aI
ar	or	X001	52	47.346986336	0.000000000	22.404981843	24.942004494	0.000000000	12	10.514990744	left:3;right:9	right:Cey;right:or;left:or
ar	ot+ar	X001	25	19.749047643	0.000000000	7.847762537	10.514990744	1.386294361	5	4.158883083	left:3;right:2	left:ot+aI;right:al;right:ar
ar	r	X001	18	15.079338936	0.000000000	4.852030264	10.227308672	0.000000000	4	4.276666119	right:4	right:aN;right:ol;right:aI
ar	yk+ar	X001	14	11.613603033	0.000000000	2.890371758	8.030084094	0.693147181	1	0.693147181	left:1	left:ar
d+Cedy	l+Cedy	X001	3	4.564348191	2.772588722	0.000000000	1.791759469	0.000000000	1	2.397895273	internal:1	internal:0/2:*+Cedy
d+Cedy	p+Cedy	X001	4	4.852030264	2.772588722	0.000000000	2.079441542	0.000000000	1	2.397895273	internal:1	internal:0/2:*+Cedy
d+Cedy	qokEdy	X001	6	4.564348191	0.000000000	0.693147181	3.871201011	0.000000000	0	0.000000000		<NA>
d+Cedy	t+Cedy	X001	4	4.852030264	2.772588722	0.000000000	2.079441542	0.000000000	1	2.302585093	internal:1	internal:0/2:*+Cedy
d+air	daN	X001	18	13.287579466	0.000000000	5.950642553	7.336936914	0.000000000	0	0.000000000		<NA>
d+air	ol	X001	16	11.901285105	0.000000000	5.950642553	5.257495372	0.693147181	0	0.000000000		<NA>
d+air	or	X001	18	13.287579466	0.000000000	5.257495372	7.336936914	0.693147181	0	0.000000000		<NA>
d+am	daN	X001	19	14.268408719	0.000000000	10.802672817	3.465735903	0.000000000	3	2.079441542	left:3	left:daN;left:Cy;left:oky
d+am	ol	X001	15	10.802672817	0.000000000	8.723231275	2.079441542	0.000000000	1	1.098612289	left:1	left:daN
d+am	ot+am	X001	6	7.526178913	3.367295830	4.158883083	0.000000000	0.000000000	1	2.772588722	internal:1	internal:0/2:*+am
d+ol	daN	X001	26	19.931369199	0.000000000	10.109525636	9.821843563	0.000000000	2	1.386294361	left:1;right:1	left:Col;right:Sedy
d+ol	dar	X001	20	15.484804044	0.000000000	9.534161491	5.950642553	0.000000000	1	0.693147181	right:1	right:Sedy
d+or	daN	X001	25	19.761470163	0.000000000	8.841014310	10.920455852	0.000000000	1	0.693147181	right:1	right:Sey
d+or	dar	X001	16	12.306750213	0.000000000	5.257495372	7.049254841	0.000000000	1	0.693147181	right:1	right:Sey
d+or	ol	X001	19	16.008052187	0.000000000	5.662960480	10.345091707	0.000000000	2	1.386294361	right:2	right:Sey;right:S+Ey
d+or	or	X001	18	13.693044574	0.000000000	5.257495372	8.435549202	0.000000000	0	0.000000000		<NA>
daI	daN	X001	60	49.109217817	0.000000000	23.972469247	25.136748570	0.000000000	6	5.257495372	left:2;right:4	right:Cey;left:Cey;right:Sey
daI	ol	X001	41	32.343479928	0.000000000	13.693044574	18.650435354	0.000000000	7	5.662960480	left:2;right:5	right:Cey;left:Cey;right:Sey
daI	or	X001	36	29.295631654	0.000000000	12.999897394	16.295734260	0.000000000	4	3.178053830	right:4	right:Cey;right:ar;right:Sedy
daI	qokaN	X001	41	31.650332748	0.000000000	12.476649250	19.173683498	0.000000000	6	4.158883083	right:6	right:Cey;right:Col;right:ar
daN	dal	X001	52	40.491347058	0.000000000	19.749047643	20.742299416	0.000000000	7	4.852030264	left:3;right:4	left:daN;right:Cor;right:daN
daN	dar	X001	74	60.358177737	0.000000000	30.669503495	29.688674242	0.000000000	14	10.620351260	left:3;right:11	left:S+Ey;left:daN;right:Cor
daN	dar+y	X001	4	2.772588722	0.000000000	2.772588722	0.000000000	0.000000000	0	0.000000000		<NA>
daN	dy	X001	60	48.639214188	0.000000000	29.688674242	18.950539946	0.000000000	7	5.257495372	left:5;right:2	left:daN;left:dal;right:daN
daN	k+Edy	X001	14	10.109525636	0.000000000	6.931471806	3.178053830	0.000000000	1	0.693147181	left:1	left:Col
daN	k+Ey	X001	12	9.821843563	0.000000000	4.852030264	4.276666119	0.693147181	2	1.386294361	left:2	left:Cey;left:ol
daN	k+aI	X001	14	10.109525636	0.000000000	6.643789733	3.465735903	0.000000000	2	1.386294361	left:2	left:Cey;left:ol
daN	k+aN	X001	19	14.386191755	0.000000000	8.841014310	5.545177444	0.000000000	2	1.386294361	left:2	left:Ceol;left:ol
daN	k+ar	X001	18	13.862943611	0.000000000	8.317766167	5.545177444	0.000000000	0	0.000000000		<NA>
daN	l	X001	7	5.257495372	0.000000000	2.079441542	3.178053830	0.000000000	1	1.386294361	right:1	right:Cedy
daN	l+Cey	X001	17	12.188967178	0.000000000	7.336936914	4.158883083	0.693147181	2	1.386294361	left:1;right:1	left:Cey;right:qokEy
daN	l+ol	X001	12	9.128696383	0.000000000	5.257495372	3.871201011	0.000000000	1	0.693147181	right:1	right:Cedy
daN	l+or	X001	12	8.723231275	0.000000000	4.158883083	4.564348191	0.000000000	1	0.693147181	right:1	right:ol
daN	lk+aN	X001	17	12.594432286	0.000000000	7.336936914	5.257495372	0.000000000	1	0.693147181	right:1	right:Cey
daN	lk+ar	X001	15	11.613603033	0.000000000	5.257495372	6.356107661	0.000000000	2	1.386294361	right:2	right:al;right:Sedy
daN	o	X001	10	6.931471806	0.000000000	5.545177444	1.386294361	0.000000000	0	0.000000000		<NA>
daN	o+aN	X001	8	5.950642553	0.000000000	0.693147181	5.257495372	0.000000000	1	0.693147181	left:1	left:ol
daN	o+daN	X001	24	17.040997442	0.000000000	6.931471806	9.416378455	0.693147181	1	0.693147181	left:1	left:Col
daN	ok+Cey	X001	22	15.249237972	0.000000000	6.238324625	9.010913347	0.000000000	1	0.693147181	right:1	right:ok+edy
daN	ok+Cy	X001	8	5.545177444	0.000000000	2.772588722	2.772588722	0.000000000	0	0.000000000		<NA>
daN	ok+E+ey	X001	7	4.852030264	0.000000000	3.465735903	1.386294361	0.000000000	0	0.000000000		<NA>
daN	ok+Edy	X001	28	20.912198452	0.000000000	12.882114358	7.336936914	0.693147181	6	4.564348191	left:4;right:2	left:daN;right:qokEy;left:C+Ky
daN	ok+Ey	X001	27	21.723128669	0.000000000	12.712215321	9.010913347	0.000000000	6	5.886104031	left:3;right:3	right:daN;right:qokEy;left:ok+Ey
daN	ok+aI	X001	43	31.714871269	0.000000000	13.575261539	18.139609730	0.000000000	6	5.480638923	right:6	right:Cey;right:Sey;right:CEy
daN	ok+edy	X001	28	20.624516380	0.000000000	11.495819997	9.128696383	0.000000000	5	4.158883083	left:2;right:3	left:daN;left:qok+ey;right:Cedy
daN	ok+eol	X001	18	12.476649250	0.000000000	6.238324625	6.238324625	0.000000000	0	0.000000000		<NA>
daN	ok+ey	X001	17	11.783502070	0.000000000	7.624618986	4.158883083	0.000000000	2	1.386294361	left:1;right:1	right:Sey;left:qokEy
daN	ok+ol	X001	18	12.882114358	0.000000000	5.950642553	6.931471806	0.000000000	1	0.693147181	right:1	right:daN
daN	okaN	X001	48	40.896812166	0.000000000	18.257392766	22.639419401	0.000000000	9	7.742402022	left:3;right:6	left:ok+ol;left:Cey;right:or
daN	okal	X001	47	36.920250640	0.000000000	13.980726647	21.553229632	1.386294361	3	2.484906650	right:3	right:dal;right:dar;right:Cedy
daN	oky	X001	29	20.912198452	0.000000000	11.090354889	9.821843563	0.000000000	3	2.079441542	right:3	right:Cor;right:daN;right:d+am
daN	ol	X001	83	69.122231006	0.000000000	31.832654305	35.903282340	1.386294361	18	15.890269152	left:8;right:10	left:Cor;left:S+Ey;left:daN
daN	ol+Cedy	X001	18	12.882114358	0.000000000	6.643789733	6.238324625	0.000000000	0	0.000000000		<NA>
daN	ol+aN	X001	16	12.188967178	0.000000000	4.852030264	7.336936914	0.000000000	4	2.772588722	left:2;right:2	left:Cey;right:or;left:ol
daN	op+Cey	X001	9	6.238324625	0.000000000	2.079441542	4.158883083	0.000000000	0	0.000000000		<NA>
daN	or	X001	69	57.926515601	0.000000000	28.590061953	28.643306468	0.693147181	8	6.643789733	left:2;right:6	left:Cor;left:daN;right:Cey
daN	or+aI	X001	6	4.158883083	0.000000000	1.386294361	2.772588722	0.000000000	0	0.000000000		<NA>
daN	or+aN	X001	15	10.802672817	0.000000000	6.238324625	4.564348191	0.000000000	1	0.693147181	right:1	right:Cor
daN	ot+Cedy	X001	10	6.931471806	0.000000000	2.772588722	4.158883083	0.000000000	0	0.000000000		<NA>
daN	ot+Cey	X001	8	5.950642553	0.000000000	2.772588722	3.178053830	0.000000000	0	0.000000000		<NA>
daN	ot+Col	X001	9	7.336936914	0.000000000	2.079441542	5.257495372	0.000000000	0	0.000000000		<NA>
daN	ot+Cy	X001	19	13.980726647	0.000000000	6.238324625	7.742402022	0.000000000	0	0.000000000		<NA>
daN	ot+Ey	X001	25	17.734144622	0.000000000	8.723231275	9.010913347	0.000000000	5	3.871201011	left:2;right:3	left:qok+ol;right:dar;right:ol
daN	ot+aI	X001	30	23.397105102	0.000000000	10.802672817	12.594432286	0.000000000	4	2.772588722	left:1;right:3	left:daN;right:C+Ky;right:ot+aI
daN	ot+aN	X001	51	38.881909146	0.000000000	18.139609730	20.742299416	0.000000000	2	1.386294361	right:2	right:dar;right:Sedy
daN	ot+ar	X001	34	25.764228716	0.000000000	10.109525636	15.654703080	0.000000000	3	2.079441542	right:3	right:dal;right:al;right:Sedy
daN	ot+ey	X001	13	10.227308672	0.000000000	4.564348191	5.662960480	0.000000000	2	1.386294361	left:1;right:1	right:qokEy;left:Cedy
daN	ot+ol	X001	22	18.662857874	0.000000000	9.534161491	9.128696383	0.000000000	1	0.693147181	right:1	right:Cedy
daN	ot+or	X001	14	10.109525636	0.000000000	2.079441542	8.030084094	0.000000000	0	0.000000000		<NA>
daN	otal	X001	35	27.714593216	0.000000000	11.718963548	15.995629667	0.000000000	2	1.386294361	left:1;right:1	right:Cedy;left:Cedy
daN	oty	X001	42	31.427189197	0.000000000	17.446462550	13.287579466	0.693147181	3	2.484906650	right:3	right:S+or;right:d+am;right:Sey
daN	qo	X001	12	8.317766167	0.000000000	3.465735903	4.852030264	0.000000000	0	0.000000000		<NA>
daN	qo+aN	X001	6	4.564348191	0.000000000	2.079441542	2.484906650	0.000000000	0	0.000000000		<NA>
daN	qo+daN	X001	17	12.188967178	0.000000000	8.030084094	4.158883083	0.000000000	2	1.386294361	left:1;right:1	left:Col;right:or
daN	qok+Cedy	X001	13	9.010913347	0.000000000	5.545177444	3.465735903	0.000000000	0	0.000000000		<NA>
daN	qok+Cey	X001	12	8.317766167	0.000000000	5.545177444	2.079441542	0.693147181	0	0.000000000		<NA>
daN	qok+Cy	X001	22	16.753315369	0.000000000	8.723231275	8.030084094	0.000000000	2	1.386294361	left:2	left:daN;left:qot+Cy
daN	qok+E+ey	X001	12	8.317766167	0.000000000	4.852030264	3.465735903	0.000000000	1	0.693147181	left:1	left:Cey
daN	qok+am	X001	11	7.624618986	0.000000000	4.852030264	2.772588722	0.000000000	1	0.693147181	left:1	left:Cedy
daN	qok+ar	X001	58	47.994857172	0.000000000	21.301915204	25.999794788	0.693147181	10	8.147867130	left:5;right:5	left:dal;right:Cey;left:Cey
daN	qok+e+ody	X001	13	9.010913347	0.000000000	4.158883083	4.852030264	0.000000000	0	0.000000000		<NA>
daN	qok+eol	X001	13	9.821843563	0.000000000	5.257495372	4.564348191	0.000000000	0	0.000000000		<NA>
daN	qok+ey	X001	35	28.079236329	0.000000000	12.712215321	15.367021008	0.000000000	6	4.564348191	left:3;right:3	left:S+Ey;right:daN;right:qokEy
daN	qok+ol	X001	33	26.798302484	0.000000000	11.901285105	14.897017379	0.000000000	8	5.545177444	left:3;right:5	left:S+Ey;right:daN;right:Ceol
daN	qok+or	X001	13	9.821843563	0.000000000	4.564348191	5.257495372	0.000000000	1	0.693147181	right:1	right:daN
daN	qok+y	X001	44	35.939421387	0.000000000	19.068322982	16.871098405	0.000000000	8	5.545177444	left:2;right:6	right:Cy;left:Cey;right:Sey
