id	edition	paragraph	page	leaf	partition	groups	types	known_groups	unknown_groups	known_types	unknown_types	strict_anchor_eligible	status
IT2a|f103r|f103r.1-f103r.4	IT2a	f103r|f103r.1-f103r.4	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	51	49	13	38	11	38	False	MISSING_FIXED_VALUES
IT2a|f103r|f103r.5-f103r.7	IT2a	f103r|f103r.5-f103r.7	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	32	29	11	21	9	20	False	MISSING_FIXED_VALUES
IT2a|f103r|f103r.8-f103r.12	IT2a	f103r|f103r.8-f103r.12	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	63	52	17	46	11	41	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.13-f103r.15	IT2a	f103r|f103r.13-f103r.15	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	30	27	13	17	11	16	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.16-f103r.17	IT2a	f103r|f103r.16-f103r.17	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	21	21	9	12	9	12	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.18-f103r.20	IT2a	f103r|f103r.18-f103r.20	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	29	24	13	16	8	16	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.21-f103r.23	IT2a	f103r|f103r.21-f103r.23	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	28	27	9	19	8	19	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.24-f103r.26	IT2a	f103r|f103r.24-f103r.26	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	31	28	10	21	8	20	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.27-f103r.29	IT2a	f103r|f103r.27-f103r.29	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	28	23	10	18	6	17	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.30-f103r.32	IT2a	f103r|f103r.30-f103r.32	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	28	24	4	24	3	21	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.33-f103r.34	IT2a	f103r|f103r.33-f103r.34	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	13	13	3	10	3	10	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.35-f103r.36	IT2a	f103r|f103r.35-f103r.36	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	18	16	9	9	7	9	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.37-f103r.39	IT2a	f103r|f103r.37-f103r.39	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	24	21	9	15	6	15	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.40-f103r.42	IT2a	f103r|f103r.40-f103r.42	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	26	25	9	17	8	17	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.43-f103r.44	IT2a	f103r|f103r.43-f103r.44	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	16	15	6	10	6	9	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.45-f103r.47	IT2a	f103r|f103r.45-f103r.47	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	26	23	10	16	7	16	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.48-f103r.51	IT2a	f103r|f103r.48-f103r.51	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	36	31	18	18	14	17	True	MISSING_FIXED_VALUES
IT2a|f103r|f103r.52-f103r.54	IT2a	f103r|f103r.52-f103r.54	f103r	103	OTHER_ADMITTED_EXPOSED_LEAF	25	21	12	13	9	12	True	MISSING_FIXED_VALUES
IT2a|f103v|f103v.1-f103v.4	IT2a	f103v|f103v.1-f103v.4	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	43	36	20	23	15	21	True	MISSING_FIXED_VALUES
IT2a|f103v|f103v.5-f103v.8	IT2a	f103v|f103v.5-f103v.8	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	39	33	19	20	13	20	True	MISSING_FIXED_VALUES
IT2a|f103v|f103v.9-f103v.11	IT2a	f103v|f103v.9-f103v.11	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	28	28	9	19	9	19	True	MISSING_FIXED_VALUES
IT2a|f103v|f103v.12-f103v.13	IT2a	f103v|f103v.12-f103v.13	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	23	22	6	17	5	17	True	MISSING_FIXED_VALUES
IT2a|f103v|f103v.14-f103v.16	IT2a	f103v|f103v.14-f103v.16	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	30	27	12	18	11	16	True	MISSING_FIXED_VALUES
IT2a|f103v|f103v.17-f103v.19	IT2a	f103v|f103v.17-f103v.19	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	28	25	13	15	11	14	True	MISSING_FIXED_VALUES
IT2a|f103v|f103v.20-f103v.26	IT2a	f103v|f103v.20-f103v.26	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	71	59	22	49	16	43	True	MISSING_FIXED_VALUES
IT2a|f103v|f103v.27-f103v.29	IT2a	f103v|f103v.27-f103v.29	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	28	26	8	20	7	19	True	MISSING_FIXED_VALUES
IT2a|f103v|f103v.30-f103v.32	IT2a	f103v|f103v.30-f103v.32	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	28	26	10	18	8	18	True	MISSING_FIXED_VALUES
IT2a|f103v|f103v.33-f103v.36	IT2a	f103v|f103v.33-f103v.36	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	35	34	13	22	12	22	True	MISSING_FIXED_VALUES
IT2a|f103v|f103v.37-f103v.38	IT2a	f103v|f103v.37-f103v.38	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	18	14	8	10	4	10	True	MISSING_FIXED_VALUES
IT2a|f103v|f103v.39-f103v.42	IT2a	f103v|f103v.39-f103v.42	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	39	35	13	26	10	25	True	MISSING_FIXED_VALUES
IT2a|f103v|f103v.43-f103v.46	IT2a	f103v|f103v.43-f103v.46	f103v	103	OTHER_ADMITTED_EXPOSED_LEAF	39	34	9	30	8	26	True	MISSING_FIXED_VALUES
IT2a|f104r|f104r.1-f104r.4	IT2a	f104r|f104r.1-f104r.4	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	41	37	9	32	8	29	True	MISSING_FIXED_VALUES
IT2a|f104r|f104r.5-f104r.9	IT2a	f104r|f104r.5-f104r.9	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	49	46	10	39	9	37	True	MISSING_FIXED_VALUES
IT2a|f104r|f104r.10-f104r.11	IT2a	f104r|f104r.10-f104r.11	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	20	20	3	17	3	17	True	MISSING_FIXED_VALUES
IT2a|f104r|f104r.12-f104r.15	IT2a	f104r|f104r.12-f104r.15	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	41	40	10	31	10	30	True	MISSING_FIXED_VALUES
IT2a|f104r|f104r.16-f104r.18	IT2a	f104r|f104r.16-f104r.18	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	25	25	5	20	5	20	True	MISSING_FIXED_VALUES
IT2a|f104r|f104r.19-f104r.21	IT2a	f104r|f104r.19-f104r.21	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	29	26	2	27	1	25	True	MISSING_FIXED_VALUES
IT2a|f104r|f104r.22-f104r.26	IT2a	f104r|f104r.22-f104r.26	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	50	46	8	42	8	38	True	MISSING_FIXED_VALUES
IT2a|f104r|f104r.27-f104r.29	IT2a	f104r|f104r.27-f104r.29	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	32	28	11	21	7	21	True	MISSING_FIXED_VALUES
IT2a|f104r|f104r.30-f104r.33	IT2a	f104r|f104r.30-f104r.33	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	41	39	6	35	6	33	True	MISSING_FIXED_VALUES
IT2a|f104r|f104r.34-f104r.35	IT2a	f104r|f104r.34-f104r.35	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	19	18	5	14	5	13	True	MISSING_FIXED_VALUES
IT2a|f104r|f104r.36-f104r.38	IT2a	f104r|f104r.36-f104r.38	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	25	22	1	24	1	21	True	MISSING_FIXED_VALUES
IT2a|f104r|f104r.39-f104r.42	IT2a	f104r|f104r.39-f104r.42	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	35	34	6	29	5	29	True	MISSING_FIXED_VALUES
IT2a|f104r|f104r.43-f104r.45	IT2a	f104r|f104r.43-f104r.45	f104r	104	OTHER_ADMITTED_EXPOSED_LEAF	31	27	14	17	13	14	True	MISSING_FIXED_VALUES
IT2a|f104v|f104v.1-f104v.5	IT2a	f104v|f104v.1-f104v.5	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	50	46	10	40	7	39	True	MISSING_FIXED_VALUES
IT2a|f104v|f104v.6-f104v.7	IT2a	f104v|f104v.6-f104v.7	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	24	22	11	13	9	13	True	MISSING_FIXED_VALUES
IT2a|f104v|f104v.8-f104v.11	IT2a	f104v|f104v.8-f104v.11	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	44	41	14	30	12	29	True	MISSING_FIXED_VALUES
IT2a|f104v|f104v.12-f104v.14	IT2a	f104v|f104v.12-f104v.14	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	31	30	6	25	5	25	True	MISSING_FIXED_VALUES
IT2a|f104v|f104v.15-f104v.18	IT2a	f104v|f104v.15-f104v.18	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	41	39	9	32	9	30	True	MISSING_FIXED_VALUES
IT2a|f104v|f104v.19-f104v.21	IT2a	f104v|f104v.19-f104v.21	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	31	29	8	23	7	22	True	MISSING_FIXED_VALUES
IT2a|f104v|f104v.22-f104v.26	IT2a	f104v|f104v.22-f104v.26	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	48	44	11	37	8	36	True	MISSING_FIXED_VALUES
IT2a|f104v|f104v.27-f104v.28	IT2a	f104v|f104v.27-f104v.28	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	22	19	10	12	7	12	True	MISSING_FIXED_VALUES
IT2a|f104v|f104v.29-f104v.31	IT2a	f104v|f104v.29-f104v.31	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	31	29	4	27	4	25	True	MISSING_FIXED_VALUES
IT2a|f104v|f104v.32-f104v.34	IT2a	f104v|f104v.32-f104v.34	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	34	33	6	28	6	27	True	MISSING_FIXED_VALUES
IT2a|f104v|f104v.35-f104v.36	IT2a	f104v|f104v.35-f104v.36	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	16	16	3	13	3	13	True	MISSING_FIXED_VALUES
IT2a|f104v|f104v.37-f104v.40	IT2a	f104v|f104v.37-f104v.40	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	48	42	17	31	12	30	True	MISSING_FIXED_VALUES
IT2a|f104v|f104v.41-f104v.44	IT2a	f104v|f104v.41-f104v.44	f104v	104	OTHER_ADMITTED_EXPOSED_LEAF	38	32	9	29	7	25	True	MISSING_FIXED_VALUES
IT2a|f105r|f105r.1-f105r.5	IT2a	f105r|f105r.1-f105r.5	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	56	51	9	47	6	45	True	MISSING_FIXED_VALUES
IT2a|f105r|f105r.6-f105r.9	IT2a	f105r|f105r.6-f105r.9	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	35	34	12	23	11	23	True	MISSING_FIXED_VALUES
IT2a|f105r|f105r.10-f105r.10	IT2a	f105r|f105r.10-f105r.10	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	4	4	0	4	0	4	False	MISSING_FIXED_VALUES
IT2a|f105r|f105r.11-f105r.13	IT2a	f105r|f105r.11-f105r.13	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	32	31	8	24	7	24	True	MISSING_FIXED_VALUES
IT2a|f105r|f105r.14-f105r.16	IT2a	f105r|f105r.14-f105r.16	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	30	29	7	23	6	23	True	MISSING_FIXED_VALUES
IT2a|f105r|f105r.17-f105r.23	IT2a	f105r|f105r.17-f105r.23	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	72	64	17	55	9	55	True	MISSING_FIXED_VALUES
IT2a|f105r|f105r.24-f105r.25	IT2a	f105r|f105r.24-f105r.25	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	19	19	3	16	3	16	True	MISSING_FIXED_VALUES
IT2a|f105r|f105r.26-f105r.27	IT2a	f105r|f105r.26-f105r.27	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	19	18	5	14	4	14	True	MISSING_FIXED_VALUES
IT2a|f105r|f105r.28-f105r.30	IT2a	f105r|f105r.28-f105r.30	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	31	31	1	30	1	30	True	MISSING_FIXED_VALUES
IT2a|f105r|f105r.31-f105r.34	IT2a	f105r|f105r.31-f105r.34	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	44	39	9	35	7	32	True	MISSING_FIXED_VALUES
IT2a|f105r|f105r.35-f105r.36	IT2a	f105r|f105r.35-f105r.36	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	24	22	3	21	2	20	True	MISSING_FIXED_VALUES
IT2a|f105r|f105r.37-f105r.37	IT2a	f105r|f105r.37-f105r.37	f105r	105	OTHER_ADMITTED_EXPOSED_LEAF	4	4	1	3	1	3	True	MISSING_FIXED_VALUES
IT2a|f105v|f105v.1-f105v.4	IT2a	f105v|f105v.1-f105v.4	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	40	39	6	34	5	34	True	MISSING_FIXED_VALUES
IT2a|f105v|f105v.5-f105v.7	IT2a	f105v|f105v.5-f105v.7	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	30	28	6	24	5	23	True	MISSING_FIXED_VALUES
IT2a|f105v|f105v.8-f105v.13	IT2a	f105v|f105v.8-f105v.13	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	70	64	15	55	12	52	True	MISSING_FIXED_VALUES
IT2a|f105v|f105v.14-f105v.17	IT2a	f105v|f105v.14-f105v.17	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	42	38	11	31	8	30	True	MISSING_FIXED_VALUES
IT2a|f105v|f105v.18-f105v.19	IT2a	f105v|f105v.18-f105v.19	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	21	21	2	19	2	19	True	MISSING_FIXED_VALUES
IT2a|f105v|f105v.20-f105v.22	IT2a	f105v|f105v.20-f105v.22	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	27	27	6	21	6	21	True	MISSING_FIXED_VALUES
IT2a|f105v|f105v.23-f105v.24	IT2a	f105v|f105v.23-f105v.24	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	18	18	2	16	2	16	True	MISSING_FIXED_VALUES
IT2a|f105v|f105v.25-f105v.28	IT2a	f105v|f105v.25-f105v.28	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	39	37	6	33	6	31	True	MISSING_FIXED_VALUES
IT2a|f105v|f105v.29-f105v.31	IT2a	f105v|f105v.29-f105v.31	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	32	27	10	22	7	20	True	MISSING_FIXED_VALUES
IT2a|f105v|f105v.32-f105v.38	IT2a	f105v|f105v.32-f105v.38	f105v	105	OTHER_ADMITTED_EXPOSED_LEAF	71	61	13	58	9	52	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.1-f106r.3	IT2a	f106r|f106r.1-f106r.3	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	28	27	5	23	4	23	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.4-f106r.7	IT2a	f106r|f106r.4-f106r.7	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	42	39	8	34	7	32	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.8-f106r.9	IT2a	f106r|f106r.8-f106r.9	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	17	17	3	14	3	14	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.10-f106r.12	IT2a	f106r|f106r.10-f106r.12	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	26	22	9	17	6	16	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.13-f106r.14	IT2a	f106r|f106r.13-f106r.14	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	20	19	6	14	5	14	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.15-f106r.17	IT2a	f106r|f106r.15-f106r.17	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	28	26	9	19	7	19	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.18-f106r.21	IT2a	f106r|f106r.18-f106r.21	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	37	33	13	24	9	24	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.22-f106r.23	IT2a	f106r|f106r.22-f106r.23	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	20	19	4	16	4	15	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.24-f106r.26	IT2a	f106r|f106r.24-f106r.26	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	22	22	6	16	6	16	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.32-f106r.33	IT2a	f106r|f106r.32-f106r.33	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	19	19	3	16	3	16	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.34-f106r.35	IT2a	f106r|f106r.34-f106r.35	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	15	15	2	13	2	13	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.36-f106r.37	IT2a	f106r|f106r.36-f106r.37	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	13	13	2	11	2	11	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.38-f106r.41	IT2a	f106r|f106r.38-f106r.41	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	39	36	13	26	10	26	True	MISSING_FIXED_VALUES
IT2a|f106r|f106r.42-f106r.47	IT2a	f106r|f106r.42-f106r.47	f106r	106	OTHER_ADMITTED_EXPOSED_LEAF	55	49	17	38	13	36	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.1-f106v.4	IT2a	f106v|f106v.1-f106v.4	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	45	40	10	35	7	33	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.5-f106v.8	IT2a	f106v|f106v.5-f106v.8	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	39	36	7	32	5	31	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.9-f106v.10	IT2a	f106v|f106v.9-f106v.10	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	18	18	2	16	2	16	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.11-f106v.14	IT2a	f106v|f106v.11-f106v.14	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	42	41	10	32	9	32	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.15-f106v.17	IT2a	f106v|f106v.15-f106v.17	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	27	24	5	22	4	20	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.18-f106v.19	IT2a	f106v|f106v.18-f106v.19	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	19	18	4	15	4	14	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.20-f106v.21	IT2a	f106v|f106v.20-f106v.21	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	16	16	1	15	1	15	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.22-f106v.25	IT2a	f106v|f106v.22-f106v.25	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	37	35	11	26	11	24	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.26-f106v.27	IT2a	f106v|f106v.26-f106v.27	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	19	19	4	15	4	15	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.28-f106v.31	IT2a	f106v|f106v.28-f106v.31	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	36	33	4	32	4	29	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.32-f106v.33	IT2a	f106v|f106v.32-f106v.33	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	19	18	7	12	6	12	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.34-f106v.36	IT2a	f106v|f106v.34-f106v.36	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	27	25	7	20	6	19	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.37-f106v.39	IT2a	f106v|f106v.37-f106v.39	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	26	25	8	18	7	18	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.40-f106v.41	IT2a	f106v|f106v.40-f106v.41	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	20	20	3	17	3	17	True	MISSING_FIXED_VALUES
IT2a|f106v|f106v.42-f106v.47	IT2a	f106v|f106v.42-f106v.47	f106v	106	OTHER_ADMITTED_EXPOSED_LEAF	59	51	18	41	13	38	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.1-f107r.3	IT2a	f107r|f107r.1-f107r.3	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	31	29	5	26	4	25	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.4-f107r.7	IT2a	f107r|f107r.4-f107r.7	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	39	37	6	33	6	31	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.8-f107r.12	IT2a	f107r|f107r.8-f107r.12	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	49	44	17	32	14	30	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.13-f107r.15	IT2a	f107r|f107r.13-f107r.15	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	32	27	11	21	7	20	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.16-f107r.17	IT2a	f107r|f107r.16-f107r.17	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	14	13	3	11	2	11	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.18-f107r.20	IT2a	f107r|f107r.18-f107r.20	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	25	24	6	19	5	19	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.21-f107r.23	IT2a	f107r|f107r.21-f107r.23	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	25	23	6	19	6	17	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.24-f107r.26	IT2a	f107r|f107r.24-f107r.26	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	31	30	6	25	6	24	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.27-f107r.29	IT2a	f107r|f107r.27-f107r.29	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	26	25	3	23	2	23	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.30-f107r.33	IT2a	f107r|f107r.30-f107r.33	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	43	39	11	32	8	31	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.34-f107r.37	IT2a	f107r|f107r.34-f107r.37	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	39	35	10	29	8	27	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.38-f107r.41	IT2a	f107r|f107r.38-f107r.41	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	37	34	10	27	8	26	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.42-f107r.44	IT2a	f107r|f107r.42-f107r.44	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	25	24	4	21	4	20	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.45-f107r.47	IT2a	f107r|f107r.45-f107r.47	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	28	25	14	14	11	14	True	MISSING_FIXED_VALUES
IT2a|f107r|f107r.48-f107r.51	IT2a	f107r|f107r.48-f107r.51	f107r	107	OTHER_ADMITTED_EXPOSED_LEAF	44	38	6	38	5	33	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.1-f107v.4	IT2a	f107v|f107v.1-f107v.4	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	44	39	18	26	14	25	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.5-f107v.7	IT2a	f107v|f107v.5-f107v.7	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	26	25	4	22	4	21	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.8-f107v.10	IT2a	f107v|f107v.8-f107v.10	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	27	23	11	16	8	15	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.11-f107v.15	IT2a	f107v|f107v.11-f107v.15	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	50	42	13	37	7	35	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.16-f107v.19	IT2a	f107v|f107v.16-f107v.19	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	37	32	6	31	6	26	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.20-f107v.22	IT2a	f107v|f107v.20-f107v.22	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	29	26	5	24	5	21	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.23-f107v.24	IT2a	f107v|f107v.23-f107v.24	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	15	15	3	12	3	12	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.25-f107v.28	IT2a	f107v|f107v.25-f107v.28	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	38	35	11	27	8	27	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.29-f107v.31	IT2a	f107v|f107v.29-f107v.31	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	27	25	10	17	9	16	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.32-f107v.34	IT2a	f107v|f107v.32-f107v.34	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	25	24	8	17	8	16	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.35-f107v.36	IT2a	f107v|f107v.35-f107v.36	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	20	19	9	11	8	11	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.37-f107v.40	IT2a	f107v|f107v.37-f107v.40	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	35	31	9	26	8	23	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.41-f107v.42	IT2a	f107v|f107v.41-f107v.42	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	14	14	2	12	2	12	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.43-f107v.44	IT2a	f107v|f107v.43-f107v.44	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	17	15	5	12	3	12	True	MISSING_FIXED_VALUES
IT2a|f107v|f107v.45-f107v.49	IT2a	f107v|f107v.45-f107v.49	f107v	107	OTHER_ADMITTED_EXPOSED_LEAF	51	36	27	24	14	22	True	MISSING_FIXED_VALUES
