event_id	page	record	statement_id	locus	owner_de	card_no	component_recipe	pass723_semantic_de	pass724_semantic_de	observed_surface	second_wave_revision	surface_unchanged	owner_unchanged	boundary_unchanged
E277	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC019	Y	DIES	DIES	chey	NO	YES	YES	YES
E278	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC055	AL	ZIEL	ZIEL	tal	NO	YES	YES	YES
E279	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC014	CTH+Y	BEREIT · DIES	BEREITEN · DIES	shcthy	YES	YES	YES	YES
E280	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC144	AL+CHD+DY	ZIEL · UMSETZEN · SCHLUSS	ZIEL · UMSETZEN · SCHLUSS	dalchdy	NO	YES	YES	YES
E281	f83r	B3	B3-S022	f83r.15	unverbundener Zwischenbereich	PROC145	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	qotchedy	NO	YES	YES	YES
E282	f83r	B3	B3-S023	f83r.15	unverbundener Zwischenbereich	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	NO	YES	YES	YES
E283	f83r	B3	B3-S024	f83r.16	unverbundener Zwischenbereich	PROC076	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	tchedy	NO	YES	YES	YES
E284	f83r	B3	B3-S025	f83r.16	unverbundener Zwischenbereich	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	qokchdy	NO	YES	YES	YES
E285	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC146	EE+AR	LANG · QUELLE	LANG · QUELLE	cheedar	NO	YES	YES	YES
E286	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC147	L+AIIN	WEITERLEITEN · MASS	WEITERLEITEN · MASS	chldaiin	NO	YES	YES	YES
E287	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	NO	YES	YES	YES
E288	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	qokain	NO	YES	YES	YES
E289	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC014	CTH+Y	BEREIT · DIES	BEREITEN · DIES	checthy	YES	YES	YES	YES
E290	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	PROC148	AL+R+OR	ZIEL · KUEHLEN · ANSATZ	ZIEL · KUEHLEN · ANSATZ	chealror	NO	YES	YES	YES
E291	f83r	B3	B3-S026	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC098	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	AUFFANGEN · LANG · SCHLUSS	solkeedy	NO	YES	YES	YES
E292	f83r	B3	B3-S027	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC129	OT+EE+DY	DANACH · LANG · SCHLUSS	DANACH · LANG · SCHLUSS	qoteedy	NO	YES	YES	YES
E293	f83r	B3	B3-S028	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	qokeey	NO	YES	YES	YES
E294	f83r	B3	B3-S028	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	qokedy	NO	YES	YES	YES
E295	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC013	OL	FORTSETZEN	FORTSETZEN	sol	NO	YES	YES	YES
E296	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC149	EEE+T+Y	VOLL · ANWENDEN · DIES	VOLL · ANWENDEN · DIES	cheeety	NO	YES	YES	YES
E297	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	qokedy	NO	YES	YES	YES
E298	f83r	B3	B3-S030	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC008	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	qoky	NO	YES	YES	YES
E299	f83r	B3	B3-S030	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC009	AIIN	MASS	MASS	saiin	NO	YES	YES	YES
E300	f83r	B3	B3-S030	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC150	CHD+AIR	UMSETZEN · LAUF	UMSETZEN · WASSER	schedair	YES	YES	YES	YES
E301	f83r	B3	B3-S030	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC145	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	otchedy	NO	YES	YES	YES
E302	f83r	B3	B3-S031	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	NO	YES	YES	YES
E303	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC151	CHD+AIN	UMSETZEN · PORTION	UMSETZEN · PORTION	chedain	NO	YES	YES	YES
E304	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	NO	YES	YES	YES
E305	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC152	OT+E+AIIN	DANACH · KURZ · MASS	DANACH · KURZ · MASS	qotedaiin	NO	YES	YES	YES
E306	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	OT+AIIN	DANACH · MASS	DANACH · MASS	otaiin	NO	YES	YES	YES
E307	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC135	OT+E+DY	DANACH · KURZ · SCHLUSS	DANACH · KURZ · SCHLUSS	otedy	NO	YES	YES	YES
E308	f83r	B3	B3-S033	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC108	L+DY	WEITERLEITEN · SCHLUSS	WEITERLEITEN · SCHLUSS	ldy	NO	YES	YES	YES
E309	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC097	O+IIN	GANG · STUFE	ARBEITSGANG · STUFE	soiiin	YES	YES	YES	YES
E310	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC014	CTH+Y	BEREIT · DIES	BEREITEN · DIES	checthy	YES	YES	YES	YES
E311	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC004	T+Y	ANWENDEN · DIES	ANWENDEN · DIES	chety	NO	YES	YES	YES
E312	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC112	OT+AIIN	DANACH · MASS	DANACH · MASS	otaiin	NO	YES	YES	YES
E313	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC153	OL+AL+Y	FORTSETZEN · ZIEL · DIES	FORTSETZEN · ZIEL · DIES	olsaly	NO	YES	YES	YES
E314	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	NO	YES	YES	YES
E315	f83r	B4	B4-S001	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	NO	YES	YES	YES
E316	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC154	OL+Y	FORTSETZEN · DIES	FORTSETZEN · DIES	qolchey	NO	YES	YES	YES
E317	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	qokeey	NO	YES	YES	YES
E318	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	qokedy	NO	YES	YES	YES
E319	f83r	B4	B4-S003	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	NO	YES	YES	YES
E320	f83r	B4	B4-S003	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC131	OT+AL	DANACH · ZIEL	DANACH · ZIEL	otal	NO	YES	YES	YES
E321	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC065	OT+Y	DANACH · DIES	DANACH · DIES	otchey	NO	YES	YES	YES
E322	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	qokeey	NO	YES	YES	YES
E323	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC008	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	qoky	NO	YES	YES	YES
E324	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC013	OL	FORTSETZEN	FORTSETZEN	tol	NO	YES	YES	YES
E325	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	NO	YES	YES	YES
E326	f83r	B4	B4-S004	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC155	OK+Y+LD+DY	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	qokylddy	NO	YES	YES	YES
E327	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC156	AIN	PORTION	PORTION	dain	NO	YES	YES	YES
E328	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	NO	YES	YES	YES
E329	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	NO	YES	YES	YES
E330	f83r	B4	B4-S006	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASS · KURZ · SCHLUSS	shckhedy	NO	YES	YES	YES
E331	f83r	B4	B4-S007	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASS · KURZ · SCHLUSS	shckhedy	NO	YES	YES	YES
E332	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC009	AIIN	MASS	MASS	saiin	NO	YES	YES	YES
E333	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC046	CHK+EE+Y	WAERMEN · LANG · DIES	WAERMEN · LANG · DIES	cheeky	NO	YES	YES	YES
E334	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC157	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	sheey	NO	YES	YES	YES
E335	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	qokedy	NO	YES	YES	YES
E336	f83r	B4	B4-S009	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	NO	YES	YES	YES
E337	f83r	B4	B4-S010	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC047	OL+DY	FORTSETZEN · SCHLUSS	FORTSETZEN · SCHLUSS	oldy	NO	YES	YES	YES
E338	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC009	AIIN	MASS	MASS	saiin	NO	YES	YES	YES
E339	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC083	CHK+E+Y	WAERMEN · KURZ · DIES	WAERMEN · KURZ · DIES	cheky	NO	YES	YES	YES
E340	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC158	OK+EE+OL	ANSETZEN · LANG · FORTSETZEN	ANSETZEN · LANG · FORTSETZEN	okeeol	NO	YES	YES	YES
E341	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	okain	NO	YES	YES	YES
E342	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chdy	NO	YES	YES	YES
E343	f83r	B4	B4-S011	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC013	OL	FORTSETZEN	FORTSETZEN	sol	NO	YES	YES	YES
E344	f83r	B4	B4-S011	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC159	L+K+E+DY	WEITERLEITEN · ZUGEBEN · KURZ · SCHLUSS	WEITERLEITEN · ZUGEBEN · KURZ · SCHLUSS	lkedy	NO	YES	YES	YES
E345	f83r	B4	B4-S012	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	NO	YES	YES	YES
E346	f83r	B4	B4-S013	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC160	OK+OL	ANSETZEN · FORTSETZEN	ANSETZEN · FORTSETZEN	qokol	NO	YES	YES	YES
E347	f83r	B4	B4-S013	f83r.37	linke Hauptstation mit offenem Fransenlauf	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	NO	YES	YES	YES
E348	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	PROC016	OR	ANSATZ	ANSATZ	or	NO	YES	YES	YES
E349	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	PROC019	Y	DIES	DIES	chey	NO	YES	YES	YES
E350	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	PROC161	O+CKH+E+Y	GANG · DURCHLASS · KURZ · DIES	ARBEITSGANG · DURCHLASS · KURZ · DIES	qockhey	YES	YES	YES	YES
E351	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	PROC162	AIR+Y+DY	LAUF · DIES · SCHLUSS	WASSER · DIES · SCHLUSS	dairydy	YES	YES	YES	YES
E352	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	qokain	NO	YES	YES	YES
E353	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	PROC031	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	shey	NO	YES	YES	YES
E354	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	PROC069	K+AIN	ZUGEBEN · PORTION	ZUGEBEN · PORTION	kain	NO	YES	YES	YES
E355	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	PROC163	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIEL	ENTNEHMEN · DURCHLASS · ZIEL	chckhal	NO	YES	YES	YES
E356	f83r	B4	B4-S015	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC164	SOLK+E+Y	AUFFANGEN · KURZ · DIES	AUFFANGEN · KURZ · DIES	solkey	NO	YES	YES	YES
E357	f83r	B4	B4-S015	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	NO	YES	YES	YES
E358	f83r	B4	B4-S016	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC070	OL+K+AIN	FORTSETZEN · ZUGEBEN · PORTION	FORTSETZEN · ZUGEBEN · PORTION	qolkain	NO	YES	YES	YES
E359	f83r	B4	B4-S016	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC055	AL	ZIEL	ZIEL	dal	NO	YES	YES	YES
E360	f83r	B4	B4-S016	f83r.44	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC165	K+AR	ZUGEBEN · QUELLE	ZUGEBEN · QUELLE	skar	NO	YES	YES	YES
E361	f83r	B4	B4-S016	f83r.44	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	NO	YES	YES	YES
E362	f83r	B5	B5-S001	f83r.47	linke Fransenstation im B5-Nachtrag	PROC166	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	otchdy	NO	YES	YES	YES
E363	f83r	B5	B5-S002	f83r.47	linke Fransenstation im B5-Nachtrag	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	qokchdy	NO	YES	YES	YES
E364	f83r	B5	B5-S003	f83r.47	linke Fransenstation im B5-Nachtrag	PROC142	SHED+AL	ABSETZEN · ZIEL	ABSETZEN · ZIEL	shedal	NO	YES	YES	YES
E365	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC055	AL	ZIEL	ZIEL	dal	NO	YES	YES	YES
E366	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC013	OL	FORTSETZEN	FORTSETZEN	cheol	NO	YES	YES	YES
E367	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC167	L+OL	WEITERLEITEN · FORTSETZEN	WEITERLEITEN · FORTSETZEN	lol	NO	YES	YES	YES
E368	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC168	CHD+AL	UMSETZEN · ZIEL	UMSETZEN · ZIEL	chdal	NO	YES	YES	YES
E369	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	PROC009	AIIN	MASS	MASS	aiin	NO	YES	YES	YES
E370	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	PROC013	OL	FORTSETZEN	FORTSETZEN	sol	NO	YES	YES	YES
E371	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	PROC169	DA+IIN	ZWEIT · STUFE	ZWEIT · STUFE	daiiin	NO	YES	YES	YES
E372	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	NO	YES	YES	YES
E373	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	PROC170	SOLK+EE+Y	AUFFANGEN · LANG · DIES	AUFFANGEN · LANG · DIES	solkeey	NO	YES	YES	YES
E374	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	PROC171	E+K+E+Y	KURZ · ZUGEBEN · KURZ · DIES	KURZ · ZUGEBEN · KURZ · DIES	qekey	NO	YES	YES	YES
E375	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	PROC172	R+AL+Y	KUEHLEN · ZIEL · DIES	KUEHLEN · ZIEL · DIES	raly	NO	YES	YES	YES
E376	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	PROC013	OL	FORTSETZEN	FORTSETZEN	ol	NO	YES	YES	YES
E377	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC009	AIIN	MASS	MASS	daiin	NO	YES	YES	YES
E378	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC013	OL	FORTSETZEN	FORTSETZEN	ol	NO	YES	YES	YES
E379	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC156	AIN	PORTION	PORTION	dain	NO	YES	YES	YES
E380	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC019	Y	DIES	DIES	chey	NO	YES	YES	YES
E381	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	PROC173	L+AL+OR	WEITERLEITEN · ZIEL · ANSATZ	WEITERLEITEN · ZIEL · ANSATZ	ldalor	NO	YES	YES	YES
