event_id	page	record	statement_id	surface	card_no	component_parse	spoken_component_sequence_de	compact_statement_de	silent_owner_de	owner_is_separate_from_spoken_dictionary	complete	synonym_revision
E315	f83r	B4	B4-S001	qokeedy	PROC100	OK+EE+DY	setze an · länger · schließe	dies länger einwirken lassen; schließe	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E316	f83r	B4	B4-S002	qolchey	PROC154	OL+Y	fort · dies	dies weiter länger wirken lassen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	LS_AND_OL_SHARE_FORT
E317	f83r	B4	B4-S002	qokeey	PROC092	OK+EE+Y	setze an · länger · dies	dies weiter länger wirken lassen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E318	f83r	B4	B4-S002	qokedy	PROC067	OK+E+DY	setze an · kurz · schließe	dies weiter länger wirken lassen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E319	f83r	B4	B4-S003	chedy	PROC042	CHD+Y	setze um · dies	dies umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E320	f83r	B4	B4-S003	otal	PROC131	OT+AL	danach · dorthin	dies umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E321	f83r	B4	B4-S003	otchey	PROC065	OT+Y	danach · dies	dies umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E322	f83r	B4	B4-S003	qokeey	PROC092	OK+EE+Y	setze an · länger · dies	dies umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E323	f83r	B4	B4-S003	qoky	PROC008	OK+Y	setze an · dies	dies umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E324	f83r	B4	B4-S003	tol	PROC013	OL	fort	dies umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	LS_AND_OL_SHARE_FORT
E325	f83r	B4	B4-S003	shedy	PROC078	SHED+DY	setze ab · schließe	dies umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E326	f83r	B4	B4-S004	qokylddy	PROC155	OK+Y+LD+DY	setze an · dies · binde fest · schließe	dies einsetzen und festbinden; schließe	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E327	f83r	B4	B4-S005	dain	PROC156	AIN	Teil	dies als Portion abmessen und umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E328	f83r	B4	B4-S005	chedy	PROC042	CHD+Y	setze um · dies	dies als Portion abmessen und umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E329	f83r	B4	B4-S005	qokeedy	PROC100	OK+EE+DY	setze an · länger · schließe	dies als Portion abmessen und umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E330	f83r	B4	B4-S006	shckhedy	PROC099	SH+CKH+E+DY	halte · Durchlass · kurz · schließe	dies durch den Durchlass kurz zurückhalten; schließe	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E331	f83r	B4	B4-S007	shckhedy	PROC099	SH+CKH+E+DY	halte · Durchlass · kurz · schließe	dies durch den Durchlass kurz zurückhalten; schließe	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E332	f83r	B4	B4-S008	saiin	PROC009	AIIN	Maß	dies nach Maß länger warm halten	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E333	f83r	B4	B4-S008	cheeky	PROC046	CHK+EE+Y	wärme · länger · dies	dies nach Maß länger warm halten	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E334	f83r	B4	B4-S008	sheey	PROC157	SH+EE+Y	halte · länger · dies	dies nach Maß länger warm halten	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E335	f83r	B4	B4-S008	qokedy	PROC067	OK+E+DY	setze an · kurz · schließe	dies nach Maß länger warm halten	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E336	f83r	B4	B4-S009	shedy	PROC078	SHED+DY	setze ab · schließe	dies absetzen lassen; schließe	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	NONE
E337	f83r	B4	B4-S010	oldy	PROC047	OL+DY	fort · schließe	weiterarbeiten; schließe	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES	YES	LS_AND_OL_SHARE_FORT
E338	f83r	B4	B4-S011	saiin	PROC009	AIIN	Maß	dies nach Maß kurz warm halten	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E339	f83r	B4	B4-S011	cheky	PROC083	CHK+E+Y	wärme · kurz · dies	dies nach Maß kurz warm halten	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E340	f83r	B4	B4-S011	okeeol	PROC158	OK+EE+OL	setze an · länger · fort	dies nach Maß kurz warm halten	linke Hauptstation mit offenem Fransenlauf	YES	YES	LS_AND_OL_SHARE_FORT
E341	f83r	B4	B4-S011	okain	PROC080	OK+AIN	setze an · Teil	dies nach Maß kurz warm halten	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E342	f83r	B4	B4-S011	chdy	PROC042	CHD+Y	setze um · dies	dies nach Maß kurz warm halten	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E343	f83r	B4	B4-S011	sol	PROC013	OL	fort	dies nach Maß kurz warm halten	linke Hauptstation mit offenem Fransenlauf	YES	YES	LS_AND_OL_SHARE_FORT
E344	f83r	B4	B4-S011	lkedy	PROC159	L+K+E+DY	führe · gib zu · kurz · schließe	dies nach Maß kurz warm halten	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E345	f83r	B4	B4-S012	lchedy	PROC120	L+CHD+DY	führe · setze um · schließe	dies abführen und überführen; schließe	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E346	f83r	B4	B4-S013	qokol	PROC160	OK+OL	setze an · fort	dies weiter einsetzen	linke Hauptstation mit offenem Fransenlauf	YES	YES	LS_AND_OL_SHARE_FORT
E347	f83r	B4	B4-S013	shedy	PROC078	SHED+DY	setze ab · schließe	dies weiter einsetzen	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E348	f83r	B4	B4-S014	or	PROC016	OR	Ansatz	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen; schließe	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E349	f83r	B4	B4-S014	chey	PROC019	Y	dies	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen; schließe	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E350	f83r	B4	B4-S014	qockhey	PROC161	O+CKH+E+Y	Gang · Durchlass · kurz · dies	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen; schließe	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E351	f83r	B4	B4-S014	dairydy	PROC162	AIR+Y+DY	Lauf · dies · schließe	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen; schließe	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E352	f83r	B4	B4-S015	qokain	PROC080	OK+AIN	setze an · Teil	eine Portion einsetzen	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E353	f83r	B4	B4-S015	shey	PROC031	SH+EE+Y	halte · länger · dies	eine Portion einsetzen	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E354	f83r	B4	B4-S015	kain	PROC069	K+AIN	gib zu · Teil	eine Portion einsetzen	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E355	f83r	B4	B4-S015	chckhal	PROC163	CH+CKH+AL	ziehe ab · Durchlass · dorthin	eine Portion einsetzen	linke Hauptstation mit offenem Fransenlauf	YES	YES	NONE
E356	f83r	B4	B4-S015	solkey	PROC164	SOLK+E+Y	fange auf · kurz · dies	eine Portion einsetzen	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES	YES	NONE
E357	f83r	B4	B4-S015	lchedy	PROC120	L+CHD+DY	führe · setze um · schließe	eine Portion einsetzen	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES	YES	NONE
E358	f83r	B4	B4-S016	qolkain	PROC070	OL+K+AIN	fort · gib zu · Teil	eine Portion weiter dosiert zugeben	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES	YES	LS_AND_OL_SHARE_FORT
E359	f83r	B4	B4-S016	dal	PROC055	AL	dorthin	eine Portion weiter dosiert zugeben	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES	YES	NONE
E360	f83r	B4	B4-S016	skar	PROC165	K+AR	gib zu · davon	eine Portion weiter dosiert zugeben	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES	YES	NONE
E361	f83r	B4	B4-S016	shedy	PROC078	SHED+DY	setze ab · schließe	eine Portion weiter dosiert zugeben	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES	YES	NONE
E362	f83r	B5	B5-S001	otchdy	PROC166	OT+CHD+DY	danach · setze um · schließe	danach dies überführen; schließe	linke Fransenstation im B5-Nachtrag	YES	YES	NONE
E363	f83r	B5	B5-S002	qokchdy	PROC082	OK+CHD+DY	setze an · setze um · schließe	dies einsetzen und überführen; schließe	linke Fransenstation im B5-Nachtrag	YES	YES	NONE
E364	f83r	B5	B5-S003	shedal	PROC142	SHED+AL	setze ab · dorthin	dies dorthin ablagern	linke Fransenstation im B5-Nachtrag	YES	YES	NONE
E365	f83r	B5	B5-S003	dal	PROC055	AL	dorthin	dies dorthin ablagern	linke Fransenstation im B5-Nachtrag	YES	YES	NONE
E366	f83r	B5	B5-S003	cheol	PROC013	OL	fort	dies dorthin ablagern	linke Fransenstation im B5-Nachtrag	YES	YES	LS_AND_OL_SHARE_FORT
E367	f83r	B5	B5-S003	lol	PROC167	L+OL	führe · fort	dies dorthin ablagern	linke Fransenstation im B5-Nachtrag	YES	YES	LS_AND_OL_SHARE_FORT
E368	f83r	B5	B5-S003	chdal	PROC168	CHD+AL	setze um · dorthin	dies dorthin ablagern	linke Fransenstation im B5-Nachtrag	YES	YES	NONE
E369	f83r	B5	B5-S003	aiin	PROC009	AIIN	Maß	dies dorthin ablagern	linke Fransenstation im B5-Nachtrag	YES	YES	NONE
E370	f83r	B5	B5-S003	sol	PROC013	OL	fort	dies dorthin ablagern	linke Fransenstation im B5-Nachtrag	YES	YES	LS_AND_OL_SHARE_FORT
E371	f83r	B5	B5-S003	daiiin	PROC169	DA+IIN	zweiter · Grad	dies dorthin ablagern	linke Fransenstation im B5-Nachtrag	YES	YES	NONE
E372	f83r	B5	B5-S003	chedy	PROC042	CHD+Y	setze um · dies	dies dorthin ablagern	linke Fransenstation im B5-Nachtrag	YES	YES	NONE
E373	f83r	B6	B6-S001	solkeey	PROC170	SOLK+EE+Y	fange auf · länger · dies	dies länger auffangen	rechter S-Lauf im B6-Nachtrag	YES	YES	NONE
E374	f83r	B6	B6-S001	qekey	PROC171	E+K+E+Y	kurz · gib zu · kurz · dies	dies länger auffangen	rechter S-Lauf im B6-Nachtrag	YES	YES	NONE
E375	f83r	B6	B6-S001	raly	PROC172	R+AL+Y	kühle · dorthin · dies	dies länger auffangen	rechter S-Lauf im B6-Nachtrag	YES	YES	NONE
E376	f83r	B6	B6-S001	ol	PROC013	OL	fort	dies länger auffangen	rechter S-Lauf im B6-Nachtrag	YES	YES	LS_AND_OL_SHARE_FORT
E377	f83r	B6	B6-S001	daiin	PROC009	AIIN	Maß	dies länger auffangen	rechter S-Lauf im B6-Nachtrag	YES	YES	NONE
E378	f83r	B6	B6-S001	ol	PROC013	OL	fort	dies länger auffangen	rechter S-Lauf im B6-Nachtrag	YES	YES	LS_AND_OL_SHARE_FORT
E379	f83r	B6	B6-S001	dain	PROC156	AIN	Teil	dies länger auffangen	rechter S-Lauf im B6-Nachtrag	YES	YES	NONE
E380	f83r	B6	B6-S001	chey	PROC019	Y	dies	dies länger auffangen	rechter S-Lauf im B6-Nachtrag	YES	YES	NONE
E381	f83r	B6	B6-S001	ldalor	PROC173	L+AL+OR	führe · dorthin · Ansatz	dies länger auffangen	rechter S-Lauf im B6-Nachtrag	YES	YES	NONE
