residual_id	page	locus	token_ordinal	surface	residual_gloss_de	residual_class	gdt732_rewrite_allowed	line_changed_by_gdt732	current_v99_position_id	current_v99_reading_id	current_v99_context_realization_de	next_route_reason_de
G732-X2601	f52r	f52r.8	4	shey	feucht in der Mitte des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2602	f52r	f52r.8	7	cheey	trocken am Ende des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2603	f52v	f52v.12	4	ckhy	Arzneikompositum am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2604	f52v	f52v.2	5	shy	feucht am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2605	f52v	f52v.2	9	chy	trocken am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2606	f52v	f52v.6	3	oty	kalter Ansatz am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2607	f53r	f53r.1	3	oty	kalter Ansatz am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2608	f53r	f53r.2	6	oty	kalter Ansatz am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2609	f53r	f53r.4	3	otchey	kalt-trockener Ansatz in der Mitte des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2610	f53r	f53r.5	9	oty	kalter Ansatz am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2611	f53r	f53r.7	9	qokchy	heiß und trocken am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2612	f53r	f53r.8	3	qoty	kalt am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2613	f53r	f53r.9	7	qoty	kalt am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2614	f53v	f53v.1	2	shey	feucht in der Mitte des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2615	f53v	f53v.12	3	oky	heißer Ansatz am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	1	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2616	f53v	f53v.2	1	okeey	heißer Ansatz am Ende des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2617	f53v	f53v.3	7	oty	kalter Ansatz am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2618	f53v	f53v.8	1	sheey	feucht am Ende des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2619	f54v	f54v.10	3	chckhy	Arzneikompositum: trocken, Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2620	f54v	f54v.10	4	qokal	Rohstoffklasse I, heiß am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2621	f54v	f54v.13	3	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	1	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2622	f54v	f54v.3	3	oky	heißer Ansatz am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2623	f54v	f54v.5	5	chy	trocken am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2624	f54v	f54v.8	6	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2625	f54v	f54v.9	5	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2626	f55r	f55r.1	7	qokchdy	heiß und trocken am Anfang des Grades, abgeschlossen	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2627	f55r	f55r.10	2	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2628	f55r	f55r.10	9	okeey	heißer Ansatz am Ende des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2629	f55r	f55r.11	2	chey	trocken in der Mitte des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	1	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2630	f55r	f55r.11	5	qokal	Rohstoffklasse I, heiß am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2631	f55r	f55r.11	8	shdy	feucht am Anfang des Grades, abgeschlossen	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2632	f55r	f55r.11	9	otal	Rohstoffklasse I im Ansatz, kalt am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2633	f55r	f55r.12	2	ckhy	Arzneikompositum am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2634	f55r	f55r.3	6	chdy	trocken am Anfang des Grades, abgeschlossen	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2635	f55r	f55r.3	9	chckhy	Arzneikompositum: trocken, Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2636	f55r	f55r.5	4	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2637	f55r	f55r.6	8	chdy	trocken am Anfang des Grades, abgeschlossen	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2638	f55r	f55r.7	7	qokchdy	heiß und trocken am Anfang des Grades, abgeschlossen	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2639	f55r	f55r.9	4	chckhy	Arzneikompositum: trocken, Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2640	f55v	f55v.1	3	chckhy	Arzneikompositum: trocken, Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2641	f55v	f55v.10	6	oky	heißer Ansatz am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2642	f55v	f55v.10	10	kal	Rohstoffklasse I, heiß am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2643	f55v	f55v.11	6	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	1	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2644	f55v	f55v.3	6	chedy	trocken in der Mitte des Grades, abgeschlossen	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2645	f55v	f55v.4	2	chckhdy	Arzneikompositum: trocken, Gradanfang, abgeschlossen	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2646	f55v	f55v.5	7	chedy	trocken in der Mitte des Grades, abgeschlossen	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2647	f55v	f55v.7	7	kchdy	heiß und trocken am Anfang des Grades, abgeschlossen	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2648	f55v	f55v.8	2	chedy	trocken in der Mitte des Grades, abgeschlossen	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2649	f55v	f55v.9	2	qokchy	heiß und trocken am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2650	f55v	f55v.9	3	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2651	f55v	f55v.9	4	chey	trocken in der Mitte des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2652	f56r	f56r.1	2	chal	Rohstoffklasse I, trocken am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2653	f56r	f56r.1	5	oty	kalter Ansatz am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2654	f56r	f56r.1	7	chy	trocken am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2655	f56r	f56r.1	10	chy	trocken am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2656	f56r	f56r.10	3	otchy	kalt-trockener Ansatz am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2657	f56r	f56r.10	7	chey	trocken in der Mitte des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2658	f56r	f56r.11	1	shy	feucht am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2659	f56r	f56r.12	3	kchey	heiß und trocken in der Mitte des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2660	f56r	f56r.16	5	chey	trocken in der Mitte des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	1	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2661	f56r	f56r.19	1	otchey	kalt-trockener Ansatz in der Mitte des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2662	f56r	f56r.3	3	chey	trocken in der Mitte des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	1	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2663	f56r	f56r.3	4	keey	heiß am Ende des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	1	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2664	f56r	f56r.4	6	chy	trocken am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2665	f56r	f56r.4	8	chdy	trocken am Anfang des Grades, abgeschlossen	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2666	f56v	f56v.1	3	chey	trocken in der Mitte des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2667	f56v	f56v.10	4	shy	feucht am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2668	f56v	f56v.11	3	chey	trocken in der Mitte des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2669	f56v	f56v.4	3	chey	trocken in der Mitte des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2670	f56v	f56v.9	5	oky	heißer Ansatz am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2671	f58r	f58r.10	1	tal	Rohstoffklasse I, kalt am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2672	f58r	f58r.10	8	otal	Rohstoffklasse I im Ansatz, kalt am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2673	f58r	f58r.13	7	chal	Rohstoffklasse I, trocken am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2674	f58r	f58r.14	9	chal	Rohstoffklasse I, trocken am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2675	f58r	f58r.15	2	shal	Rohstoffklasse I, feucht am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2676	f58r	f58r.15	6	shedy	feucht in der Mitte des Grades, abgeschlossen	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2677	f58r	f58r.18	9	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2678	f58r	f58r.18	10	otal	Rohstoffklasse I im Ansatz, kalt am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2679	f58r	f58r.19	9	chal	Rohstoffklasse I, trocken am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2680	f58r	f58r.2	3	ckhy	Arzneikompositum am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2681	f58r	f58r.2	6	tal	Rohstoffklasse I, kalt am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2682	f58r	f58r.21	7	chy	trocken am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	1	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2683	f58r	f58r.21	10	oty	kalter Ansatz am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2684	f58r	f58r.22	9	chal	Rohstoffklasse I, trocken am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2685	f58r	f58r.23	7	otal	Rohstoffklasse I im Ansatz, kalt am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2686	f58r	f58r.27	2	oty	kalter Ansatz am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2687	f58r	f58r.27	6	tal	Rohstoffklasse I, kalt am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2688	f58r	f58r.28	4	chy	trocken am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2689	f58r	f58r.29	10	chal	Rohstoffklasse I, trocken am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2690	f58r	f58r.3	5	otchy	kalt-trockener Ansatz am Anfang des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2691	f58r	f58r.30	5	chdy	trocken am Anfang des Grades, abgeschlossen	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2692	f58r	f58r.31	3	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2693	f58r	f58r.31	11	qokal	Rohstoffklasse I, heiß am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2694	f58r	f58r.36	3	chockhy	Arzneikompositum im Trockenansatz am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2695	f58r	f58r.41	5	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	1	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2696	f58r	f58r.6	6	otal	Rohstoffklasse I im Ansatz, kalt am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2697	f58r	f58r.8	4	chy	trocken am Anfang des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	1	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2698	f58r	f58r.8	8	kal	Rohstoffklasse I, heiß am Gradanfang	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	1	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
G732-X2699	f58r	f58r.9	2	cheey	trocken am Ende des Grades	TARGET_ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	0	0	NONE	NONE	NONE	Eine der 13 Zieloberflächen liegt außerhalb ihrer 30 exakten V99-Positionen.
G732-X2700	f58r	f58r.9	7	sheey	feucht am Ende des Grades	OTHER_ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE	0	0	NONE	NONE	NONE	Eine andere aktive V99-Oberfläche liegt außerhalb ihrer exakten V99-Positionen.
