audit_id	surface	reading_id	current_layer	dispatch_scope	occurrence_count	old_working_meaning_de	new_spoken_render_de	formal_stage_sequence	source_grade_phrases	workflow_closure	modality_class	modality_count	renderer_mode	policy_rule_ids	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	global_export_scope	historical_confirmation	component_relation_credit	source_gdts	source_row_sha256
G732-R061	ockhedy	ockhedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	5	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	Ansatz eines Arzneikompositums, Mittelstufe erreicht; abgeschlossen	MIDDLE	in der Gradmitte	CLOSED	NONE	0	NO_MODALITY_NEUTRAL_STAGE	P06	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT652:PROVISIONAL_LOW_N_BOUNDARY_COMPOUND mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 5 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:PROVISIONAL_LOW_N_BOUNDARY_COMPOUND	a30d48d5770f28f47ed4c173b9660dc96749baa876b4411fe5fe033b58fd8cbb
G732-R062	ockhey	ockhey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	7	Ansatz eines Arzneikompositums in der Gradmitte	Ansatz eines Arzneikompositums, Mittelstufe	MIDDLE	in der Gradmitte	OPEN	NONE	0	NO_MODALITY_NEUTRAL_STAGE	P06	58	W2_PROVISIONAL_WORKING	V48-Quelle GDT652:STRONG_BOUNDARY_COMPOUND mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 7 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:STRONG_BOUNDARY_COMPOUND	297de168fe2ed4f62b205757cd82291ac7f115451abbb39798ba1b6d4e05e97c
G732-R063	ockhy	ockhy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	6	Ansatz eines Arzneikompositums am Gradanfang	Ansatz eines Arzneikompositums, Anfangsstufe	BEGIN	am Gradanfang	OPEN	NONE	0	NO_MODALITY_NEUTRAL_STAGE	P06	58	W2_PROVISIONAL_WORKING	V48-Quelle GDT652:STRONG_BOUNDARY_COMPOUND mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 6 exakte ZL3b-Vorkommen auf 6 Seiten und 6 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:STRONG_BOUNDARY_COMPOUND	eff30836bf0a68db80f2a92ec3e354f5c8f7ceb28adc6e1d6a73fc9097463770
G732-R064	oeeal	oeeal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	Rohstoffklasse I im Ansatz, am Gradende	Rohstoffklasse I im Ansatz, Endstufe	END	am Gradende	OPEN	NONE	0	NO_MODALITY_NEUTRAL_STAGE	P06	40	W2_PROVISIONAL_WORKING	V48-Quelle GDT656:NEW_EXACT_WHOLE_LOCAL_ANALOGY mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT656:NEW_EXACT_WHOLE_LOCAL_ANALOGY	631e75fc0a30a8ab4489a8e03ad1705f62476300b7ee68b3321d8cc95acb9e3b
G732-R065	okal	okal#1	ACTIVE_V99_LEXICAL_CORE	EXACT_ACTIVE_POSITION_ONLY_30	4	Rohstoffklasse I im heißen Ansatz, Gradanfang	Rohstoffklasse I im leicht erhitzten Ansatz	BEGIN	Gradanfang	OPEN	HEISS	1	SINGLE_DIRECT	P01	50	W2_PROVISIONAL_WORKING	4 aktive exakte Positionen auf 3 Seiten und 3 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Rohstoffklasse I im Ansatz, heiß am Gradanfang; lebender Rivale: Rohstoffklasse I der Heißzubereitung	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	H0_NONE	0	GDT691	0ac8209b1a0edc8f906ef1756833925bc8df9f6ca1a18edcb700990fa1283127
G732-R066	okchal	okchal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang	Ansatz aus heiß-trockenem Rohstoff Klasse I, Anfangsstufe	BEGIN	am Gradanfang	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	56	W2_PROVISIONAL_WORKING	V48-Quelle GDT657:EXACT_NESTED_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT657:EXACT_NESTED_WHOLE	cd309612e313df923a9baafec3a1fcac0a9e927618fcf8e3a9df955851e831bf
G732-R067	okchdy	okchdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	16	heiß-trockener Ansatz am Anfang des Grades, abgeschlossen	heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen	BEGIN	am Anfang des Grades	CLOSED	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 16 exakte ZL3b-Vorkommen auf 14 Seiten und 16 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	4894a04df48f52e11d888fe6695ebd9b26f6271266835391ceae34add775c041
G732-R068	okcheey	okcheey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	5	heiß-trockener Ansatz am Ende des Grades	heiß-trockener Ansatz, Endstufe	END	am Ende des Grades	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 5 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	93dffb3ee54d7cf1ff2a5de7de8444cf608f1ae817dc32b2d0559d10f3c3a6ac
G732-R069	okchey	okchey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	29	heiß-trockener Ansatz in der Mitte des Grades	heiß-trockener Ansatz, Mittelstufe	MIDDLE	in der Mitte des Grades	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 29 exakte ZL3b-Vorkommen auf 26 Seiten und 29 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	865c9906085bd2d6c3a205383cd76bbbd74390b416609d29cba21c04239114ac
G732-R070	okchy	okchy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	22	heiß-trockener Ansatz am Anfang des Grades	heiß-trockener Ansatz, Anfangsstufe	BEGIN	am Anfang des Grades	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 22 exakte ZL3b-Vorkommen auf 20 Seiten und 22 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	d1789060bedb16d33f4a409c29cea47dc6a37519d7d72a202fa0d72a9c0f3a42
G732-R071	okdy	okdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	heißer Ansatz am Anfang des Grades, abgeschlossen	leicht erhitzter Ansatz, abgeschlossen	BEGIN	am Anfang des Grades	CLOSED	HEISS	1	SINGLE_DIRECT	P01	41	W2_PROVISIONAL_WORKING	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	ce2c1098e37cd41879115f69d564921900a9df58ef728fe1f1ee59620b25d799
G732-R072	okeal	okeal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	10	Rohstoffklasse I im Ansatz, heiß in der Gradmitte	Rohstoffklasse I im Ansatz, bis zur Mittelstufe erhitzt	MIDDLE	in der Gradmitte	OPEN	HEISS	1	SINGLE_DIRECT	P01	63	W3_SOLID_WORKING_THEORY	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 10 exakte ZL3b-Vorkommen auf 8 Seiten und 10 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT656:NEW_EXACT_WHOLE	bd1919f6ef6f746c616f93478abffa210855c41e7907551cf83e85da18dfacbd
G732-R073	okeedy	okeedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	94	heißer Ansatz am Ende des Grades, abgeschlossen	vollständig erhitzter Ansatz, abgeschlossen	END	am Ende des Grades	CLOSED	HEISS	1	SINGLE_DIRECT	P01	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 94 exakte ZL3b-Vorkommen auf 46 Seiten und 90 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	2b63090cb6ce214a5228c73512a0ef658de91c585c9bbb18539123af96ca5ecc
G732-R074	okeey	okeey#1	ACTIVE_V99_LEXICAL_CORE	EXACT_ACTIVE_POSITION_ONLY_30	2	heißer Ansatz am Ende des Grades	vollständig erhitzter Ansatz	END	am Ende des Grades	OPEN	HEISS	1	SINGLE_DIRECT	P01	43	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	H0_NONE	0	GDT647	c8cf61510b18fdd5d1dc9a4215d8a8d512cb900bb210df3b988cf4762d3c581b
G732-R075	okey	okey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	40	heißer Ansatz in der Mitte des Grades	bis zur Mittelstufe erhitzter Ansatz	MIDDLE	in der Mitte des Grades	OPEN	HEISS	1	SINGLE_DIRECT	P01	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 40 exakte ZL3b-Vorkommen auf 24 Seiten und 36 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	ee295a60d4522ebd96e44e2a453cfe4660bf6a09a5fe4ae2b44e8051c5b2e0fa
G732-R076	okshal	okshal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	Ansatz aus heiß-feuchtem Rohstoff Klasse I am Gradanfang	Ansatz aus heiß-feuchtem Rohstoff Klasse I, Anfangsstufe	BEGIN	am Gradanfang	OPEN	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	36	W1_WEAK_WORKING	V48-Quelle GDT657:EXACT_NESTED_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT657:EXACT_NESTED_WHOLE	bf436a16317676cfa91cd1a5168babf3cd44b1ee59ceb6bbb1429e73b39ac367
G732-R077	okshdy	okshdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	heiß-feuchter Ansatz am Anfang des Grades, abgeschlossen	heiß-feuchter Ansatz, Anfangsstufe erreicht; abgeschlossen	BEGIN	am Anfang des Grades	CLOSED	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	41	W2_PROVISIONAL_WORKING	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	e07f5152dc9f158707ea749a65eac976a148896ab080f3a8d3aa51ec84129b7c
G732-R078	okshedy	okshedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	heiß-feuchter Ansatz in der Mitte des Grades, abgeschlossen	heiß-feuchter Ansatz, Mittelstufe erreicht; abgeschlossen	MIDDLE	in der Mitte des Grades	CLOSED	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	5280057cb0dae3722d5c5773bc200ad28dd1a4e9061800dd00997e6f6c30d173
G732-R079	okshey	okshey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	9	heiß-feuchter Ansatz in der Mitte des Grades	heiß-feuchter Ansatz, Mittelstufe	MIDDLE	in der Mitte des Grades	OPEN	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	68	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 9 exakte ZL3b-Vorkommen auf 8 Seiten und 9 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	54a7c6340ff99c810bdc867c28c244863c5a6ddf9410e4e4f6938f1acd088420
G732-R080	okshy	okshy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	10	heiß-feuchter Ansatz am Anfang des Grades	heiß-feuchter Ansatz, Anfangsstufe	BEGIN	am Anfang des Grades	OPEN	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 10 exakte ZL3b-Vorkommen auf 9 Seiten und 10 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	56f5a7ebcc7c3b6d14352291c3692f9c7174868ed3e5e807808cf3868c6708a3
G732-R081	oky	oky#1	ACTIVE_V99_LEXICAL_CORE	EXACT_ACTIVE_POSITION_ONLY_30	2	heißer Ansatz am Anfang des Grades	leicht erhitzter Ansatz	BEGIN	am Anfang des Grades	OPEN	HEISS	1	SINGLE_DIRECT	P01	43	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	H0_NONE	0	GDT647	de76c783790ec03ebbb5fbc5d70e07961648521bb05b33c7e75138835e04baf3
G732-R082	olteedy	olteedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	3	kaltes Drogenmaterial am Gradende, fertig	vollständig abgekühltes Drogenmaterial, fertig	END	am Gradende	FINISHED	KALT	1	SINGLE_DIRECT	P02	56	W2_PROVISIONAL_WORKING	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT661:EXACT_WHOLE	251a1b1b77736e1a2b56e8dbd596391fabb38d060d7f651957aceacc18cde0f3
G732-R083	otchal	otchal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	Ansatz aus kalt-trockenem Rohstoff Klasse I am Gradanfang	Ansatz aus kalt-trockenem Rohstoff Klasse I, Anfangsstufe	BEGIN	am Gradanfang	OPEN	KALT>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	48	W2_PROVISIONAL_WORKING	V48-Quelle GDT657:EXACT_NESTED_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT657:EXACT_NESTED_WHOLE	0999e7f97554f295657d577f2a19303298bcaa368707e7f9f65da19f2741ec2f
G732-R084	otchedy	otchedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	34	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	kalt-trockener Ansatz, Mittelstufe erreicht; abgeschlossen	MIDDLE	in der Mitte des Grades	CLOSED	KALT>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 34 exakte ZL3b-Vorkommen auf 21 Seiten und 33 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	5dc088e8548663b1c0cc6dfa2e9f4d7a1b98214d58954212feafeddfe2c1e3c1
G732-R085	otcheedy	otcheedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	kalt-trockener Ansatz am Ende des Grades, abgeschlossen	kalt-trockener Ansatz, Endstufe erreicht; abgeschlossen	END	am Ende des Grades	CLOSED	KALT>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	26	W1_WEAK_WORKING	V48-Quelle GDT647:FAMILY_MIGRATION_READER_WARNING mit Staerke ZL3B_QUALITY_SUBDEGREE_READER_WARNING und Scope KNOWN_READER_VARIANT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg; Form-/Bedeutungsscope KNOWN_READER_VARIANT_WHOLE ist nicht global exakt	KNOWN_READER_VARIANT_WHOLE	GLOBAL_V48_KNOWN_READER_VARIANT_WHOLE_NO_UNCONDITIONAL_EXPORT	H0_NONE	0	GDT647:FAMILY_MIGRATION_READER_WARNING	f875845410cd079cd32bc808c509cb33a41c84510902a272c288dc55dde8c712
G732-R086	otcheey	otcheey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	3	kalt-trockener Ansatz am Ende des Grades	kalt-trockener Ansatz, Endstufe	END	am Ende des Grades	OPEN	KALT>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	3db1070ef14e2c1dbf5d639cad07fd806dca7d27500dd07657e39d84883c5146
G732-R087	otdy	otdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	kalter Ansatz am Anfang des Grades, abgeschlossen	leicht abgekühlter Ansatz, abgeschlossen	BEGIN	am Anfang des Grades	CLOSED	KALT	1	SINGLE_DIRECT	P02	41	W2_PROVISIONAL_WORKING	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	9f914f6212dac63e9bc86f49e129b641c0c8923cb12746688053810da5eadbb4
G732-R088	oteal	oteal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	5	Rohstoffklasse I im Ansatz, kalt in der Gradmitte	Rohstoffklasse I im Ansatz, bis zur Mittelstufe abgekühlt	MIDDLE	in der Gradmitte	OPEN	KALT	1	SINGLE_DIRECT	P02	58	W2_PROVISIONAL_WORKING	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 4 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT656:NEW_EXACT_WHOLE	e3e760c28edcdcef0d2effaff060a788489df67ccdb9cd21c00bc6910373c559
G732-R089	oteeal	oteeal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	Rohstoffklasse I im Ansatz, kalt am Gradende	Rohstoffklasse I im Ansatz, vollständig abgekühlt	END	am Gradende	OPEN	KALT	1	SINGLE_DIRECT	P02	36	W1_WEAK_WORKING	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT656:NEW_EXACT_WHOLE	9f3d2c10d306da0538d03b5aa6b001265673e71d75329e0a42d95e799a584855
G732-R090	oteedy	oteedy#1	ACTIVE_V99_LEXICAL_CORE	EXACT_ACTIVE_POSITION_ONLY_30	1	kalter Ansatz am Ende des Grades	vollständig abgekühlter Ansatz	END	am Ende des Grades	OPEN	KALT	1	SINGLE_DIRECT	P02	54	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalter Ansatz am Ende des Grades, abgeschlossen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	H0_NONE	0	GDT689	345eb07a98cf797e127e0912475496ce585898d690084d9253052c63eafd5789
