page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	global_target_count	active_target_count	target_ordinals	target_surfaces	target_reading_ids	formal_grade_tags	zl3b_line	v99r4_projected_token_glosses_de	v99r5_spoken_token_glosses_de	v99r4_target_glosses_de	v99r5_spoken_target_glosses_de	v99r4_render_de	v99r5_spoken_render_de	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f15r	f15r.10	H	A	1	5	2	0	1	1	0	3	okshy	okshy#GLOBAL	BEGIN|OPEN	ychain chy okshy saiiin dolchds	[ychain:?] | trocken am Anfang des Grades | heiß-feuchter Ansatz am Anfang des Grades | Saatgutcharge IV | [dolchds:?]	[ychain:?] | trocken am Anfang des Grades | heiß-feuchter Ansatz, Anfangsstufe | Saatgutcharge IV | [dolchds:?]	heiß-feuchter Ansatz am Anfang des Grades	heiß-feuchter Ansatz, Anfangsstufe	[ychain:?]; trocken am Anfang des Grades; heiß-feuchter Ansatz am Anfang des Grades; Saatgutcharge IV; [dolchds:?]	[ychain:?]; trocken am Anfang des Grades; heiß-feuchter Ansatz, Anfangsstufe; Saatgutcharge IV; [dolchds:?]	4	1
f15r	f15r.14	H	A	1	8	0	1	1	1	0	2	kchy	kchy#GLOBAL	BEGIN|OPEN	otcho kchy chol daiin ar ytol dor dom	kalt-trockene Zubereitung | heiß und trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | Drogenfraktion I | kühle hiervon den Drogenstoff ab | miss eine Portion Droge ab | miss eine Handvoll Ansatz ab	kalt-trockene Zubereitung | heiß und trocken, Anfangsstufe | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | Drogenfraktion I | kühle hiervon den Drogenstoff ab | miss eine Portion Droge ab | miss eine Handvoll Ansatz ab	heiß und trocken am Anfang des Grades	heiß und trocken, Anfangsstufe	kalt-trockene Zubereitung; heiß und trocken am Anfang des Grades; trocken; nominal trockenes Gut/Material; Qualitätsgrad III; Drogenfraktion I; kühle hiervon den Drogenstoff ab; miss eine Portion Droge ab; miss eine Handvoll Ansatz ab	kalt-trockene Zubereitung; heiß und trocken, Anfangsstufe; trocken; nominal trockenes Gut/Material; Qualitätsgrad III; Drogenfraktion I; kühle hiervon den Drogenstoff ab; miss eine Portion Droge ab; miss eine Handvoll Ansatz ab	7	1
f15r	f15r.3	H	A	1	6	1	0	1	1	0	2	qotchy	qotchy#GLOBAL	BEGIN|OPEN	qokaiin qotchy tydy daiin chol cthy	heiß, Grad III | kalt und trocken am Anfang des Grades | [tydy:?] | Grad-/Maßwert III | trocken; nominal trockenes Gut/Material | CTH-Drogenmaterial	heiß, Grad III | kalt und trocken, Anfangsstufe | [tydy:?] | Grad-/Maßwert III | trocken; nominal trockenes Gut/Material | CTH-Drogenmaterial	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	heiß, Grad III; kalt und trocken am Anfang des Grades; [tydy:?]; Grad-/Maßwert III; trocken; nominal trockenes Gut/Material; CTH-Drogenmaterial	heiß, Grad III; kalt und trocken, Anfangsstufe; [tydy:?]; Grad-/Maßwert III; trocken; nominal trockenes Gut/Material; CTH-Drogenmaterial	5	1
f15r	f15r.5	H	A	1	7	0	1	1	1	0	1	qotchy	qotchy#GLOBAL	BEGIN|OPEN	qotchy r shor cthy daiin cthy dy	kalt und trocken am Anfang des Grades | Wurzel | Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenmaterial | Menge/Portion III | CTH-Drogenmaterial | Qualitäts-/Wertfeld geschlossen	kalt und trocken, Anfangsstufe | Wurzel | Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenmaterial | Menge/Portion III | CTH-Drogenmaterial | Qualitäts-/Wertfeld geschlossen	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	kalt und trocken am Anfang des Grades; Wurzel; Blüten-/Fruchtstand; reproduktiver Teil; CTH-Drogenmaterial; Menge/Portion III; CTH-Drogenmaterial; Qualitäts-/Wertfeld geschlossen	kalt und trocken, Anfangsstufe; Wurzel; Blüten-/Fruchtstand; reproduktiver Teil; CTH-Drogenmaterial; Menge/Portion III; CTH-Drogenmaterial; Qualitäts-/Wertfeld geschlossen	6	1
f15v	f15v.4	H	A	1	5	0	1	1	1	0	4	qoky	qoky#GLOBAL	BEGIN|OPEN	doiin choky shol qoky qotchod	Zubereitungsmaß, Form III | heiß-trockene Zubereitung, Grundform | feucht; nominal feuchtes Gut/Material | heiß am Anfang des Grades | kalt-trockene Zubereitung, fertig gebunden	Zubereitungsmaß, Form III | heiß-trockene Zubereitung, Grundform | feucht; nominal feuchtes Gut/Material | leicht erhitzt | kalt-trockene Zubereitung, fertig gebunden	heiß am Anfang des Grades	leicht erhitzt	Zubereitungsmaß, Form III; heiß-trockene Zubereitung, Grundform; feucht; nominal feuchtes Gut/Material; heiß am Anfang des Grades; kalt-trockene Zubereitung, fertig gebunden	Zubereitungsmaß, Form III; heiß-trockene Zubereitung, Grundform; feucht; nominal feuchtes Gut/Material; leicht erhitzt; kalt-trockene Zubereitung, fertig gebunden	4	1
f15v	f15v.6	H	A	1	6	0	1	1	1	0	1	qotchey	qotchey#GLOBAL	MIDDLE|OPEN	qotchey choty kaiin otchy r aiin	kalt und trocken in der Mitte des Grades | kalter Trockenansatz | heiß, Grad III | kalt-trockener Ansatz am Anfang des Grades | Wurzel | Menge III	kalt und trocken, Mittelstufe | kalter Trockenansatz | heiß, Grad III | kalt-trockener Ansatz am Anfang des Grades | Wurzel | Menge III	kalt und trocken in der Mitte des Grades	kalt und trocken, Mittelstufe	kalt und trocken in der Mitte des Grades; kalter Trockenansatz; heiß, Grad III; kalt-trockener Ansatz am Anfang des Grades; Wurzel; Menge III	kalt und trocken, Mittelstufe; kalter Trockenansatz; heiß, Grad III; kalt-trockener Ansatz am Anfang des Grades; Wurzel; Menge III	5	1
f16r	f16r.11	H	A	1	7	0	1	2	2	0	4|7	okchy|kchy	okchy#GLOBAL|kchy#GLOBAL	BEGIN|OPEN | BEGIN|OPEN	sokchy qokol choty okchy cthy chy kchy	heiß-trockener Samenansatz, Grundform | erhitzen | kalter Trockenansatz | heiß-trockener Ansatz am Anfang des Grades | CTH-Drogenmaterial | trocken am Anfang des Grades | heiß und trocken am Anfang des Grades	heiß-trockener Samenansatz, Grundform | erhitzen | kalter Trockenansatz | heiß-trockener Ansatz, Anfangsstufe | CTH-Drogenmaterial | trocken am Anfang des Grades | heiß und trocken, Anfangsstufe	heiß-trockener Ansatz am Anfang des Grades | heiß und trocken am Anfang des Grades	heiß-trockener Ansatz, Anfangsstufe | heiß und trocken, Anfangsstufe	heiß-trockener Samenansatz, Grundform; erhitzen; kalter Trockenansatz; heiß-trockener Ansatz am Anfang des Grades; CTH-Drogenmaterial; trocken am Anfang des Grades; heiß und trocken am Anfang des Grades	heiß-trockener Samenansatz, Grundform; erhitzen; kalter Trockenansatz; heiß-trockener Ansatz, Anfangsstufe; CTH-Drogenmaterial; trocken am Anfang des Grades; heiß und trocken, Anfangsstufe	5	1
f16r	f16r.12	H	A	1	7	2	0	1	1	0	3	kchy	kchy#GLOBAL	BEGIN|OPEN	dy cho kchy shcthy shtshy sho tchokyd	voriges Qualitäts-/Wertfeld geschlossen | Trockenansatz | heiß und trocken am Anfang des Grades | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [shtshy:?] | feuchter Ansatz | [tchokyd:?]	voriges Qualitäts-/Wertfeld geschlossen | Trockenansatz | heiß und trocken, Anfangsstufe | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [shtshy:?] | feuchter Ansatz | [tchokyd:?]	heiß und trocken am Anfang des Grades	heiß und trocken, Anfangsstufe	voriges Qualitäts-/Wertfeld geschlossen; Trockenansatz; heiß und trocken am Anfang des Grades; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; [shtshy:?]; feuchter Ansatz; [tchokyd:?]	voriges Qualitäts-/Wertfeld geschlossen; Trockenansatz; heiß und trocken, Anfangsstufe; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; [shtshy:?]; feuchter Ansatz; [tchokyd:?]	6	1
f16r	f16r.2	H	A	1	8	4	0	1	1	0	2	otey	otey#GLOBAL	MIDDLE|OPEN	ychykchy otey kol shor ody otody qoy oeesordy	[ychykchy:?] | kalter Ansatz in der Mitte des Grades | heiß; nominal heißes Gut/Material | Blüten-/Fruchtstand; reproduktiver Teil | fertiggestellter Ansatz | [otody:?] | [qoy:?] | [oeesordy:?]	[ychykchy:?] | bis zur Mittelstufe abgekühlter Ansatz | heiß; nominal heißes Gut/Material | Blüten-/Fruchtstand; reproduktiver Teil | fertiggestellter Ansatz | [otody:?] | [qoy:?] | [oeesordy:?]	kalter Ansatz in der Mitte des Grades	bis zur Mittelstufe abgekühlter Ansatz	[ychykchy:?]; kalter Ansatz in der Mitte des Grades; heiß; nominal heißes Gut/Material; Blüten-/Fruchtstand; reproduktiver Teil; fertiggestellter Ansatz; [otody:?]; [qoy:?]; [oeesordy:?]	[ychykchy:?]; bis zur Mittelstufe abgekühlter Ansatz; heiß; nominal heißes Gut/Material; Blüten-/Fruchtstand; reproduktiver Teil; fertiggestellter Ansatz; [otody:?]; [qoy:?]; [oeesordy:?]	7	1
f16r	f16r.3	H	A	1	7	3	0	2	2	0	2|3	sheal|okchy	sheal#GLOBAL|okchy#GLOBAL	MIDDLE|OPEN | BEGIN|OPEN	ydor sheal okchy qoy koiin choky ykair	[ydor:?] | Rohstoffklasse I, feucht in der Gradmitte | heiß-trockener Ansatz am Anfang des Grades | [qoy:?] | [koiin:?] | heiß-trockene Zubereitung, Grundform | nimm hiervon die zweite erhitzte Drogenfraktion	[ydor:?] | Rohstoffklasse I, bis zur Mittelstufe angefeuchtet | heiß-trockener Ansatz, Anfangsstufe | [qoy:?] | [koiin:?] | heiß-trockene Zubereitung, Grundform | nimm hiervon die zweite erhitzte Drogenfraktion	Rohstoffklasse I, feucht in der Gradmitte | heiß-trockener Ansatz am Anfang des Grades	Rohstoffklasse I, bis zur Mittelstufe angefeuchtet | heiß-trockener Ansatz, Anfangsstufe	[ydor:?]; Rohstoffklasse I, feucht in der Gradmitte; heiß-trockener Ansatz am Anfang des Grades; [qoy:?]; [koiin:?]; heiß-trockene Zubereitung, Grundform; nimm hiervon die zweite erhitzte Drogenfraktion	[ydor:?]; Rohstoffklasse I, bis zur Mittelstufe angefeuchtet; heiß-trockener Ansatz, Anfangsstufe; [qoy:?]; [koiin:?]; heiß-trockene Zubereitung, Grundform; nimm hiervon die zweite erhitzte Drogenfraktion	5	1
f16r	f16r.5	H	A	1	9	0	1	2	2	0	8|9	ty|ky	ty#GLOBAL|ky#GLOBAL	BEGIN|OPEN | BEGIN|OPEN	tchor chor chs y kch shocthy opchy ty ky	kalt-trockene Drogenportion | Pflanzen-/Reproduktionsteil | Trockengut, Grundform | Eintragsteil abgeschlossen | unter Wärme trocknen | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | Trockenpulverpräparat in Grundstufe | kalt am Anfang des Grades | heiß am Anfang des Grades	kalt-trockene Drogenportion | Pflanzen-/Reproduktionsteil | Trockengut, Grundform | Eintragsteil abgeschlossen | unter Wärme trocknen | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | Trockenpulverpräparat in Grundstufe | leicht abgekühlt | leicht erhitzt	kalt am Anfang des Grades | heiß am Anfang des Grades	leicht abgekühlt | leicht erhitzt	kalt-trockene Drogenportion; Pflanzen-/Reproduktionsteil; Trockengut, Grundform; Eintragsteil abgeschlossen; unter Wärme trocknen; feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; Trockenpulverpräparat in Grundstufe; kalt am Anfang des Grades; heiß am Anfang des Grades	kalt-trockene Drogenportion; Pflanzen-/Reproduktionsteil; Trockengut, Grundform; Eintragsteil abgeschlossen; unter Wärme trocknen; feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; Trockenpulverpräparat in Grundstufe; leicht abgekühlt; leicht erhitzt	7	1
f16r	f16r.7	H	A	1	8	3	0	1	1	0	8	qoky	qoky#GLOBAL	BEGIN|OPEN	daiin dalchy dyky schy s aiin doal qoky	Grad-/Maßwert III | [dalchy:?] | [dyky:?] | Samen/Saatgut, trockene Grundform | Samen-/Saatgutposten | Menge III | [doal:?] | heiß am Anfang des Grades	Grad-/Maßwert III | [dalchy:?] | [dyky:?] | Samen/Saatgut, trockene Grundform | Samen-/Saatgutposten | Menge III | [doal:?] | leicht erhitzt	heiß am Anfang des Grades	leicht erhitzt	Grad-/Maßwert III; [dalchy:?]; [dyky:?]; Samen/Saatgut, trockene Grundform; Samen-/Saatgutposten; Menge III; [doal:?]; heiß am Anfang des Grades	Grad-/Maßwert III; [dalchy:?]; [dyky:?]; Samen/Saatgut, trockene Grundform; Samen-/Saatgutposten; Menge III; [doal:?]; leicht erhitzt	7	1
f16v	f16v.10	H	A	1	8	0	1	1	1	0	4	ykchy	ykchy#GLOBAL	BEGIN|OPEN	qokchy chy dy ykchy chckhy otain cthor cthy	heiß und trocken am Anfang des Grades | trocken am Anfang des Grades | Qualitäts-/Wertfeld geschlossen | Eintrag: heiß-trocken am Gradanfang | Arzneikompositum: trocken, Gradanfang | kalt im Zubereitungsrahmen, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | CTH-Drogenmaterial	heiß und trocken am Anfang des Grades | trocken am Anfang des Grades | Qualitäts-/Wertfeld geschlossen | Eintrag: heiß-trocken, Anfangsstufe | Arzneikompositum: trocken, Gradanfang | kalt im Zubereitungsrahmen, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | CTH-Drogenmaterial	Eintrag: heiß-trocken am Gradanfang	Eintrag: heiß-trocken, Anfangsstufe	heiß und trocken am Anfang des Grades; trocken am Anfang des Grades; Qualitäts-/Wertfeld geschlossen; Eintrag: heiß-trocken am Gradanfang; Arzneikompositum: trocken, Gradanfang; kalt im Zubereitungsrahmen, Grad II; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; CTH-Drogenmaterial	heiß und trocken am Anfang des Grades; trocken am Anfang des Grades; Qualitäts-/Wertfeld geschlossen; Eintrag: heiß-trocken, Anfangsstufe; Arzneikompositum: trocken, Gradanfang; kalt im Zubereitungsrahmen, Grad II; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; CTH-Drogenmaterial	7	1
f16v	f16v.2	H	A	1	6	2	0	1	1	0	3	ky	ky#GLOBAL	BEGIN|OPEN	ytchor y ky chokchy qokchocthor shory	kalt-trockene Portion dieser Droge | hierzu: | heiß am Anfang des Grades | Trockenansatz: heiß-trockene Grundform | [qokchocthor:?] | [shory:?]	kalt-trockene Portion dieser Droge | hierzu: | leicht erhitzt | Trockenansatz: heiß-trockene Grundform | [qokchocthor:?] | [shory:?]	heiß am Anfang des Grades	leicht erhitzt	kalt-trockene Portion dieser Droge; hierzu: heiß am Anfang des Grades; Trockenansatz: heiß-trockene Grundform; [qokchocthor:?]; [shory:?]	kalt-trockene Portion dieser Droge; hierzu: leicht erhitzt; Trockenansatz: heiß-trockene Grundform; [qokchocthor:?]; [shory:?]	5	1
f16v	f16v.3	H	A	1	7	0	1	2	2	0	1|6	ykchy|kchy	ykchy#GLOBAL|kchy#GLOBAL	BEGIN|OPEN | BEGIN|OPEN	ykchy dy choy qoty chy kchy koshet	Eintrag: heiß-trocken am Gradanfang | Qualitäts-/Wertfeld geschlossen | Trockenansatz leicht abschließen | kalt am Anfang des Grades | trocken am Anfang des Grades | heiß und trocken am Anfang des Grades | erhitzten Ansatz bis zur Mittelstufe einweichen und abkühlen	Eintrag: heiß-trocken, Anfangsstufe | Qualitäts-/Wertfeld geschlossen | Trockenansatz leicht abschließen | kalt am Anfang des Grades | trocken am Anfang des Grades | heiß und trocken, Anfangsstufe | erhitzten Ansatz bis zur Mittelstufe einweichen und abkühlen	Eintrag: heiß-trocken am Gradanfang | heiß und trocken am Anfang des Grades	Eintrag: heiß-trocken, Anfangsstufe | heiß und trocken, Anfangsstufe	Eintrag: heiß-trocken am Gradanfang; Qualitäts-/Wertfeld geschlossen; Trockenansatz leicht abschließen; kalt am Anfang des Grades; trocken am Anfang des Grades; heiß und trocken am Anfang des Grades; erhitzten Ansatz bis zur Mittelstufe einweichen und abkühlen	Eintrag: heiß-trocken, Anfangsstufe; Qualitäts-/Wertfeld geschlossen; Trockenansatz leicht abschließen; kalt am Anfang des Grades; trocken am Anfang des Grades; heiß und trocken, Anfangsstufe; erhitzten Ansatz bis zur Mittelstufe einweichen und abkühlen	5	1
f16v	f16v.7	H	A	1	5	2	0	1	1	0	3	qotchy	qotchy#GLOBAL	BEGIN|OPEN	pchocthy chypchy qotchy chy sy	[pchocthy:?] | [chypchy:?] | kalt und trocken am Anfang des Grades | trocken am Anfang des Grades | Saatgut in Grundform	[pchocthy:?] | [chypchy:?] | kalt und trocken, Anfangsstufe | trocken am Anfang des Grades | Saatgut in Grundform	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	[pchocthy:?]; [chypchy:?]; kalt und trocken am Anfang des Grades; trocken am Anfang des Grades; Saatgut in Grundform	[pchocthy:?]; [chypchy:?]; kalt und trocken, Anfangsstufe; trocken am Anfang des Grades; Saatgut in Grundform	4	1
f16v	f16v.9	H	A	1	8	0	1	1	1	0	7	ty	ty#GLOBAL	BEGIN|OPEN	dshy okaiin okaiin chol chor cthor ty chody	eine Dosis leicht angefeuchtete Droge | heiß, Grad III, im Ansatzrahmen | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | kalt am Anfang des Grades | Trockenansatz, abgeschlossen	eine Dosis leicht angefeuchtete Droge | heiß, Grad III, im Ansatzrahmen | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | leicht abgekühlt | Trockenansatz, abgeschlossen	kalt am Anfang des Grades	leicht abgekühlt	eine Dosis leicht angefeuchtete Droge; heiß, Grad III, im Ansatzrahmen; heiß, Grad III, im Ansatzrahmen; trocken; nominal trockenes Gut/Material; Pflanzen-/Reproduktionsteil; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; kalt am Anfang des Grades; Trockenansatz, abgeschlossen	eine Dosis leicht angefeuchtete Droge; heiß, Grad III, im Ansatzrahmen; heiß, Grad III, im Ansatzrahmen; trocken; nominal trockenes Gut/Material; Pflanzen-/Reproduktionsteil; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; leicht abgekühlt; Trockenansatz, abgeschlossen	7	1
f17r	f17r.2	H	A	1	9	3	0	1	1	0	3	okshy	okshy#GLOBAL	BEGIN|OPEN	ydair choky okshy qodar ckhody dor otchol qodcthy ods	davon zwei Teile der Fraktion | heiß-trockene Zubereitung, Grundform | heiß-feuchter Ansatz am Anfang des Grades | [qodar:?] | Arzneikompositum ansetzen und fertigstellen | miss eine Portion Droge ab | kalt-trockener Zubereitungsstoff | [qodcthy:?] | [ods:?]	davon zwei Teile der Fraktion | heiß-trockene Zubereitung, Grundform | heiß-feuchter Ansatz, Anfangsstufe | [qodar:?] | Arzneikompositum ansetzen und fertigstellen | miss eine Portion Droge ab | kalt-trockener Zubereitungsstoff | [qodcthy:?] | [ods:?]	heiß-feuchter Ansatz am Anfang des Grades	heiß-feuchter Ansatz, Anfangsstufe	davon zwei Teile der Fraktion; heiß-trockene Zubereitung, Grundform; heiß-feuchter Ansatz am Anfang des Grades; [qodar:?]; Arzneikompositum ansetzen und fertigstellen; miss eine Portion Droge ab; kalt-trockener Zubereitungsstoff; [qodcthy:?]; [ods:?]	davon zwei Teile der Fraktion; heiß-trockene Zubereitung, Grundform; heiß-feuchter Ansatz, Anfangsstufe; [qodar:?]; Arzneikompositum ansetzen und fertigstellen; miss eine Portion Droge ab; kalt-trockener Zubereitungsstoff; [qodcthy:?]; [ods:?]	8	1
f17r	f17r.8	H	A	1	4	3	0	1	1	0	4	ykchy	ykchy#GLOBAL	BEGIN|OPEN	dchchy dychear schar ykchy	[dchchy:?] | [dychear:?] | [schar:?] | Eintrag: heiß-trocken am Gradanfang	[dchchy:?] | [dychear:?] | [schar:?] | Eintrag: heiß-trocken, Anfangsstufe	Eintrag: heiß-trocken am Gradanfang	Eintrag: heiß-trocken, Anfangsstufe	[dchchy:?]; [dychear:?]; [schar:?]; Eintrag: heiß-trocken am Gradanfang	[dchchy:?]; [dychear:?]; [schar:?]; Eintrag: heiß-trocken, Anfangsstufe	3	1
f17v	f17v.12	H	A	1	6	0	1	1	1	0	4	chckhey	chckhey#GLOBAL	MIDDLE|OPEN	oy choy keaiin chckhey ol chor	Ansatz in Grundform | Trockenansatz leicht abschließen | drei Teile bis zur Mittelstufe erhitzter Droge | Arzneikompositum: trocken, Gradmitte | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Pflanzen-/Reproduktionsteil	Ansatz in Grundform | Trockenansatz leicht abschließen | drei Teile bis zur Mittelstufe erhitzter Droge | Arzneikompositum: bis zur Mittelstufe getrocknet | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Pflanzen-/Reproduktionsteil	Arzneikompositum: trocken, Gradmitte	Arzneikompositum: bis zur Mittelstufe getrocknet	Ansatz in Grundform; Trockenansatz leicht abschließen; drei Teile bis zur Mittelstufe erhitzter Droge; Arzneikompositum: trocken, Gradmitte; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Pflanzen-/Reproduktionsteil	Ansatz in Grundform; Trockenansatz leicht abschließen; drei Teile bis zur Mittelstufe erhitzter Droge; Arzneikompositum: bis zur Mittelstufe getrocknet; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Pflanzen-/Reproduktionsteil	5	1
f17v	f17v.15	H	A	1	6	0	1	1	1	0	3	cheeky	cheeky#GLOBAL	END>BEGIN|OPEN	ychor cthy cheeky cheo otor oteol	nimm hiervon den Pflanzenteil | CTH-Drogenmaterial | trocken am Gradende, dann heiß am Gradanfang | trocken angesetzte Zubereitung | kalte Drogenportion im Ansatz | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	nimm hiervon den Pflanzenteil | CTH-Drogenmaterial | vollständig getrocknet, dann leicht erhitzt | trocken angesetzte Zubereitung | kalte Drogenportion im Ansatz | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	trocken am Gradende, dann heiß am Gradanfang	vollständig getrocknet, dann leicht erhitzt	nimm hiervon den Pflanzenteil; CTH-Drogenmaterial; trocken am Gradende, dann heiß am Gradanfang; trocken angesetzte Zubereitung; kalte Drogenportion im Ansatz; Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	nimm hiervon den Pflanzenteil; CTH-Drogenmaterial; vollständig getrocknet, dann leicht erhitzt; trocken angesetzte Zubereitung; kalte Drogenportion im Ansatz; Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	5	1
f17v	f17v.8	H	A	1	6	0	1	1	1	0	1	qokeey	qokeey#GLOBAL	END|OPEN	qokeey kchar ol dy choldaiin sy	heiß am Ende des Grades | heiße Trockenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitäts-/Wertfeld geschlossen | trocken, Grad III | Saatgut in Grundform	vollständig erhitzt | heiße Trockenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitäts-/Wertfeld geschlossen | trocken, Grad III | Saatgut in Grundform	heiß am Ende des Grades	vollständig erhitzt	heiß am Ende des Grades; heiße Trockenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Qualitäts-/Wertfeld geschlossen; trocken, Grad III; Saatgut in Grundform	vollständig erhitzt; heiße Trockenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Qualitäts-/Wertfeld geschlossen; trocken, Grad III; Saatgut in Grundform	5	1
f18r	f18r.2	H	A	1	8	2	0	1	1	0	4	okchal	okchal#GLOBAL	BEGIN|OPEN	otshol qokchol chykchy okchal daiin dy chol dain	[otshol:?] | heiß-trockenes Drogenmaterial | [chykchy:?] | Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang | Grad-/Maßwert III | Qualitäts-/Wertfeld geschlossen | trocken; nominal trockenes Gut/Material | Qualitätsgrad II	[otshol:?] | heiß-trockenes Drogenmaterial | [chykchy:?] | Ansatz aus heiß-trockenem Rohstoff Klasse I, Anfangsstufe | Grad-/Maßwert III | Qualitäts-/Wertfeld geschlossen | trocken; nominal trockenes Gut/Material | Qualitätsgrad II	Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang	Ansatz aus heiß-trockenem Rohstoff Klasse I, Anfangsstufe	[otshol:?]; heiß-trockenes Drogenmaterial; [chykchy:?]; Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang; Grad-/Maßwert III; Qualitäts-/Wertfeld geschlossen; trocken; nominal trockenes Gut/Material; Qualitätsgrad II	[otshol:?]; heiß-trockenes Drogenmaterial; [chykchy:?]; Ansatz aus heiß-trockenem Rohstoff Klasse I, Anfangsstufe; Grad-/Maßwert III; Qualitäts-/Wertfeld geschlossen; trocken; nominal trockenes Gut/Material; Qualitätsgrad II	7	1
f18r	f18r.9	H	A	1	4	2	0	1	1	0	3	okshal	okshal#GLOBAL	BEGIN|OPEN	chol chcthal okshal chykald	trocken; nominal trockenes Gut/Material | [chcthal:?] | Ansatz aus heiß-feuchtem Rohstoff Klasse I am Gradanfang | [chykald:?]	trocken; nominal trockenes Gut/Material | [chcthal:?] | Ansatz aus heiß-feuchtem Rohstoff Klasse I, Anfangsstufe | [chykald:?]	Ansatz aus heiß-feuchtem Rohstoff Klasse I am Gradanfang	Ansatz aus heiß-feuchtem Rohstoff Klasse I, Anfangsstufe	trocken; nominal trockenes Gut/Material; [chcthal:?]; Ansatz aus heiß-feuchtem Rohstoff Klasse I am Gradanfang; [chykald:?]	trocken; nominal trockenes Gut/Material; [chcthal:?]; Ansatz aus heiß-feuchtem Rohstoff Klasse I, Anfangsstufe; [chykald:?]	3	1
f18v	f18v.2	H	A	1	9	0	1	1	1	0	5	okshy	okshy#GLOBAL	BEGIN|OPEN	qoeees or oaiin shy okshy qokchy qokchy s g	nimm eine Charge der letzten Stufe | Drogenportion | Ansatzmenge III | feucht am Anfang des Grades | heiß-feuchter Ansatz am Anfang des Grades | heiß und trocken am Anfang des Grades | heiß und trocken am Anfang des Grades | Samen-/Saatgutposten | vorstehenden Rezeptposten abschließen	nimm eine Charge der letzten Stufe | Drogenportion | Ansatzmenge III | feucht am Anfang des Grades | heiß-feuchter Ansatz, Anfangsstufe | heiß und trocken am Anfang des Grades | heiß und trocken am Anfang des Grades | Samen-/Saatgutposten | vorstehenden Rezeptposten abschließen	heiß-feuchter Ansatz am Anfang des Grades	heiß-feuchter Ansatz, Anfangsstufe	nimm eine Charge der letzten Stufe; Drogenportion; Ansatzmenge III; feucht am Anfang des Grades; heiß-feuchter Ansatz am Anfang des Grades; heiß und trocken am Anfang des Grades; heiß und trocken am Anfang des Grades; Samen-/Saatgutposten; vorstehenden Rezeptposten abschließen	nimm eine Charge der letzten Stufe; Drogenportion; Ansatzmenge III; feucht am Anfang des Grades; heiß-feuchter Ansatz, Anfangsstufe; heiß und trocken am Anfang des Grades; heiß und trocken am Anfang des Grades; Samen-/Saatgutposten; vorstehenden Rezeptposten abschließen	8	1
