control_id	page	locus	token_ordinal	surface	inherited_v48_gloss_de	licensed_target	control_reason	unchanged_in_overlay
G732-C0910	f36r	f36r.5	8	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0911	f36v	f36v.1	6	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0912	f36v	f36v.13	1	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0913	f36v	f36v.7	6	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0914	f37r	f37r.10	5	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0915	f37r	f37r.3	7	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0916	f37r	f37r.7	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0917	f37r	f37r.9	4	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0918	f37v	f37v.10	5	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0919	f38r	f38r.1	3	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0920	f38r	f38r.1	7	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0921	f38r	f38r.4	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0922	f38r	f38r.4	4	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0923	f38r	f38r.5	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0924	f38v	f38v.2	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0925	f38v	f38v.3	5	keey	heiß am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0926	f38v	f38v.4	1	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0927	f38v	f38v.4	7	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0928	f38v	f38v.5	1	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0929	f38v	f38v.7	3	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0930	f39r	f39r.1	5	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0931	f39r	f39r.1	11	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0932	f39r	f39r.12	8	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0933	f39r	f39r.13	3	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0934	f39r	f39r.2	6	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0935	f39r	f39r.3	9	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0936	f39r	f39r.8	7	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0937	f39v	f39v.10	10	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0938	f39v	f39v.2	5	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0939	f39v	f39v.4	2	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0940	f39v	f39v.7	4	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0941	f39v	f39v.9	9	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0942	f3r	f3r.11	5	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0943	f3r	f3r.13	3	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0944	f3r	f3r.14	3	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0945	f3r	f3r.18	6	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0946	f3r	f3r.8	4	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0947	f3v	f3v.4	5	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0948	f40r	f40r.1	6	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0949	f40r	f40r.10	7	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0950	f40r	f40r.4	8	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0951	f40r	f40r.7	3	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0952	f40v	f40v.17	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0953	f40v	f40v.17	8	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0954	f40v	f40v.18	4	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0955	f40v	f40v.8	3	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0956	f41r	f41r.10	6	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0957	f41r	f41r.9	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0958	f41v	f41v.4	7	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0959	f41v	f41v.4	8	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0960	f41v	f41v.5	6	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0961	f41v	f41v.6	5	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0962	f41v	f41v.8	5	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0963	f42r	f42r.11	8	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0964	f42r	f42r.5	4	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0965	f42r	f42r.7	2	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0966	f42v	f42v.10	3	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0967	f42v	f42v.10	7	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0968	f42v	f42v.11	9	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0969	f42v	f42v.13	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0970	f42v	f42v.13	4	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0971	f42v	f42v.13	5	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0972	f42v	f42v.14	2	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0973	f42v	f42v.3	4	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0974	f42v	f42v.5	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0975	f43r	f43r.11	6	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0976	f43r	f43r.12	6	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0977	f43r	f43r.14	5	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0978	f43r	f43r.9	4	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0979	f43v	f43v.12	4	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0980	f43v	f43v.15	4	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0981	f43v	f43v.16	7	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0982	f43v	f43v.2	8	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0983	f43v	f43v.3	6	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0984	f43v	f43v.3	10	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0985	f43v	f43v.4	7	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0986	f44r	f44r.2	5	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0987	f44v	f44v.11	1	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0988	f44v	f44v.5	7	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0989	f44v	f44v.6	8	keey	heiß am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0990	f44v	f44v.7	1	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0991	f44v	f44v.8	5	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0992	f45r	f45r.1	4	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0993	f45r	f45r.10	4	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0994	f45v	f45v.1	4	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0995	f45v	f45v.10	3	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0996	f45v	f45v.3	7	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0997	f46r	f46r.12	8	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0998	f46r	f46r.13	4	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C0999	f46r	f46r.14	5	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1000	f46r	f46r.3	4	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1001	f46r	f46r.6	7	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1002	f46r	f46r.8	2	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1003	f46r	f46r.8	11	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1004	f46v	f46v.10	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1005	f46v	f46v.3	9	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1006	f46v	f46v.6	6	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1007	f46v	f46v.8	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1008	f47r	f47r.10	3	keey	heiß am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1009	f47r	f47r.10	5	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1010	f47r	f47r.3	3	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1011	f47r	f47r.6	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1012	f47r	f47r.8	2	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1013	f47r	f47r.9	4	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1014	f47v	f47v.11	4	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1015	f47v	f47v.11	9	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1016	f47v	f47v.12	1	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1017	f47v	f47v.12	4	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1018	f47v	f47v.12	5	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1019	f47v	f47v.14	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1020	f47v	f47v.4	6	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1021	f48v	f48v.1	7	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1022	f48v	f48v.2	1	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1023	f48v	f48v.4	4	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1024	f48v	f48v.7	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1025	f48v	f48v.8	8	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1026	f48v	f48v.9	3	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1027	f49r	f49r.17	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1028	f49r	f49r.17	4	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1029	f49r	f49r.19	3	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1030	f49r	f49r.5	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1031	f49r	f49r.7	2	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1032	f49r	f49r.8	3	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1033	f49r	f49r.9	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1034	f49v	f49v.2	4	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1035	f49v	f49v.40	2	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1036	f49v	f49v.48	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1037	f49v	f49v.52	3	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1038	f4r	f4r.11	3	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1039	f4r	f4r.3	3	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1040	f4r	f4r.4	2	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1041	f4v	f4v.12	5	keey	heiß am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1042	f4v	f4v.13	6	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1043	f4v	f4v.14	2	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1044	f4v	f4v.2	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1045	f4v	f4v.2	3	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1046	f4v	f4v.5	4	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1047	f50r	f50r.2	8	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1048	f50r	f50r.3	3	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1049	f50r	f50r.6	5	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1050	f50v	f50v.2	7	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1051	f50v	f50v.2	9	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1052	f50v	f50v.3	9	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1053	f50v	f50v.5	2	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1054	f50v	f50v.6	3	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1055	f50v	f50v.9	8	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1056	f51r	f51r.10	3	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1057	f51r	f51r.5	3	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1058	f51v	f51v.11	4	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1059	f51v	f51v.2	5	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1060	f52r	f52r.3	2	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1061	f52r	f52r.3	6	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1062	f52r	f52r.5	1	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1063	f52r	f52r.8	2	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1064	f52r	f52r.8	4	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1065	f52r	f52r.8	7	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1066	f52v	f52v.2	9	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1067	f53r	f53r.8	3	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1068	f53r	f53r.9	7	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1069	f53v	f53v.1	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1070	f53v	f53v.12	3	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1071	f53v	f53v.2	1	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1072	f54v	f54v.13	3	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1073	f54v	f54v.3	3	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1074	f54v	f54v.5	5	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1075	f54v	f54v.8	6	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1076	f54v	f54v.9	5	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1077	f55r	f55r.10	2	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1078	f55r	f55r.10	9	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1079	f55r	f55r.11	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1080	f55r	f55r.5	4	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1081	f55v	f55v.10	6	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1082	f55v	f55v.11	6	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1083	f55v	f55v.9	3	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1084	f55v	f55v.9	4	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1085	f56r	f56r.1	7	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1086	f56r	f56r.1	10	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1087	f56r	f56r.10	7	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1088	f56r	f56r.16	5	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
